,Concept_ID,tr,lv
1574,stark::A,güçlü,stiprs
1575,stark::A,kuvvetli,ён
1576,stark::A,kuvvetli,вына
1577,stark::A,kuvvetli,stiprs
1578,schwach::A,zayıf,жеб
1579,schwach::A,zayıf,vājš
1580,schwach::A,güçsüz,жеб
1581,schwach::A,güçsüz,vājš
1582,fett::A,şişman,госа
1583,fett::A,şişman,brangs
1584,schlank::A,narin,веськыд
1585,schlank::A,narin,slaids
1586,hübsch::A,güzel,мича
1587,hübsch::A,güzel,лӧсьыд
1588,hübsch::A,güzel,glīts
1589,hübsch::A,sevimli,мича
1590,hübsch::A,sevimli,лӧсьыд
1591,hübsch::A,sevimli,glīts
1592,böse::A,kötü,лёк
1593,böse::A,kötü,ļauns
1594,böse::A,kötü,negants
1595,dumm::A,aptal,йӧй
1596,dumm::A,aptal,вежӧртӧм
1597,dumm::A,aptal,stulbs
1598,dumm::A,aptal,muļķīgs
1599,faul::A,tembel,дыш
1600,faul::A,tembel,slinks
1601,fleißig::A,çalışkan,зільысь
1602,fleißig::A,çalışkan,čakls
1603,fleißig::A,çalışkan,cītīgs
1604,geizig::A,cimri,топыд
1605,geizig::A,cimri,skops
1606,geizig::A,cimri,sīksts
1607,klug::A,zekî,юра
1608,klug::A,zekî,вежӧра
1609,klug::A,zekî,gudrs
1610,klug::A,akıllı,юра
1611,klug::A,akıllı,вежӧра
1612,klug::A,akıllı,gudrs
1613,geschickt::A,becerikli,кипода
1614,geschickt::A,becerikli,кужысь
1615,geschickt::A,becerikli,manīgs
1616,lieb::A,sevimli,муса
1617,lieb::A,sevimli,мича
1618,lieb::A,sevimli,лӧсьыд
1619,lieb::A,sevimli,mīļš
1620,lustig::A,neşeli,кыпыд
1621,lustig::A,neşeli,jautrs
1622,sanft::A,nazik,мелі
1623,sanft::A,nazik,liegs
1624,hungrig::A,aç,тшыг
1625,hungrig::A,aç,izsalcis
1626,krank::A,hasta,висьысь
1627,krank::A,hasta,slims
1628,krank::A,rahatsız,висьысь
1629,krank::A,rahatsız,slims
1630,nackt::A,çıplak,пасьтӧм
1631,nackt::A,çıplak,pliks
1632,traurig::A,kederli,гажтӧм
1633,traurig::A,kederli,bēdīgs
1634,traurig::A,kederli,skumīgs
1635,traurig::A,üzüntülü,гажтӧм
1636,traurig::A,üzüntülü,bēdīgs
1637,traurig::A,üzüntülü,skumīgs
1638,lebendig::A,canlı,ловъя
1639,lebendig::A,canlı,dzīvs
1640,gut::A,iyi,бур
1641,gut::A,iyi,labs
1642,schlecht::A,kötü,лёк
1643,schlecht::A,kötü,омӧль
1644,schlecht::A,kötü,slikts
1645,richtig::A,doğru,инӧд
1646,richtig::A,doğru,riktīgs
1647,schlimm::A,kötü,омӧль
1648,schlimm::A,kötü,туйтӧм
1649,schlimm::A,kötü,nelāgs
1650,schlimm::A,kötü,nejauks
1651,wahr::A,doğru,абу ылӧг
1652,wahr::A,doğru,īsts
1653,wahr::A,doğru,patiess
1654,wahr::A,gerçek,абу ылӧг
1655,wahr::A,gerçek,īsts
1656,wahr::A,gerçek,patiess
1657,alt::A,eski,важ
1658,alt::A,eski,sens
1659,alt::A,eski,vęcs
1660,neu::A,yeni,выль
1661,neu::A,yeni,jauns
1662,ehemalig::A,önceki,вӧвлӧм
1663,ehemalig::A,önceki,bijušais
1664,alt[Lebewesen]::A,yaşlı,пӧрысь
1665,alt[Lebewesen]::A,yaşlı,vecs
1666,jung::A,genç,том
1667,jung::A,genç,jauns
1668,arm::A,fakir,гӧль
1669,arm::A,fakir,nabags
1670,reich::A,zengin,озыр
1671,reich::A,zengin,bagāts
1672,bekannt::A,bilinen,тӧдса
1673,bekannt::A,bilinen,zināms
1674,bekannt::A,bilinen,pazīstams
1675,berühmt::A,ünlü,нималан
1676,berühmt::A,ünlü,кывсян
1677,berühmt::A,ünlü,slavens
1678,berühmt::A,meşhur,нималан
1679,berühmt::A,meşhur,кывсян
1680,berühmt::A,meşhur,slavens
1681,fremd::A,yabancı,йӧз
1682,fremd::A,yabancı,svešs
1683,verschieden::A,ayrı,абу ӧткодь
1684,verschieden::A,ayrı,разнӧй
1685,verschieden::A,ayrı,dažāds
1686,verschieden::A,farklı,абу ӧткодь
1687,verschieden::A,farklı,разнӧй
1688,verschieden::A,farklı,dažāds
1689,nah::A,yakın,матыс
1690,nah::A,yakın,tuvs
1691,nah::A,bitişik,матыс
1692,nah::A,bitişik,tuvs
1693,fern::A,uzak,ылі
1694,fern::A,uzak,tāls
1695,linker::A,sol,шуйга
1696,linker::A,sol,kreisais
1697,rechter::A,sağ,веськыд
1698,rechter::A,sağ,labais
1699,anderer::A,diğer,мукӧд
1700,anderer::A,diğer,otrs
1701,erster::A,ilk,медводдза
1702,erster::A,ilk,pirmais
1703,erster::A,birinci,медводдза
1704,erster::A,birinci,pirmais
1705,zweiter::A,ikinci,мӧд
1706,zweiter::A,ikinci,otrais
1707,dritter::A,üçüncü,коймӧд
1708,dritter::A,üçüncü,trešais
1709,letzter::A,son,бӧръя
1710,letzter::A,son,beidzamais
1711,letzter::A,sonuncu,бӧръя
1712,letzter::A,sonuncu,beidzamais
1713,allein::ADV,yalnız,ӧтка
1714,allein::ADV,yalnız,viens pats
1715,allein::ADV,tek başına,ӧтка
1716,allein::ADV,tek başına,viens pats
1717,auf einmal::ADV,birden,ӧтпырйӧ
1718,auf einmal::ADV,birden,reizē
1719,zusammen::ADV,beraber,тшӧтш
1720,zusammen::ADV,beraber,kopā
1721,zusammen::ADV,beraber,vienviet
1722,zusammen::ADV,birlikte,тшӧтш
1723,zusammen::ADV,birlikte,kopā
1724,zusammen::ADV,birlikte,vienviet
1725,lange::ADV,çok,дыр
1726,lange::ADV,çok,ilgi
1727,lange::ADV,uzun,дыр
1728,lange::ADV,uzun,ilgi
1729,plötzlich::ADV,ansızın,друг
1730,plötzlich::ADV,ansızın,pēkšņi
1731,plötzlich::ADV,birdenbire,друг
1732,plötzlich::ADV,birdenbire,pēkšņi
1733,sofort::ADV,hemen,дзик пыр
1734,sofort::ADV,hemen,tūlīt
1735,sofort::ADV,derhal,дзик пыр
1736,sofort::ADV,derhal,tūlīt
1737,später::ADV,daha sonra,сэсся
1738,später::ADV,daha sonra,vēlāk
1739,jetzt::ADV,şimdi,ӧні
1740,jetzt::ADV,şimdi,tagad
1741,heute::ADV,bugün,талун
1742,heute::ADV,bugün,šodien
1743,morgen::ADV,yarın,аски
1744,morgen::ADV,yarın,rīt
1745,bald::ADV,yakında,регыд
1746,bald::ADV,yakında,drīz
1747,dann::ADV,sonra,бӧрын
1748,dann::ADV,sonra,бӧрти
1749,dann::ADV,sonra,tad
1750,gestern::ADV,dün,тӧнлун
1751,gestern::ADV,dün,vakar
1752,einst::ADV,eskiden,ӧтчыд
1753,einst::ADV,eskiden,ӧтпыр
1754,einst::ADV,eskiden,citreiz
1755,damals::ADV,o zamanlar,сэки
1756,damals::ADV,o zamanlar,toreiz
1757,danach::ADV,sonradan,сэсся
1758,danach::ADV,sonradan,pēc tam
1759,danach::ADV,ondan sonra,сэсся
1760,danach::ADV,ondan sonra,pēc tam
1761,vorher::ADV,önce,войдӧр
1762,vorher::ADV,önce,iepriekš
1763,vorher::ADV,önce,pirms tam
1764,vorher::ADV,önceden,войдӧр
1765,vorher::ADV,önceden,iepriekš
1766,vorher::ADV,önceden,pirms tam
1767,zuerst::ADV,ilk önce,войдӧр
1768,zuerst::ADV,ilk önce,vis'pirms
1769,einmal::ADV,bir defa,ӧтчыдысь
1770,einmal::ADV,bir defa,reiz
1771,einmal::ADV,bir defa,vienreiz
1772,manchmal::ADV,bazan,корсюрӧ
1773,manchmal::ADV,bazan,dažkārt
1774,oft::ADV,sık sık,тшӧкыда
1775,oft::ADV,sık sık,bieži
1776,oft::ADV,çok defa,тшӧкыда
1777,oft::ADV,çok defa,bieži
1778,immer::ADV,daima,век
1779,immer::ADV,daima,allaž
1780,immer::ADV,daima,vien'mēr
1781,immer::ADV,her zaman,век
1782,immer::ADV,her zaman,allaž
1783,immer::ADV,her zaman,vien'mēr
1784,niemals::ADV,asla değil,оз некор
1785,niemals::ADV,asla değil,nemūžam
1786,niemals::ADV,hiçbir zaman,оз некор
1787,niemals::ADV,hiçbir zaman,nemūžam
1788,hier::ADV,burada,со
1789,hier::ADV,burada,тонӧ
1790,hier::ADV,burada,te
1791,hier::ADV,burada,šeit
1792,hierhin::ADV,buraya,татчӧ
1793,hierhin::ADV,buraya,талань
1794,hierhin::ADV,buraya,šurp
1795,hierhin::ADV,buraya,uz šejieni
1796,von hier::ADV,buradan,тасянь
1797,von hier::ADV,buradan,no šejienes
1798,dort::ADV,orada,сэні
1799,dort::ADV,orada,tur
1800,dort::ADV,şurada,сэні
1801,dort::ADV,şurada,tur
1802,dorthin::ADV,oraya,сэтчӧ
1803,dorthin::ADV,oraya,turp
1804,dorthin::ADV,oraya,uz turieni
1805,dorthin::ADV,şuraya,сэтчӧ
1806,dorthin::ADV,şuraya,turp
1807,dorthin::ADV,şuraya,uz turieni
1808,geradeaus::ADV,doğru,веськыда
1809,geradeaus::ADV,doğru,taisni uz priekšu
1810,vorwärts::ADV,ileri,водзӧ
1811,vorwärts::ADV,ileri,uz priekšu
1812,rückwärts::ADV,geri,бӧрӧ
1813,rückwärts::ADV,geri,atmuguriski
1814,zurück::ADV,geriye,бӧр
1815,zurück::ADV,geriye,atpakāļ
1816,unten::ADV,aşağıda,улын
1817,unten::ADV,aşağıda,уліын
1818,unten::ADV,aşağıda,lejā
1819,unten::ADV,aşağıda,apakšā
1820,hinab::ADV,aşağıya,улӧ
1821,hinab::ADV,aşağıya,увлан
1822,hinab::ADV,aşağıya,uz leju
1823,oben::ADV,yukarıda,вылын
1824,oben::ADV,yukarıda,выліын
1825,oben::ADV,yukarıda,virsū
1826,hinauf::ADV,yukarı,выліӧ
1827,hinauf::ADV,yukarı,augšā
1828,hinauf::ADV,yukarı,uz augšu
1829,hinauf::ADV,yukarıya,выліӧ
1830,hinauf::ADV,yukarıya,augšā
1831,hinauf::ADV,yukarıya,uz augšu
1832,überall::ADV,her yerde,быдлаын
1833,überall::ADV,her yerde,visur
1834,nicht::ADV,-mi-,oз
1835,nicht::ADV,-mi-,ne
1836,nicht::ADV,değil,oз
1837,nicht::ADV,değil,ne
1838,ein wenig::ADV,biraz,неуна
1839,ein wenig::ADV,biraz,drusku
1840,kaum::ADV,dar,мырдэм
1841,kaum::ADV,dar,diezin vai
1842,kaum::ADV,hemen hemen değil,мырдэм
1843,kaum::ADV,hemen hemen değil,diezin vai
1844,sehr::ADV,pek,зэв
1845,sehr::ADV,pek,ļoti
1846,sehr::ADV,pek,gaužām
1847,sehr::ADV,gayet,зэв
1848,sehr::ADV,gayet,ļoti
1849,sehr::ADV,gayet,gaužām
1850,so::ADV,öyle,тадз
1851,so::ADV,öyle,сідз
1852,so::ADV,öyle,tā
1853,so::ADV,öyle,tik
1854,so::ADV,böyle,тадз
1855,so::ADV,böyle,сідз
1856,so::ADV,böyle,tā
1857,so::ADV,böyle,tik
1858,noch::ADV,hâlâ,на
1859,noch::ADV,hâlâ,нӧшта
1860,noch::ADV,hâlâ,vēl
1861,noch::ADV,henüz,на
1862,noch::ADV,henüz,нӧшта
1863,noch::ADV,henüz,vēl
1864,nur::ADV,ancak,куш
1865,nur::ADV,ancak,сӧмын
1866,nur::ADV,ancak,vien
1867,nur::ADV,ancak,tikai
1868,nur::ADV,yalnız,куш
1869,nur::ADV,yalnız,сӧмын
1870,nur::ADV,yalnız,vien
1871,nur::ADV,yalnız,tikai
1872,schon::ADV,çoktan,нин
1873,schon::ADV,çoktan,jau
1874,wieder::ADV,tekrar,бара
1875,wieder::ADV,tekrar,atkal
1876,wieder::ADV,yeniden,бара
1877,wieder::ADV,yeniden,atkal
1878,vergebens::ADV,boşuna,весьшӧрӧ
1879,vergebens::ADV,boşuna,velti
1880,vor::PRP,önünde,водзын
1881,vor::PRP,önünde,priekš
1882,hinter::PRP,arkasında,бӧрнын
1883,hinter::PRP,arkasında,aiz
1884,unter::PRP,altında,улын
1885,unter::PRP,altında,zem
1886,durch::PRP,sayesinde,пыр
1887,durch::PRP,sayesinde,пырыс
1888,durch::PRP,sayesinde,caur
1889,durch::PRP,sayesinde,cauri
1890,durch::PRP,ortasından,пыр
1891,durch::PRP,ortasından,пырыс
1892,durch::PRP,ortasından,caur
1893,durch::PRP,ortasından,cauri
1894,neben::PRP,yanında,бердын
1895,neben::PRP,yanında,līdzās
1896,zwischen::PRP,arasında,костын
1897,zwischen::PRP,arasında,starp
1898,wegen::PRP,dolayı,вӧсна
1899,wegen::PRP,dolayı,pēc
1900,dies::PRN,bu,тайӧ
1901,dies::PRN,bu,šis
1902,das::PRN,o,ciйö
1903,das::PRN,o,tas
1904,das::PRN,şu,ciйö
1905,das::PRN,şu,tas
1906,alles::PRN,hepsi,став
1907,alles::PRN,hepsi,viss
1908,alles::PRN,her şey,став
1909,alles::PRN,her şey,viss
1910,ich::PRN,ben,ме
1911,ich::PRN,ben,es
1912,du::PRN,sen,тэ
1913,du::PRN,sen,tu
1914,er::PRN,o,сійӧ
1915,er::PRN,o,viņš
1916,wir::PRN,biz,ми
1917,wir::PRN,biz,mēs
1918,ihr::PRN,siz,тi
1919,ihr::PRN,siz,jūs
1920,sie::PRN,onlar,найö
1921,sie::PRN,onlar,viņi
1922,sie::PRN,onlar,viņas
1923,was::FPRN,ne,мый
1924,was::FPRN,ne,kas
1925,wer::FPRN,kim,код
1926,wer::FPRN,kim,kas
1927,wo::FADV,nerede,кыті
1928,wo::FADV,nerede,kur
1929,wohin::FADV,nereye,кытчӧ
1930,wohin::FADV,nereye,kurp
1931,wohin::FADV,nereye,uz kurieni
1932,wie::FADV,nasıl,кыдзи
1933,wie::FADV,nasıl,kā
1934,warum::FADV,neden,мыйла
1935,warum::FADV,neden,kāpēc
1936,wieviel::FNUM,kaç,кымын
1937,wieviel::FNUM,kaç,cik
1938,wieviel::FNUM,ne kadar,кымын
1939,wieviel::FNUM,ne kadar,cik
1940,eins::NUM,bir,ӧтик
1941,eins::NUM,bir,viens
1942,zwei::NUM,iki,кык
1943,zwei::NUM,iki,divi
1944,drei::NUM,üç,куим
1945,drei::NUM,üç,trīs
1946,vier::NUM,dört,нель
1947,vier::NUM,dört,četri
1948,fünf::NUM,beş,вит
1949,fünf::NUM,beş,pieci
1950,sechs::NUM,altı,квайт
1951,sechs::NUM,altı,seši
1952,sieben::NUM,yedi,сизим
1953,sieben::NUM,yedi,septiņi
1954,acht::NUM,sekiz,кӧкъямыс
1955,acht::NUM,sekiz,astoņi
1956,neun::NUM,dokuz,ӧкмыс
1957,neun::NUM,dokuz,deviņi
1958,zehn::NUM,on,дас
1959,zehn::NUM,on,desmit
1960,elf::NUM,on bir,дас ӧтик
1961,elf::NUM,on bir,vienpadsmit
1962,zwölf::NUM,on iki,дас кык
1963,zwölf::NUM,on iki,divpadsmit
1964,zwanzig::NUM,yirmi,кызь
1965,zwanzig::NUM,yirmi,divdesmit
1966,dreißig::NUM,otuz,комын
1967,dreißig::NUM,otuz,trīsdesmit
1968,vierzig::NUM,kırk,нелямын
1969,vierzig::NUM,kırk,četrdesmit
1970,fünfzig::NUM,elli,ветымын
1971,fünfzig::NUM,elli,piecdesmit
1972,sechzig::NUM,altmış,квайтымын
1973,sechzig::NUM,altmış,sešdesmit
1974,siebzig::NUM,yetmiş,сизимдас
1975,siebzig::NUM,yetmiş,septiņdesmit
1976,achtzig::NUM,seksen,кӧкъямысдас
1977,achtzig::NUM,seksen,astoņdesmit
1978,neunzig::NUM,doksan,ӧкмысдас
1979,neunzig::NUM,doksan,deviņdesmit
1980,hundert::NUM,yüz,сё
1981,hundert::NUM,yüz,simt
1982,tausend::NUM,bin,сюрс
1983,tausend::NUM,bin,tūkstoš
1984,und::CNJ,ve,и
1985,und::CNJ,ve,un
1986,und::CNJ,ile,и
1987,und::CNJ,ile,un
1988,oder::CNJ,ya,либӧ
1989,oder::CNJ,ya,jeb
1990,oder::CNJ,yahut,либӧ
1991,oder::CNJ,yahut,jeb
1992,stehen::V,durmak,сулавны
1993,stehen::V,durmak,stāvēt
1994,sitzen::V,oturmak,пукавны
1995,sitzen::V,oturmak,sēdēt
1996,liegen::V,yatmak,куйлыны
1997,liegen::V,yatmak,gulēt
1998,hängen::V,asılı olmak,ӧшавны
1999,hängen::V,asılı olmak,karāties
2000,werden::V,olmak,лоны
2001,werden::V,olmak,tapt
2002,werden::V,olunmak,лоны
2003,werden::V,olunmak,tapt
2004,passieren::V,olmak,лоны
2005,passieren::V,olmak,notikt
2006,beginnen::V,başlamak,кутчысьны
2007,beginnen::V,başlamak,кутны
2008,beginnen::V,başlamak,sākties
2009,enden::V,bitmek,помасьны
2010,enden::V,bitmek,beigties
2011,enden::V,sona ermek,помасьны
2012,enden::V,sona ermek,beigties
2013,wechseln::V,değişmek,вежсьыны
2014,wechseln::V,değişmek,mainīties
2015,aufgehen[Sonne]::V,doğmak,петны
2016,aufgehen[Sonne]::V,doğmak,lēkt
2017,aufgehen[Sonne]::V,doğmak,uzlēkt
2018,untergehen[Sonne]::V,batmak,пуксьыны
2019,untergehen[Sonne]::V,batmak,noiet
2020,untergehen[Sonne]::V,batmak,rietēt
2021,scheinen[Sonne]::V,parlamak,югъявны
2022,scheinen[Sonne]::V,parlamak,югвидзны
2023,scheinen[Sonne]::V,parlamak,spīdēt
2024,donnern::V,gök gürlemek,гымавны
2025,donnern::V,gök gürlemek,dārdēt
2026,wehen::V,esmek,пӧльтны
2027,wehen::V,esmek,pūst
2028,strömen::V,akmak,киссьыны
2029,strömen::V,akmak,līt
2030,strömen::V,akmak,plūst
2031,fließen::V,akmak,визувтны
2032,fließen::V,akmak,tecēt
2033,sich drehen::V,dönmek,бергавны
2034,sich drehen::V,dönmek,grozīties
2035,schwanken::V,sallanmak,легны
2036,schwanken::V,sallanmak,лайкъявны
2037,schwanken::V,sallanmak,līgoties
2038,schwanken::V,sallanmak,grīļoties
2039,schwingen::V,titremek,лайкъявны
2040,schwingen::V,titremek,люллявны
2041,schwingen::V,titremek,vēzēties
2042,fallen::V,düşmek,усьны
2043,fallen::V,düşmek,krist
2044,brennen::V,yanmak,сотчыны
2045,brennen::V,yanmak,degt
2046,rauchen::V,tütmek,тшынӧдны
2047,rauchen::V,tütmek,dūmot
2048,regnen::V,yağmak,зэрны
2049,regnen::V,yağmak,līt
2050,gefrieren::V,donmak,кынмыны
2051,gefrieren::V,donmak,sasalt
2052,tauen::V,erimek,сывны
2053,tauen::V,erimek,kust
2054,schmelzen::V,erimek,сывны
2055,schmelzen::V,erimek,kust
2056,schmelzen::V,erimek,nokust
2057,trocknen::V,kurumak,косьмыны
2058,trocknen::V,kurumak,žūt
2059,trocknen::V,kurumak,kaltēties
2060,sieden::V,kaynamak,пуны
2061,sieden::V,kaynamak,virt
2062,sieden::V,kaynamak,vārīties
2063,faulen::V,çürümek,сісьмыны
2064,faulen::V,çürümek,pūt
2065,faulen::V,çürümek,trudēt
2066,verfaulen::V,çürümek,сісьмыны
2067,verfaulen::V,çürümek,sapūt
2068,verfaulen::V,çürümek,satrūdēt
2069,reißen::V,yırtılmak,орны
2070,reißen::V,yırtılmak,plīst
2071,reißen::V,yırtılmak,satrūkt
2072,versinken::V,batmak,вӧйны
2073,versinken::V,batmak,grimt
2074,versinken::V,batmak,nogrimt
2075,vergehen::V,geçmek,кольны
2076,vergehen::V,geçmek,ордйыны
2077,vergehen::V,geçmek,paiet
2078,erscheinen::V,görünmek,петкӧдчыны
2079,erscheinen::V,görünmek,parādīties
2080,verschwinden::V,kaybolmak,бырны
2081,verschwinden::V,kaybolmak,nozust
2082,sinken::V,inmek,вӧйны
2083,sinken::V,inmek,kristies
2084,abnehmen::V,azalmak,чинны
2085,abnehmen::V,azalmak,noplakt
2086,abnehmen::V,azalmak,mazināties
2087,zunehmen::V,artmak,содны
2088,zunehmen::V,artmak,ыдждыны
2089,zunehmen::V,artmak,pieaugt
2090,zunehmen::V,artmak,pieņemties
2091,zunehmen::V,çoğalmak,содны
2092,zunehmen::V,çoğalmak,ыдждыны
2093,zunehmen::V,çoğalmak,pieaugt
2094,zunehmen::V,çoğalmak,pieņemties
2095,steigen::V,artmak,лыбны
2096,steigen::V,artmak,kāpt
2097,steigen::V,yükselmek,лыбны
2098,steigen::V,yükselmek,kāpt
2099,wachsen::V,büyümek,быдмыны
2100,wachsen::V,büyümek,augt
2101,wachsen::V,gelişmek,быдмыны
2102,wachsen::V,gelişmek,augt
2103,glänzen::V,parlamak,югъявны
2104,glänzen::V,parlamak,дзирдавны
2105,glänzen::V,parlamak,zaigot
2106,glänzen::V,parlamak,laistīties
2107,funkeln::V,parıldamak,югъявны
2108,funkeln::V,parıldamak,дзирдавны
2109,funkeln::V,parıldamak,mirdzēt
2110,funkeln::V,parıldamak,dzirkstēt
2111,lärmen::V,gürültü yapmak,жувгыны
2112,lärmen::V,gürültü yapmak,ыугыны
2113,lärmen::V,gürültü yapmak,шумитны
2114,lärmen::V,gürültü yapmak,ālēties
2115,lärmen::V,gürültü yapmak,trokšņot
2116,läuten::V,çalmak,жургыны
2117,läuten::V,çalmak,zvanīt
2118,klingeln::V,zil çalmak,звӧнитны
2119,klingeln::V,zil çalmak,zvanīt
2120,klirren::V,şakırdamak,гольскöдчыны
2121,klirren::V,şakırdamak,tinkšķēt
2122,klirren::V,şakırdamak,džinkstēt
2123,klirren::V,zangırdamak,гольскöдчыны
2124,klirren::V,zangırdamak,tinkšķēt
2125,klirren::V,zangırdamak,džinkstēt
2126,brausen::V,köpürmek,буавны
2127,brausen::V,köpürmek,krākt
2128,brausen::V,köpürmek,brāzmot
2129,brausen::V,kükremek,буавны
2130,brausen::V,kükremek,krākt
2131,brausen::V,kükremek,brāzmot
2132,rauschen::V,fışırdamak,кышакывны
2133,rauschen::V,fışırdamak,šalkt
2134,klingen::V,tınlamak,шыавны
2135,klingen::V,tınlamak,юргыны
2136,klingen::V,tınlamak,skanēt
2137,klingen::V,tınlamak,izklausīties
2138,bellen::V,havlamak,увтны
2139,bellen::V,havlamak,riet
2140,heulen::V,ulumak,омлявны
2141,heulen::V,ulumak,вурзавны
2142,heulen::V,ulumak,kaukt
2143,heulen::V,ulumak,gaudot
2144,blasen::V,üflemek,пӧльтны
2145,blasen::V,üflemek,pūst
2146,pfeifen::V,düdük çalmak,шутьлявны
2147,pfeifen::V,düdük çalmak,svilpt
2148,pfeifen::V,düdük çalmak,svilpot
2149,schreien::V,bağırmak,горзыны
2150,schreien::V,bağırmak,brēkt
2151,schreien::V,bağırmak,kliegt
2152,schreien::V,haykırmak,горзыны
2153,schreien::V,haykırmak,brēkt
2154,schreien::V,haykırmak,kliegt
2155,stöhnen::V,inlemek,ымзыны
2156,stöhnen::V,inlemek,vaidēt
2157,zittern::V,titremek,тіравны
2158,zittern::V,titremek,drebēt
2159,leben::V,yaşamak,овны
2160,leben::V,yaşamak,dzīvot
2161,leben::V,hayatta olmak,овны
2162,leben::V,hayatta olmak,dzīvot
2163,geboren werden::V,doğmak,чужны
2164,geboren werden::V,doğmak,dzimt
2165,atmen::V,solunmak,кашкыны
2166,atmen::V,solunmak,пошиктыны
2167,atmen::V,solunmak,elpot
2168,atmen::V,nefes almak,кашкыны
2169,atmen::V,nefes almak,пошиктыны
2170,atmen::V,nefes almak,elpot
2171,trinken::V,içmek,юны
2172,trinken::V,içmek,dzert
2173,essen::V,yemek,сёйны
2174,essen::V,yemek,ēst
2175,schlucken::V,yutmak,ньылавны
2176,schlucken::V,yutmak,rīt
2177,müde werden::V,yorulmak,мудзны
2178,müde werden::V,yorulmak,nokust
2179,einschlafen::V,uykuya dalmak,ланьтны
2180,einschlafen::V,uykuya dalmak,унмовсьны
2181,einschlafen::V,uykuya dalmak,iemigt
2182,einschlafen::V,uykuya dalmak,aizmigt
2183,schlafen::V,uyumak,узьны
2184,schlafen::V,uyumak,gulēt
2185,aufwachen::V,uyanmak,садьмыны
2186,aufwachen::V,uyanmak,mosties
2187,aufstehen::V,kalkmak,чеччыны
2188,aufstehen::V,kalkmak,celties
2189,aufstehen::V,yataktan kalkmak,чеччыны
2190,aufstehen::V,yataktan kalkmak,celties
2191,sich erholen::V,dinlenmek,шойччыны
2192,sich erholen::V,dinlenmek,atžirgt
2193,sich erholen::V,dinlenmek,atpūsties
2194,krank werden::V,hastalanmak,висьмыны
2195,krank werden::V,hastalanmak,sasirgt
2196,krank sein::V,hasta olmak,висьны
2197,krank sein::V,hasta olmak,slimot
2198,schmerzen::V,ağrımak,висьны
2199,schmerzen::V,ağrımak,sāpēt
2200,schmerzen::V,ağrımak,smelgt
2201,husten::V,öksürmek,кызны
2202,husten::V,öksürmek,klepot
2203,genesen::V,şifa bulmak,бурдны
2204,genesen::V,şifa bulmak,veseļoties
2205,sterben::V,ölmek,кувны
2206,sterben::V,ölmek,mirt
2207,sterben::V,ölmek,nomirt
2208,sterben::V,vefat etmek,кувны
2209,sterben::V,vefat etmek,mirt
2210,sterben::V,vefat etmek,nomirt
2211,umkommen::V,ölmek,кувны
2212,umkommen::V,ölmek,apsprāgt
2213,umkommen::V,ölmek,aiziet bojā
2214,sich bewegen::V,hareket etmek,вӧрзьыны
2215,sich bewegen::V,hareket etmek,virzīties
2216,sich rühren::V,kımıldanmak,вӧрны
2217,sich rühren::V,kımıldanmak,вӧрӧдчыны
2218,sich rühren::V,kımıldanmak,sagrozīties
2219,sich erheben::V,kalkmak,сувтны
2220,sich erheben::V,kalkmak,piecelties
2221,sich erheben::V,ayağa kalkmak,сувтны
2222,sich erheben::V,ayağa kalkmak,piecelties
2223,sich setzen::V,oturmak,пуксьыны
2224,sich setzen::V,oturmak,sēsties
2225,hinfallen::V,yere düşmek,усьны
2226,hinfallen::V,yere düşmek,sabirt
2227,hinfallen::V,yere düşmek,pakrist
2228,laufen::V,yürümek,мyнны
2229,laufen::V,yürümek,iet
2230,laufen::V,yürümek,skraidīt
2231,schreiten::V,yürümek,восьлавны
2232,schreiten::V,yürümek,soļot
2233,schreiten::V,adım atmak,восьлавны
2234,schreiten::V,adım atmak,soļot
2235,spazierengehen::V,gezmek,гуляйтны
2236,spazierengehen::V,gezmek,staigāt
2237,spazierengehen::V,gezmek,pastaigāties
2238,spazierengehen::V,dolaşmak,гуляйтны
2239,spazierengehen::V,dolaşmak,staigāt
2240,spazierengehen::V,dolaşmak,pastaigāties
2241,eilen::V,seğirtmek,тэрмасьны
2242,eilen::V,seğirtmek,traukt
2243,sich beeilen::V,acele etmek,тэрмасьны
2244,sich beeilen::V,acele etmek,steigties
2245,sich beeilen::V,acele etmek,pasteigties
2246,sausen::V,hızla gitmek,тӧвзьыны
2247,sausen::V,hızla gitmek,drāzt
2248,sausen::V,hızla gitmek,brāzties
2249,rennen::V,koşmak,котӧртны
2250,rennen::V,koşmak,skriet
2251,springen::V,atlamak,чеччавны
2252,springen::V,atlamak,lēkt
2253,springen::V,sıçramak,чеччавны
2254,springen::V,sıçramak,lēkt
2255,klettern::V,tırmanmak,кышасьны
2256,klettern::V,tırmanmak,кавшасьны
2257,klettern::V,tırmanmak,kāpt
2258,klettern::V,tırmanmak,rāpties
2259,schaukeln::V,sallanmak,гычасьны
2260,schaukeln::V,sallanmak,šūpoties
2261,schaukeln::V,sallanmak,zvalstīties
2262,kriechen::V,sürünmek,кыссьыны
2263,kriechen::V,sürünmek,līst
2264,kriechen::V,sürünmek,rāpot
2265,schwimmen::V,yüzmek,уявны
2266,schwimmen::V,yüzmek,peldēt
2267,tauchen::V,dalmak,сунавны
2268,tauchen::V,dalmak,gremdēties
2269,rudern::V,kürek çekmek,пелысасьны
2270,rudern::V,kürek çekmek,airēt
2271,rudern::V,kürek çekmek,irties
