,Concept_ID,mhr,mrj
1290,lernen::V,тунема́ш,тыменяш
1291,wissen::V,шинча́ш,пӓлӓш
1292,sich erinnern an::V,шарна́ш,ышештӓрӓш
1293,vergessen::V,монда́ш,монден кодаш
1294,messen::V,виса́ш,висӓш
1295,zählen::V,шотла́ш,шотаяш
1296,rechnen::V,шотла́ш,шотаяш
1297,lesen::V,луда́ш,лыдаш
1298,malen::V,сӱретла́ш,рисуяш
1299,zeichnen::V,сӱретла́ш,ыдырка́лаш
1300,schreiben::V,воза́ш,вазаш
1301,besitzen::V,лия́ш,кы́чаш
1302,kaufen::V,нала́ш,нӓлӓш
1303,verkaufen::V,ужала́ш,выжалаш
1304,bezahlen::V,тӱла́ш,тӱлӓш
1305,zahlen::V,тӱла́ш,тӱлӓш
1306,beherrschen::V,куча́ш,кы́чаш
1307,ertragen::V,турка́ш,цӹтӓш
