,Concept_ID,udm,kk
1479,rechnen::V,лыдъяны,санап шығу
1480,rechnen::V,лыдъяны,санау
1481,lesen::V,лыдӟыны,оқу
1482,malen::V,суреданы,сурет салу
1483,zeichnen::V,суреданы,сурет салу
1484,schreiben::V,гожъяны,жазу
1485,besitzen::V,луыны,болу
1486,kaufen::V,басьтыны,алу
1487,kaufen::V,басьтыны,әперу
1488,verkaufen::V,вузаны,сату
1489,bezahlen::V,тырыны,төлеу
1490,bezahlen::V,тырыны,ақы беру
1491,bezahlen::V,тырыны,ақы төлеу
1492,zahlen::V,тырыны,төлеу
1493,beherrschen::V,кузёяськыны,билеу
1494,ertragen::V,чиданы,төзу
1495,ertragen::V,чиданы,шыдау
