,Concept_ID,hi,bg
1520,lecken::V,चाटना,ближа
1521,beißen::V,काटना,хапя
1522,beißen::V,काटना,ухапя
1523,abreißen::V,तोड़ना,откъсна
1524,abschneiden::V,काट करना,отрежа
1525,binden::V,बाँधना,вържа
1526,stecken::V,खोंसना,пъхна
1527,brechen::V,तोड़ना,троша
1528,klopfen::V,खटखटाना,чукам
1529,hauen::V,ठोकना,бия
1530,kleben::V,चिपकाना,лепя
1531,kleben::V,चिपकाना,залепя
1532,reiben::V,घिसना,трия
1533,reiben::V,घिसना,търкам
1534,reiben::V,रगड़ना,трия
1535,reiben::V,रगड़ना,търкам
1536,streichen::V,लगाना,намажа
1537,schleifen::V,तेज़ करना,остря
1538,schneiden::V,कतरना,режа
1539,rütteln::V,झकझोरना,разтърсвам
1540,schütteln::V,हिलाना,клатя
1541,schütteln::V,हिलाना,друсам
1542,schwenken::V,घुमाना,размахам
1543,schütten::V,उँडेलना,сипя
1544,füllen::V,भरना,напълня
1545,füllen::V,ठूसना,напълня
1546,einwickeln::V,लपेटना,увия
1547,einwickeln::V,लपेटना,завия
1548,tragen::V,ढोना,нося
1549,schleppen::V,घसीटना,влача
1550,ziehen::V,खींचना,тегля
1551,ziehen::V,खींचना,дръпна
1552,aufbewahren::V,रखना,съхраня
1553,werfen::V,फेंकना,хвърля
1554,fangen::V,पकड़ना,ловя
1555,fangen::V,पकड़ना,уловя
1556,packen::V,पकड़ना,хвана
1557,verstecken::V,छिपाना,крия
1558,verstecken::V,छिपाना,скрия
1559,teilen::V,बाँटना,разделя
1560,schicken::V,भेजना,изпращам
1561,bringen::V,लाना,донеса
1562,hinzufügen::V,जोड़ना,прибавя
1563,bekommen::V,पाना,сдобия се
1564,erhalten::V,पाना,получа
1565,erhalten::V,मिलना,получа
1566,nehmen::V,लेना,взема
1567,wählen::V,चुनना,избирам
1568,auswählen::V,चुनना,избера
1569,bewahren::V,बनाए रखना,пазя
1570,behindern::V,रोकना,преча
1571,behindern::V,रोकना,спъвам
1572,verderben::V,ख़राब करना,разваля
1573,beschädigen::V,नुक़सान पहुँचाना,повредя
1574,zerbrechen::V,तोड़ना,счупя
1575,zerreißen::V,तोड़ना,скъсам
1576,zerstören::V,नष्ट करना,разруша
1577,zerstören::V,बरबाद करना,разруша
1578,verbrennen::V,जलाना,изгоря
1579,geben::V,देना,дам
1580,reichen::V,थमाना,подам
1581,schenken::V,भेंट देना,подаря
1582,versprechen::V,वादा करना,обещая
1583,wünschen::V,कामना करना,желая
1584,loben::V,तारीफ़ करना,хваля
1585,küssen::V,चूमना,целувам
1586,wiegen::V,झुलाना,люлея
1587,zudecken::V,ढकना,покрия
1588,wecken::V,जगाना,събудя
1589,zeigen::V,दिखाना,покажа
1590,führen::V,रास्ता दिखाना,водя
1591,führen::V,रास्ता दिखाना,заведа
1592,lehren::V,पढ़ाना,уча
1593,unterrichten::V,सिखाना,преподавам
1594,aufziehen::V,पालना,отгледам
1595,leiten::V,संचालन करना,ръководя
1596,leiten::V,संचालन करना,управлявам
1597,antreiben::V,हड़बड़ाना,подкарвам
1598,lassen::V,-आना,накарам
1599,lassen::V,कराना,накарам
1600,einladen::V,बुलाना,поканя
1601,vereinigen::V,मिलाना,съединя
1602,vereinigen::V,संयुक्त करना,съединя
1603,besuchen::V,मिलना से,посетя
1604,besuchen::V,मिलने जाना से,посетя
1605,treffen::V,मिलना,срещна
1606,sich versammeln::V,इकट्ठा होना,събера се
1607,spielen::V,खेलना,играя
1608,singen::V,गाना,пея
1609,tanzen::V,नाचना,танцувам
1610,sich trennen::V,अलग होना,разделя се
1611,verlassen::V,छोड़ना,напусна
1612,retten::V,बचाना,спася
1613,bewachen::V,आँख रखना पर,охранявам
1614,schützen::V,रक्षा करना,запазя
1615,verteidigen::V,रक्षा करना,защитя
1616,sich schlagen::V,हाथापाई करना,бия се
1617,schießen::V,गोली मारना,стрелям
1618,siegen::V,जीतना,победя
1619,siegen::V,विजय पाना,победя
1620,ärgern::V,चिढ़ाना,ядосам
1621,schlagen::V,मारना,бия
1622,schlagen::V,मारना,ударя
1623,treten::V,ठोकर मारना,ритам
1624,stechen::V,भेदना,бодна
1625,stechen::V,भोंकना,бодна
1626,stoßen::V,धक्का देना,бутна
1627,stoßen::V,धक्का देना,блъсна
1628,stoßen::V,झटका देना,бутна
1629,stoßen::V,झटका देना,блъсна
1630,stehlen::V,चोरी करना,
1631,stören::V,बुरा लगना,смутя
1632,belästigen::V,तंग करना,отегча
1633,belästigen::V,तंग करना,безпокоя
1634,verbergen::V,लुकाना,скрия
1635,täuschen::V,धोखा देना,измамя
1636,betrügen::V,धोखा देना,измамя
1637,töten::V,मारना,убия
1638,töten::V,मारना,умъртвя
1639,töten::V,मार डालना,убия
1640,töten::V,मार डालना,умъртвя
1641,wohnen::V,रहना,живея
1642,arbeiten::V,काम करना,работя
1643,sammeln::V,जमा करना,събера
1644,pflücken::V,चुनना,бера
1645,pflücken::V,चुनना,откъсна
1646,pflücken::V,तोड़ना,бера
1647,pflücken::V,तोड़ना,откъсна
1648,jagen::V,आखेट करना,ловувам
1649,jagen::V,शिकार करना,ловувам
1650,fischen::V,मछली पकड़ना,ловя риба
1651,fassen::V,पकड़ना,хвана
1652,hüten::V,चराना,пазя
1653,treiben::V,हाँकना,карам
1654,anbinden::V,बाँधना,завържа
1655,füttern::V,खिलाना,храня
1656,melken::V,दुहना,доя
1657,hacken::V,काटना,сека
1658,gießen::V,सींचना,полея
1659,reifen::V,पकना,узрея
1660,zubereiten::V,पकाना,приготвя
1661,kochen::V,पकाना,варя
1662,kochen::V,राँधना,варя
1663,backen::V,पकाना,пека
1664,braten::V,तलना,пържа
1665,braten::V,भूनना,пържа
1666,umrühren::V,फेंटना,разбъркам
1667,stricken::V,बुनना,плета
1668,nähen::V,सीना,шия
1669,färben::V,रँगना,боядисам
1670,reinigen::V,साफ़ करना,почистя
1671,reinigen::V,शुद्ध करना,почистя
1672,waschen::V,धोना,мия
1673,waschen::V,धोना,пера
1674,abwischen::V,पोंछ्ना,избърша
1675,spülen::V,माँजना,плакна
1676,spülen::V,खँगालना,плакна
1677,fegen::V,बुहारना,измета
1678,kehren::V,झाड़ना,мета
1679,baden::V,स्नान करना,къпя се
1680,sich waschen::V,नहाना,мия се
1681,sich waschen::V,हाथ-मुँह धोना,мия се
1682,ausziehen::V,उतारना,съблека
1683,anziehen::V,पहनना,облека
1684,sich anziehen::V,कपड़े पहनना,облека се
1685,kämmen::V,कंघी करना,реша
1686,kämmen::V,कंघी करना,вчеша
1687,schmücken::V,सजाना,накича
1688,schmücken::V,सँवारना,накича
1689,sagen::V,कहना,кажа
1690,sagen::V,बताना,кажа
1691,sprechen::V,बोलना,говоря
1692,reden::V,बोलना,говоря
1693,reden::V,बात करना,говоря
1694,sich unterhalten::V,बात करना,разговарям
1695,sich unterhalten::V,बातचीत करना,разговарям
1696,fragen::V,पूछ्ना,запитам
1697,fragen::V,प्रश्न करना,запитам
1698,bitten::V,माँगना से,моля
1699,erzählen::V,बताना,разкажа
1700,mitteilen::V,ख़बर देना,съобщя
1701,mitteilen::V,सूचना देना,съобщя
1702,nennen::V,नाम देना,нарека
1703,rufen::V,बुलाना,викам
1704,rufen::V,बुलाना,повикам
1705,prahlen::V,शेख़ी बघारना,хваля се
1706,übersetzen::V,अनुवाद करना,преведа
1707,denken::V,सोचना,мисля
1708,glauben::V,विश्वास करना,вярвам
1709,bemerken::V,ध्यान देना पर,забележа
1710,erkennen::V,पहचानना,позная
1711,begreifen::V,समझना,схвана
1712,verstehen::V,सुनना,разбера
1713,lernen::V,पढ़ना,уча се
1714,wissen::V,जानना,зная
1715,wissen::V,मालूम होना,зная
1716,sich erinnern an::V,याद करना,спомня си за
1717,vergessen::V,भूलना,забравя
1718,vergessen::V,बिसारना,забравя
1719,messen::V,नापना,меря
1720,zählen::V,गिनना,броя
1721,rechnen::V,गणना करना,сметна
1722,rechnen::V,हिसाब करना,сметна
1723,lesen::V,पढ़ना,чета
1724,malen::V,कींचना,рисувам
1725,zeichnen::V,चित्र कींचना,рисувам
1726,schreiben::V,लिखना,пиша
1727,besitzen::V,मालिक होना,имам
1728,besitzen::V,मालिक होना,притежавам
1729,besitzen::V,स्वामी होना,имам
1730,besitzen::V,स्वामी होना,притежавам
1731,kaufen::V,ख़रीदना,купя
1732,kaufen::V,ख़रीदना,купувам
1733,verkaufen::V,बेचना,продам
1734,bezahlen::V,चुकाना,заплатя
1735,bezahlen::V,अदा करना,заплатя
1736,zahlen::V,अदा करना,платя
1737,beherrschen::V,शासन करना पर,владея
1738,ertragen::V,सहना,понеса
