,Concept_ID,hy,kn
1053,fischen::V,ձուկ բռնել,ಮೀನು ಹಿಡಿ
1054,fassen::V,բռնել,ಹಿಡಿ
1055,hüten::V,արածեցնել,ಗುಂಪುಸೇರಿಸು
1056,treiben::V,հովուել,ದಬ್ಬು
1057,anbinden::V,չուանել,ಬಿಗಿ
1058,füttern::V,կերակրել,ಮೇಯಿಸು
1059,melken::V,կթել,ಹಾಲು ಕರೆ
1060,hacken::V,կոտորել,ತುಂಡರಿಸು
1061,gießen::V,ջրել,ನೀರುಹಾಕು
1062,reifen::V,հասունանալ ,ಕಳಿ
1063,zubereiten::V,պատրաստել,ಅಡಿಗೆಮಾಡು
1064,kochen::V,եփել,ಅಡು
1065,backen::V,թխել,ಬೇಯಿಸು
1066,braten::V,տապակել,ಕರಿ
1067,umrühren::V,խառնել,ಕಲಕು
1068,stricken::V,գործել,ಹೆಣೆ
1069,nähen::V,կարել,ಹೊಲಿ
1070,färben::V,ներկել,ಬಣ್ಣ ಹತ್ತು
1071,reinigen::V,մաքրել,ಸ್ವಚ್ಛಮಾಡು
1072,waschen::V,լվանալ,ತೊಳೆ
1073,abwischen::V,սրբել,ಒರಸು
1074,spülen::V,ողողել,ಗಲಬರಿಸು
1075,spülen::V,պարզաջրել,ಗಲಬರಿಸು
1076,fegen::V,ավլել,ಗುಡಿಸು
1077,kehren::V,ավլել,ಗುಡಿಸು
1078,baden::V,լողանալ,ಸ್ನಾನಮಾಡು
1079,sich waschen::V,լվացվել,ತೊಳೆ
1080,ausziehen::V,հանել,ಬಿಚ್ಚು
1081,anziehen::V,հագնել,ಹಾಕು
1082,sich anziehen::V,հագնվել,ಹಾಕು
1083,kämmen::V,սանրել,ಬಾಚು
1084,schmücken::V,զարդարել,ಅಲಂಕರಿಸು
1085,sagen::V,ասել,ಹೇಳು
1086,sprechen::V,խոսել,ನುಡಿ
1087,reden::V,զրուցել,ನುಡಿ
1088,sich unterhalten::V,խոսակցել,ಹರಟೆ ಹೊಡಿ
1089,fragen::V,հարցնել,ವಿಚಾರಿಸು
1090,bitten::V,խնդրել,ಬೇಡು
1091,erzählen::V,պատմել,ಹೇಳು
1092,mitteilen::V,հաղորդել,ತಿಳಿಸು
1093,nennen::V,անվանել,ಹೆಸರಿಡು
1094,rufen::V,կանչել,ಕರೆ
1095,prahlen::V,պարծենալ,ಜಂಬ ಕೊಚ್ಚು
1096,übersetzen::V,թարգմանել,ಭಾಷಾಂತರಿಸು
1097,denken::V,մտածել,ಯೋಚಿಸು
1098,glauben::V,հավատալ,ನಂಬು
1099,bemerken::V,նկատել,ಗಮನಿಸು
1100,erkennen::V,ճանաչել,ಗುರುತುಹಿಡಿ
1101,begreifen::V,հասկանալ,ಗ್ರಹಿಸು
1102,verstehen::V,ըմբռնել,ಅರ್ಥಮಾಡಿಕೊ
1103,lernen::V,սովորել,ಕಲಿ
1104,wissen::V,իմանալ,ಅರಿ
1105,sich erinnern an::V,հիշել,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1106,sich erinnern an::V,մտաբերել,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1107,vergessen::V,մոռանալ,ಮರೆತುವಿಡು
1108,messen::V,չափել,ಅಳೆ
1109,zählen::V,թվել,ಗಣಿಸು
1110,zählen::V,հաշվել,ಗಣಿಸು
1111,rechnen::V,հաշվել,ಲೆಕ್ಕ ಹಾಕು
1112,rechnen::V,հաշվարկել,ಲೆಕ್ಕ ಹಾಕು
1113,lesen::V,կարդալ,ಓದು
1114,malen::V,նկարել,ಬಿಡಿಸು
1115,zeichnen::V,գծել,ಬಿಡಿಸು
1116,schreiben::V,գրել,ಬರೆ
1117,besitzen::V,ունենալ,ಒಡೆಯನಾಗಿರು
1118,besitzen::V,տեր լինել,ಒಡೆಯನಾಗಿರು
1119,kaufen::V,գնել,ಕೊಳ್ಳು
1120,verkaufen::V,վաճառել,ಕೊಡು
1121,bezahlen::V,վճարել,ಬೆಲೆತೆರು
1122,zahlen::V,վճարել,ಹಣವನ್ನುಕೊಡು
1123,beherrschen::V,ղեկավարել,ಅಧಿಕಾರ ನಡೆಸು
1124,ertragen::V,դիմանալ,ಸಹಿಸು
1125,Horn::N,,ಕೊಂಬು
1126,fangen::V,,ಹಿಡಿ
