,Concept_ID,hu,se
5146,ein wenig::ADV,egy kicsit,сада
5147,ein wenig::ADV,egy kicsit,садаматта
5148,kaum::ADV,alig,jallan
5149,kaum::ADV,alig,vánet
5150,kaum::ADV,alig,báljo
5151,kaum::ADV,alig,illá
5152,kaum::ADV,alig,illvaa
5153,kaum::ADV,alig,мале
5154,kaum::ADV,alig,элэлэ
5155,sehr::ADV,nagyon,sagk
5156,sehr::ADV,nagyon,riek
5157,sehr::ADV,nagyon,sieldes
5158,sehr::ADV,nagyon,hui
5159,sehr::ADV,nagyon,ollu
5160,sehr::ADV,nagyon,čuuvtij
5161,sehr::ADV,nagyon,sami
5162,sehr::ADV,nagyon,čuu´t
5163,sehr::ADV,nagyon,пэре
5164,sehr::ADV,nagyon,чофта
5165,so::ADV,úgy,numhtie
5166,so::ADV,úgy,nav
5167,so::ADV,úgy,nuov
5168,so::ADV,úgy,nåv
5169,so::ADV,úgy,nu
5170,so::ADV,úgy,näävt
5171,so::ADV,úgy,de
5172,so::ADV,úgy,nu´t
5173,so::ADV,úgy,nääi´t
5174,so::ADV,úgy,те̄льнэ
5175,noch::ADV,még,annje
5176,noch::ADV,még,ájn
5177,noch::ADV,még,vilá
5178,noch::ADV,még,ain
5179,noch::ADV,még,vela
5180,noch::ADV,még,võl
5181,noch::ADV,még,veâl
5182,noch::ADV,még,вя̄л
5183,nur::ADV,csak,ajve
5184,nur::ADV,csak,barre
5185,nur::ADV,csak,dåssjå
5186,nur::ADV,csak,dušše
5187,nur::ADV,csak,váá
5188,nur::ADV,csak,pâi
5189,nur::ADV,csak,leša
5190,nur::ADV,csak,tåå´lǩ
5191,nur::ADV,csak,лэша
5192,nur::ADV,csak,лышшэ
5193,nur::ADV,csupán,ajve
5194,nur::ADV,csupán,barre
5195,nur::ADV,csupán,dåssjå
5196,nur::ADV,csupán,dušše
5197,nur::ADV,csupán,váá
5198,nur::ADV,csupán,pâi
5199,nur::ADV,csupán,leša
5200,nur::ADV,csupán,tåå´lǩ
5201,nur::ADV,csupán,лэша
5202,nur::ADV,csupán,лышшэ
5203,schon::ADV,már,joe
5204,schon::ADV,már,juo
5205,schon::ADV,már,juo
5206,schon::ADV,már,juo
5207,schon::ADV,már,ju´n
5208,schon::ADV,már,ё
5209,wieder::ADV,ismét,vihth
5210,wieder::ADV,ismét,aajmoen
5211,wieder::ADV,ismét,vas
5212,wieder::ADV,ismét,ådåsis
5213,wieder::ADV,ismét,fas
5214,wieder::ADV,ismét,vuot
5215,wieder::ADV,ismét,vest
5216,wieder::ADV,ismét,däs
5217,wieder::ADV,ismét,e´pet
5218,wieder::ADV,ismét,аввта
5219,wieder::ADV,ismét,о̄дтсэ
5220,wieder::ADV,megint,vihth
5221,wieder::ADV,megint,aajmoen
5222,wieder::ADV,megint,vas
5223,wieder::ADV,megint,ådåsis
5224,wieder::ADV,megint,fas
5225,wieder::ADV,megint,vuot
5226,wieder::ADV,megint,vest
5227,wieder::ADV,megint,däs
5228,wieder::ADV,megint,e´pet
5229,wieder::ADV,megint,аввта
5230,wieder::ADV,megint,о̄дтсэ
5231,vergebens::ADV,hiába,dåssjåj
5232,vergebens::ADV,hiába,duššás
5233,vergebens::ADV,hiába,tušás
5234,vergebens::ADV,hiába,jääutai
5235,vergebens::ADV,hiába,пусьтэльт
5236,vor::PRP,előtt,åvteste
5237,vor::PRP,előtt,ålggolin
5238,vor::PRP,előtt,ovddas
5239,vor::PRP,előtt,oovdâst
5240,vor::PRP,előtt,ooudâst
5241,vor::PRP,előtt,авьтэмьбе̄лльт
5242,hinter::PRP,mögött,duekesne
5243,hinter::PRP,mögött,duogen
5244,hinter::PRP,mögött,maŋŋelin
5245,hinter::PRP,mögött,maŋil
5246,hinter::PRP,mögött,duogás
5247,hinter::PRP,mögött,tyeḥin
5248,hinter::PRP,mögött,tue´ǩǩen
5249,hinter::PRP,mögött,маӈельт
5250,unter::PRP,alatt,nuelesne
5251,unter::PRP,alatt,vuolen
5252,unter::PRP,alatt,vuolde
5253,unter::PRP,alatt,vyel'ni
5254,unter::PRP,alatt,vue´llen
5255,unter::PRP,alatt,вӯлльнҍ
5256,durch::PRP,át,vieken
5257,durch::PRP,át,tjadá
5258,durch::PRP,át,-rájge
5259,durch::PRP,át,čađa
5260,durch::PRP,át,čoođâ
5261,durch::PRP,át,čõõđ
5262,durch::PRP,át,pääi´ǩ
5263,durch::PRP,át,че̄д
5264,durch::PRP,keresztül,vieken
5265,durch::PRP,keresztül,tjadá
5266,durch::PRP,keresztül,-rájge
5267,durch::PRP,keresztül,čađa
5268,durch::PRP,keresztül,čoođâ
5269,durch::PRP,keresztül,čõõđ
5270,durch::PRP,keresztül,pääi´ǩ
5271,durch::PRP,keresztül,че̄д
5272,neben::PRP,mellett,baaltese
5273,neben::PRP,mellett,báldan
5274,neben::PRP,mellett,bálddas
5275,neben::PRP,mellett,paaldâst
5276,neben::PRP,mellett,paaldâst
5277,neben::PRP,mellett,поалльтэ
5278,zwischen::PRP,között,gaskesne
5279,zwischen::PRP,között,gasska
5280,zwischen::PRP,között,gaskkas
5281,zwischen::PRP,között,kooskâst
5282,zwischen::PRP,között,kâskka
5283,zwischen::PRP,között,кэскэсьт
5284,zwischen::PRP,között,кэ̄скэль
5285,wegen::PRP,miatt,dïete
5286,wegen::PRP,miatt,gaevhtieh
5287,wegen::PRP,miatt,diehti
5288,wegen::PRP,miatt,dihte
5289,wegen::PRP,miatt,geažil
5290,wegen::PRP,miatt,tet
5291,wegen::PRP,miatt,diõtt
5292,wegen::PRP,miatt,ǩeäč'ča
5293,wegen::PRP,miatt,гуэйке
5294,wegen::PRP,végett,dïete
5295,wegen::PRP,végett,gaevhtieh
5296,wegen::PRP,végett,diehti
5297,wegen::PRP,végett,dihte
5298,wegen::PRP,végett,geažil
5299,wegen::PRP,végett,tet
5300,wegen::PRP,végett,diõtt
5301,wegen::PRP,végett,ǩeäč'ča
5302,wegen::PRP,végett,гуэйке
5303,dies::PRN,ez,dihte
5304,dies::PRN,ez,dát
5305,dies::PRN,ez,dát
5306,dies::PRN,ez,táát
5307,dies::PRN,ez,tät
5308,dies::PRN,ez,tiett-aa
5309,dies::PRN,ez,тэдт
5310,das::PRN,az,dohte
5311,das::PRN,az,dat
5312,das::PRN,az,dat
5313,das::PRN,az,tot
5314,das::PRN,az,tõt
5315,das::PRN,az,тудт
5316,alles::PRN,minden,gaajhke
5317,alles::PRN,minden,gájkka
5318,alles::PRN,minden,buot
5319,alles::PRN,minden,puoh
5320,alles::PRN,minden,puk
5321,alles::PRN,minden,пугк
5322,ich::PRN,én,manne
5323,ich::PRN,én,mån
5324,ich::PRN,én,månnå
5325,ich::PRN,én,mun
5326,ich::PRN,én,mun
5327,ich::PRN,én,munnâ
5328,ich::PRN,én,mon
5329,ich::PRN,én,мунн
5330,du::PRN,te,datne
5331,du::PRN,te,dån
5332,du::PRN,te,don
5333,du::PRN,te,tun
5334,du::PRN,te,ton
5335,du::PRN,te,то̄нн
5336,er::PRN,ő,dïhte
5337,er::PRN,ő,sån
5338,er::PRN,ő,son
5339,er::PRN,ő,sun
5340,er::PRN,ő,son
5341,er::PRN,ő,со̄нн
5342,wir::PRN,mi,mijjieh
5343,wir::PRN,mi,mij
5344,wir::PRN,mi,mii
5345,wir::PRN,mi,mij
5346,wir::PRN,mi,mij
5347,wir::PRN,mi,мыйй
5348,ihr::PRN,ti,dijjie
5349,ihr::PRN,ti,dij
5350,ihr::PRN,ti,dii
5351,ihr::PRN,ti,tij
5352,ihr::PRN,ti,tij
5353,ihr::PRN,ti,тыйй
5354,sie::PRN,ők,dah
5355,sie::PRN,ők,sij
5356,sie::PRN,ők,sii
5357,sie::PRN,ők,sij
5358,sie::PRN,ők,sij
5359,sie::PRN,ők,сыйй
5360,was::FPRN,mi,mij
5361,was::FPRN,mi,mij
5362,was::FPRN,mi,mii
5363,was::FPRN,mi,mii
5364,was::FPRN,mi,mii
5365,was::FPRN,mi,мӣ
5366,wer::FPRN,ki,gie
5367,wer::FPRN,ki,guhti
5368,wer::FPRN,ki,gii
5369,wer::FPRN,ki,guhte
5370,wer::FPRN,ki,kii
5371,wer::FPRN,ki,ǩii
5372,wer::FPRN,ki,kåå´tt
5373,wer::FPRN,ki,ке̄
5374,wo::FADV,hol,gusnie
5375,wo::FADV,hol,gånnå
5376,wo::FADV,hol,gos
5377,wo::FADV,hol,kost
5378,wo::FADV,hol,ko´st
5379,wo::FADV,hol,касьт
5380,wohin::FADV,hova,gogka
5381,wohin::FADV,hova,gåsi
5382,wohin::FADV,hova,gosa
5383,wohin::FADV,hova,kuus
5384,wohin::FADV,hova,koozz
5385,wohin::FADV,hova,ко̄з
5386,wie::FADV,hogy,guktie
5387,wie::FADV,hogy,gumhtie
5388,wie::FADV,hogy,gåktu
5389,wie::FADV,hogy,mot
5390,wie::FADV,hogy,mahte
5391,wie::FADV,hogy,mä´htt
5392,wie::FADV,hogy,ко̄ххт
5393,wie::FADV,hogyan,guktie
5394,wie::FADV,hogyan,gumhtie
5395,wie::FADV,hogyan,gåktu
5396,wie::FADV,hogyan,mot
5397,wie::FADV,hogyan,mahte
5398,wie::FADV,hogyan,mä´htt
5399,wie::FADV,hogyan,ко̄ххт
5400,warum::FADV,miért,man
5401,warum::FADV,miért,manen
5402,warum::FADV,miért,manne
5403,warum::FADV,miért,mane
5404,warum::FADV,miért,mondiet
5405,warum::FADV,miért,mõõzz
5406,warum::FADV,miért,mää´nn
5407,warum::FADV,miért,мэ̄йт
5408,warum::FADV,miért,мэ̄ннгуэйке
5409,wieviel::FNUM,hány,man jeenje
5410,wieviel::FNUM,hány,makta
5411,wieviel::FNUM,hány,olugo
5412,wieviel::FNUM,hány,kalle
5413,wieviel::FNUM,hány,kâ´ll
5414,wieviel::FNUM,hány,мэ̄ннве̄рьт
5415,wieviel::FNUM,hány,мэ̄нлянчверьт
5416,wieviel::FNUM,mennyi,man jeenje
5417,wieviel::FNUM,mennyi,makta
5418,wieviel::FNUM,mennyi,olugo
5419,wieviel::FNUM,mennyi,kalle
5420,wieviel::FNUM,mennyi,kâ´ll
5421,wieviel::FNUM,mennyi,мэ̄ннве̄рьт
5422,wieviel::FNUM,mennyi,мэ̄нлянчверьт
5423,eins::NUM,egy,akte
5424,eins::NUM,egy,akta
5425,eins::NUM,egy,okta
5426,eins::NUM,egy,ohtâ
5427,eins::NUM,egy,õhtt
5428,eins::NUM,egy,э̄ххт
5429,eins::NUM,egy,о̄ххтэ
5430,zwei::NUM,kettő,göökte
5431,zwei::NUM,kettő,guokta
5432,zwei::NUM,kettő,guokte
5433,zwei::NUM,kettő,kyeh'ti
5434,zwei::NUM,kettő,kuõ´htt
5435,zwei::NUM,kettő,кӯххт
5436,drei::NUM,három,golme
5437,drei::NUM,három,gålmmå
5438,drei::NUM,három,golbma
5439,drei::NUM,három,kulmâ
5440,drei::NUM,három,koumm
5441,drei::NUM,három,ко̄ллм
5442,vier::NUM,négy,njieljie
5443,vier::NUM,négy,niellja
5444,vier::NUM,négy,njeallje
5445,vier::NUM,négy,nelji
5446,vier::NUM,négy,nellj
5447,vier::NUM,négy,не̄лльй
5448,fünf::NUM,öt,vïjhte
5449,fünf::NUM,öt,vihtta
5450,fünf::NUM,öt,vihtta
5451,fünf::NUM,öt,vittâ
5452,fünf::NUM,öt,vitt
5453,fünf::NUM,öt,выдт
5454,sechs::NUM,hat,govhte
5455,sechs::NUM,hat,guhtta
5456,sechs::NUM,hat,guhtta
5457,sechs::NUM,hat,kuttâ
5458,sechs::NUM,hat,kutt
5459,sechs::NUM,hat,кудт
5460,sieben::NUM,hét,tjïjhtje
5461,sieben::NUM,hét,giehtja
5462,sieben::NUM,hét,čieža
5463,sieben::NUM,hét,čiččâm
5464,sieben::NUM,hét,čiččâm
5465,sieben::NUM,hét,кыджемь
5466,acht::NUM,nyolc,gaektsie
5467,acht::NUM,nyolc,gáktsa
5468,acht::NUM,nyolc,gávcci
5469,acht::NUM,nyolc,käävci
5470,acht::NUM,nyolc,kääu´c
5471,acht::NUM,nyolc,ка̄ххц
5472,neun::NUM,kilenc,uktsie
5473,neun::NUM,kilenc,aktse
5474,neun::NUM,kilenc,ovcci
5475,neun::NUM,kilenc,oovce
5476,neun::NUM,kilenc,å´hcc
5477,neun::NUM,kilenc,аххц
5478,zehn::NUM,tíz,luhkie
5479,zehn::NUM,tíz,låhke
5480,zehn::NUM,tíz,lågev
5481,zehn::NUM,tíz,logi
5482,zehn::NUM,tíz,loṿe
5483,zehn::NUM,tíz,lååi
5484,zehn::NUM,tíz,лоагкь
5485,elf::NUM,tizenegy,luhkieakte
5486,elf::NUM,tizenegy,lågenanakta
5487,elf::NUM,tizenegy,oktanuppelohkái
5488,elf::NUM,tizenegy,ohtnubáloh
5489,elf::NUM,tizenegy,õtmlo
5490,elf::NUM,tizenegy,õhttmlo
5491,elf::NUM,tizenegy,э̄ххтэмплоагкь
5492,zwölf::NUM,tizenkettő,luhkiegöökte
5493,zwölf::NUM,tizenkettő,lågenanguokta
5494,zwölf::NUM,tizenkettő,guoktenuppelohkái
5495,zwölf::NUM,tizenkettő,kyeh'tnubáloh
5496,zwölf::NUM,tizenkettő,kuâtmlo
5497,zwölf::NUM,tizenkettő,kuâhttmlo
5498,zwölf::NUM,tizenkettő,кӯххтэмплоагкь
5499,zwanzig::NUM,húsz,göökteluhkie
5500,zwanzig::NUM,húsz,guoktalåhke
5501,zwanzig::NUM,húsz,guoktelogi
5502,zwanzig::NUM,húsz,kyeh'tilov
5503,zwanzig::NUM,húsz,kuâhttlo
5504,zwanzig::NUM,húsz,кӯххтлоагкь
5505,dreißig::NUM,harminc,golmeluhkie
5506,dreißig::NUM,harminc,gålmmålåhke
5507,dreißig::NUM,harminc,golbmalogi
5508,dreißig::NUM,harminc,kulmâlov
5509,dreißig::NUM,harminc,koummlo
5510,dreißig::NUM,harminc,ко̄ллмлоагкь
5511,vierzig::NUM,negyven,njieljieluhkie
5512,vierzig::NUM,negyven,nielljalåhke
5513,vierzig::NUM,negyven,njealljelogi
5514,vierzig::NUM,negyven,neljilov
5515,vierzig::NUM,negyven,nelljlo
5516,vierzig::NUM,negyven,не̄лльйлоагкь
5517,fünfzig::NUM,ötven,vïjhteluhkie
5518,fünfzig::NUM,ötven,vihttalåhke
5519,fünfzig::NUM,ötven,vihttalogi
5520,fünfzig::NUM,ötven,vittâlov
5521,fünfzig::NUM,ötven,vittlo
5522,fünfzig::NUM,ötven,выдтлоагкъ
5523,sechzig::NUM,hatvan,govhteluhkie
5524,sechzig::NUM,hatvan,guhttalåhke
5525,sechzig::NUM,hatvan,guhttalogi
5526,sechzig::NUM,hatvan,kuttâlov
5527,sechzig::NUM,hatvan,kuttlo
5528,sechzig::NUM,hatvan,кудтлоагкь
5529,siebzig::NUM,hetven,tjïjhtjeluhkie
5530,siebzig::NUM,hetven,gietjavlåhke
5531,siebzig::NUM,hetven,čiežalogi
5532,siebzig::NUM,hetven,čiččâmlov
5533,siebzig::NUM,hetven,čičmlo
5534,siebzig::NUM,hetven,кыджемьлоагкь
5535,achtzig::NUM,nyolcvan,gaektsieluhkie
5536,achtzig::NUM,nyolcvan,gáktsalåhke
5537,achtzig::NUM,nyolcvan,gávccilogi
5538,achtzig::NUM,nyolcvan,kähcilov
5539,achtzig::NUM,nyolcvan,kä´hcclo
5540,achtzig::NUM,nyolcvan,ка̄ххцлоагкь
5541,neunzig::NUM,kilencven,uktsieluhkie
5542,neunzig::NUM,kilencven,aktselåhke
5543,neunzig::NUM,kilencven,ovccilogi
5544,neunzig::NUM,kilencven,ohcelov
5545,neunzig::NUM,kilencven,å´hcclo
5546,neunzig::NUM,kilencven,аххцлоагкь
5547,hundert::NUM,száz,tjuetie
5548,hundert::NUM,száz,tjuohte
5549,hundert::NUM,száz,čuođi
5550,hundert::NUM,száz,čyeti
5551,hundert::NUM,száz,čue´tt
5552,hundert::NUM,száz,чӯдть
5553,tausend::NUM,ezer,tåvsene
5554,tausend::NUM,ezer,stoeretjuetie
5555,tausend::NUM,ezer,tuvsán
5556,tausend::NUM,ezer,duhát
5557,tausend::NUM,ezer,duhát
5558,tausend::NUM,ezer,tuhháát
5559,tausend::NUM,ezer,dohat
5560,tausend::NUM,ezer,то̄а̄фант
5561,und::CNJ,és,jïh
5562,und::CNJ,és,ja
5563,und::CNJ,és,ja
5564,und::CNJ,és,já
5565,und::CNJ,és,di
5566,und::CNJ,és,я
5567,und::CNJ,és,да
5568,und::CNJ,és,де
5569,und::CNJ,meg,jïh
5570,und::CNJ,meg,ja
5571,und::CNJ,meg,ja
5572,und::CNJ,meg,já
5573,und::CNJ,meg,di
5574,und::CNJ,meg,я
5575,und::CNJ,meg,да
5576,und::CNJ,meg,де
5577,oder::CNJ,vagy,jallh
5578,oder::CNJ,vagy,jali
5579,oder::CNJ,vagy,dahje
5580,oder::CNJ,vagy,adai
5581,oder::CNJ,vagy,avi
5582,oder::CNJ,vagy,le´be
5583,oder::CNJ,vagy,элэ
5584,oder::CNJ,vagy,вай
5585,stehen::V,áll,tjåadtjodh
5586,stehen::V,áll,seajsasjidh
5587,stehen::V,áll,tjuodtjot
5588,stehen::V,áll,čuožžut
5589,stehen::V,áll,cuáp'cuđ
5590,stehen::V,áll,čuâǯ'ǯad
5591,stehen::V,áll,чуэннче
5592,sitzen::V,ül,tjahkasjidh
5593,sitzen::V,ül,tjåhkkåhit
5594,sitzen::V,ül,čohkkát
5595,sitzen::V,ül,čokkáđ
5596,sitzen::V,ül,išttâd åårrad
5597,sitzen::V,ül,ышштэ
5598,liegen::V,fekszik,gaajranidh
5599,liegen::V,fekszik,vellahit
5600,liegen::V,fekszik,veallát
5601,liegen::V,fekszik,viäl'láđ
5602,liegen::V,fekszik,liâššâd
5603,liegen::V,fekszik,ле̄шшэ
5604,hängen::V,függ,gævnjasjidh
5605,hängen::V,függ,gahtsahit
5606,hängen::V,függ,heaŋgát
5607,hängen::V,függ,hiäŋ'gáđ
5608,hängen::V,függ,sorččad
5609,hängen::V,függ,ла̄бпэ
5610,werden::V,lesz,sjïdtedh
5611,werden::V,lesz,sjaddat
5612,werden::V,lesz,beassat
5613,werden::V,lesz,šoddâđ
5614,werden::V,lesz,šõddâd
5615,werden::V,lesz,шэ̄ннтэ
5616,passieren::V,történik,vaasedh
5617,passieren::V,történik,sjaddat
5618,passieren::V,történik,dáhpáduvvat
5619,passieren::V,történik,vássit
5620,passieren::V,történik,dáhpáhuvvat
5621,passieren::V,történik,šoddâđ
5622,passieren::V,történik,šõddâd
5623,passieren::V,történik,шэ̄ннтэ
5624,passieren::V,történik,тагсэ
5625,beginnen::V,kezdődik,aelkedh
5626,beginnen::V,kezdődik,álgget
5627,beginnen::V,kezdődik,álggahit
5628,beginnen::V,kezdődik,älgiđ
5629,beginnen::V,kezdődik,ä´lǧǧed
5630,beginnen::V,kezdődik,о̄а̄лкхуввэ
5631,beginnen::V,kezdődik,о̄а̄лкхэднэ
5632,enden::V,végződik,orrijidh
5633,enden::V,végződik,hiejttet
5634,enden::V,végződik,nohkat
5635,enden::V,végződik,nuuhâđ
5636,enden::V,végződik,puu´tted
5637,enden::V,végződik,пудтэ
5638,enden::V,végződik,кӣркнэ
5639,enden::V,befejeződik,orrijidh
5640,enden::V,befejeződik,hiejttet
5641,enden::V,befejeződik,nohkat
5642,enden::V,befejeződik,nuuhâđ
5643,enden::V,befejeződik,puu´tted
5644,enden::V,befejeződik,пудтэ
5645,enden::V,befejeződik,кӣркнэ
5646,wechseln::V,változik,målsodh
5647,wechseln::V,változik,lånudit
5648,wechseln::V,változik,molssastit
5649,wechseln::V,változik,molsašuddat
5650,wechseln::V,változik,molsođ
5651,wechseln::V,változik,vaaitõõttâd
5652,wechseln::V,változik,вуайхувнэ
5653,aufgehen[Sonne]::V,kel,låvnedh
5654,aufgehen[Sonne]::V,kel,årijdit
5655,aufgehen[Sonne]::V,kel,lavnnet
5656,aufgehen[Sonne]::V,kel,badjánit
5657,aufgehen[Sonne]::V,kel,pajaniđ
5658,aufgehen[Sonne]::V,kel,pâjjned
5659,aufgehen[Sonne]::V,kel,пэ̄ййнэ
5660,untergehen[Sonne]::V,lemegy,luajhtadidh
5661,untergehen[Sonne]::V,lemegy,gáhtot
5662,untergehen[Sonne]::V,lemegy,vidodit
5663,untergehen[Sonne]::V,lemegy,luoitádit
5664,untergehen[Sonne]::V,lemegy,lyeš'tiđ
5665,untergehen[Sonne]::V,lemegy,lue´štted
5666,untergehen[Sonne]::V,lemegy,луэшштэдтэ
5667,scheinen[Sonne]::V,süt,goekedh
5668,scheinen[Sonne]::V,süt,bájttet
5669,scheinen[Sonne]::V,süt,báitit
5670,scheinen[Sonne]::V,süt,päštiđ
5671,scheinen[Sonne]::V,süt,pä´štted
5672,scheinen[Sonne]::V,süt,па̄шшьтэ
5673,donnern::V,dörög,laakedh
5674,donnern::V,dörög,sjærggot
5675,donnern::V,dörög,čerget
5676,donnern::V,dörög,čiär'guđ
5677,donnern::V,dörög,čeärgged
5678,donnern::V,dörög,ча̄рркэ
5679,wehen::V,fúj,bïegkedh
5680,wehen::V,fúj,bieggat
5681,wehen::V,fúj,bieggat
5682,wehen::V,fúj,pieg'gâđ
5683,wehen::V,fúj,piõg'gâd
5684,wehen::V,fúj,пӣӈӈкье
5685,strömen::V,áramlik,galkedh
5686,strömen::V,áramlik,gålggåt
5687,strömen::V,áramlik,golgat
5688,strömen::V,áramlik,kulgâđ
5689,strömen::V,áramlik,kolggâd
5690,strömen::V,áramlik,ко̄ллкэ
5691,fließen::V,folyik,galkedh
5692,fließen::V,folyik,gålggåt
5693,fließen::V,folyik,golgat
5694,fließen::V,folyik,kulgâđ
5695,fließen::V,folyik,kolggâd
5696,fließen::V,folyik,ко̄ллкэ
5697,sich drehen::V,forog,jårredh
5698,sich drehen::V,forog,bådnjåsit
5699,sich drehen::V,forog,jorrat
5700,sich drehen::V,forog,juurrâđ
5701,sich drehen::V,forog,joorrâd
5702,sich drehen::V,forog,чо̄ннэ
5703,schwanken::V,inog,syjjedidh
5704,schwanken::V,inog,vábbulit
5705,schwanken::V,inog,suoibut
5706,schwanken::V,inog,juár'buđ
5707,schwanken::V,inog,lâsmmad
5708,schwanken::V,inog,leâujjad
5709,schwanken::V,inog,лыйввэ
5710,schwanken::V,inog,качьедтэ
5711,schwanken::V,ingadozik,syjjedidh
5712,schwanken::V,ingadozik,vábbulit
5713,schwanken::V,ingadozik,suoibut
5714,schwanken::V,ingadozik,juár'buđ
5715,schwanken::V,ingadozik,lâsmmad
5716,schwanken::V,ingadozik,leâujjad
5717,schwanken::V,ingadozik,лыйввэ
5718,schwanken::V,ingadozik,качьедтэ
5719,schwingen::V,leng,gaavedh
5720,schwingen::V,leng,svinhtedh
5721,schwingen::V,leng,gávvat
5722,schwingen::V,leng,hiäi'luđ
5723,schwingen::V,leng,heillad
5724,schwingen::V,leng,мо̄а̄хнэ
5725,fallen::V,esik,gahtjedh
5726,fallen::V,esik,gahttjat
5727,fallen::V,esik,gahččat
5728,fallen::V,esik,jurrâđ
5729,fallen::V,esik,kõččâd
5730,fallen::V,esik,viõr'rled
5731,fallen::V,esik,ёрнэ
5732,fallen::V,esik,кэ̄ххче
5733,brennen::V,ég,bueledh
5734,brennen::V,ég,buollet
5735,brennen::V,ég,buollit
5736,brennen::V,ég,pyelliđ
5737,brennen::V,ég,pue´lled
5738,brennen::V,ég,пӯлле
5739,rauchen::V,füstöl,soevedidh
5740,rauchen::V,füstöl,berkiestidh
5741,rauchen::V,füstöl,tsåjttset
5742,rauchen::V,füstöl,borgguhit
5743,rauchen::V,füstöl,po'rgestiđ
5744,rauchen::V,füstöl,soicceđ
5745,rauchen::V,füstöl,suõv'veed
5746,rauchen::V,füstöl,суввдэ
5747,regnen::V,esik,abrodh
5748,regnen::V,esik,harvvet
5749,regnen::V,esik,rássjodit
5750,regnen::V,esik,arvit
5751,regnen::V,esik,arved
5752,regnen::V,esik,â´brred
5753,regnen::V,esik,аббрэ
5754,gefrieren::V,megfagy,gelmedh
5755,gefrieren::V,megfagy,jeangodh
5756,gefrieren::V,megfagy,jiegŋot
5757,gefrieren::V,megfagy,galbmot
5758,gefrieren::V,megfagy,jiäŋŋuđ
5759,gefrieren::V,megfagy,jiõŋŋâd
5760,gefrieren::V,megfagy,kâ´lmmed
5761,gefrieren::V,megfagy,калльме
5762,tauen::V,olvad,leamkedh
5763,tauen::V,olvad,suddat
5764,tauen::V,olvad,sagŋadit
5765,tauen::V,olvad,suddat
5766,tauen::V,olvad,suddâđ
5767,tauen::V,olvad,suddâd
5768,tauen::V,olvad,sõõŋŋâd
5769,tauen::V,olvad,суннтэ
5770,schmelzen::V,olvad,sjalkedh
5771,schmelzen::V,olvad,suddat
5772,schmelzen::V,olvad,suddat
5773,schmelzen::V,olvad,suddâđ
5774,schmelzen::V,olvad,sooŋŋâđ
5775,schmelzen::V,olvad,suddâd
5776,schmelzen::V,olvad,sõõŋŋâd
5777,schmelzen::V,olvad,суннтэ
5778,schmelzen::V,elolvad,sjalkedh
5779,schmelzen::V,elolvad,suddat
5780,schmelzen::V,elolvad,suddat
5781,schmelzen::V,elolvad,suddâđ
5782,schmelzen::V,elolvad,sooŋŋâđ
5783,schmelzen::V,elolvad,suddâd
5784,schmelzen::V,elolvad,sõõŋŋâd
5785,schmelzen::V,elolvad,суннтэ
5786,trocknen::V,szárad,gajhkedh
5787,trocknen::V,szárad,gåjkkåt
5788,trocknen::V,szárad,goikat
5789,trocknen::V,szárad,iiŋŋâđ
5790,trocknen::V,szárad,iiŋŋâd
5791,trocknen::V,szárad,koškkâd
5792,trocknen::V,szárad,ко̄шшкэ
5793,sieden::V,forr,doeltedh
5794,sieden::V,forr,duolldat
5795,sieden::V,forr,duoldat
5796,sieden::V,forr,tuol'dâđ
5797,sieden::V,forr,tuõlddâd
5798,sieden::V,forr,тӯллтэ
5799,faulen::V,rothad,rååknedh
5800,faulen::V,rothad,mïetskedh
5801,faulen::V,rothad,miesskat
5802,faulen::V,rothad,mieskat
5803,faulen::V,rothad,guohcagit
5804,faulen::V,rothad,kálágiđ
5805,faulen::V,rothad,kuo'câgiđ
5806,faulen::V,rothad,kuõccjed
5807,faulen::V,rothad,мӣццкэ
5808,verfaulen::V,elrothad,rååknedh
5809,verfaulen::V,elrothad,mïetskedh
5810,verfaulen::V,elrothad,miesskat
5811,verfaulen::V,elrothad,mieskat
5812,verfaulen::V,elrothad,guohcagit
5813,verfaulen::V,elrothad,kálágiđ
5814,verfaulen::V,elrothad,kuo'câgiđ
5815,verfaulen::V,elrothad,kuõccjed
5816,verfaulen::V,elrothad,кӯццке
5817,verfaulen::V,megrothad,rååknedh
5818,verfaulen::V,megrothad,mïetskedh
5819,verfaulen::V,megrothad,miesskat
5820,verfaulen::V,megrothad,mieskat
5821,verfaulen::V,megrothad,guohcagit
5822,verfaulen::V,megrothad,kálágiđ
5823,verfaulen::V,megrothad,kuo'câgiđ
5824,verfaulen::V,megrothad,kuõccjed
5825,verfaulen::V,megrothad,кӯццке
5826,reißen::V,szakad,gäjhkanidh
5827,reißen::V,szakad,ráhkat
5828,reißen::V,szakad,liejmedit
5829,reißen::V,szakad,gaikánit
5830,reißen::V,szakad,kiškuđ
5831,reißen::V,szakad,rõttsed
5832,reißen::V,szakad,лӯнтнэ
5833,reißen::V,szakad,кышшксэллэ
5834,versinken::V,süllyed,våajodh
5835,versinken::V,süllyed,vuodjot
5836,versinken::V,süllyed,tjalggat
5837,versinken::V,süllyed,vuodjut
5838,versinken::V,süllyed,vuáijuđ
5839,versinken::V,süllyed,vuäjjad
5840,versinken::V,süllyed,вуаййе
5841,versinken::V,elsüllyed,våajodh
