,Concept_ID,da,lv
1611,er::PRN,han,сійӧ
1612,er::PRN,han,viņš
1613,wir::PRN,vi,ми
1614,wir::PRN,vi,mēs
1615,ihr::PRN,I,тi
1616,ihr::PRN,I,jūs
1617,sie::PRN,de,найö
1618,sie::PRN,de,viņi
1619,sie::PRN,de,viņas
1620,was::FPRN,hvad,мый
1621,was::FPRN,hvad,kas
1622,wer::FPRN,hvem,код
1623,wer::FPRN,hvem,kas
1624,wo::FADV,hvor,кыті
1625,wo::FADV,hvor,kur
1626,wohin::FADV,hvorhen,кытчӧ
1627,wohin::FADV,hvorhen,kurp
1628,wohin::FADV,hvorhen,uz kurieni
1629,wie::FADV,hvordan,кыдзи
1630,wie::FADV,hvordan,kā
1631,warum::FADV,hvorfor,мыйла
1632,warum::FADV,hvorfor,kāpēc
1633,wieviel::FNUM,hvor meget,кымын
1634,wieviel::FNUM,hvor meget,cik
1635,eins::NUM,én,ӧтик
1636,eins::NUM,én,viens
1637,zwei::NUM,to,кык
1638,zwei::NUM,to,divi
1639,drei::NUM,tre,куим
1640,drei::NUM,tre,trīs
1641,vier::NUM,fire,нель
1642,vier::NUM,fire,četri
1643,fünf::NUM,fem,вит
1644,fünf::NUM,fem,pieci
1645,sechs::NUM,seks,квайт
1646,sechs::NUM,seks,seši
1647,sieben::NUM,syv,сизим
1648,sieben::NUM,syv,septiņi
1649,acht::NUM,otte,кӧкъямыс
1650,acht::NUM,otte,astoņi
1651,neun::NUM,ni,ӧкмыс
1652,neun::NUM,ni,deviņi
1653,zehn::NUM,ti,дас
1654,zehn::NUM,ti,desmit
1655,elf::NUM,elleve,дас ӧтик
1656,elf::NUM,elleve,vienpadsmit
1657,zwölf::NUM,tolv,дас кык
1658,zwölf::NUM,tolv,divpadsmit
1659,zwanzig::NUM,tyve,кызь
1660,zwanzig::NUM,tyve,divdesmit
1661,dreißig::NUM,tredive,комын
1662,dreißig::NUM,tredive,trīsdesmit
1663,vierzig::NUM,fyrre,нелямын
1664,vierzig::NUM,fyrre,četrdesmit
1665,vierzig::NUM,fyrretyve,нелямын
1666,vierzig::NUM,fyrretyve,četrdesmit
1667,fünfzig::NUM,halvtreds,ветымын
1668,fünfzig::NUM,halvtreds,piecdesmit
1669,sechzig::NUM,tres,квайтымын
1670,sechzig::NUM,tres,sešdesmit
1671,siebzig::NUM,halvfjerds,сизимдас
1672,siebzig::NUM,halvfjerds,septiņdesmit
1673,achtzig::NUM,firs,кӧкъямысдас
1674,achtzig::NUM,firs,astoņdesmit
1675,neunzig::NUM,halvfems,ӧкмысдас
1676,neunzig::NUM,halvfems,deviņdesmit
1677,hundert::NUM,hundrede,сё
1678,hundert::NUM,hundrede,simt
1679,tausend::NUM,tusind,сюрс
1680,tausend::NUM,tusind,tūkstoš
1681,und::CNJ,og,и
1682,und::CNJ,og,un
1683,oder::CNJ,eller,либӧ
1684,oder::CNJ,eller,jeb
1685,stehen::V,stå,сулавны
1686,stehen::V,stå,stāvēt
1687,sitzen::V,sidde,пукавны
1688,sitzen::V,sidde,sēdēt
1689,liegen::V,ligge,куйлыны
1690,liegen::V,ligge,gulēt
1691,hängen::V,hænge,ӧшавны
1692,hängen::V,hænge,karāties
1693,werden::V,blive,лоны
1694,werden::V,blive,tapt
1695,passieren::V,ske,лоны
1696,passieren::V,ske,notikt
1697,passieren::V,hænde,лоны
1698,passieren::V,hænde,notikt
1699,beginnen::V,begynde,кутчысьны
1700,beginnen::V,begynde,кутны
1701,beginnen::V,begynde,sākties
1702,enden::V,ende,помасьны
1703,enden::V,ende,beigties
1704,wechseln::V,veksle,вежсьыны
1705,wechseln::V,veksle,mainīties
1706,aufgehen[Sonne]::V,gå op,петны
1707,aufgehen[Sonne]::V,gå op,lēkt
1708,aufgehen[Sonne]::V,gå op,uzlēkt
1709,aufgehen[Sonne]::V,stå op,петны
1710,aufgehen[Sonne]::V,stå op,lēkt
1711,aufgehen[Sonne]::V,stå op,uzlēkt
1712,untergehen[Sonne]::V,gå ned,пуксьыны
1713,untergehen[Sonne]::V,gå ned,noiet
1714,untergehen[Sonne]::V,gå ned,rietēt
1715,scheinen[Sonne]::V,skinne,югъявны
1716,scheinen[Sonne]::V,skinne,югвидзны
1717,scheinen[Sonne]::V,skinne,spīdēt
1718,donnern::V,tordne,гымавны
1719,donnern::V,tordne,dārdēt
1720,wehen::V,blæse,пӧльтны
1721,wehen::V,blæse,pūst
1722,strömen::V,strømme,киссьыны
1723,strömen::V,strømme,līt
1724,strömen::V,strømme,plūst
1725,fließen::V,flyde,визувтны
1726,fließen::V,flyde,tecēt
1727,sich drehen::V,dreje sig,бергавны
1728,sich drehen::V,dreje sig,grozīties
1729,schwanken::V,vakle,легны
1730,schwanken::V,vakle,лайкъявны
1731,schwanken::V,vakle,līgoties
1732,schwanken::V,vakle,grīļoties
1733,schwingen::V,svinge,лайкъявны
1734,schwingen::V,svinge,люллявны
1735,schwingen::V,svinge,vēzēties
1736,fallen::V,falde,усьны
1737,fallen::V,falde,krist
1738,brennen::V,brænde,сотчыны
1739,brennen::V,brænde,degt
1740,rauchen::V,ryge,тшынӧдны
1741,rauchen::V,ryge,dūmot
1742,regnen::V,regne,зэрны
1743,regnen::V,regne,līt
1744,gefrieren::V,fryse,кынмыны
1745,gefrieren::V,fryse,sasalt
1746,tauen::V,tø,сывны
1747,tauen::V,tø,kust
1748,schmelzen::V,smelte,сывны
1749,schmelzen::V,smelte,kust
1750,schmelzen::V,smelte,nokust
1751,trocknen::V,tørre,косьмыны
1752,trocknen::V,tørre,žūt
1753,trocknen::V,tørre,kaltēties
1754,sieden::V,koge,пуны
1755,sieden::V,koge,virt
1756,sieden::V,koge,vārīties
1757,faulen::V,rådne,сісьмыны
1758,faulen::V,rådne,pūt
1759,faulen::V,rådne,trudēt
1760,verfaulen::V,rådne,сісьмыны
1761,verfaulen::V,rådne,sapūt
1762,verfaulen::V,rådne,satrūdēt
1763,reißen::V,briste,орны
1764,reißen::V,briste,plīst
1765,reißen::V,briste,satrūkt
1766,versinken::V,synke,вӧйны
1767,versinken::V,synke,grimt
1768,versinken::V,synke,nogrimt
1769,versinken::V,synke ned,вӧйны
1770,versinken::V,synke ned,grimt
1771,versinken::V,synke ned,nogrimt
1772,vergehen::V,forløbe,кольны
1773,vergehen::V,forløbe,ордйыны
1774,vergehen::V,forløbe,paiet
1775,erscheinen::V,vise sig,петкӧдчыны
1776,erscheinen::V,vise sig,parādīties
1777,verschwinden::V,forsvinde,бырны
1778,verschwinden::V,forsvinde,nozust
1779,sinken::V,synke,вӧйны
1780,sinken::V,synke,kristies
1781,abnehmen::V,aftage,чинны
1782,abnehmen::V,aftage,noplakt
1783,abnehmen::V,aftage,mazināties
1784,zunehmen::V,tiltage,содны
1785,zunehmen::V,tiltage,ыдждыны
1786,zunehmen::V,tiltage,pieaugt
1787,zunehmen::V,tiltage,pieņemties
1788,steigen::V,stige,лыбны
1789,steigen::V,stige,kāpt
1790,wachsen::V,gro,быдмыны
1791,wachsen::V,gro,augt
1792,wachsen::V,vokse,быдмыны
1793,wachsen::V,vokse,augt
1794,glänzen::V,glinse,югъявны
1795,glänzen::V,glinse,дзирдавны
1796,glänzen::V,glinse,zaigot
1797,glänzen::V,glinse,laistīties
1798,funkeln::V,tindre,югъявны
1799,funkeln::V,tindre,дзирдавны
1800,funkeln::V,tindre,mirdzēt
1801,funkeln::V,tindre,dzirkstēt
1802,lärmen::V,larme,жувгыны
1803,lärmen::V,larme,ыугыны
1804,lärmen::V,larme,шумитны
1805,lärmen::V,larme,ālēties
1806,lärmen::V,larme,trokšņot
1807,läuten::V,ringe,жургыны
1808,läuten::V,ringe,zvanīt
1809,klingeln::V,ringe,звӧнитны
1810,klingeln::V,ringe,zvanīt
1811,klirren::V,klirre,гольскöдчыны
1812,klirren::V,klirre,tinkšķēt
1813,klirren::V,klirre,džinkstēt
1814,brausen::V,bruse,буавны
1815,brausen::V,bruse,krākt
1816,brausen::V,bruse,brāzmot
1817,rauschen::V,suse,кышакывны
1818,rauschen::V,suse,šalkt
1819,klingen::V,lyde,шыавны
1820,klingen::V,lyde,юргыны
1821,klingen::V,lyde,skanēt
1822,klingen::V,lyde,izklausīties
1823,klingen::V,klinge,шыавны
1824,klingen::V,klinge,юргыны
1825,klingen::V,klinge,skanēt
1826,klingen::V,klinge,izklausīties
1827,bellen::V,gø,увтны
1828,bellen::V,gø,riet
1829,heulen::V,hyle,омлявны
1830,heulen::V,hyle,вурзавны
1831,heulen::V,hyle,kaukt
1832,heulen::V,hyle,gaudot
1833,blasen::V,blæse,пӧльтны
1834,blasen::V,blæse,pūst
1835,pfeifen::V,fløjte,шутьлявны
1836,pfeifen::V,fløjte,svilpt
1837,pfeifen::V,fløjte,svilpot
1838,schreien::V,skrige,горзыны
1839,schreien::V,skrige,brēkt
1840,schreien::V,skrige,kliegt
1841,stöhnen::V,stønne,ымзыны
1842,stöhnen::V,stønne,vaidēt
1843,zittern::V,dirre,тіравны
1844,zittern::V,dirre,drebēt
1845,zittern::V,skælve,тіравны
1846,zittern::V,skælve,drebēt
1847,leben::V,leve,овны
1848,leben::V,leve,dzīvot
1849,geboren werden::V,fødes,чужны
1850,geboren werden::V,fødes,dzimt
1851,atmen::V,ånde,кашкыны
1852,atmen::V,ånde,пошиктыны
1853,atmen::V,ånde,elpot
1854,trinken::V,drikke,юны
1855,trinken::V,drikke,dzert
1856,essen::V,spise,сёйны
1857,essen::V,spise,ēst
1858,schlucken::V,synke,ньылавны
1859,schlucken::V,synke,rīt
1860,müde werden::V,blive træt,мудзны
1861,müde werden::V,blive træt,nokust
1862,einschlafen::V,falde i søvn,ланьтны
1863,einschlafen::V,falde i søvn,унмовсьны
1864,einschlafen::V,falde i søvn,iemigt
1865,einschlafen::V,falde i søvn,aizmigt
1866,schlafen::V,sove,узьны
1867,schlafen::V,sove,gulēt
1868,aufwachen::V,vågne,садьмыны
1869,aufwachen::V,vågne,mosties
1870,aufstehen::V,stå op,чеччыны
1871,aufstehen::V,stå op,celties
1872,sich erholen::V,komme sig,шойччыны
1873,sich erholen::V,komme sig,atžirgt
1874,sich erholen::V,komme sig,atpūsties
1875,krank werden::V,blive syg,висьмыны
1876,krank werden::V,blive syg,sasirgt
1877,krank sein::V,være syg,висьны
1878,krank sein::V,være syg,slimot
1879,schmerzen::V,smerte,висьны
1880,schmerzen::V,smerte,sāpēt
1881,schmerzen::V,smerte,smelgt
1882,husten::V,hoste,кызны
1883,husten::V,hoste,klepot
1884,genesen::V,komme sig,бурдны
1885,genesen::V,komme sig,veseļoties
1886,sterben::V,dø,кувны
1887,sterben::V,dø,mirt
1888,sterben::V,dø,nomirt
1889,umkommen::V,omkomme,кувны
1890,umkommen::V,omkomme,apsprāgt
1891,umkommen::V,omkomme,aiziet bojā
1892,sich bewegen::V,bevæge sig,вӧрзьыны
1893,sich bewegen::V,bevæge sig,virzīties
1894,sich rühren::V,røre på sig,вӧрны
1895,sich rühren::V,røre på sig,вӧрӧдчыны
1896,sich rühren::V,røre på sig,sagrozīties
1897,sich erheben::V,rejse sig,сувтны
1898,sich erheben::V,rejse sig,piecelties
1899,sich setzen::V,sætte sig,пуксьыны
1900,sich setzen::V,sætte sig,sēsties
1901,laufen::V,løbe,мyнны
1902,laufen::V,løbe,iet
1903,laufen::V,løbe,skraidīt
1904,schreiten::V,skride,восьлавны
1905,schreiten::V,skride,soļot
1906,spazierengehen::V,gå en tur,гуляйтны
1907,spazierengehen::V,gå en tur,staigāt
1908,spazierengehen::V,gå en tur,pastaigāties
1909,eilen::V,ile,тэрмасьны
1910,eilen::V,ile,traukt
1911,sich beeilen::V,skynde sig,тэрмасьны
1912,sich beeilen::V,skynde sig,steigties
1913,sich beeilen::V,skynde sig,pasteigties
1914,sausen::V,suse,тӧвзьыны
1915,sausen::V,suse,drāzt
1916,sausen::V,suse,brāzties
1917,rennen::V,løbe,котӧртны
1918,rennen::V,løbe,skriet
1919,rennen::V,rende,котӧртны
1920,rennen::V,rende,skriet
1921,springen::V,hoppe,чеччавны
1922,springen::V,hoppe,lēkt
1923,springen::V,springe,чеччавны
1924,springen::V,springe,lēkt
1925,klettern::V,klatre,кышасьны
1926,klettern::V,klatre,кавшасьны
1927,klettern::V,klatre,kāpt
1928,klettern::V,klatre,rāpties
1929,schaukeln::V,gynge,гычасьны
1930,schaukeln::V,gynge,šūpoties
1931,schaukeln::V,gynge,zvalstīties
1932,kriechen::V,krybe,кыссьыны
1933,kriechen::V,krybe,līst
1934,kriechen::V,krybe,rāpot
1935,schwimmen::V,svømme,уявны
1936,schwimmen::V,svømme,peldēt
1937,tauchen::V,dykke,сунавны
1938,tauchen::V,dykke,gremdēties
1939,rudern::V,ro,пелысасьны
1940,rudern::V,ro,airēt
1941,rudern::V,ro,irties
1942,fahren::V,køre,мунны
1943,fahren::V,køre,braukt
1944,fliegen::V,flyve,лэбны
1945,fliegen::V,flyve,lidot
1946,fliegen::V,flyve,laisties
1947,gehen::V,gå,мyнны
1948,gehen::V,gå,iet
1949,weggehen::V,gå bort,мунавны
1950,weggehen::V,gå bort,aiziet
1951,abfahren::V,køre bort,мӧдӧдчыны
1952,abfahren::V,køre bort,atiet
1953,abfahren::V,køre bort,aizbraukt
1954,anhalten::V,standse,джӧмдыны
1955,anhalten::V,standse,apstāties
1956,hineingehen::V,gå ind,пырны
1957,hineingehen::V,gå ind,ieiet
1958,eintreten::V,træde ind,пырны
1959,eintreten::V,træde ind,ienākt
1960,kommen::V,komme,воны
1961,kommen::V,komme,локны
1962,kommen::V,komme,nākt
1963,ankommen::V,ankomme,воны
1964,ankommen::V,ankomme,локны
1965,ankommen::V,ankomme,nonākt
1966,ankommen::V,ankomme,ierasties
1967,zurückkommen::V,komme tilbage,косны
1968,zurückkommen::V,komme tilbage,бергӧдчыны
1969,zurückkommen::V,komme tilbage,atgriezties
1970,bleiben::V,blive,кольны
1971,bleiben::V,blive,palikt
1972,bleiben::V,forblive,кольны
1973,bleiben::V,forblive,palikt
1974,warten::V,vente,виччысьны
1975,warten::V,vente,gaidīt
1976,erwarten::V,vente,виччысьны
1977,erwarten::V,vente,sagaidīt
1978,erwarten::V,afvente,виччысьны
1979,erwarten::V,afvente,sagaidīt
1980,suchen::V,søge,корсьны
1981,suchen::V,søge,meklēt
1982,finden::V,finde,казявны
1983,finden::V,finde,rast
1984,finden::V,finde,atrast
1985,versuchen::V,forsøge,заводитчывны
1986,versuchen::V,forsøge,mēģināt
1987,vorbereiten::V,forberede,дасьтыны
1988,vorbereiten::V,forberede,gatavot
1989,vorbereiten::V,forberede,sagatavot
1990,lieben::V,elske,радейтны
1991,lieben::V,elske,mīlēt
1992,mögen::V,holde af,радейтны
1993,mögen::V,holde af,gribēties
1994,mögen::V,kunne lide,радейтны
1995,mögen::V,kunne lide,gribēties
1996,lachen::V,le,серавны
1997,lachen::V,le,серавлыны
1998,lachen::V,le,smiet
1999,lachen::V,le,smieties
2000,rühren::V,røre,нормӧдны
2001,rühren::V,røre,aizgrābt
2002,weinen::V,græde,бӧрдны
2003,weinen::V,græde,raudāt
2004,schimpfen::V,skænde,видчыны
2005,schimpfen::V,skænde,rāties
2006,schimpfen::V,skænde,lamāties
2007,sich ärgern::V,ærgre sig,скӧравны
2008,sich ärgern::V,ærgre sig,īgt
2009,sich ärgern::V,ærgre sig,pukoties
2010,sich ärgern::V,ærgre sig,dusmoties
2011,sich fürchten::V,være bange,повны
2012,sich fürchten::V,være bange,bīties
2013,sich fürchten::V,være bange,baidīties
2014,fürchten::V,være bange for,повны
2015,fürchten::V,være bange for,baidīties no
2016,fliehen::V,flygte,пышйыны
2017,fliehen::V,flygte,bēgt
2018,flüchten::V,flygte,пышйыны
2019,flüchten::V,flygte,aizbēgt
2020,sehen::V,se,аддзыны
2021,sehen::V,se,redzēt
2022,anschauen::V,se på,видзӧдны
2023,anschauen::V,se på,paraudzīties
2024,anschauen::V,betragte,видзӧдны
2025,anschauen::V,betragte,paraudzīties
2026,ansehen::V,anse,видзӧдны
2027,ansehen::V,anse,aplūkot
2028,hören::V,høre,кывны
2029,hören::V,høre,dzirdēt
2030,zuhören::V,høre til,кывзыны
2031,zuhören::V,høre til,klausīties
2032,probieren::V,smage,видлыны
2033,probieren::V,smage,nogaršot
2034,probieren::V,smage på,видлыны
2035,probieren::V,smage på,nogaršot
2036,riechen::V,lugte,чушкыны
2037,riechen::V,lugte,ost
2038,riechen::V,lugte,ostīt
2039,fühlen::V,føle,вежӧртны
2040,fühlen::V,føle,гӧгӧрвоны
2041,fühlen::V,føle,just
2042,fühlen::V,føle,izjust
2043,scheinen::V,synes,кажитчыны
2044,scheinen::V,synes,šķist
2045,scheinen::V,synes,likties
2046,zu sehen sein::V,synes,тыдавны
2047,zu sehen sein::V,synes,parādīties
2048,vernehmen::V,erfare,кывны
2049,vernehmen::V,erfare,saklausīt
2050,frieren::V,fryse,кынмыны
2051,frieren::V,fryse,salt
2052,tun::V,gøre,керны
2053,tun::V,gøre,darīt
2054,können::V,kunne,кужны
2055,können::V,kunne,prast
2056,wollen::V,ville,кӧсйыны
2057,wollen::V,ville,gribēt
2058,anfangen::V,begynde,заводитны
2059,anfangen::V,begynde,пондыны
2060,anfangen::V,begynde,sākt
2061,anfangen::V,begynde,iesākt
2062,beenden::V,afslutte,помавны
2063,beenden::V,afslutte,beigt
2064,beenden::V,afslutte,pabeigt
2065,aufhören::V,ophøre,дугӧдны
2066,aufhören::V,ophøre,pārtraukt
2067,aufhören::V,holde op,дугӧдны
2068,aufhören::V,holde op,pārtraukt
2069,gelingen::V,lykkes,артмыны
2070,gelingen::V,lykkes,izdoties
2071,geraten::V,blive,сюрны
2072,geraten::V,blive,веськавны
2073,geraten::V,blive,veikties
2074,öffnen::V,åbne,восьтыны
2075,öffnen::V,åbne,atvērt
2076,öffnen::V,åbne,attaisīt
2077,schließen::V,lukke,пӧдлавны
2078,schließen::V,lukke,slēgt
2079,schließen::V,lukke,aizvērt
2080,schließen::V,lukke,aiztaisīt
2081,stellen::V,stille,сувтӧдны
2082,stellen::V,stille,likt
2083,stellen::V,stille,nolikt
2084,setzen::V,sætte,пуксьӧдны
2085,setzen::V,sætte,sēdināt
2086,legen::V,lægge,пуктыны
2087,legen::V,lægge,likt
2088,berühren::V,berøre,вӧрзьӧдны
2089,berühren::V,berøre,инмӧдчывны
2090,berühren::V,berøre,skart
2091,berühren::V,berøre,aizskart
2092,verbinden::V,forbinde,йитны
2093,verbinden::V,forbinde,saistīt
2094,verbinden::V,forbinde,savienot
2095,bedecken::V,dække,вевттьыны
2096,bedecken::V,dække,apsegt
2097,bedecken::V,dække,pārsegt
2098,bedecken::V,bedække,вевттьыны
2099,bedecken::V,bedække,apsegt
2100,bedecken::V,bedække,pārsegt
2101,aufhängen::V,hænge,ӧшӧдны
2102,aufhängen::V,hænge,джагӧдны
2103,aufhängen::V,hænge,uzkārt
2104,aufhängen::V,hænge op,ӧшӧдны
2105,aufhängen::V,hænge op,джагӧдны
2106,aufhängen::V,hænge op,uzkārt
2107,anzünden::V,tænde,ӧзтыны
2108,anzünden::V,tænde,aizdegt
2109,anzünden::V,tænde,aizdedzināt
2110,anzünden::V,antænde,ӧзтыны
2111,anzünden::V,antænde,aizdegt
2112,anzünden::V,antænde,aizdedzināt
2113,aufheben::V,løfte,чеччӧдны
2114,aufheben::V,løfte,сувтӧдны
2115,aufheben::V,løfte,pacelt
2116,aufheben::V,tage op,чеччӧдны
2117,aufheben::V,tage op,сувтӧдны
2118,aufheben::V,tage op,pacelt
2119,zurücklassen::V,lade tilbage,кольны
2120,zurücklassen::V,lade tilbage,atstāt
2121,verlieren::V,miste,воштыны
2122,verlieren::V,miste,zaudēt
2123,verlieren::V,miste,pazaudēt
2124,fallen lassen::V,tabe,уськӧдны
2125,fallen lassen::V,tabe,nomest
2126,fallen lassen::V,droppe,уськӧдны
2127,fallen lassen::V,droppe,nomest
2128,machen::V,gøre,вӧчны
2129,machen::V,gøre,лӧсьӧдны
2130,machen::V,gøre,darīt
2131,herstellen::V,fremstille,лӧсьӧдны
2132,herstellen::V,fremstille,ražot
2133,herstellen::V,fremstille,izgatavot
2134,bauen::V,bygge,лэптыны
2135,bauen::V,bygge,celt
2136,bauen::V,bygge,būvēt
2137,reparieren::V,reparere,дзоньтавны
2138,reparieren::V,reparere,labot
2139,reparieren::V,reparere,remontēt
2140,verbessern::V,rette,бурмӧдны
2141,verbessern::V,rette,labot
2142,verbessern::V,rette,izlabot
2143,verbessern::V,forbedre,бурмӧдны
2144,verbessern::V,forbedre,labot
2145,verbessern::V,forbedre,izlabot
2146,ändern::V,ændre,вежны
2147,ändern::V,ændre,mainīt
2148,graben::V,grave,кодйыны
2149,graben::V,grave,rakt
2150,beugen::V,bøje,куснявны
2151,beugen::V,bøje,liekt
2152,biegen::V,bøje,куснявны
2153,biegen::V,bøje,liekt
2154,drehen::V,dreje,бергӧдлыны
2155,drehen::V,dreje,griezt
2156,wenden::V,vende,бергӧдны
2157,wenden::V,vende,apgriezt
2158,umdrehen::V,dreje om,бергӧдны
2159,umdrehen::V,dreje om,apgriezt
2160,heben::V,hæve,лэптыны
2161,heben::V,hæve,celt
2162,heben::V,hæve,cilāt
2163,heben::V,hæve,pacelt
2164,hochheben::V,løfte,кыпӧдны
2165,hochheben::V,løfte,pacelt
2166,ergreifen::V,gribe fat i,кутны
2167,ergreifen::V,gribe fat i,paķert
2168,ergreifen::V,gribe fat i,satvert
2169,halten::V,holde,кутны
2170,halten::V,holde,turēt
2171,halten::V,holde,saturēt
2172,drücken::V,trykke,личкыны
2173,drücken::V,trykke,топӧдны
2174,drücken::V,trykke,spiest
2175,schieben::V,skyde,ӧтдортны
2176,schieben::V,skyde,йӧткыштны
2177,schieben::V,skyde,stumt
2178,schieben::V,skubbe,ӧтдортны
2179,schieben::V,skubbe,йӧткыштны
2180,schieben::V,skubbe,stumt
2181,kratzen::V,klø,гуджӧдны
2182,kratzen::V,klø,kasīt
2183,kratzen::V,klø,skrāpēt
2184,kratzen::V,kradse,гуджӧдны
2185,kratzen::V,kradse,kasīt
2186,kratzen::V,kradse,skrāpēt
2187,lecken::V,slikke,нювны
2188,lecken::V,slikke,lakt
2189,lecken::V,slikke,laizīt
2190,beißen::V,bide,курччыны
2191,beißen::V,bide,kost
2192,abreißen::V,rive af,орӧдны
2193,abreißen::V,rive af,atraut
2194,abreißen::V,rive af,atplēst
2195,abschneiden::V,skære af,вундавны
2196,abschneiden::V,skære af,nogriezt
2197,binden::V,binde,гӧрддзавны
2198,binden::V,binde,кӧртавны
2199,binden::V,binde,siet
2200,binden::V,binde,aptīt
2201,stecken::V,stikke,сюйны
2202,stecken::V,stikke,bāzt
2203,stecken::V,stikke,spraust
2204,brechen::V,brække,чегны
2205,brechen::V,brække,lauzt
2206,brechen::V,brække,lauzīt
2207,klopfen::V,banke,камгыны
2208,klopfen::V,banke,klauvēt
2209,hauen::V,hugge,нӧйнты
2210,hauen::V,hugge,кучкыны
2211,hauen::V,hugge,cirst
2212,hauen::V,hugge,dauzīt
2213,kleben::V,klistre,лемавны
2214,kleben::V,klistre,ляскавны
2215,kleben::V,klistre,līmēt
2216,kleben::V,klistre,lipināt
2217,reiben::V,gnide,тільны
2218,reiben::V,gnide,зыравны
2219,reiben::V,gnide,rīvēt
2220,reiben::V,gnide,berzēt
2221,streichen::V,smøre,мавтны
2222,streichen::V,smøre,ziest
2223,streichen::V,smøre,triept
2224,schleifen::V,slibe,кеслыны
2225,schleifen::V,slibe,trīt
2226,schleifen::V,slibe,asināt
2227,schneiden::V,skære,шырны
2228,schneiden::V,skære,griezt
2229,schneiden::V,skære,sagriezt
2230,schneiden::V,klippe,шырны
2231,schneiden::V,klippe,griezt
2232,schneiden::V,klippe,sagriezt
2233,rütteln::V,ruske,легӧдны
2234,rütteln::V,ruske,катлӧдлыны
2235,rütteln::V,ruske,kratīt
2236,rütteln::V,ruske,purināt
2237,schütteln::V,ryste,тракӧдны
2238,schütteln::V,ryste,kratīt
2239,schwenken::V,svinge,ӧвтны
2240,schwenken::V,svinge,шенасьны
2241,schwenken::V,svinge,vēzēt
2242,schwenken::V,svinge,vēcināt
2243,schütten::V,hælde,кисьтны
2244,schütten::V,hælde,bērt
2245,füllen::V,fylde,тыртны
2246,füllen::V,fylde,pildīt
2247,füllen::V,fylde,piepildīt
2248,einwickeln::V,pakke ind,тубыртны
2249,einwickeln::V,pakke ind,ietīt
2250,tragen::V,bære,нуны
2251,tragen::V,bære,nest
2252,schleppen::V,slæbe,кыскавны
2253,schleppen::V,slæbe,stiept
2254,schleppen::V,slæbe,staipīt
2255,ziehen::V,trække,кыскыны
2256,ziehen::V,trække,vilkt
2257,aufbewahren::V,opbevare,видзны
2258,aufbewahren::V,opbevare,glabāt
2259,aufbewahren::V,opbevare,uzglabāt
2260,werfen::V,kaste,чӧвтны
2261,werfen::V,kaste,шыбитны
2262,werfen::V,kaste,mest
2263,werfen::V,kaste,sviest
2264,fangen::V,fange,кутны
2265,fangen::V,fange,ķert
2266,fangen::V,fange,uzķert
2267,packen::V,gribe,босьтны
2268,packen::V,gribe,paķert
2269,packen::V,gribe,satvert
2270,verstecken::V,gemme,дзебны
2271,verstecken::V,gemme,slēpt
2272,verstecken::V,gemme,noglabāt
2273,teilen::V,dele,юкны
2274,teilen::V,dele,dalīt
2275,schicken::V,sende,ыстыны
2276,schicken::V,sende,sūtīt
2277,schicken::V,sende,atsūtīt
2278,bringen::V,bringe,вайны
2279,bringen::V,bringe,atvest
2280,hinzufügen::V,tilføje,содтыны
2281,hinzufügen::V,tilføje,pievienot
2282,bekommen::V,få,босьтны
2283,bekommen::V,få,dabūt
2284,erhalten::V,få,босьтны
2285,erhalten::V,få,saņemt
2286,nehmen::V,tage,босьтны
2287,nehmen::V,tage,ņemt
2288,nehmen::V,tage,paņemt
2289,wählen::V,vælge,бӧрйыны
2290,wählen::V,vælge,ievēlēt
2291,auswählen::V,udvælge,бӧрйыны
2292,auswählen::V,udvælge,izvēlēt
2293,bewahren::V,bevare,видзны
2294,bewahren::V,bevare,saglabāt
2295,behindern::V,hindre,конйӧдлыны
2296,behindern::V,hindre,джӧмдӧдны
2297,behindern::V,hindre,kavēt
2298,behindern::V,hindre,aizkavēt
2299,behindern::V,forhindre,конйӧдлыны
2300,behindern::V,forhindre,джӧмдӧдны
2301,behindern::V,forhindre,kavēt
2302,behindern::V,forhindre,aizkavēt
2303,verderben::V,ødelægge,тшыкӧдны
2304,verderben::V,ødelægge,sabojāt
2305,beschädigen::V,beskadige,тшыкӧдны
2306,beschädigen::V,beskadige,bojāt
2307,beschädigen::V,beskadige,maitāt
2308,zerbrechen::V,brække itu,жуглыны
2309,zerbrechen::V,brække itu,salauzt
2310,zerbrechen::V,brække itu,sadauzīt
2311,zerreißen::V,rive itu,орӧдны
2312,zerreißen::V,rive itu,pārraut
2313,zerstören::V,ødelægge,жугӧдны
2314,zerstören::V,ødelægge,кисьтны
2315,zerstören::V,ødelægge,косявны
2316,zerstören::V,ødelægge,graut
2317,zerstören::V,ødelægge,sagraut
2318,verbrennen::V,brænde,сотны
2319,verbrennen::V,brænde,сотчыны
2320,verbrennen::V,brænde,dedzināt
2321,verbrennen::V,brænde,sadedzināt
2322,geben::V,give,сетны
2323,geben::V,give,dot
2324,geben::V,give,padot
2325,reichen::V,række,сетны
2326,reichen::V,række,padot
2327,reichen::V,række,sniegt
2328,schenken::V,forære,козьнавны
2329,schenken::V,forære,dāvāt
2330,schenken::V,forære,dāvināt
2331,versprechen::V,love,кыв сетны
2332,versprechen::V,love,solīt
2333,versprechen::V,love,apsolīt
2334,wünschen::V,ønske,кӧсйыны
2335,wünschen::V,ønske,vēlēt
