,Concept_ID,ga,ps
1481,übersetzen::V,aistrigh,ترجمه کول
1482,denken::V,síl,فکر کول
1483,denken::V,ceap,فکر کول
1484,glauben::V,creid,باور کول
1485,bemerken::V,tabhair faoi deara,لیدل
1486,erkennen::V,aithin,پېژندل
1487,begreifen::V,tuig,رسېدل
1488,begreifen::V,tuig,پوهېدل
1489,verstehen::V,tuig,پوهېدل
1490,lernen::V,foghlaim,زده کول
1491,lernen::V,foghlaim,درس لوستل
1492,wissen::V,tá a fhios ag,پوهېدل
1493,sich erinnern an::V,cuimhnigh ar,یادول
1494,sich erinnern an::V,cuimhnigh ar,په یاد راوړل
1495,sich erinnern an::V,is cuimhne ar,یادول
1496,sich erinnern an::V,is cuimhne ar,په یاد راوړل
1497,vergessen::V,dearmad,هېرول
1498,messen::V,tomhais,اندازه کول
1499,zählen::V,cuntais,شمارل
1500,rechnen::V,ríomh,حسابول
1501,rechnen::V,áirigh,حسابول
1502,lesen::V,léigh,لوستل
1503,malen::V,péinteáil,رسمول
1504,zeichnen::V,línigh,رسمول
1505,zeichnen::V,tarraing,رسمول
1506,schreiben::V,scríobh,لیکل
1507,besitzen::V,is le,لرل
1508,kaufen::V,ceannaigh,رانیول
1509,verkaufen::V,díol,خرڅول
1510,bezahlen::V,íoc as,تأدیه کول
1511,zahlen::V,íoc,کسات اخيستل
1512,beherrschen::V,rialaigh,تسلط لرل
1513,ertragen::V,seas,زغمل
1514,ertragen::V,fulaing,زغمل
1515,ertragen::V,foighnigh,زغمل
1516,Ader::N,,رګ
1517,vorwärts::ADV,,مخ پهٔ وړاندې
