,Concept_ID,se,os
4208,voll::A,dïeve,дзаг
4209,voll::A,dïeve,йедзаг 
4210,voll::A,dievas,дзаг
4211,voll::A,dievas,йедзаг 
4212,voll::A,dievva,дзаг
4213,voll::A,dievva,йедзаг 
4214,voll::A,tievâs,дзаг
4215,voll::A,tievâs,йедзаг 
4216,voll::A,tiiudas,дзаг
4217,voll::A,tiiudas,йедзаг 
4218,voll::A,тӣввт,дзаг
4219,voll::A,тӣввт,йедзаг 
4220,leer::A,tovme,афтид
4221,leer::A,gåaroes,афтид
4222,leer::A,guoros,афтид
4223,leer::A,guorus,афтид
4224,leer::A,kuárus,афтид
4225,leer::A,kuâras,афтид
4226,leer::A,курас,афтид
4227,offen::A,latjkes,гом
4228,offen::A,rabás,гом
4229,offen::A,rabas,гом
4230,offen::A,áávus,гом
4231,offen::A,jââ´ldes,гом
4232,offen::A,а̄в,гом
4233,geschlossen::A,måskoes,æхгæд
4234,geschlossen::A,dahpas,æхгæд
4235,geschlossen::A,gitta,æхгæд
4236,geschlossen::A,kiddâ,æхгæд
4237,geschlossen::A,ǩidd,æхгæд
4238,geschlossen::A,mååskas,æхгæд
4239,sauber::A,raejnies,сыгъдæг
4240,sauber::A,rájnas,сыгъдæг
4241,sauber::A,buhtes,сыгъдæг
4242,sauber::A,ráinnas,сыгъдæг
4243,sauber::A,čurgâd,сыгъдæг
4244,sauber::A,puu´ttes,сыгъдæг
4245,sauber::A,чӣллк,сыгъдæг
4246,schmutzig::A,sleagroeh,чъиллон
4247,schmutzig::A,duolvas,чъиллон
4248,schmutzig::A,duolvvas,чъиллон
4249,schmutzig::A,tuol'vii,чъиллон
4250,schmutzig::A,sähssai,чъиллон
4251,schmutzig::A,са̄ккьс,чъиллон
4252,roh::A,saajpe,хом
4253,roh::A,saajpes,хом
4254,roh::A,njuoskas,хом
4255,roh::A,njuoskkas,хом
4256,roh::A,njuoskâs,хом
4257,roh::A,njuõckas,хом
4258,roh::A,ню̄ццк,хом
4259,reif::A,njoetseldh,рӕгъӕд
4260,reif::A,láddam,рӕгъӕд
4261,reif::A,givssas,рӕгъӕд
4262,reif::A,кӣркна,рӕгъӕд
4263,reif::A,са̄ххьплуввма,рӕгъӕд
4264,lecker::A,hearskoes,хӕрзад
4265,lecker::A,hærssko,хӕрзад
4266,lecker::A,njálggat,хӕрзад
4267,lecker::A,njäälgis,хӕрзад
4268,lecker::A,njõ´ddi,хӕрзад
4269,lecker::A,шӣг,хӕрзад
4270,süß::A,sieties,адджын
4271,süß::A,hálmes,адджын
4272,süß::A,hálmmá,адджын
4273,süß::A,njálggat,адджын
4274,süß::A,njäälgis,адджын
4275,süß::A,njää´ljes,адджын
4276,süß::A,ня̄ллькесь,адджын
4277,bitter::A,bihtseds,судзаг
4278,bitter::A,baetjkies,судзаг
4279,bitter::A,bitjes,судзаг
4280,bitter::A,tsibtsa,судзаг
4281,bitter::A,bahča,судзаг
4282,bitter::A,pišker,судзаг
4283,bitter::A,poččâ,судзаг
4284,bitter::A,pe´čǩǩer,судзаг
4285,bitter::A,пыччкар,судзаг
4286,sauer::A,baetjkies,туаг
4287,sauer::A,goastes,туаг
4288,sauer::A,suvres,туаг
4289,sauer::A,suvrris,туаг
4290,sauer::A,suuvres,туаг
4291,sauer::A,kuástis,туаг
4292,sauer::A,kuä´stt,туаг
4293,sauer::A,кӯцц,туаг
4294,hell::A,tjuavkeds,рухс
4295,hell::A,tjuovggat,рухс
4296,hell::A,čuovgat,рухс
4297,hell::A,čuovvâd,рухс
4298,hell::A,čuõvvâd,рухс
4299,hell::A,чуввесь,рухс
4300,dunkel::A,sjuevnjeds,талынг
4301,dunkel::A,sjævnnjat,талынг
4302,dunkel::A,seavdnjat,талынг
4303,dunkel::A,sevŋâd,талынг
4304,dunkel::A,seu´nnjed,талынг
4305,dunkel::A,се̄ввьнесь,талынг
4306,schwarz::A,tjeehpes,сау
4307,schwarz::A,tjáhppat,сау
4308,schwarz::A,čáhppes,сау
4309,schwarz::A,čappâd,сау
4310,schwarz::A,čappâd,сау
4311,schwarz::A,чо̄а̄хпесь,сау
4312,weiß::A,veelkes,урс
4313,weiß::A,bedjat,урс
4314,weiß::A,vielggat,урс
4315,weiß::A,vielgat,урс
4316,weiß::A,viel'gâd,урс
4317,weiß::A,viõlggâd,урс
4318,weiß::A,вӣллькесь,урс
4319,rot::A,rööpses,сырх
4320,rot::A,ruoppsat,сырх
4321,rot::A,ruoksat,сырх
4322,rot::A,ruop'sâd,сырх
4323,rot::A,ruõpssâd,сырх
4324,rot::A,рӯппсесь,сырх
4325,gelb::A,viskes,бур
4326,gelb::A,visská,бур
4327,gelb::A,fiskes,бур
4328,gelb::A,viskâd,бур
4329,gelb::A,viskkâd,бур
4330,gelb::A,руччк'сь,бур
4331,blau::A,plaave,цъӕх
4332,blau::A,alek,цъӕх
4333,blau::A,lahtte,цъӕх
4334,blau::A,alit,цъӕх
4335,blau::A,čuov'jâd,цъӕх
4336,blau::A,ââ´liǩ,цъӕх
4337,blau::A,алехь,цъӕх
4338,grün::A,kruana,цъӕх
4339,grün::A,kruana,кӕрдӕгхуыз
4340,grün::A,kroenes,цъӕх
4341,grün::A,kroenes,кӕрдӕгхуыз
4342,grün::A,ruodná,цъӕх
4343,grün::A,ruodná,кӕрдӕгхуыз
4344,grün::A,ruoná,цъӕх
4345,grün::A,ruoná,кӕрдӕгхуыз
4346,grün::A,ruonas,цъӕх
4347,grün::A,ruonas,кӕрдӕгхуыз
4348,grün::A,ruánáá,цъӕх
4349,grün::A,ruánáá,кӕрдӕгхуыз
4350,grün::A,ruânn,цъӕх
4351,grün::A,ruânn,кӕрдӕгхуыз
4352,grün::A,ruõnâs,цъӕх
4353,grün::A,ruõnâs,кӕрдӕгхуыз
4354,grün::A,руэнн,цъӕх
4355,grün::A,руэнн,кӕрдӕгхуыз
4356,grau::A,kraevies,цъӕх
4357,grau::A,kraevies,фӕныкхуыз
4358,grau::A,rávuk,цъӕх
4359,grau::A,rávuk,фӕныкхуыз
4360,grau::A,rávvat,цъӕх
4361,grau::A,rávvat,фӕныкхуыз
4362,grau::A,ránis,цъӕх
4363,grau::A,ránis,фӕныкхуыз
4364,grau::A,räänis,цъӕх
4365,grau::A,räänis,фӕныкхуыз
4366,grau::A,rää´nes,цъӕх
4367,grau::A,rää´nes,фӕныкхуыз
4368,grau::A,кӯввесь,цъӕх
4369,grau::A,кӯввесь,фӕныкхуыз
4370,billig::A,aelpies,аслам
4371,billig::A,liehties,аслам
4372,billig::A,álbbe,аслам
4373,billig::A,hálbi,аслам
4374,billig::A,hälbi,аслам
4375,billig::A,hä´lbb,аслам
4376,billig::A,вӯгас,аслам
4377,billig::A,вӯгкесь,аслам
4378,teuer::A,dovres,зынаргъ
4379,teuer::A,divras,зынаргъ
4380,teuer::A,divrras,зынаргъ
4381,teuer::A,tiivrâs,зынаргъ
4382,teuer::A,kaallâš,зынаргъ
4383,teuer::A,ко̄а̄ллэш,зынаргъ
4384,wertvoll::A,aarvoes,зынаргъ
4385,wertvoll::A,árvulasj,зынаргъ
4386,wertvoll::A,árvvolaš,зынаргъ
4387,wertvoll::A,tiivrâs,зынаргъ
4388,wertvoll::A,kaallâš,зынаргъ
4389,wertvoll::A,а̄ррвъесь,зынаргъ
4390,wertvoll::A,ко̄а̄ллшэсь,зынаргъ
4391,blind::A,tjelmehts,куырм
4392,blind::A,tjalmedibme,куырм
4393,blind::A,čalmmeheapme,куырм
4394,blind::A,čuovggaheapme,куырм
4395,blind::A,šoohâd,куырм
4396,blind::A,ča'lmettem,куырм
4397,blind::A,čââ´lmte´m,куырм
4398,blind::A,чальмхем,куырм
4399,taub::A,bieljehts,къуырма
4400,taub::A,bieljedibme,къуырма
4401,taub::A,bealjeheapmi,къуырма
4402,taub::A,pel'jittem,къуырма
4403,taub::A,pee´lljte´m,къуырма
4404,taub::A,пе̄лльйхем,къуырма
4405,taub::A,кулхэмесь,къуырма
4406,taub::A,кулнаххьтэм,къуырма
4407,kräftig::A,veaksehks,домбай
4408,kräftig::A,veaksehks,тыхджын
4409,kräftig::A,gievrra,домбай
4410,kräftig::A,gievrra,тыхджын
4411,kräftig::A,gievra,домбай
4412,kräftig::A,gievra,тыхджын
4413,kräftig::A,viek'sâ,домбай
4414,kräftig::A,viek'sâ,тыхджын
4415,kräftig::A,viõhss,домбай
4416,kräftig::A,viõhss,тыхджын
4417,kräftig::A,вӣгкъесь,домбай
4418,kräftig::A,вӣгкъесь,тыхджын
4419,kräftig::A,тоаввсамусс,домбай
4420,kräftig::A,тоаввсамусс,тыхджын
4421,stark::A,raavtehtje,тыхджын
4422,stark::A,nanos,тыхджын
4423,stark::A,gievrra,тыхджын
4424,stark::A,kievra,тыхджын
4425,stark::A,nanus,тыхджын
4426,stark::A,viek'sâ,тыхджын
4427,stark::A,raavâs,тыхджын
4428,stark::A,роавас,тыхджын
4429,schwach::A,dåsmoes,ӕнӕбон
4430,schwach::A,fámodibme,ӕнӕбон
4431,schwach::A,fámoheapme,ӕнӕбон
4432,schwach::A,njuoras,ӕнӕбон
4433,schwach::A,hiäju,ӕнӕбон
4434,schwach::A,njuorâs,ӕнӕбон
4435,schwach::A,rââ´šš,ӕнӕбон
4436,schwach::A,njuõrâs,ӕнӕбон
4437,schwach::A,рашшь,ӕнӕбон
4438,schwach::A,ражесь,ӕнӕбон
4439,schwach::A,са̄мхэм,ӕнӕбон
4440,fett::A,buajtehks,нард
4441,fett::A,buojdák,нард
4442,fett::A,buoidi,нард
4443,fett::A,puáidáh,нард
4444,fett::A,pueidaǥ,нард
4445,fett::A,пуййт,нард
4446,schlank::A,siegkies,гуырвидыц
4447,schlank::A,siegkies,хæрзконд
4448,schlank::A,siegkies,рæхснæг
4449,schlank::A,siegkies,сагамад
4450,schlank::A,bievrek,гуырвидыц
4451,schlank::A,bievrek,хæрзконд
4452,schlank::A,bievrek,рæхснæг
4453,schlank::A,bievrek,сагамад
4454,schlank::A,njuorro,гуырвидыц
4455,schlank::A,njuorro,хæрзконд
4456,schlank::A,njuorro,рæхснæг
4457,schlank::A,njuorro,сагамад
4458,schlank::A,seaggi,гуырвидыц
4459,schlank::A,seaggi,хæрзконд
4460,schlank::A,seaggi,рæхснæг
4461,schlank::A,seaggi,сагамад
4462,schlank::A,šoođbâs,гуырвидыц
4463,schlank::A,šoođbâs,хæрзконд
4464,schlank::A,šoođbâs,рæхснæг
4465,schlank::A,šoođbâs,сагамад
4466,schlank::A,seä´ǧ'ǧ,гуырвидыц
4467,schlank::A,seä´ǧ'ǧ,хæрзконд
4468,schlank::A,seä´ǧ'ǧ,рæхснæг
4469,schlank::A,seä´ǧ'ǧ,сагамад
4470,schlank::A,се̄ӈькесь,гуырвидыц
4471,schlank::A,се̄ӈькесь,хæрзконд
4472,schlank::A,се̄ӈькесь,рæхснæг
4473,schlank::A,се̄ӈькесь,сагамад
4474,hübsch::A,faavroes,аив
4475,hübsch::A,faavroes,рӕсугъд
4476,hübsch::A,fávrro,аив
4477,hübsch::A,fávrro,рӕсугъд
4478,hübsch::A,fávru,аив
4479,hübsch::A,fávru,рӕсугъд
4480,hübsch::A,muččâd,аив
4481,hübsch::A,muččâd,рӕсугъд
4482,hübsch::A,mooččâd,аив
4483,hübsch::A,mooččâd,рӕсугъд
4484,hübsch::A,мо̄джесь,аив
4485,hübsch::A,мо̄джесь,рӕсугъд
4486,böse::A,vesties,фыдзӕрдӕ
4487,böse::A,bahá,фыдзӕрдӕ
4488,böse::A,bahá,фыдзӕрдӕ
4489,böse::A,paa,фыдзӕрдӕ
4490,böse::A,ilbâd,фыдзӕрдӕ
4491,böse::A,paas,фыдзӕрдӕ
4492,böse::A,ilbbâd,фыдзӕрдӕ
4493,böse::A,поасс,фыдзӕрдӕ
4494,böse::A,кэ̄рряй,фыдзӕрдӕ
4495,dumm::A,gåffoeh,ӕдылы
4496,dumm::A,jalla,ӕдылы
4497,dumm::A,doavki,ӕдылы
4498,dumm::A,tuhme,ӕдылы
4499,dumm::A,tu´hmm,ӕдылы
4500,dumm::A,о̄менэш,ӕдылы
4501,dumm::A,то̄ӆӆкхем,ӕдылы
4502,faul::A,aeblehts,зивӕг
4503,faul::A,aeblehts,зивӕггӕнаг
4504,faul::A,lájkke,зивӕг
4505,faul::A,lájkke,зивӕггӕнаг
4506,faul::A,láiki,зивӕг
4507,faul::A,láiki,зивӕггӕнаг
4508,faul::A,läški,зивӕг
4509,faul::A,läški,зивӕггӕнаг
4510,faul::A,lä´šǩǩ,зивӕг
4511,faul::A,lä´šǩǩ,зивӕггӕнаг
4512,faul::A,ла̄шькесь,зивӕг
4513,faul::A,ла̄шькесь,зивӕггӕнаг
4514,fleißig::A,rudtjege,æнæзивæг
4515,fleißig::A,rudtjege,æнувыд
4516,fleißig::A,vïssjeles,æнæзивæг
4517,fleißig::A,vïssjeles,æнувыд
4518,fleißig::A,vissjal,æнæзивæг
4519,fleißig::A,vissjal,æнувыд
4520,fleißig::A,viššal,æнæзивæг
4521,fleißig::A,viššal,æнувыд
4522,fleißig::A,doaimmalaš,æнæзивæг
4523,fleißig::A,doaimmalaš,æнувыд
4524,fleißig::A,viššâl,æнæзивæг
4525,fleißig::A,viššâl,æнувыд
4526,fleißig::A,re´ttev,æнæзивæг
4527,fleißig::A,re´ttev,æнувыд
4528,geizig::A,saejkies,чъынды
4529,geizig::A,saejkies,æлгъин
4530,geizig::A,saejkies,мæрддзæст
4531,geizig::A,hánes,чъынды
4532,geizig::A,hánes,æлгъин
4533,geizig::A,hánes,мæрддзæст
4534,geizig::A,gáhcci,чъынды
4535,geizig::A,gáhcci,æлгъин
4536,geizig::A,gáhcci,мæрддзæст
4537,geizig::A,gárži,чъынды
4538,geizig::A,gárži,æлгъин
4539,geizig::A,gárži,мæрддзæст
4540,geizig::A,käcci,чъынды
4541,geizig::A,käcci,æлгъин
4542,geizig::A,käcci,мæрддзæст
4543,geizig::A,häänis,чъынды
4544,geizig::A,häänis,æлгъин
4545,geizig::A,häänis,мæрддзæст
4546,geizig::A,kä´cc,чъынды
4547,geizig::A,kä´cc,æлгъин
4548,geizig::A,kä´cc,мæрддзæст
4549,geizig::A,сыннҍ,чъынды
4550,geizig::A,сыннҍ,æлгъин
4551,geizig::A,сыннҍ,мæрддзæст
4552,geizig::A,скухьпесь,чъынды
4553,geizig::A,скухьпесь,æлгъин
4554,geizig::A,скухьпесь,мæрддзæст
4555,klug::A,vihtehks,зондджын
4556,klug::A,vijses,зондджын
4557,klug::A,jiermmá,зондджын
4558,klug::A,fihtolaš,зондджын
4559,klug::A,jiä'rmálâš,зондджын
4560,klug::A,hitrai,зондджын
4561,klug::A,то̄ӆӆкэш,зондджын
4562,klug::A,вӣллвэсь,зондджын
4563,geschickt::A,tjiehpies,хӕрзарӕхст
4564,geschickt::A,tjiehppe,хӕрзарӕхст
4565,geschickt::A,čeahppi,хӕрзарӕхст
4566,geschickt::A,čeppi,хӕрзарӕхст
4567,geschickt::A,čeä´p'p,хӕрзарӕхст
4568,geschickt::A,чепесь,хӕрзарӕхст
4569,lieb::A,boerehks,уарзон
4570,lieb::A,lådje,уарзон
4571,lieb::A,gieres,уарзон
4572,lieb::A,ráhkis,уарзон
4573,lieb::A,láđis,уарзон
4574,lieb::A,räähis,уарзон
4575,lieb::A,pue´rr,уарзон
4576,lieb::A,rää´ǩǩes,уарзон
4577,lieb::A,мӣлса,уарзон
4578,lustig::A,lustes,хъӕлдзӕг
4579,lustig::A,suohtas,хъӕлдзӕг
4580,lustig::A,hávski,хъӕлдзӕг
4581,lustig::A,hitruu,хъӕлдзӕг
4582,lustig::A,iilooš,хъӕлдзӕг
4583,lustig::A,hää´sǩ,хъӕлдзӕг
4584,lustig::A,viä´s'sel,хъӕлдзӕг
4585,lustig::A,руэняс,хъӕлдзӕг
4586,sanft::A,lïemkeds,мынчын
4587,sanft::A,lines,мынчын
4588,sanft::A,lágŋet,мынчын
4589,sanft::A,linis,мынчын
4590,sanft::A,láđis,мынчын
4591,sanft::A,liägus,мынчын
4592,sanft::A,pivvâl,мынчын
4593,sanft::A,heä´nn,мынчын
4594,sanft::A,э̄йвсесь,мынчын
4595,krank::A,skïemtje,нӕфӕразгӕ
4596,krank::A,skibás,нӕфӕразгӕ
4597,krank::A,buohcci,нӕфӕразгӕ
4598,krank::A,pyec'cee,нӕфӕразгӕ
4599,krank::A,puõcci,нӕфӕразгӕ
4600,krank::A,panntiõrvas,нӕфӕразгӕ
4601,krank::A,кэ̄бп,нӕфӕразгӕ
4602,nackt::A,båadtsoeh,бӕгънӕг
4603,nackt::A,rihtso,бӕгънӕг
4604,nackt::A,álás,бӕгънӕг
4605,nackt::A,pie'tittem,бӕгънӕг
4606,nackt::A,piät'táá,бӕгънӕг
4607,nackt::A,päälljas,бӕгънӕг
4608,nackt::A,пефта,бӕгънӕг
4609,nackt::A,па̄льяс,бӕгънӕг
4610,traurig::A,håjnoes,ӕрхӕндӕг
4611,traurig::A,suohtas,ӕрхӕндӕг
4612,traurig::A,hådje,ӕрхӕндӕг
4613,traurig::A,ahkit,ӕрхӕндӕг
4614,traurig::A,ahheev,ӕрхӕндӕг
4615,traurig::A,â´ǩǩed,ӕрхӕндӕг
4616,traurig::A,чуэввесь,ӕрхӕндӕг
4617,lebendig::A,jielije,цардӕгас
4618,lebendig::A,viesso,цардӕгас
4619,lebendig::A,ealli,цардӕгас
4620,lebendig::A,eeleev,цардӕгас
4621,lebendig::A,jie´lli,цардӕгас
4622,lebendig::A,е̄лльгденҍ,цардӕгас
4623,gut::A,buerie,хорз
4624,gut::A,buorre,хорз
4625,gut::A,buorre,хорз
4626,gut::A,pyeṛi,хорз
4627,gut::A,šiõǥǥ,хорз
4628,gut::A,pue´rr,хорз
4629,gut::A,шувв,хорз
4630,gut::A,пуррь,хорз
4631,schlecht::A,nåake,цауд
4632,schlecht::A,skraape,цауд
4633,schlecht::A,mådtan,цауд
4634,schlecht::A,nievrre,цауд
4635,schlecht::A,headju,цауд
4636,schlecht::A,heittot,цауд
4637,schlecht::A,hyeṇi,цауд
4638,schlecht::A,niev'ri,цауд
4639,schlecht::A,hue´nn,цауд
4640,schlecht::A,нюэссь,цауд
4641,schlecht::A,ню̄э̄зесь,цауд
4642,richtig::A,rïekte,раст
4643,richtig::A,duolla,раст
4644,richtig::A,rievtes,раст
4645,richtig::A,riekta,раст
4646,richtig::A,vuoi'gâ,раст
4647,richtig::A,vuõiǥâs,раст
4648,richtig::A,вӯййк,раст
4649,richtig::A,вӯйкэсс,раст
4650,schlimm::A,nåake,ӕвзӕр
4651,schlimm::A,bahá,ӕвзӕр
4652,schlimm::A,vearrái,ӕвзӕр
4653,schlimm::A,niev'ri,ӕвзӕр
4654,schlimm::A,neu´rr,ӕвзӕр
4655,schlimm::A,ню̄э̄зесь,ӕвзӕр
4656,wahr::A,saetnies,ӕцӕг
4657,wahr::A,sádnes,ӕцӕг
4658,wahr::A,duohta,ӕцӕг
4659,wahr::A,tuotâ,ӕцӕг
4660,wahr::A,tuõtt,ӕцӕг
4661,wahr::A,вӯйкас,ӕцӕг
4662,alt::A,båeries,зӕронд
4663,alt::A,oames,зӕронд
4664,alt::A,boaris,зӕронд
4665,alt::A,uámis,зӕронд
4666,alt::A,vuä´mes,зӕронд
4667,alt::A,вуэммь,зӕронд
4668,neu::A,orre,ног
4669,neu::A,ådås,ног
4670,neu::A,ođas,ног
4671,neu::A,uuđâs,ног
4672,neu::A,oođâs,ног
4673,neu::A,о̄дт,ног
4674,ehemalig::A,evtebe,раздӕры
4675,ehemalig::A,åvdep,раздӕры
4676,ehemalig::A,dološ,раздӕры
4677,ehemalig::A,oovdiš,раздӕры
4678,ehemalig::A,tuâl'jõž,раздӕры
4679,ehemalig::A,туллъя,раздӕры
4680,ehemalig::A,э̄ввтлэсь,раздӕры
4681,alt[Lebewesen]::A,voeres,ацӕргӕ
4682,alt[Lebewesen]::A,vuoras,ацӕргӕ
4683,alt[Lebewesen]::A,boares,ацӕргӕ
4684,alt[Lebewesen]::A,vuoras,ацӕргӕ
4685,alt[Lebewesen]::A,puáris,ацӕргӕ
4686,alt[Lebewesen]::A,puä´res,ацӕргӕ
4687,alt[Lebewesen]::A,пуэресь,ацӕргӕ
4688,jung::A,noere,ӕрыгон
4689,jung::A,nuorra,ӕрыгон
4690,jung::A,nuorra,ӕрыгон
4691,jung::A,nuoṛâ,ӕрыгон
4692,jung::A,nuõrr,ӕрыгон
4693,jung::A,нӯрр,ӕрыгон
4694,arm::A,giefies,мӕгуыр
4695,arm::A,hædjo,мӕгуыр
4696,arm::A,geafi,мӕгуыр
4697,arm::A,kevhi,мӕгуыр
4698,arm::A,ǩeeu´h,мӕгуыр
4699,arm::A,ва̄йваш,мӕгуыр
4700,reich::A,ræjhkoes,хъӕздыг
4701,reich::A,boanndá,хъӕздыг
4702,reich::A,rikkis,хъӕздыг
4703,reich::A,riges,хъӕздыг
4704,reich::A,ree´ǧǧes,хъӕздыг
4705,reich::A,ва̄птэк,хъӕздыг
4706,bekannt::A,åehpies,зонгӕ
4707,bekannt::A,oahpes,зонгӕ
4708,bekannt::A,dieđus,зонгӕ
4709,bekannt::A,uápis,зонгӕ
4710,bekannt::A,tuubdâs,зонгӕ
4711,bekannt::A,toobdâs,зонгӕ
4712,bekannt::A,томтас,зонгӕ
4713,berühmt::A,byögke,номдзыд
4714,berühmt::A,mihtos,номдзыд
4715,berühmt::A,beakkán,номдзыд
4716,berühmt::A,beakkálmas,номдзыд
4717,berühmt::A,mááinuh,номдзыд
4718,berühmt::A,peeggâlm,номдзыд
4719,berühmt::A,snäätnai,номдзыд
4720,berühmt::A,куллъей,номдзыд
4721,fremd::A,ammes,æцæгæлон
4722,fremd::A,amás,æцæгæлон
4723,fremd::A,vieres,æцæгæлон
4724,fremd::A,amas,æцæгæлон
4725,fremd::A,vie'res,æцæгæлон
4726,fremd::A,puigâ,æцæгæлон
4727,fremd::A,vee´res,æцæгæлон
4728,fremd::A,е̄ххк,æцæгæлон
4729,fremd::A,вӣресь,æцæгæлон
4730,verschieden::A,ovmese,æндæр æмæ æндæр
4731,verschieden::A,ovmese,алы
4732,verschieden::A,ovmese,алыхуызон
4733,verschieden::A,moattelágásj,æндæр æмæ æндæр
4734,verschieden::A,moattelágásj,алы
4735,verschieden::A,moattelágásj,алыхуызон
4736,verschieden::A,iesjgeŋgalágásj,æндæр æмæ æндæр
4737,verschieden::A,iesjgeŋgalágásj,алы
4738,verschieden::A,iesjgeŋgalágásj,алыхуызон
4739,verschieden::A,eará,æндæр æмæ æндæр
4740,verschieden::A,eará,алы
4741,verschieden::A,eará,алыхуызон
4742,verschieden::A,eresláván,æндæр æмæ æндæр
4743,verschieden::A,eresláván,алы
4744,verschieden::A,eresláván,алыхуызон
4745,verschieden::A,jee´res,æндæр æмæ æндæр
4746,verschieden::A,jee´res,алы
4747,verschieden::A,jee´res,алыхуызон
4748,verschieden::A,jee´resnallšem,æндæр æмæ æндæр
4749,verschieden::A,jee´resnallšem,алы
4750,verschieden::A,jee´resnallšem,алыхуызон
4751,verschieden::A,югке,æндæр æмæ æндæр
4752,verschieden::A,югке,алы
4753,verschieden::A,югке,алыхуызон
4754,verschieden::A,югкеналшэм,æндæр æмæ æндæр
4755,verschieden::A,югкеналшэм,алы
4756,verschieden::A,югкеналшэм,алыхуызон
4757,nah::A,gietskies,хӕстӕг
4758,nah::A,lahka,хӕстӕг
4759,nah::A,lagas,хӕстӕг
4760,nah::A,a'ldemuš,хӕстӕг
4761,nah::A,âlddlõs,хӕстӕг
4762,nah::A,альтэсь,хӕстӕг
4763,fern::A,gahkese,дард
4764,fern::A,gahkese,дӕрддаг
4765,fern::A,guhkken,дард
4766,fern::A,guhkken,дӕрддаг
4767,fern::A,gáiddus,дард
4768,fern::A,gáiddus,дӕрддаг
4769,fern::A,kuhás,дард
4770,fern::A,kuhás,дӕрддаг
4771,fern::A,ku´ǩes,дард
4772,fern::A,ku´ǩes,дӕрддаг
4773,fern::A,туммплэсь,дард
4774,fern::A,туммплэсь,дӕрддаг
4775,linker::A,gårroeh,галиу
4776,linker::A,gåro,галиу
4777,linker::A,gurut,галиу
4778,linker::A,čižet,галиу
4779,linker::A,či´ǯǯ,галиу
4780,linker::A,чинч,галиу
4781,rechter::A,åelkies,рахиз
4782,rechter::A,oalges,рахиз
4783,rechter::A,olgeš,рахиз
4784,rechter::A,uál'gis,рахиз
4785,rechter::A,vuõiǥâs,рахиз
4786,rechter::A,вуэлькесь,рахиз
4787,anderer::A,jeatjebe,иннӕ
4788,anderer::A,jeatjebe,ӕндӕр
4789,anderer::A,nubbe,иннӕ
4790,anderer::A,nubbe,ӕндӕр
4791,anderer::A,eará,иннӕ
4792,anderer::A,eará,ӕндӕр
4793,anderer::A,nubbi,иннӕ
4794,anderer::A,nubbi,ӕндӕр
4795,anderer::A,nubbe,иннӕ
4796,anderer::A,nubbe,ӕндӕр
4797,anderer::A,nu´bb,иннӕ
4798,anderer::A,nu´bb,ӕндӕр
4799,anderer::A,jee´res,иннӕ
4800,anderer::A,jee´res,ӕндӕр
4801,anderer::A,мудта,иннӕ
4802,anderer::A,мудта,ӕндӕр
4803,anderer::A,е̄ресь,иннӕ
4804,anderer::A,е̄ресь,ӕндӕр
4805,erster::A,voestes,фыццаг
4806,erster::A,voestes,фыццӕгӕм
4807,erster::A,vuostasj,фыццаг
4808,erster::A,vuostasj,фыццӕгӕм
4809,erster::A,vuosttaš,фыццаг
4810,erster::A,vuosttaš,фыццӕгӕм
4811,erster::A,vuos'muš,фыццаг
4812,erster::A,vuos'muš,фыццӕгӕм
4813,erster::A,vuõs's,фыццаг
4814,erster::A,vuõs's,фыццӕгӕм
4815,erster::A,õõu´dmõs,фыццаг
4816,erster::A,õõu´dmõs,фыццӕгӕм
4817,erster::A,авьтмусс,фыццаг
4818,erster::A,авьтмусс,фыццӕгӕм
4819,zweiter::A,mubpie,дыккаг
4820,zweiter::A,mubpie,дыккæгæм
4821,zweiter::A,nubbe,дыккаг
4822,zweiter::A,nubbe,дыккæгæм
4823,zweiter::A,nubbi,дыккаг
4824,zweiter::A,nubbi,дыккæгæм
4825,zweiter::A,nubbe,дыккаг
4826,zweiter::A,nubbe,дыккæгæм
4827,zweiter::A,nu´bb,дыккаг
4828,zweiter::A,nu´bb,дыккæгæм
4829,zweiter::A,ныммьп,дыккаг
4830,zweiter::A,ныммьп,дыккæгæм
4831,dritter::A,gåalmede,æртыккаг
4832,dritter::A,gåalmede,æртыккæгæм
4833,dritter::A,goalmát,æртыккаг
4834,dritter::A,goalmát,æртыккæгæм
4835,dritter::A,goalmmát,æртыккаг
4836,dritter::A,goalmmát,æртыккæгæм
4837,dritter::A,kuálmád,æртыккаг
4838,dritter::A,kuálmád,æртыккæгæм
4839,dritter::A,kuälmad,æртыккаг
4840,dritter::A,kuälmad,æртыккæгæм
4841,dritter::A,кӯа̄ллмант,æртыккаг
4842,dritter::A,кӯа̄ллмант,æртыккæгæм
4843,letzter::A,minngemes,фӕстаг
4844,letzter::A,maŋemus,фӕстаг
4845,letzter::A,maŋimus,фӕстаг
4846,letzter::A,majemuš,фӕстаг
4847,letzter::A,mââi´mõs,фӕстаг
4848,letzter::A,маӈьмусс,фӕстаг
4849,allein::ADV,oktegh,иунæг
4850,allein::ADV,oktegimse,иунæг
4851,allein::ADV,oktebisnie,иунæг
4852,allein::ADV,aktu,иунæг
4853,allein::ADV,okto,иунæг
4854,allein::ADV,ohtuu,иунæг
4855,allein::ADV,õhttu,иунæг
4856,allein::ADV,о̄ххтэ,иунæг
4857,zusammen::ADV,ektine,иумӕ
4858,zusammen::ADV,ektesne,иумӕ
4859,zusammen::ADV,tjåenghkesne,иумӕ
