,Concept_ID,se,ps
4639,richtig::A,rievtes,سم
4640,richtig::A,rievtes,صحیح
4641,richtig::A,riekta,سم
4642,richtig::A,riekta,صحیح
4643,richtig::A,vuoi'gâ,سم
4644,richtig::A,vuoi'gâ,صحیح
4645,richtig::A,vuõiǥâs,سم
4646,richtig::A,vuõiǥâs,صحیح
4647,richtig::A,вӯййк,سم
4648,richtig::A,вӯййк,صحیح
4649,richtig::A,вӯйкэсс,سم
4650,richtig::A,вӯйкэсс,صحیح
4651,schlimm::A,nåake,بد
4652,schlimm::A,nåake,مخوف
4653,schlimm::A,bahá,بد
4654,schlimm::A,bahá,مخوف
4655,schlimm::A,vearrái,بد
4656,schlimm::A,vearrái,مخوف
4657,schlimm::A,niev'ri,بد
4658,schlimm::A,niev'ri,مخوف
4659,schlimm::A,neu´rr,بد
4660,schlimm::A,neu´rr,مخوف
4661,schlimm::A,ню̄э̄зесь,بد
4662,schlimm::A,ню̄э̄зесь,مخوف
4663,wahr::A,saetnies,واقعي
4664,wahr::A,sádnes,واقعي
4665,wahr::A,duohta,واقعي
4666,wahr::A,tuotâ,واقعي
4667,wahr::A,tuõtt,واقعي
4668,wahr::A,вӯйкас,واقعي
4669,alt::A,båeries,زوړ
4670,alt::A,oames,زوړ
4671,alt::A,boaris,زوړ
4672,alt::A,uámis,زوړ
4673,alt::A,vuä´mes,زوړ
4674,alt::A,вуэммь,زوړ
4675,neu::A,orre,نوی
4676,neu::A,ådås,نوی
4677,neu::A,ođas,نوی
4678,neu::A,uuđâs,نوی
4679,neu::A,oođâs,نوی
4680,neu::A,о̄дт,نوی
4681,ehemalig::A,evtebe,پخوانی
4682,ehemalig::A,åvdep,پخوانی
4683,ehemalig::A,dološ,پخوانی
4684,ehemalig::A,oovdiš,پخوانی
4685,ehemalig::A,tuâl'jõž,پخوانی
4686,ehemalig::A,туллъя,پخوانی
4687,ehemalig::A,э̄ввтлэсь,پخوانی
4688,alt[Lebewesen]::A,voeres,زوړ
4689,alt[Lebewesen]::A,vuoras,زوړ
4690,alt[Lebewesen]::A,boares,زوړ
4691,alt[Lebewesen]::A,vuoras,زوړ
4692,alt[Lebewesen]::A,puáris,زوړ
4693,alt[Lebewesen]::A,puä´res,زوړ
4694,alt[Lebewesen]::A,пуэресь,زوړ
4695,jung::A,noere,ځوان
4696,jung::A,nuorra,ځوان
4697,jung::A,nuorra,ځوان
4698,jung::A,nuoṛâ,ځوان
4699,jung::A,nuõrr,ځوان
4700,jung::A,нӯрр,ځوان
4701,arm::A,giefies,غریب
4702,arm::A,giefies,بې وزله
4703,arm::A,hædjo,غریب
4704,arm::A,hædjo,بې وزله
4705,arm::A,geafi,غریب
4706,arm::A,geafi,بې وزله
4707,arm::A,kevhi,غریب
4708,arm::A,kevhi,بې وزله
4709,arm::A,ǩeeu´h,غریب
4710,arm::A,ǩeeu´h,بې وزله
4711,arm::A,ва̄йваш,غریب
4712,arm::A,ва̄йваш,بې وزله
4713,reich::A,ræjhkoes,شتمن
4714,reich::A,ræjhkoes,دولتمند
4715,reich::A,boanndá,شتمن
4716,reich::A,boanndá,دولتمند
4717,reich::A,rikkis,شتمن
4718,reich::A,rikkis,دولتمند
4719,reich::A,riges,شتمن
4720,reich::A,riges,دولتمند
4721,reich::A,ree´ǧǧes,شتمن
4722,reich::A,ree´ǧǧes,دولتمند
4723,reich::A,ва̄птэк,شتمن
4724,reich::A,ва̄птэк,دولتمند
4725,bekannt::A,åehpies,اشنا
4726,bekannt::A,oahpes,اشنا
4727,bekannt::A,dieđus,اشنا
4728,bekannt::A,uápis,اشنا
4729,bekannt::A,tuubdâs,اشنا
4730,bekannt::A,toobdâs,اشنا
4731,bekannt::A,томтас,اشنا
4732,berühmt::A,byögke,مشهور
4733,berühmt::A,mihtos,مشهور
4734,berühmt::A,beakkán,مشهور
4735,berühmt::A,beakkálmas,مشهور
4736,berühmt::A,mááinuh,مشهور
4737,berühmt::A,peeggâlm,مشهور
4738,berühmt::A,snäätnai,مشهور
4739,berühmt::A,куллъей,مشهور
4740,fremd::A,ammes,پردی
4741,fremd::A,ammes,بېګانه
4742,fremd::A,amás,پردی
4743,fremd::A,amás,بېګانه
4744,fremd::A,vieres,پردی
4745,fremd::A,vieres,بېګانه
4746,fremd::A,amas,پردی
4747,fremd::A,amas,بېګانه
4748,fremd::A,vie'res,پردی
4749,fremd::A,vie'res,بېګانه
4750,fremd::A,puigâ,پردی
4751,fremd::A,puigâ,بېګانه
4752,fremd::A,vee´res,پردی
4753,fremd::A,vee´res,بېګانه
4754,fremd::A,е̄ххк,پردی
4755,fremd::A,е̄ххк,بېګانه
4756,fremd::A,вӣресь,پردی
4757,fremd::A,вӣресь,بېګانه
4758,verschieden::A,ovmese,مختلف
4759,verschieden::A,moattelágásj,مختلف
4760,verschieden::A,iesjgeŋgalágásj,مختلف
4761,verschieden::A,eará,مختلف
4762,verschieden::A,eresláván,مختلف
4763,verschieden::A,jee´res,مختلف
4764,verschieden::A,jee´resnallšem,مختلف
4765,verschieden::A,югке,مختلف
4766,verschieden::A,югкеналшэм,مختلف
4767,nah::A,gietskies,نژدې
4768,nah::A,lahka,نژدې
4769,nah::A,lagas,نژدې
4770,nah::A,a'ldemuš,نژدې
4771,nah::A,âlddlõs,نژدې
4772,nah::A,альтэсь,نژدې
4773,fern::A,gahkese,لیری
4774,fern::A,guhkken,لیری
4775,fern::A,gáiddus,لیری
4776,fern::A,kuhás,لیری
4777,fern::A,ku´ǩes,لیری
4778,fern::A,туммплэсь,لیری
4779,linker::A,gårroeh,چپ
4780,linker::A,gårroeh,کیڼ
4781,linker::A,gåro,چپ
4782,linker::A,gåro,کیڼ
4783,linker::A,gurut,چپ
4784,linker::A,gurut,کیڼ
4785,linker::A,čižet,چپ
4786,linker::A,čižet,کیڼ
4787,linker::A,či´ǯǯ,چپ
4788,linker::A,či´ǯǯ,کیڼ
4789,linker::A,чинч,چپ
4790,linker::A,чинч,کیڼ
4791,rechter::A,åelkies,ښی
4792,rechter::A,oalges,ښی
4793,rechter::A,olgeš,ښی
4794,rechter::A,uál'gis,ښی
4795,rechter::A,vuõiǥâs,ښی
4796,rechter::A,вуэлькесь,ښی
4797,anderer::A,jeatjebe,بل
4798,anderer::A,nubbe,بل
4799,anderer::A,eará,بل
4800,anderer::A,nubbi,بل
4801,anderer::A,nubbe,بل
4802,anderer::A,nu´bb,بل
4803,anderer::A,jee´res,بل
4804,anderer::A,мудта,بل
4805,anderer::A,е̄ресь,بل
4806,erster::A,voestes,لومړی
4807,erster::A,vuostasj,لومړی
4808,erster::A,vuosttaš,لومړی
4809,erster::A,vuos'muš,لومړی
4810,erster::A,vuõs's,لومړی
4811,erster::A,õõu´dmõs,لومړی
4812,erster::A,авьтмусс,لومړی
4813,zweiter::A,mubpie,دوهم
4814,zweiter::A,nubbe,دوهم
4815,zweiter::A,nubbi,دوهم
4816,zweiter::A,nubbe,دوهم
4817,zweiter::A,nu´bb,دوهم
4818,zweiter::A,ныммьп,دوهم
4819,dritter::A,gåalmede,درېم
4820,dritter::A,goalmát,درېم
4821,dritter::A,goalmmát,درېم
4822,dritter::A,kuálmád,درېم
4823,dritter::A,kuälmad,درېم
4824,dritter::A,кӯа̄ллмант,درېم
4825,letzter::A,minngemes,آخرنی
4826,letzter::A,minngemes,وروستی
4827,letzter::A,maŋemus,آخرنی
4828,letzter::A,maŋemus,وروستی
4829,letzter::A,maŋimus,آخرنی
4830,letzter::A,maŋimus,وروستی
4831,letzter::A,majemuš,آخرنی
4832,letzter::A,majemuš,وروستی
4833,letzter::A,mââi´mõs,آخرنی
4834,letzter::A,mââi´mõs,وروستی
4835,letzter::A,маӈьмусс,آخرنی
4836,letzter::A,маӈьмусс,وروستی
4837,allein::ADV,oktegh,یوازې
4838,allein::ADV,oktegimse,یوازې
4839,allein::ADV,oktebisnie,یوازې
4840,allein::ADV,aktu,یوازې
4841,allein::ADV,okto,یوازې
4842,allein::ADV,ohtuu,یوازې
4843,allein::ADV,õhttu,یوازې
4844,allein::ADV,о̄ххтэ,یوازې
4845,zusammen::ADV,ektine,یو ځای
4846,zusammen::ADV,ektesne,یو ځای
4847,zusammen::ADV,tjåenghkesne,یو ځای
4848,zusammen::ADV,siegen,یو ځای
4849,zusammen::ADV,oktan,یو ځای
4850,zusammen::ADV,ovttas,یو ځای
4851,zusammen::ADV,čoahkis,یو ځای
4852,zusammen::ADV,oovtâst,یو ځای
4853,zusammen::ADV,õõutsââ´jest,یو ځای
4854,zusammen::ADV,аххтан,یو ځای
4855,zusammen::ADV,эфтэсьт,یو ځای
4856,lange::ADV,guhkiem,ډېر وخت
4857,lange::ADV,guhkiem,ډېره موده
4858,lange::ADV,guhkev,ډېر وخت
4859,lange::ADV,guhkev,ډېره موده
4860,lange::ADV,mælggadav,ډېر وخت
4861,lange::ADV,mælggadav,ډېره موده
4862,lange::ADV,guhká,ډېر وخت
4863,lange::ADV,guhká,ډېره موده
4864,lange::ADV,kuhe,ډېر وخت
4865,lange::ADV,kuhe,ډېره موده
4866,lange::ADV,kuhháá,ډېر وخت
4867,lange::ADV,kuhháá,ډېره موده
4868,lange::ADV,kuu´ǩǩ,ډېر وخت
4869,lange::ADV,kuu´ǩǩ,ډېره موده
4870,lange::ADV,кугкь,ډېر وخت
4871,lange::ADV,кугкь,ډېره موده
4872,plötzlich::ADV,faahketji,ناببره
4873,plötzlich::ADV,faahketji,یوناڅاپه
4874,plötzlich::ADV,hæhkkat,ناببره
4875,plötzlich::ADV,hæhkkat,یوناڅاپه
4876,plötzlich::ADV,fáhkkestaga,ناببره
4877,plötzlich::ADV,fáhkkestaga,یوناڅاپه
4878,plötzlich::ADV,fakkist,ناببره
4879,plötzlich::ADV,fakkist,یوناڅاپه
4880,plötzlich::ADV,kruu´ta,ناببره
4881,plötzlich::ADV,kruu´ta,یوناڅاپه
4882,plötzlich::ADV,а̄йнханна,ناببره
4883,plötzlich::ADV,а̄йнханна,یوناڅاپه
4884,sofort::ADV,dallegh,فوراً
4885,sofort::ADV,dallegh,سمدلاسه
4886,sofort::ADV,dalá,فوراً
4887,sofort::ADV,dalá,سمدلاسه
4888,sofort::ADV,dalánagi,فوراً
4889,sofort::ADV,dalánagi,سمدلاسه
4890,sofort::ADV,dakkavide,فوراً
4891,sofort::ADV,dakkavide,سمدلاسه
4892,sofort::ADV,dakkaviđe,فوراً
4893,sofort::ADV,dakkaviđe,سمدلاسه
4894,sofort::ADV,tállán,فوراً
4895,sofort::ADV,tállán,سمدلاسه
4896,sofort::ADV,naraaz,فوراً
4897,sofort::ADV,naraaz,سمدلاسه
4898,sofort::ADV,атть,فوراً
4899,sofort::ADV,атть,سمدلاسه
4900,später::ADV,mænngan ,وروسته
4901,später::ADV,maŋŋebut,وروسته
4902,später::ADV,maŋŋel,وروسته
4903,später::ADV,maŋ̣eláá,وروسته
4904,später::ADV,mâ´ŋŋlakast,وروسته
4905,später::ADV,маӈӈа,وروسته
4906,jetzt::ADV,daelie,اوس
4907,jetzt::ADV,dal,اوس
4908,jetzt::ADV,dal,اوس
4909,jetzt::ADV,tääl,اوس
4910,jetzt::ADV,ââ´n,اوس
4911,jetzt::ADV,атть,اوس
4912,heute::ADV,daenbien,نن
4913,heute::ADV,uddni,نن
4914,heute::ADV,odne,نن
4915,heute::ADV,onne,نن
4916,heute::ADV,tä´bbe,نن
4917,heute::ADV,та̄ррьм,نن
4918,morgen::ADV,jirreden,سبا
4919,morgen::ADV,idet,سبا
4920,morgen::ADV,ihttin,سبا
4921,morgen::ADV,itten,سبا
4922,morgen::ADV,jâđđa,سبا
4923,morgen::ADV,янта,سبا
4924,bald::ADV,varke,ژر
4925,bald::ADV,ruvva,ژر
4926,bald::ADV,farga,ژر
4927,bald::ADV,vorgâ,ژر
4928,bald::ADV,sõrgg,ژر
4929,bald::ADV,вэхтэнне,ژر
4930,dann::ADV,die,پس
4931,dann::ADV,die,وروسته
4932,dann::ADV,dalloj,پس
4933,dann::ADV,dalloj,وروسته
4934,dann::ADV,de,پس
4935,dann::ADV,de,وروسته
4936,dann::ADV,te,پس
4937,dann::ADV,te,وروسته
4938,dann::ADV,de,پس
4939,dann::ADV,de,وروسته
4940,dann::ADV,teä,پس
4941,dann::ADV,teä,وروسته
4942,dann::ADV,â´tte,پس
4943,dann::ADV,â´tte,وروسته
4944,dann::ADV,те,پس
4945,dann::ADV,те,وروسته
4946,gestern::ADV,jååktan,پرون
4947,gestern::ADV,iektu,پرون
4948,gestern::ADV,ikte,پرون
4949,gestern::ADV,jieh't,پرون
4950,gestern::ADV,jåhtta,پرون
4951,gestern::ADV,яххта,پرون
4952,einst::ADV,dejpeli,پخوا
4953,einst::ADV,åvdebut,پخوا
4954,einst::ADV,áigi,پخوا
4955,einst::ADV,dolin,پخوا
4956,einst::ADV,tovle,پخوا
4957,einst::ADV,tuu´l,پخوا
4958,einst::ADV,э̄ххьтэшьт,پخوا
4959,damals::ADV,aejkien,هغه وخت
4960,damals::ADV,dalloj,هغه وخت
4961,damals::ADV,dalle,هغه وخت
4962,damals::ADV,talle,هغه وخت
4963,damals::ADV,te´l,هغه وخت
4964,damals::ADV,teä´l,هغه وخت
4965,damals::ADV,танна,هغه وخت
4966,danach::ADV,mïnngesne,بیا
4967,danach::ADV,dan maŋŋela,بیا
4968,danach::ADV,maŋŋil,بیا
4969,danach::ADV,das maŋŋá,بیا
4970,danach::ADV,maŋ̣a,بیا
4971,danach::ADV,mâ´ŋŋlest,بیا
4972,danach::ADV,маӈӈа,بیا
4973,vorher::ADV,aarebi,دمخه
4974,vorher::ADV,åvddål,دمخه
4975,vorher::ADV,árat,دمخه
4976,vorher::ADV,ovdâl,دمخه
4977,vorher::ADV,ouddâl,دمخه
4978,vorher::ADV,а̄йка,دمخه
4979,zuerst::ADV,voestegh,لومړی
4980,zuerst::ADV,álgon,لومړی
4981,zuerst::ADV,vuos,لومړی
4982,zuerst::ADV,vuohččan,لومړی
4983,zuerst::ADV,vuoč'čin,لومړی
4984,zuerst::ADV,vuõ´ste,لومړی
4985,zuerst::ADV,vuõs'smõõssân,لومړی
4986,zuerst::ADV,э̄ввтла,لومړی
4987,zuerst::ADV,э̄ввтэль,لومړی
4988,einmal::ADV,ikth,یو ځل
4989,einmal::ADV,akti,یو ځل
4990,einmal::ADV,okte,یو ځل
4991,einmal::ADV,ohtii,یو ځل
4992,einmal::ADV,kojo,یو ځل
4993,einmal::ADV,måttmešt,یو ځل
4994,einmal::ADV,э̄фт вэ̄рр,یو ځل
4995,manchmal::ADV,muvhtene,ګاهی ګاهی
4996,manchmal::ADV,muhttijn,ګاهی ګاهی
4997,manchmal::ADV,duolla dálla,ګاهی ګاهی
4998,manchmal::ADV,muhtumin,ګاهی ګاهی
4999,manchmal::ADV,kuásnii,ګاهی ګاهی
5000,manchmal::ADV,måttmešt,ګاهی ګاهی
5001,manchmal::ADV,kuä´ss-ne,ګاهی ګاهی
5002,manchmal::ADV,мудта вэ̄р,ګاهی ګاهی
5003,oft::ADV,daamtaj,ډېر ځله
5004,oft::ADV,álu,ډېر ځله
5005,oft::ADV,ábaj,ډېر ځله
5006,oft::ADV,dájvvá,ډېر ځله
5007,oft::ADV,dávjá,ډېر ځله
5008,oft::ADV,távjá,ډېر ځله
5009,oft::ADV,täujja,ډېر ځله
5010,oft::ADV,то̄а̄ййв,ډېر ځله
5011,immer::ADV,iktesth,تل
5012,immer::ADV,iktesth,همېشه
5013,immer::ADV,eejnegen,تل
5014,immer::ADV,eejnegen,همېشه
5015,immer::ADV,agev,تل
5016,immer::ADV,agev,همېشه
5017,immer::ADV,álo,تل
5018,immer::ADV,álo,همېشه
5019,immer::ADV,ain,تل
5020,immer::ADV,ain,همېشه
5021,immer::ADV,ovttuu,تل
5022,immer::ADV,ovttuu,همېشه
5023,immer::ADV,pâi,تل
5024,immer::ADV,pâi,همېشه
5025,immer::ADV,пай,تل
5026,immer::ADV,пай,همېشه
5027,niemals::ADV,ij gåessie,هیڅکله نه
5028,niemals::ADV,ij goassak,هیڅکله نه
5029,niemals::ADV,ij ihkenis,هیڅکله نه
5030,niemals::ADV,ii goassege,هیڅکله نه
5031,niemals::ADV,ij kuás'sin,هیڅکله نه
5032,niemals::ADV,ij ni kuä´ss,هیڅکله نه
5033,niemals::ADV,эйй никуэссь,هیڅکله نه
5034,hier::ADV,daagkoe,دلته
5035,hier::ADV,dála,دلته
5036,hier::ADV,dánna,دلته
5037,hier::ADV,dá,دلته
5038,hier::ADV,dás,دلته
5039,hier::ADV,taa,دلته
5040,hier::ADV,tää,دلته
5041,hier::ADV,ta´ltte,دلته
5042,hier::ADV,тала,دلته
5043,hier::ADV,тэста,دلته
5044,hierhin::ADV,diekie,دلته
5045,hierhin::ADV,diekie,دې ځای ته
5046,hierhin::ADV,dási,دلته
5047,hierhin::ADV,dási,دې ځای ته
5048,hierhin::ADV,diehki,دلته
5049,hierhin::ADV,diehki,دې ځای ته
5050,hierhin::ADV,deike,دلته
5051,hierhin::ADV,deike,دې ځای ته
5052,hierhin::ADV,teehi,دلته
5053,hierhin::ADV,teehi,دې ځای ته
5054,hierhin::ADV,tii´ǩ,دلته
5055,hierhin::ADV,tii´ǩ,دې ځای ته
5056,hierhin::ADV,тӣге,دلته
5057,hierhin::ADV,тӣге,دې ځای ته
5058,von hier::ADV,daebpede,د دې ځای نه
5059,von hier::ADV,dássta,د دې ځای نه
5060,von hier::ADV,dáppelt,د دې ځای نه
5061,von hier::ADV,dáppe,د دې ځای نه
5062,von hier::ADV,tástán,د دې ځای نه
5063,von hier::ADV,tääiǥ,د دې ځای نه
5064,von hier::ADV,tääi´ben,د دې ځای نه
5065,von hier::ADV,тэста,د دې ځای نه
5066,dort::ADV,dagkoe,هلته
5067,dort::ADV,dale,هلته
5068,dort::ADV,dakko,هلته
5069,dort::ADV,tuo,هلته
5070,dort::ADV,tovben,هلته
5071,dort::ADV,to´ben,هلته
5072,dort::ADV,тёллэ,هلته
5073,dort::ADV,тамьпе,هلته
5074,dorthin::ADV,dahkoe,هلته
5075,dorthin::ADV,dahkoe,هغه ځای ته
5076,dorthin::ADV,dåhku,هلته
5077,dorthin::ADV,dåhku,هغه ځای ته
5078,dorthin::ADV,dohko,هلته
5079,dorthin::ADV,dohko,هغه ځای ته
5080,dorthin::ADV,diehko,هلته
5081,dorthin::ADV,diehko,هغه ځای ته
5082,dorthin::ADV,tuohu,هلته
5083,dorthin::ADV,tuohu,هغه ځای ته
5084,dorthin::ADV,tok,هلته
5085,dorthin::ADV,tok,هغه ځای ته
5086,dorthin::ADV,tok-aa,هلته
5087,dorthin::ADV,tok-aa,هغه ځای ته
5088,dorthin::ADV,то̄гэ,هلته
5089,dorthin::ADV,то̄гэ,هغه ځای ته
5090,vorwärts::ADV,fraamme,مخ پهٔ وړاندې
5091,vorwärts::ADV,åvddån,مخ پهٔ وړاندې
5092,vorwärts::ADV,ovddas,مخ پهٔ وړاندې
5093,vorwärts::ADV,oovdâs,مخ پهٔ وړاندې
5094,vorwärts::ADV,ooudâs,مخ پهٔ وړاندې
5095,vorwärts::ADV,ooudårra,مخ پهٔ وړاندې
5096,vorwärts::ADV,эвтэс,مخ پهٔ وړاندې
5097,rückwärts::ADV,mænngese,بېرته
5098,rückwärts::ADV,ruoptobadáj,بېرته
5099,rückwärts::ADV,maŋás,بېرته
5100,rückwärts::ADV,majaskulij,بېرته
5101,rückwärts::ADV,mââjas,بېرته
5102,rückwärts::ADV,mâ´ŋŋla,بېرته
5103,rückwärts::ADV,мо̄а̄з,بېرته
5104,rückwärts::ADV,мо̄а̄ст,بېرته
5105,zurück::ADV,bååstede,بېرته
5106,zurück::ADV,ruoptus,بېرته
5107,zurück::ADV,maŋus,بېرته
5108,zurück::ADV,ruoktot,بېرته
5109,zurück::ADV,maassâd,بېرته
5110,zurück::ADV,vä´st,بېرته
5111,zurück::ADV,mååusat,بېرته
5112,zurück::ADV,мо̄а̄з,بېرته
5113,zurück::ADV,мо̄а̄ст,بېرته
5114,unten::ADV,vuelnie,لاندي
5115,unten::ADV,vuollen,لاندي
5116,unten::ADV,vuollin,لاندي
5117,unten::ADV,vyellin,لاندي
5118,unten::ADV,vue´llen,لاندي
5119,unten::ADV,вӯлльн,لاندي
5120,hinab::ADV,våålese,ښکته
5121,hinab::ADV,vuolus,ښکته
5122,hinab::ADV,vulos,ښکته
5123,hinab::ADV,vuá'lás,ښکته
5124,hinab::ADV,vuâlas,ښکته
5125,hinab::ADV,валас,ښکته
5126,oben::ADV,bijjene,پورته
5127,oben::ADV,baddjen,پورته
5128,oben::ADV,badjin,پورته
5129,oben::ADV,paijeen,پورته
5130,oben::ADV,pâ´jjen,پورته
5131,oben::ADV,tunââ´lmest,پورته
5132,oben::ADV,пайенҍ,پورته
5133,hinauf::ADV,bæjjese,پاس
5134,hinauf::ADV,bajás,پاس
5135,hinauf::ADV,bajás,پاس
5136,hinauf::ADV,pajas,پاس
5137,hinauf::ADV,pââjas,پاس
5138,hinauf::ADV,пайяс,پاس
5139,überall::ADV,gaajhkene lehkesne,هره خوا
5140,überall::ADV,juohkka sajen,هره خوا
5141,überall::ADV,juohke sajis,هره خوا
5142,überall::ADV,jya'hisaajeest,هره خوا
5143,überall::ADV,vee´zz,هره خوا
5144,überall::ADV,pukvee´zz,هره خوا
5145,überall::ADV,пугквесь,هره خوا
5146,nicht::ADV,ij,نه
5147,nicht::ADV,ij,نه
5148,nicht::ADV,ii,نه
5149,nicht::ADV,ij,نه
5150,nicht::ADV,ij,نه
5151,nicht::ADV,эйй,نه
5152,ein wenig::ADV,ånnetje,یو څه
5153,ein wenig::ADV,ahtjetje,یو څه
5154,ein wenig::ADV,binná,یو څه
5155,ein wenig::ADV,veahá,یو څه
5156,ein wenig::ADV,ucánjii,یو څه
5157,ein wenig::ADV,occanj,یو څه
5158,ein wenig::ADV,simmna,یو څه
5159,ein wenig::ADV,сада,یو څه
5160,ein wenig::ADV,садаматта,یو څه
5161,kaum::ADV,jallan,ایله
5162,kaum::ADV,vánet,ایله
5163,kaum::ADV,báljo,ایله
5164,kaum::ADV,illá,ایله
5165,kaum::ADV,illvaa,ایله
5166,kaum::ADV,мале,ایله
5167,kaum::ADV,элэлэ,ایله
5168,sehr::ADV,sagk,ډېر
5169,sehr::ADV,sagk,زيات
5170,sehr::ADV,riek,ډېر
5171,sehr::ADV,riek,زيات
5172,sehr::ADV,sieldes,ډېر
5173,sehr::ADV,sieldes,زيات
5174,sehr::ADV,hui,ډېر
5175,sehr::ADV,hui,زيات
5176,sehr::ADV,ollu,ډېر
5177,sehr::ADV,ollu,زيات
5178,sehr::ADV,čuuvtij,ډېر
5179,sehr::ADV,čuuvtij,زيات
5180,sehr::ADV,sami,ډېر
5181,sehr::ADV,sami,زيات
5182,sehr::ADV,čuu´t,ډېر
5183,sehr::ADV,čuu´t,زيات
5184,sehr::ADV,пэре,ډېر
5185,sehr::ADV,пэре,زيات
5186,sehr::ADV,чофта,ډېر
5187,sehr::ADV,чофта,زيات
5188,so::ADV,numhtie,داسې
5189,so::ADV,numhtie,دومره
5190,so::ADV,nav,داسې
5191,so::ADV,nav,دومره
5192,so::ADV,nuov,داسې
5193,so::ADV,nuov,دومره
5194,so::ADV,nåv,داسې
5195,so::ADV,nåv,دومره
5196,so::ADV,nu,داسې
5197,so::ADV,nu,دومره
5198,so::ADV,näävt,داسې
5199,so::ADV,näävt,دومره
5200,so::ADV,de,داسې
5201,so::ADV,de,دومره
5202,so::ADV,nu´t,داسې
5203,so::ADV,nu´t,دومره
5204,so::ADV,nääi´t,داسې
5205,so::ADV,nääi´t,دومره
5206,so::ADV,те̄льнэ,داسې
5207,so::ADV,те̄льнэ,دومره
5208,noch::ADV,annje,نور
5209,noch::ADV,ájn,نور
5210,noch::ADV,vilá,نور
5211,noch::ADV,ain,نور
5212,noch::ADV,vela,نور
5213,noch::ADV,võl,نور
5214,noch::ADV,veâl,نور
5215,noch::ADV,вя̄л,نور
5216,nur::ADV,ajve,تش
5217,nur::ADV,ajve,صرف
5218,nur::ADV,barre,تش
5219,nur::ADV,barre,صرف
5220,nur::ADV,dåssjå,تش
5221,nur::ADV,dåssjå,صرف
5222,nur::ADV,dušše,تش
5223,nur::ADV,dušše,صرف
5224,nur::ADV,váá,تش
5225,nur::ADV,váá,صرف
5226,nur::ADV,pâi,تش
5227,nur::ADV,pâi,صرف
5228,nur::ADV,leša,تش
5229,nur::ADV,leša,صرف
5230,nur::ADV,tåå´lǩ,تش
5231,nur::ADV,tåå´lǩ,صرف
5232,nur::ADV,лэша,تش
5233,nur::ADV,лэша,صرف
5234,nur::ADV,лышшэ,تش
5235,nur::ADV,лышшэ,صرف
5236,schon::ADV,joe,دمخه
5237,schon::ADV,juo,دمخه
5238,schon::ADV,juo,دمخه
5239,schon::ADV,juo,دمخه
5240,schon::ADV,ju´n,دمخه
5241,schon::ADV,ё,دمخه
5242,wieder::ADV,vihth,بیا
5243,wieder::ADV,aajmoen,بیا
5244,wieder::ADV,vas,بیا
5245,wieder::ADV,ådåsis,بیا
5246,wieder::ADV,fas,بیا
5247,wieder::ADV,vuot,بیا
5248,wieder::ADV,vest,بیا
5249,wieder::ADV,däs,بیا
5250,wieder::ADV,e´pet,بیا
5251,wieder::ADV,аввта,بیا
5252,wieder::ADV,о̄дтсэ,بیا
5253,vor::PRP,åvteste,دمخه
5254,vor::PRP,ålggolin,دمخه
5255,vor::PRP,ovddas,دمخه
5256,vor::PRP,oovdâst,دمخه
5257,vor::PRP,ooudâst,دمخه
5258,vor::PRP,авьтэмьбе̄лльт,دمخه
5259,hinter::PRP,duekesne,شاته
5260,hinter::PRP,duogen,شاته
5261,hinter::PRP,maŋŋelin,شاته
5262,hinter::PRP,maŋil,شاته
5263,hinter::PRP,duogás,شاته
5264,hinter::PRP,tyeḥin,شاته
5265,hinter::PRP,tue´ǩǩen,شاته
5266,hinter::PRP,маӈельт,شاته
5267,unter::PRP,nuelesne,لاندي
5268,unter::PRP,vuolen,لاندي
5269,unter::PRP,vuolde,لاندي
5270,unter::PRP,vyel'ni,لاندي
5271,unter::PRP,vue´llen,لاندي
5272,unter::PRP,вӯлльнҍ,لاندي
5273,durch::PRP,vieken,د مینځ نه
5274,durch::PRP,tjadá,د مینځ نه
5275,durch::PRP,-rájge,د مینځ نه
5276,durch::PRP,čađa,د مینځ نه
5277,durch::PRP,čoođâ,د مینځ نه
5278,durch::PRP,čõõđ,د مینځ نه
5279,durch::PRP,pääi´ǩ,د مینځ نه
5280,durch::PRP,че̄д,د مینځ نه
5281,neben::PRP,baaltese,نژدې
5282,neben::PRP,báldan,نژدې
5283,neben::PRP,bálddas,نژدې
5284,neben::PRP,paaldâst,نژدې
5285,neben::PRP,paaldâst,نژدې
5286,neben::PRP,поалльтэ,نژدې
5287,zwischen::PRP,gaskesne,ترمینځ
5288,zwischen::PRP,gasska,ترمینځ
5289,zwischen::PRP,gaskkas,ترمینځ
5290,zwischen::PRP,kooskâst,ترمینځ
5291,zwischen::PRP,kâskka,ترمینځ
5292,zwischen::PRP,кэскэсьт,ترمینځ
5293,zwischen::PRP,кэ̄скэль,ترمینځ
5294,wegen::PRP,dïete,د ... له لاسه
5295,wegen::PRP,gaevhtieh,د ... له لاسه
5296,wegen::PRP,diehti,د ... له لاسه
5297,wegen::PRP,dihte,د ... له لاسه
5298,wegen::PRP,geažil,د ... له لاسه
5299,wegen::PRP,tet,د ... له لاسه
5300,wegen::PRP,diõtt,د ... له لاسه
5301,wegen::PRP,ǩeäč'ča,د ... له لاسه
5302,wegen::PRP,гуэйке,د ... له لاسه
5303,dies::PRN,dihte,دا
5304,dies::PRN,dát,دا
5305,dies::PRN,dát,دا
5306,dies::PRN,táát,دا
