,Concept_ID,sl,hi
1458,behindern::V,ovírati,रोकना
1459,verderben::V,pokváriti,ख़राब करना
1460,beschädigen::V,poškodováti,नुक़सान पहुँचाना
1461,zerbrechen::V,razlomíti,तोड़ना
1462,zerreißen::V,raztŕgati,तोड़ना
1463,zerstören::V,razrúšiti,नष्ट करना
1464,zerstören::V,razrúšiti,बरबाद करना
1465,verbrennen::V,sežgáti,जलाना
1466,geben::V,dáti,देना
1467,reichen::V,séči,थमाना
1468,reichen::V,molíti,थमाना
1469,schenken::V,podáriti,भेंट देना
1470,versprechen::V,obljubíti,वादा करना
1471,wünschen::V,vóščiti,कामना करना
1472,loben::V,hváliti,तारीफ़ करना
1473,küssen::V,poljubováti,चूमना
1474,wiegen::V,zíbati,झुलाना
1475,zudecken::V,pokríti,ढकना
1476,wecken::V,zbudíti,जगाना
1477,zeigen::V,pokázati,दिखाना
1478,führen::V,vêsti,रास्ता दिखाना
1479,lehren::V,učíti,पढ़ाना
1480,unterrichten::V,poučeváti,सिखाना
1481,aufziehen::V,vzgojíti,पालना
1482,leiten::V,uprávljati,संचालन करना
1483,antreiben::V,goníti,हड़बड़ाना
1484,lassen::V,povzročíti,-आना
1485,lassen::V,povzročíti,कराना
1486,einladen::V,povábiti,बुलाना
1487,vereinigen::V,zdrúžiti,मिलाना
1488,vereinigen::V,zdrúžiti,संयुक्त करना
1489,besuchen::V,obiskáti,मिलना से
1490,besuchen::V,obiskáti,मिलने जाना से
1491,treffen::V,pogodíti,मिलना
1492,sich versammeln::V,zbráti se,इकट्ठा होना
1493,spielen::V,igráti se,खेलना
1494,singen::V,péti,गाना
1495,tanzen::V,plésati,नाचना
1496,sich trennen::V,ločíti se,अलग होना
1497,verlassen::V,zapustíti,छोड़ना
1498,retten::V,réšiti,बचाना
1499,bewachen::V,strážiti,आँख रखना पर
1500,schützen::V,sčítiti,रक्षा करना
1501,verteidigen::V,braníti,रक्षा करना
1502,sich schlagen::V,têpsti se,हाथापाई करना
1503,schießen::V,stréljati,गोली मारना
1504,siegen::V,zmágati,जीतना
1505,siegen::V,zmágati,विजय पाना
1506,ärgern::V,jezíti,चिढ़ाना
1507,ärgern::V,razbúriti,चिढ़ाना
1508,schlagen::V,têpsti,मारना
1509,schlagen::V,udáriti,मारना
1510,treten::V,teptáti,ठोकर मारना
1511,stechen::V,ubôsti,भेदना
1512,stechen::V,ubôsti,भोंकना
1513,stoßen::V,peháti,धक्का देना
1514,stoßen::V,peháti,झटका देना
1515,stoßen::V,drégniti,धक्का देना
1516,stoßen::V,drégniti,झटका देना
1517,stehlen::V,ukrásti,चोरी करना
1518,stehlen::V,pokrásti,चोरी करना
1519,stören::V,motíti,बुरा लगना
1520,belästigen::V,nadlegováti,तंग करना
1521,verbergen::V,skríti,लुकाना
1522,täuschen::V,slepíti,धोखा देना
1523,betrügen::V,várati,धोखा देना
1524,betrügen::V,ogoljufáti,धोखा देना
1525,töten::V,ubíti,मारना
1526,töten::V,ubíti,मार डालना
1527,wohnen::V,prebívati,रहना
1528,arbeiten::V,délati,काम करना
1529,sammeln::V,zbráti,जमा करना
1530,pflücken::V,obráti,चुनना
1531,pflücken::V,obráti,तोड़ना
1532,jagen::V,lovíti,आखेट करना
1533,jagen::V,lovíti,शिकार करना
1534,fischen::V,ribáriti,मछली पकड़ना
1535,fassen::V,zajéti,पकड़ना
1536,hüten::V,pásti,चराना
1537,treiben::V,pogánjati,हाँकना
1538,anbinden::V,privézati,बाँधना
1539,füttern::V,kŕmiti,खिलाना
1540,melken::V,mólsti,दुहना
1541,hacken::V,sékati,काटना
1542,gießen::V,ulíti,सींचना
1543,reifen::V,zoréti,पकना
1544,zubereiten::V,pripráviti,पकाना
1545,kochen::V,kúhati,पकाना
1546,kochen::V,kúhati,राँधना
1547,backen::V,cvréti,पकाना
1548,braten::V,pêči,तलना
1549,braten::V,pêči,भूनना
1550,umrühren::V,preméšati,फेंटना
1551,stricken::V,plêsti,बुनना
1552,nähen::V,šívati,सीना
1553,färben::V,bárvati,रँगना
1554,reinigen::V,očístiti,साफ़ करना
1555,reinigen::V,očístiti,शुद्ध करना
1556,waschen::V,opráti,धोना
1557,abwischen::V,obrísati,पोंछ्ना
1558,spülen::V,splakováti,माँजना
1559,spülen::V,splakováti,खँगालना
1560,fegen::V,pométati,बुहारना
1561,kehren::V,mésti,झाड़ना
1562,baden::V,kópati se,स्नान करना
1563,sich waschen::V,umíti se,नहाना
1564,sich waschen::V,umíti se,हाथ-मुँह धोना
1565,ausziehen::V,izvléči,उतारना
1566,anziehen::V,obléči,पहनना
1567,sich anziehen::V,obléči se,कपड़े पहनना
1568,kämmen::V,česáti,कंघी करना
1569,schmücken::V,okrasíti,सजाना
1570,schmücken::V,okrasíti,सँवारना
1571,sagen::V,dejáti,कहना
1572,sagen::V,dejáti,बताना
1573,sprechen::V,govoríti,बोलना
1574,reden::V,rêči,बोलना
1575,reden::V,rêči,बात करना
1576,sich unterhalten::V,razgovárjati se,बात करना
1577,sich unterhalten::V,razgovárjati se,बातचीत करना
1578,fragen::V,vprášati,पूछ्ना
1579,fragen::V,vprášati,प्रश्न करना
1580,bitten::V,prosíti,माँगना से
1581,erzählen::V,práviti,बताना
1582,mitteilen::V,naznániti,ख़बर देना
1583,mitteilen::V,naznániti,सूचना देना
1584,nennen::V,imenováti,नाम देना
1585,rufen::V,klícati,बुलाना
1586,prahlen::V,baháti se,शेख़ी बघारना
1587,übersetzen::V,prevêsti,अनुवाद करना
1588,denken::V,mísliti,सोचना
1589,glauben::V,verjéti,विश्वास करना
1590,bemerken::V,opáziti,ध्यान देना पर
1591,erkennen::V,spoznáti,पहचानना
1592,begreifen::V,pôjmiti,समझना
1593,verstehen::V,razuméti,सुनना
1594,lernen::V,učíti se,पढ़ना
1595,wissen::V,znáti,जानना
1596,wissen::V,znáti,मालूम होना
1597,wissen::V,védeti,जानना
1598,wissen::V,védeti,मालूम होना
1599,sich erinnern an::V,spómniti se,याद करना
1600,vergessen::V,pozábiti,भूलना
1601,vergessen::V,pozábiti,बिसारना
1602,messen::V,mériti,नापना
1603,zählen::V,štéti,गिनना
1604,rechnen::V,račúnati,गणना करना
1605,rechnen::V,račúnati,हिसाब करना
1606,lesen::V,bráti,पढ़ना
1607,lesen::V,čítati,पढ़ना
1608,malen::V,slíkati,कींचना
1609,zeichnen::V,rísati,चित्र कींचना
1610,schreiben::V,písati,लिखना
1611,besitzen::V,iméti,मालिक होना
1612,besitzen::V,iméti,स्वामी होना
1613,kaufen::V,kupíti,ख़रीदना
1614,verkaufen::V,prodáti,बेचना
1615,bezahlen::V,pláčati,चुकाना
1616,bezahlen::V,pláčati,अदा करना
1617,zahlen::V,plačeváti,अदा करना
1618,beherrschen::V,obvládati,शासन करना पर
1619,ertragen::V,prenêsti,सहना
1620,Verstand::N,,समझ
1621,Verstand::N,,अक़्ल
1622,Verstand::N,,बुद्धि
