,Concept_ID,hr,mhr
1414,malen::V,slikati,сӱретла́ш
1415,zeichnen::V,crtati,сӱретла́ш
1416,schreiben::V,pisati,воза́ш
1417,besitzen::V,imati,лия́ш
1418,besitzen::V,posjedovati,лия́ш
1419,kaufen::V,kupiti,нала́ш
1420,verkaufen::V,prodati,ужала́ш
1421,verkaufen::V,raspačati,ужала́ш
1422,bezahlen::V,platiti,тӱла́ш
1423,zahlen::V,plaćati,тӱла́ш
1424,beherrschen::V,vladati,куча́ш
1425,beherrschen::V,gospodariti,куча́ш
1426,ertragen::V,trpjeti,турка́ш
1427,ertragen::V,podnijeti,турка́ш
1428,Gehirn::N,,вем
1429,Gehirn::N,,вуйве́м
