,Concept_ID,ro,lt
1549,verbergen::V,ascunde,paslėpti
1550,täuschen::V,amăgi,klaidinti
1551,betrügen::V,înșela,apgauti
1552,töten::V,omorî,žudyti
1553,töten::V,omorî,nužudyti
1554,wohnen::V,sta,gyventi
1555,wohnen::V,locui,gyventi
1556,arbeiten::V,lucra,dirbti
1557,arbeiten::V,lucra,triūsti
1558,sammeln::V,aduna,rinkti
1559,sammeln::V,colecționa,rinkti
1560,pflücken::V,culege,skinti
1561,pflücken::V,culege,raškyti
1562,jagen::V,vâna,medžioti
1563,fischen::V,pescui,žvejoti
1564,fassen::V,prinde,sučiupti
1565,hüten::V,paște,ganyti
1566,treiben::V,mână,ginti
1567,anbinden::V,lega,pririšti
1568,füttern::V,da de mâncare,šerti
1569,melken::V,mulge,melžti
1570,hacken::V,toca,kapoti
1571,hacken::V,sparge,kapoti
1572,gießen::V,uda,lieti
1573,gießen::V,uda,laistyti
1574,reifen::V,pârgui,nokti
1575,reifen::V,pârgui,sirpti
1576,zubereiten::V,găti,ruošti
1577,zubereiten::V,găti,gaminti
1578,kochen::V,găti,virti
1579,kochen::V,găti,virinti
1580,backen::V,coace,kepti
1581,braten::V,coace,kepti
1582,braten::V,coace,kepinti
1583,umrühren::V,mesteca,maišyti
1584,umrühren::V,mesteca,pamaišyti
1585,stricken::V,împleti,megzti
1586,nähen::V,coase,siūti
1587,färben::V,vopsi,dažyti
1588,färben::V,vopsi,nudažyti
1589,färben::V,colora,dažyti
1590,färben::V,colora,nudažyti
1591,reinigen::V,curăți,valyti
1592,reinigen::V,curăți,švarinti
1593,waschen::V,spăla,plauti
1594,waschen::V,spăla,mazgoti
1595,waschen::V,spăla,skalbti
1596,abwischen::V,șterge,nušluostyti
1597,spülen::V,clăti,plauti
1598,spülen::V,clăti,skalauti
1599,fegen::V,mătura,šluoti
1600,kehren::V,mătura,šluoti
1601,baden::V,se scălda,maudytis
1602,sich waschen::V,se spăla,praustis
1603,ausziehen::V,și scoate,numauti
1604,ausziehen::V,și scoate,nuvilkti
1605,anziehen::V,îmbrăca,mauti
1606,anziehen::V,îmbrăca,apsivilkti
1607,sich anziehen::V,se îmbrăca,rengtis
1608,sich anziehen::V,se îmbrăca,apsirengti
1609,kämmen::V,pieptăna,šukuoti
1610,schmücken::V,împodobi,puošti
1611,schmücken::V,împodobi,dabinti
1612,schmücken::V,împodobi,gražinti
1613,sagen::V,zice,tarti
1614,sagen::V,spune,tarti
1615,sprechen::V,vorbi,kalbėti
1616,reden::V,vorbi,šnekėti
1617,reden::V,discuta,šnekėti
1618,sich unterhalten::V,conversa,kalbėtis
1619,sich unterhalten::V,conversa,šnekučiuotis
1620,sich unterhalten::V,sta de vorbă,kalbėtis
1621,sich unterhalten::V,sta de vorbă,šnekučiuotis
1622,fragen::V,întreba,klausti
1623,bitten::V,ruga,prašyti
1624,erzählen::V,spune,pasakoti
1625,erzählen::V,povesti,pasakoti
1626,mitteilen::V,comunica,skelbti
1627,mitteilen::V,comunica,pranešti
1628,mitteilen::V,înștiința,skelbti
1629,mitteilen::V,înștiința,pranešti
1630,nennen::V,numi,vadinti
1631,nennen::V,numi,vardyti
1632,nennen::V,chema,vadinti
1633,nennen::V,chema,vardyti
1634,rufen::V,chema,šaukti
1635,rufen::V,chema,kviesti
1636,prahlen::V,se făli,girtis
1637,übersetzen::V,traduce,versti
1638,übersetzen::V,traduce,išversti
1639,denken::V,gândi,galvoti
1640,glauben::V,crede,manyti
1641,glauben::V,crede,tikėti
1642,bemerken::V,observa,pamatyti
1643,bemerken::V,observa,pastebėti
1644,erkennen::V,cunoaște,pažinti
1645,erkennen::V,cunoaște,atpažinti
1646,erkennen::V,recunoaște,pažinti
1647,erkennen::V,recunoaște,atpažinti
1648,begreifen::V,pricepe,suvokti
1649,begreifen::V,înțelege,suvokti
1650,verstehen::V,înțelege,suprasti
1651,lernen::V,învăța,mokytis
1652,wissen::V,ști,žinoti
1653,sich erinnern an::V,a-și aminti de,prisiminti
1654,vergessen::V,uita,užmiršti
1655,messen::V,măsura,matuoti
1656,zählen::V,număra,skaičiuoti
1657,rechnen::V,calcula,skaičiuoti
1658,lesen::V,citi,skaityti
1659,malen::V,picta,tapyti
1660,zeichnen::V,desena,piešti
1661,zeichnen::V,desena,žymėti
1662,zeichnen::V,desena,braižyti
1663,schreiben::V,scrie,rašyti
1664,besitzen::V,avea,turėti
1665,besitzen::V,poseda,turėti
1666,kaufen::V,cumpăra,pirkti
1667,verkaufen::V,vinde,parduoti
1668,bezahlen::V,plăti,apmokėti
1669,bezahlen::V,achita,apmokėti
1670,zahlen::V,plăti,mokėti
1671,beherrschen::V,stăpâni,valdyti
1672,ertragen::V,răbda,kę̃sti
1673,ertragen::V,răbda,pakelti
1674,ertragen::V,răbda,iškę̃sti
1675,ertragen::V,suporta,kę̃sti
1676,ertragen::V,suporta,pakelti
1677,ertragen::V,suporta,iškę̃sti
