,Concept_ID,he,se
6352,halten::V,החזיק,steeredh
6353,halten::V,החזיק,utniedidh
6354,halten::V,החזיק,anedit
6355,halten::V,החזיק,adnalit
6356,halten::V,החזיק,doallat
6357,halten::V,החזיק,toollâd
6358,halten::V,החזיק,tue´rjjeed
6359,halten::V,החזיק,туаррье
6360,drücken::V,לחץ,dïelkestidh
6361,drücken::V,לחץ,dieddet
6362,drücken::V,לחץ,deaddit
6363,drücken::V,לחץ,čárvet
6364,drücken::V,לחץ,čárvuđ
6365,drücken::V,לחץ,čärvvad
6366,drücken::V,לחץ,teä´d'ded
6367,drücken::V,לחץ,пе̄ррэ
6368,drücken::V,לחץ,ра̄ппче
6369,schieben::V,הזיז,vuetjedh
6370,schieben::V,הזיז,sjáhtjat
6371,schieben::V,הזיז,cáhkit
6372,schieben::V,הזיז,cuggâđ
6373,schieben::V,הזיז,oi´ǧǧeed
6374,schieben::V,הזיז,оййкье
6375,kratzen::V,שרט,våhtsodh
6376,kratzen::V,שרט,skreepedh
6377,kratzen::V,שרט,ruohkkat
6378,kratzen::V,שרט,ruohkastit
6379,kratzen::V,שרט,gazzut
6380,kratzen::V,שרט,kazzođ
6381,kratzen::V,שרט,võckkâd
6382,kratzen::V,שרט,кышшкэ
6383,kratzen::V,שרט,каххьце
6384,kratzen::V,שפשף,våhtsodh
6385,kratzen::V,שפשף,skreepedh
6386,kratzen::V,שפשף,ruohkkat
6387,kratzen::V,שפשף,ruohkastit
6388,kratzen::V,שפשף,gazzut
6389,kratzen::V,שפשף,kazzođ
6390,kratzen::V,שפשף,võckkâd
6391,kratzen::V,שפשף,кышшкэ
6392,kratzen::V,שפשף,каххьце
6393,lecken::V,לקק,njåalodh
6394,lecken::V,לקק,njoallot
6395,lecken::V,לקק,njolodit
6396,lecken::V,לקק,njuálluđ
6397,lecken::V,לקק,njuällad
6398,lecken::V,לקק,нюаллэ
6399,beißen::V,נשך,gaektjedh
6400,beißen::V,נשך,gássket
6401,beißen::V,נשך,gáskestit
6402,beißen::V,נשך,gáskit
6403,beißen::V,נשך,käskiđ
6404,beißen::V,נשך,kä´cǩǩed
6405,beißen::V,נשך,ка̄ццьке
6406,abreißen::V,קרע,bïhkedh
6407,abreißen::V,קרע,gajkkot
6408,abreißen::V,קרע,gaikkihit
6409,abreißen::V,קרע,roottâđ
6410,abreißen::V,קרע,ra´šǩǩeed
6411,abreißen::V,קרע,rååttad
6412,abreißen::V,קרע,ро̄дтҍе
6413,abreißen::V,קרע,пӯттҍкье
6414,abschneiden::V,חתך,tjoehpestidh
6415,abschneiden::V,חתך,jallat
6416,abschneiden::V,חתך,čuohppat
6417,abschneiden::V,חתך,jogâldiđ
6418,abschneiden::V,חתך,geerelidh
6419,abschneiden::V,חתך,е̄дтэ
6420,abschneiden::V,חתך,е̄дтлэ
6421,binden::V,קשר,gårredidh
6422,binden::V,קשר,tjadnat
6423,binden::V,קשר,gárrat
6424,binden::V,קשר,čoonnâđ
6425,binden::V,קשר,čõõnnâd
6426,binden::V,קשר,čuõlmmâd
6427,binden::V,קשר,ко̄ррэ
6428,binden::V,קשר,чӯллмдэ
6429,binden::V,קשר,ко̄а̄ррэ
6430,stecken::V,תקע,rïjtedh
6431,stecken::V,תקע,tsævkkat
6432,stecken::V,תקע,cáhkit
6433,stecken::V,תקע,cuggâđ
6434,stecken::V,תקע,čuõ´ǧ'ǧeed
6435,stecken::V,תקע,чогксэ
6436,stecken::V,תקע,це̄ӈькхэ
6437,brechen::V,שבר,dåajodh
6438,brechen::V,שבר,tsåapkodh
6439,brechen::V,שבר,doaddjut
6440,brechen::V,שבר,cuvket
6441,brechen::V,שבר,moorrâđ
6442,brechen::V,שבר,mu´rdded
6443,brechen::V,שבר,муррьтэ
6444,klopfen::V,נקש,beenghkedh
6445,klopfen::V,נקש,goalkkalit
6446,klopfen::V,נקש,tsábbmet
6447,klopfen::V,נקש,goalkit
6448,klopfen::V,נקש,skoalkit
6449,klopfen::V,נקש,skuá'lkuttiđ
6450,klopfen::V,נקש,kuälkted
6451,klopfen::V,נקש,та̄гкэ
6452,hauen::V,הכה,beenghkedh
6453,hauen::V,הכה,tjuollat
6454,hauen::V,הכה,čuollat
6455,hauen::V,הכה,čurmâđ
6456,hauen::V,הכה,čâ´cǩǩed
6457,hauen::V,הכה,та̄гкэ
6458,hauen::V,הכה,ва̄сстэ
6459,kleben::V,הדביק,njamkedh
6460,kleben::V,הדביק,dædnjodit
6461,kleben::V,הדביק,liibmet
6462,kleben::V,הדביק,taṃadiđ
6463,kleben::V,הדביק,li´jmmjed
6464,kleben::V,הדביק,нямхэ
6465,reiben::V,שפשף,daanjedh
6466,reiben::V,שפשף,ruvvit
6467,reiben::V,שפשף,ruvvet
6468,reiben::V,שפשף,fiärruđ
6469,reiben::V,שפשף,heârrad
6470,reiben::V,שפשף,ru´vvjed
6471,reiben::V,שפשף,е̄ррэ
6472,streichen::V,מרח,daejdedh
6473,streichen::V,מרח,badtjadidh
6474,streichen::V,מרח,vuojddat
6475,streichen::V,מרח,málet
6476,streichen::V,מרח,njuohtat
6477,streichen::V,מרח,njuottâđ
6478,streichen::V,מרח,puák'suđ
6479,streichen::V,מרח,påhssad
6480,streichen::V,מרח,мо̄а̄шшэ
6481,schleifen::V,השחיז,slijhpedh
6482,schleifen::V,השחיז,sadjet
6483,schleifen::V,השחיז,sadjit
6484,schleifen::V,השחיז,šliipet
6485,schleifen::V,השחיז,saijeeđ
6486,schleifen::V,השחיז,sââjjad
6487,schleifen::V,השחיז,tabǯsted
6488,schleifen::V,השחיז,то̄а̄мчсе
6489,schneiden::V,גזר,bietskedh
6490,schneiden::V,גזר,suoddat
6491,schneiden::V,גזר,tjuohppat
6492,schneiden::V,גזר,biesskedit
6493,schneiden::V,גזר,čuohppat
6494,schneiden::V,גזר,čuop'pâđ
6495,schneiden::V,גזר,čuõp'pâd
6496,schneiden::V,גזר,е̄дтэ
6497,schneiden::V,גזר,пе̄ррэ
6498,schneiden::V,גזר,чӯххпэ
6499,rütteln::V,נענע,firredh
6500,rütteln::V,נענע,doargestit
6501,rütteln::V,נענע,šluvgit
6502,rütteln::V,נענע,pušteđ
6503,rütteln::V,נענע,pu´štted
6504,rütteln::V,נענע,пушшьтэ
6505,schütteln::V,נער,firredh
6506,schütteln::V,נער,sjavnnjet
6507,schütteln::V,נער,sillnat
6508,schütteln::V,נער,skullhet
6509,schütteln::V,נער,salkalit
6510,schütteln::V,נער,pušteđ
6511,schütteln::V,נער,pu´štted
6512,schütteln::V,נער,пушшьтэ
6513,schwenken::V,נופף,svinhtedh
6514,schwenken::V,נופף,svikkastit
6515,schwenken::V,נופף,šlivgut
6516,schwenken::V,נופף,hiä'iluttiđ
6517,schwenken::V,נופף,heeilted
6518,schwenken::V,נופף,маххъе
6519,schwenken::V,טלטל,svinhtedh
6520,schwenken::V,טלטל,svikkastit
6521,schwenken::V,טלטל,šlivgut
6522,schwenken::V,טלטל,hiä'iluttiđ
6523,schwenken::V,טלטל,heeilted
6524,schwenken::V,טלטל,маххъе
6525,schütten::V,שפך,gurhkedh
6526,schütten::V,שפך,hállit
6527,schütten::V,שפך,liejkkit
6528,schütten::V,שפך,leškiđ
6529,schütten::V,שפך,virâttiđ
6530,schütten::V,שפך,väällad
6531,schütten::V,שפך,ва̄ллэ
6532,füllen::V,מלא,dievhtedh
6533,füllen::V,מלא,dievddet
6534,füllen::V,מלא,deavdit
6535,füllen::V,מלא,tevdiđ
6536,füllen::V,מלא,tiudded
6537,füllen::V,מלא,тӣввтэ
6538,einwickeln::V,עטף,gïesedh
6539,einwickeln::V,עטף,giessat
6540,einwickeln::V,עטף,gárrat
6541,einwickeln::V,עטף,giessat
6542,einwickeln::V,עטף,gurpat
6543,einwickeln::V,עטף,kiessâđ
6544,einwickeln::V,עטף,ǩiõssâd
6545,einwickeln::V,עטף,кӣссэ
6546,tragen::V,נשא,guedtedh
6547,tragen::V,נשא,guoddet
6548,tragen::V,נשא,guoddit
6549,tragen::V,נשא,kyed'diđ
6550,tragen::V,נשא,kue´d'ded
6551,tragen::V,נשא,кӯннҌтэ
6552,schleppen::V,סחב,fatnehtidh
6553,schleppen::V,סחב,sliehpit
6554,schleppen::V,סחב,feastit
6555,schleppen::V,סחב,vie'šidiđ
6556,schleppen::V,סחב,hinnađ
6557,schleppen::V,סחב,nje´ʒʒed
6558,schleppen::V,סחב,чуввкэ
6559,ziehen::V,משך,giesedh
6560,ziehen::V,משך,giesset
6561,ziehen::V,משך,geassit
6562,ziehen::V,משך,keessiđ
6563,ziehen::V,משך,ǩie´ssed
6564,ziehen::V,משך,ке̄ссе
6565,aufbewahren::V,שמר,vöörhkedh
6566,aufbewahren::V,שמר,vuorkkit
6567,aufbewahren::V,שמר,seailluhit
6568,aufbewahren::V,שמר,siä'iluttiđ
6569,aufbewahren::V,שמר,seeilted
6570,aufbewahren::V,שמר,рӯкнэ
6571,werfen::V,זרק,slampestidh
6572,werfen::V,זרק,bálkkot
6573,werfen::V,זרק,suhppet
6574,werfen::V,זרק,šlivgiđ
6575,werfen::V,זרק,čeâǥǥted
6576,werfen::V,זרק,суэххпэ
6577,fangen::V,תפס,bivtedh
6578,fangen::V,תפס,giddit
6579,fangen::V,תפס,bivdit
6580,fangen::V,תפס,toppiđ
6581,fangen::V,תפס,tää´vted
6582,fangen::V,תפס,та̄бпэ
6583,fangen::V,תפס,со̄а̄гкэ
6584,packen::V,אחז,doerelidh
6585,packen::V,אחז,kreemsedh
6586,packen::V,אחז,doahppit
6587,packen::V,אחז,doahput
6588,packen::V,אחז,tuáppuđ
6589,packen::V,אחז,ká'ivâstiđ
6590,packen::V,אחז,tää´vted
6591,packen::V,אחז,каццсе
6592,packen::V,אחז,туэрркэ
6593,packen::V,אחז,ро̄а̄ппчье
6594,verstecken::V,החביא,tjïekedh
6595,verstecken::V,החביא,tjiehkat
6596,verstecken::V,החביא,čiehkat
6597,verstecken::V,החביא,čieḥâđ
6598,verstecken::V,החביא,peittad
6599,verstecken::V,החביא,пе̄йхьтэ
6600,teilen::V,חלק,juekedh
6601,teilen::V,חלק,juohket
6602,teilen::V,חלק,juohkit
6603,teilen::V,חלק,jyeḥiđ
6604,teilen::V,חלק,jue´ǩǩed
6605,teilen::V,חלק,ю̄гке
6606,teilen::V,חלק,ра̄ттҍке
6607,schicken::V,שלח,saadtodh
6608,schicken::V,שלח,sáddit
6609,schicken::V,שלח,sáddet
6610,schicken::V,שלח,vuo'lgâttiđ
6611,schicken::V,שלח,vuõltteed
6612,schicken::V,שלח,вӯлкхэ
6613,bringen::V,הביא,buektedh
6614,bringen::V,הביא,doalvvot
6615,bringen::V,הביא,buktit
6616,bringen::V,הביא,tuál'vuđ
6617,bringen::V,הביא,pu´htted
6618,bringen::V,הביא,пыххьтэ
6619,hinzufügen::V,הוסיף,dievhtedh
6620,hinzufügen::V,הוסיף,duoddit
6621,hinzufügen::V,הוסיף,lasedit
6622,hinzufügen::V,הוסיף,lasihit
6623,hinzufügen::V,הוסיף,lasettiđ
6624,hinzufügen::V,הוסיף,lââ´zzted
6625,hinzufügen::V,הוסיף,лажьхе
6626,bekommen::V,תפס,åadtjodh
6627,bekommen::V,תפס,åttjudit
6628,bekommen::V,תפס,oažžut
6629,bekommen::V,תפס,juksâđ
6630,bekommen::V,תפס,uáž'žuđ
6631,bekommen::V,תפס,vuäǯ'ǯâd
6632,bekommen::V,תפס,вуаннче
6633,erhalten::V,קבל,åadtjodh
6634,erhalten::V,קבל,oadtjot
6635,erhalten::V,קבל,oažžut
6636,erhalten::V,קבל,uáž'žuđ
6637,erhalten::V,קבל,vuäǯ'ǯâd
6638,erhalten::V,קבל,ва̄лльтэ
6639,nehmen::V,אחז,vaeltedh
6640,nehmen::V,אחז,válldet
6641,nehmen::V,אחז,váldit
6642,nehmen::V,אחז,väldiđ
6643,nehmen::V,אחז,vä´ldded
6644,nehmen::V,אחז,ва̄лльтэ
6645,wählen::V,בחר,veeljedh
6646,wählen::V,בחר,válljit
6647,wählen::V,בחר,válljet
6648,wählen::V,בחר,valjiđ
6649,wählen::V,בחר,vaalšed
6650,wählen::V,בחר,va´lljeed
6651,wählen::V,בחר,воалшэ
6652,auswählen::V,בחר ב,veeljedh
6653,auswählen::V,בחר ב,tjuolldet
6654,auswählen::V,בחר ב,válljet
6655,auswählen::V,בחר ב,valjiđ
6656,auswählen::V,בחר ב,vaalšed
6657,auswählen::V,בחר ב,va´lljeed
6658,auswählen::V,בחר ב,воалшэ
6659,bewahren::V,קים,vaarjelidh
6660,bewahren::V,קים,bisodit
6661,bewahren::V,קים,várjjalit
6662,bewahren::V,קים,seailluhit
6663,bewahren::V,קים,varjâliđ
6664,bewahren::V,קים,varjjled
6665,bewahren::V,קים,ӣшшьтэ
6666,bewahren::V,קים,во̄а̄ррьдэ
6667,behindern::V,מנע,hööptdeh
6668,behindern::V,מנע,hieredit
6669,behindern::V,מנע,muhttet
6670,behindern::V,מנע,eastadit
6671,behindern::V,מנע,estiđ
6672,behindern::V,מנע,coggâđ
6673,behindern::V,מנע,hettiđ
6674,behindern::V,מנע,cõggâd
6675,behindern::V,מנע,е̄кхэллэ
6676,verderben::V,מנע,biejstedh
6677,verderben::V,מנע,spedjat
6678,verderben::V,מנע,billistit
6679,verderben::V,מנע,pillediđ
6680,verderben::V,מנע,tårmmad
6681,verderben::V,מנע,pe´llsted
6682,verderben::V,מנע,тоаррмэ
6683,verderben::V,מנע,ма̄ййкэ
6684,beschädigen::V,הזיק,fæjloedidh
6685,beschädigen::V,הזיק,vahágahttet
6686,beschädigen::V,הזיק,bilidit
6687,beschädigen::V,הזיק,vahâgittiđ
6688,beschädigen::V,הזיק,pä´rtteed
6689,beschädigen::V,הזיק,муррьтэ
6690,zerbrechen::V,נשבר,tsööpkedh
6691,zerbrechen::V,נשבר,doadjet
6692,zerbrechen::V,נשבר,cuvket
6693,zerbrechen::V,נשבר,cuov'kkiđ
6694,zerbrechen::V,נשבר,muårrâd
6695,zerbrechen::V,נשבר,cu´vǩǩeed
6696,zerbrechen::V,נשבר,муррьтэ
6697,zerreißen::V,קרע,gejhkielidh
6698,zerreißen::V,קרע,gajkudit
6699,zerreißen::V,קרע,gaikkodit
6700,zerreißen::V,קרע,ráisket
6701,zerreißen::V,קרע,kiškođ
6702,zerreißen::V,קרע,ra´šǩǩeed
6703,zerreißen::V,קרע,пуатткэ
6704,zerstören::V,הרס,eerjedh
6705,zerstören::V,הרס,biejsstet
6706,zerstören::V,הרס,håhkkidit
6707,zerstören::V,הרס,heavahit
6708,zerstören::V,הרס,duš'šadit
6709,zerstören::V,הרס,bilidit
6710,zerstören::V,הרס,hevâttiđ
6711,zerstören::V,הרס,hiâvted
6712,zerstören::V,הרס,ёҏтэ
6713,zerstören::V,השמיד,eerjedh
6714,zerstören::V,השמיד,biejsstet
6715,zerstören::V,השמיד,håhkkidit
6716,zerstören::V,השמיד,heavahit
6717,zerstören::V,השמיד,duš'šadit
6718,zerstören::V,השמיד,bilidit
6719,zerstören::V,השמיד,hevâttiđ
6720,zerstören::V,השמיד,hiâvted
6721,zerstören::V,השמיד,ёҏтэ
6722,verbrennen::V,שרף,båeltedh
6723,verbrennen::V,שרף,boalldet
6724,verbrennen::V,שרף,boaldit
6725,verbrennen::V,שרף,puál'diđ
6726,verbrennen::V,שרף,puä´ldded
6727,verbrennen::V,שרף,пуэлльтэ
6728,geben::V,נתן,vedtedh
6729,geben::V,נתן,vaddet
6730,geben::V,נתן,addit
6731,geben::V,נתן,addliđ
6732,geben::V,נתן,ä´n
6733,geben::V,נתן,аннҍтэ
6734,reichen::V,העביר,geelkedh
6735,reichen::V,העביר,lagádit
6736,reichen::V,העביר,geiget
6737,reichen::V,העביר,keigiđ
6738,reichen::V,העביר,vuõiggâ´stted
6739,reichen::V,העביר,аннҍтэ
6740,schenken::V,נתן במתנה,vedtedh
6741,schenken::V,נתן במתנה,vaddet
6742,schenken::V,נתן במתנה,skeaŋkut
6743,schenken::V,נתן במתנה,skeŋket
6744,schenken::V,נתן במתנה,skeŋkkiđ
6745,schenken::V,נתן במתנה,sǩiâŋkkâd
6746,schenken::V,נתן במתנה,ла̄ххе
6747,versprechen::V,הבטיח,luhpiedidh
6748,versprechen::V,הבטיח,jáhttet
6749,versprechen::V,הבטיח,lohpidit
6750,versprechen::V,הבטיח,lopediđ
6751,versprechen::V,הבטיח,lå´ppeed
6752,versprechen::V,הבטיח,о̄а̄шштҍе
6753,wünschen::V,אחל,lahkoehtidh
6754,wünschen::V,אחל,sávvat
6755,wünschen::V,אחל,sávadit
6756,wünschen::V,אחל,doaivvuhit
6757,wünschen::V,אחל,tuá'ivuttiđ
6758,wünschen::V,אחל,tuâivvad
6759,wünschen::V,אחל,туввэ
6760,loben::V,שבח,girmedh
6761,loben::V,שבח,májnnot
6762,loben::V,שבח,rámmpot
6763,loben::V,שבח,máidnut
6764,loben::V,שבח,rámidit
6765,loben::V,שבח,rammuđ
6766,loben::V,שבח,rämidiđ
6767,loben::V,שבח,ââ´leed
6768,loben::V,שבח,ǩei´tted
6769,loben::V,שבח,кыйта
6770,küssen::V,נשק,tjånnahtidh
6771,küssen::V,נשק,tjuvliestidh
6772,küssen::V,נשק,tjullit
6773,küssen::V,נשק,tjulestit
6774,küssen::V,נשק,cum'mát
6775,küssen::V,נשק,cummistit
6776,küssen::V,נשק,cummâliđ
6777,küssen::V,נשק,cu´mmsted
6778,küssen::V,נשק,cu´mmstõõllâd
6779,küssen::V,נשק,нӣссэ
6780,wiegen::V,נדנד,sjammadidh
6781,wiegen::V,נדנד,vuohttot
6782,wiegen::V,נדנד,vuohtudit
6783,wiegen::V,נדנד,vuohttut
6784,wiegen::V,נדנד,vuát'tuđ
6785,wiegen::V,נדנד,nuäkkad
6786,wiegen::V,נדנד,suâibted
6787,wiegen::V,נדנד,нуагкэ
6788,zudecken::V,כסה,gaptjedh
6789,zudecken::V,כסה,loavddet
6790,zudecken::V,כסה,gokčat
6791,zudecken::V,כסה,luáv'diđ
6792,zudecken::V,כסה,kä´tted
6793,zudecken::V,כסה,ка̄ххьтэ
6794,wecken::V,עורר,gåaskodh
6795,wecken::V,עורר,båktet
6796,wecken::V,עורר,boktit
6797,wecken::V,עורר,rávkat
6798,wecken::V,עורר,cuvnâđ
6799,wecken::V,עורר,counnâd
6800,wecken::V,עורר,цо̄ввнэ
6801,zeigen::V,הראה,vuesiehtidh
6802,zeigen::V,הראה,vuosedit
6803,zeigen::V,הראה,giejgget
6804,zeigen::V,הראה,čájehit
6805,zeigen::V,הראה,čäittiđ
6806,zeigen::V,הראה,čujottiđ
6807,zeigen::V,הראה,čuäi´ted
6808,zeigen::V,הראה,вӯзьхе
6809,führen::V,הביא,steeredh
6810,führen::V,הביא,doalvvot
6811,führen::V,הביא,láidet
6812,führen::V,הביא,jođettiđ
6813,führen::V,הביא,jåå´đted
6814,führen::V,הביא,выгкэ
6815,führen::V,הוביל,steeredh
6816,führen::V,הוביל,doalvvot
6817,führen::V,הוביל,láidet
6818,führen::V,הוביל,jođettiđ
6819,führen::V,הוביל,jåå´đted
6820,führen::V,הוביל,выгкэ
6821,lehren::V,למד,ööhpehtidh
6822,lehren::V,למד,åhpadit
6823,lehren::V,למד,oahpahit
6824,lehren::V,למד,máttááttiđ
6825,lehren::V,למד,mätt'ted
6826,lehren::V,למד,vuä´ppsted
6827,lehren::V,למד,ма̄тҍха
6828,unterrichten::V,למד,ööhpehtidh
6829,unterrichten::V,למד,lågådit
6830,unterrichten::V,למד,åhpadit
6831,unterrichten::V,למד,oahpahit
6832,unterrichten::V,למד,škovliđ
6833,unterrichten::V,למד,máttááttiđ
6834,unterrichten::V,למד,mätt'ted
6835,unterrichten::V,למד,vuä´ppsted
6836,unterrichten::V,למד,ма̄тҍха
6837,aufziehen::V,רומם,eeledh
6838,aufziehen::V,רומם,bajedit
6839,aufziehen::V,רומם,biebmat
6840,aufziehen::V,רומם,pajaskeessiđ
6841,aufziehen::V,רומם,šoddâdiđ
6842,aufziehen::V,רומם,šõddeed
6843,aufziehen::V,רומם,peâm'mad
6844,aufziehen::V,רומם,вуэпьсе
6845,leiten::V,נהל,lijrehtidh
6846,leiten::V,נהל,lájddit
6847,leiten::V,נהל,oatsodit
6848,leiten::V,נהל,jođihit
6849,leiten::V,נהל,stivriđ
6850,leiten::V,נהל,hovdiđ
6851,leiten::V,נהל,jåå´đted
6852,leiten::V,נהל,выгкэ
6853,leiten::V,נהל,вӯййкье
6854,antreiben::V,המרץ,eadtjoestidh
6855,antreiben::V,המרץ,hasodit
6856,antreiben::V,המרץ,hállsjedit
6857,antreiben::V,המרץ,gevret
6858,antreiben::V,המרץ,rássat
6859,antreiben::V,המרץ,kušottiđ
6860,antreiben::V,המרץ,huá'puttiđ
6861,antreiben::V,המרץ,rääskted
6862,antreiben::V,המרץ,hõškkled
6863,antreiben::V,המרץ,ёадҌхе
6864,lassen::V,נתן,baajedh
6865,lassen::V,נתן,-ahttet
6866,lassen::V,נתן,diktit
6867,lassen::V,נתן,-ttiđ
6868,lassen::V,נתן,ä´n
6869,lassen::V,נתן,па̄ххкэ
6870,einladen::V,הזמין,bööredh
6871,einladen::V,הזמין,bivddit
6872,einladen::V,הזמין,gåhttjot
6873,einladen::V,הזמין,bovdet
6874,einladen::V,הזמין,koččođ
6875,einladen::V,הזמין,kåččad
6876,einladen::V,הזמין,коаххче
6877,vereinigen::V,אחד,iktedidh
6878,vereinigen::V,אחד,aktidit
6879,vereinigen::V,אחד,ovttastahttit
6880,vereinigen::V,אחד,o'vtâstittiđ
6881,vereinigen::V,אחד,õhtteed
6882,vereinigen::V,אחד,э̄хтхэ
6883,vereinigen::V,לכד,iktedidh
6884,vereinigen::V,לכד,aktidit
6885,vereinigen::V,לכד,ovttastahttit
6886,vereinigen::V,לכד,o'vtâstittiđ
6887,vereinigen::V,לכד,õhtteed
6888,vereinigen::V,לכד,э̄хтхэ
6889,besuchen::V,בקר,åahpodh
6890,besuchen::V,בקר,goevlelidh
6891,besuchen::V,בקר,guossit
6892,besuchen::V,בקר,gal'let
6893,besuchen::V,בקר,fitnat
6894,besuchen::V,בקר,kolliđ
6895,besuchen::V,בקר,kõ´ll'jed
6896,besuchen::V,בקר,по̄дтлэ
6897,besuchen::V,בקר,во̄тэдтэ
6898,besuchen::V,בקר,во̄а̄ррдэ
6899,treffen::V,פגש,dieviedidh
6900,treffen::V,פגש,iejvvit
6901,treffen::V,פגש,deaivat
6902,treffen::V,פגש,staaviđ
6903,treffen::V,פגש,teividiđ
6904,treffen::V,פגש,o´ddjõõttâd
6905,treffen::V,פגש,вуэсстлэ
6906,sich versammeln::V,התאסף,gaavnedidh
6907,sich versammeln::V,התאסף,tjoaggut
6908,sich versammeln::V,התאסף,čoahkkanit
6909,sich versammeln::V,התאסף,čokkâniđ
6910,sich versammeln::V,התאסף,nurâdâttâđ
6911,sich versammeln::V,התאסף,noorõõttâd
6912,sich versammeln::V,התאסף,вӯллклэ
6913,spielen::V,שחק,rïdtjedh
6914,spielen::V,שחק,lustedalledh
6915,spielen::V,שחק,ståhkat
6916,spielen::V,שחק,stuvssit
6917,spielen::V,שחק,speallat
6918,spielen::V,שחק,le'ihâšiđ
6919,spielen::V,שחק,siõrrâd
6920,spielen::V,שחק,speâllad
6921,spielen::V,שחק,сӣррэ
6922,singen::V,שר,laavlodh
6923,singen::V,שר,lávllot
6924,singen::V,שר,lávlut
6925,singen::V,שר,lávluđ
6926,singen::V,שר,läullad
6927,singen::V,שר,ла̄ввлэ
6928,tanzen::V,רקד,daanhtsodh
6929,tanzen::V,רקד,dánssat
6930,tanzen::V,רקד,gærssulit
6931,tanzen::V,רקד,dánset
6932,tanzen::V,רקד,tánssáđ
6933,tanzen::V,רקד,ta´nssjed
6934,tanzen::V,רקד,pleäs'sjed
6935,tanzen::V,רקד,нюччке
6936,tanzen::V,רקד,пляссъе
6937,sich trennen::V,נפרד,jååkedidh
6938,sich trennen::V,נפרד,sirrat
6939,sich trennen::V,נפרד,sirádit
6940,sich trennen::V,נפרד,earránit
6941,sich trennen::V,נפרד,ratkuđ
6942,sich trennen::V,נפרד,rätkkjed
6943,sich trennen::V,נפרד,кӯдтъе
6944,verlassen::V,עזב,laehpedh
6945,verlassen::V,עזב,guodet
6946,verlassen::V,עזב,guođđit
6947,verlassen::V,עזב,hilgođ
6948,verlassen::V,עזב,kyeđđiđ
6949,verlassen::V,עזב,kue´đđed
6950,verlassen::V,עזב,сӯһпъе
6951,retten::V,הציל,gorredidh
6952,retten::V,הציל,gádjot
6953,retten::V,הציל,gádjut
6954,retten::V,הציל,kááijuđ
6955,retten::V,הציל,piä'luštiđ
6956,retten::V,הציל,ka´jjeed
6957,retten::V,הציל,вуаннче
6958,bewachen::V,שמר,geehtedh
6959,bewachen::V,שמר,váktit
6960,bewachen::V,שמר,fáktet
6961,bewachen::V,שמר,vahtiđ
6962,bewachen::V,שמר,värddjed
6963,bewachen::V,שמר,va´httjed
6964,bewachen::V,שמר,пынне
6965,bewachen::V,שמר,ка̄рвуллэ
6966,schützen::V,אבטח,vaarjelidh
6967,schützen::V,אבטח,suoddjit
6968,schützen::V,אבטח,suodjalit
6969,schützen::V,אבטח,suddjet
6970,schützen::V,אבטח,varjâliđ
6971,schützen::V,אבטח,suâided
6972,schützen::V,אבטח,varjjled
6973,schützen::V,אבטח,пынне
6974,verteidigen::V,הגן,vaarjelidh
6975,verteidigen::V,הגן,bælostit
6976,verteidigen::V,הגן,bealuštit
6977,verteidigen::V,הגן,čuollat
6978,verteidigen::V,הגן,piä'luštiđ
6979,verteidigen::V,הגן,peälšted
6980,verteidigen::V,הגן,пэ̄лль мэ̄ннэ
6981,sich schlagen::V,התכתש,dåarodh
6982,sich schlagen::V,התכתש,tjoelestidh
6983,sich schlagen::V,התכתש,doarrot
6984,sich schlagen::V,התכתש,doarrut
6985,sich schlagen::V,התכתש,tuárruđ
6986,sich schlagen::V,התכתש,tuärrad
6987,sich schlagen::V,התכתש,туаррэ
6988,schießen::V,ירה,vuetjedh
6989,schießen::V,ירה,skööhtedh
6990,schießen::V,ירה,vuohtjet
6991,schießen::V,ירה,báhčit
6992,schießen::V,ירה,pääččiđ
6993,schießen::V,ירה,pää´ččed
6994,schießen::V,ירה,ря̄хшкхэ
6995,siegen::V,גבר,vïtnedh
6996,siegen::V,גבר,vuojttet
6997,siegen::V,גבר,vuoitit
6998,siegen::V,גבר,vyei'ttiđ
6999,siegen::V,גבר,vuei´tted
7000,siegen::V,גבר,вуэйхьтэ
7001,siegen::V,נצח,vïtnedh
7002,siegen::V,נצח,vuojttet
7003,siegen::V,נצח,vuoitit
7004,siegen::V,נצח,vyei'ttiđ
7005,siegen::V,נצח,vuei´tted
7006,siegen::V,נצח,вуэйхьтэ
7007,ärgern::V,עצבן,måarahtehtedh
7008,ärgern::V,עצבן,suhttadit
7009,ärgern::V,עצבן,hárdit
7010,ärgern::V,עצבן,piä'ṿuttiđ
7011,ärgern::V,עצבן,âsseed
7012,ärgern::V,עצבן,се̄нтхэ
7013,schlagen::V,הכה,håasedh
7014,schlagen::V,הכה,laekedh
7015,schlagen::V,הכה,tsábbmet
7016,schlagen::V,הכה,tjassket
7017,schlagen::V,הכה,huškut
7018,schlagen::V,הכה,časkeđ
7019,schlagen::V,הכה,čâ´cǩǩed
7020,schlagen::V,הכה,та̄гкэ
7021,schlagen::V,הכה,ва̄сстэ
7022,schlagen::V,הלקה,håasedh
7023,schlagen::V,הלקה,laekedh
7024,schlagen::V,הלקה,tsábbmet
7025,schlagen::V,הלקה,tjassket
7026,schlagen::V,הלקה,huškut
7027,schlagen::V,הלקה,časkeđ
7028,schlagen::V,הלקה,čâ´cǩǩed
