,Concept_ID,ady,hr
1343,Sache::N,,posao
1344,Schlitten::N,,saone
1345,Last::N,,tovar
1346,Figur::N,,figura
1347,Bündel::N,,snop
1348,Bündel::N,,svežanj
1349,Schuh::N,,cipela
1350,Arzt::N,,liječnik
1351,lebendig::A,,živ
1352,zuerst::ADV,,prvo
1353,zuerst::ADV,,najprije
1354,manchmal::ADV,,katkad
1355,manchmal::ADV,,katkada
1356,niemals::ADV,,nikad
1357,niemals::ADV,,nikada
1358,hier::ADV,,tu
1359,hier::ADV,,ovdje
1360,hierhin::ADV,,amo
1361,hierhin::ADV,,ovamo
1362,von hier::ADV,,odavde
1363,schon::ADV,,već
1364,sinken::V,,trgnuti
1365,sinken::V,,spustiti se
1366,klirren::V,,zvečati
1367,fliehen::V,,pobjeći
1368,flüchten::V,,utjeći
1369,geraten::V,,desiti se
1370,aufheben::V,,podići
1371,aufheben::V,,podignuti
1372,beugen::V,,saviti
1373,umdrehen::V,,okrenuti
1374,umdrehen::V,,prevŕnuti
1375,bekommen::V,,dobiti
1376,erhalten::V,,primiti
1377,treten::V,,šutnuti
