,Concept_ID,se,ru
4177,sofort::ADV,dakkavide,тотчас
4178,sofort::ADV,dakkaviđe,тотчас
4179,sofort::ADV,tállán,тотчас
4180,sofort::ADV,naraaz,тотчас
4181,sofort::ADV,атть,тотчас
4182,später::ADV,mænngan ,позже
4183,später::ADV,maŋŋebut,позже
4184,später::ADV,maŋŋel,позже
4185,später::ADV,maŋ̣eláá,позже
4186,später::ADV,mâ´ŋŋlakast,позже
4187,später::ADV,маӈӈа,позже
4188,jetzt::ADV,daelie,сейчас
4189,jetzt::ADV,dal,сейчас
4190,jetzt::ADV,dal,сейчас
4191,jetzt::ADV,tääl,сейчас
4192,jetzt::ADV,ââ´n,сейчас
4193,jetzt::ADV,атть,сейчас
4194,heute::ADV,daenbien,сегодня
4195,heute::ADV,uddni,сегодня
4196,heute::ADV,odne,сегодня
4197,heute::ADV,onne,сегодня
4198,heute::ADV,tä´bbe,сегодня
4199,heute::ADV,та̄ррьм,сегодня
4200,morgen::ADV,jirreden,завтра
4201,morgen::ADV,idet,завтра
4202,morgen::ADV,ihttin,завтра
4203,morgen::ADV,itten,завтра
4204,morgen::ADV,jâđđa,завтра
4205,morgen::ADV,янта,завтра
4206,bald::ADV,varke,скоро
4207,bald::ADV,ruvva,скоро
4208,bald::ADV,farga,скоро
4209,bald::ADV,vorgâ,скоро
4210,bald::ADV,sõrgg,скоро
4211,bald::ADV,вэхтэнне,скоро
4212,dann::ADV,die,потом
4213,dann::ADV,dalloj,потом
4214,dann::ADV,de,потом
4215,dann::ADV,te,потом
4216,dann::ADV,de,потом
4217,dann::ADV,teä,потом
4218,dann::ADV,â´tte,потом
4219,dann::ADV,те,потом
4220,gestern::ADV,jååktan,вчера
4221,gestern::ADV,iektu,вчера
4222,gestern::ADV,ikte,вчера
4223,gestern::ADV,jieh't,вчера
4224,gestern::ADV,jåhtta,вчера
4225,gestern::ADV,яххта,вчера
4226,einst::ADV,dejpeli,однажды
4227,einst::ADV,åvdebut,однажды
4228,einst::ADV,áigi,однажды
4229,einst::ADV,dolin,однажды
4230,einst::ADV,tovle,однажды
4231,einst::ADV,tuu´l,однажды
4232,einst::ADV,э̄ххьтэшьт,однажды
4233,damals::ADV,aejkien,тогда
4234,damals::ADV,dalloj,тогда
4235,damals::ADV,dalle,тогда
4236,damals::ADV,talle,тогда
4237,damals::ADV,te´l,тогда
4238,damals::ADV,teä´l,тогда
4239,damals::ADV,танна,тогда
4240,danach::ADV,mïnngesne,затем
4241,danach::ADV,dan maŋŋela,затем
4242,danach::ADV,maŋŋil,затем
4243,danach::ADV,das maŋŋá,затем
4244,danach::ADV,maŋ̣a,затем
4245,danach::ADV,mâ´ŋŋlest,затем
4246,danach::ADV,маӈӈа,затем
4247,vorher::ADV,aarebi,раньше
4248,vorher::ADV,åvddål,раньше
4249,vorher::ADV,árat,раньше
4250,vorher::ADV,ovdâl,раньше
4251,vorher::ADV,ouddâl,раньше
4252,vorher::ADV,а̄йка,раньше
4253,zuerst::ADV,voestegh,сперва
4254,zuerst::ADV,álgon,сперва
4255,zuerst::ADV,vuos,сперва
4256,zuerst::ADV,vuohččan,сперва
4257,zuerst::ADV,vuoč'čin,сперва
4258,zuerst::ADV,vuõ´ste,сперва
4259,zuerst::ADV,vuõs'smõõssân,сперва
4260,zuerst::ADV,э̄ввтла,сперва
4261,zuerst::ADV,э̄ввтэль,сперва
4262,einmal::ADV,ikth,раз
4263,einmal::ADV,akti,раз
4264,einmal::ADV,okte,раз
4265,einmal::ADV,ohtii,раз
4266,einmal::ADV,kojo,раз
4267,einmal::ADV,måttmešt,раз
4268,einmal::ADV,э̄фт вэ̄рр,раз
4269,manchmal::ADV,muvhtene,иногда
4270,manchmal::ADV,muhttijn,иногда
4271,manchmal::ADV,duolla dálla,иногда
4272,manchmal::ADV,muhtumin,иногда
4273,manchmal::ADV,kuásnii,иногда
4274,manchmal::ADV,måttmešt,иногда
4275,manchmal::ADV,kuä´ss-ne,иногда
4276,manchmal::ADV,мудта вэ̄р,иногда
4277,oft::ADV,daamtaj,часто
4278,oft::ADV,álu,часто
4279,oft::ADV,ábaj,часто
4280,oft::ADV,dájvvá,часто
4281,oft::ADV,dávjá,часто
4282,oft::ADV,távjá,часто
4283,oft::ADV,täujja,часто
4284,oft::ADV,то̄а̄ййв,часто
4285,immer::ADV,iktesth,всегда
4286,immer::ADV,eejnegen,всегда
4287,immer::ADV,agev,всегда
4288,immer::ADV,álo,всегда
4289,immer::ADV,ain,всегда
4290,immer::ADV,ovttuu,всегда
4291,immer::ADV,pâi,всегда
4292,immer::ADV,пай,всегда
4293,niemals::ADV,ij gåessie,никогда
4294,niemals::ADV,ij goassak,никогда
4295,niemals::ADV,ij ihkenis,никогда
4296,niemals::ADV,ii goassege,никогда
4297,niemals::ADV,ij kuás'sin,никогда
4298,niemals::ADV,ij ni kuä´ss,никогда
4299,niemals::ADV,эйй никуэссь,никогда
4300,hier::ADV,daagkoe,здесь
4301,hier::ADV,dála,здесь
4302,hier::ADV,dánna,здесь
4303,hier::ADV,dá,здесь
4304,hier::ADV,dás,здесь
4305,hier::ADV,taa,здесь
4306,hier::ADV,tää,здесь
4307,hier::ADV,ta´ltte,здесь
4308,hier::ADV,тала,здесь
4309,hier::ADV,тэста,здесь
4310,hierhin::ADV,diekie,сюда
4311,hierhin::ADV,dási,сюда
4312,hierhin::ADV,diehki,сюда
4313,hierhin::ADV,deike,сюда
4314,hierhin::ADV,teehi,сюда
4315,hierhin::ADV,tii´ǩ,сюда
4316,hierhin::ADV,тӣге,сюда
4317,von hier::ADV,daebpede,отсюда
4318,von hier::ADV,dássta,отсюда
4319,von hier::ADV,dáppelt,отсюда
4320,von hier::ADV,dáppe,отсюда
4321,von hier::ADV,tástán,отсюда
4322,von hier::ADV,tääiǥ,отсюда
4323,von hier::ADV,tääi´ben,отсюда
4324,von hier::ADV,тэста,отсюда
4325,dort::ADV,dagkoe,там
4326,dort::ADV,dale,там
4327,dort::ADV,dakko,там
4328,dort::ADV,tuo,там
4329,dort::ADV,tovben,там
4330,dort::ADV,to´ben,там
4331,dort::ADV,тёллэ,там
4332,dort::ADV,тамьпе,там
4333,dorthin::ADV,dahkoe,туда
4334,dorthin::ADV,dåhku,туда
4335,dorthin::ADV,dohko,туда
4336,dorthin::ADV,diehko,туда
4337,dorthin::ADV,tuohu,туда
4338,dorthin::ADV,tok,туда
4339,dorthin::ADV,tok-aa,туда
4340,dorthin::ADV,то̄гэ,туда
4341,vorwärts::ADV,fraamme,вперед
4342,vorwärts::ADV,åvddån,вперед
4343,vorwärts::ADV,ovddas,вперед
4344,vorwärts::ADV,oovdâs,вперед
4345,vorwärts::ADV,ooudâs,вперед
4346,vorwärts::ADV,ooudårra,вперед
4347,vorwärts::ADV,эвтэс,вперед
4348,rückwärts::ADV,mænngese,назад
4349,rückwärts::ADV,ruoptobadáj,назад
4350,rückwärts::ADV,maŋás,назад
4351,rückwärts::ADV,majaskulij,назад
4352,rückwärts::ADV,mââjas,назад
4353,rückwärts::ADV,mâ´ŋŋla,назад
4354,rückwärts::ADV,мо̄а̄з,назад
4355,rückwärts::ADV,мо̄а̄ст,назад
4356,zurück::ADV,bååstede,обратно
4357,zurück::ADV,ruoptus,обратно
4358,zurück::ADV,maŋus,обратно
4359,zurück::ADV,ruoktot,обратно
4360,zurück::ADV,maassâd,обратно
4361,zurück::ADV,vä´st,обратно
4362,zurück::ADV,mååusat,обратно
4363,zurück::ADV,мо̄а̄з,обратно
4364,zurück::ADV,мо̄а̄ст,обратно
4365,unten::ADV,vuelnie,внизу
4366,unten::ADV,vuollen,внизу
4367,unten::ADV,vuollin,внизу
4368,unten::ADV,vyellin,внизу
4369,unten::ADV,vue´llen,внизу
4370,unten::ADV,вӯлльн,внизу
4371,hinab::ADV,våålese,вниз
4372,hinab::ADV,vuolus,вниз
4373,hinab::ADV,vulos,вниз
4374,hinab::ADV,vuá'lás,вниз
4375,hinab::ADV,vuâlas,вниз
4376,hinab::ADV,валас,вниз
4377,oben::ADV,bijjene,наверху
4378,oben::ADV,baddjen,наверху
4379,oben::ADV,badjin,наверху
4380,oben::ADV,paijeen,наверху
4381,oben::ADV,pâ´jjen,наверху
4382,oben::ADV,tunââ´lmest,наверху
4383,oben::ADV,пайенҍ,наверху
4384,hinauf::ADV,bæjjese,вверх
4385,hinauf::ADV,bajás,вверх
4386,hinauf::ADV,bajás,вверх
4387,hinauf::ADV,pajas,вверх
4388,hinauf::ADV,pââjas,вверх
4389,hinauf::ADV,пайяс,вверх
4390,überall::ADV,gaajhkene lehkesne,везде
4391,überall::ADV,juohkka sajen,везде
4392,überall::ADV,juohke sajis,везде
4393,überall::ADV,jya'hisaajeest,везде
4394,überall::ADV,vee´zz,везде
4395,überall::ADV,pukvee´zz,везде
4396,überall::ADV,пугквесь,везде
4397,nicht::ADV,ij,не
4398,nicht::ADV,ij,не
4399,nicht::ADV,ii,не
4400,nicht::ADV,ij,не
4401,nicht::ADV,ij,не
4402,nicht::ADV,эйй,не
4403,ein wenig::ADV,ånnetje,немного
4404,ein wenig::ADV,ahtjetje,немного
4405,ein wenig::ADV,binná,немного
4406,ein wenig::ADV,veahá,немного
4407,ein wenig::ADV,ucánjii,немного
4408,ein wenig::ADV,occanj,немного
4409,ein wenig::ADV,simmna,немного
4410,ein wenig::ADV,сада,немного
4411,ein wenig::ADV,садаматта,немного
4412,kaum::ADV,jallan,едва
4413,kaum::ADV,vánet,едва
4414,kaum::ADV,báljo,едва
4415,kaum::ADV,illá,едва
4416,kaum::ADV,illvaa,едва
4417,kaum::ADV,мале,едва
4418,kaum::ADV,элэлэ,едва
4419,sehr::ADV,sagk,очень
4420,sehr::ADV,riek,очень
4421,sehr::ADV,sieldes,очень
4422,sehr::ADV,hui,очень
4423,sehr::ADV,ollu,очень
4424,sehr::ADV,čuuvtij,очень
4425,sehr::ADV,sami,очень
4426,sehr::ADV,čuu´t,очень
4427,sehr::ADV,пэре,очень
4428,sehr::ADV,чофта,очень
4429,so::ADV,numhtie,так
4430,so::ADV,nav,так
4431,so::ADV,nuov,так
4432,so::ADV,nåv,так
4433,so::ADV,nu,так
4434,so::ADV,näävt,так
4435,so::ADV,de,так
4436,so::ADV,nu´t,так
4437,so::ADV,nääi´t,так
4438,so::ADV,те̄льнэ,так
4439,noch::ADV,annje,еще
4440,noch::ADV,ájn,еще
4441,noch::ADV,vilá,еще
4442,noch::ADV,ain,еще
4443,noch::ADV,vela,еще
4444,noch::ADV,võl,еще
4445,noch::ADV,veâl,еще
4446,noch::ADV,вя̄л,еще
4447,nur::ADV,ajve,только
4448,nur::ADV,barre,только
4449,nur::ADV,dåssjå,только
4450,nur::ADV,dušše,только
4451,nur::ADV,váá,только
4452,nur::ADV,pâi,только
4453,nur::ADV,leša,только
4454,nur::ADV,tåå´lǩ,только
4455,nur::ADV,лэша,только
4456,nur::ADV,лышшэ,только
4457,schon::ADV,joe,уже
4458,schon::ADV,juo,уже
4459,schon::ADV,juo,уже
4460,schon::ADV,juo,уже
4461,schon::ADV,ju´n,уже
4462,schon::ADV,ё,уже
4463,wieder::ADV,vihth,опять
4464,wieder::ADV,aajmoen,опять
4465,wieder::ADV,vas,опять
4466,wieder::ADV,ådåsis,опять
4467,wieder::ADV,fas,опять
4468,wieder::ADV,vuot,опять
4469,wieder::ADV,vest,опять
4470,wieder::ADV,däs,опять
4471,wieder::ADV,e´pet,опять
4472,wieder::ADV,аввта,опять
4473,wieder::ADV,о̄дтсэ,опять
4474,vor::PRP,åvteste,перед
4475,vor::PRP,ålggolin,перед
4476,vor::PRP,ovddas,перед
4477,vor::PRP,oovdâst,перед
4478,vor::PRP,ooudâst,перед
4479,vor::PRP,авьтэмьбе̄лльт,перед
4480,hinter::PRP,duekesne,за
4481,hinter::PRP,duekesne,позади
4482,hinter::PRP,duogen,за
4483,hinter::PRP,duogen,позади
4484,hinter::PRP,maŋŋelin,за
4485,hinter::PRP,maŋŋelin,позади
4486,hinter::PRP,maŋil,за
4487,hinter::PRP,maŋil,позади
4488,hinter::PRP,duogás,за
4489,hinter::PRP,duogás,позади
4490,hinter::PRP,tyeḥin,за
4491,hinter::PRP,tyeḥin,позади
4492,hinter::PRP,tue´ǩǩen,за
4493,hinter::PRP,tue´ǩǩen,позади
4494,hinter::PRP,маӈельт,за
4495,hinter::PRP,маӈельт,позади
4496,unter::PRP,nuelesne,под
4497,unter::PRP,vuolen,под
4498,unter::PRP,vuolde,под
4499,unter::PRP,vyel'ni,под
4500,unter::PRP,vue´llen,под
4501,unter::PRP,вӯлльнҍ,под
4502,durch::PRP,vieken,сквозь
4503,durch::PRP,tjadá,сквозь
4504,durch::PRP,-rájge,сквозь
4505,durch::PRP,čađa,сквозь
4506,durch::PRP,čoođâ,сквозь
4507,durch::PRP,čõõđ,сквозь
4508,durch::PRP,pääi´ǩ,сквозь
4509,durch::PRP,че̄д,сквозь
4510,neben::PRP,baaltese,возле
4511,neben::PRP,báldan,возле
4512,neben::PRP,bálddas,возле
4513,neben::PRP,paaldâst,возле
4514,neben::PRP,paaldâst,возле
4515,neben::PRP,поалльтэ,возле
4516,zwischen::PRP,gaskesne,между
4517,zwischen::PRP,gasska,между
4518,zwischen::PRP,gaskkas,между
4519,zwischen::PRP,kooskâst,между
4520,zwischen::PRP,kâskka,между
4521,zwischen::PRP,кэскэсьт,между
4522,zwischen::PRP,кэ̄скэль,между
4523,wegen::PRP,dïete,из-за
4524,wegen::PRP,gaevhtieh,из-за
4525,wegen::PRP,diehti,из-за
4526,wegen::PRP,dihte,из-за
4527,wegen::PRP,geažil,из-за
4528,wegen::PRP,tet,из-за
4529,wegen::PRP,diõtt,из-за
4530,wegen::PRP,ǩeäč'ča,из-за
4531,wegen::PRP,гуэйке,из-за
4532,dies::PRN,dihte,это
4533,dies::PRN,dát,это
4534,dies::PRN,dát,это
4535,dies::PRN,táát,это
4536,dies::PRN,tät,это
4537,dies::PRN,tiett-aa,это
4538,dies::PRN,тэдт,это
4539,das::PRN,dohte,то
4540,das::PRN,dat,то
4541,das::PRN,dat,то
4542,das::PRN,tot,то
4543,das::PRN,tõt,то
4544,das::PRN,тудт,то
4545,alles::PRN,gaajhke,все
4546,alles::PRN,gájkka,все
4547,alles::PRN,buot,все
4548,alles::PRN,puoh,все
4549,alles::PRN,puk,все
4550,alles::PRN,пугк,все
4551,ich::PRN,manne,я
4552,ich::PRN,mån,я
4553,ich::PRN,månnå,я
4554,ich::PRN,mun,я
4555,ich::PRN,mun,я
4556,ich::PRN,munnâ,я
4557,ich::PRN,mon,я
4558,ich::PRN,мунн,я
4559,du::PRN,datne,ты
4560,du::PRN,dån,ты
4561,du::PRN,don,ты
4562,du::PRN,tun,ты
4563,du::PRN,ton,ты
4564,du::PRN,то̄нн,ты
4565,er::PRN,dïhte,он
4566,er::PRN,sån,он
4567,er::PRN,son,он
4568,er::PRN,sun,он
4569,er::PRN,son,он
4570,er::PRN,со̄нн,он
4571,wir::PRN,mijjieh,мы
4572,wir::PRN,mij,мы
4573,wir::PRN,mii,мы
4574,wir::PRN,mij,мы
4575,wir::PRN,mij,мы
4576,wir::PRN,мыйй,мы
4577,ihr::PRN,dijjie,вы
4578,ihr::PRN,dij,вы
4579,ihr::PRN,dii,вы
4580,ihr::PRN,tij,вы
4581,ihr::PRN,tij,вы
4582,ihr::PRN,тыйй,вы
4583,sie::PRN,dah,они
4584,sie::PRN,sij,они
4585,sie::PRN,sii,они
4586,sie::PRN,sij,они
4587,sie::PRN,sij,они
4588,sie::PRN,сыйй,они
4589,was::FPRN,mij,что
4590,was::FPRN,mij,что
4591,was::FPRN,mii,что
4592,was::FPRN,mii,что
4593,was::FPRN,mii,что
4594,was::FPRN,мӣ,что
4595,wer::FPRN,gie,кто
4596,wer::FPRN,guhti,кто
4597,wer::FPRN,gii,кто
4598,wer::FPRN,guhte,кто
4599,wer::FPRN,kii,кто
4600,wer::FPRN,ǩii,кто
4601,wer::FPRN,kåå´tt,кто
4602,wer::FPRN,ке̄,кто
4603,wo::FADV,gusnie,где
4604,wo::FADV,gånnå,где
4605,wo::FADV,gos,где
4606,wo::FADV,kost,где
4607,wo::FADV,ko´st,где
4608,wo::FADV,касьт,где
4609,wohin::FADV,gogka,куда
4610,wohin::FADV,gåsi,куда
4611,wohin::FADV,gosa,куда
4612,wohin::FADV,kuus,куда
4613,wohin::FADV,koozz,куда
4614,wohin::FADV,ко̄з,куда
4615,wie::FADV,guktie,как
4616,wie::FADV,gumhtie,как
4617,wie::FADV,gåktu,как
4618,wie::FADV,mot,как
4619,wie::FADV,mahte,как
4620,wie::FADV,mä´htt,как
4621,wie::FADV,ко̄ххт,как
4622,warum::FADV,man,почему
4623,warum::FADV,manen,почему
4624,warum::FADV,manne,почему
4625,warum::FADV,mane,почему
4626,warum::FADV,mondiet,почему
4627,warum::FADV,mõõzz,почему
4628,warum::FADV,mää´nn,почему
4629,warum::FADV,мэ̄йт,почему
4630,warum::FADV,мэ̄ннгуэйке,почему
4631,wieviel::FNUM,man jeenje,сколько
4632,wieviel::FNUM,makta,сколько
4633,wieviel::FNUM,olugo,сколько
4634,wieviel::FNUM,kalle,сколько
4635,wieviel::FNUM,kâ´ll,сколько
4636,wieviel::FNUM,мэ̄ннве̄рьт,сколько
4637,wieviel::FNUM,мэ̄нлянчверьт,сколько
4638,eins::NUM,akte,один
4639,eins::NUM,akta,один
4640,eins::NUM,okta,один
4641,eins::NUM,ohtâ,один
4642,eins::NUM,õhtt,один
4643,eins::NUM,э̄ххт,один
4644,eins::NUM,о̄ххтэ,один
4645,zwei::NUM,göökte,два
4646,zwei::NUM,guokta,два
4647,zwei::NUM,guokte,два
4648,zwei::NUM,kyeh'ti,два
4649,zwei::NUM,kuõ´htt,два
4650,zwei::NUM,кӯххт,два
4651,drei::NUM,golme,три
4652,drei::NUM,gålmmå,три
4653,drei::NUM,golbma,три
4654,drei::NUM,kulmâ,три
4655,drei::NUM,koumm,три
4656,drei::NUM,ко̄ллм,три
4657,vier::NUM,njieljie,четыре
4658,vier::NUM,niellja,четыре
4659,vier::NUM,njeallje,четыре
4660,vier::NUM,nelji,четыре
4661,vier::NUM,nellj,четыре
4662,vier::NUM,не̄лльй,четыре
4663,fünf::NUM,vïjhte,пять
4664,fünf::NUM,vihtta,пять
4665,fünf::NUM,vihtta,пять
4666,fünf::NUM,vittâ,пять
4667,fünf::NUM,vitt,пять
4668,fünf::NUM,выдт,пять
4669,sechs::NUM,govhte,шесть
4670,sechs::NUM,guhtta,шесть
4671,sechs::NUM,guhtta,шесть
4672,sechs::NUM,kuttâ,шесть
4673,sechs::NUM,kutt,шесть
4674,sechs::NUM,кудт,шесть
4675,sieben::NUM,tjïjhtje,семь
4676,sieben::NUM,giehtja,семь
4677,sieben::NUM,čieža,семь
4678,sieben::NUM,čiččâm,семь
4679,sieben::NUM,čiččâm,семь
4680,sieben::NUM,кыджемь,семь
4681,acht::NUM,gaektsie,восемь
4682,acht::NUM,gáktsa,восемь
4683,acht::NUM,gávcci,восемь
4684,acht::NUM,käävci,восемь
4685,acht::NUM,kääu´c,восемь
4686,acht::NUM,ка̄ххц,восемь
4687,neun::NUM,uktsie,девять
4688,neun::NUM,aktse,девять
4689,neun::NUM,ovcci,девять
4690,neun::NUM,oovce,девять
4691,neun::NUM,å´hcc,девять
4692,neun::NUM,аххц,девять
4693,zehn::NUM,luhkie,десять
4694,zehn::NUM,låhke,десять
4695,zehn::NUM,lågev,десять
4696,zehn::NUM,logi,десять
4697,zehn::NUM,loṿe,десять
4698,zehn::NUM,lååi,десять
4699,zehn::NUM,лоагкь,десять
4700,elf::NUM,luhkieakte,одиннадцать
4701,elf::NUM,lågenanakta,одиннадцать
4702,elf::NUM,oktanuppelohkái,одиннадцать
4703,elf::NUM,ohtnubáloh,одиннадцать
4704,elf::NUM,õtmlo,одиннадцать
4705,elf::NUM,õhttmlo,одиннадцать
4706,elf::NUM,э̄ххтэмплоагкь,одиннадцать
4707,zwölf::NUM,luhkiegöökte,двенадцать
4708,zwölf::NUM,lågenanguokta,двенадцать
4709,zwölf::NUM,guoktenuppelohkái,двенадцать
4710,zwölf::NUM,kyeh'tnubáloh,двенадцать
4711,zwölf::NUM,kuâtmlo,двенадцать
4712,zwölf::NUM,kuâhttmlo,двенадцать
4713,zwölf::NUM,кӯххтэмплоагкь,двенадцать
4714,zwanzig::NUM,göökteluhkie,двадцать
4715,zwanzig::NUM,guoktalåhke,двадцать
4716,zwanzig::NUM,guoktelogi,двадцать
4717,zwanzig::NUM,kyeh'tilov,двадцать
4718,zwanzig::NUM,kuâhttlo,двадцать
4719,zwanzig::NUM,кӯххтлоагкь,двадцать
4720,dreißig::NUM,golmeluhkie,тридцать
4721,dreißig::NUM,gålmmålåhke,тридцать
4722,dreißig::NUM,golbmalogi,тридцать
4723,dreißig::NUM,kulmâlov,тридцать
4724,dreißig::NUM,koummlo,тридцать
4725,dreißig::NUM,ко̄ллмлоагкь,тридцать
4726,vierzig::NUM,njieljieluhkie,сорок
4727,vierzig::NUM,nielljalåhke,сорок
4728,vierzig::NUM,njealljelogi,сорок
4729,vierzig::NUM,neljilov,сорок
4730,vierzig::NUM,nelljlo,сорок
4731,vierzig::NUM,не̄лльйлоагкь,сорок
4732,fünfzig::NUM,vïjhteluhkie,пятьдесят
4733,fünfzig::NUM,vihttalåhke,пятьдесят
4734,fünfzig::NUM,vihttalogi,пятьдесят
4735,fünfzig::NUM,vittâlov,пятьдесят
4736,fünfzig::NUM,vittlo,пятьдесят
4737,fünfzig::NUM,выдтлоагкъ,пятьдесят
4738,sechzig::NUM,govhteluhkie,шестьдесят
4739,sechzig::NUM,guhttalåhke,шестьдесят
4740,sechzig::NUM,guhttalogi,шестьдесят
4741,sechzig::NUM,kuttâlov,шестьдесят
4742,sechzig::NUM,kuttlo,шестьдесят
4743,sechzig::NUM,кудтлоагкь,шестьдесят
4744,siebzig::NUM,tjïjhtjeluhkie,семьдесят
4745,siebzig::NUM,gietjavlåhke,семьдесят
4746,siebzig::NUM,čiežalogi,семьдесят
4747,siebzig::NUM,čiččâmlov,семьдесят
4748,siebzig::NUM,čičmlo,семьдесят
4749,siebzig::NUM,кыджемьлоагкь,семьдесят
4750,achtzig::NUM,gaektsieluhkie,восемьдесят
4751,achtzig::NUM,gáktsalåhke,восемьдесят
4752,achtzig::NUM,gávccilogi,восемьдесят
4753,achtzig::NUM,kähcilov,восемьдесят
4754,achtzig::NUM,kä´hcclo,восемьдесят
4755,achtzig::NUM,ка̄ххцлоагкь,восемьдесят
4756,neunzig::NUM,uktsieluhkie,девяносто
4757,neunzig::NUM,aktselåhke,девяносто
4758,neunzig::NUM,ovccilogi,девяносто
4759,neunzig::NUM,ohcelov,девяносто
4760,neunzig::NUM,å´hcclo,девяносто
4761,neunzig::NUM,аххцлоагкь,девяносто
4762,hundert::NUM,tjuetie,сто
4763,hundert::NUM,tjuohte,сто
4764,hundert::NUM,čuođi,сто
4765,hundert::NUM,čyeti,сто
4766,hundert::NUM,čue´tt,сто
4767,hundert::NUM,чӯдть,сто
4768,tausend::NUM,tåvsene,тысяча
4769,tausend::NUM,stoeretjuetie,тысяча
4770,tausend::NUM,tuvsán,тысяча
4771,tausend::NUM,duhát,тысяча
4772,tausend::NUM,duhát,тысяча
4773,tausend::NUM,tuhháát,тысяча
4774,tausend::NUM,dohat,тысяча
4775,tausend::NUM,то̄а̄фант,тысяча
4776,und::CNJ,jïh,и
4777,und::CNJ,ja,и
4778,und::CNJ,ja,и
4779,und::CNJ,já,и
4780,und::CNJ,di,и
4781,und::CNJ,я,и
4782,und::CNJ,да,и
4783,und::CNJ,де,и
4784,oder::CNJ,jallh,или
4785,oder::CNJ,jallh,либо
4786,oder::CNJ,jali,или
4787,oder::CNJ,jali,либо
4788,oder::CNJ,dahje,или
4789,oder::CNJ,dahje,либо
4790,oder::CNJ,adai,или
4791,oder::CNJ,adai,либо
4792,oder::CNJ,avi,или
4793,oder::CNJ,avi,либо
4794,oder::CNJ,le´be,или
4795,oder::CNJ,le´be,либо
4796,oder::CNJ,элэ,или
4797,oder::CNJ,элэ,либо
4798,oder::CNJ,вай,или
4799,oder::CNJ,вай,либо
4800,stehen::V,tjåadtjodh,стоять
4801,stehen::V,seajsasjidh,стоять
4802,stehen::V,tjuodtjot,стоять
4803,stehen::V,čuožžut,стоять
4804,stehen::V,cuáp'cuđ,стоять
4805,stehen::V,čuâǯ'ǯad,стоять
4806,stehen::V,чуэннче,стоять
4807,sitzen::V,tjahkasjidh,сидеть
4808,sitzen::V,tjåhkkåhit,сидеть
4809,sitzen::V,čohkkát,сидеть
4810,sitzen::V,čokkáđ,сидеть
4811,sitzen::V,išttâd åårrad,сидеть
4812,sitzen::V,ышштэ,сидеть
4813,liegen::V,gaajranidh,лежать
4814,liegen::V,vellahit,лежать
4815,liegen::V,veallát,лежать
4816,liegen::V,viäl'láđ,лежать
4817,liegen::V,liâššâd,лежать
4818,liegen::V,ле̄шшэ,лежать
4819,hängen::V,gævnjasjidh,висеть
4820,hängen::V,gahtsahit,висеть
4821,hängen::V,heaŋgát,висеть
4822,hängen::V,hiäŋ'gáđ,висеть
4823,hängen::V,sorččad,висеть
4824,hängen::V,ла̄бпэ,висеть
4825,werden::V,sjïdtedh,стать
4826,werden::V,sjaddat,стать
4827,werden::V,beassat,стать
4828,werden::V,šoddâđ,стать
4829,werden::V,šõddâd,стать
4830,werden::V,шэ̄ннтэ,стать
4831,passieren::V,vaasedh,случиться
4832,passieren::V,sjaddat,случиться
4833,passieren::V,dáhpáduvvat,случиться
4834,passieren::V,vássit,случиться
4835,passieren::V,dáhpáhuvvat,случиться
4836,passieren::V,šoddâđ,случиться
4837,passieren::V,šõddâd,случиться
4838,passieren::V,шэ̄ннтэ,случиться
4839,passieren::V,тагсэ,случиться
4840,beginnen::V,aelkedh,начаться
4841,beginnen::V,álgget,начаться
4842,beginnen::V,álggahit,начаться
4843,beginnen::V,älgiđ,начаться
4844,beginnen::V,ä´lǧǧed,начаться
4845,beginnen::V,о̄а̄лкхуввэ,начаться
4846,beginnen::V,о̄а̄лкхэднэ,начаться
4847,enden::V,orrijidh,кончиться
4848,enden::V,hiejttet,кончиться
4849,enden::V,nohkat,кончиться
4850,enden::V,nuuhâđ,кончиться
4851,enden::V,puu´tted,кончиться
4852,enden::V,пудтэ,кончиться
4853,enden::V,кӣркнэ,кончиться
4854,wechseln::V,målsodh,меняться
4855,wechseln::V,lånudit,меняться
4856,wechseln::V,molssastit,меняться
4857,wechseln::V,molsašuddat,меняться
4858,wechseln::V,molsođ,меняться
4859,wechseln::V,vaaitõõttâd,меняться
4860,wechseln::V,вуайхувнэ,меняться
4861,aufgehen[Sonne]::V,låvnedh,взойти
4862,aufgehen[Sonne]::V,årijdit,взойти
4863,aufgehen[Sonne]::V,lavnnet,взойти
4864,aufgehen[Sonne]::V,badjánit,взойти
4865,aufgehen[Sonne]::V,pajaniđ,взойти
4866,aufgehen[Sonne]::V,pâjjned,взойти
4867,aufgehen[Sonne]::V,пэ̄ййнэ,взойти
4868,untergehen[Sonne]::V,luajhtadidh,зайти
4869,untergehen[Sonne]::V,gáhtot,зайти
4870,untergehen[Sonne]::V,vidodit,зайти
4871,untergehen[Sonne]::V,luoitádit,зайти
4872,untergehen[Sonne]::V,lyeš'tiđ,зайти
4873,untergehen[Sonne]::V,lue´štted,зайти
4874,untergehen[Sonne]::V,луэшштэдтэ,зайти
4875,scheinen[Sonne]::V,goekedh,светить
4876,scheinen[Sonne]::V,bájttet,светить
4877,scheinen[Sonne]::V,báitit,светить
4878,scheinen[Sonne]::V,päštiđ,светить
4879,scheinen[Sonne]::V,pä´štted,светить
