,Concept_ID,av,eu
1409,erkennen::V,батӏаго бахъизе,ezagutu
1410,erkennen::V,батӏаго бахъизе,antzeman
1411,begreifen::V,бичӏчӏизе,ulertu
1412,lernen::V,цӏализе,ikasi
1413,wissen::V,лъазе,jakin
1414,sich erinnern an::V,ракӏалде щвезе,gogoratu
1415,sich erinnern an::V,ракӏалде щвезе,gogoan izan
1416,vergessen::V,кӏочене,ahaztu
1417,vergessen::V,кӏочене,ahantzi
1418,messen::V,борцине,neurtu
1419,zählen::V,рикӏкӏине,zenbatu
1420,zählen::V,рикӏкӏине,kopuratu
1421,rechnen::V,рикӏкӏине,kalkulatu
1422,lesen::V,цӏализе,irakurri
1423,malen::V,бахъизе,margotu
1424,zeichnen::V,бахъизе,marraztu
1425,schreiben::V,хъвазе,idatzi
1426,besitzen::V,щвезе,ukan
1427,besitzen::V,щвезе,eduki
1428,besitzen::V,бу́кӏине,ukan
1429,besitzen::V,бу́кӏине,eduki
1430,kaufen::V,босизе,erosi
1431,verkaufen::V,бичизе,saldu
1432,bezahlen::V,кьезе,ordaindu
1433,zahlen::V,кьезе,ordaindu
1434,ertragen::V,баччизе,jasan
1435,ertragen::V,баччизе,pairatu
1436,Auge::N,,begi
1437,Sehne::N,,gihar-zain
1438,Funke::N,,zirta
1439,Funke::N,,txinparta
1440,Moor::N,,zohikaztegi
1441,Elch::N,,altze
1442,Beere::N,,baia
1443,Gedächtnis::N,,oroimen
1444,Gedächtnis::N,,gogoramen
1445,Ton::N,,tonu
1446,Ton::N,,soinu
1447,Winkel::N,,zoko
1448,Winkel::N,,bazter
1449,Menge::N,,kopuru
1450,Stütze::N,,irozgarri
1451,Stütze::N,,bermagailu
1452,Figur::N,,figura
1453,Schuh::N,,oski
1454,Schuh::N,,oinetako
1455,Schnur::N,,lokailu
1456,Leine::N,,lotura
1457,Geschäft::N,,negozio
1458,voll::A,,bete
1459,lange::ADV,,luzaro
1460,später::ADV,,gero
1461,nicht::ADV,,ez
1462,schon::ADV,,ja
1463,schon::ADV,,jada
1464,durch::PRP,,zehar
1465,alles::PRN,,dena
1466,rühren::V,,hunkitu
1467,scheinen::V,,iruditu
1468,scheinen::V,,begitandu
1469,aufheben::V,,jaso
1470,lassen::V,,-arazi
1471,sich waschen::V,,burua garbitu
1472,verstehen::V,,aditu
1473,beherrschen::V,,menpean izan
