,Concept_ID,el,eu
1402,abwischen::V,σφουγγίζω,xukatu
1403,spülen::V,ξεπλένω,irakutzi
1404,fegen::V,σκουπίζω,erraztatu
1405,kehren::V,σκουπίζω,isastu
1406,baden::V,κάνω μπάνιο,bainatu
1407,baden::V,κάνω μπάνιο,bainua hartu
1408,sich waschen::V,πλένομαι,burua garbitu
1409,ausziehen::V,βγάζω,erantzi
1410,anziehen::V,φορώ,jantzi
1411,sich anziehen::V,ντύνομαι,jantzi
1412,kämmen::V,χτενίζω,orraztu
1413,schmücken::V,στολίζω,apaindu
1414,sagen::V,λέω,esan
1415,sprechen::V,μιλώ,mintzatu
1416,sprechen::V,μιλώ,hitz egin
1417,reden::V,μιλώ,hitz egin
1418,reden::V,κουβεντιάζω,hitz egin
1419,sich unterhalten::V,συνομιλώ,solastu
1420,sich unterhalten::V,συνομιλώ,solas egin
1421,sich unterhalten::V,κουβεντιάζω,solastu
1422,sich unterhalten::V,κουβεντιάζω,solas egin
1423,fragen::V,ρωτώ,galdetu
1424,bitten::V,ζητώ,eskatu
1425,bitten::V,ζητώ,galdegin
1426,bitten::V,παρακαλώ,eskatu
1427,bitten::V,παρακαλώ,galdegin
1428,erzählen::V,διηγούμαι,edestu
1429,erzählen::V,διηγούμαι,kontatu
1430,mitteilen::V,πληροφορώ,jakinarazi
1431,nennen::V,ονομάζω,izena eman
1432,rufen::V,φωνάζω,dei egin
1433,prahlen::V,καυχιέμαι,harrokerian ibili
1434,prahlen::V,καυχιέμαι,ahoberokeriak esan
1435,übersetzen::V,μεταφράζω,itzuli
1436,denken::V,σκέφτομαι,pentsatu
1437,denken::V,σκέφτομαι,gogoeta egin
1438,glauben::V,πιστεύω,sinetsi
1439,bemerken::V,παρατηρώ,ohartu
1440,bemerken::V,παρατηρώ,konturatu
1441,erkennen::V,αναγνωρίζω,ezagutu
1442,erkennen::V,αναγνωρίζω,antzeman
1443,begreifen::V,καταλαβαίνω,ulertu
1444,verstehen::V,ακούω,aditu
1445,lernen::V,μαθαίνω,ikasi
1446,wissen::V,ξέρω,jakin
1447,sich erinnern an::V,θυμάμαι,gogoratu
1448,sich erinnern an::V,θυμάμαι,gogoan izan
1449,vergessen::V,ξεχνώ,ahaztu
1450,vergessen::V,ξεχνώ,ahantzi
1451,messen::V,μετρώ,neurtu
1452,zählen::V,μετρώ,zenbatu
1453,zählen::V,μετρώ,kopuratu
1454,rechnen::V,λογαριάζω,kalkulatu
1455,lesen::V,διαβάζω,irakurri
1456,malen::V,ζωγραφίζω,margotu
1457,zeichnen::V,σχεδιάζω,marraztu
1458,schreiben::V,γράφω,idatzi
1459,besitzen::V,κατέχω,ukan
1460,besitzen::V,κατέχω,eduki
1461,kaufen::V,αγοράζω,erosi
1462,verkaufen::V,πουλώ,saldu
1463,bezahlen::V,πληρώνω,ordaindu
1464,zahlen::V,πληρώνω,ordaindu
1465,beherrschen::V,κυριαρχώ,menpean izan
1466,ertragen::V,βαστώ,jasan
1467,ertragen::V,βαστώ,pairatu
1468,ertragen::V,αντέχω,jasan
1469,ertragen::V,αντέχω,pairatu
