,Concept_ID,fi,se
6595,vorbereiten::V,valmistaa,stellet
6596,vorbereiten::V,valmistaa,va'lmâštiđ
6597,vorbereiten::V,valmistaa,vaalmšted
6598,vorbereiten::V,valmistaa,valmšted
6599,vorbereiten::V,valmistaa,во̄а̄лмшэ
6600,lieben::V,pitää,iehtsedh
6601,lieben::V,pitää,iehttset
6602,lieben::V,pitää,ráhkistit
6603,lieben::V,pitää,rähistiđ
6604,lieben::V,pitää,rä´ǩsted
6605,lieben::V,pitää,шо̄а̄бпшэ
6606,lieben::V,rakastaa,iehtsedh
6607,lieben::V,rakastaa,iehttset
6608,lieben::V,rakastaa,ráhkistit
6609,lieben::V,rakastaa,rähistiđ
6610,lieben::V,rakastaa,rä´ǩsted
6611,lieben::V,rakastaa,шо̄а̄бпшэ
6612,mögen::V,pitää,lyjhkedh
6613,mögen::V,pitää,lijkkut
6614,mögen::V,pitää,liikot
6615,mögen::V,pitää,lijkkuđ
6616,mögen::V,pitää,tu´ǩǩeed
6617,mögen::V,pitää,шо̄а̄бпшэ
6618,mögen::V,tykätä,lyjhkedh
6619,mögen::V,tykätä,lijkkut
6620,mögen::V,tykätä,liikot
6621,mögen::V,tykätä,lijkkuđ
6622,mögen::V,tykätä,tu´ǩǩeed
6623,mögen::V,tykätä,шо̄а̄бпшэ
6624,lachen::V,nauraa,mæjtasjidh
6625,lachen::V,nauraa,föörhkedidh
6626,lachen::V,nauraa,tjajmmat
6627,lachen::V,nauraa,čaibmat
6628,lachen::V,nauraa,boagustit
6629,lachen::V,nauraa,povvâstiđ
6630,lachen::V,nauraa,påǥsted
6631,lachen::V,nauraa,сыйнэ
6632,lachen::V,nauraa,сӣййнэ
6633,rühren::V,liikuttaa,doehtedh
6634,rühren::V,liikuttaa,njuoradit
6635,rühren::V,liikuttaa,lihkahit
6636,rühren::V,liikuttaa,lihâttiđ
6637,rühren::V,liikuttaa,likktõõllâd
6638,rühren::V,liikuttaa,лыксаххьтэ
6639,weinen::V,itkeä,tjearodh
6640,weinen::V,itkeä,tjierrot
6641,weinen::V,itkeä,čierrut
6642,weinen::V,itkeä,čiärruđ
6643,weinen::V,itkeä,reäkkad
6644,weinen::V,itkeä,ря̄гкэ
6645,weinen::V,itkeä,лӯйхьке
6646,schimpfen::V,haukkua,skïelledh
6647,schimpfen::V,haukkua,bielkket
6648,schimpfen::V,haukkua,bealkit
6649,schimpfen::V,haukkua,pelkkiđ
6650,schimpfen::V,haukkua,kaddled
6651,schimpfen::V,haukkua,о̄а̄ҏҏтэ
6652,sich ärgern::V,suuttua,måarahtovvedh
6653,sich ärgern::V,suuttua,suhttat
6654,sich ärgern::V,suuttua,suhttat
6655,sich ärgern::V,suuttua,suttâđ
6656,sich ärgern::V,suuttua,iäd'duđ
6657,sich ärgern::V,suuttua,suttâd
6658,sich ärgern::V,suuttua,се̄ннтэ
6659,sich fürchten::V,pelätä,bïlledh
6660,sich fürchten::V,pelätä,repkiestidh
6661,sich fürchten::V,pelätä,ballat
6662,sich fürchten::V,pelätä,ballat
6663,sich fürchten::V,pelätä,poollâđ
6664,sich fürchten::V,pelätä,põõllâd
6665,sich fürchten::V,pelätä,пэллэ
6666,fürchten::V,pelätä,bïlledh
6667,fürchten::V,pelätä,ballat
6668,fürchten::V,pelätä,ballat
6669,fürchten::V,pelätä,poollâđ
6670,fürchten::V,pelätä,põõllâd
6671,fürchten::V,pelätä,пэллэ
6672,fliehen::V,paeta,baataridh
6673,fliehen::V,paeta,paahkanadtedh
6674,fliehen::V,paeta,báhtarit
6675,fliehen::V,paeta,báhtarit
6676,fliehen::V,paeta,patâriđ
6677,fliehen::V,paeta,čõ´ǩǩeed
6678,fliehen::V,paeta,по̄а̄ччке
6679,flüchten::V,paeta,tsåvvalidh
6680,flüchten::V,paeta,báhtarit
6681,flüchten::V,paeta,gárgidit
6682,flüchten::V,paeta,kárgáđ
6683,flüchten::V,paeta,uiddâd
6684,flüchten::V,paeta,по̄а̄ччке
6685,sehen::V,nähdä,vuejnedh
6686,sehen::V,nähdä,vuojnnet
6687,sehen::V,nähdä,oaidnít
6688,sehen::V,nähdä,uái'niđ
6689,sehen::V,nähdä,vuei´nned
6690,sehen::V,nähdä,уййнэ
6691,anschauen::V,katsoa,aalpesidh
6692,anschauen::V,katsoa,vaarjedidh
6693,anschauen::V,katsoa,gehtjadit
6694,anschauen::V,katsoa,geahččat
6695,anschauen::V,katsoa,keččâđ
6696,anschauen::V,katsoa,ǩiččâd
6697,anschauen::V,katsoa,выльшхе
6698,ansehen::V,katsoa,gïehtjed
6699,ansehen::V,katsoa,ájttsat
6700,ansehen::V,katsoa,geahččat
6701,ansehen::V,katsoa,keččâđ
6702,ansehen::V,katsoa,ǩiččâd
6703,ansehen::V,katsoa,кӣххче
6704,hören::V,kuulla,govledh
6705,hören::V,kuulla,gullat
6706,hören::V,kuulla,gullat
6707,hören::V,kuulla,kuullâđ
6708,hören::V,kuulla,kuullâd
6709,hören::V,kuulla,куллэ
6710,zuhören::V,kuunnella,goltelidh
6711,zuhören::V,kuunnella,gullut
6712,zuhören::V,kuunnella,liehket
6713,zuhören::V,kuunnella,guldalit
6714,zuhören::V,kuunnella,kuldâliđ
6715,zuhören::V,kuunnella,kuvddled
6716,zuhören::V,kuunnella,куллэ
6717,probieren::V,maistaa,damtedh
6718,probieren::V,maistaa,smååhkedh
6719,probieren::V,maistaa,smáhkkut
6720,probieren::V,maistaa,geahččalit
6721,probieren::V,maistaa,njaddeđ
6722,probieren::V,maistaa,keččalistiđ
6723,probieren::V,maistaa,njâ´dded
6724,probieren::V,maistaa,кӣхчле
6725,riechen::V,haistaa,hepsedh
6726,riechen::V,haistaa,hapsijdit
6727,riechen::V,haistaa,háisut
6728,riechen::V,haistaa,apseđ
6729,riechen::V,haistaa,â´ppsed
6730,riechen::V,haistaa,аппьсе
6731,fühlen::V,tuntea,damtedh
6732,fühlen::V,tuntea,dåbddåt
6733,fühlen::V,tuntea,dovdat
6734,fühlen::V,tuntea,tubdâđ
6735,fühlen::V,tuntea,tobddâd
6736,fühlen::V,tuntea,куллэ
6737,fühlen::V,tuntea,туссвэ
6738,fühlen::V,tuntea,то̄ммтэ
6739,scheinen::V,tuntua,vååjnedh
6740,scheinen::V,tuntua,lijkkut
6741,scheinen::V,tuntua,oidnot
6742,scheinen::V,tuntua,dovdot
6743,scheinen::V,tuntua,va'ikkutiđ
6744,scheinen::V,tuntua,vaikkted
6745,scheinen::V,tuntua,ыдтӭ
6746,zu sehen sein::V,näkyä,vååjnedh
6747,zu sehen sein::V,näkyä,vuojnnut
6748,zu sehen sein::V,näkyä,oidnot
6749,zu sehen sein::V,näkyä,oinuđ
6750,zu sehen sein::V,näkyä,kue´stted
6751,zu sehen sein::V,näkyä,кӯсстъе
6752,zu sehen sein::V,näkyä,кӯссьтэ
6753,vernehmen::V,kuulla,govledh
6754,vernehmen::V,kuulla,gullat
6755,vernehmen::V,kuulla,gullat
6756,vernehmen::V,kuulla,kuullâđ
6757,vernehmen::V,kuulla,kuullâd
6758,vernehmen::V,kuulla,кулсэ
6759,frieren::V,palella,gåalodh
6760,frieren::V,palella,goallot
6761,frieren::V,palella,goallut
6762,frieren::V,palella,kolmuđ
6763,frieren::V,palella,kõlmmstõõllâd
6764,frieren::V,palella,калльме
6765,tun::V,tehdä,darjodh
6766,tun::V,tehdä,barggat
6767,tun::V,tehdä,dahkat
6768,tun::V,tehdä,porgâđ
6769,tun::V,tehdä,raajjâd
6770,tun::V,tehdä,лыххкэ
6771,können::V,osata,maehtedh
6772,können::V,osata,ååjmedidh
6773,können::V,osata,buktet
6774,können::V,osata,veadjit
6775,können::V,osata,vaijeeđ
6776,können::V,osata,mä´tted
6777,können::V,osata,vuei´tted
6778,können::V,osata,вуэййе
6779,können::V,osata,ма̄ххьтэ
6780,wollen::V,tahtoa,sïjhtedh
6781,wollen::V,tahtoa,sihtat
6782,wollen::V,tahtoa,hálijdit
6783,wollen::V,tahtoa,dáhttut
6784,wollen::V,tahtoa,háliidit
6785,wollen::V,tahtoa,halijdiđ
6786,wollen::V,tahtoa,tättad
6787,wollen::V,tahtoa,туввэ
6788,wollen::V,tahtoa,та̄ххтэ
6789,anfangen::V,ruveta,aelkedh
6790,anfangen::V,ruveta,álgadit
6791,anfangen::V,ruveta,-goahtet
6792,anfangen::V,ruveta,álgit
6793,anfangen::V,ruveta,älgiđ
6794,anfangen::V,ruveta,a'lgâttiđ
6795,anfangen::V,ruveta,aalǥted
6796,anfangen::V,ruveta,олкхэ
6797,anfangen::V,ruveta,о̄а̄лкхэ
6798,anfangen::V,aloittaa,aelkedh
6799,anfangen::V,aloittaa,álgadit
6800,anfangen::V,aloittaa,-goahtet
6801,anfangen::V,aloittaa,álgit
6802,anfangen::V,aloittaa,älgiđ
6803,anfangen::V,aloittaa,a'lgâttiđ
6804,anfangen::V,aloittaa,aalǥted
6805,anfangen::V,aloittaa,олкхэ
6806,anfangen::V,aloittaa,о̄а̄лкхэ
6807,beenden::V,lopettaa,orrijidh
6808,beenden::V,lopettaa,låhpadit
6809,beenden::V,lopettaa,hiejttet
6810,beenden::V,lopettaa,loahpahit
6811,beenden::V,lopettaa,luoppâđ
6812,beenden::V,lopettaa,looppted
6813,beenden::V,lopettaa,луэппьтэ
6814,aufhören::V,loppua,sluvhtedh
6815,aufhören::V,loppua,hiejttet
6816,aufhören::V,loppua,heaitit
6817,aufhören::V,loppua,šluhttet
6818,aufhören::V,loppua,joskâđ
6819,aufhören::V,loppua,jõskkâd
6820,aufhören::V,loppua,puu´tted
6821,aufhören::V,loppua,е̄сскэ
6822,gelingen::V,onnistua,lyhkestidh
6823,gelingen::V,onnistua,vuorbástuvvat
6824,gelingen::V,onnistua,lihkustuvvat
6825,gelingen::V,onnistua,lukkuđ
6826,gelingen::V,onnistua,o´nnsted
6827,gelingen::V,onnistua,выййтэ
6828,geraten::V,sujua,sååjhtedh
6829,geraten::V,sujua,gevvat
6830,geraten::V,sujua,gártat
6831,geraten::V,sujua,šaddat
6832,geraten::V,sujua,latkiitiiđ
6833,geraten::V,sujua,suuijâđ
6834,geraten::V,sujua,šõddâd
6835,geraten::V,sujua,оччтэдтэ
6836,geraten::V,sujua,очендэдтэ
6837,geraten::V,joutua,sååjhtedh
6838,geraten::V,joutua,gevvat
6839,geraten::V,joutua,gártat
6840,geraten::V,joutua,šaddat
6841,geraten::V,joutua,latkiitiiđ
6842,geraten::V,joutua,suuijâđ
6843,geraten::V,joutua,šõddâd
6844,geraten::V,joutua,оччтэдтэ
6845,geraten::V,joutua,очендэдтэ
6846,öffnen::V,avata,rïhpestidh
6847,öffnen::V,avata,rahpat
6848,öffnen::V,avata,rabádit
6849,öffnen::V,avata,rahpat
6850,öffnen::V,avata,ávustiđ
6851,öffnen::V,avata,čuáv'diđ
6852,öffnen::V,avata,riččâd
6853,öffnen::V,avata,ää´veed
6854,öffnen::V,avata,čåu´dded
6855,öffnen::V,avata,а̄вьдэ
6856,öffnen::V,aukaista,rïhpestidh
6857,öffnen::V,aukaista,rahpat
6858,öffnen::V,aukaista,rabádit
6859,öffnen::V,aukaista,rahpat
6860,öffnen::V,aukaista,ávustiđ
6861,öffnen::V,aukaista,čuáv'diđ
6862,öffnen::V,aukaista,riččâd
6863,öffnen::V,aukaista,ää´veed
6864,öffnen::V,aukaista,čåu´dded
6865,öffnen::V,aukaista,а̄вьдэ
6866,schließen::V,sulkea,steegkedh
6867,schließen::V,sulkea,dahppat
6868,schließen::V,sulkea,gokčat
6869,schließen::V,sulkea,kiddiđ
6870,schließen::V,sulkea,toppâđ
6871,schließen::V,sulkea,kä´tted
6872,schließen::V,sulkea,тэ̄ффкэ
6873,schließen::V,sulkea,ка̄ххьтэ
6874,stellen::V,panna,bïejedh
6875,stellen::V,panna,biejadit
6876,stellen::V,panna,bidjat
6877,stellen::V,panna,asâttiđ
6878,stellen::V,panna,piijjâd
6879,stellen::V,panna,cää´ǩǩed
6880,stellen::V,panna,пыййе
6881,stellen::V,asettaa,bïejedh
6882,stellen::V,asettaa,biejadit
6883,stellen::V,asettaa,bidjat
6884,stellen::V,asettaa,asâttiđ
6885,stellen::V,asettaa,piijjâd
6886,stellen::V,asettaa,cää´ǩǩed
6887,stellen::V,asettaa,пыййе
6888,setzen::V,panna,bïejedh
6889,setzen::V,panna,biejadit
6890,setzen::V,panna,bidjat
6891,setzen::V,panna,i'štâttiđ
6892,setzen::V,panna,piijjâd
6893,setzen::V,panna,пыййе
6894,setzen::V,istuttaa,bïejedh
6895,setzen::V,istuttaa,biejadit
6896,setzen::V,istuttaa,bidjat
6897,setzen::V,istuttaa,i'štâttiđ
6898,setzen::V,istuttaa,piijjâd
6899,setzen::V,istuttaa,пыййе
6900,legen::V,panna,bïejedh
6901,legen::V,panna,biedjat
6902,legen::V,panna,biejadit
6903,legen::V,panna,bidjat
6904,legen::V,panna,asâttiđ
6905,legen::V,panna,piijjâd
6906,legen::V,panna,пыййе
6907,legen::V,asettaa,bïejedh
6908,legen::V,asettaa,biedjat
6909,legen::V,asettaa,biejadit
6910,legen::V,asettaa,bidjat
6911,legen::V,asettaa,asâttiđ
6912,legen::V,asettaa,piijjâd
6913,legen::V,asettaa,пыййе
6914,berühren::V,koskea,gaajesjidh
6915,berühren::V,koskea,duohttat
6916,berühren::V,koskea,giehtadit
6917,berühren::V,koskea,guoskat
6918,berühren::V,koskea,guoskkahit
6919,berühren::V,koskea,kuos'kâđ
6920,berühren::V,koskea,kuo'skâttiđ
6921,berühren::V,koskea,nja'vhâstiđ
6922,berühren::V,koskea,kuõskted
6923,berühren::V,koskea,njaauksted
6924,berühren::V,koskea,кӯсскэ
6925,berühren::V,koskea,лыксаххьтэ
6926,berühren::V,koskettaa,gaajesjidh
6927,berühren::V,koskettaa,duohttat
6928,berühren::V,koskettaa,giehtadit
6929,berühren::V,koskettaa,guoskat
6930,berühren::V,koskettaa,guoskkahit
6931,berühren::V,koskettaa,kuos'kâđ
6932,berühren::V,koskettaa,kuo'skâttiđ
6933,berühren::V,koskettaa,nja'vhâstiđ
6934,berühren::V,koskettaa,kuõskted
6935,berühren::V,koskettaa,njaauksted
6936,berühren::V,koskettaa,кӯсскэ
6937,berühren::V,koskettaa,лыксаххьтэ
6938,verbinden::V,liittää,ektiedidh
6939,verbinden::V,liittää,gårredidh
6940,verbinden::V,liittää,tjadnat
6941,verbinden::V,liittää,ovttastahttit
6942,verbinden::V,liittää,o'vtâstittiđ
6943,verbinden::V,liittää,lahteđ
6944,verbinden::V,liittää,lâ´htted
6945,verbinden::V,liittää,чӯллмдэ
6946,verbinden::V,yhdistää,ektiedidh
6947,verbinden::V,yhdistää,gårredidh
6948,verbinden::V,yhdistää,tjadnat
6949,verbinden::V,yhdistää,ovttastahttit
6950,verbinden::V,yhdistää,o'vtâstittiđ
6951,verbinden::V,yhdistää,lahteđ
6952,verbinden::V,yhdistää,lâ´htted
6953,verbinden::V,yhdistää,чӯллмдэ
6954,bedecken::V,kattaa,gaptjedh
6955,bedecken::V,kattaa,jávvet
6956,bedecken::V,kattaa,gåbttjåt
6957,bedecken::V,kattaa,gokčat
6958,bedecken::V,kattaa,luáv'diđ
6959,bedecken::V,kattaa,kä´tted
6960,bedecken::V,kattaa,tu´vdded
6961,bedecken::V,kattaa,аййдэ
6962,bedecken::V,kattaa,тэ̄ффкэ
6963,bedecken::V,kattaa,ка̄ххьтэ
6964,bedecken::V,peittää,gaptjedh
6965,bedecken::V,peittää,jávvet
6966,bedecken::V,peittää,gåbttjåt
6967,bedecken::V,peittää,gokčat
6968,bedecken::V,peittää,luáv'diđ
6969,bedecken::V,peittää,kä´tted
6970,bedecken::V,peittää,tu´vdded
6971,bedecken::V,peittää,аййдэ
6972,bedecken::V,peittää,тэ̄ффкэ
6973,bedecken::V,peittää,ка̄ххьтэ
6974,aufhängen::V,ripustaa,gævnjodh
6975,aufhängen::V,ripustaa,gæhtsasjidh
6976,aufhängen::V,ripustaa,gahtsot
6977,aufhängen::V,ripustaa,gatsostit
6978,aufhängen::V,ripustaa,heŋget
6979,aufhängen::V,ripustaa,heŋgiđ
6980,aufhängen::V,ripustaa,he'ŋgâstiđ
6981,aufhängen::V,ripustaa,kååccad
6982,aufhängen::V,ripustaa,коадсэ
6983,anzünden::V,sytyttää,tsïhkijehtedh
6984,anzünden::V,sytyttää,buollidit
6985,anzünden::V,sytyttää,tsahkkidit
6986,anzünden::V,sytyttää,cahkkedit
6987,anzünden::V,sytyttää,cokkiittiđ
6988,anzünden::V,sytyttää,cõ´ǩǩted
6989,anzünden::V,sytyttää,puâl'lted
6990,anzünden::V,sytyttää,пуэллхэ
6991,aufheben::V,ylös nostaa,bijjiedidh
6992,aufheben::V,ylös nostaa,låpptit
6993,aufheben::V,ylös nostaa,bajidit
6994,aufheben::V,ylös nostaa,pajediđ
6995,aufheben::V,ylös nostaa,pââi´ded
6996,aufheben::V,ylös nostaa,пайнэ
6997,aufheben::V,nostaa,bijjiedidh
6998,aufheben::V,nostaa,låpptit
6999,aufheben::V,nostaa,bajidit
7000,aufheben::V,nostaa,pajediđ
7001,aufheben::V,nostaa,pââi´ded
7002,aufheben::V,nostaa,пайнэ
7003,zurücklassen::V,jättää,laehpedh
7004,zurücklassen::V,jättää,guodet
7005,zurücklassen::V,jättää,guođđit
7006,zurücklassen::V,jättää,kyeđđiḋ
7007,zurücklassen::V,jättää,kue´đđed
7008,zurücklassen::V,jättää,кӯдтӭ
7009,verlieren::V,kadottaa,dassedh
7010,verlieren::V,kadottaa,biestedh
7011,verlieren::V,kadottaa,masset
7012,verlieren::V,kadottaa,láhppet
7013,verlieren::V,kadottaa,láhppit
7014,verlieren::V,kadottaa,läppiđ
7015,verlieren::V,kadottaa,monâttiđ
7016,verlieren::V,kadottaa,lä´pped
7017,verlieren::V,kadottaa,rââ´ppted
7018,verlieren::V,kadottaa,ка̄дхэ
7019,verlieren::V,kadottaa,кӯдтъе
7020,fallen lassen::V,pudottaa,gahtjehtidh
7021,fallen lassen::V,pudottaa,luojttet
7022,fallen lassen::V,pudottaa,luojttalit
7023,fallen lassen::V,pudottaa,gahčahit
7024,fallen lassen::V,pudottaa,lyeš'tiđ
7025,fallen lassen::V,pudottaa,kočâttiđ
7026,fallen lassen::V,pudottaa,rõpsted
7027,fallen lassen::V,pudottaa,kõõččted
7028,fallen lassen::V,pudottaa,ёҏтэ
7029,fallen lassen::V,pudottaa,кэчхэ
7030,machen::V,tehdä,daajhtodh
7031,machen::V,tehdä,dahkat
7032,machen::V,tehdä,dahkat
7033,machen::V,tehdä,rähtiđ
7034,machen::V,tehdä,raajjâd
7035,machen::V,tehdä,tue´j'jeed
7036,machen::V,tehdä,тӯййше
7037,machen::V,tehdä,ӣллькье
7038,herstellen::V,tuottaa,skaepiedidh
7039,herstellen::V,tuottaa,buvtadit
7040,herstellen::V,tuottaa,dudjot
7041,herstellen::V,tuottaa,a'mnâstiđ
7042,herstellen::V,tuottaa,va'lmâštiđ
7043,herstellen::V,tuottaa,vaalmšted
7044,herstellen::V,tuottaa,лыххкэ
7045,herstellen::V,tuottaa,ӣллькье
7046,herstellen::V,valmistaa,skaepiedidh
7047,herstellen::V,valmistaa,buvtadit
7048,herstellen::V,valmistaa,dudjot
7049,herstellen::V,valmistaa,a'mnâstiđ
7050,herstellen::V,valmistaa,va'lmâštiđ
7051,herstellen::V,valmistaa,vaalmšted
7052,herstellen::V,valmistaa,лыххкэ
7053,herstellen::V,valmistaa,ӣллькье
7054,bauen::V,rakentaa,bigkedh
7055,bauen::V,rakentaa,biggit
7056,bauen::V,rakentaa,ráhkadit
7057,bauen::V,rakentaa,huksiđ
7058,bauen::V,rakentaa,raajjâd
7059,bauen::V,rakentaa,тӯййше
7060,reparieren::V,korjata,davvodh
7061,reparieren::V,korjata,divvot
7062,reparieren::V,korjata,divvut
7063,reparieren::V,korjata,tivvoođ
7064,reparieren::V,korjata,čihtâđ
7065,reparieren::V,korjata,teevvad
7066,reparieren::V,korjata,чиннэ
7067,verbessern::V,parantaa,bueriedidh
7068,verbessern::V,parantaa,báredit
7069,verbessern::V,parantaa,buoredit
7070,verbessern::V,parantaa,buoridit
7071,verbessern::V,parantaa,pye'rediđ
7072,verbessern::V,parantaa,pue´reed
7073,verbessern::V,parantaa,шӣгнэ
7074,ändern::V,muuttaa,jeatjahtehtedh
7075,ändern::V,muuttaa,rievddadit
7076,ändern::V,muuttaa,muhttit
7077,ändern::V,muuttaa,molsut
7078,ändern::V,muuttaa,mutteđ
7079,ändern::V,muuttaa,mu´tted
7080,ändern::V,muuttaa,вуайхе
7081,ändern::V,muuttaa,ка̄вьсе
7082,graben::V,kaivaa,berkedh
7083,graben::V,kaivaa,kroehkedh
7084,graben::V,kaivaa,bállet
7085,graben::V,kaivaa,goaivut
7086,graben::V,kaivaa,roggat
7087,graben::V,kaivaa,kuái'vuđ
7088,graben::V,kaivaa,rääppad
7089,graben::V,kaivaa,kuäivvad
7090,graben::V,kaivaa,ра̄бпэ
7091,graben::V,kaivaa,куаййве
7092,beugen::V,taivuttaa,sojjedidh
7093,beugen::V,taivuttaa,såjådit
7094,beugen::V,taivuttaa,sojahit
7095,beugen::V,taivuttaa,sujâttiđ
7096,beugen::V,taivuttaa,kå´mrded
7097,beugen::V,taivuttaa,njikklõõttâd
7098,beugen::V,taivuttaa,сойхьтэ
7099,beugen::V,taivuttaa,то̄а̄ххкэ
7100,beugen::V,taivuttaa,нигклаххьтэ
7101,biegen::V,taivuttaa,sojjehtidh
7102,biegen::V,taivuttaa,såjådit
7103,biegen::V,taivuttaa,niejddet
7104,biegen::V,taivuttaa,sojahit
7105,biegen::V,taivuttaa,čipteđ
7106,biegen::V,taivuttaa,soojted
7107,biegen::V,taivuttaa,сойхьтэ
7108,drehen::V,kääntää,jårrehtidh
7109,drehen::V,kääntää,bådnjåt
7110,drehen::V,kääntää,botnjat
7111,drehen::V,kääntää,jurâttiđ
7112,drehen::V,kääntää,jåårǥlâ´tted
7113,drehen::V,kääntää,чоӊӊтэ
7114,wenden::V,kääntää,jarkelidh
7115,wenden::V,kääntää,jårggålit
7116,wenden::V,kääntää,jorgalit
7117,wenden::V,kääntää,jurgâliđ
7118,wenden::V,kääntää,jåårǥlâ´tted
7119,wenden::V,kääntää,вӣррлаххътэ
7120,wenden::V,kääntää,ка̄вьсе
7121,umdrehen::V,kääntää,jarkedh
7122,umdrehen::V,kääntää,måttsåstit
7123,umdrehen::V,kääntää,botnjat
7124,umdrehen::V,kääntää,jorgođ
7125,umdrehen::V,kääntää,jårǥsted
7126,umdrehen::V,kääntää,коамьхе
7127,umdrehen::V,kääntää,калльтлэ
7128,heben::V,nostaa,luknjedh
7129,heben::V,nostaa,baavhkestidh
7130,heben::V,nostaa,bajedit
7131,heben::V,nostaa,loktet
7132,heben::V,nostaa,bajidit
7133,heben::V,nostaa,pajediđ
7134,heben::V,nostaa,kokkiđ
7135,heben::V,nostaa,kaggâd
7136,heben::V,nostaa,pââ´jeed
7137,heben::V,nostaa,пайнэ
7138,heben::V,nostaa,пайнэллэ
7139,heben::V,kohottaa,luknjedh
7140,heben::V,kohottaa,baavhkestidh
7141,heben::V,kohottaa,bajedit
7142,heben::V,kohottaa,loktet
7143,heben::V,kohottaa,bajidit
7144,heben::V,kohottaa,pajediđ
7145,heben::V,kohottaa,kokkiđ
7146,heben::V,kohottaa,kaggâd
7147,heben::V,kohottaa,pââ´jeed
7148,heben::V,kohottaa,пайнэ
7149,heben::V,kohottaa,пайнэллэ
7150,hochheben::V,nostaa,lutnjedh
7151,hochheben::V,nostaa,låggŋit
7152,hochheben::V,nostaa,loktet
7153,hochheben::V,nostaa,pajediđ
7154,hochheben::V,nostaa,kuåstteed
7155,hochheben::V,nostaa,пайнэ
7156,ergreifen::V,tarttua,fihkelidh
7157,ergreifen::V,tarttua,sårjjot
7158,ergreifen::V,tarttua,doahppit
7159,ergreifen::V,tarttua,fáhtet
7160,ergreifen::V,tarttua,tuáppuđ
7161,ergreifen::V,tarttua,poppâ´tted
7162,ergreifen::V,tarttua,каццсе
7163,ergreifen::V,tarttua,туэрркэ
7164,ergreifen::V,tarttua,ро̄а̄ппчье
7165,halten::V,pitää,steeredh
7166,halten::V,pitää,utniedidh
7167,halten::V,pitää,anedit
7168,halten::V,pitää,adnalit
7169,halten::V,pitää,doallat
7170,halten::V,pitää,toollâd
7171,halten::V,pitää,tue´rjjeed
7172,halten::V,pitää,туаррье
7173,drücken::V,painaa,dïelkestidh
7174,drücken::V,painaa,dieddet
7175,drücken::V,painaa,deaddit
7176,drücken::V,painaa,čárvet
7177,drücken::V,painaa,čárvuđ
7178,drücken::V,painaa,čärvvad
7179,drücken::V,painaa,teä´d'ded
7180,drücken::V,painaa,пе̄ррэ
7181,drücken::V,painaa,ра̄ппче
7182,drücken::V,puristaa,dïelkestidh
7183,drücken::V,puristaa,dieddet
7184,drücken::V,puristaa,deaddit
7185,drücken::V,puristaa,čárvet
7186,drücken::V,puristaa,čárvuđ
7187,drücken::V,puristaa,čärvvad
7188,drücken::V,puristaa,teä´d'ded
7189,drücken::V,puristaa,пе̄ррэ
7190,drücken::V,puristaa,ра̄ппче
7191,schieben::V,työntää,vuetjedh
7192,schieben::V,työntää,sjáhtjat
7193,schieben::V,työntää,cáhkit
7194,schieben::V,työntää,cuggâđ
7195,schieben::V,työntää,oi´ǧǧeed
7196,schieben::V,työntää,оййкье
7197,kratzen::V,raapia,våhtsodh
7198,kratzen::V,raapia,skreepedh
7199,kratzen::V,raapia,ruohkkat
7200,kratzen::V,raapia,ruohkastit
7201,kratzen::V,raapia,gazzut
7202,kratzen::V,raapia,kazzođ
7203,kratzen::V,raapia,võckkâd
7204,kratzen::V,raapia,кышшкэ
7205,kratzen::V,raapia,каххьце
7206,lecken::V,nuolla,njåalodh
7207,lecken::V,nuolla,njoallot
7208,lecken::V,nuolla,njolodit
7209,lecken::V,nuolla,njuálluđ
7210,lecken::V,nuolla,njuällad
7211,lecken::V,nuolla,нюаллэ
7212,beißen::V,purra,gaektjedh
7213,beißen::V,purra,gássket
7214,beißen::V,purra,gáskestit
7215,beißen::V,purra,gáskit
7216,beißen::V,purra,käskiđ
7217,beißen::V,purra,kä´cǩǩed
7218,beißen::V,purra,ка̄ццьке
7219,abreißen::V,repiä,bïhkedh
7220,abreißen::V,repiä,gajkkot
7221,abreißen::V,repiä,gaikkihit
7222,abreißen::V,repiä,roottâđ
7223,abreißen::V,repiä,ra´šǩǩeed
7224,abreißen::V,repiä,rååttad
7225,abreißen::V,repiä,ро̄дтҍе
7226,abreißen::V,repiä,пӯттҍкье
7227,abschneiden::V,leikata poikki,tjoehpestidh
7228,abschneiden::V,leikata poikki,jallat
7229,abschneiden::V,leikata poikki,čuohppat
7230,abschneiden::V,leikata poikki,jogâldiđ
7231,abschneiden::V,leikata poikki,geerelidh
7232,abschneiden::V,leikata poikki,е̄дтэ
7233,abschneiden::V,leikata poikki,е̄дтлэ
7234,abschneiden::V,leikata,tjoehpestidh
7235,abschneiden::V,leikata,jallat
7236,abschneiden::V,leikata,čuohppat
7237,abschneiden::V,leikata,jogâldiđ
7238,abschneiden::V,leikata,geerelidh
7239,abschneiden::V,leikata,е̄дтэ
7240,abschneiden::V,leikata,е̄дтлэ
7241,binden::V,sitoa,gårredidh
7242,binden::V,sitoa,tjadnat
7243,binden::V,sitoa,gárrat
7244,binden::V,sitoa,čoonnâđ
7245,binden::V,sitoa,čõõnnâd
7246,binden::V,sitoa,čuõlmmâd
7247,binden::V,sitoa,ко̄ррэ
7248,binden::V,sitoa,чӯллмдэ
7249,binden::V,sitoa,ко̄а̄ррэ
7250,stecken::V,pistää,rïjtedh
7251,stecken::V,pistää,tsævkkat
