,Concept_ID,kl,lv
1425,böse::A,ajorpoq,лёк
1426,böse::A,ajorpoq,ļauns
1427,böse::A,ajorpoq,negants
1428,dumm::A,taqajak,йӧй
1429,dumm::A,taqajak,вежӧртӧм
1430,dumm::A,taqajak,stulbs
1431,dumm::A,taqajak,muļķīgs
1432,dumm::A,sikkilluppoq,йӧй
1433,dumm::A,sikkilluppoq,вежӧртӧм
1434,dumm::A,sikkilluppoq,stulbs
1435,dumm::A,sikkilluppoq,muļķīgs
1436,dumm::A,qaatusimasaqanngilaq,йӧй
1437,dumm::A,qaatusimasaqanngilaq,вежӧртӧм
1438,dumm::A,qaatusimasaqanngilaq,stulbs
1439,dumm::A,qaatusimasaqanngilaq,muļķīgs
1440,faul::A,eqiasuppoq,дыш
1441,faul::A,eqiasuppoq,slinks
1442,faul::A,eqiattortuvoq,дыш
1443,faul::A,eqiattortuvoq,slinks
1444,fleißig::A,eqiasuippoq,зільысь
1445,fleißig::A,eqiasuippoq,čakls
1446,fleißig::A,eqiasuippoq,cītīgs
1447,geizig::A,iasilaarpoq,топыд
1448,geizig::A,iasilaarpoq,skops
1449,geizig::A,iasilaarpoq,sīksts
1450,geizig::A,tukkuippoq,топыд
1451,geizig::A,tukkuippoq,skops
1452,geizig::A,tukkuippoq,sīksts
1453,klug::A,mallak,юра
1454,klug::A,mallak,вежӧра
1455,klug::A,mallak,gudrs
1456,klug::A,ittanneq,юра
1457,klug::A,ittanneq,вежӧра
1458,klug::A,ittanneq,gudrs
1459,klug::A,kutaappoq,юра
1460,klug::A,kutaappoq,вежӧра
1461,klug::A,kutaappoq,gudrs
1462,klug::A,kuttaappoq,юра
1463,klug::A,kuttaappoq,вежӧра
1464,klug::A,kuttaappoq,gudrs
1465,klug::A,qarasagippoq,юра
1466,klug::A,qarasagippoq,вежӧра
1467,klug::A,qarasagippoq,gudrs
1468,lieb::A,akisooq,муса
1469,lieb::A,akisooq,мича
1470,lieb::A,akisooq,лӧсьыд
1471,lieb::A,akisooq,mīļš
1472,lustig::A,piikulavoq,кыпыд
1473,lustig::A,piikulavoq,jautrs
1474,sanft::A,isumagippoq,мелі
1475,sanft::A,isumagippoq,liegs
1476,hungrig::A,kaappoq,тшыг
1477,hungrig::A,kaappoq,izsalcis
1478,hungrig::A,perlilerpoq,тшыг
1479,hungrig::A,perlilerpoq,izsalcis
1480,krank::A,napparsimavoq,висьысь
1481,krank::A,napparsimavoq,slims
1482,traurig::A,aliasuppoq,гажтӧм
1483,traurig::A,aliasuppoq,bēdīgs
1484,traurig::A,aliasuppoq,skumīgs
1485,lebendig::A,uumavoq,ловъя
1486,lebendig::A,uumavoq,dzīvs
1487,gut::A,ajunngilaq,бур
1488,gut::A,ajunngilaq,labs
1489,schlecht::A,sualuppoq,лёк
1490,schlecht::A,sualuppoq,омӧль
1491,schlecht::A,sualuppoq,slikts
1492,richtig::A,iluarpoq,инӧд
1493,richtig::A,iluarpoq,riktīgs
1494,schlimm::A,amiilaarnarpoq,омӧль
1495,schlimm::A,amiilaarnarpoq,туйтӧм
1496,schlimm::A,amiilaarnarpoq,nelāgs
1497,schlimm::A,amiilaarnarpoq,nejauks
1498,wahr::A,ilumoorpoq,абу ылӧг
1499,wahr::A,ilumoorpoq,īsts
1500,wahr::A,ilumoorpoq,patiess
1501,alt::A,pisoqaq,важ
1502,alt::A,pisoqaq,sens
1503,alt::A,pisoqaq,vęcs
1504,neu::A,nutaavoq,выль
1505,neu::A,nutaavoq,jauns
1506,alt[Lebewesen]::A,utoqqaq,пӧрысь
1507,alt[Lebewesen]::A,utoqqaq,vecs
1508,jung::A,inuusuppoq,том
1509,jung::A,inuusuppoq,jauns
1510,jung::A,kingulliarsuk,том
1511,jung::A,kingulliarsuk,jauns
1512,arm::A,piillasoq,гӧль
1513,arm::A,piillasoq,nabags
1514,arm::A,piitsuuvoq,гӧль
1515,arm::A,piitsuuvoq,nabags
1516,reich::A,pisuuvoq,озыр
1517,reich::A,pisuuvoq,bagāts
1518,berühmt::A,tusaamasaq,нималан
1519,berühmt::A,tusaamasaq,кывсян
1520,berühmt::A,tusaamasaq,slavens
1521,fremd::A,ajasoornarpoq,йӧз
1522,fremd::A,ajasoornarpoq,svešs
1523,verschieden::A,allatut,абу ӧткодь
1524,verschieden::A,allatut,разнӧй
1525,verschieden::A,allatut,dažāds
1526,verschieden::A,tamalaat,абу ӧткодь
1527,verschieden::A,tamalaat,разнӧй
1528,verschieden::A,tamalaat,dažāds
1529,nah::A,qanippoq,матыс
1530,nah::A,qanippoq,tuvs
1531,fern::A,ungasippoq,ылі
1532,fern::A,ungasippoq,tāls
1533,linker::A,saamerleq,шуйга
1534,linker::A,saamerleq,kreisais
1535,rechter::A,innarluissut,веськыд
1536,rechter::A,innarluissut,labais
1537,erster::A,siulleq,медводдза
1538,erster::A,siulleq,pirmais
1539,zweiter::A,qataatsup tullia,мӧд
1540,zweiter::A,qataatsup tullia,otrais
1541,dritter::A,pingajorarterut,коймӧд
1542,dritter::A,pingajorarterut,trešais
1543,letzter::A,kingulleq,бӧръя
1544,letzter::A,kingulleq,beidzamais
1545,allein::ADV,kisimiippoq,ӧтка
1546,allein::ADV,kisimiippoq,viens pats
1547,auf einmal::ADV,tassanngaannaq,ӧтпырйӧ
1548,auf einmal::ADV,tassanngaannaq,reizē
1549,zusammen::ADV,attaasa,тшӧтш
1550,zusammen::ADV,attaasa,kopā
1551,zusammen::ADV,attaasa,vienviet
1552,zusammen::ADV,attarmik,тшӧтш
1553,zusammen::ADV,attarmik,kopā
1554,zusammen::ADV,attarmik,vienviet
1555,lange::ADV,akuni,дыр
1556,lange::ADV,akuni,ilgi
1557,plötzlich::ADV,tassanngaannaq,друг
1558,plötzlich::ADV,tassanngaannaq,pēkšņi
1559,sofort::ADV,erniinnaq,дзик пыр
1560,sofort::ADV,erniinnaq,tūlīt
1561,später::ADV,kingorna,сэсся
1562,später::ADV,kingorna,vēlāk
1563,jetzt::ADV,maanna,ӧні
1564,jetzt::ADV,maanna,tagad
1565,jetzt::ADV,massakkut,ӧні
1566,jetzt::ADV,massakkut,tagad
1567,heute::ADV,ullumi,талун
1568,heute::ADV,ullumi,šodien
1569,morgen::ADV,aqagu,аски
1570,morgen::ADV,aqagu,rīt
1571,bald::ADV,erniinnaq,регыд
1572,bald::ADV,erniinnaq,drīz
1573,dann::ADV,taava,бӧрын
1574,dann::ADV,taava,бӧрти
1575,dann::ADV,taava,tad
1576,gestern::ADV,ippassaq,тӧнлун
1577,gestern::ADV,ippassaq,vakar
1578,einst::ADV,ataatsimik,ӧтчыд
1579,einst::ADV,ataatsimik,ӧтпыр
1580,einst::ADV,ataatsimik,citreiz
1581,einst::ADV,ilaanni,ӧтчыд
1582,einst::ADV,ilaanni,ӧтпыр
1583,einst::ADV,ilaanni,citreiz
1584,damals::ADV,taamani,сэки
1585,damals::ADV,taamani,toreiz
1586,damals::ADV,taamanikkut,сэки
1587,damals::ADV,taamanikkut,toreiz
1588,damals::ADV,taassumuunakkut,сэки
1589,damals::ADV,taassumuunakkut,toreiz
1590,danach::ADV,taava,сэсся
1591,danach::ADV,taava,pēc tam
1592,vorher::ADV,siornagut,войдӧр
1593,vorher::ADV,siornagut,iepriekš
1594,vorher::ADV,siornagut,pirms tam
1595,einmal::ADV,ilaanni,ӧтчыдысь
1596,einmal::ADV,ilaanni,reiz
1597,einmal::ADV,ilaanni,vienreiz
1598,einmal::ADV,ataatsimik,ӧтчыдысь
1599,einmal::ADV,ataatsimik,reiz
1600,einmal::ADV,ataatsimik,vienreiz
1601,manchmal::ADV,qaqutigu,корсюрӧ
1602,manchmal::ADV,qaqutigu,dažkārt
1603,manchmal::ADV,qaqutigut,корсюрӧ
1604,manchmal::ADV,qaqutigut,dažkārt
1605,oft::ADV,akulikitsumik,тшӧкыда
1606,oft::ADV,akulikitsumik,bieži
1607,immer::ADV,tamatigut,век
1608,immer::ADV,tamatigut,allaž
1609,immer::ADV,tamatigut,vien'mēr
1610,hier::ADV,maani,со
1611,hier::ADV,maani,тонӧ
1612,hier::ADV,maani,te
1613,hier::ADV,maani,šeit
1614,hierhin::ADV,maani,татчӧ
1615,hierhin::ADV,maani,талань
1616,hierhin::ADV,maani,šurp
1617,hierhin::ADV,maani,uz šejieni
1618,dorthin::ADV,ikuuna,сэтчӧ
1619,dorthin::ADV,ikuuna,turp
1620,dorthin::ADV,ikuuna,uz turieni
1621,geradeaus::ADV,narlumut,веськыда
1622,geradeaus::ADV,narlumut,taisni uz priekšu
1623,vorwärts::ADV,pilangavoc,водзӧ
1624,vorwärts::ADV,pilangavoc,uz priekšu
1625,rückwärts::ADV,kingumut,бӧрӧ
1626,rückwärts::ADV,kingumut,atmuguriski
1627,rückwärts::ADV,tunumut or tunummut,бӧрӧ
1628,rückwärts::ADV,tunumut or tunummut,atmuguriski
1629,zurück::ADV,kingumut,бӧр
1630,zurück::ADV,kingumut,atpakāļ
1631,zurück::ADV,tunumut or tunummut,бӧр
1632,zurück::ADV,tunumut or tunummut,atpakāļ
1633,unten::ADV,kana,улын
1634,unten::ADV,kana,уліын
1635,unten::ADV,kana,lejā
1636,unten::ADV,kana,apakšā
1637,hinab::ADV,qiviu,улӧ
1638,hinab::ADV,qiviu,увлан
1639,hinab::ADV,qiviu,uz leju
1640,überall::ADV,tamaginni,быдлаын
1641,überall::ADV,tamaginni,visur
1642,überall::ADV,tamani tamaani,быдлаын
1643,überall::ADV,tamani tamaani,visur
1644,kaum::ADV,qaqutigorsuaq,мырдэм
1645,kaum::ADV,qaqutigorsuaq,diezin vai
1646,sehr::ADV,assut,зэв
1647,sehr::ADV,assut,ļoti
1648,sehr::ADV,assut,gaužām
1649,noch::ADV,qeratavoq,на
1650,noch::ADV,qeratavoq,нӧшта
1651,noch::ADV,qeratavoq,vēl
1652,schon::ADV,taava-una,нин
1653,schon::ADV,taava-una,jau
1654,wieder::ADV,kingumut,бара
1655,wieder::ADV,kingumut,atkal
1656,vergebens::ADV,angiluk,весьшӧрӧ
1657,vergebens::ADV,angiluk,velti
1658,dies::PRN,manna,тайӧ
1659,dies::PRN,manna,šis
1660,dies::PRN,matuma,тайӧ
1661,dies::PRN,matuma,šis
1662,das::PRN,ua,ciйö
1663,das::PRN,ua,tas
1664,ich::PRN,uanga,ме
1665,ich::PRN,uanga,es
1666,du::PRN,illit,тэ
1667,du::PRN,illit,tu
1668,er::PRN,una,сійӧ
1669,er::PRN,una,viņš
1670,wir::PRN,uagut,ми
1671,wir::PRN,uagut,mēs
1672,ihr::PRN,ilissi,тi
1673,ihr::PRN,ilissi,jūs
1674,sie::PRN,uku,найö
1675,sie::PRN,uku,viņi
1676,sie::PRN,uku,viņas
1677,was::FPRN,aat?,мый
1678,was::FPRN,aat?,kas
1679,wer::FPRN,kikkut,код
1680,wer::FPRN,kikkut,kas
1681,wo::FADV,sumi,кыті
1682,wo::FADV,sumi,kur
1683,wohin::FADV,sumut,кытчӧ
1684,wohin::FADV,sumut,kurp
1685,wohin::FADV,sumut,uz kurieni
1686,wie::FADV,qanoq,кыдзи
1687,wie::FADV,qanoq,kā
1688,warum::FADV,sooq,мыйла
1689,warum::FADV,sooq,kāpēc
1690,wieviel::FNUM,qassit,кымын
1691,wieviel::FNUM,qassit,cik
1692,wieviel::FNUM,qanoq atsigisumik?,кымын
1693,wieviel::FNUM,qanoq atsigisumik?,cik
1694,eins::NUM,ataaseq,ӧтик
1695,eins::NUM,ataaseq,viens
1696,zwei::NUM,marluk,кык
1697,zwei::NUM,marluk,divi
1698,drei::NUM,pingasut,куим
1699,drei::NUM,pingasut,trīs
1700,vier::NUM,sisamat,нель
1701,vier::NUM,sisamat,četri
1702,vier::NUM,qajuusat,нель
1703,vier::NUM,qajuusat,četri
1704,fünf::NUM,tallimat,вит
1705,fünf::NUM,tallimat,pieci
1706,sechs::NUM,arfineq,квайт
1707,sechs::NUM,arfineq,seši
1708,sechs::NUM,arfinillit,квайт
1709,sechs::NUM,arfinillit,seši
1710,sieben::NUM,arfineq-marluk,сизим
1711,sieben::NUM,arfineq-marluk,septiņi
1712,acht::NUM,arfineq pingasut,кӧкъямыс
1713,acht::NUM,arfineq pingasut,astoņi
1714,neun::NUM,qulingiluat,ӧкмыс
1715,neun::NUM,qulingiluat,deviņi
1716,neun::NUM,arfineq sisamat,ӧкмыс
1717,neun::NUM,arfineq sisamat,deviņi
1718,zehn::NUM,qulit,дас
1719,zehn::NUM,qulit,desmit
1720,elf::NUM,aqqaneq,дас ӧтик
1721,elf::NUM,aqqaneq,vienpadsmit
1722,zwölf::NUM,aqqaneq-marluk,дас кык
1723,zwölf::NUM,aqqaneq-marluk,divpadsmit
1724,zwanzig::NUM,tyve,кызь
1725,zwanzig::NUM,tyve,divdesmit
1726,dreißig::NUM,tredive,комын
1727,dreißig::NUM,tredive,trīsdesmit
1728,dreißig::NUM,pingasunik qulillit,комын
1729,dreißig::NUM,pingasunik qulillit,trīsdesmit
1730,vierzig::NUM,fyrre,нелямын
1731,vierzig::NUM,fyrre,četrdesmit
1732,fünfzig::NUM,halvtreds,ветымын
1733,fünfzig::NUM,halvtreds,piecdesmit
1734,fünfzig::NUM,tallimanik qulillit,ветымын
1735,fünfzig::NUM,tallimanik qulillit,piecdesmit
1736,sechzig::NUM,tres,квайтымын
1737,sechzig::NUM,tres,sešdesmit
1738,siebzig::NUM,halvfjerds,сизимдас
1739,siebzig::NUM,halvfjerds,septiņdesmit
1740,achtzig::NUM,firs,кӧкъямысдас
1741,achtzig::NUM,firs,astoņdesmit
1742,neunzig::NUM,halvfems,ӧкмысдас
1743,neunzig::NUM,halvfems,deviņdesmit
1744,hundert::NUM,et hundrede,сё
1745,hundert::NUM,et hundrede,simt
1746,tausend::NUM,et tusinde,сюрс
1747,tausend::NUM,et tusinde,tūkstoš
1748,und::CNJ,aamma,и
1749,und::CNJ,aamma,un
1750,oder::CNJ,imalluunnit,либӧ
1751,oder::CNJ,imalluunnit,jeb
1752,stehen::V,sikingavoq,сулавны
1753,stehen::V,sikingavoq,stāvēt
1754,sitzen::V,ingippoq,пукавны
1755,sitzen::V,ingippoq,sēdēt
1756,liegen::V,nalavoq,куйлыны
1757,liegen::V,nalavoq,gulēt
1758,liegen::V,aqupivoq,куйлыны
1759,liegen::V,aqupivoq,gulēt
1760,hängen::V,nivinngarpaa,ӧшавны
1761,hängen::V,nivinngarpaa,karāties
1762,werden::V,pinngorpoq,лоны
1763,werden::V,pinngorpoq,tapt
1764,passieren::V,pivoq,лоны
1765,passieren::V,pivoq,notikt
1766,beginnen::V,aallarnerpaa,кутчысьны
1767,beginnen::V,aallarnerpaa,кутны
1768,beginnen::V,aallarnerpaa,sākties
1769,enden::V,naggaserpaa,помасьны
1770,enden::V,naggaserpaa,beigties
1771,wechseln::V,immikkut ilivoq,вежсьыны
1772,wechseln::V,immikkut ilivoq,mainīties
1773,untergehen[Sonne]::V,ilioqqaasoq,пуксьыны
1774,untergehen[Sonne]::V,ilioqqaasoq,noiet
1775,untergehen[Sonne]::V,ilioqqaasoq,rietēt
1776,scheinen[Sonne]::V,qinnorpoq,югъявны
1777,scheinen[Sonne]::V,qinnorpoq,югвидзны
1778,scheinen[Sonne]::V,qinnorpoq,spīdēt
1779,scheinen[Sonne]::V,qinngorpoq,югъявны
1780,scheinen[Sonne]::V,qinngorpoq,югвидзны
1781,scheinen[Sonne]::V,qinngorpoq,spīdēt
1782,donnern::V,kalleq,гымавны
1783,donnern::V,kalleq,dārdēt
1784,wehen::V,timmivoq,пӧльтны
1785,wehen::V,timmivoq,pūst
1786,sich drehen::V,ipippaa,бергавны
1787,sich drehen::V,ipippaa,grozīties
1788,schwanken::V,aalavoq,легны
1789,schwanken::V,aalavoq,лайкъявны
1790,schwanken::V,aalavoq,līgoties
1791,schwanken::V,aalavoq,grīļoties
1792,schwingen::V,issakajaat or issakatsiaarut,лайкъявны
1793,schwingen::V,issakajaat or issakatsiaarut,люллявны
1794,schwingen::V,issakajaat or issakatsiaarut,vēzēties
1795,fallen::V,quasivaa,усьны
1796,fallen::V,quasivaa,krist
1797,brennen::V,seerpoq,сотчыны
1798,brennen::V,seerpoq,degt
1799,brennen::V,uuppaa,сотчыны
1800,brennen::V,uuppaa,degt
1801,rauchen::V,pujoorpoq,тшынӧдны
1802,rauchen::V,pujoorpoq,dūmot
1803,regnen::V,siallerpoq,зэрны
1804,regnen::V,siallerpoq,līt
1805,gefrieren::V,qiulerpoq,кынмыны
1806,gefrieren::V,qiulerpoq,sasalt
1807,tauen::V,aappoq,сывны
1808,tauen::V,aappoq,kust
1809,schmelzen::V,aappoq,сывны
1810,schmelzen::V,aappoq,kust
1811,schmelzen::V,aappoq,nokust
1812,schmelzen::V,aatsippaa,сывны
1813,schmelzen::V,aatsippaa,kust
1814,schmelzen::V,aatsippaa,nokust
1815,trocknen::V,panerserpaa,косьмыны
1816,trocknen::V,panerserpaa,žūt
1817,trocknen::V,panerserpaa,kaltēties
1818,sieden::V,qalappoq,пуны
1819,sieden::V,qalappoq,virt
1820,sieden::V,qalappoq,vārīties
1821,reißen::V,qulli,орны
1822,reißen::V,qulli,plīst
1823,reißen::V,qulli,satrūkt
1824,reißen::V,alittorpaa,орны
1825,reißen::V,alittorpaa,plīst
1826,reißen::V,alittorpaa,satrūkt
1827,reißen::V,kimillanneq,орны
1828,reißen::V,kimillanneq,plīst
1829,reißen::V,kimillanneq,satrūkt
1830,versinken::V,kivivaa,вӧйны
1831,versinken::V,kivivaa,grimt
1832,versinken::V,kivivaa,nogrimt
1833,versinken::V,apparpoq,вӧйны
1834,versinken::V,apparpoq,grimt
1835,versinken::V,apparpoq,nogrimt
1836,vergehen::V,qaangerpaa,кольны
1837,vergehen::V,qaangerpaa,ордйыны
1838,vergehen::V,qaangerpaa,paiet
1839,vergehen::V,sarsuppoq,кольны
1840,vergehen::V,sarsuppoq,ордйыны
1841,vergehen::V,sarsuppoq,paiet
1842,erscheinen::V,takutippoq,петкӧдчыны
1843,erscheinen::V,takutippoq,parādīties
1844,sinken::V,kivivaa,вӧйны
1845,sinken::V,kivivaa,kristies
1846,sinken::V,apparpoq,вӧйны
1847,sinken::V,apparpoq,kristies
1848,abnehmen::V,ikillipput,чинны
1849,abnehmen::V,ikillipput,noplakt
1850,abnehmen::V,ikillipput,mazināties
1851,zunehmen::V,allisippaa,содны
1852,zunehmen::V,allisippaa,ыдждыны
1853,zunehmen::V,allisippaa,pieaugt
1854,zunehmen::V,allisippaa,pieņemties
1855,steigen::V,allisippaa,лыбны
1856,steigen::V,allisippaa,kāpt
1857,wachsen::V,allivoq,быдмыны
1858,wachsen::V,allivoq,augt
1859,glänzen::V,qinngorpoq,югъявны
1860,glänzen::V,qinngorpoq,дзирдавны
1861,glänzen::V,qinngorpoq,zaigot
1862,glänzen::V,qinngorpoq,laistīties
1863,glänzen::V,qinnorpoq,югъявны
1864,glänzen::V,qinnorpoq,дзирдавны
1865,glänzen::V,qinnorpoq,zaigot
1866,glänzen::V,qinnorpoq,laistīties
1867,funkeln::V,uisorilavoq,югъявны
1868,funkeln::V,uisorilavoq,дзирдавны
1869,funkeln::V,uisorilavoq,mirdzēt
1870,funkeln::V,uisorilavoq,dzirkstēt
1871,läuten::V,avilualaarpoq,жургыны
1872,läuten::V,avilualaarpoq,zvanīt
1873,klingeln::V,aviluarpoq,звӧнитны
1874,klingeln::V,aviluarpoq,zvanīt
1875,klingeln::V,aviluarpaluppoq,звӧнитны
1876,klingeln::V,aviluarpaluppoq,zvanīt
1877,brausen::V,ittuk,буавны
1878,brausen::V,ittuk,krākt
1879,brausen::V,ittuk,brāzmot
1880,brausen::V,ittuppoq,буавны
1881,brausen::V,ittuppoq,krākt
1882,brausen::V,ittuppoq,brāzmot
1883,brausen::V,ittuppaluppoq,буавны
1884,brausen::V,ittuppaluppoq,krākt
1885,brausen::V,ittuppaluppoq,brāzmot
1886,bellen::V,qiluppoq,увтны
1887,bellen::V,qiluppoq,riet
1888,heulen::V,maarpoq,омлявны
1889,heulen::V,maarpoq,вурзавны
1890,heulen::V,maarpoq,kaukt
1891,heulen::V,maarpoq,gaudot
1892,heulen::V,maalavoq,омлявны
1893,heulen::V,maalavoq,вурзавны
1894,heulen::V,maalavoq,kaukt
1895,heulen::V,maalavoq,gaudot
1896,heulen::V,miaggoorpoq,омлявны
1897,heulen::V,miaggoorpoq,вурзавны
1898,heulen::V,miaggoorpoq,kaukt
1899,heulen::V,miaggoorpoq,gaudot
1900,blasen::V,aporneq,пӧльтны
1901,blasen::V,aporneq,pūst
1902,pfeifen::V,siggartartitsivoq,шутьлявны
1903,pfeifen::V,siggartartitsivoq,svilpt
1904,pfeifen::V,siggartartitsivoq,svilpot
1905,pfeifen::V,siorsulavoq,шутьлявны
1906,pfeifen::V,siorsulavoq,svilpt
1907,pfeifen::V,siorsulavoq,svilpot
1908,schreien::V,suaarpoq,горзыны
1909,schreien::V,suaarpoq,brēkt
1910,schreien::V,suaarpoq,kliegt
1911,stöhnen::V,nipiliorpoq,ымзыны
1912,stöhnen::V,nipiliorpoq,vaidēt
1913,stöhnen::V,nipilliorpoq,ымзыны
1914,stöhnen::V,nipilliorpoq,vaidēt
1915,zittern::V,qarsulivik,тіравны
1916,zittern::V,qarsulivik,drebēt
1917,leben::V,inuuvoq,овны
1918,leben::V,inuuvoq,dzīvot
1919,geboren werden::V,inuuvoq,чужны
1920,geboren werden::V,inuuvoq,dzimt
1921,geboren werden::V,inunngorpoq,чужны
1922,geboren werden::V,inunngorpoq,dzimt
1923,atmen::V,anersaarpoq,кашкыны
1924,atmen::V,anersaarpoq,пошиктыны
1925,atmen::V,anersaarpoq,elpot
1926,trinken::V,imerpoq,юны
1927,trinken::V,imerpoq,dzert
1928,essen::V,tamorpoq,сёйны
1929,essen::V,tamorpoq,ēst
1930,schlucken::V,tuluarnaq,ньылавны
1931,schlucken::V,tuluarnaq,rīt
1932,einschlafen::V,sinippoq,ланьтны
1933,einschlafen::V,sinippoq,унмовсьны
1934,einschlafen::V,sinippoq,iemigt
1935,einschlafen::V,sinippoq,aizmigt
1936,schlafen::V,sinik,узьны
1937,schlafen::V,sinik,gulēt
1938,aufwachen::V,iterpoq,садьмыны
1939,aufwachen::V,iterpoq,mosties
1940,aufwachen::V,eqqumavoq,садьмыны
1941,aufwachen::V,eqqumavoq,mosties
1942,aufstehen::V,makippoq,чеччыны
1943,aufstehen::V,makippoq,celties
1944,sich erholen::V,qasuerserpoq,шойччыны
1945,sich erholen::V,qasuerserpoq,atžirgt
1946,sich erholen::V,qasuerserpoq,atpūsties
1947,schmerzen::V,anneraa,висьны
1948,schmerzen::V,anneraa,sāpēt
1949,schmerzen::V,anneraa,smelgt
1950,schmerzen::V,annernarpoq,висьны
1951,schmerzen::V,annernarpoq,sāpēt
1952,schmerzen::V,annernarpoq,smelgt
1953,husten::V,quersorpoq,кызны
1954,husten::V,quersorpoq,klepot
1955,genesen::V,ajunngissivoq,бурдны
1956,genesen::V,ajunngissivoq,veseļoties
1957,genesen::V,ilisimmarpoq,бурдны
1958,genesen::V,ilisimmarpoq,veseļoties
1959,genesen::V,ilorrippoq,бурдны
1960,genesen::V,ilorrippoq,veseļoties
1961,sterben::V,toquvoq,кувны
1962,sterben::V,toquvoq,mirt
1963,sterben::V,toquvoq,nomirt
1964,sich bewegen::V,ingerlavoq,вӧрзьыны
1965,sich bewegen::V,ingerlavoq,virzīties
1966,sich setzen::V,ingippoq,пуксьыны
1967,sich setzen::V,ingippoq,sēsties
1968,laufen::V,arpappoq,мyнны
1969,laufen::V,arpappoq,iet
1970,laufen::V,arpappoq,skraidīt
1971,schreiten::V,ingerlavoq,восьлавны
1972,schreiten::V,ingerlavoq,soļot
1973,spazierengehen::V,utertakajaarpoq,гуляйтны
1974,spazierengehen::V,utertakajaarpoq,staigāt
1975,spazierengehen::V,utertakajaarpoq,pastaigāties
1976,spazierengehen::V,utertakattajaarpoq,гуляйтны
1977,spazierengehen::V,utertakattajaarpoq,staigāt
1978,spazierengehen::V,utertakattajaarpoq,pastaigāties
1979,eilen::V,qaa qaa,тэрмасьны
1980,eilen::V,qaa qaa,traukt
1981,eilen::V,qiilasaarpoq,тэрмасьны
1982,eilen::V,qiilasaarpoq,traukt
1983,eilen::V,ingerlasaarpaa,тэрмасьны
1984,eilen::V,ingerlasaarpaa,traukt
1985,sich beeilen::V,tuaviorpoq,тэрмасьны
1986,sich beeilen::V,tuaviorpoq,steigties
1987,sich beeilen::V,tuaviorpoq,pasteigties
1988,sausen::V,uiguut,тӧвзьыны
1989,sausen::V,uiguut,drāzt
1990,sausen::V,uiguut,brāzties
1991,rennen::V,igivoq,котӧртны
1992,rennen::V,igivoq,skriet
1993,springen::V,upernassaq,чеччавны
1994,springen::V,upernassaq,lēkt
1995,klettern::V,pilaakkeerpoq,кышасьны
1996,klettern::V,pilaakkeerpoq,кавшасьны
1997,klettern::V,pilaakkeerpoq,kāpt
1998,klettern::V,pilaakkeerpoq,rāpties
1999,schaukeln::V,aalavoq,гычасьны
2000,schaukeln::V,aalavoq,šūpoties
2001,schaukeln::V,aalavoq,zvalstīties
2002,schwimmen::V,naluppoq,уявны
2003,schwimmen::V,naluppoq,peldēt
2004,tauchen::V,allorpoq,сунавны
2005,tauchen::V,allorpoq,gremdēties
2006,rudern::V,ipuppaa,пелысасьны
2007,rudern::V,ipuppaa,airēt
2008,rudern::V,ipuppaa,irties
2009,fahren::V,qimusserpoq,мунны
2010,fahren::V,qimusserpoq,braukt
2011,fliegen::V,timmivoq,лэбны
2012,fliegen::V,timmivoq,lidot
2013,fliegen::V,timmivoq,laisties
2014,weggehen::V,piiarpoq,мунавны
2015,weggehen::V,piiarpoq,aiziet
2016,anhalten::V,unitsippaa,джӧмдыны
2017,anhalten::V,unitsippaa,apstāties
2018,hineingehen::V,timaappaa,пырны
2019,hineingehen::V,timaappaa,ieiet
2020,eintreten::V,allattorpaa,пырны
2021,eintreten::V,allattorpaa,ienākt
2022,kommen::V,qaa-,воны
2023,kommen::V,qaa-,локны
2024,kommen::V,qaa-,nākt
2025,kommen::V,pivaa,воны
2026,kommen::V,pivaa,локны
2027,kommen::V,pivaa,nākt
2028,ankommen::V,tikippoq,воны
2029,ankommen::V,tikippoq,локны
2030,ankommen::V,tikippoq,nonākt
2031,ankommen::V,tikippoq,ierasties
2032,zurückkommen::V,angerlarpoq,косны
2033,zurückkommen::V,angerlarpoq,бергӧдчыны
2034,zurückkommen::V,angerlarpoq,atgriezties
2035,bleiben::V,uninngavoq,кольны
2036,bleiben::V,uninngavoq,palikt
2037,warten::V,paavoq,виччысьны
2038,warten::V,paavoq,gaidīt
2039,warten::V,utaqqivoq,виччысьны
2040,warten::V,utaqqivoq,gaidīt
2041,suchen::V,nivivaa,корсьны
2042,suchen::V,nivivaa,meklēt
2043,finden::V,nanivaa,казявны
2044,finden::V,nanivaa,rast
2045,finden::V,nanivaa,atrast
2046,versuchen::V,uuppaa,заводитчывны
2047,versuchen::V,uuppaa,mēģināt
2048,versuchen::V,ussersarpaa,заводитчывны
2049,versuchen::V,ussersarpaa,mēģināt
2050,vorbereiten::V,piareersarpaa,дасьтыны
2051,vorbereiten::V,piareersarpaa,gatavot
2052,vorbereiten::V,piareersarpaa,sagatavot
2053,lieben::V,asavaa,радейтны
2054,lieben::V,asavaa,mīlēt
2055,mögen::V,akaaraa,радейтны
2056,mögen::V,akaaraa,gribēties
2057,rühren::V,qeerlerpaa,нормӧдны
2058,rühren::V,qeerlerpaa,aizgrābt
2059,weinen::V,qiavoq,бӧрдны
2060,weinen::V,qiavoq,raudāt
2061,schimpfen::V,qatimaarpoq,видчыны
2062,schimpfen::V,qatimaarpoq,rāties
