,Concept_ID,hi,ca
1505,lassen::V,-आना,fer
1506,lassen::V,कराना,fer
1507,einladen::V,बुलाना,invitar
1508,einladen::V,बुलाना,convidar
1509,vereinigen::V,मिलाना,unir
1510,vereinigen::V,संयुक्त करना,unir
1511,besuchen::V,मिलना से,visitar
1512,besuchen::V,मिलना से,anar a veure
1513,besuchen::V,मिलने जाना से,visitar
1514,besuchen::V,मिलने जाना से,anar a veure
1515,treffen::V,मिलना,trobar
1516,sich versammeln::V,इकट्ठा होना,reunir-se
1517,spielen::V,खेलना,jugar
1518,singen::V,गाना,cantār
1519,tanzen::V,नाचना,ballar
1520,sich trennen::V,अलग होना,separar-se
1521,verlassen::V,छोड़ना,deixar
1522,verlassen::V,छोड़ना,abandonar
1523,retten::V,बचाना,salvar
1524,bewachen::V,आँख रखना पर,vigilar
1525,schützen::V,रक्षा करना,protegir
1526,verteidigen::V,रक्षा करना,defensar
1527,sich schlagen::V,हाथापाई करना,barallar-se
1528,schießen::V,गोली मारना,tirar
1529,schießen::V,गोली मारना,disparar
1530,siegen::V,जीतना,vèncer
1531,siegen::V,विजय पाना,vèncer
1532,ärgern::V,चिढ़ाना,enfadar
1533,schlagen::V,मारना,pegar
1534,schlagen::V,मारना,colpejar
1535,treten::V,ठोकर मारना,donar un cop de peu a
1536,stechen::V,भेदना,punxar
1537,stechen::V,भेदना,apunyalar
1538,stechen::V,भोंकना,punxar
1539,stechen::V,भोंकना,apunyalar
1540,stoßen::V,धक्का देना,empènyer
1541,stoßen::V,झटका देना,empènyer
1542,stehlen::V,चोरी करना,robar
1543,stören::V,बुरा लगना,molestar
1544,belästigen::V,तंग करना,importunar
1545,verbergen::V,लुकाना,amagar
1546,verbergen::V,लुकाना,ocultar
1547,täuschen::V,धोखा देना,enganyar
1548,betrügen::V,धोखा देना,estafar
1549,töten::V,मारना,matar
1550,töten::V,मार डालना,matar
1551,wohnen::V,रहना,vīure
1552,wohnen::V,रहना,habitar
1553,arbeiten::V,काम करना,treballar
1554,sammeln::V,जमा करना,col·leccionar
1555,pflücken::V,चुनना,collir
1556,pflücken::V,तोड़ना,collir
1557,jagen::V,आखेट करना,caçar
1558,jagen::V,शिकार करना,caçar
1559,fischen::V,मछली पकड़ना,pescar
1560,fassen::V,पकड़ना,atrapar
1561,hüten::V,चराना,pasturar
1562,treiben::V,हाँकना,arriar
1563,anbinden::V,बाँधना,lligar
1564,füttern::V,खिलाना,donar menjar a
1565,melken::V,दुहना,munyir
1566,hacken::V,काटना,picar
1567,hacken::V,काटना,tallar
1568,gießen::V,सींचना,regar
1569,reifen::V,पकना,madurar
1570,zubereiten::V,पकाना,preparar
1571,kochen::V,पकाना,coure
1572,kochen::V,राँधना,coure
1573,backen::V,पकाना,coure al forn
1574,braten::V,तलना,rostir
1575,braten::V,भूनना,rostir
1576,umrühren::V,फेंटना,remenar
1577,stricken::V,बुनना,tricotar
1578,stricken::V,बुनना,fer punt de mitja
1579,nähen::V,सीना,cosir
1580,färben::V,रँगना,tenyir
1581,reinigen::V,साफ़ करना,netejar
1582,reinigen::V,शुद्ध करना,netejar
1583,waschen::V,धोना,rentār
1584,abwischen::V,पोंछ्ना,eixugar
1585,spülen::V,माँजना,esbandir
1586,spülen::V,खँगालना,esbandir
1587,fegen::V,बुहारना,escombrar
1588,kehren::V,झाड़ना,escombrar
1589,baden::V,स्नान करना,banyar-se
1590,sich waschen::V,नहाना,rentār-se
1591,sich waschen::V,हाथ-मुँह धोना,rentār-se
1592,ausziehen::V,उतारना,treure's
1593,anziehen::V,पहनना,posar-se
1594,sich anziehen::V,कपड़े पहनना,vestir-se
1595,kämmen::V,कंघी करना,pentinar
1596,schmücken::V,सजाना,adornar
1597,schmücken::V,सँवारना,adornar
1598,sagen::V,कहना,dir
1599,sagen::V,बताना,dir
1600,sprechen::V,बोलना,parlar
1601,reden::V,बोलना,parlar
1602,reden::V,बात करना,parlar
1603,sich unterhalten::V,बात करना,conversar
1604,sich unterhalten::V,बातचीत करना,conversar
1605,fragen::V,पूछ्ना,preguntar
1606,fragen::V,प्रश्न करना,preguntar
1607,bitten::V,माँगना से,demanar
1608,erzählen::V,बताना,contar
1609,erzählen::V,बताना,explicar
1610,mitteilen::V,ख़बर देना,comunicar
1611,mitteilen::V,सूचना देना,comunicar
1612,nennen::V,नाम देना,nomenar
1613,rufen::V,बुलाना,cridar
1614,prahlen::V,शेख़ी बघारना,lloar-se
1615,prahlen::V,शेख़ी बघारना,jactar-se
1616,übersetzen::V,अनुवाद करना,traduir
1617,denken::V,सोचना,pensar
1618,glauben::V,विश्वास करना,creure
1619,bemerken::V,ध्यान देना पर,notar
1620,erkennen::V,पहचानना,reconèixer
1621,begreifen::V,समझना,comprendre
1622,verstehen::V,सुनना,entendre
1623,lernen::V,पढ़ना,aprendre
1624,wissen::V,जानना,saber
1625,wissen::V,मालूम होना,saber
1626,sich erinnern an::V,याद करना,recordar
1627,vergessen::V,भूलना,oblidar
1628,vergessen::V,बिसारना,oblidar
1629,messen::V,नापना,mesurar
1630,zählen::V,गिनना,comptar
1631,rechnen::V,गणना करना,calcular
1632,rechnen::V,हिसाब करना,calcular
1633,lesen::V,पढ़ना,llegir
1634,malen::V,कींचना,pintar
1635,zeichnen::V,चित्र कींचना,dibuixar
1636,schreiben::V,लिखना,escrīure
1637,besitzen::V,मालिक होना,posseir
1638,besitzen::V,स्वामी होना,posseir
1639,kaufen::V,ख़रीदना,comprar
1640,verkaufen::V,बेचना,vendre
1641,bezahlen::V,चुकाना,pagar
1642,bezahlen::V,अदा करना,pagar
1643,zahlen::V,अदा करना,pagar per
1644,beherrschen::V,शासन करना पर,dominar
1645,ertragen::V,सहना,aguantar
