,Concept_ID,tr,kk
1507,stechen::V,sokmak,шаншу
1508,stechen::V,batırmak,шаншу
1509,stoßen::V,itmek,түрту
1510,stehlen::V,çalmak,ұрлау
1511,stören::V,bozmak,кесірлен
1512,stören::V,etkilemek,кесірлен
1513,belästigen::V,rahatsız etmek,мазасын алу
1514,verbergen::V,saklamak,сездірмеу
1515,täuschen::V,aldatmak,жалған айту
1516,betrügen::V,aldatmak,алдау
1517,betrügen::V,aldatmak,алдап кету
1518,betrügen::V,aldatmak,ақымақ қылу
1519,betrügen::V,dolandırmak,алдау
1520,betrügen::V,dolandırmak,алдап кету
1521,betrügen::V,dolandırmak,ақымақ қылу
1522,töten::V,öldürmek,құрту
1523,töten::V,öldürmek,өлтіру
1524,wohnen::V,oturmak,мекендеу
1525,wohnen::V,oturmak,өмір сүру
1526,arbeiten::V,çalışmak,істеу
1527,arbeiten::V,çalışmak,еңбектену
1528,sammeln::V,toplamak,жыю
1529,pflücken::V,koparmak,жұлу
1530,jagen::V,avlanmak,аулау
1531,fischen::V,balık tutmak,балык_аулау
1532,fassen::V,tutmak,ұстау
1533,fassen::V,yakalamak,ұстау
1534,hüten::V,otlatmak,жаю
1535,hüten::V,otlatmak,бағу
1536,treiben::V,gütmek,айдау
1537,anbinden::V,bağlamak,байлау
1538,füttern::V,beslemek,ас ішкізу
1539,füttern::V,beslemek,азықтандыру
1540,füttern::V,beslemek,қоректендіру
1541,melken::V,sağmak,сауу
1542,hacken::V,yarmak,турау
1543,gießen::V,sulamak,суару
1544,reifen::V,olgunlaşmak,жетілу
1545,zubereiten::V,hazırlamak,даяр ету
1546,kochen::V,pişirmek,асу
1547,kochen::V,kaynatmak,асу
1548,backen::V,pişirmek,пісіру
1549,backen::V,fırında pişirmek,пісіру
1550,braten::V,kızartmak,қуыру
1551,umrühren::V,karıştırmak,былғалау
1552,umrühren::V,karıştırmak,сапырылыстыру
1553,stricken::V,örmek,торлау
1554,stricken::V,örmek,тоқу
1555,nähen::V,dikmek,тігу
1556,färben::V,boyamak,бояу
1557,färben::V,boyamak,сырлау
1558,reinigen::V,temizlemek,аршу
1559,reinigen::V,temizlemek,тазалау
1560,waschen::V,yıkamak,жуу
1561,abwischen::V,silmek,сүрту
1562,spülen::V,çalkamak,шаю
1563,fegen::V,süpürmek,сыпыру
1564,kehren::V,süpürmek,сыпыру
1565,baden::V,yıkanmak,шомылу
1566,baden::V,banyo yapmak,шомылу
1567,sich waschen::V,yıkanmak,жуыну
1568,ausziehen::V,çıkarmak,шешу
1569,anziehen::V,giymek,кигізу
1570,sich anziehen::V,giyinmek,киіну
1571,kämmen::V,taramak,тарау
1572,schmücken::V,süslemek,әсемдеу
1573,schmücken::V,süslemek,мәнерлеу
1574,schmücken::V,süslemek,көріктендіру
1575,sagen::V,demek,деу
1576,sagen::V,demek,айту
1577,sagen::V,söylemek,деу
1578,sagen::V,söylemek,айту
1579,sprechen::V,konuşmak,деу
1580,sprechen::V,konuşmak,айту
1581,reden::V,konuşmak,сөйлеу
1582,reden::V,konuşmak,сөйлесу
1583,reden::V,konuşmak,тіл қатысу
1584,sich unterhalten::V,sohbet etmek,сұхбаттасу
1585,fragen::V,sormak,сұрау
1586,bitten::V,dilemek,өтіну
1587,bitten::V,dilemek,жалыну
1588,bitten::V,rica etmek,өтіну
1589,bitten::V,rica etmek,жалыну
1590,erzählen::V,bahsetmek,айту
1591,erzählen::V,hikâye etmek,айту
1592,mitteilen::V,bildirmek,білдіру
1593,nennen::V,adlandırmak,атау
1594,rufen::V,çağırmak,шақыру
1595,prahlen::V,övünmek,бөсу
1596,übersetzen::V,çevirmek,аудару
1597,übersetzen::V,tercüme etmek,аудару
1598,denken::V,düşünmek,ойлау
1599,glauben::V,inanmak,нану
1600,glauben::V,inanmak,илану
1601,glauben::V,zannetmek,нану
1602,glauben::V,zannetmek,илану
1603,bemerken::V,farkına varmak,аңғару
1604,erkennen::V,tanımak,тану
1605,begreifen::V,anlamak,ұғу
1606,begreifen::V,anlamak,аңғарып алу
1607,begreifen::V,kavramak,ұғу
1608,begreifen::V,kavramak,аңғарып алу
1609,verstehen::V,duymak,пайым
1610,verstehen::V,duymak,түсіну
1611,verstehen::V,anlamak,пайым
1612,verstehen::V,anlamak,түсіну
1613,lernen::V,öğrenmek,оқу
1614,wissen::V,bilmek,хабардар болу
1615,sich erinnern an::V,hatırlamak,еске түсіру
1616,vergessen::V,unutmak,ұмыту
1617,messen::V,ölçmek,өлшеу
1618,zählen::V,saymak,санау
1619,rechnen::V,hesap etmek,санап шығару
1620,rechnen::V,hesap etmek,санап шығу
1621,rechnen::V,hesap etmek,санау
1622,lesen::V,okumak,оқу
1623,malen::V,resmini yapmak,сурет салу
1624,zeichnen::V,çizmek,сурет салу
1625,schreiben::V,yazmak,жазу
1626,besitzen::V,haiz olmak,болу
1627,besitzen::V,sahip olmak,болу
1628,kaufen::V,almak,алу
1629,kaufen::V,almak,әперу
1630,verkaufen::V,satmak,сату
1631,bezahlen::V,ödemek,төлеу
1632,bezahlen::V,ödemek,ақы беру
1633,bezahlen::V,ödemek,ақы төлеу
1634,zahlen::V,ödemek,төлеу
1635,beherrschen::V,hâkim olmak,билеу
1636,ertragen::V,dayanmak,төзу
1637,ertragen::V,dayanmak,шыдау
1638,ertragen::V,katlanmak,төзу
1639,ertragen::V,katlanmak,шыдау
