,Concept_ID,eu,mn
1502,ärgern::V,ernegatu,уур хүргэх
1503,ärgern::V,haserretu,уурлуулах
1504,ärgern::V,haserretu,уур хүргэх
1505,schlagen::V,jo,цохих
1506,schlagen::V,erauntsi,цохих
1507,treten::V,zapaldu,өшиглөх
1508,treten::V,ostiaktu,өшиглөх
1509,stechen::V,sastatu,хатгах
1510,stoßen::V,bultzatu,ёврох
1511,stoßen::V,bultzatu,нудрах
1512,stehlen::V,ostu,хулгайлах
1513,stehlen::V,lapurtu,хулгайлах
1514,stören::V,galarazi,саад болох
1515,belästigen::V,gohaindu,зовоох
1516,belästigen::V,gohaindu,амраахгүй байх
1517,belästigen::V,alamena eman,зовоох
1518,belästigen::V,alamena eman,амраахгүй байх
1519,verbergen::V,ezkutatu,нуух
1520,verbergen::V,ezkutatu,далдлах
1521,täuschen::V,tronpatu,мэхлэх
1522,täuschen::V,engainatu,мэхлэх
1523,betrügen::V,iruzurtu,хуурах
1524,töten::V,hil,алах
1525,töten::V,heriotza eman,алах
1526,wohnen::V,bizi izan,суух
1527,wohnen::V,bizi izan,амьдрах
1528,arbeiten::V,lan egin,ажиллах
1529,arbeiten::V,lan egin,хөдөлмөрлөх
1530,arbeiten::V,behar egin,ажиллах
1531,arbeiten::V,behar egin,хөдөлмөрлөх
1532,sammeln::V,bildu,түүх
1533,sammeln::V,bildu,хураах
1534,sammeln::V,bildumatu,түүх
1535,sammeln::V,bildumatu,хураах
1536,pflücken::V,batu,түүх
1537,pflücken::V,bildu,түүх
1538,jagen::V,ehizatu,агнах
1539,jagen::V,ehizatu,гөрөөлөх
1540,fischen::V,arrantzatu,загасчлах
1541,fischen::V,arrantzatu,загас барих
1542,fischen::V,arrantza egin,загасчлах
1543,fischen::V,arrantza egin,загас барих
1544,fassen::V,harrapatu,барих
1545,hüten::V,begiratu,маллах
1546,hüten::V,begiratu,хариулах
1547,treiben::V,bultza egin,туух
1548,anbinden::V,estekatu,уях
1549,füttern::V,bazkatu,тэжээх
1550,melken::V,jetzi,саах
1551,hacken::V,xehatu,цавчих
1552,gießen::V,isuri,услах
1553,reifen::V,heldu,боловсрох
1554,reifen::V,zoritu,боловсрох
1555,zubereiten::V,prestatu,бэлдэх
1556,kochen::V,egosi,чанах
1557,backen::V,labean egin,жигнэх
1558,braten::V,erregosi,шарах
1559,braten::V,erregosi,хайрах
1560,umrühren::V,eragin,хутгах
1561,stricken::V,trikotatu,нэхэх
1562,stricken::V,trikotatu,сүлжих
1563,stricken::V,puntu egin,нэхэх
1564,stricken::V,puntu egin,сүлжих
1565,nähen::V,josi,оёх
1566,färben::V,tindatu,будах
1567,reinigen::V,ikuzi,арилгах
1568,reinigen::V,ikuzi,цэвэрлэх
1569,reinigen::V,garbitu,арилгах
1570,reinigen::V,garbitu,цэвэрлэх
1571,waschen::V,xahutu,угаах
1572,waschen::V,garbitu,угаах
1573,abwischen::V,xukatu,арчих
1574,spülen::V,irakutzi,зайлах
1575,fegen::V,erraztatu,хамах
1576,fegen::V,erraztatu,шүүрдэх
1577,kehren::V,isastu,шүүрдэх
1578,kehren::V,isastu,туужуудах
1579,baden::V,bainatu,усанд орох
1580,baden::V,bainua hartu,усанд орох
1581,sich waschen::V,burua garbitu,биеэ угаах
1582,ausziehen::V,erantzi,тайлах
1583,anziehen::V,jantzi,өмсөх
1584,sich anziehen::V,jantzi,хувцаслах
1585,kämmen::V,orraztu,самнах
1586,schmücken::V,apaindu,гоёх
1587,schmücken::V,apaindu,чимэх
1588,sagen::V,esan,гэх
1589,sagen::V,esan,хэлэх
1590,sprechen::V,mintzatu,ярих
1591,sprechen::V,mintzatu,өгүүлэх
1592,sprechen::V,hitz egin,ярих
1593,sprechen::V,hitz egin,өгүүлэх
1594,reden::V,hitz egin,хэлэх
1595,reden::V,hitz egin,хөөрөлдөх
1596,sich unterhalten::V,solastu,ярилцах
1597,sich unterhalten::V,solas egin,ярилцах
1598,fragen::V,galdetu,асуух
1599,bitten::V,eskatu,гуйх
1600,bitten::V,galdegin,гуйх
1601,erzählen::V,edestu,өгүүлэх
1602,erzählen::V,kontatu,өгүүлэх
1603,mitteilen::V,jakinarazi,дуулгах
1604,mitteilen::V,jakinarazi,мэдээлэх
1605,nennen::V,izena eman,нэрлэх
1606,rufen::V,dei egin,дуудах
1607,prahlen::V,harrokerian ibili,бардах
1608,prahlen::V,harrokerian ibili,сайрхах
1609,prahlen::V,ahoberokeriak esan,бардах
1610,prahlen::V,ahoberokeriak esan,сайрхах
1611,übersetzen::V,itzuli,орчуулах
1612,denken::V,pentsatu,санах
1613,denken::V,gogoeta egin,санах
1614,glauben::V,sinetsi,итгэх
1615,bemerken::V,ohartu,ажих
1616,bemerken::V,ohartu,ажиглах
1617,bemerken::V,konturatu,ажих
1618,bemerken::V,konturatu,ажиглах
1619,erkennen::V,ezagutu,таних
1620,erkennen::V,antzeman,таних
1621,begreifen::V,ulertu,ойлгох
1622,verstehen::V,aditu,мэдэж авах
1623,lernen::V,ikasi,сурах
1624,wissen::V,jakin,мэдэх
1625,sich erinnern an::V,gogoratu,дурсах
1626,sich erinnern an::V,gogoan izan,дурсах
1627,vergessen::V,ahaztu,мартах
1628,vergessen::V,ahantzi,мартах
1629,messen::V,neurtu,хэмжих
1630,zählen::V,zenbatu,тоолох
1631,zählen::V,kopuratu,тоолох
1632,rechnen::V,kalkulatu,тооцоох
1633,lesen::V,irakurri,унших
1634,malen::V,margotu,зурах
1635,zeichnen::V,marraztu,дүрслэн бичих
1636,schreiben::V,idatzi,бичих
1637,besitzen::V,ukan,эзэмших
1638,besitzen::V,eduki,эзэмших
1639,kaufen::V,erosi,худалдан авах
1640,verkaufen::V,saldu,худалдах
1641,bezahlen::V,ordaindu,төлөх
1642,zahlen::V,ordaindu,төлөх
1643,beherrschen::V,menpean izan,эзэмших
1644,ertragen::V,jasan,тэсэх
1645,ertragen::V,pairatu,тэсэх
