,Concept_ID,ps,ka
1348,übersetzen::V,ترجمه کول,გადათარგმნის
1349,denken::V,فکر کول,ფიქრობს
1350,denken::V,فکر کول,აზროვნებს
1351,glauben::V,باور کول,სჯერა
1352,bemerken::V,لیدل,შენიშვნავს
1353,erkennen::V,پېژندل,გამოიცნობს
1354,begreifen::V,رسېدل,გაიგებს
1355,begreifen::V,پوهېدل,გაიგებს
1356,verstehen::V,پوهېدل,გაიგონებს
1357,lernen::V,زده کول,ისწავლის
1358,lernen::V,درس لوستل,ისწავლის
1359,wissen::V,پوهېدل,ეცოდინება
1360,sich erinnern an::V,یادول,მოიგონებს
1361,sich erinnern an::V,یادول,გაიხსენებს
1362,sich erinnern an::V,په یاد راوړل,მოიგონებს
1363,sich erinnern an::V,په یاد راوړل,გაიხსენებს
1364,vergessen::V,هېرول,ივიწყებს
1365,messen::V,اندازه کول,ზომავს
1366,zählen::V,شمارل,ითვლის
1367,rechnen::V,حسابول,გაიანგარიშებს
1368,lesen::V,لوستل,კითხულობს
1369,malen::V,رسمول,ხატავს
1370,zeichnen::V,رسمول,ხაზავს
1371,schreiben::V,لیکل,დაწერს
1372,besitzen::V,لرل,ექნება
1373,kaufen::V,رانیول,ყიდულობს
1374,verkaufen::V,خرڅول,გაყიდის
1375,bezahlen::V,تأدیه کول,გადაიხდის
1376,zahlen::V,کسات اخيستل,გადაიხდის
1377,beherrschen::V,تسلط لرل,ფლობს
1378,ertragen::V,زغمل,მოითმენს
1379,Barsch::N,,ქორჭილა
1380,Hecht::N,,ქარიყლაპია
