,Concept_ID,ady,os
1221,gießen::V,тепкӏэн,бакалын
1222,reifen::V,игъо хъун,срæгъæд уын
1223,reifen::V,игъо хъун,сцæттæ уын
1224,zubereiten::V,бгъэхьазырын,сцӕттӕ кӕнын
1225,kochen::V,шӏы́н,фыцын
1226,backen::V,гъэжъэ́н,фыцын
1227,braten::V,гъэжъэ́н,цурын
1228,umrühren::V,зэхэгъэкӏухьан,ахæццæ кæнын
1229,umrühren::V,зэхэгъэкӏухьан,азмæнтын
1230,umrühren::V,зэхэгъэкӏухьан,астауын
1231,stricken::V,хъын,кæнын
1232,stricken::V,хъын,бийын
1233,nähen::V,дэн,хуыйын
1234,färben::V,бгъэлэн,ахорын
1235,reinigen::V,укъэбзы́н,ссыгъдæг кæнын
1236,reinigen::V,укъэбзы́н,ныссыгъдæг кæнын
1237,reinigen::V,укъэбзы́н,ныссæрфын
1238,waschen::V,бгыкӏын,ӕхсын
1239,abwischen::V,лъэкӏы́н,сӕрфын
1240,spülen::V,дэгъэчъыхьан,æнхъæвзын
1241,fegen::V,пхъэнкӏы́н,мӕрзын
1242,kehren::V,пхъэнкӏы́н,мӕрзын
1243,baden::V,зыгъэпскӏын,хи найын
1244,sich waschen::V,зытхьакӏы́н,хи æхсын
1245,ausziehen::V,къытехы́н,ласын
1246,anziehen::V,щылъэ́н,скæнын
1247,sich anziehen::V,зыфэпэн,дзаума скæнын
1248,sich anziehen::V,зыфэпэн,дарæс скæнын
1249,kämmen::V,жьын,ныффасын
1250,kämmen::V,жьын,æрфасын
1251,schmücken::V,гъэдэхэ́н,фӕлындын
1252,sagen::V,къэӏон,зæгъын
1253,sprechen::V,псэлъэ́н,дзурын
1254,reden::V,гущыӏэ́н,ныхас кӕнын
1255,sich unterhalten::V,зэдэгущыӏэн,ныхас кæнын
1256,fragen::V,упчӏэ́н,фӕрсын
1257,bitten::V,лъэӏо́н,курын
1258,erzählen::V,къэпӏотэ́н,радзурын
1259,erzählen::V,къэпӏотэ́н,ратаурæгъ кæнын
1260,mitteilen::V,макъэ егъэӏун,фехъусын кæнын
1261,nennen::V,цӏэ фэусы́н,хонын
1262,rufen::V,джэн,сидын
1263,prahlen::V,узыщытхъужьы́н,ӕппӕлын
1264,übersetzen::V,бгъэкӏотэн,ратæлмац кæнын
1265,denken::V,егупшысэ́н,ӕнхъӕлын
1266,denken::V,егупшысэ́н,хъуыды кӕнын
1267,glauben::V,уивыхъэ́ телъы́н,уырнын
1268,bemerken::V,гу лъыптэ́н,фенын
1269,erkennen::V,зэхэпхын,базонын
1270,erkennen::V,зэбгъэшӏэн,базонын
1271,begreifen::V,гурыӏо́н,ӕмбарын
1272,begreifen::V,гурыӏо́н,бамбарын
1273,verstehen::V,зэхэхын,
1274,lernen::V,еджэ́н,ахуыр кӕнын
1275,wissen::V,шӏэн,зонын
1276,sich erinnern an::V,къэшӏэжьын,зæрдыл æрлæууын
1277,sich erinnern an::V,къэшӏэжьын,æрымысын
1278,sich erinnern an::V,къэшӏэжьын,æрбаймысын
1279,sich erinnern an::V,къэшӏэжьын,æрхъуыды кæнын
1280,vergessen::V,пщыгъупшэжьы́н,ферох кæнын
1281,vergessen::V,пщыгъупшэжьы́н,айрох кæнын
1282,messen::V,шын,барын
1283,zählen::V,плъытэ́н,нымайын
1284,rechnen::V,плъытэ́н,хынцын
1285,rechnen::V,угугъэ́н,хынцын
1286,lesen::V,еджэ́н,кӕсын
1287,lesen::V,еджэ́н,фӕрсын
1288,malen::V,шӏын,ныв кӕнын
1289,zeichnen::V,шӏын,ныв кӕнын
1290,schreiben::V,тхын,фыссын
1291,besitzen::V,иӏэн,хицау уын
1292,kaufen::V,щэфы́н,балхӕнын
1293,verkaufen::V,щэн,уӕй кӕнын
1294,bezahlen::V,птын,бафидын
1295,bezahlen::V,лъыптын,бафидын
1296,bezahlen::V,птыжьы́н,бафидын
1297,zahlen::V,птын,фидын
1298,zahlen::V,лъыптын,фидын
1299,beherrschen::V,иунаеу иӏэн,æлдариуæг кæнын
1300,ertragen::V,щэчы́н,бавзарын
1301,Schnurrbart::N,,рихи
1302,Nabel::N,,бикъ
1303,Wetter::N,,боныхъӕд
1304,Frost::N,,ихæн
1305,Raureif::N,,халас
1306,Adler::N,,цӕргӕс
1307,Schwan::N,,доныхъаз
1308,Ton::N,,мыр
1309,Sache::N,,дзаума
1310,Schlitten::N,,дзоныгъ
1311,Last::N,,уаргъ
1312,Figur::N,,кæрдгæныв
1313,Bündel::N,,баст
1314,Schuh::N,,басмахъ
1315,Arzt::N,,хосгæнæг
1316,Arzt::N,,дохтыр
1317,lebendig::A,,цардӕгас
1318,zuerst::ADV,,фыццаг
1319,manchmal::ADV,,хатт
1320,niemals::ADV,,никуы
1321,niemals::ADV,,никæд
1322,hier::ADV,,ам
1323,hierhin::ADV,,ардӕм
1324,von hier::ADV,,ардыгæй
1325,schon::ADV,,нырид
1326,sinken::V,,дæлæмæ æрхауын
1327,klirren::V,,дзыгъал-мыгъул кæнын
1328,klirren::V,,дзæгъ-дзæгъ кæнын
1329,fliehen::V,,лидзын
1330,flüchten::V,,алидзын
1331,geraten::V,,разынын
1332,aufheben::V,,сисын
1333,beugen::V,,æркъæдз кæнын
1334,beugen::V,,æртасын кæнын
1335,umdrehen::V,,афæлдахын
1336,bekommen::V,,ссарын
1337,bekommen::V,,сфæрæз кæнын
1338,bekommen::V,,самал кæнын
1339,erhalten::V,,райсын
