,Concept_ID,ga,it
1557,wissen::V,tá a fhios ag,sapere
1558,sich erinnern an::V,cuimhnigh ar,ricordare
1559,sich erinnern an::V,cuimhnigh ar,ricordarsi di
1560,sich erinnern an::V,is cuimhne ar,ricordare
1561,sich erinnern an::V,is cuimhne ar,ricordarsi di
1562,vergessen::V,dearmad,dimenticare
1563,messen::V,tomhais,misurare
1564,zählen::V,cuntais,contare
1565,rechnen::V,ríomh,contare
1566,rechnen::V,ríomh,calcolare
1567,rechnen::V,áirigh,contare
1568,rechnen::V,áirigh,calcolare
1569,lesen::V,léigh,lèggere
1570,malen::V,péinteáil,dipìngere
1571,zeichnen::V,línigh,disegnare
1572,zeichnen::V,tarraing,disegnare
1573,schreiben::V,scríobh,scrìvere
1574,besitzen::V,is le,possedere
1575,kaufen::V,ceannaigh,comprare
1576,kaufen::V,ceannaigh,acquistare
1577,verkaufen::V,díol,vendere
1578,bezahlen::V,íoc as,pagare
1579,zahlen::V,íoc,pagare
1580,beherrschen::V,rialaigh,dominare
1581,ertragen::V,seas,sopportare
1582,ertragen::V,fulaing,sopportare
1583,ertragen::V,foighnigh,sopportare
1584,Ader::N,,vena
1585,vorwärts::ADV,,avanti
