,Concept_ID,sv,se
6777,herstellen::V,framställa,ӣллькье
6778,bauen::V,bygga,bigkedh
6779,bauen::V,bygga,biggit
6780,bauen::V,bygga,ráhkadit
6781,bauen::V,bygga,huksiđ
6782,bauen::V,bygga,raajjâd
6783,bauen::V,bygga,тӯййше
6784,reparieren::V,reparera,davvodh
6785,reparieren::V,reparera,divvot
6786,reparieren::V,reparera,divvut
6787,reparieren::V,reparera,tivvoođ
6788,reparieren::V,reparera,čihtâđ
6789,reparieren::V,reparera,teevvad
6790,reparieren::V,reparera,чиннэ
6791,verbessern::V,rätta,bueriedidh
6792,verbessern::V,rätta,báredit
6793,verbessern::V,rätta,buoredit
6794,verbessern::V,rätta,buoridit
6795,verbessern::V,rätta,pye'rediđ
6796,verbessern::V,rätta,pue´reed
6797,verbessern::V,rätta,шӣгнэ
6798,verbessern::V,förbättra,bueriedidh
6799,verbessern::V,förbättra,báredit
6800,verbessern::V,förbättra,buoredit
6801,verbessern::V,förbättra,buoridit
6802,verbessern::V,förbättra,pye'rediđ
6803,verbessern::V,förbättra,pue´reed
6804,verbessern::V,förbättra,шӣгнэ
6805,ändern::V,ändra,jeatjahtehtedh
6806,ändern::V,ändra,rievddadit
6807,ändern::V,ändra,muhttit
6808,ändern::V,ändra,molsut
6809,ändern::V,ändra,mutteđ
6810,ändern::V,ändra,mu´tted
6811,ändern::V,ändra,вуайхе
6812,ändern::V,ändra,ка̄вьсе
6813,ändern::V,förändra,jeatjahtehtedh
6814,ändern::V,förändra,rievddadit
6815,ändern::V,förändra,muhttit
6816,ändern::V,förändra,molsut
6817,ändern::V,förändra,mutteđ
6818,ändern::V,förändra,mu´tted
6819,ändern::V,förändra,вуайхе
6820,ändern::V,förändra,ка̄вьсе
6821,graben::V,gräva,berkedh
6822,graben::V,gräva,kroehkedh
6823,graben::V,gräva,bállet
6824,graben::V,gräva,goaivut
6825,graben::V,gräva,roggat
6826,graben::V,gräva,kuái'vuđ
6827,graben::V,gräva,rääppad
6828,graben::V,gräva,kuäivvad
6829,graben::V,gräva,ра̄бпэ
6830,graben::V,gräva,куаййве
6831,beugen::V,böja,sojjedidh
6832,beugen::V,böja,såjådit
6833,beugen::V,böja,sojahit
6834,beugen::V,böja,sujâttiđ
6835,beugen::V,böja,kå´mrded
6836,beugen::V,böja,njikklõõttâd
6837,beugen::V,böja,сойхьтэ
6838,beugen::V,böja,то̄а̄ххкэ
6839,beugen::V,böja,нигклаххьтэ
6840,biegen::V,böja,sojjehtidh
6841,biegen::V,böja,såjådit
6842,biegen::V,böja,niejddet
6843,biegen::V,böja,sojahit
6844,biegen::V,böja,čipteđ
6845,biegen::V,böja,soojted
6846,biegen::V,böja,сойхьтэ
6847,biegen::V,kröka,sojjehtidh
6848,biegen::V,kröka,såjådit
6849,biegen::V,kröka,niejddet
6850,biegen::V,kröka,sojahit
6851,biegen::V,kröka,čipteđ
6852,biegen::V,kröka,soojted
6853,biegen::V,kröka,сойхьтэ
6854,drehen::V,vrida,jårrehtidh
6855,drehen::V,vrida,bådnjåt
6856,drehen::V,vrida,botnjat
6857,drehen::V,vrida,jurâttiđ
6858,drehen::V,vrida,jåårǥlâ´tted
6859,drehen::V,vrida,чоӊӊтэ
6860,wenden::V,vända,jarkelidh
6861,wenden::V,vända,jårggålit
6862,wenden::V,vända,jorgalit
6863,wenden::V,vända,jurgâliđ
6864,wenden::V,vända,jåårǥlâ´tted
6865,wenden::V,vända,вӣррлаххътэ
6866,wenden::V,vända,ка̄вьсе
6867,umdrehen::V,vrida om,jarkedh
6868,umdrehen::V,vrida om,måttsåstit
6869,umdrehen::V,vrida om,botnjat
6870,umdrehen::V,vrida om,jorgođ
6871,umdrehen::V,vrida om,jårǥsted
6872,umdrehen::V,vrida om,коамьхе
6873,umdrehen::V,vrida om,калльтлэ
6874,heben::V,häva,luknjedh
6875,heben::V,häva,baavhkestidh
6876,heben::V,häva,bajedit
6877,heben::V,häva,loktet
6878,heben::V,häva,bajidit
6879,heben::V,häva,pajediđ
6880,heben::V,häva,kokkiđ
6881,heben::V,häva,kaggâd
6882,heben::V,häva,pââ´jeed
6883,heben::V,häva,пайнэ
6884,heben::V,häva,пайнэллэ
6885,hochheben::V,lyfta,lutnjedh
6886,hochheben::V,lyfta,låggŋit
6887,hochheben::V,lyfta,loktet
6888,hochheben::V,lyfta,pajediđ
6889,hochheben::V,lyfta,kuåstteed
6890,hochheben::V,lyfta,пайнэ
6891,ergreifen::V,gripa,fihkelidh
6892,ergreifen::V,gripa,sårjjot
6893,ergreifen::V,gripa,doahppit
6894,ergreifen::V,gripa,fáhtet
6895,ergreifen::V,gripa,tuáppuđ
6896,ergreifen::V,gripa,poppâ´tted
6897,ergreifen::V,gripa,каццсе
6898,ergreifen::V,gripa,туэрркэ
6899,ergreifen::V,gripa,ро̄а̄ппчье
6900,halten::V,hålla,steeredh
6901,halten::V,hålla,utniedidh
6902,halten::V,hålla,anedit
6903,halten::V,hålla,adnalit
6904,halten::V,hålla,doallat
6905,halten::V,hålla,toollâd
6906,halten::V,hålla,tue´rjjeed
6907,halten::V,hålla,туаррье
6908,drücken::V,trycka,dïelkestidh
6909,drücken::V,trycka,dieddet
6910,drücken::V,trycka,deaddit
6911,drücken::V,trycka,čárvet
6912,drücken::V,trycka,čárvuđ
6913,drücken::V,trycka,čärvvad
6914,drücken::V,trycka,teä´d'ded
6915,drücken::V,trycka,пе̄ррэ
6916,drücken::V,trycka,ра̄ппче
6917,schieben::V,skjuta,vuetjedh
6918,schieben::V,skjuta,sjáhtjat
6919,schieben::V,skjuta,cáhkit
6920,schieben::V,skjuta,cuggâđ
6921,schieben::V,skjuta,oi´ǧǧeed
6922,schieben::V,skjuta,оййкье
6923,kratzen::V,riva,våhtsodh
6924,kratzen::V,riva,skreepedh
6925,kratzen::V,riva,ruohkkat
6926,kratzen::V,riva,ruohkastit
6927,kratzen::V,riva,gazzut
6928,kratzen::V,riva,kazzođ
6929,kratzen::V,riva,võckkâd
6930,kratzen::V,riva,кышшкэ
6931,kratzen::V,riva,каххьце
6932,kratzen::V,skrapa,våhtsodh
6933,kratzen::V,skrapa,skreepedh
6934,kratzen::V,skrapa,ruohkkat
6935,kratzen::V,skrapa,ruohkastit
6936,kratzen::V,skrapa,gazzut
6937,kratzen::V,skrapa,kazzođ
6938,kratzen::V,skrapa,võckkâd
6939,kratzen::V,skrapa,кышшкэ
6940,kratzen::V,skrapa,каххьце
6941,lecken::V,slicka,njåalodh
6942,lecken::V,slicka,njoallot
6943,lecken::V,slicka,njolodit
6944,lecken::V,slicka,njuálluđ
6945,lecken::V,slicka,njuällad
6946,lecken::V,slicka,нюаллэ
6947,beißen::V,bita,gaektjedh
6948,beißen::V,bita,gássket
6949,beißen::V,bita,gáskestit
6950,beißen::V,bita,gáskit
6951,beißen::V,bita,käskiđ
6952,beißen::V,bita,kä´cǩǩed
6953,beißen::V,bita,ка̄ццьке
6954,abreißen::V,slita_av,bïhkedh
6955,abreißen::V,slita_av,gajkkot
6956,abreißen::V,slita_av,gaikkihit
6957,abreißen::V,slita_av,roottâđ
6958,abreißen::V,slita_av,ra´šǩǩeed
6959,abreißen::V,slita_av,rååttad
6960,abreißen::V,slita_av,ро̄дтҍе
6961,abreißen::V,slita_av,пӯттҍкье
6962,abreißen::V,riva_av,bïhkedh
6963,abreißen::V,riva_av,gajkkot
6964,abreißen::V,riva_av,gaikkihit
6965,abreißen::V,riva_av,roottâđ
6966,abreißen::V,riva_av,ra´šǩǩeed
6967,abreißen::V,riva_av,rååttad
6968,abreißen::V,riva_av,ро̄дтҍе
6969,abreißen::V,riva_av,пӯттҍкье
6970,abschneiden::V,skära av,tjoehpestidh
6971,abschneiden::V,skära av,jallat
6972,abschneiden::V,skära av,čuohppat
6973,abschneiden::V,skära av,jogâldiđ
6974,abschneiden::V,skära av,geerelidh
6975,abschneiden::V,skära av,е̄дтэ
6976,abschneiden::V,skära av,е̄дтлэ
6977,binden::V,binda,gårredidh
6978,binden::V,binda,tjadnat
6979,binden::V,binda,gárrat
6980,binden::V,binda,čoonnâđ
6981,binden::V,binda,čõõnnâd
6982,binden::V,binda,čuõlmmâd
6983,binden::V,binda,ко̄ррэ
6984,binden::V,binda,чӯллмдэ
6985,binden::V,binda,ко̄а̄ррэ
6986,stecken::V,sticka,rïjtedh
6987,stecken::V,sticka,tsævkkat
6988,stecken::V,sticka,cáhkit
6989,stecken::V,sticka,cuggâđ
6990,stecken::V,sticka,čuõ´ǧ'ǧeed
6991,stecken::V,sticka,чогксэ
6992,stecken::V,sticka,це̄ӈькхэ
6993,brechen::V,bryta,dåajodh
6994,brechen::V,bryta,tsåapkodh
6995,brechen::V,bryta,doaddjut
6996,brechen::V,bryta,cuvket
6997,brechen::V,bryta,moorrâđ
6998,brechen::V,bryta,mu´rdded
6999,brechen::V,bryta,муррьтэ
7000,brechen::V,brista,dåajodh
7001,brechen::V,brista,tsåapkodh
7002,brechen::V,brista,doaddjut
7003,brechen::V,brista,cuvket
7004,brechen::V,brista,moorrâđ
7005,brechen::V,brista,mu´rdded
7006,brechen::V,brista,муррьтэ
7007,klopfen::V,banka,beenghkedh
7008,klopfen::V,banka,goalkkalit
7009,klopfen::V,banka,tsábbmet
7010,klopfen::V,banka,goalkit
7011,klopfen::V,banka,skoalkit
7012,klopfen::V,banka,skuá'lkuttiđ
7013,klopfen::V,banka,kuälkted
7014,klopfen::V,banka,та̄гкэ
7015,klopfen::V,klappa,beenghkedh
7016,klopfen::V,klappa,goalkkalit
7017,klopfen::V,klappa,tsábbmet
7018,klopfen::V,klappa,goalkit
7019,klopfen::V,klappa,skoalkit
7020,klopfen::V,klappa,skuá'lkuttiđ
7021,klopfen::V,klappa,kuälkted
7022,klopfen::V,klappa,та̄гкэ
7023,hauen::V,hugga,beenghkedh
7024,hauen::V,hugga,tjuollat
7025,hauen::V,hugga,čuollat
7026,hauen::V,hugga,čurmâđ
7027,hauen::V,hugga,čâ´cǩǩed
7028,hauen::V,hugga,та̄гкэ
7029,hauen::V,hugga,ва̄сстэ
7030,kleben::V,klistra,njamkedh
7031,kleben::V,klistra,dædnjodit
7032,kleben::V,klistra,liibmet
7033,kleben::V,klistra,taṃadiđ
7034,kleben::V,klistra,li´jmmjed
7035,kleben::V,klistra,нямхэ
7036,reiben::V,gnida,daanjedh
7037,reiben::V,gnida,ruvvit
7038,reiben::V,gnida,ruvvet
7039,reiben::V,gnida,fiärruđ
7040,reiben::V,gnida,heârrad
7041,reiben::V,gnida,ru´vvjed
7042,reiben::V,gnida,е̄ррэ
7043,streichen::V,smörja,daejdedh
7044,streichen::V,smörja,badtjadidh
7045,streichen::V,smörja,vuojddat
7046,streichen::V,smörja,málet
7047,streichen::V,smörja,njuohtat
7048,streichen::V,smörja,njuottâđ
7049,streichen::V,smörja,puák'suđ
7050,streichen::V,smörja,påhssad
7051,streichen::V,smörja,мо̄а̄шшэ
7052,schleifen::V,slipa,slijhpedh
7053,schleifen::V,slipa,sadjet
7054,schleifen::V,slipa,sadjit
7055,schleifen::V,slipa,šliipet
7056,schleifen::V,slipa,saijeeđ
7057,schleifen::V,slipa,sââjjad
7058,schleifen::V,slipa,tabǯsted
7059,schleifen::V,slipa,то̄а̄мчсе
7060,schneiden::V,skära,bietskedh
7061,schneiden::V,skära,suoddat
7062,schneiden::V,skära,tjuohppat
7063,schneiden::V,skära,biesskedit
7064,schneiden::V,skära,čuohppat
7065,schneiden::V,skära,čuop'pâđ
7066,schneiden::V,skära,čuõp'pâd
7067,schneiden::V,skära,е̄дтэ
7068,schneiden::V,skära,пе̄ррэ
7069,schneiden::V,skära,чӯххпэ
7070,schneiden::V,klippa,bietskedh
7071,schneiden::V,klippa,suoddat
7072,schneiden::V,klippa,tjuohppat
7073,schneiden::V,klippa,biesskedit
7074,schneiden::V,klippa,čuohppat
7075,schneiden::V,klippa,čuop'pâđ
7076,schneiden::V,klippa,čuõp'pâd
7077,schneiden::V,klippa,е̄дтэ
7078,schneiden::V,klippa,пе̄ррэ
7079,schneiden::V,klippa,чӯххпэ
7080,rütteln::V,skaka,firredh
7081,rütteln::V,skaka,doargestit
7082,rütteln::V,skaka,šluvgit
7083,rütteln::V,skaka,pušteđ
7084,rütteln::V,skaka,pu´štted
7085,rütteln::V,skaka,пушшьтэ
7086,schütteln::V,rista,firredh
7087,schütteln::V,rista,sjavnnjet
7088,schütteln::V,rista,sillnat
7089,schütteln::V,rista,skullhet
7090,schütteln::V,rista,salkalit
7091,schütteln::V,rista,pušteđ
7092,schütteln::V,rista,pu´štted
7093,schütteln::V,rista,пушшьтэ
7094,schwenken::V,svänga,svinhtedh
7095,schwenken::V,svänga,svikkastit
7096,schwenken::V,svänga,šlivgut
7097,schwenken::V,svänga,hiä'iluttiđ
7098,schwenken::V,svänga,heeilted
7099,schwenken::V,svänga,маххъе
7100,schütten::V,hälla,gurhkedh
7101,schütten::V,hälla,hállit
7102,schütten::V,hälla,liejkkit
7103,schütten::V,hälla,leškiđ
7104,schütten::V,hälla,virâttiđ
7105,schütten::V,hälla,väällad
7106,schütten::V,hälla,ва̄ллэ
7107,füllen::V,fylla,dievhtedh
7108,füllen::V,fylla,dievddet
7109,füllen::V,fylla,deavdit
7110,füllen::V,fylla,tevdiđ
7111,füllen::V,fylla,tiudded
7112,füllen::V,fylla,тӣввтэ
7113,einwickeln::V,slå in,gïesedh
7114,einwickeln::V,slå in,giessat
7115,einwickeln::V,slå in,gárrat
7116,einwickeln::V,slå in,giessat
7117,einwickeln::V,slå in,gurpat
7118,einwickeln::V,slå in,kiessâđ
7119,einwickeln::V,slå in,ǩiõssâd
7120,einwickeln::V,slå in,кӣссэ
7121,einwickeln::V,veckla in,gïesedh
7122,einwickeln::V,veckla in,giessat
7123,einwickeln::V,veckla in,gárrat
7124,einwickeln::V,veckla in,giessat
7125,einwickeln::V,veckla in,gurpat
7126,einwickeln::V,veckla in,kiessâđ
7127,einwickeln::V,veckla in,ǩiõssâd
7128,einwickeln::V,veckla in,кӣссэ
7129,tragen::V,bära,guedtedh
7130,tragen::V,bära,guoddet
7131,tragen::V,bära,guoddit
7132,tragen::V,bära,kyed'diđ
7133,tragen::V,bära,kue´d'ded
7134,tragen::V,bära,кӯннҌтэ
7135,schleppen::V,släpa,fatnehtidh
7136,schleppen::V,släpa,sliehpit
7137,schleppen::V,släpa,feastit
7138,schleppen::V,släpa,vie'šidiđ
7139,schleppen::V,släpa,hinnađ
7140,schleppen::V,släpa,nje´ʒʒed
7141,schleppen::V,släpa,чуввкэ
7142,ziehen::V,dra,giesedh
7143,ziehen::V,dra,giesset
7144,ziehen::V,dra,geassit
7145,ziehen::V,dra,keessiđ
7146,ziehen::V,dra,ǩie´ssed
7147,ziehen::V,dra,ке̄ссе
7148,aufbewahren::V,förvara,vöörhkedh
7149,aufbewahren::V,förvara,vuorkkit
7150,aufbewahren::V,förvara,seailluhit
7151,aufbewahren::V,förvara,siä'iluttiđ
7152,aufbewahren::V,förvara,seeilted
7153,aufbewahren::V,förvara,рӯкнэ
7154,aufbewahren::V,ta vara på,vöörhkedh
7155,aufbewahren::V,ta vara på,vuorkkit
7156,aufbewahren::V,ta vara på,seailluhit
7157,aufbewahren::V,ta vara på,siä'iluttiđ
7158,aufbewahren::V,ta vara på,seeilted
7159,aufbewahren::V,ta vara på,рӯкнэ
7160,werfen::V,kasta,slampestidh
7161,werfen::V,kasta,bálkkot
7162,werfen::V,kasta,suhppet
7163,werfen::V,kasta,šlivgiđ
7164,werfen::V,kasta,čeâǥǥted
7165,werfen::V,kasta,суэххпэ
7166,fangen::V,fånga,bivtedh
7167,fangen::V,fånga,giddit
7168,fangen::V,fånga,bivdit
7169,fangen::V,fånga,toppiđ
7170,fangen::V,fånga,tää´vted
7171,fangen::V,fånga,та̄бпэ
7172,fangen::V,fånga,со̄а̄гкэ
7173,packen::V,gripa,doerelidh
7174,packen::V,gripa,kreemsedh
7175,packen::V,gripa,doahppit
7176,packen::V,gripa,doahput
7177,packen::V,gripa,tuáppuđ
7178,packen::V,gripa,ká'ivâstiđ
7179,packen::V,gripa,tää´vted
7180,packen::V,gripa,каццсе
7181,packen::V,gripa,туэрркэ
7182,packen::V,gripa,ро̄а̄ппчье
7183,packen::V,gripa tag,doerelidh
7184,packen::V,gripa tag,kreemsedh
7185,packen::V,gripa tag,doahppit
7186,packen::V,gripa tag,doahput
7187,packen::V,gripa tag,tuáppuđ
7188,packen::V,gripa tag,ká'ivâstiđ
7189,packen::V,gripa tag,tää´vted
7190,packen::V,gripa tag,каццсе
7191,packen::V,gripa tag,туэрркэ
7192,packen::V,gripa tag,ро̄а̄ппчье
7193,verstecken::V,gömma,tjïekedh
7194,verstecken::V,gömma,tjiehkat
7195,verstecken::V,gömma,čiehkat
7196,verstecken::V,gömma,čieḥâđ
7197,verstecken::V,gömma,peittad
7198,verstecken::V,gömma,пе̄йхьтэ
7199,teilen::V,dela,juekedh
7200,teilen::V,dela,juohket
7201,teilen::V,dela,juohkit
7202,teilen::V,dela,jyeḥiđ
7203,teilen::V,dela,jue´ǩǩed
7204,teilen::V,dela,ю̄гке
7205,teilen::V,dela,ра̄ттҍке
7206,schicken::V,skicka,saadtodh
7207,schicken::V,skicka,sáddit
7208,schicken::V,skicka,sáddet
7209,schicken::V,skicka,vuo'lgâttiđ
7210,schicken::V,skicka,vuõltteed
7211,schicken::V,skicka,вӯлкхэ
7212,bringen::V,bringa,buektedh
7213,bringen::V,bringa,doalvvot
7214,bringen::V,bringa,buktit
7215,bringen::V,bringa,tuál'vuđ
7216,bringen::V,bringa,pu´htted
7217,bringen::V,bringa,пыххьтэ
7218,hinzufügen::V,tillägga,dievhtedh
7219,hinzufügen::V,tillägga,duoddit
7220,hinzufügen::V,tillägga,lasedit
7221,hinzufügen::V,tillägga,lasihit
7222,hinzufügen::V,tillägga,lasettiđ
7223,hinzufügen::V,tillägga,lââ´zzted
7224,hinzufügen::V,tillägga,лажьхе
7225,bekommen::V,få,åadtjodh
7226,bekommen::V,få,åttjudit
7227,bekommen::V,få,oažžut
7228,bekommen::V,få,juksâđ
7229,bekommen::V,få,uáž'žuđ
7230,bekommen::V,få,vuäǯ'ǯâd
7231,bekommen::V,få,вуаннче
7232,bekommen::V,erhålla,åadtjodh
7233,bekommen::V,erhålla,åttjudit
7234,bekommen::V,erhålla,oažžut
7235,bekommen::V,erhålla,juksâđ
7236,bekommen::V,erhålla,uáž'žuđ
7237,bekommen::V,erhålla,vuäǯ'ǯâd
7238,bekommen::V,erhålla,вуаннче
7239,erhalten::V,få,åadtjodh
7240,erhalten::V,få,oadtjot
7241,erhalten::V,få,oažžut
7242,erhalten::V,få,uáž'žuđ
7243,erhalten::V,få,vuäǯ'ǯâd
7244,erhalten::V,få,ва̄лльтэ
7245,erhalten::V,erhålla,åadtjodh
7246,erhalten::V,erhålla,oadtjot
7247,erhalten::V,erhålla,oažžut
7248,erhalten::V,erhålla,uáž'žuđ
7249,erhalten::V,erhålla,vuäǯ'ǯâd
7250,erhalten::V,erhålla,ва̄лльтэ
7251,nehmen::V,ta,vaeltedh
7252,nehmen::V,ta,válldet
7253,nehmen::V,ta,váldit
7254,nehmen::V,ta,väldiđ
7255,nehmen::V,ta,vä´ldded
7256,nehmen::V,ta,ва̄лльтэ
7257,nehmen::V,taga,vaeltedh
7258,nehmen::V,taga,válldet
7259,nehmen::V,taga,váldit
7260,nehmen::V,taga,väldiđ
7261,nehmen::V,taga,vä´ldded
7262,nehmen::V,taga,ва̄лльтэ
7263,wählen::V,välja,veeljedh
7264,wählen::V,välja,válljit
7265,wählen::V,välja,válljet
7266,wählen::V,välja,valjiđ
7267,wählen::V,välja,vaalšed
7268,wählen::V,välja,va´lljeed
7269,wählen::V,välja,воалшэ
7270,auswählen::V,utvälja,veeljedh
7271,auswählen::V,utvälja,tjuolldet
7272,auswählen::V,utvälja,válljet
7273,auswählen::V,utvälja,valjiđ
7274,auswählen::V,utvälja,vaalšed
7275,auswählen::V,utvälja,va´lljeed
7276,auswählen::V,utvälja,воалшэ
7277,bewahren::V,bevara,vaarjelidh
7278,bewahren::V,bevara,bisodit
7279,bewahren::V,bevara,várjjalit
7280,bewahren::V,bevara,seailluhit
7281,bewahren::V,bevara,varjâliđ
7282,bewahren::V,bevara,varjjled
7283,bewahren::V,bevara,ӣшшьтэ
7284,bewahren::V,bevara,во̄а̄ррьдэ
7285,behindern::V,hindra,hööptdeh
7286,behindern::V,hindra,hieredit
7287,behindern::V,hindra,muhttet
7288,behindern::V,hindra,eastadit
7289,behindern::V,hindra,estiđ
7290,behindern::V,hindra,coggâđ
7291,behindern::V,hindra,hettiđ
7292,behindern::V,hindra,cõggâd
7293,behindern::V,hindra,е̄кхэллэ
7294,behindern::V,förhindra,hööptdeh
7295,behindern::V,förhindra,hieredit
7296,behindern::V,förhindra,muhttet
7297,behindern::V,förhindra,eastadit
7298,behindern::V,förhindra,estiđ
7299,behindern::V,förhindra,coggâđ
7300,behindern::V,förhindra,hettiđ
7301,behindern::V,förhindra,cõggâd
7302,behindern::V,förhindra,е̄кхэллэ
7303,verderben::V,förstöra,biejstedh
7304,verderben::V,förstöra,spedjat
7305,verderben::V,förstöra,billistit
7306,verderben::V,förstöra,pillediđ
7307,verderben::V,förstöra,tårmmad
7308,verderben::V,förstöra,pe´llsted
7309,verderben::V,förstöra,тоаррмэ
7310,verderben::V,förstöra,ма̄ййкэ
7311,beschädigen::V,skada,fæjloedidh
7312,beschädigen::V,skada,vahágahttet
7313,beschädigen::V,skada,bilidit
7314,beschädigen::V,skada,vahâgittiđ
7315,beschädigen::V,skada,pä´rtteed
7316,beschädigen::V,skada,муррьтэ
7317,zerbrechen::V,bryta isär,tsööpkedh
7318,zerbrechen::V,bryta isär,doadjet
7319,zerbrechen::V,bryta isär,cuvket
7320,zerbrechen::V,bryta isär,cuov'kkiđ
7321,zerbrechen::V,bryta isär,muårrâd
7322,zerbrechen::V,bryta isär,cu´vǩǩeed
7323,zerbrechen::V,bryta isär,муррьтэ
7324,zerbrechen::V,bryta sönder,tsööpkedh
7325,zerbrechen::V,bryta sönder,doadjet
7326,zerbrechen::V,bryta sönder,cuvket
7327,zerbrechen::V,bryta sönder,cuov'kkiđ
7328,zerbrechen::V,bryta sönder,muårrâd
7329,zerbrechen::V,bryta sönder,cu´vǩǩeed
7330,zerbrechen::V,bryta sönder,муррьтэ
7331,zerreißen::V,riva sönder,gejhkielidh
7332,zerreißen::V,riva sönder,gajkudit
7333,zerreißen::V,riva sönder,gaikkodit
7334,zerreißen::V,riva sönder,ráisket
7335,zerreißen::V,riva sönder,kiškođ
7336,zerreißen::V,riva sönder,ra´šǩǩeed
7337,zerreißen::V,riva sönder,пуатткэ
7338,zerreißen::V,slita sönder,gejhkielidh
7339,zerreißen::V,slita sönder,gajkudit
7340,zerreißen::V,slita sönder,gaikkodit
7341,zerreißen::V,slita sönder,ráisket
7342,zerreißen::V,slita sönder,kiškođ
7343,zerreißen::V,slita sönder,ra´šǩǩeed
7344,zerreißen::V,slita sönder,пуатткэ
7345,zerstören::V,förstöra,eerjedh
7346,zerstören::V,förstöra,biejsstet
7347,zerstören::V,förstöra,håhkkidit
7348,zerstören::V,förstöra,heavahit
7349,zerstören::V,förstöra,duš'šadit
7350,zerstören::V,förstöra,bilidit
7351,zerstören::V,förstöra,hevâttiđ
7352,zerstören::V,förstöra,hiâvted
7353,zerstören::V,förstöra,ёҏтэ
7354,verbrennen::V,bränna,båeltedh
7355,verbrennen::V,bränna,boalldet
7356,verbrennen::V,bränna,boaldit
7357,verbrennen::V,bränna,puál'diđ
7358,verbrennen::V,bränna,puä´ldded
7359,verbrennen::V,bränna,пуэлльтэ
7360,verbrennen::V,bränna upp,båeltedh
7361,verbrennen::V,bränna upp,boalldet
7362,verbrennen::V,bränna upp,boaldit
7363,verbrennen::V,bränna upp,puál'diđ
7364,verbrennen::V,bränna upp,puä´ldded
7365,verbrennen::V,bränna upp,пуэлльтэ
7366,geben::V,ge,vedtedh
7367,geben::V,ge,vaddet
7368,geben::V,ge,addit
7369,geben::V,ge,addliđ
7370,geben::V,ge,ä´n
7371,geben::V,ge,аннҍтэ
7372,reichen::V,räcka,geelkedh
7373,reichen::V,räcka,lagádit
7374,reichen::V,räcka,geiget
7375,reichen::V,räcka,keigiđ
7376,reichen::V,räcka,vuõiggâ´stted
7377,reichen::V,räcka,аннҍтэ
7378,schenken::V,skänka,vedtedh
7379,schenken::V,skänka,vaddet
7380,schenken::V,skänka,skeaŋkut
7381,schenken::V,skänka,skeŋket
7382,schenken::V,skänka,skeŋkkiđ
7383,schenken::V,skänka,sǩiâŋkkâd
7384,schenken::V,skänka,ла̄ххе
7385,versprechen::V,lova,luhpiedidh
7386,versprechen::V,lova,jáhttet
7387,versprechen::V,lova,lohpidit
7388,versprechen::V,lova,lopediđ
7389,versprechen::V,lova,lå´ppeed
7390,versprechen::V,lova,о̄а̄шштҍе
7391,wünschen::V,önska,lahkoehtidh
7392,wünschen::V,önska,sávvat
7393,wünschen::V,önska,sávadit
7394,wünschen::V,önska,doaivvuhit
7395,wünschen::V,önska,tuá'ivuttiđ
7396,wünschen::V,önska,tuâivvad
7397,wünschen::V,önska,туввэ
7398,loben::V,lova,girmedh
7399,loben::V,lova,májnnot
7400,loben::V,lova,rámmpot
7401,loben::V,lova,máidnut
7402,loben::V,lova,rámidit
7403,loben::V,lova,rammuđ
7404,loben::V,lova,rämidiđ
7405,loben::V,lova,ââ´leed
7406,loben::V,lova,ǩei´tted
7407,loben::V,lova,кыйта
7408,loben::V,beröma,girmedh
7409,loben::V,beröma,májnnot
7410,loben::V,beröma,rámmpot
7411,loben::V,beröma,máidnut
7412,loben::V,beröma,rámidit
7413,loben::V,beröma,rammuđ
7414,loben::V,beröma,rämidiđ
7415,loben::V,beröma,ââ´leed
7416,loben::V,beröma,ǩei´tted
7417,loben::V,beröma,кыйта
7418,küssen::V,pussa,tjånnahtidh
7419,küssen::V,pussa,tjuvliestidh
7420,küssen::V,pussa,tjullit
7421,küssen::V,pussa,tjulestit
7422,küssen::V,pussa,cum'mát
7423,küssen::V,pussa,cummistit
7424,küssen::V,pussa,cummâliđ
7425,küssen::V,pussa,cu´mmsted
7426,küssen::V,pussa,cu´mmstõõllâd
7427,küssen::V,pussa,нӣссэ
7428,wiegen::V,vagga,sjammadidh
7429,wiegen::V,vagga,vuohttot
7430,wiegen::V,vagga,vuohtudit
7431,wiegen::V,vagga,vuohttut
7432,wiegen::V,vagga,vuát'tuđ
7433,wiegen::V,vagga,nuäkkad
7434,wiegen::V,vagga,suâibted
7435,wiegen::V,vagga,нуагкэ
7436,zudecken::V,täcka,gaptjedh
7437,zudecken::V,täcka,loavddet
7438,zudecken::V,täcka,gokčat
7439,zudecken::V,täcka,luáv'diđ
7440,zudecken::V,täcka,kä´tted
7441,zudecken::V,täcka,ка̄ххьтэ
7442,wecken::V,väcka,gåaskodh
7443,wecken::V,väcka,båktet
7444,wecken::V,väcka,boktit
7445,wecken::V,väcka,rávkat
7446,wecken::V,väcka,cuvnâđ
7447,wecken::V,väcka,counnâd
7448,wecken::V,väcka,цо̄ввнэ
7449,zeigen::V,visa,vuesiehtidh
7450,zeigen::V,visa,vuosedit
7451,zeigen::V,visa,giejgget
7452,zeigen::V,visa,čájehit
7453,zeigen::V,visa,čäittiđ
7454,zeigen::V,visa,čujottiđ
7455,zeigen::V,visa,čuäi´ted
7456,zeigen::V,visa,вӯзьхе
7457,führen::V,föra,steeredh
7458,führen::V,föra,doalvvot
7459,führen::V,föra,láidet
7460,führen::V,föra,jođettiđ
7461,führen::V,föra,jåå´đted
7462,führen::V,föra,выгкэ
7463,lehren::V,lära,ööhpehtidh
