,Concept_ID,te,lv
1962,stellen::V,ఉంచు,nolikt
1963,setzen::V,ఉంచు,пуксьӧдны
1964,setzen::V,ఉంచు,sēdināt
1965,legen::V,పెట్టు,пуктыны
1966,legen::V,పెట్టు,likt
1967,berühren::V,తాకు,вӧрзьӧдны
1968,berühren::V,తాకు,инмӧдчывны
1969,berühren::V,తాకు,skart
1970,berühren::V,తాకు,aizskart
1971,verbinden::V,చేర్చుట,йитны
1972,verbinden::V,చేర్చుట,saistīt
1973,verbinden::V,చేర్చుట,savienot
1974,bedecken::V,మూయు,вевттьыны
1975,bedecken::V,మూయు,apsegt
1976,bedecken::V,మూయు,pārsegt
1977,aufhängen::V,వ్రేలాడదీయు,ӧшӧдны
1978,aufhängen::V,వ్రేలాడదీయు,джагӧдны
1979,aufhängen::V,వ్రేలాడదీయు,uzkārt
1980,anzünden::V,వెలిగించు,ӧзтыны
1981,anzünden::V,వెలిగించు,aizdegt
1982,anzünden::V,వెలిగించు,aizdedzināt
1983,aufheben::V,సేకరించు,чеччӧдны
1984,aufheben::V,సేకరించు,сувтӧдны
1985,aufheben::V,సేకరించు,pacelt
1986,zurücklassen::V,విడుచు,кольны
1987,zurücklassen::V,విడుచు,atstāt
1988,verlieren::V,పోగొట్టుకొను,воштыны
1989,verlieren::V,పోగొట్టుకొను,zaudēt
1990,verlieren::V,పోగొట్టుకొను,pazaudēt
1991,fallen lassen::V,జాఱవిడుచు,уськӧдны
1992,fallen lassen::V,జాఱవిడుచు,nomest
1993,machen::V,చేయు,вӧчны
1994,machen::V,చేయు,лӧсьӧдны
1995,machen::V,చేయు,darīt
1996,herstellen::V,ఉత్పత్తిచేయు,лӧсьӧдны
1997,herstellen::V,ఉత్పత్తిచేయు,ražot
1998,herstellen::V,ఉత్పత్తిచేయు,izgatavot
1999,bauen::V,నిర్మించు,лэптыны
2000,bauen::V,నిర్మించు,celt
2001,bauen::V,నిర్మించు,būvēt
2002,reparieren::V,సరిచేయు,дзоньтавны
2003,reparieren::V,సరిచేయు,labot
2004,reparieren::V,సరిచేయు,remontēt
2005,verbessern::V,వృద్ధి చేయు,бурмӧдны
2006,verbessern::V,వృద్ధి చేయు,labot
2007,verbessern::V,వృద్ధి చేయు,izlabot
2008,ändern::V,మార్చు,вежны
2009,ändern::V,మార్చు,mainīt
2010,graben::V,త్రవ్వు,кодйыны
2011,graben::V,త్రవ్వు,rakt
2012,beugen::V,వంచు,куснявны
2013,beugen::V,వంచు,liekt
2014,biegen::V,వంచు,куснявны
2015,biegen::V,వంచు,liekt
2016,drehen::V,నూలువడుకు,бергӧдлыны
2017,drehen::V,నూలువడుకు,griezt
2018,wenden::V,త్రిప్పు,бергӧдны
2019,wenden::V,త్రిప్పు,apgriezt
2020,umdrehen::V,త్రిప్పు,бергӧдны
2021,umdrehen::V,త్రిప్పు,apgriezt
2022,heben::V,ఎత్తు,лэптыны
2023,heben::V,ఎత్తు,celt
2024,heben::V,ఎత్తు,cilāt
2025,heben::V,ఎత్తు,pacelt
2026,hochheben::V,ఎత్తు,кыпӧдны
2027,hochheben::V,ఎత్తు,pacelt
2028,ergreifen::V,వశపఱచుకొను,кутны
2029,ergreifen::V,వశపఱచుకొను,paķert
2030,ergreifen::V,వశపఱచుకొను,satvert
2031,halten::V,ఉంచు,кутны
2032,halten::V,ఉంచు,turēt
2033,halten::V,ఉంచు,saturēt
2034,drücken::V,అణచు,личкыны
2035,drücken::V,అణచు,топӧдны
2036,drücken::V,అణచు,spiest
2037,schieben::V,నొక్కు,ӧтдортны
2038,schieben::V,నొక్కు,йӧткыштны
2039,schieben::V,నొక్కు,stumt
2040,kratzen::V,గోకు,гуджӧдны
2041,kratzen::V,గోకు,kasīt
2042,kratzen::V,గోకు,skrāpēt
2043,lecken::V,నాకు,нювны
2044,lecken::V,నాకు,lakt
2045,lecken::V,నాకు,laizīt
2046,beißen::V,కఱచు,курччыны
2047,beißen::V,కఱచు,kost
2048,abreißen::V,తెగతెంచు,орӧдны
2049,abreißen::V,తెగతెంచు,atraut
2050,abreißen::V,తెగతెంచు,atplēst
2051,abschneiden::V,తెగకొట్టు,вундавны
2052,abschneiden::V,తెగకొట్టు,nogriezt
2053,binden::V,కట్టు,гӧрддзавны
2054,binden::V,కట్టు,кӧртавны
2055,binden::V,కట్టు,siet
2056,binden::V,కట్టు,aptīt
2057,stecken::V,తగులుకొనివుండుట,сюйны
2058,stecken::V,తగులుకొనివుండుట,bāzt
2059,stecken::V,తగులుకొనివుండుట,spraust
2060,brechen::V,పగులగొట్టు,чегны
2061,brechen::V,పగులగొట్టు,lauzt
2062,brechen::V,పగులగొట్టు,lauzīt
2063,klopfen::V,కొట్టు,камгыны
2064,klopfen::V,కొట్టు,klauvēt
2065,hauen::V,కొట్టు,нӧйнты
2066,hauen::V,కొట్టు,кучкыны
2067,hauen::V,కొట్టు,cirst
2068,hauen::V,కొట్టు,dauzīt
2069,kleben::V,అంటుకొను,лемавны
2070,kleben::V,అంటుకొను,ляскавны
2071,kleben::V,అంటుకొను,līmēt
2072,kleben::V,అంటుకొను,lipināt
2073,reiben::V,రాచు,тільны
2074,reiben::V,రాచు,зыравны
2075,reiben::V,రాచు,rīvēt
2076,reiben::V,రాచు,berzēt
2077,streichen::V,వ్యాపింపజేయు,мавтны
2078,streichen::V,వ్యాపింపజేయు,ziest
2079,streichen::V,వ్యాపింపజేయు,triept
2080,schleifen::V,రాచు,кеслыны
2081,schleifen::V,రాచు,trīt
2082,schleifen::V,రాచు,asināt
2083,schneiden::V,కోయు,шырны
2084,schneiden::V,కోయు,griezt
2085,schneiden::V,కోయు,sagriezt
2086,rütteln::V,కుదిలించుట,легӧдны
2087,rütteln::V,కుదిలించుట,катлӧдлыны
2088,rütteln::V,కుదిలించుట,kratīt
2089,rütteln::V,కుదిలించుట,purināt
2090,schütteln::V,కదల్చు,тракӧдны
2091,schütteln::V,కదల్చు,kratīt
2092,schwenken::V,ఊచుట,ӧвтны
2093,schwenken::V,ఊచుట,шенасьны
2094,schwenken::V,ఊచుట,vēzēt
2095,schwenken::V,ఊచుట,vēcināt
2096,schütten::V,పోయు,кисьтны
2097,schütten::V,పోయు,bērt
2098,füllen::V,నింపు,тыртны
2099,füllen::V,నింపు,pildīt
2100,füllen::V,నింపు,piepildīt
2101,einwickeln::V,చుట్టు,тубыртны
2102,einwickeln::V,చుట్టు,ietīt
2103,tragen::V,మోయు,нуны
2104,tragen::V,మోయు,nest
2105,schleppen::V,ఈడ్చు,кыскавны
2106,schleppen::V,ఈడ్చు,stiept
2107,schleppen::V,ఈడ్చు,staipīt
2108,ziehen::V,ఈడ్చు,кыскыны
2109,ziehen::V,ఈడ్చు,vilkt
2110,aufbewahren::V,కాపాడు,видзны
2111,aufbewahren::V,కాపాడు,glabāt
2112,aufbewahren::V,కాపాడు,uzglabāt
2113,werfen::V,విసరు,чӧвтны
2114,werfen::V,విసరు,шыбитны
2115,werfen::V,విసరు,mest
2116,werfen::V,విసరు,sviest
2117,fangen::V,పట్టుకొను,кутны
2118,fangen::V,పట్టుకొను,ķert
2119,fangen::V,పట్టుకొను,uzķert
2120,packen::V,పట్టుకొను,босьтны
2121,packen::V,పట్టుకొను,paķert
2122,packen::V,పట్టుకొను,satvert
2123,verstecken::V,దాచు,дзебны
2124,verstecken::V,దాచు,slēpt
2125,verstecken::V,దాచు,noglabāt
2126,teilen::V,భాగించు,юкны
2127,teilen::V,భాగించు,dalīt
2128,schicken::V,పంపు,ыстыны
2129,schicken::V,పంపు,sūtīt
2130,schicken::V,పంపు,atsūtīt
2131,bringen::V,తెచ్చు,вайны
2132,bringen::V,తెచ్చు,atvest
2133,hinzufügen::V,చేర్చు,содтыны
2134,hinzufügen::V,చేర్చు,pievienot
2135,bekommen::V,సంపాదించు,босьтны
2136,bekommen::V,సంపాదించు,dabūt
2137,erhalten::V,పుచ్చుకొను,босьтны
2138,erhalten::V,పుచ్చుకొను,saņemt
2139,nehmen::V,తీసికొను,босьтны
2140,nehmen::V,తీసికొను,ņemt
2141,nehmen::V,తీసికొను,paņemt
2142,wählen::V,ఇష్టపడు,бӧрйыны
2143,wählen::V,ఇష్టపడు,ievēlēt
2144,auswählen::V,ఏరుకొను,бӧрйыны
2145,auswählen::V,ఏరుకొను,izvēlēt
2146,bewahren::V,భద్రపఱుచు,видзны
2147,bewahren::V,భద్రపఱుచు,saglabāt
2148,behindern::V,అడ్డగించుట,конйӧдлыны
2149,behindern::V,అడ్డగించుట,джӧмдӧдны
2150,behindern::V,అడ్డగించుట,kavēt
2151,behindern::V,అడ్డగించుట,aizkavēt
2152,verderben::V,చెఱచు,тшыкӧдны
2153,verderben::V,చెఱచు,sabojāt
2154,beschädigen::V,చెరుపుట,тшыкӧдны
2155,beschädigen::V,చెరుపుట,bojāt
2156,beschädigen::V,చెరుపుట,maitāt
2157,zerbrechen::V,పగులగొట్టు,жуглыны
2158,zerbrechen::V,పగులగొట్టు,salauzt
2159,zerbrechen::V,పగులగొట్టు,sadauzīt
2160,zerreißen::V,చించు,орӧдны
2161,zerreißen::V,చించు,pārraut
2162,zerstören::V,వాశనము చేయు,жугӧдны
2163,zerstören::V,వాశనము చేయు,кисьтны
2164,zerstören::V,వాశనము చేయు,косявны
2165,zerstören::V,వాశనము చేయు,graut
2166,zerstören::V,వాశనము చేయు,sagraut
2167,verbrennen::V,కాల్చు,сотны
2168,verbrennen::V,కాల్చు,сотчыны
2169,verbrennen::V,కాల్చు,dedzināt
2170,verbrennen::V,కాల్చు,sadedzināt
2171,geben::V,ఇచ్చు,сетны
2172,geben::V,ఇచ్చు,dot
2173,geben::V,ఇచ్చు,padot
2174,reichen::V,అందుకొనుట,сетны
2175,reichen::V,అందుకొనుట,padot
2176,reichen::V,అందుకొనుట,sniegt
2177,schenken::V,అర్పించు,козьнавны
2178,schenken::V,అర్పించు,dāvāt
2179,schenken::V,అర్పించు,dāvināt
2180,versprechen::V,వాగ్దత్తము చేయు,кыв сетны
2181,versprechen::V,వాగ్దత్తము చేయు,solīt
2182,versprechen::V,వాగ్దత్తము చేయు,apsolīt
2183,wünschen::V,కోరు,кӧсйыны
2184,wünschen::V,కోరు,vēlēt
2185,wünschen::V,కోరు,novēlēt
2186,loben::V,స్తుతించు,ошкыны
2187,loben::V,స్తుతించు,lielīt
2188,küssen::V,ముద్దుపెట్టుకొను,окавны
2189,küssen::V,ముద్దుపెట్టుకొను,bučot
2190,küssen::V,ముద్దుపెట్టుకొను,skūpstīt
2191,wiegen::V,ఊచుట,гудрӧдлыны
2192,wiegen::V,ఊచుట,šūpot
2193,zudecken::V,మూయు,веввттьыны
2194,zudecken::V,మూయు,apklāt
2195,zudecken::V,మూయు,aizsegt
2196,wecken::V,నిద్రపలేపుట,садьмӧдны
2197,wecken::V,నిద్రపలేపుట,чуксавны
2198,wecken::V,నిద్రపలేపుట,modināt
2199,zeigen::V,చూవు,петкӧдлыны
2200,zeigen::V,చూవు,rādīt
2201,führen::V,దారిచూపు,нуӧдны
2202,führen::V,దారిచూపు,vadīt
2203,lehren::V,బోధించు,велӧдны
2204,lehren::V,బోధించు,mācīt
2205,lehren::V,బోధించు,iemācīt
2206,unterrichten::V,నేర్పు,велӧдны
2207,unterrichten::V,నేర్పు,apmācīt
2208,aufziehen::V,పెంచు,быдтыны
2209,aufziehen::V,పెంచు,uzaudzināt
2210,leiten::V,తీసుకపోవుట,веськӧдлыны
2211,leiten::V,తీసుకపోవుట,vadīt
2212,leiten::V,తీసుకపోవుట,pārzināt
2213,antreiben::V,ప్రేరేపించు,тэрмӧдны
2214,antreiben::V,ప్రేరేపించు,urdīt
2215,antreiben::V,ప్రేరేపించు,mudināt
2216,lassen::V,అనుమతించు,тшӧктыны
2217,lassen::V,అనుమతించు,ļaut
2218,einladen::V,ఆహ్వానించు,корны
2219,einladen::V,ఆహ్వానించు,ielūgt
2220,einladen::V,ఆహ్వానించు,aicināt
2221,vereinigen::V,కూడుట,ӧтувтны
2222,vereinigen::V,కూడుట,котыртны
2223,vereinigen::V,కూడుట,vienot
2224,vereinigen::V,కూడుట,apvienot
2225,besuchen::V,పోయి చూచు,волыны
2226,besuchen::V,పోయి చూచు,ветлыны
2227,besuchen::V,పోయి చూచు,apciemot
2228,treffen::V,కలియు,вочаӧдны
2229,treffen::V,కలియు,паныдавны
2230,treffen::V,కలియు,satikt
2231,treffen::V,కలియు,sastapt
2232,sich versammeln::V,కూర్చు,лӧсьӧдчыны
2233,sich versammeln::V,కూర్చు,salasīties
2234,sich versammeln::V,కూర్చు,sapulcēties
2235,spielen::V,ఆట లాడు,ворсны
2236,spielen::V,ఆట లాడు,spēlēt
2237,spielen::V,ఆట లాడు,spēlēties
2238,singen::V,పాడు,сьывны
2239,singen::V,పాడు,dziedāt
2240,tanzen::V,నృత్యముచేయు,йӧктыны
2241,tanzen::V,నృత్యముచేయు,diet
2242,tanzen::V,నృత్యముచేయు,dejot
2243,tanzen::V,నృత్యముచేయు,dancot
2244,sich trennen::V,ఎడబాయుట,торйӧдчыны
2245,sich trennen::V,ఎడబాయుట,šķirties
2246,sich trennen::V,ఎడబాయుట,izšķirties
2247,verlassen::V,విడుచు,эновтны
2248,verlassen::V,విడుచు,atstāt
2249,retten::V,తప్పించుట,видзны
2250,retten::V,తప్పించుట,мездыны
2251,retten::V,తప్పించుట,glābt
2252,bewachen::V,కాపాడు,видзны
2253,bewachen::V,కాపాడు,sargāt
2254,schützen::V,రక్షించు,видзны
2255,schützen::V,రక్షించు,pasargāt
2256,schützen::V,రక్షించు,aizsargāt
2257,verteidigen::V,రక్షించు,дорйыны
2258,verteidigen::V,రక్షించు,aizstāvēt
2259,sich schlagen::V,జగడమాడు,косясьны
2260,sich schlagen::V,జగడమాడు,kauties
2261,sich schlagen::V,జగడమాడు,izkauties
2262,schießen::V,కాల్చు,лыйны
2263,schießen::V,కాల్చు,šaut
2264,schießen::V,కాల్చు,šaudīt
2265,siegen::V,గెలుచు,вермыны
2266,siegen::V,గెలుచు,uzvarēt
2267,ärgern::V,పీడించుట,лӧгӧдны
2268,ärgern::V,పీడించుట,лёкмӧдны
2269,ärgern::V,పీడించుట,скӧрмӧдны
2270,ärgern::V,పీడించుట,sadusmot
2271,schlagen::V,కొట్టు,вартны
2272,schlagen::V,కొట్టు,sist
2273,schlagen::V,కొట్టు,triekt
2274,treten::V,తన్ను,лёгны
2275,treten::V,తన్ను,майкны
2276,treten::V,తన్ను,mīt
2277,treten::V,తన్ను,paspert
2278,stechen::V,కుట్టు,бышткыны
2279,stechen::V,కుట్టు,durt
2280,stoßen::V,గెంటు,тойлыны
2281,stoßen::V,గెంటు,йӧткавны
2282,stoßen::V,గెంటు,grūst
2283,stehlen::V,దొంగిలించు,гусявны
2284,stehlen::V,దొంగిలించు,zagt
2285,stören::V,కలతపఱచు,падмӧдны
2286,stören::V,కలతపఱచు,traucēt
2287,belästigen::V,పీడించు,дӧзмӧдны
2288,belästigen::V,పీడించు,apgrūtināt
2289,verbergen::V,దాచు,дзебны
2290,verbergen::V,దాచు,сайӧдны
2291,verbergen::V,దాచు,slēpt
2292,verbergen::V,దాచు,paslēpt
2293,täuschen::V,మోసము చేయు,пӧръявны
2294,täuschen::V,మోసము చేయు,ылӧдны
2295,täuschen::V,మోసము చేయు,mānīt
2296,täuschen::V,మోసము చేయు,maldināt
2297,betrügen::V,మోసపుచ్చు,сӧрны
2298,betrügen::V,మోసపుచ్చు,krāpt
2299,betrügen::V,మోసపుచ్చు,apkrāpt
2300,töten::V,చంపు,вины
2301,töten::V,చంపు,nāvēt
2302,töten::V,చంపు,nogalināt
2303,wohnen::V,నివసించు,овны
2304,wohnen::V,నివసించు,dzīvot
2305,arbeiten::V,పనిచేయు,уджавны
2306,arbeiten::V,పనిచేయు,strādāt
2307,arbeiten::V,పనిచేయు,darboties
2308,sammeln::V,ప్రోగుచేయు,чукӧртны
2309,sammeln::V,ప్రోగుచేయు,vākt
2310,pflücken::V,యేరుట,вотны
2311,pflücken::V,యేరుట,ӧктыны
2312,pflücken::V,యేరుట,raut
2313,pflücken::V,యేరుట,plūkt
2314,jagen::V,వేటాడు,кыйсьыны
2315,jagen::V,వేటాడు,medīt
2316,fischen::V,వెదకు,чери кыйны
2317,fischen::V,వెదకు,zvejot
2318,fassen::V,పట్టుకొమ,кутны
2319,fassen::V,పట్టుకొమ,saķert
2320,hüten::V,మందచేరుట,видзны
2321,hüten::V,మందచేరుట,йирӧдны
2322,hüten::V,మందచేరుట,ganīt
2323,treiben::V,నడపు,вӧтлыны
2324,treiben::V,నడపు,dzīt
2325,anbinden::V,కట్టు,домавны
2326,anbinden::V,కట్టు,piesiet
2327,anbinden::V,కట్టు,piesaistīt
2328,füttern::V,భోజనము పెట్టు,вердны
2329,füttern::V,భోజనము పెట్టు,barot
2330,melken::V,పాలు పితుకు,лысьтыны
2331,melken::V,పాలు పితుకు,slaukt
2332,hacken::V,నఱకు,керавны
2333,hacken::V,నఱకు,kapāt
2334,gießen::V,నీళ్ళుకట్టుట,киськавны
2335,gießen::V,నీళ్ళుకట్టుట,liet
2336,gießen::V,నీళ్ళుకట్టుట,laistīt
2337,reifen::V,పండుట,кисьмыны
2338,reifen::V,పండుట,briest
2339,zubereiten::V,వండు,дасьтыны
2340,zubereiten::V,వండు,taisīt
2341,zubereiten::V,వండు,gatavot
2342,kochen::V,వండు,пуны
2343,kochen::V,వండు,vārīt
2344,backen::V,రొట్టెకాల్చు,пӧжавны
2345,backen::V,రొట్టెకాల్చు,cept
2346,braten::V,వేపు,пражитны
2347,braten::V,వేపు,cept
2348,braten::V,వేపు,cepināt
2349,umrühren::V,కదులుట,сорлавны
2350,umrühren::V,కదులుట,maisīt
2351,umrühren::V,కదులుట,apmaisīt
2352,stricken::V,అల్లు,кӧртны
2353,stricken::V,అల్లు,adīt
2354,nähen::V,కుట్టు,вурны
2355,nähen::V,కుట్టు,šūt
2356,färben::V,రంగు వేయు,мичӧдны
2357,färben::V,రంగు వేయు,краситны
2358,färben::V,రంగు వేయు,krāsot
2359,färben::V,రంగు వేయు,nokrāsot
2360,reinigen::V,శుభ్రము చేయు,весавны
2361,reinigen::V,శుభ్రము చేయు,tīrīt
2362,reinigen::V,శుభ్రము చేయు,attīrīt
2363,waschen::V,కడుగు,мыськыны
2364,waschen::V,కడుగు,mazgāt
2365,abwischen::V,తుడుచు,чышкыны
2366,abwischen::V,తుడుచు,noslaucīt
2367,spülen::V,నీటిలో జడించు,пожъявны
2368,spülen::V,నీటిలో జడించు,skalot
2369,fegen::V,ఊడ్చు,чышкыны
2370,fegen::V,ఊడ్చు,slaucīt
2371,kehren::V,ఊడ్చు,чышкыны
2372,kehren::V,ఊడ్చు,mēzt
2373,baden::V,స్నానము చేయు,купайтчыны
2374,baden::V,స్నానము చేయు,peldēties
2375,sich waschen::V,కడుగు,мыссьыны
2376,sich waschen::V,కడుగు,mazgāties
2377,ausziehen::V,విప్పు,пӧрччӧдны
2378,ausziehen::V,విప్పు,noģērbt
2379,anziehen::V,ధరించు,кӧмавны
2380,anziehen::V,ధరించు,пасьтавны
2381,anziehen::V,ధరించు,uzvilkt
2382,sich anziehen::V,బట్టలు వేసుకొను,пасьтасьны
2383,sich anziehen::V,బట్టలు వేసుకొను,apģērbties
2384,sich anziehen::V,తొడుగుకొను,пасьтасьны
2385,sich anziehen::V,తొడుగుకొను,apģērbties
2386,kämmen::V,దువ్వుట,сынавны
2387,kämmen::V,దువ్వుట,sukāt
2388,schmücken::V,అలంకరించు,мичмӧдны
2389,schmücken::V,అలంకరించు,rotāt
2390,schmücken::V,అలంకరించు,greznot
2391,sagen::V,చెప్పు,шуны
2392,sagen::V,చెప్పు,висьтавны
2393,sagen::V,చెప్పు,teikt
2394,sprechen::V,చెప్పు,сёрнитны
2395,sprechen::V,చెప్పు,runāt
2396,reden::V,మాటలాడు,сёрнитны
2397,reden::V,మాటలాడు,norunāt
2398,sich unterhalten::V,ముచ్చటలాడు,сёрнитны
2399,sich unterhalten::V,ముచ్చటలాడు,варовитны
2400,sich unterhalten::V,ముచ్చటలాడు,sarunāties
2401,fragen::V,ప్రశ్నించు,юавны
2402,fragen::V,ప్రశ్నించు,jautāt
2403,bitten::V,కోరు,корны
2404,bitten::V,కోరు,lūgt
2405,bitten::V,కోరు,prasīt
2406,erzählen::V,చెప్పు,висьтавны
2407,erzählen::V,చెప్పు,stāstīt
2408,mitteilen::V,తెలియజేయు,юӧртны
2409,mitteilen::V,తెలియజేయు,висьтавны
2410,mitteilen::V,తెలియజేయు,pavēstīt
2411,nennen::V,పేరు వెట్టు,шуны
2412,nennen::V,పేరు వెట్టు,ним сетны
2413,nennen::V,పేరు వెట్టు,saukt
2414,rufen::V,పిలుచు,корны
2415,rufen::V,పిలుచు,saukt
2416,prahlen::V,జల్లి,ошйысьны
2417,prahlen::V,జల్లి,lielīties
2418,übersetzen::V,తర్జుమాచేయు,вуджӧдны
2419,übersetzen::V,తర్జుమాచేయు,tulkot
2420,übersetzen::V,తర్జుమాచేయు,pārtulkot
2421,denken::V,ఆలోచించు,мӧвпавны
2422,denken::V,ఆలోచించు,domāt
2423,glauben::V,నమ్ము,эскыны
2424,glauben::V,నమ్ము,ticēt
2425,bemerken::V,గుర్తించు,казявны
2426,bemerken::V,గుర్తించు,ievērot
2427,bemerken::V,గుర్తించు,ieraudzīt
2428,erkennen::V,గుర్తించు,тӧдмавны
2429,erkennen::V,గుర్తించు,pazīt
2430,erkennen::V,గుర్తించు,atpazīt
2431,begreifen::V,గ్రహించు,вежӧртны
2432,begreifen::V,గ్రహించు,гӧгӧрвоны
2433,begreifen::V,గ్రహించు,jēgt
2434,begreifen::V,గ్రహించు,apjēgt
2435,verstehen::V,గ్రహించు,вежӧртны
2436,verstehen::V,గ్రహించు,гӧгӧрвоны
2437,verstehen::V,గ్రహించు,saprast
2438,lernen::V,నేర్చు కొను,вeлöдчыны
2439,lernen::V,నేర్చు కొను,mācīties
2440,wissen::V,తెలిసికొను,тӧдны
2441,wissen::V,తెలిసికొను,zināt
2442,sich erinnern an::V,జ్ఞాపకముంచుకొను,казьтывны
2443,sich erinnern an::V,జ్ఞాపకముంచుకొను,дум вылӧ уськӧдны
2444,sich erinnern an::V,జ్ఞాపకముంచుకొను,atminēties
2445,vergessen::V,మఱచిపోవు,вунӧдны
2446,vergessen::V,మఱచిపోవు,mirst
2447,vergessen::V,మఱచిపోవు,aizmirst
2448,messen::V,కొలుచుట,муртавны
2449,messen::V,కొలుచుట,mērīt
2450,zählen::V,లెక్కపెట్టు,лыддьыны
2451,zählen::V,లెక్కపెట్టు,skaitīt
2452,rechnen::V,లెక్కపెట్టు,лыддьыны
2453,rechnen::V,లెక్కపెట్టు,rēķināt
2454,lesen::V,చదువు,лыддьыны
2455,lesen::V,చదువు,lasīt
2456,malen::V,పూనుట,серпасавны
2457,malen::V,పూనుట,gleznot
2458,zeichnen::V,వ్రాసుట,серпасавны
2459,zeichnen::V,వ్రాసుట,zīmēt
2460,schreiben::V,వ్రాయు,гижны
2461,schreiben::V,వ్రాయు,rakstīt
2462,besitzen::V,కలిగియుండు,лоны
2463,besitzen::V,కలిగియుండు,piederēt
2464,kaufen::V,కొను,ньӧбны
2465,kaufen::V,కొను,pirkt
2466,verkaufen::V,అమ్ము,вузавны
2467,verkaufen::V,అమ్ము,pārdot
2468,bezahlen::V,చెల్లించు,мынтыны
2469,bezahlen::V,చెల్లించు,мынтысьны
2470,bezahlen::V,చెల్లించు,apmaksāt
2471,zahlen::V,చెల్లించు,мынтыны
2472,zahlen::V,చెల్లించు,maksāt
2473,beherrschen::V,ఏలు,ас улын кутны
2474,beherrschen::V,ఏలు,valdīt
2475,ertragen::V,భరించు,пыкны
2476,ertragen::V,భరించు,лэптыны
2477,ertragen::V,భరించు,panest
2478,ertragen::V,భరించు,paciest
