,Concept_ID,lbe,se
2313,Rohr::N,бургъу,poccee
2314,Rohr::N,бургъу,puu´lčiǩ
2315,Rohr::N,бургъу,туррьп
2316,Haus::N,къатта,ståapoe
2317,Haus::N,къатта,goahte
2318,Haus::N,къатта,stohpu
2319,Haus::N,къатта,tááḷu
2320,Haus::N,къатта,tääll
2321,Haus::N,къатта,пэ̄ҏҏт
2322,Heim::N,къатта,hïejme
2323,Heim::N,къатта,viesso
2324,Heim::N,къатта,ruoktu
2325,Heim::N,къатта,päikki
2326,Heim::N,къатта,päi´ǩǩ
2327,Heim::N,къатта,пэ̄ҏҏт
2328,Ofen::N,пач,vuebnie
2329,Ofen::N,пач,vuodná
2330,Ofen::N,пач,vuobnne
2331,Ofen::N,пач,uvdna
2332,Ofen::N,пач,uvnâ
2333,Ofen::N,пач,ǩiiuǥân
2334,Ofen::N,пач,пе̄ххц
2335,Ofen::N,пач,кыввкан
2336,Fußboden::N,чӏанкъатта,guelpie
2337,Fußboden::N,чӏанкъатта,guolbbe
2338,Fußboden::N,чӏанкъатта,láhtti
2339,Fußboden::N,чӏанкъатта,šalde
2340,Fußboden::N,чӏанкъатта,šâ´ldd
2341,Fußboden::N,чӏанкъатта,шалльт
2342,Tisch::N,усттул,buertie
2343,Tisch::N,усттул,bievdde
2344,Tisch::N,усттул,beavdi
2345,Tisch::N,усттул,pevdi
2346,Tisch::N,усттул,på´rdd
2347,Tisch::N,усттул,stue´ll
2348,Tisch::N,усттул,туэлль
2349,Stuhl::N,кӏану,stovle
2350,Stuhl::N,кӏану,ståvllå
2351,Stuhl::N,кӏану,stuollu
2352,Stuhl::N,кӏану,stovli
2353,Stuhl::N,кӏану,stuu´l
2354,Stuhl::N,кӏану,стула
2355,Wiege::N,оьрчӏал кӏану,gïerhkeme
2356,Wiege::N,оьрчӏал кӏану,vuoggo
2357,Wiege::N,оьрчӏал кӏану,geaŧŧu
2358,Wiege::N,оьрчӏал кӏану,geaktu
2359,Wiege::N,оьрчӏал кӏану,gietkka
2360,Wiege::N,оьрчӏал кӏану,kiäh'tu
2361,Wiege::N,оьрчӏал кӏану,vogga
2362,Wiege::N,оьрчӏал кӏану,кӣткэм
2363,Bett::N,тах,seangkoe
2364,Bett::N,тах,sæŋŋga
2365,Bett::N,тах,seaŋga
2366,Bett::N,тах,seŋgâ
2367,Bett::N,тах,sââ´jj
2368,Bett::N,тах,вуэдтӭмсайй
2369,Regal::N,чӏаму,hælla
2370,Regal::N,чӏаму,hilldo
2371,Regal::N,чӏаму,hildu
2372,Regal::N,чӏаму,ildee
2373,Regal::N,чӏаму,i´lddi
2374,Regal::N,чӏаму,ылльтэ
2375,Kiste::N,яшикӏ,aeskie
2376,Kiste::N,яшикӏ,kássa
2377,Kiste::N,яшикӏ,kássa
2378,Kiste::N,яшикӏ,árkku
2379,Kiste::N,яшикӏ,ču´ǩǩ
2380,Kiste::N,яшикӏ,чуххьк
2381,Kiste::N,къурши,aeskie
2382,Kiste::N,къурши,kássa
2383,Kiste::N,къурши,kássa
2384,Kiste::N,къурши,árkku
2385,Kiste::N,къурши,ču´ǩǩ
2386,Kiste::N,къурши,чуххьк
2387,Fenster::N,чӏавахьулу,klaase
2388,Fenster::N,чӏавахьулу,vinndek
2389,Fenster::N,чӏавахьулу,láse
2390,Fenster::N,чӏавахьулу,laasâ
2391,Fenster::N,чӏавахьулу,ikkân
2392,Fenster::N,чӏавахьулу,эххкан
2393,Tür::N,нуз,okse
2394,Tür::N,нуз,uksa
2395,Tür::N,нуз,uksa
2396,Tür::N,нуз,uksâ
2397,Tür::N,нуз,uhss
2398,Tür::N,нуз,уккс
2399,Tür::N,нузкьун,okse
2400,Tür::N,нузкьун,uksa
2401,Tür::N,нузкьун,uksa
2402,Tür::N,нузкьун,uksâ
2403,Tür::N,нузкьун,uhss
2404,Tür::N,нузкьун,уккс
2405,Tor::N,къапу,okse
2406,Tor::N,къапу,pårttå
2407,Tor::N,къапу,uksa
2408,Tor::N,къапу,poarta
2409,Tor::N,къапу,porttâ
2410,Tor::N,къапу,uustõk
2411,Tor::N,къапу,čuâlluhss
2412,Tor::N,къапу,уккс
2413,Tor::N,дарваза,okse
2414,Tor::N,дарваза,pårttå
2415,Tor::N,дарваза,uksa
2416,Tor::N,дарваза,poarta
2417,Tor::N,дарваза,porttâ
2418,Tor::N,дарваза,uustõk
2419,Tor::N,дарваза,čuâlluhss
2420,Tor::N,дарваза,уккс
2421,Zaun::N,дайгьузанну,haakene
2422,Zaun::N,дайгьузанну,jerra
2423,Zaun::N,дайгьузанну,gárdde
2424,Zaun::N,дайгьузанну,áidi
2425,Zaun::N,дайгьузанну,äiđi
2426,Zaun::N,дайгьузанну,äidd
2427,Zaun::N,дайгьузанну,čuâll
2428,Zaun::N,дайгьузанну,а̄ййт
2429,Dach::N,магъи,rehpie
2430,Dach::N,магъи,dæhkko
2431,Dach::N,магъи,gáhttu
2432,Dach::N,магъи,káttu
2433,Dach::N,магъи,laakk
2434,Dach::N,магъи,пэ̄ҏҏтэ̄ля
2435,Dach::N,магъи,кры̄ша
2436,Dach::N,цӏиялу,rehpie
2437,Dach::N,цӏиялу,dæhkko
2438,Dach::N,цӏиялу,gáhttu
2439,Dach::N,цӏиялу,káttu
2440,Dach::N,цӏиялу,laakk
2441,Dach::N,цӏиялу,пэ̄ҏҏтэ̄ля
2442,Dach::N,цӏиялу,кры̄ша
2443,Leiter::N,чуртту,raajtere
2444,Leiter::N,чуртту,tjajmos
2445,Leiter::N,чуртту,boagos
2446,Leiter::N,чуртту,ráidalas
2447,Leiter::N,чуртту,raidlâs
2448,Leiter::N,чуртту,лествец
2449,Besen::N,чӏатлу,saehpie
2450,Besen::N,чӏатлу,gaerpene
2451,Besen::N,чӏатлу,njáman
2452,Besen::N,чӏатлу,luvdá
2453,Besen::N,чӏатлу,luvdá
2454,Besen::N,чӏатлу,västt
2455,Besen::N,чӏатлу,ва̄сст
2456,Spaten::N,бил,gåajvoe
2457,Spaten::N,бил,spádá
2458,Spaten::N,бил,goajvvo
2459,Spaten::N,бил,goaivu
2460,Spaten::N,бил,kuái'vu
2461,Spaten::N,бил,kuäivv
2462,Spaten::N,бил,куаййв
2463,Schaufel::N,чӏатӏа,gåajvoe
2464,Schaufel::N,чӏатӏа,gåjvun
2465,Schaufel::N,чӏатӏа,goajvvo
2466,Schaufel::N,чӏатӏа,goaivu
2467,Schaufel::N,чӏатӏа,kuái'vu
2468,Schaufel::N,чӏатӏа,kuäivv
2469,Schaufel::N,чӏатӏа,куаййв
2470,Gabel::N,гьиссилу,tjåagka
2471,Gabel::N,гьиссилу,gáffil
2472,Gabel::N,гьиссилу,káffal
2473,Gabel::N,гьиссилу,kaahvâl
2474,Gabel::N,гьиссилу,velkk
2475,Gabel::N,гьиссилу,а̄лльс
2476,Löffel::N,къуса,buste
2477,Löffel::N,къуса,bassti
2478,Löffel::N,къуса,baste
2479,Löffel::N,къуса,pastem
2480,Löffel::N,къуса,pâ´sttem
2481,Löffel::N,къуса,пасьтэмь
2482,Messer::N,чӏила,nejpie
2483,Messer::N,чӏила,nijbbe
2484,Messer::N,чӏила,niibi
2485,Messer::N,чӏила,nijbe
2486,Messer::N,чӏила,nei´bb
2487,Messer::N,чӏила,ныййп
2488,Nagel::N,мяр,spæjhkere
2489,Nagel::N,мяр,spiger
2490,Nagel::N,мяр,návlle
2491,Nagel::N,мяр,spiikkár
2492,Nagel::N,мяр,spijkkár
2493,Nagel::N,мяр,näu´ll
2494,Nagel::N,мяр,на̄ввьл
2495,Netz::N,къери,viermie
2496,Netz::N,къери,viermme
2497,Netz::N,къери,næhtta
2498,Netz::N,къери,fierbmi
2499,Netz::N,къери,viermi
2500,Netz::N,къери,säi´mm
2501,Netz::N,къери,нӯжхьт
2502,Haken::N,къича,kruehkie
2503,Haken::N,къича,ruohkke
2504,Haken::N,къича,vagge
2505,Haken::N,къича,roahkki
2506,Haken::N,къича,faggi
2507,Haken::N,къича,kuák'ki
2508,Haken::N,къича,kuä´ǩ'ǩ
2509,Haken::N,къича,ва̄ӈӈк
2510,Haken::N,къича,куэххьк
2511,Griff::N,куяму,rehpie
2512,Griff::N,куяму,taatje
2513,Griff::N,куяму,gavlla
2514,Griff::N,куяму,guottáldahka
2515,Griff::N,куяму,geavja
2516,Griff::N,куяму,novdâ
2517,Griff::N,куяму,nõđđ
2518,Griff::N,куяму,kå´ǧǧ
2519,Griff::N,куяму,нэ̄дт
2520,Schloss::N,кьункьула,laesie
2521,Schloss::N,кьункьула,lássa
2522,Schloss::N,кьункьула,lohkka
2523,Schloss::N,кьункьула,lukkâ
2524,Schloss::N,кьункьула,lokk
2525,Schloss::N,кьункьула,ло̄ххк
2526,Bild::N,сурат,guvvie
2527,Bild::N,сурат,gåvvå
2528,Bild::N,сурат,govva
2529,Bild::N,сурат,koṿe
2530,Bild::N,сурат,kartt
2531,Bild::N,сурат,картина
2532,Puppe::N,ссихьу,dåahka
2533,Puppe::N,ссихьу,dåhkko
2534,Puppe::N,ссихьу,doahkko
2535,Puppe::N,ссихьу,dohkká
2536,Puppe::N,ссихьу,duhkká
2537,Puppe::N,ссихьу,kuuhlaž
2538,Puppe::N,ссихьу,кукла
2539,Beutel::N,чантай,voessetje
2540,Beutel::N,чантай,påvsså
2541,Beutel::N,чантай,seahkaš
2542,Beutel::N,чантай,bursa
2543,Beutel::N,чантай,guhkkár
2544,Beutel::N,чантай,čooṿâs
2545,Beutel::N,чантай,siâk'k
2546,Beutel::N,чантай,kå´ššel
2547,Beutel::N,чантай,ве̄ҏҏц
2548,Bündel::N,гьи,paantje
2549,Bündel::N,гьи,buduk
2550,Bündel::N,гьи,gurppe
2551,Bündel::N,гьи,gihppu
2552,Bündel::N,гьи,kiäs'tu
2553,Bündel::N,гьи,šnâpp
2554,Bündel::N,гьи,пуччк
2555,Bündel::N,къар,paantje
2556,Bündel::N,къар,buduk
2557,Bündel::N,къар,gurppe
2558,Bündel::N,къар,gihppu
2559,Bündel::N,къар,kiäs'tu
2560,Bündel::N,къар,šnâpp
2561,Bündel::N,къар,пуччк
2562,Eimer::N,бадра,bæhtoe
2563,Eimer::N,бадра,skiello
2564,Eimer::N,бадра,skállu
2565,Eimer::N,бадра,eebir
2566,Eimer::N,бадра,skääll
2567,Eimer::N,бадра,е̄мьперь
2568,Deckel::N,къапаза,luehkie
2569,Deckel::N,къапаза,låhkke
2570,Deckel::N,къапаза,lohkki
2571,Deckel::N,къапаза,lokke
2572,Deckel::N,къапаза,lå´ǩǩ
2573,Deckel::N,къапаза,ко̄а̄ххтнэсс
2574,Geschirr::N,пюрунчӏул,lihtie
2575,Geschirr::N,пюрунчӏул,lihte
2576,Geschirr::N,пюрунчӏул,lihtit
2577,Geschirr::N,пюрунчӏул,litte
2578,Geschirr::N,пюрунчӏул,kärldõk
2579,Geschirr::N,пюрунчӏул,ка̄ррь
2580,Geschirr::N,тӏахӏникӏичӏу,lihtie
2581,Geschirr::N,тӏахӏникӏичӏу,lihte
2582,Geschirr::N,тӏахӏникӏичӏу,lihtit
2583,Geschirr::N,тӏахӏникӏичӏу,litte
2584,Geschirr::N,тӏахӏникӏичӏу,kärldõk
2585,Geschirr::N,тӏахӏникӏичӏу,ка̄ррь
2586,Sack::N,къап,voesse
2587,Sack::N,къап,vuossa
2588,Sack::N,къап,seahkka
2589,Sack::N,къап,sekkâ
2590,Sack::N,къап,siâk'k
2591,Sack::N,къап,ве̄ҏҏц
2592,Sack::N,дарваг,voesse
2593,Sack::N,дарваг,vuossa
2594,Sack::N,дарваг,seahkka
2595,Sack::N,дарваг,sekkâ
2596,Sack::N,дарваг,siâk'k
2597,Sack::N,дарваг,ве̄ҏҏц
2598,Tasse::N,пижан,guksie
2599,Tasse::N,пижан,gåhppå
2600,Tasse::N,пижан,gohppu
2601,Tasse::N,пижан,pollo
2602,Tasse::N,пижан,kopp
2603,Tasse::N,пижан,на̄ххьп
2604,Tasse::N,пинжан,guksie
2605,Tasse::N,пинжан,gåhppå
2606,Tasse::N,пинжан,gohppu
2607,Tasse::N,пинжан,pollo
2608,Tasse::N,пинжан,kopp
2609,Tasse::N,пинжан,на̄ххьп
2610,Tasse::N,инкираччатӏи,guksie
2611,Tasse::N,инкираччатӏи,gåhppå
2612,Tasse::N,инкираччатӏи,gohppu
2613,Tasse::N,инкираччатӏи,pollo
2614,Tasse::N,инкираччатӏи,kopp
2615,Tasse::N,инкираччатӏи,на̄ххьп
2616,Tasse::N,цинцилттал бушкъап,guksie
2617,Tasse::N,цинцилттал бушкъап,gåhppå
2618,Tasse::N,цинцилттал бушкъап,gohppu
2619,Tasse::N,цинцилттал бушкъап,pollo
2620,Tasse::N,цинцилттал бушкъап,kopp
2621,Tasse::N,цинцилттал бушкъап,на̄ххьп
2622,Topf::N,кӏункӏур,baetie
2623,Topf::N,кӏункӏур,krovhte
2624,Topf::N,кӏункӏур,rujtta
2625,Topf::N,кӏункӏур,giebbme
2626,Topf::N,кӏункӏур,báhti
2627,Topf::N,кӏункӏур,gievdni
2628,Topf::N,кӏункӏур,pääti
2629,Topf::N,кӏункӏур,kruâitt
2630,Topf::N,кӏункӏур,кӣммьн
2631,Kessel::N,чаг,giebnie
2632,Kessel::N,чаг,skallo
2633,Kessel::N,чаг,giebbme
2634,Kessel::N,чаг,gieđbmi
2635,Kessel::N,чаг,kiem'ni
2636,Kessel::N,чаг,ǩie´mnn
2637,Kessel::N,чаг,кӣммьн
2638,Kessel::N,кӏункӏур,giebnie
2639,Kessel::N,кӏункӏур,skallo
2640,Kessel::N,кӏункӏур,giebbme
2641,Kessel::N,кӏункӏур,gieđbmi
2642,Kessel::N,кӏункӏур,kiem'ni
2643,Kessel::N,кӏункӏур,ǩie´mnn
2644,Kessel::N,кӏункӏур,кӣммьн
2645,Essen::N,дукия,åesie
2646,Essen::N,дукия,beapmoe
2647,Essen::N,дукия,biebbmo
2648,Essen::N,дукия,borramuš
2649,Essen::N,дукия,purrâmâš
2650,Essen::N,дукия,porrmõš
2651,Essen::N,дукия,по̄ррмушш
2652,Essen::N,дукин,åesie
2653,Essen::N,дукин,beapmoe
2654,Essen::N,дукин,biebbmo
2655,Essen::N,дукин,borramuš
2656,Essen::N,дукин,purrâmâš
2657,Essen::N,дукин,porrmõš
2658,Essen::N,дукин,по̄ррмушш
2659,Nahrung::N,дукра,beapmoe
2660,Nahrung::N,дукра,biebbmo
2661,Nahrung::N,дукра,biebmu
2662,Nahrung::N,дукра,purrâmâš
2663,Nahrung::N,дукра,porrmõš
2664,Nahrung::N,дукра,по̄ррмушш
2665,Speise::N,дукра,beapmoe
2666,Speise::N,дукра,biebbmo
2667,Speise::N,дукра,biebmu
2668,Speise::N,дукра,määlis
2669,Speise::N,дукра,aasâs
2670,Speise::N,дукра,porrmõš
2671,Speise::N,дукра,по̄ррмушш
2672,Fleisch::N,дикӏ,bearkoe
2673,Fleisch::N,дикӏ,oadtje
2674,Fleisch::N,дикӏ,bierggo
2675,Fleisch::N,дикӏ,biergu
2676,Fleisch::N,дикӏ,uáž'ži
2677,Fleisch::N,дикӏ,vuä´ǯ'ǯ
2678,Fleisch::N,дикӏ,вуэннч
2679,Getreide::N,къама,gernie
2680,Getreide::N,къама,gårnne
2681,Getreide::N,къама,gordni
2682,Getreide::N,къама,valje
2683,Getreide::N,къама,ле̄ййп
2684,Brei::N,ккурч,kraavhtse
2685,Brei::N,ккурч,ráktsa
2686,Brei::N,ккурч,buvru
2687,Brei::N,ккурч,suoḥâd
2688,Brei::N,ккурч,hutt
2689,Brei::N,ккурч,уххт
2690,Brot::N,ччатӏ,gaahkoe
2691,Brot::N,ччатӏ,lájbbe
2692,Brot::N,ччатӏ,stummpa
2693,Brot::N,ччатӏ,láibi
2694,Brot::N,ччатӏ,gáhkku
2695,Brot::N,ччатӏ,leibi
2696,Brot::N,ччатӏ,lei´bb
2697,Brot::N,ччатӏ,ле̄ййп
2698,Scheibe::N,парча,snaejrie
2699,Scheibe::N,парча,sárdde
2700,Scheibe::N,парча,vajahas
2701,Scheibe::N,парча,časkkis
2702,Scheibe::N,парча,ča'skes
2703,Scheibe::N,парча,ku´sǩǩ
2704,Scheibe::N,парча,кусськ
2705,Fett::N,аьгъушиву,buejtie
2706,Fett::N,аьгъушиву,vuodja
2707,Fett::N,аьгъушиву,buoidi
2708,Fett::N,аьгъушиву,pyei'di
2709,Fett::N,аьгъушиву,puõi´dd
2710,Fett::N,аьгъушиву,пуййт
2711,Butter::N,нагь,voeje
2712,Butter::N,нагь,vuodja
2713,Butter::N,нагь,vuodja
2714,Butter::N,нагь,vuojâ
2715,Butter::N,нагь,vuõjj
2716,Butter::N,нагь,вӯйй
2717,Butter::N,лагаву,voeje
2718,Butter::N,лагаву,vuodja
2719,Butter::N,лагаву,vuodja
2720,Butter::N,лагаву,vuojâ
2721,Butter::N,лагаву,vuõjj
2722,Butter::N,лагаву,вӯйй
2723,Salz::N,цӏву,saelhtie
2724,Salz::N,цӏву,sállte
2725,Salz::N,цӏву,sálti
2726,Salz::N,цӏву,sältti
2727,Salz::N,цӏву,sä´ltt
2728,Salz::N,цӏву,сӯлль
2729,Suppe::N,накь,joptse
2730,Suppe::N,накь,jupptsa
2731,Suppe::N,накь,málli
2732,Suppe::N,накь,määḷi
2733,Suppe::N,накь,lieṃâ
2734,Suppe::N,накь,liõmm
2735,Suppe::N,накь,лӣмм
2736,Honig::N,ницӏ,hååneske
2737,Honig::N,ницӏ,meda
2738,Honig::N,ницӏ,miehta
2739,Honig::N,ницӏ,mietâ
2740,Honig::N,ницӏ,miõtt
2741,Honig::N,ницӏ,мӣдт
2742,Milch::N,накӏ,mielhkie
2743,Milch::N,накӏ,mielkke
2744,Milch::N,накӏ,mielki
2745,Milch::N,накӏ,miel'kki
2746,Milch::N,накӏ,mie´lǩǩ
2747,Milch::N,накӏ,ма̄ййт
2748,Tee::N,чяй,löövje
2749,Tee::N,чяй,tedja
2750,Tee::N,чяй,deadju
2751,Tee::N,чяй,čee
2752,Tee::N,чяй,teej̣â
2753,Tee::N,чяй,čee
2754,Tee::N,чяй,чайй
2755,Leder::N,бурчу,hovre
2756,Leder::N,бурчу,sassne
2757,Leder::N,бурчу,náhkki
2758,Leder::N,бурчу,leaira
2759,Leder::N,бурчу,čevđi
2760,Leder::N,бурчу,čåu´dd
2761,Leder::N,бурчу,на̄ххьк
2762,Wolle::N,ппал,ålloe
2763,Wolle::N,ппал,hullo
2764,Wolle::N,ппал,ullu
2765,Wolle::N,ппал,ullo
2766,Wolle::N,ппал,oll
2767,Wolle::N,ппал,улл
2768,Stoff::N,янна,tyjje
2769,Stoff::N,янна,gápptás
2770,Stoff::N,янна,stoaffa
2771,Stoff::N,янна,ávnnas
2772,Stoff::N,янна,käägus
2773,Stoff::N,янна,aaunâs
2774,Stoff::N,янна,лыййн
2775,Nadel::N,ххалаххи,naaloe
2776,Nadel::N,ххалаххи,nállo
2777,Nadel::N,ххалаххи,nállu
2778,Nadel::N,ххалаххи,nááḷu
2779,Nadel::N,ххалаххи,neu´ll
2780,Nadel::N,ххалаххи,нӣввьл
2781,Faden::N,ххал,laejkie
2782,Faden::N,ххал,hárppo
2783,Faden::N,ххал,árpu
2784,Faden::N,ххал,läigi
2785,Faden::N,ххал,lääi´j
2786,Faden::N,ххал,сӯнн
2787,Knopf::N,банд,balhka
2788,Knopf::N,банд,boallo
2789,Knopf::N,банд,boallu
2790,Knopf::N,банд,puál'lu
2791,Knopf::N,банд,puäll
2792,Knopf::N,банд,пуалл
2793,Knoten::N,къурхъ,tjoelme
2794,Knoten::N,къурхъ,tjuolmma
2795,Knoten::N,къурхъ,čuolbma
2796,Knoten::N,къурхъ,čuol'mâ
2797,Knoten::N,къурхъ,čuõlmm
2798,Knoten::N,къурхъ,чӯллм
2799,Farbe::N,сир,klaerie
2800,Farbe::N,сир,ivnne
2801,Farbe::N,сир,bájnno
2802,Farbe::N,сир,mola
2803,Farbe::N,сир,fearga
2804,Farbe::N,сир,maalâ
2805,Farbe::N,сир,páinu
2806,Farbe::N,сир,kälkk
2807,Farbe::N,сир,по̄а̄ййн
2808,Kleidung::N,янна,tyjje
2809,Kleidung::N,янна,gárvvo
2810,Kleidung::N,янна,bivttas
2811,Kleidung::N,янна,piivtâs
2812,Kleidung::N,янна,pivoh
2813,Kleidung::N,янна,piiutâs
2814,Kleidung::N,янна,о̄а̄з
2815,Kleidung::N,лаххия,tyjje
2816,Kleidung::N,лаххия,gárvvo
2817,Kleidung::N,лаххия,bivttas
2818,Kleidung::N,лаххия,piivtâs
2819,Kleidung::N,лаххия,pivoh
2820,Kleidung::N,лаххия,piiutâs
2821,Kleidung::N,лаххия,о̄а̄з
2822,Hemd::N,гьухъа,sjåarhtoe
2823,Hemd::N,гьухъа,skirtto
2824,Hemd::N,гьухъа,báidi
2825,Hemd::N,гьухъа,päiđi
2826,Hemd::N,гьухъа,päidd
2827,Hemd::N,гьухъа,па̄ййт
2828,Kragen::N,дарвач,döörhke
2829,Kragen::N,дарвач,tjiebet
2830,Kragen::N,дарвач,tjehpuris
2831,Kragen::N,дарвач,čeabet
2832,Kragen::N,дарвач,kráva
2833,Kragen::N,дарвач,siä'pulâs
2834,Kragen::N,дарвач,seäp'plõs
2835,Kragen::N,дарвач,ко̄а̄влас
2836,Ärmel::N,кахха,sissie
2837,Ärmel::N,кахха,sasse
2838,Ärmel::N,кахха,soadji
2839,Ärmel::N,кахха,suájá
2840,Ärmel::N,кахха,suäjj
2841,Ärmel::N,кахха,суэйй
2842,Hose::N,хӏажак,måvhka
2843,Hose::N,хӏажак,båkså
2844,Hose::N,хӏажак,buvssat
2845,Hose::N,хӏажак,puuvsah
2846,Hose::N,хӏажак,puus
2847,Hose::N,хӏажак,пукс
2848,Hose::N,хӏажак,ко̄а̄дтӭ
2849,Gürtel::N,мухӏлу,juvvie
2850,Gürtel::N,мухӏлу,beelhte
2851,Gürtel::N,мухӏлу,avve
2852,Gürtel::N,мухӏлу,getsam
2853,Gürtel::N,мухӏлу,boagán
2854,Gürtel::N,мухӏлу,pooṿij
2855,Gürtel::N,мухӏлу,puäǥǥanj
2856,Gürtel::N,мухӏлу,эвв
2857,Mütze::N,кьяпа,tjohpe
2858,Mütze::N,кьяпа,gahper
2859,Mütze::N,кьяпа,gahpir
2860,Mütze::N,кьяпа,kappeer
2861,Mütze::N,кьяпа,keä´p'per
2862,Mütze::N,кьяпа,кабперь
2863,Stiefel::N,чакма,steeblege
2864,Stiefel::N,чакма,stiebil
2865,Stiefel::N,чакма,sáhpis
2866,Stiefel::N,чакма,sáppat
2867,Stiefel::N,чакма,steevvil
2868,Stiefel::N,чакма,sa´ppi
2869,Stiefel::N,чакма,са̄ххпе
2870,Ring::N,кӏисса,rïngke
2871,Ring::N,кӏисса,suormas
2872,Ring::N,кӏисса,suorpmas
2873,Ring::N,кӏисса,suormâs
2874,Ring::N,кӏисса,suõrmâs
2875,Ring::N,кӏисса,сӯрмас
2876,Band::N,линт,baante
2877,Band::N,линт,bádde
2878,Band::N,линт,báddi
2879,Band::N,линт,päddi
2880,Band::N,линт,liântt
2881,Band::N,линт,källre´ppiǩ
2882,Band::N,линт,ля̄ӊӊт
2883,Kamm::N,ттарал,gaampe
2884,Kamm::N,ттарал,rájdam
2885,Kamm::N,ттарал,tjåhkom
2886,Kamm::N,ттарал,čohkun
2887,Kamm::N,ттарал,čohhoom
