,Concept_ID,hr,ga
1564,sich waschen::V,prati se,nigh é féin
1565,ausziehen::V,svući,bain de
1566,anziehen::V,obući,cuir ar
1567,sich anziehen::V,obući se,gléas é féin
1568,kämmen::V,češljati,cíor
1569,schmücken::V,uresiti,maisigh
1570,schmücken::V,nakititi,maisigh
1571,sagen::V,reći,abair
1572,sagen::V,kazati,abair
1573,sprechen::V,govoriti,labhair
1574,reden::V,govoriti,caintigh
1575,reden::V,besjediti,caintigh
1576,sich unterhalten::V,razgovarati se,caintigh
1577,sich unterhalten::V,razgovarati se,tá ag comhrá
1578,fragen::V,pitati,fiafraigh
1579,fragen::V,pitati,cuir ceist
1580,bitten::V,moliti,iarr
1581,erzählen::V,ispričati,inis
1582,erzählen::V,ispričati,eachtraigh
1583,erzählen::V,pripovjediti,inis
1584,erzählen::V,pripovjediti,eachtraigh
1585,mitteilen::V,saopćiti,aithris
1586,mitteilen::V,saopćiti,cuir in iúl
1587,nennen::V,nazvati,ainmnigh
1588,rufen::V,zvati,glaoigh
1589,rufen::V,dozvati,glaoigh
1590,prahlen::V,hvalisati se,maígh
1591,übersetzen::V,prevesti,aistrigh
1592,denken::V,misliti,síl
1593,denken::V,misliti,ceap
1594,glauben::V,vjerovati,creid
1595,bemerken::V,zapaziti,tabhair faoi deara
1596,bemerken::V,primijetiti,tabhair faoi deara
1597,erkennen::V,prepoznati,aithin
1598,begreifen::V,pojmiti,tuig
1599,begreifen::V,shvatiti,tuig
1600,verstehen::V,razabrati,tuig
1601,lernen::V,učiti se,foghlaim
1602,wissen::V,znati,tá a fhios ag
1603,sich erinnern an::V,sjetiti se,cuimhnigh ar
1604,sich erinnern an::V,sjetiti se,is cuimhne ar
1605,vergessen::V,zaboraviti,dearmad
1606,messen::V,mjeriti,tomhais
1607,zählen::V,brojiti,cuntais
1608,rechnen::V,računati,ríomh
1609,rechnen::V,računati,áirigh
1610,lesen::V,čitati,léigh
1611,malen::V,slikati,péinteáil
1612,zeichnen::V,crtati,línigh
1613,zeichnen::V,crtati,tarraing
1614,schreiben::V,pisati,scríobh
1615,besitzen::V,imati,is le
1616,besitzen::V,posjedovati,is le
1617,kaufen::V,kupiti,ceannaigh
1618,verkaufen::V,prodati,díol
1619,verkaufen::V,raspačati,díol
1620,bezahlen::V,platiti,íoc as
1621,zahlen::V,plaćati,íoc
1622,beherrschen::V,vladati,rialaigh
1623,beherrschen::V,gospodariti,rialaigh
1624,ertragen::V,trpjeti,seas
1625,ertragen::V,trpjeti,fulaing
1626,ertragen::V,trpjeti,foighnigh
1627,ertragen::V,podnijeti,seas
1628,ertragen::V,podnijeti,fulaing
1629,ertragen::V,podnijeti,foighnigh
1630,Gehirn::N,,inchinn
