,Concept_ID,se,sah
4363,rechter::A,uál'gis,уҥа
4364,rechter::A,vuõiǥâs,уҥа
4365,rechter::A,вуэлькесь,уҥа
4366,anderer::A,jeatjebe,атын
4367,anderer::A,nubbe,атын
4368,anderer::A,eará,атын
4369,anderer::A,nubbi,атын
4370,anderer::A,nubbe,атын
4371,anderer::A,nu´bb,атын
4372,anderer::A,jee´res,атын
4373,anderer::A,мудта,атын
4374,anderer::A,е̄ресь,атын
4375,erster::A,voestes,маҥнайгы
4376,erster::A,vuostasj,маҥнайгы
4377,erster::A,vuosttaš,маҥнайгы
4378,erster::A,vuos'muš,маҥнайгы
4379,erster::A,vuõs's,маҥнайгы
4380,erster::A,õõu´dmõs,маҥнайгы
4381,erster::A,авьтмусс,маҥнайгы
4382,zweiter::A,mubpie,иккис
4383,zweiter::A,nubbe,иккис
4384,zweiter::A,nubbi,иккис
4385,zweiter::A,nubbe,иккис
4386,zweiter::A,nu´bb,иккис
4387,zweiter::A,ныммьп,иккис
4388,dritter::A,gåalmede,үһүс
4389,dritter::A,goalmát,үһүс
4390,dritter::A,goalmmát,үһүс
4391,dritter::A,kuálmád,үһүс
4392,dritter::A,kuälmad,үһүс
4393,dritter::A,кӯа̄ллмант,үһүс
4394,letzter::A,minngemes,тиһэх
4395,letzter::A,maŋemus,тиһэх
4396,letzter::A,maŋimus,тиһэх
4397,letzter::A,majemuš,тиһэх
4398,letzter::A,mââi´mõs,тиһэх
4399,letzter::A,маӈьмусс,тиһэх
4400,allein::ADV,oktegh,соҕотох
4401,allein::ADV,oktegimse,соҕотох
4402,allein::ADV,oktebisnie,соҕотох
4403,allein::ADV,aktu,соҕотох
4404,allein::ADV,okto,соҕотох
4405,allein::ADV,ohtuu,соҕотох
4406,allein::ADV,õhttu,соҕотох
4407,allein::ADV,о̄ххтэ,соҕотох
4408,zusammen::ADV,ektine,холбуу
4409,zusammen::ADV,ektesne,холбуу
4410,zusammen::ADV,tjåenghkesne,холбуу
4411,zusammen::ADV,siegen,холбуу
4412,zusammen::ADV,oktan,холбуу
4413,zusammen::ADV,ovttas,холбуу
4414,zusammen::ADV,čoahkis,холбуу
4415,zusammen::ADV,oovtâst,холбуу
4416,zusammen::ADV,õõutsââ´jest,холбуу
4417,zusammen::ADV,аххтан,холбуу
4418,zusammen::ADV,эфтэсьт,холбуу
4419,lange::ADV,guhkiem,уһуннук
4420,lange::ADV,guhkev,уһуннук
4421,lange::ADV,mælggadav,уһуннук
4422,lange::ADV,guhká,уһуннук
4423,lange::ADV,kuhe,уһуннук
4424,lange::ADV,kuhháá,уһуннук
4425,lange::ADV,kuu´ǩǩ,уһуннук
4426,lange::ADV,кугкь,уһуннук
4427,plötzlich::ADV,faahketji,эмискэ
4428,plötzlich::ADV,hæhkkat,эмискэ
4429,plötzlich::ADV,fáhkkestaga,эмискэ
4430,plötzlich::ADV,fakkist,эмискэ
4431,plötzlich::ADV,kruu´ta,эмискэ
4432,plötzlich::ADV,а̄йнханна,эмискэ
4433,sofort::ADV,dallegh,тута
4434,sofort::ADV,dalá,тута
4435,sofort::ADV,dalánagi,тута
4436,sofort::ADV,dakkavide,тута
4437,sofort::ADV,dakkaviđe,тута
4438,sofort::ADV,tállán,тута
4439,sofort::ADV,naraaz,тута
4440,sofort::ADV,атть,тута
4441,später::ADV,mænngan ,хойут
4442,später::ADV,maŋŋebut,хойут
4443,später::ADV,maŋŋel,хойут
4444,später::ADV,maŋ̣eláá,хойут
4445,später::ADV,mâ´ŋŋlakast,хойут
4446,später::ADV,маӈӈа,хойут
4447,jetzt::ADV,daelie,билигин
4448,jetzt::ADV,dal,билигин
4449,jetzt::ADV,dal,билигин
4450,jetzt::ADV,tääl,билигин
4451,jetzt::ADV,ââ´n,билигин
4452,jetzt::ADV,атть,билигин
4453,heute::ADV,daenbien,бүгүн
4454,heute::ADV,uddni,бүгүн
4455,heute::ADV,odne,бүгүн
4456,heute::ADV,onne,бүгүн
4457,heute::ADV,tä´bbe,бүгүн
4458,heute::ADV,та̄ррьм,бүгүн
4459,morgen::ADV,jirreden,сарсын
4460,morgen::ADV,idet,сарсын
4461,morgen::ADV,ihttin,сарсын
4462,morgen::ADV,itten,сарсын
4463,morgen::ADV,jâđđa,сарсын
4464,morgen::ADV,янта,сарсын
4465,bald::ADV,varke,өтөр
4466,bald::ADV,ruvva,өтөр
4467,bald::ADV,farga,өтөр
4468,bald::ADV,vorgâ,өтөр
4469,bald::ADV,sõrgg,өтөр
4470,bald::ADV,вэхтэнне,өтөр
4471,dann::ADV,die,кэнна
4472,dann::ADV,dalloj,кэнна
4473,dann::ADV,de,кэнна
4474,dann::ADV,te,кэнна
4475,dann::ADV,de,кэнна
4476,dann::ADV,teä,кэнна
4477,dann::ADV,â´tte,кэнна
4478,dann::ADV,те,кэнна
4479,gestern::ADV,jååktan,бэҕэһээ
4480,gestern::ADV,iektu,бэҕэһээ
4481,gestern::ADV,ikte,бэҕэһээ
4482,gestern::ADV,jieh't,бэҕэһээ
4483,gestern::ADV,jåhtta,бэҕэһээ
4484,gestern::ADV,яххта,бэҕэһээ
4485,einst::ADV,dejpeli,биир төгүл
4486,einst::ADV,dejpeli,арай биирдэ
4487,einst::ADV,åvdebut,биир төгүл
4488,einst::ADV,åvdebut,арай биирдэ
4489,einst::ADV,áigi,биир төгүл
4490,einst::ADV,áigi,арай биирдэ
4491,einst::ADV,dolin,биир төгүл
4492,einst::ADV,dolin,арай биирдэ
4493,einst::ADV,tovle,биир төгүл
4494,einst::ADV,tovle,арай биирдэ
4495,einst::ADV,tuu´l,биир төгүл
4496,einst::ADV,tuu´l,арай биирдэ
4497,einst::ADV,э̄ххьтэшьт,биир төгүл
4498,einst::ADV,э̄ххьтэшьт,арай биирдэ
4499,damals::ADV,aejkien,оччоҕо
4500,damals::ADV,dalloj,оччоҕо
4501,damals::ADV,dalle,оччоҕо
4502,damals::ADV,talle,оччоҕо
4503,damals::ADV,te´l,оччоҕо
4504,damals::ADV,teä´l,оччоҕо
4505,damals::ADV,танна,оччоҕо
4506,danach::ADV,mïnngesne,аары
4507,danach::ADV,mïnngesne,ол кэнниттэн
4508,danach::ADV,dan maŋŋela,аары
4509,danach::ADV,dan maŋŋela,ол кэнниттэн
4510,danach::ADV,maŋŋil,аары
4511,danach::ADV,maŋŋil,ол кэнниттэн
4512,danach::ADV,das maŋŋá,аары
4513,danach::ADV,das maŋŋá,ол кэнниттэн
4514,danach::ADV,maŋ̣a,аары
4515,danach::ADV,maŋ̣a,ол кэнниттэн
4516,danach::ADV,mâ´ŋŋlest,аары
4517,danach::ADV,mâ´ŋŋlest,ол кэнниттэн
4518,danach::ADV,маӈӈа,аары
4519,danach::ADV,маӈӈа,ол кэнниттэн
4520,vorher::ADV,aarebi,урут
4521,vorher::ADV,åvddål,урут
4522,vorher::ADV,árat,урут
4523,vorher::ADV,ovdâl,урут
4524,vorher::ADV,ouddâl,урут
4525,vorher::ADV,а̄йка,урут
4526,zuerst::ADV,voestegh,маҥнай
4527,zuerst::ADV,álgon,маҥнай
4528,zuerst::ADV,vuos,маҥнай
4529,zuerst::ADV,vuohččan,маҥнай
4530,zuerst::ADV,vuoč'čin,маҥнай
4531,zuerst::ADV,vuõ´ste,маҥнай
4532,zuerst::ADV,vuõs'smõõssân,маҥнай
4533,zuerst::ADV,э̄ввтла,маҥнай
4534,zuerst::ADV,э̄ввтэль,маҥнай
4535,einmal::ADV,ikth,биирдэ
4536,einmal::ADV,akti,биирдэ
4537,einmal::ADV,okte,биирдэ
4538,einmal::ADV,ohtii,биирдэ
4539,einmal::ADV,kojo,биирдэ
4540,einmal::ADV,måttmešt,биирдэ
4541,einmal::ADV,э̄фт вэ̄рр,биирдэ
4542,manchmal::ADV,muvhtene,арыт
4543,manchmal::ADV,muhttijn,арыт
4544,manchmal::ADV,duolla dálla,арыт
4545,manchmal::ADV,muhtumin,арыт
4546,manchmal::ADV,kuásnii,арыт
4547,manchmal::ADV,måttmešt,арыт
4548,manchmal::ADV,kuä´ss-ne,арыт
4549,manchmal::ADV,мудта вэ̄р,арыт
4550,oft::ADV,daamtaj,чаастатык
4551,oft::ADV,álu,чаастатык
4552,oft::ADV,ábaj,чаастатык
4553,oft::ADV,dájvvá,чаастатык
4554,oft::ADV,dávjá,чаастатык
4555,oft::ADV,távjá,чаастатык
4556,oft::ADV,täujja,чаастатык
4557,oft::ADV,то̄а̄ййв,чаастатык
4558,immer::ADV,iktesth,мэлдьи
4559,immer::ADV,eejnegen,мэлдьи
4560,immer::ADV,agev,мэлдьи
4561,immer::ADV,álo,мэлдьи
4562,immer::ADV,ain,мэлдьи
4563,immer::ADV,ovttuu,мэлдьи
4564,immer::ADV,pâi,мэлдьи
4565,immer::ADV,пай,мэлдьи
4566,niemals::ADV,ij gåessie,хаһан да
4567,niemals::ADV,ij goassak,хаһан да
4568,niemals::ADV,ij ihkenis,хаһан да
4569,niemals::ADV,ii goassege,хаһан да
4570,niemals::ADV,ij kuás'sin,хаһан да
4571,niemals::ADV,ij ni kuä´ss,хаһан да
4572,niemals::ADV,эйй никуэссь,хаһан да
4573,hier::ADV,daagkoe,маныаха
4574,hier::ADV,dála,маныаха
4575,hier::ADV,dánna,маныаха
4576,hier::ADV,dá,маныаха
4577,hier::ADV,dás,маныаха
4578,hier::ADV,taa,маныаха
4579,hier::ADV,tää,маныаха
4580,hier::ADV,ta´ltte,маныаха
4581,hier::ADV,тала,маныаха
4582,hier::ADV,тэста,маныаха
4583,hierhin::ADV,diekie,бэттэх
4584,hierhin::ADV,dási,бэттэх
4585,hierhin::ADV,diehki,бэттэх
4586,hierhin::ADV,deike,бэттэх
4587,hierhin::ADV,teehi,бэттэх
4588,hierhin::ADV,tii´ǩ,бэттэх
4589,hierhin::ADV,тӣге,бэттэх
4590,von hier::ADV,daebpede,мантан
4591,von hier::ADV,dássta,мантан
4592,von hier::ADV,dáppelt,мантан
4593,von hier::ADV,dáppe,мантан
4594,von hier::ADV,tástán,мантан
4595,von hier::ADV,tääiǥ,мантан
4596,von hier::ADV,tääi´ben,мантан
4597,von hier::ADV,тэста,мантан
4598,dort::ADV,dagkoe,онно
4599,dort::ADV,dale,онно
4600,dort::ADV,dakko,онно
4601,dort::ADV,tuo,онно
4602,dort::ADV,tovben,онно
4603,dort::ADV,to´ben,онно
4604,dort::ADV,тёллэ,онно
4605,dort::ADV,тамьпе,онно
4606,dorthin::ADV,dahkoe,онно
4607,dorthin::ADV,dåhku,онно
4608,dorthin::ADV,dohko,онно
4609,dorthin::ADV,diehko,онно
4610,dorthin::ADV,tuohu,онно
4611,dorthin::ADV,tok,онно
4612,dorthin::ADV,tok-aa,онно
4613,dorthin::ADV,то̄гэ,онно
4614,vorwärts::ADV,fraamme,инники
4615,vorwärts::ADV,åvddån,инники
4616,vorwärts::ADV,ovddas,инники
4617,vorwärts::ADV,oovdâs,инники
4618,vorwärts::ADV,ooudâs,инники
4619,vorwärts::ADV,ooudårra,инники
4620,vorwärts::ADV,эвтэс,инники
4621,rückwärts::ADV,mænngese,төттөру
4622,rückwärts::ADV,ruoptobadáj,төттөру
4623,rückwärts::ADV,maŋás,төттөру
4624,rückwärts::ADV,majaskulij,төттөру
4625,rückwärts::ADV,mââjas,төттөру
4626,rückwärts::ADV,mâ´ŋŋla,төттөру
4627,rückwärts::ADV,мо̄а̄з,төттөру
4628,rückwärts::ADV,мо̄а̄ст,төттөру
4629,zurück::ADV,bååstede,төттөрү
4630,zurück::ADV,ruoptus,төттөрү
4631,zurück::ADV,maŋus,төттөрү
4632,zurück::ADV,ruoktot,төттөрү
4633,zurück::ADV,maassâd,төттөрү
4634,zurück::ADV,vä´st,төттөрү
4635,zurück::ADV,mååusat,төттөрү
4636,zurück::ADV,мо̄а̄з,төттөрү
4637,zurück::ADV,мо̄а̄ст,төттөрү
4638,unten::ADV,vuelnie,аллара
4639,unten::ADV,vuollen,аллара
4640,unten::ADV,vuollin,аллара
4641,unten::ADV,vyellin,аллара
4642,unten::ADV,vue´llen,аллара
4643,unten::ADV,вӯлльн,аллара
4644,hinab::ADV,våålese,аллара
4645,hinab::ADV,vuolus,аллара
4646,hinab::ADV,vulos,аллара
4647,hinab::ADV,vuá'lás,аллара
4648,hinab::ADV,vuâlas,аллара
4649,hinab::ADV,валас,аллара
4650,oben::ADV,bijjene,үөһэ
4651,oben::ADV,baddjen,үөһэ
4652,oben::ADV,badjin,үөһэ
4653,oben::ADV,paijeen,үөһэ
4654,oben::ADV,pâ´jjen,үөһэ
4655,oben::ADV,tunââ´lmest,үөһэ
4656,oben::ADV,пайенҍ,үөһэ
4657,hinauf::ADV,bæjjese,өрө
4658,hinauf::ADV,bæjjese,үөһэ
4659,hinauf::ADV,bajás,өрө
4660,hinauf::ADV,bajás,үөһэ
4661,hinauf::ADV,bajás,өрө
4662,hinauf::ADV,bajás,үөһэ
4663,hinauf::ADV,pajas,өрө
4664,hinauf::ADV,pajas,үөһэ
4665,hinauf::ADV,pââjas,өрө
4666,hinauf::ADV,pââjas,үөһэ
4667,hinauf::ADV,пайяс,өрө
4668,hinauf::ADV,пайяс,үөһэ
4669,überall::ADV,gaajhkene lehkesne,бэйдиэ
4670,überall::ADV,juohkka sajen,бэйдиэ
4671,überall::ADV,juohke sajis,бэйдиэ
4672,überall::ADV,jya'hisaajeest,бэйдиэ
4673,überall::ADV,vee´zz,бэйдиэ
4674,überall::ADV,pukvee´zz,бэйдиэ
4675,überall::ADV,пугквесь,бэйдиэ
4676,nicht::ADV,ij,буолбатах
4677,nicht::ADV,ij,буолбатах
4678,nicht::ADV,ii,буолбатах
4679,nicht::ADV,ij,буолбатах
4680,nicht::ADV,ij,буолбатах
4681,nicht::ADV,эйй,буолбатах
4682,ein wenig::ADV,ånnetje,кыратык
4683,ein wenig::ADV,ahtjetje,кыратык
4684,ein wenig::ADV,binná,кыратык
4685,ein wenig::ADV,veahá,кыратык
4686,ein wenig::ADV,ucánjii,кыратык
4687,ein wenig::ADV,occanj,кыратык
4688,ein wenig::ADV,simmna,кыратык
4689,ein wenig::ADV,сада,кыратык
4690,ein wenig::ADV,садаматта,кыратык
4691,kaum::ADV,jallan,нэһиилэ
4692,kaum::ADV,vánet,нэһиилэ
4693,kaum::ADV,báljo,нэһиилэ
4694,kaum::ADV,illá,нэһиилэ
4695,kaum::ADV,illvaa,нэһиилэ
4696,kaum::ADV,мале,нэһиилэ
4697,kaum::ADV,элэлэ,нэһиилэ
4698,sehr::ADV,sagk,бэрт
4699,sehr::ADV,sagk,наһаа
4700,sehr::ADV,riek,бэрт
4701,sehr::ADV,riek,наһаа
4702,sehr::ADV,sieldes,бэрт
4703,sehr::ADV,sieldes,наһаа
4704,sehr::ADV,hui,бэрт
4705,sehr::ADV,hui,наһаа
4706,sehr::ADV,ollu,бэрт
4707,sehr::ADV,ollu,наһаа
4708,sehr::ADV,čuuvtij,бэрт
4709,sehr::ADV,čuuvtij,наһаа
4710,sehr::ADV,sami,бэрт
4711,sehr::ADV,sami,наһаа
4712,sehr::ADV,čuu´t,бэрт
4713,sehr::ADV,čuu´t,наһаа
4714,sehr::ADV,пэре,бэрт
4715,sehr::ADV,пэре,наһаа
4716,sehr::ADV,чофта,бэрт
4717,sehr::ADV,чофта,наһаа
4718,so::ADV,numhtie,оччо
4719,so::ADV,numhtie,оннук
4720,so::ADV,nav,оччо
4721,so::ADV,nav,оннук
4722,so::ADV,nuov,оччо
4723,so::ADV,nuov,оннук
4724,so::ADV,nåv,оччо
4725,so::ADV,nåv,оннук
4726,so::ADV,nu,оччо
4727,so::ADV,nu,оннук
4728,so::ADV,näävt,оччо
4729,so::ADV,näävt,оннук
4730,so::ADV,de,оччо
4731,so::ADV,de,оннук
4732,so::ADV,nu´t,оччо
4733,so::ADV,nu´t,оннук
4734,so::ADV,nääi´t,оччо
4735,so::ADV,nääi´t,оннук
4736,so::ADV,те̄льнэ,оччо
4737,so::ADV,те̄льнэ,оннук
4738,noch::ADV,annje,өссө
4739,noch::ADV,ájn,өссө
4740,noch::ADV,vilá,өссө
4741,noch::ADV,ain,өссө
4742,noch::ADV,vela,өссө
4743,noch::ADV,võl,өссө
4744,noch::ADV,veâl,өссө
4745,noch::ADV,вя̄л,өссө
4746,nur::ADV,ajve,эрэ
4747,nur::ADV,ajve,сыччах
4748,nur::ADV,barre,эрэ
4749,nur::ADV,barre,сыччах
4750,nur::ADV,dåssjå,эрэ
4751,nur::ADV,dåssjå,сыччах
4752,nur::ADV,dušše,эрэ
4753,nur::ADV,dušše,сыччах
4754,nur::ADV,váá,эрэ
4755,nur::ADV,váá,сыччах
4756,nur::ADV,pâi,эрэ
4757,nur::ADV,pâi,сыччах
4758,nur::ADV,leša,эрэ
4759,nur::ADV,leša,сыччах
4760,nur::ADV,tåå´lǩ,эрэ
4761,nur::ADV,tåå´lǩ,сыччах
4762,nur::ADV,лэша,эрэ
4763,nur::ADV,лэша,сыччах
4764,nur::ADV,лышшэ,эрэ
4765,nur::ADV,лышшэ,сыччах
4766,schon::ADV,joe,бэлиэр
4767,schon::ADV,juo,бэлиэр
4768,schon::ADV,juo,бэлиэр
4769,schon::ADV,juo,бэлиэр
4770,schon::ADV,ju´n,бэлиэр
4771,schon::ADV,ё,бэлиэр
4772,wieder::ADV,vihth,эмиэ
4773,wieder::ADV,aajmoen,эмиэ
4774,wieder::ADV,vas,эмиэ
4775,wieder::ADV,ådåsis,эмиэ
4776,wieder::ADV,fas,эмиэ
4777,wieder::ADV,vuot,эмиэ
4778,wieder::ADV,vest,эмиэ
4779,wieder::ADV,däs,эмиэ
4780,wieder::ADV,e´pet,эмиэ
4781,wieder::ADV,аввта,эмиэ
4782,wieder::ADV,о̄дтсэ,эмиэ
4783,vor::PRP,åvteste,иннигэр
4784,vor::PRP,ålggolin,иннигэр
4785,vor::PRP,ovddas,иннигэр
4786,vor::PRP,oovdâst,иннигэр
4787,vor::PRP,ooudâst,иннигэр
4788,vor::PRP,авьтэмьбе̄лльт,иннигэр
4789,hinter::PRP,duekesne,кэлин
4790,hinter::PRP,duogen,кэлин
4791,hinter::PRP,maŋŋelin,кэлин
4792,hinter::PRP,maŋil,кэлин
4793,hinter::PRP,duogás,кэлин
4794,hinter::PRP,tyeḥin,кэлин
4795,hinter::PRP,tue´ǩǩen,кэлин
4796,hinter::PRP,маӈельт,кэлин
4797,unter::PRP,nuelesne,-ҕа
4798,unter::PRP,nuelesne,оһох түгэҕэ
4799,unter::PRP,vuolen,-ҕа
4800,unter::PRP,vuolen,оһох түгэҕэ
4801,unter::PRP,vuolde,-ҕа
4802,unter::PRP,vuolde,оһох түгэҕэ
4803,unter::PRP,vyel'ni,-ҕа
4804,unter::PRP,vyel'ni,оһох түгэҕэ
4805,unter::PRP,vue´llen,-ҕа
4806,unter::PRP,vue´llen,оһох түгэҕэ
4807,unter::PRP,вӯлльнҍ,-ҕа
4808,unter::PRP,вӯлльнҍ,оһох түгэҕэ
4809,durch::PRP,vieken,курдары
4810,durch::PRP,tjadá,курдары
4811,durch::PRP,-rájge,курдары
4812,durch::PRP,čađa,курдары
4813,durch::PRP,čoođâ,курдары
4814,durch::PRP,čõõđ,курдары
4815,durch::PRP,pääi´ǩ,курдары
4816,durch::PRP,че̄д,курдары
4817,neben::PRP,baaltese,аттыгар
4818,neben::PRP,báldan,аттыгар
4819,neben::PRP,bálddas,аттыгар
4820,neben::PRP,paaldâst,аттыгар
4821,neben::PRP,paaldâst,аттыгар
4822,neben::PRP,поалльтэ,аттыгар
4823,zwischen::PRP,gaskesne,ыккардынан
4824,zwischen::PRP,gasska,ыккардынан
4825,zwischen::PRP,gaskkas,ыккардынан
4826,zwischen::PRP,kooskâst,ыккардынан
4827,zwischen::PRP,kâskka,ыккардынан
4828,zwischen::PRP,кэскэсьт,ыккардынан
4829,zwischen::PRP,кэ̄скэль,ыккардынан
4830,wegen::PRP,dïete,уҥуортан
4831,wegen::PRP,gaevhtieh,уҥуортан
4832,wegen::PRP,diehti,уҥуортан
4833,wegen::PRP,dihte,уҥуортан
4834,wegen::PRP,geažil,уҥуортан
4835,wegen::PRP,tet,уҥуортан
4836,wegen::PRP,diõtt,уҥуортан
4837,wegen::PRP,ǩeäč'ča,уҥуортан
4838,wegen::PRP,гуэйке,уҥуортан
4839,dies::PRN,dihte,ити
4840,dies::PRN,dihte,бу
4841,dies::PRN,dát,ити
4842,dies::PRN,dát,бу
4843,dies::PRN,dát,ити
4844,dies::PRN,dát,бу
4845,dies::PRN,táát,ити
4846,dies::PRN,táát,бу
4847,dies::PRN,tät,ити
4848,dies::PRN,tät,бу
4849,dies::PRN,tiett-aa,ити
4850,dies::PRN,tiett-aa,бу
4851,dies::PRN,тэдт,ити
4852,dies::PRN,тэдт,бу
4853,das::PRN,dohte,били
4854,das::PRN,dat,били
4855,das::PRN,dat,били
4856,das::PRN,tot,били
4857,das::PRN,tõt,били
4858,das::PRN,тудт,били
4859,alles::PRN,gaajhke,барыта
4860,alles::PRN,gájkka,барыта
4861,alles::PRN,buot,барыта
4862,alles::PRN,puoh,барыта
4863,alles::PRN,puk,барыта
4864,alles::PRN,пугк,барыта
4865,ich::PRN,manne,мин
4866,ich::PRN,mån,мин
4867,ich::PRN,månnå,мин
4868,ich::PRN,mun,мин
4869,ich::PRN,mun,мин
4870,ich::PRN,munnâ,мин
4871,ich::PRN,mon,мин
4872,ich::PRN,мунн,мин
4873,du::PRN,datne,эн
4874,du::PRN,dån,эн
4875,du::PRN,don,эн
4876,du::PRN,tun,эн
4877,du::PRN,ton,эн
4878,du::PRN,то̄нн,эн
4879,er::PRN,dïhte,кнни
4880,er::PRN,sån,кнни
4881,er::PRN,son,кнни
4882,er::PRN,sun,кнни
4883,er::PRN,son,кнни
4884,er::PRN,со̄нн,кнни
4885,wir::PRN,mijjieh,биһиги
4886,wir::PRN,mij,биһиги
4887,wir::PRN,mii,биһиги
4888,wir::PRN,mij,биһиги
4889,wir::PRN,mij,биһиги
4890,wir::PRN,мыйй,биһиги
4891,ihr::PRN,dijjie,эһиги
4892,ihr::PRN,dij,эһиги
4893,ihr::PRN,dii,эһиги
4894,ihr::PRN,tij,эһиги
4895,ihr::PRN,tij,эһиги
4896,ihr::PRN,тыйй,эһиги
4897,sie::PRN,dah,кинилэр
4898,sie::PRN,sij,кинилэр
4899,sie::PRN,sii,кинилэр
4900,sie::PRN,sij,кинилэр
4901,sie::PRN,sij,кинилэр
4902,sie::PRN,сыйй,кинилэр
4903,was::FPRN,mij,туох
4904,was::FPRN,mij,туох
4905,was::FPRN,mii,туох
4906,was::FPRN,mii,туох
4907,was::FPRN,mii,туох
4908,was::FPRN,мӣ,туох
4909,wer::FPRN,gie,ким
4910,wer::FPRN,guhti,ким
4911,wer::FPRN,gii,ким
4912,wer::FPRN,guhte,ким
4913,wer::FPRN,kii,ким
4914,wer::FPRN,ǩii,ким
4915,wer::FPRN,kåå´tt,ким
4916,wer::FPRN,ке̄,ким
4917,wo::FADV,gusnie,ханна
4918,wo::FADV,gånnå,ханна
4919,wo::FADV,gos,ханна
4920,wo::FADV,kost,ханна
4921,wo::FADV,ko´st,ханна
4922,wo::FADV,касьт,ханна
4923,wohin::FADV,gogka,ханна
4924,wohin::FADV,gåsi,ханна
4925,wohin::FADV,gosa,ханна
4926,wohin::FADV,kuus,ханна
4927,wohin::FADV,koozz,ханна
4928,wohin::FADV,ко̄з,ханна
4929,wie::FADV,guktie,хайдах
4930,wie::FADV,gumhtie,хайдах
4931,wie::FADV,gåktu,хайдах
4932,wie::FADV,mot,хайдах
4933,wie::FADV,mahte,хайдах
4934,wie::FADV,mä´htt,хайдах
4935,wie::FADV,ко̄ххт,хайдах
4936,warum::FADV,man,тоҕо
4937,warum::FADV,manen,тоҕо
4938,warum::FADV,manne,тоҕо
4939,warum::FADV,mane,тоҕо
4940,warum::FADV,mondiet,тоҕо
4941,warum::FADV,mõõzz,тоҕо
4942,warum::FADV,mää´nn,тоҕо
4943,warum::FADV,мэ̄йт,тоҕо
4944,warum::FADV,мэ̄ннгуэйке,тоҕо
4945,wieviel::FNUM,man jeenje,төһө
4946,wieviel::FNUM,makta,төһө
4947,wieviel::FNUM,olugo,төһө
4948,wieviel::FNUM,kalle,төһө
4949,wieviel::FNUM,kâ´ll,төһө
4950,wieviel::FNUM,мэ̄ннве̄рьт,төһө
4951,wieviel::FNUM,мэ̄нлянчверьт,төһө
4952,eins::NUM,akte,биир
4953,eins::NUM,akta,биир
4954,eins::NUM,okta,биир
4955,eins::NUM,ohtâ,биир
4956,eins::NUM,õhtt,биир
4957,eins::NUM,э̄ххт,биир
4958,eins::NUM,о̄ххтэ,биир
4959,zwei::NUM,göökte,икки
4960,zwei::NUM,guokta,икки
4961,zwei::NUM,guokte,икки
4962,zwei::NUM,kyeh'ti,икки
4963,zwei::NUM,kuõ´htt,икки
4964,zwei::NUM,кӯххт,икки
4965,drei::NUM,golme,үс
4966,drei::NUM,gålmmå,үс
4967,drei::NUM,golbma,үс
4968,drei::NUM,kulmâ,үс
4969,drei::NUM,koumm,үс
4970,drei::NUM,ко̄ллм,үс
4971,vier::NUM,njieljie,түөрт
4972,vier::NUM,niellja,түөрт
4973,vier::NUM,njeallje,түөрт
4974,vier::NUM,nelji,түөрт
4975,vier::NUM,nellj,түөрт
4976,vier::NUM,не̄лльй,түөрт
4977,fünf::NUM,vïjhte,биэс
4978,fünf::NUM,vihtta,биэс
4979,fünf::NUM,vihtta,биэс
4980,fünf::NUM,vittâ,биэс
4981,fünf::NUM,vitt,биэс
4982,fünf::NUM,выдт,биэс
4983,sechs::NUM,govhte,алта
4984,sechs::NUM,guhtta,алта
4985,sechs::NUM,guhtta,алта
4986,sechs::NUM,kuttâ,алта
4987,sechs::NUM,kutt,алта
4988,sechs::NUM,кудт,алта
4989,sieben::NUM,tjïjhtje,сэттэ
4990,sieben::NUM,giehtja,сэттэ
4991,sieben::NUM,čieža,сэттэ
4992,sieben::NUM,čiččâm,сэттэ
4993,sieben::NUM,čiččâm,сэттэ
4994,sieben::NUM,кыджемь,сэттэ
4995,acht::NUM,gaektsie,аҕыс
4996,acht::NUM,gáktsa,аҕыс
4997,acht::NUM,gávcci,аҕыс
4998,acht::NUM,käävci,аҕыс
4999,acht::NUM,kääu´c,аҕыс
5000,acht::NUM,ка̄ххц,аҕыс
5001,neun::NUM,uktsie,тоҕус
5002,neun::NUM,aktse,тоҕус
5003,neun::NUM,ovcci,тоҕус
5004,neun::NUM,oovce,тоҕус
5005,neun::NUM,å´hcc,тоҕус
5006,neun::NUM,аххц,тоҕус
5007,zehn::NUM,luhkie,уон
5008,zehn::NUM,låhke,уон
5009,zehn::NUM,lågev,уон
5010,zehn::NUM,logi,уон
5011,zehn::NUM,loṿe,уон
5012,zehn::NUM,lååi,уон
5013,zehn::NUM,лоагкь,уон
5014,elf::NUM,luhkieakte,уон биир
5015,elf::NUM,lågenanakta,уон биир
5016,elf::NUM,oktanuppelohkái,уон биир
5017,elf::NUM,ohtnubáloh,уон биир
5018,elf::NUM,õtmlo,уон биир
5019,elf::NUM,õhttmlo,уон биир
5020,elf::NUM,э̄ххтэмплоагкь,уон биир
5021,zwölf::NUM,luhkiegöökte,уон икки
5022,zwölf::NUM,lågenanguokta,уон икки
5023,zwölf::NUM,guoktenuppelohkái,уон икки
5024,zwölf::NUM,kyeh'tnubáloh,уон икки
5025,zwölf::NUM,kuâtmlo,уон икки
5026,zwölf::NUM,kuâhttmlo,уон икки
5027,zwölf::NUM,кӯххтэмплоагкь,уон икки
5028,zwanzig::NUM,göökteluhkie,сүүрбэ
5029,zwanzig::NUM,guoktalåhke,сүүрбэ
5030,zwanzig::NUM,guoktelogi,сүүрбэ
5031,zwanzig::NUM,kyeh'tilov,сүүрбэ
