,Concept_ID,lv,cy
1549,ehemalig::A,bijušais,blaenorol
1550,alt[Lebewesen]::A,пӧрысь,oedrannus
1551,alt[Lebewesen]::A,vecs,oedrannus
1552,jung::A,том,ifanc
1553,jung::A,jauns,ifanc
1554,arm::A,гӧль,tlawd
1555,arm::A,nabags,tlawd
1556,reich::A,озыр,cyfoethog
1557,reich::A,bagāts,cyfoethog
1558,bekannt::A,тӧдса,cynefin
1559,bekannt::A,тӧдса,cyfarwydd
1560,bekannt::A,zināms,cynefin
1561,bekannt::A,zināms,cyfarwydd
1562,bekannt::A,pazīstams,cynefin
1563,bekannt::A,pazīstams,cyfarwydd
1564,berühmt::A,нималан,enwog
1565,berühmt::A,кывсян,enwog
1566,berühmt::A,slavens,enwog
1567,fremd::A,йӧз,estron
1568,fremd::A,svešs,estron
1569,verschieden::A,абу ӧткодь,gwahanol
1570,verschieden::A,разнӧй,gwahanol
1571,verschieden::A,dažāds,gwahanol
1572,nah::A,матыс,agos
1573,nah::A,tuvs,agos
1574,fern::A,ылі,pell
1575,fern::A,tāls,pell
1576,linker::A,шуйга,aswy
1577,linker::A,шуйга,chwith
1578,linker::A,kreisais,aswy
1579,linker::A,kreisais,chwith
1580,rechter::A,веськыд,de
1581,rechter::A,веськыд,deau
1582,rechter::A,labais,de
1583,rechter::A,labais,deau
1584,anderer::A,мукӧд,arall
1585,anderer::A,otrs,arall
1586,erster::A,медводдза,cyntaf
1587,erster::A,pirmais,cyntaf
1588,zweiter::A,мӧд,ail
1589,zweiter::A,otrais,ail
1590,dritter::A,коймӧд,trydydd
1591,dritter::A,trešais,trydydd
1592,letzter::A,бӧръя,olaf
1593,letzter::A,beidzamais,olaf
1594,allein::ADV,ӧтка,unig
1595,allein::ADV,ӧтка,ar ei ben ei hun
1596,allein::ADV,viens pats,unig
1597,allein::ADV,viens pats,ar ei ben ei hun
1598,auf einmal::ADV,ӧтпырйӧ,ar yr un pryd
1599,auf einmal::ADV,reizē,ar yr un pryd
1600,zusammen::ADV,тшӧтш,ynghyd
1601,zusammen::ADV,тшӧтш,gyda'i gilydd
1602,zusammen::ADV,kopā,ynghyd
1603,zusammen::ADV,kopā,gyda'i gilydd
1604,zusammen::ADV,vienviet,ynghyd
1605,zusammen::ADV,vienviet,gyda'i gilydd
1606,lange::ADV,дыр,amser hir
1607,lange::ADV,ilgi,amser hir
1608,plötzlich::ADV,друг,yn sydyn
1609,plötzlich::ADV,pēkšņi,yn sydyn
1610,sofort::ADV,дзик пыр,ar unwaith
1611,sofort::ADV,tūlīt,ar unwaith
1612,später::ADV,сэсся,yn ddiweddarach
1613,später::ADV,vēlāk,yn ddiweddarach
1614,jetzt::ADV,ӧні,yn awr
1615,jetzt::ADV,tagad,yn awr
1616,heute::ADV,талун,heddiw
1617,heute::ADV,šodien,heddiw
1618,morgen::ADV,аски,yfory
1619,morgen::ADV,rīt,yfory
1620,bald::ADV,регыд,yn fuan
1621,bald::ADV,регыд,gyda hyn
1622,bald::ADV,drīz,yn fuan
1623,bald::ADV,drīz,gyda hyn
1624,dann::ADV,бӧрын,yna
1625,dann::ADV,бӧрын,y pryd hwnnw
1626,dann::ADV,бӧрти,yna
1627,dann::ADV,бӧрти,y pryd hwnnw
1628,dann::ADV,tad,yna
1629,dann::ADV,tad,y pryd hwnnw
1630,gestern::ADV,тӧнлун,ddoe
1631,gestern::ADV,vakar,ddoe
1632,einst::ADV,ӧтчыд,gynt
1633,einst::ADV,ӧтпыр,gynt
1634,einst::ADV,citreiz,gynt
1635,damals::ADV,сэки,ar y pryd
1636,damals::ADV,сэки,bryd hynny
1637,damals::ADV,toreiz,ar y pryd
1638,damals::ADV,toreiz,bryd hynny
1639,danach::ADV,сэсся,wedyn
1640,danach::ADV,pēc tam,wedyn
1641,vorher::ADV,войдӧр,o'r blaen
1642,vorher::ADV,iepriekš,o'r blaen
1643,vorher::ADV,pirms tam,o'r blaen
1644,zuerst::ADV,войдӧр,yn gyntaf
1645,zuerst::ADV,vis'pirms,yn gyntaf
1646,einmal::ADV,ӧтчыдысь,unwaith
1647,einmal::ADV,reiz,unwaith
1648,einmal::ADV,vienreiz,unwaith
1649,manchmal::ADV,корсюрӧ,weithiau
1650,manchmal::ADV,корсюрӧ,ar brydiau
1651,manchmal::ADV,dažkārt,weithiau
1652,manchmal::ADV,dažkārt,ar brydiau
1653,oft::ADV,тшӧкыда,yn aml
1654,oft::ADV,тшӧкыда,yn fynych
1655,oft::ADV,bieži,yn aml
1656,oft::ADV,bieži,yn fynych
1657,immer::ADV,век,bob amser
1658,immer::ADV,allaž,bob amser
1659,immer::ADV,vien'mēr,bob amser
1660,niemals::ADV,оз некор,ni ... byth
1661,niemals::ADV,оз некор,ni ... erioed
1662,niemals::ADV,nemūžam,ni ... byth
1663,niemals::ADV,nemūžam,ni ... erioed
1664,hier::ADV,со,yma
1665,hier::ADV,тонӧ,yma
1666,hier::ADV,te,yma
1667,hier::ADV,šeit,yma
1668,hierhin::ADV,татчӧ,hyd yma
1669,hierhin::ADV,талань,hyd yma
1670,hierhin::ADV,šurp,hyd yma
1671,hierhin::ADV,uz šejieni,hyd yma
1672,von hier::ADV,тасянь,oddi yma
1673,von hier::ADV,no šejienes,oddi yma
1674,dort::ADV,сэні,acw
1675,dort::ADV,tur,acw
1676,dorthin::ADV,сэтчӧ,tuag yno
1677,dorthin::ADV,turp,tuag yno
1678,dorthin::ADV,uz turieni,tuag yno
1679,geradeaus::ADV,веськыда,syth ymlaen
1680,geradeaus::ADV,taisni uz priekšu,syth ymlaen
1681,vorwärts::ADV,водзӧ,ymlaen
1682,vorwärts::ADV,uz priekšu,ymlaen
1683,rückwärts::ADV,бӧрӧ,yn ôl
1684,rückwärts::ADV,atmuguriski,yn ôl
1685,zurück::ADV,бӧр,yn ôl
1686,zurück::ADV,atpakāļ,yn ôl
1687,unten::ADV,улын,isod
1688,unten::ADV,улын,oddi tanodd
1689,unten::ADV,уліын,isod
1690,unten::ADV,уліын,oddi tanodd
1691,unten::ADV,lejā,isod
1692,unten::ADV,lejā,oddi tanodd
1693,unten::ADV,apakšā,isod
1694,unten::ADV,apakšā,oddi tanodd
1695,hinab::ADV,улӧ,i lawr
1696,hinab::ADV,улӧ,i waered
1697,hinab::ADV,увлан,i lawr
1698,hinab::ADV,увлан,i waered
1699,hinab::ADV,uz leju,i lawr
1700,hinab::ADV,uz leju,i waered
1701,oben::ADV,вылын,fry
1702,oben::ADV,выліын,fry
1703,oben::ADV,virsū,fry
1704,hinauf::ADV,выліӧ,i fyny
1705,hinauf::ADV,выліӧ,i'r lan
1706,hinauf::ADV,augšā,i fyny
1707,hinauf::ADV,augšā,i'r lan
1708,hinauf::ADV,uz augšu,i fyny
1709,hinauf::ADV,uz augšu,i'r lan
1710,überall::ADV,быдлаын,ym mhobman
1711,überall::ADV,visur,ym mhobman
1712,nicht::ADV,oз,ni
1713,nicht::ADV,oз,nid
1714,nicht::ADV,ne,ni
1715,nicht::ADV,ne,nid
1716,ein wenig::ADV,неуна,tipyn
1717,ein wenig::ADV,неуна,ychydig
1718,ein wenig::ADV,drusku,tipyn
1719,ein wenig::ADV,drusku,ychydig
1720,kaum::ADV,мырдэм,prin
1721,kaum::ADV,diezin vai,prin
1722,sehr::ADV,зэв,iawn
1723,sehr::ADV,ļoti,iawn
1724,sehr::ADV,gaužām,iawn
1725,so::ADV,тадз,fel
1726,so::ADV,тадз,felly
1727,so::ADV,сідз,fel
1728,so::ADV,сідз,felly
1729,so::ADV,tā,fel
1730,so::ADV,tā,felly
1731,so::ADV,tik,fel
1732,so::ADV,tik,felly
1733,noch::ADV,на,eto
1734,noch::ADV,нӧшта,eto
1735,noch::ADV,vēl,eto
1736,nur::ADV,куш,yn unig
1737,nur::ADV,сӧмын,yn unig
1738,nur::ADV,vien,yn unig
1739,nur::ADV,tikai,yn unig
1740,schon::ADV,нин,eisoes
1741,schon::ADV,нин,yn barod
1742,schon::ADV,jau,eisoes
1743,schon::ADV,jau,yn barod
1744,wieder::ADV,бара,drachefn
1745,wieder::ADV,atkal,drachefn
1746,vergebens::ADV,весьшӧрӧ,yn ofer
1747,vergebens::ADV,velti,yn ofer
1748,vor::PRP,водзын,o flaen
1749,vor::PRP,priekš,o flaen
1750,hinter::PRP,бӧрнын,ar ôl
1751,hinter::PRP,aiz,ar ôl
1752,unter::PRP,улын,islaw
1753,unter::PRP,zem,islaw
1754,durch::PRP,пыр,trwy
1755,durch::PRP,пырыс,trwy
1756,durch::PRP,caur,trwy
1757,durch::PRP,cauri,trwy
1758,neben::PRP,бердын,ar bwys
1759,neben::PRP,līdzās,ar bwys
1760,zwischen::PRP,костын,rhwng
1761,zwischen::PRP,костын,cydrhwng
1762,zwischen::PRP,starp,rhwng
1763,zwischen::PRP,starp,cydrhwng
1764,wegen::PRP,вӧсна,o achos
1765,wegen::PRP,вӧсна,oherwydd
1766,wegen::PRP,pēc,o achos
1767,wegen::PRP,pēc,oherwydd
1768,dies::PRN,тайӧ,hyn
1769,dies::PRN,šis,hyn
1770,das::PRN,ciйö,hynny
1771,das::PRN,tas,hynny
1772,alles::PRN,став,popeth
1773,alles::PRN,viss,popeth
1774,ich::PRN,ме,fi
1775,ich::PRN,es,fi
1776,du::PRN,тэ,ti
1777,du::PRN,tu,ti
1778,er::PRN,сійӧ,fe
1779,er::PRN,viņš,fe
1780,wir::PRN,ми,ni
1781,wir::PRN,mēs,ni
1782,ihr::PRN,тi,chi
1783,ihr::PRN,jūs,chi
1784,sie::PRN,найö,hwy
1785,sie::PRN,viņi,hwy
1786,sie::PRN,viņas,hwy
1787,was::FPRN,мый,pa beth
1788,was::FPRN,kas,pa beth
1789,wer::FPRN,код,pwy
1790,wer::FPRN,kas,pwy
1791,wo::FADV,кыті,ble
1792,wo::FADV,кыті,ym mha le
1793,wo::FADV,kur,ble
1794,wo::FADV,kur,ym mha le
1795,wohin::FADV,кытчӧ,i ble
1796,wohin::FADV,кытчӧ,i ba le
1797,wohin::FADV,kurp,i ble
1798,wohin::FADV,kurp,i ba le
1799,wohin::FADV,uz kurieni,i ble
1800,wohin::FADV,uz kurieni,i ba le
1801,wie::FADV,кыдзи,sut
1802,wie::FADV,kā,sut
1803,warum::FADV,мыйла,pam
1804,warum::FADV,kāpēc,pam
1805,wieviel::FNUM,кымын,faint
1806,wieviel::FNUM,cik,faint
1807,eins::NUM,ӧтик,un
1808,eins::NUM,viens,un
1809,zwei::NUM,кык,dau
1810,zwei::NUM,divi,dau
1811,drei::NUM,куим,tri
1812,drei::NUM,trīs,tri
1813,vier::NUM,нель,pedwar
1814,vier::NUM,četri,pedwar
1815,fünf::NUM,вит,pump
1816,fünf::NUM,pieci,pump
1817,sechs::NUM,квайт,chwech
1818,sechs::NUM,seši,chwech
1819,sieben::NUM,сизим,saith
1820,sieben::NUM,septiņi,saith
1821,acht::NUM,кӧкъямыс,wyth
1822,acht::NUM,astoņi,wyth
1823,neun::NUM,ӧкмыс,naw
1824,neun::NUM,deviņi,naw
1825,zehn::NUM,дас,deg
1826,zehn::NUM,desmit,deg
1827,elf::NUM,дас ӧтик,un ar ddeg
1828,elf::NUM,vienpadsmit,un ar ddeg
1829,zwölf::NUM,дас кык,deuddeg
1830,zwölf::NUM,дас кык,un deg dau
1831,zwölf::NUM,divpadsmit,deuddeg
1832,zwölf::NUM,divpadsmit,un deg dau
1833,zwanzig::NUM,кызь,ugain
1834,zwanzig::NUM,divdesmit,ugain
1835,dreißig::NUM,комын,tri deg
1836,dreißig::NUM,комын,deg ar hugain
1837,dreißig::NUM,trīsdesmit,tri deg
1838,dreißig::NUM,trīsdesmit,deg ar hugain
1839,vierzig::NUM,нелямын,deugain
1840,vierzig::NUM,četrdesmit,deugain
1841,fünfzig::NUM,ветымын,hanner cant
1842,fünfzig::NUM,piecdesmit,hanner cant
1843,sechzig::NUM,квайтымын,chwe deg
1844,sechzig::NUM,sešdesmit,chwe deg
1845,siebzig::NUM,сизимдас,saith deg
1846,siebzig::NUM,сизимдас,deg a thrigain
1847,siebzig::NUM,septiņdesmit,saith deg
1848,siebzig::NUM,septiņdesmit,deg a thrigain
1849,achtzig::NUM,кӧкъямысдас,wyth deg
1850,achtzig::NUM,кӧкъямысдас,pedar ugain
1851,achtzig::NUM,astoņdesmit,wyth deg
1852,achtzig::NUM,astoņdesmit,pedar ugain
1853,neunzig::NUM,ӧкмысдас,naw deg
1854,neunzig::NUM,ӧкмысдас,deg a phedwar ugain
1855,neunzig::NUM,deviņdesmit,naw deg
1856,neunzig::NUM,deviņdesmit,deg a phedwar ugain
1857,hundert::NUM,сё,cant
1858,hundert::NUM,simt,cant
1859,tausend::NUM,сюрс,mil
1860,tausend::NUM,tūkstoš,mil
1861,und::CNJ,и,a
1862,und::CNJ,un,a
1863,oder::CNJ,либӧ,neu
1864,oder::CNJ,jeb,neu
1865,stehen::V,сулавны,sefyll
1866,stehen::V,stāvēt,sefyll
1867,sitzen::V,пукавны,eistedd
1868,sitzen::V,sēdēt,eistedd
1869,liegen::V,куйлыны,gorwedd
1870,liegen::V,gulēt,gorwedd
1871,hängen::V,ӧшавны,hongian
1872,hängen::V,karāties,hongian
1873,werden::V,лоны,dod yn
1874,werden::V,лоны,mynd yn
1875,werden::V,tapt,dod yn
1876,werden::V,tapt,mynd yn
1877,passieren::V,лоны,digwydd
1878,passieren::V,notikt,digwydd
1879,beginnen::V,кутчысьны,cychwyn
1880,beginnen::V,кутны,cychwyn
1881,beginnen::V,sākties,cychwyn
1882,enden::V,помасьны,gorffen
1883,enden::V,beigties,gorffen
1884,wechseln::V,вежсьыны,newid
1885,wechseln::V,mainīties,newid
1886,aufgehen[Sonne]::V,петны,codi
1887,aufgehen[Sonne]::V,lēkt,codi
1888,aufgehen[Sonne]::V,uzlēkt,codi
1889,untergehen[Sonne]::V,пуксьыны,machlud
1890,untergehen[Sonne]::V,noiet,machlud
1891,untergehen[Sonne]::V,rietēt,machlud
1892,scheinen[Sonne]::V,югъявны,tywynnu
1893,scheinen[Sonne]::V,югвидзны,tywynnu
1894,scheinen[Sonne]::V,spīdēt,tywynnu
1895,donnern::V,гымавны,taranu
1896,donnern::V,dārdēt,taranu
1897,wehen::V,пӧльтны,chwythu
1898,wehen::V,pūst,chwythu
1899,strömen::V,киссьыны,ffrydio
1900,strömen::V,līt,ffrydio
1901,strömen::V,plūst,ffrydio
1902,fließen::V,визувтны,llifo
1903,fließen::V,tecēt,llifo
1904,sich drehen::V,бергавны,troi
1905,sich drehen::V,бергавны,cylchdroi
1906,sich drehen::V,grozīties,troi
1907,sich drehen::V,grozīties,cylchdroi
1908,schwanken::V,легны,siglo
1909,schwanken::V,лайкъявны,siglo
1910,schwanken::V,līgoties,siglo
1911,schwanken::V,grīļoties,siglo
1912,schwingen::V,лайкъявны,siglo
1913,schwingen::V,люллявны,siglo
1914,schwingen::V,vēzēties,siglo
1915,fallen::V,усьны,cwympo
1916,fallen::V,krist,cwympo
1917,brennen::V,сотчыны,llosgi
1918,brennen::V,degt,llosgi
1919,rauchen::V,тшынӧдны,mygu
1920,rauchen::V,dūmot,mygu
1921,regnen::V,зэрны,glawio
1922,regnen::V,līt,glawio
1923,gefrieren::V,кынмыны,rhewi
1924,gefrieren::V,sasalt,rhewi
1925,tauen::V,сывны,toddi
1926,tauen::V,сывны,meirioli
1927,tauen::V,kust,toddi
1928,tauen::V,kust,meirioli
1929,schmelzen::V,сывны,toddi
1930,schmelzen::V,kust,toddi
1931,schmelzen::V,nokust,toddi
1932,trocknen::V,косьмыны,sychu
1933,trocknen::V,žūt,sychu
1934,trocknen::V,kaltēties,sychu
1935,sieden::V,пуны,berwi
1936,sieden::V,virt,berwi
1937,sieden::V,vārīties,berwi
1938,faulen::V,сісьмыны,pydru
1939,faulen::V,сісьмыны,braenu
1940,faulen::V,pūt,pydru
1941,faulen::V,pūt,braenu
1942,faulen::V,trudēt,pydru
1943,faulen::V,trudēt,braenu
1944,verfaulen::V,сісьмыны,pydru
1945,verfaulen::V,сісьмыны,dadfeilio
1946,verfaulen::V,sapūt,pydru
1947,verfaulen::V,sapūt,dadfeilio
1948,verfaulen::V,satrūdēt,pydru
1949,verfaulen::V,satrūdēt,dadfeilio
1950,reißen::V,орны,clecian
1951,reißen::V,орны,torri'n glats
1952,reißen::V,plīst,clecian
1953,reißen::V,plīst,torri'n glats
1954,reißen::V,satrūkt,clecian
1955,reißen::V,satrūkt,torri'n glats
1956,versinken::V,вӧйны,suddo
1957,versinken::V,grimt,suddo
1958,versinken::V,nogrimt,suddo
1959,vergehen::V,кольны,myned heibio
1960,vergehen::V,кольны,pasio
1961,vergehen::V,ордйыны,myned heibio
1962,vergehen::V,ордйыны,pasio
1963,vergehen::V,paiet,myned heibio
1964,vergehen::V,paiet,pasio
1965,erscheinen::V,петкӧдчыны,ymddangos
1966,erscheinen::V,parādīties,ymddangos
1967,verschwinden::V,бырны,diflannu
1968,verschwinden::V,nozust,diflannu
1969,sinken::V,вӧйны,syrthio
1970,sinken::V,kristies,syrthio
1971,abnehmen::V,чинны,lleihau
1972,abnehmen::V,noplakt,lleihau
1973,abnehmen::V,mazināties,lleihau
1974,zunehmen::V,содны,cynyddu
1975,zunehmen::V,ыдждыны,cynyddu
1976,zunehmen::V,pieaugt,cynyddu
1977,zunehmen::V,pieņemties,cynyddu
1978,steigen::V,лыбны,codi
1979,steigen::V,kāpt,codi
1980,wachsen::V,быдмыны,tyfu
1981,wachsen::V,augt,tyfu
1982,glänzen::V,югъявны,disgleirio
1983,glänzen::V,дзирдавны,disgleirio
1984,glänzen::V,zaigot,disgleirio
1985,glänzen::V,laistīties,disgleirio
1986,funkeln::V,югъявны,pefrio
1987,funkeln::V,дзирдавны,pefrio
1988,funkeln::V,mirdzēt,pefrio
1989,funkeln::V,dzirkstēt,pefrio
1990,lärmen::V,жувгыны,cadw sŵn
1991,lärmen::V,жувгыны,gwneud twrw
1992,lärmen::V,ыугыны,cadw sŵn
1993,lärmen::V,ыугыны,gwneud twrw
1994,lärmen::V,шумитны,cadw sŵn
1995,lärmen::V,шумитны,gwneud twrw
1996,lärmen::V,ālēties,cadw sŵn
1997,lärmen::V,ālēties,gwneud twrw
1998,lärmen::V,trokšņot,cadw sŵn
1999,lärmen::V,trokšņot,gwneud twrw
2000,läuten::V,жургыны,canu
2001,läuten::V,zvanīt,canu
2002,klingeln::V,звӧнитны,canu
2003,klingeln::V,звӧнитны,seinio
2004,klingeln::V,zvanīt,canu
2005,klingeln::V,zvanīt,seinio
2006,klirren::V,гольскöдчыны,tincian
2007,klirren::V,tinkšķēt,tincian
2008,klirren::V,džinkstēt,tincian
2009,brausen::V,буавны,rhuo
2010,brausen::V,krākt,rhuo
2011,brausen::V,brāzmot,rhuo
2012,rauschen::V,кышакывны,siffrwd
2013,rauschen::V,кышакывны,chwithrwd
2014,rauschen::V,šalkt,siffrwd
2015,rauschen::V,šalkt,chwithrwd
2016,klingen::V,шыавны,seinio
2017,klingen::V,юргыны,seinio
2018,klingen::V,skanēt,seinio
2019,klingen::V,izklausīties,seinio
2020,bellen::V,увтны,cyfarth
2021,bellen::V,riet,cyfarth
2022,heulen::V,омлявны,udo
2023,heulen::V,омлявны,oernadu
2024,heulen::V,вурзавны,udo
2025,heulen::V,вурзавны,oernadu
2026,heulen::V,kaukt,udo
2027,heulen::V,kaukt,oernadu
2028,heulen::V,gaudot,udo
2029,heulen::V,gaudot,oernadu
2030,blasen::V,пӧльтны,chwythu
2031,blasen::V,pūst,chwythu
2032,pfeifen::V,шутьлявны,chwibanu
2033,pfeifen::V,svilpt,chwibanu
2034,pfeifen::V,svilpot,chwibanu
2035,schreien::V,горзыны,gweiddi
2036,schreien::V,горзыны,bloeddio
2037,schreien::V,brēkt,gweiddi
2038,schreien::V,brēkt,bloeddio
2039,schreien::V,kliegt,gweiddi
2040,schreien::V,kliegt,bloeddio
2041,stöhnen::V,ымзыны,griddfan
2042,stöhnen::V,vaidēt,griddfan
2043,zittern::V,тіравны,crynu
2044,zittern::V,drebēt,crynu
2045,leben::V,овны,byw
2046,leben::V,dzīvot,byw
2047,geboren werden::V,чужны,cael eich geni
2048,geboren werden::V,dzimt,cael eich geni
2049,atmen::V,кашкыны,anadlu
2050,atmen::V,пошиктыны,anadlu
2051,atmen::V,elpot,anadlu
2052,trinken::V,юны,yfed
2053,trinken::V,dzert,yfed
2054,essen::V,сёйны,bwyta
2055,essen::V,ēst,bwyta
2056,schlucken::V,ньылавны,llyncu
2057,schlucken::V,rīt,llyncu
2058,müde werden::V,мудзны,blino
2059,müde werden::V,nokust,blino
2060,einschlafen::V,ланьтны,mynd i gysgu
2061,einschlafen::V,ланьтны,syrthio i gysgu
2062,einschlafen::V,унмовсьны,mynd i gysgu
2063,einschlafen::V,унмовсьны,syrthio i gysgu
2064,einschlafen::V,iemigt,mynd i gysgu
2065,einschlafen::V,iemigt,syrthio i gysgu
2066,einschlafen::V,aizmigt,mynd i gysgu
2067,einschlafen::V,aizmigt,syrthio i gysgu
2068,schlafen::V,узьны,huno
2069,schlafen::V,узьны,cysgu
2070,schlafen::V,gulēt,huno
2071,schlafen::V,gulēt,cysgu
2072,aufwachen::V,садьмыны,dihuno
2073,aufwachen::V,mosties,dihuno
2074,aufstehen::V,чеччыны,codi
2075,aufstehen::V,celties,codi
2076,sich erholen::V,шойччыны,ymlacio
2077,sich erholen::V,шойччыны,dadflino
2078,sich erholen::V,atžirgt,ymlacio
2079,sich erholen::V,atžirgt,dadflino
2080,sich erholen::V,atpūsties,ymlacio
2081,sich erholen::V,atpūsties,dadflino
2082,krank werden::V,висьмыны,mynd yn sâl
2083,krank werden::V,висьмыны,mynd yn wael
2084,krank werden::V,sasirgt,mynd yn sâl
2085,krank werden::V,sasirgt,mynd yn wael
2086,krank sein::V,висьны,gwaelu
2087,krank sein::V,slimot,gwaelu
2088,schmerzen::V,висьны,brifo
2089,schmerzen::V,sāpēt,brifo
2090,schmerzen::V,smelgt,brifo
2091,husten::V,кызны,pesychu
2092,husten::V,klepot,pesychu
2093,genesen::V,бурдны,gwella
2094,genesen::V,бурдны,cael yn ôl
2095,genesen::V,veseļoties,gwella
2096,genesen::V,veseļoties,cael yn ôl
2097,sterben::V,кувны,marw
2098,sterben::V,mirt,marw
2099,sterben::V,nomirt,marw
2100,umkommen::V,кувны,trengi
2101,umkommen::V,apsprāgt,trengi
2102,umkommen::V,aiziet bojā,trengi
2103,sich bewegen::V,вӧрзьыны,symud
2104,sich bewegen::V,virzīties,symud
2105,sich rühren::V,вӧрны,syflyd
2106,sich rühren::V,вӧрӧдчыны,syflyd
2107,sich rühren::V,sagrozīties,syflyd
2108,sich erheben::V,сувтны,codi
2109,sich erheben::V,piecelties,codi
2110,sich setzen::V,пуксьыны,eistedd
2111,sich setzen::V,sēsties,eistedd
2112,hinfallen::V,усьны,cwympo
2113,hinfallen::V,sabirt,cwympo
2114,hinfallen::V,pakrist,cwympo
2115,laufen::V,мyнны,cerdded
2116,laufen::V,iet,cerdded
2117,laufen::V,skraidīt,cerdded
2118,schreiten::V,восьлавны,camu
2119,schreiten::V,soļot,camu
2120,spazierengehen::V,гуляйтны,mynd am dro
2121,spazierengehen::V,staigāt,mynd am dro
2122,spazierengehen::V,pastaigāties,mynd am dro
2123,eilen::V,тэрмасьны,rhuthro
2124,eilen::V,traukt,rhuthro
2125,sich beeilen::V,тэрмасьны,brysio
2126,sich beeilen::V,steigties,brysio
2127,sich beeilen::V,pasteigties,brysio
2128,sausen::V,тӧвзьыны,rhuthro
2129,sausen::V,drāzt,rhuthro
2130,sausen::V,brāzties,rhuthro
2131,rennen::V,котӧртны,rhedeg
2132,rennen::V,skriet,rhedeg
2133,springen::V,чеччавны,llamu
2134,springen::V,чеччавны,neidio
2135,springen::V,lēkt,llamu
2136,springen::V,lēkt,neidio
2137,klettern::V,кышасьны,dringo
2138,klettern::V,кавшасьны,dringo
2139,klettern::V,kāpt,dringo
2140,klettern::V,rāpties,dringo
2141,schaukeln::V,гычасьны,siglo
2142,schaukeln::V,šūpoties,siglo
2143,schaukeln::V,zvalstīties,siglo
2144,kriechen::V,кыссьыны,cropian
2145,kriechen::V,līst,cropian
2146,kriechen::V,rāpot,cropian
2147,schwimmen::V,уявны,nofio
2148,schwimmen::V,peldēt,nofio
2149,tauchen::V,сунавны,plymio
2150,tauchen::V,сунавны,ymsuddo
2151,tauchen::V,gremdēties,plymio
2152,tauchen::V,gremdēties,ymsuddo
2153,rudern::V,пелысасьны,rhwyfo
2154,rudern::V,airēt,rhwyfo
2155,rudern::V,irties,rhwyfo
2156,fahren::V,мунны,gyrru
2157,fahren::V,мунны,dreifio
2158,fahren::V,braukt,gyrru
2159,fahren::V,braukt,dreifio
2160,fliegen::V,лэбны,hedfan
2161,fliegen::V,lidot,hedfan
2162,fliegen::V,laisties,hedfan
2163,gehen::V,мyнны,mynd
2164,gehen::V,iet,mynd
2165,weggehen::V,мунавны,mynd
2166,weggehen::V,мунавны,ymadael
2167,weggehen::V,aiziet,mynd
2168,weggehen::V,aiziet,ymadael
2169,abfahren::V,мӧдӧдчыны,ymadael
2170,abfahren::V,atiet,ymadael
2171,abfahren::V,aizbraukt,ymadael
2172,anhalten::V,джӧмдыны,stopio
2173,anhalten::V,apstāties,stopio
2174,hineingehen::V,пырны,mynd i mewn
2175,hineingehen::V,ieiet,mynd i mewn
2176,eintreten::V,пырны,mynd i
2177,eintreten::V,ienākt,mynd i
2178,kommen::V,воны,dod
2179,kommen::V,локны,dod
2180,kommen::V,nākt,dod
2181,ankommen::V,воны,cyrraedd
2182,ankommen::V,локны,cyrraedd
2183,ankommen::V,nonākt,cyrraedd
2184,ankommen::V,ierasties,cyrraedd
2185,zurückkommen::V,косны,dychwelyd
2186,zurückkommen::V,бергӧдчыны,dychwelyd
2187,zurückkommen::V,atgriezties,dychwelyd
2188,bleiben::V,кольны,aros
2189,bleiben::V,кольны,sefyll
2190,bleiben::V,palikt,aros
2191,bleiben::V,palikt,sefyll
2192,warten::V,виччысьны,aros
2193,warten::V,виччысьны,disgwyl
2194,warten::V,gaidīt,aros
2195,warten::V,gaidīt,disgwyl
2196,erwarten::V,виччысьны,disgwyl
2197,erwarten::V,sagaidīt,disgwyl
2198,suchen::V,корсьны,chwilio am
2199,suchen::V,meklēt,chwilio am
2200,finden::V,казявны,darganfod
2201,finden::V,rast,darganfod
2202,finden::V,atrast,darganfod
2203,versuchen::V,заводитчывны,profi
2204,versuchen::V,заводитчывны,ceisio
2205,versuchen::V,mēģināt,profi
2206,versuchen::V,mēģināt,ceisio
2207,vorbereiten::V,дасьтыны,paratoi
2208,vorbereiten::V,gatavot,paratoi
2209,vorbereiten::V,sagatavot,paratoi
2210,lieben::V,радейтны,caru
2211,lieben::V,mīlēt,caru
2212,mögen::V,радейтны,hoffi
2213,mögen::V,gribēties,hoffi
2214,lachen::V,серавны,chwerthin
2215,lachen::V,серавлыны,chwerthin
2216,lachen::V,smiet,chwerthin
2217,lachen::V,smieties,chwerthin
2218,rühren::V,нормӧдны,cynhyrfu
2219,rühren::V,aizgrābt,cynhyrfu
2220,weinen::V,бӧрдны,wylo
2221,weinen::V,бӧрдны,llefain
2222,weinen::V,raudāt,wylo
2223,weinen::V,raudāt,llefain
2224,schimpfen::V,видчыны,grwgnach
2225,schimpfen::V,rāties,grwgnach
2226,schimpfen::V,lamāties,grwgnach
2227,sich ärgern::V,скӧравны,gofidio
2228,sich ärgern::V,īgt,gofidio
2229,sich ärgern::V,pukoties,gofidio
2230,sich ärgern::V,dusmoties,gofidio
2231,sich fürchten::V,повны,ofni
2232,sich fürchten::V,bīties,ofni
2233,sich fürchten::V,baidīties,ofni
2234,fürchten::V,повны,arswydo
