,Concept_ID,ro,kk
1553,wohnen::V,locui,мекендеу
1554,wohnen::V,locui,өмір сүру
1555,arbeiten::V,lucra,істеу
1556,arbeiten::V,lucra,еңбектену
1557,sammeln::V,aduna,жыю
1558,sammeln::V,colecționa,жыю
1559,pflücken::V,culege,жұлу
1560,jagen::V,vâna,аулау
1561,fischen::V,pescui,балык_аулау
1562,fassen::V,prinde,ұстау
1563,hüten::V,paște,жаю
1564,hüten::V,paște,бағу
1565,treiben::V,mână,айдау
1566,anbinden::V,lega,байлау
1567,füttern::V,da de mâncare,ас ішкізу
1568,füttern::V,da de mâncare,азықтандыру
1569,füttern::V,da de mâncare,қоректендіру
1570,melken::V,mulge,сауу
1571,hacken::V,toca,турау
1572,hacken::V,sparge,турау
1573,gießen::V,uda,суару
1574,reifen::V,pârgui,жетілу
1575,zubereiten::V,găti,даяр ету
1576,kochen::V,găti,асу
1577,backen::V,coace,пісіру
1578,braten::V,coace,қуыру
1579,umrühren::V,mesteca,былғалау
1580,umrühren::V,mesteca,сапырылыстыру
1581,stricken::V,împleti,торлау
1582,stricken::V,împleti,тоқу
1583,nähen::V,coase,тігу
1584,färben::V,vopsi,бояу
1585,färben::V,vopsi,сырлау
1586,färben::V,colora,бояу
1587,färben::V,colora,сырлау
1588,reinigen::V,curăți,аршу
1589,reinigen::V,curăți,тазалау
1590,waschen::V,spăla,жуу
1591,abwischen::V,șterge,сүрту
1592,spülen::V,clăti,шаю
1593,fegen::V,mătura,сыпыру
1594,kehren::V,mătura,сыпыру
1595,baden::V,se scălda,шомылу
1596,sich waschen::V,se spăla,жуыну
1597,ausziehen::V,și scoate,шешу
1598,anziehen::V,îmbrăca,кигізу
1599,sich anziehen::V,se îmbrăca,киіну
1600,kämmen::V,pieptăna,тарау
1601,schmücken::V,împodobi,әсемдеу
1602,schmücken::V,împodobi,мәнерлеу
1603,schmücken::V,împodobi,көріктендіру
1604,sagen::V,zice,деу
1605,sagen::V,zice,айту
1606,sagen::V,spune,деу
1607,sagen::V,spune,айту
1608,sprechen::V,vorbi,деу
1609,sprechen::V,vorbi,айту
1610,reden::V,vorbi,сөйлеу
1611,reden::V,vorbi,сөйлесу
1612,reden::V,vorbi,тіл қатысу
1613,reden::V,discuta,сөйлеу
1614,reden::V,discuta,сөйлесу
1615,reden::V,discuta,тіл қатысу
1616,sich unterhalten::V,conversa,сұхбаттасу
1617,sich unterhalten::V,sta de vorbă,сұхбаттасу
1618,fragen::V,întreba,сұрау
1619,bitten::V,ruga,өтіну
1620,bitten::V,ruga,жалыну
1621,erzählen::V,spune,айту
1622,erzählen::V,povesti,айту
1623,mitteilen::V,comunica,білдіру
1624,mitteilen::V,înștiința,білдіру
1625,nennen::V,numi,атау
1626,nennen::V,chema,атау
1627,rufen::V,chema,шақыру
1628,prahlen::V,se făli,бөсу
1629,übersetzen::V,traduce,аудару
1630,denken::V,gândi,ойлау
1631,glauben::V,crede,нану
1632,glauben::V,crede,илану
1633,bemerken::V,observa,аңғару
1634,erkennen::V,cunoaște,тану
1635,erkennen::V,recunoaște,тану
1636,begreifen::V,pricepe,ұғу
1637,begreifen::V,pricepe,аңғарып алу
1638,begreifen::V,înțelege,ұғу
1639,begreifen::V,înțelege,аңғарып алу
1640,verstehen::V,înțelege,пайым
1641,verstehen::V,înțelege,түсіну
1642,lernen::V,învăța,оқу
1643,wissen::V,ști,хабардар болу
1644,sich erinnern an::V,a-și aminti de,еске түсіру
1645,vergessen::V,uita,ұмыту
1646,messen::V,măsura,өлшеу
1647,zählen::V,număra,санау
1648,rechnen::V,calcula,санап шығару
1649,rechnen::V,calcula,санап шығу
1650,rechnen::V,calcula,санау
1651,lesen::V,citi,оқу
1652,malen::V,picta,сурет салу
1653,zeichnen::V,desena,сурет салу
1654,schreiben::V,scrie,жазу
1655,besitzen::V,avea,болу
1656,besitzen::V,poseda,болу
1657,kaufen::V,cumpăra,алу
1658,kaufen::V,cumpăra,әперу
1659,verkaufen::V,vinde,сату
1660,bezahlen::V,plăti,төлеу
1661,bezahlen::V,plăti,ақы беру
1662,bezahlen::V,plăti,ақы төлеу
1663,bezahlen::V,achita,төлеу
1664,bezahlen::V,achita,ақы беру
1665,bezahlen::V,achita,ақы төлеу
1666,zahlen::V,plăti,төлеу
1667,beherrschen::V,stăpâni,билеу
1668,ertragen::V,răbda,төзу
1669,ertragen::V,răbda,шыдау
1670,ertragen::V,suporta,төзу
1671,ertragen::V,suporta,шыдау
