,Concept_ID,lbe,lv
1429,geschickt::A,паргалсса,кипода
1430,geschickt::A,паргалсса,кужысь
1431,geschickt::A,паргалсса,manīgs
1432,lieb::A,аьзизсса,муса
1433,lieb::A,аьзизсса,мича
1434,lieb::A,аьзизсса,лӧсьыд
1435,lieb::A,аьзизсса,mīļš
1436,lustig::A,тяхъасса,кыпыд
1437,lustig::A,тяхъасса,jautrs
1438,sanft::A,иминсса,мелі
1439,sanft::A,иминсса,liegs
1440,hungrig::A,ккашилсса,тшыг
1441,hungrig::A,ккашилсса,izsalcis
1442,krank::A,къашавайсса,висьысь
1443,krank::A,къашавайсса,slims
1444,nackt::A,кӏачӏасса,пасьтӧм
1445,nackt::A,кӏачӏасса,pliks
1446,traurig::A,пашмансса,гажтӧм
1447,traurig::A,пашмансса,bēdīgs
1448,traurig::A,пашмансса,skumīgs
1449,lebendig::A,уттавасса,ловъя
1450,lebendig::A,уттавасса,dzīvs
1451,gut::A,ххуйсса,бур
1452,gut::A,ххуйсса,labs
1453,schlecht::A,оьккисса,лёк
1454,schlecht::A,оьккисса,омӧль
1455,schlecht::A,оьккисса,slikts
1456,richtig::A,саргъунсса,инӧд
1457,richtig::A,саргъунсса,riktīgs
1458,schlimm::A,оьккисса,омӧль
1459,schlimm::A,оьккисса,туйтӧм
1460,schlimm::A,оьккисса,nelāgs
1461,schlimm::A,оьккисса,nejauks
1462,wahr::A,хӏакьсса,абу ылӧг
1463,wahr::A,хӏакьсса,īsts
1464,wahr::A,хӏакьсса,patiess
1465,alt::A,кугьнасса,важ
1466,alt::A,кугьнасса,sens
1467,alt::A,кугьнасса,vęcs
1468,neu::A,цӏусса,выль
1469,neu::A,цӏусса,jauns
1470,ehemalig::A,хъхъичӏвасса,вӧвлӧм
1471,ehemalig::A,хъхъичӏвасса,bijušais
1472,alt[Lebewesen]::A,агьилсса,пӧрысь
1473,alt[Lebewesen]::A,агьилсса,vecs
1474,jung::A,чӏавасса,том
1475,jung::A,чӏавасса,jauns
1476,jung::A,жагьилсса,том
1477,jung::A,жагьилсса,jauns
1478,arm::A,мискинсса,гӧль
1479,arm::A,мискинсса,nabags
1480,reich::A,авадансса,озыр
1481,reich::A,авадансса,bagāts
1482,bekannt::A,дусъсса,тӧдса
1483,bekannt::A,дусъсса,zināms
1484,bekannt::A,дусъсса,pazīstams
1485,berühmt::A,машгьурсса,нималан
1486,berühmt::A,машгьурсса,кывсян
1487,berühmt::A,машгьурсса,slavens
1488,fremd::A,чил,йӧз
1489,fremd::A,чил,svešs
1490,verschieden::A,личӏи-личӏисса,абу ӧткодь
1491,verschieden::A,личӏи-личӏисса,разнӧй
1492,verschieden::A,личӏи-личӏисса,dažāds
1493,nah::A,гъансса,матыс
1494,nah::A,гъансса,tuvs
1495,fern::A,архсса,ылі
1496,fern::A,архсса,tāls
1497,linker::A,кияхсса,шуйга
1498,linker::A,кияхсса,kreisais
1499,linker::A,кюччахсса,шуйга
1500,linker::A,кюччахсса,kreisais
1501,rechter::A,урчӏахсса,веськыд
1502,rechter::A,урчӏахсса,labais
1503,anderer::A,цамур,мукӧд
1504,anderer::A,цамур,otrs
1505,erster::A,цалчинмур,медводдза
1506,erster::A,цалчинмур,pirmais
1507,erster::A,цалчиннсса,медводдза
1508,erster::A,цалчиннсса,pirmais
1509,zweiter::A,кӏилчиимур,мӧд
1510,zweiter::A,кӏилчиимур,otrais
1511,dritter::A,шамулчинмур,коймӧд
1512,dritter::A,шамулчинмур,trešais
1513,letzter::A,махъва-махъмур,бӧръя
1514,letzter::A,махъва-махъмур,beidzamais
1515,allein::ADV,ялгъузну,ӧтка
1516,allein::ADV,ялгъузну,viens pats
1517,zusammen::ADV,цачӏу,тшӧтш
1518,zusammen::ADV,цачӏу,kopā
1519,zusammen::ADV,цачӏу,vienviet
1520,zusammen::ADV,архӏал,тшӧтш
1521,zusammen::ADV,архӏал,kopā
1522,zusammen::ADV,архӏал,vienviet
1523,lange::ADV,батӏи къабуклай,дыр
1524,lange::ADV,батӏи къабуклай,ilgi
1525,lange::ADV,хъунмасса хӏаллай,дыр
1526,lange::ADV,хъунмасса хӏаллай,ilgi
1527,plötzlich::ADV,цакуну,друг
1528,plötzlich::ADV,цакуну,pēkšņi
1529,sofort::ADV,мугьлат бакъа,дзик пыр
1530,sofort::ADV,мугьлат бакъа,tūlīt
1531,später::ADV,махъ,сэсся
1532,später::ADV,махъ,vēlāk
1533,jetzt::ADV,утти,ӧні
1534,jetzt::ADV,утти,tagad
1535,jetzt::ADV,цӏана,ӧні
1536,jetzt::ADV,цӏана,tagad
1537,heute::ADV,хӏакьину,талун
1538,heute::ADV,хӏакьину,šodien
1539,morgen::ADV,гьуит,аски
1540,morgen::ADV,гьуит,rīt
1541,morgen::ADV,гьунттий,аски
1542,morgen::ADV,гьунттий,rīt
1543,dann::ADV,яла,бӧрын
1544,dann::ADV,яла,бӧрти
1545,dann::ADV,яла,tad
1546,gestern::ADV,лахьхьу,тӧнлун
1547,gestern::ADV,лахьхьу,vakar
1548,damals::ADV,та чӏумал,сэки
1549,damals::ADV,та чӏумал,toreiz
1550,danach::ADV,яла,сэсся
1551,danach::ADV,яла,pēc tam
1552,vorher::ADV,хьхьнчӏ,войдӧр
1553,vorher::ADV,хьхьнчӏ,iepriekš
1554,vorher::ADV,хьхьнчӏ,pirms tam
1555,vorher::ADV,хьхьичӏва,войдӧр
1556,vorher::ADV,хьхьичӏва,iepriekš
1557,vorher::ADV,хьхьичӏва,pirms tam
1558,zuerst::ADV,бакӏрай,войдӧр
1559,zuerst::ADV,бакӏрай,vis'pirms
1560,zuerst::ADV,цӏу бутӏуй,войдӧр
1561,zuerst::ADV,цӏу бутӏуй,vis'pirms
1562,einmal::ADV,цал,ӧтчыдысь
1563,einmal::ADV,цал,reiz
1564,einmal::ADV,цал,vienreiz
1565,manchmal::ADV,ваксса-таксса,корсюрӧ
1566,manchmal::ADV,ваксса-таксса,dažkārt
1567,oft::ADV,чӏявуну,тшӧкыда
1568,oft::ADV,чӏявуну,bieži
1569,immer::ADV,мудан,век
1570,immer::ADV,мудан,allaž
1571,immer::ADV,мудан,vien'mēr
1572,immer::ADV,даиман,век
1573,immer::ADV,даиман,allaž
1574,immer::ADV,даиман,vien'mēr
1575,niemals::ADV,тачӏав,оз некор
1576,niemals::ADV,тачӏав,nemūžam
1577,hier::ADV,шикку,со
1578,hier::ADV,шикку,тонӧ
1579,hier::ADV,шикку,te
1580,hier::ADV,шикку,šeit
1581,hierhin::ADV,шиккун,татчӧ
1582,hierhin::ADV,шиккун,талань
1583,hierhin::ADV,шиккун,šurp
1584,hierhin::ADV,шиккун,uz šejieni
1585,von hier::ADV,шичча,тасянь
1586,von hier::ADV,шичча,no šejienes
1587,dort::ADV,гикку,сэні
1588,dort::ADV,гикку,tur
1589,dorthin::ADV,тиккун,сэтчӧ
1590,dorthin::ADV,тиккун,turp
1591,dorthin::ADV,тиккун,uz turieni
1592,geradeaus::ADV,тӏайланм,веськыда
1593,geradeaus::ADV,тӏайланм,taisni uz priekšu
1594,vorwärts::ADV,хьхьичӏунмай,водзӧ
1595,vorwärts::ADV,хьхьичӏунмай,uz priekšu
1596,rückwärts::ADV,махъа-хьхьичӏунмай,бӧрӧ
1597,rückwärts::ADV,махъа-хьхьичӏунмай,atmuguriski
1598,zurück::ADV,махъунмай,бӧр
1599,zurück::ADV,махъунмай,atpakāļ
1600,unten::ADV,лув,улын
1601,unten::ADV,лув,уліын
1602,unten::ADV,лув,lejā
1603,unten::ADV,лув,apakšā
1604,hinab::ADV,бакӏ-ялавай,улӧ
1605,hinab::ADV,бакӏ-ялавай,увлан
1606,hinab::ADV,бакӏ-ялавай,uz leju
1607,hinab::ADV,бакӏъялавай,улӧ
1608,hinab::ADV,бакӏъялавай,увлан
1609,hinab::ADV,бакӏъялавай,uz leju
1610,oben::ADV,ялув,вылын
1611,oben::ADV,ялув,выліын
1612,oben::ADV,ялув,virsū
1613,hinauf::ADV,лавай,выліӧ
1614,hinauf::ADV,лавай,augšā
1615,hinauf::ADV,лавай,uz augšu
1616,überall::ADV,гьариий,быдлаын
1617,überall::ADV,гьариий,visur
1618,überall::ADV,хьу-хьуний,быдлаын
1619,überall::ADV,хьу-хьуний,visur
1620,überall::ADV,гьарца кӏанай,быдлаын
1621,überall::ADV,гьарца кӏанай,visur
1622,nicht::ADV,къа-,oз
1623,nicht::ADV,къа-,ne
1624,ein wenig::ADV,чанни,неуна
1625,ein wenig::ADV,чанни,drusku
1626,ein wenig::ADV,ца чансса,неуна
1627,ein wenig::ADV,ца чансса,drusku
1628,kaum::ADV,дахьа,мырдэм
1629,kaum::ADV,дахьа,diezin vai
1630,sehr::ADV,оьну,зэв
1631,sehr::ADV,оьну,ļoti
1632,sehr::ADV,оьну,gaužām
1633,sehr::ADV,гужну,зэв
1634,sehr::ADV,гужну,ļoti
1635,sehr::ADV,гужну,gaužām
1636,sehr::ADV,хъинну,зэв
1637,sehr::ADV,хъинну,ļoti
1638,sehr::ADV,хъинну,gaužām
1639,so::ADV,укукн,тадз
1640,so::ADV,укукн,сідз
1641,so::ADV,укукн,tā
1642,so::ADV,укукн,tik
1643,noch::ADV,гьала,на
1644,noch::ADV,гьала,нӧшта
1645,noch::ADV,гьала,vēl
1646,noch::ADV,уттигу,на
1647,noch::ADV,уттигу,нӧшта
1648,noch::ADV,уттигу,vēl
1649,noch::ADV,цакьинва,на
1650,noch::ADV,цакьинва,нӧшта
1651,noch::ADV,цакьинва,vēl
1652,noch::ADV,ттигу-шилагу,на
1653,noch::ADV,ттигу-шилагу,нӧшта
1654,noch::ADV,ттигу-шилагу,vēl
1655,nur::ADV,анжагь,куш
1656,nur::ADV,анжагь,сӧмын
1657,nur::ADV,анжагь,vien
1658,nur::ADV,анжагь,tikai
1659,wieder::ADV,цӏуницӏа,бара
1660,wieder::ADV,цӏуницӏа,atkal
1661,vergebens::ADV,аьдада,весьшӧрӧ
1662,vergebens::ADV,аьдада,velti
1663,vergebens::ADV,нахӏакь,весьшӧрӧ
1664,vergebens::ADV,нахӏакь,velti
1665,vor::PRP,хьхьичӏ,водзын
1666,vor::PRP,хьхьичӏ,priekš
1667,hinter::PRP,махъ,бӧрнын
1668,hinter::PRP,махъ,aiz
1669,unter::PRP,лув,улын
1670,unter::PRP,лув,zem
1671,durch::PRP,-х,пыр
1672,durch::PRP,-х,пырыс
1673,durch::PRP,-х,caur
1674,durch::PRP,-х,cauri
1675,neben::PRP,чӏарав,бердын
1676,neben::PRP,чӏарав,līdzās
1677,zwischen::PRP,дянив,костын
1678,zwischen::PRP,дянив,starp
1679,wegen::PRP,цӏаний,вӧсна
1680,wegen::PRP,цӏаний,pēc
1681,dies::PRN,ва,тайӧ
1682,dies::PRN,ва,šis
1683,das::PRN,та,ciйö
1684,das::PRN,та,tas
1685,das::PRN,кӏа,ciйö
1686,das::PRN,кӏа,tas
1687,das::PRN,га,ciйö
1688,das::PRN,га,tas
1689,alles::PRN,щала,став
1690,alles::PRN,щала,viss
1691,ich::PRN,на,ме
1692,ich::PRN,на,es
1693,du::PRN,ина,тэ
1694,du::PRN,ина,tu
1695,er::PRN,му,сійӧ
1696,er::PRN,му,viņš
1697,wir::PRN,жу,ми
1698,wir::PRN,жу,mēs
1699,ihr::PRN,зу,тi
1700,ihr::PRN,зу,jūs
1701,was::FPRN,ци,мый
1702,was::FPRN,ци,kas
1703,wer::FPRN,цу,код
1704,wer::FPRN,цу,kas
1705,wo::FADV,чув,кыті
1706,wo::FADV,чув,kur
1707,wohin::FADV,чун,кытчӧ
1708,wohin::FADV,чун,kurp
1709,wohin::FADV,чун,uz kurieni
1710,wie::FADV,цукун,кыдзи
1711,wie::FADV,цукун,kā
1712,warum::FADV,цан,мыйла
1713,warum::FADV,цан,kāpēc
1714,wieviel::FNUM,циксса,кымын
1715,wieviel::FNUM,циксса,cik
1716,eins::NUM,ца,ӧтик
1717,eins::NUM,ца,viens
1718,zwei::NUM,кӏива,кык
1719,zwei::NUM,кӏива,divi
1720,drei::NUM,шамма,куим
1721,drei::NUM,шамма,trīs
1722,vier::NUM,мукьа,нель
1723,vier::NUM,мукьа,četri
1724,vier::NUM,мукьва,нель
1725,vier::NUM,мукьва,četri
1726,fünf::NUM,ххюва,вит
1727,fünf::NUM,ххюва,pieci
1728,sechs::NUM,ряхва,квайт
1729,sechs::NUM,ряхва,seši
1730,sieben::NUM,арула,сизим
1731,sieben::NUM,арула,septiņi
1732,acht::NUM,мяйва,кӧкъямыс
1733,acht::NUM,мяйва,astoņi
1734,neun::NUM,урчӏва,ӧкмыс
1735,neun::NUM,урчӏва,deviņi
1736,zehn::NUM,ацӏва,дас
1737,zehn::NUM,ацӏва,desmit
1738,elf::NUM,ацӏния цава,дас ӧтик
1739,elf::NUM,ацӏния цава,vienpadsmit
1740,zwölf::NUM,ацӏиия кӏива,дас кык
1741,zwölf::NUM,ацӏиия кӏива,divpadsmit
1742,zwanzig::NUM,кьува,кызь
1743,zwanzig::NUM,кьува,divdesmit
1744,dreißig::NUM,зувира,комын
1745,dreißig::NUM,зувира,trīsdesmit
1746,vierzig::NUM,мукьцӏала,нелямын
1747,vierzig::NUM,мукьцӏала,četrdesmit
1748,fünfzig::NUM,ххюцӏала,ветымын
1749,fünfzig::NUM,ххюцӏала,piecdesmit
1750,sechzig::NUM,ряхцӏала,квайтымын
1751,sechzig::NUM,ряхцӏала,sešdesmit
1752,achtzig::NUM,мяйцӏала,кӧкъямысдас
1753,achtzig::NUM,мяйцӏала,astoņdesmit
1754,neunzig::NUM,урчӏцӏала,ӧкмысдас
1755,neunzig::NUM,урчӏцӏала,deviņdesmit
1756,hundert::NUM,ттурш,сё
1757,hundert::NUM,ттурш,simt
1758,hundert::NUM,ттуршва,сё
1759,hundert::NUM,ттуршва,simt
1760,tausend::NUM,азарва,сюрс
1761,tausend::NUM,азарва,tūkstoš
1762,und::CNJ,-гу,и
1763,und::CNJ,-гу,un
1764,oder::CNJ,я,либӧ
1765,oder::CNJ,я,jeb
1766,oder::CNJ,ягу,либӧ
1767,oder::CNJ,ягу,jeb
1768,stehen::V,ацӏан,сулавны
1769,stehen::V,ацӏан,stāvēt
1770,sitzen::V,щяивкӏун икӏан,пукавны
1771,sitzen::V,щяивкӏун икӏан,sēdēt
1772,liegen::V,утту нвхьуну икӏан,куйлыны
1773,liegen::V,утту нвхьуну икӏан,gulēt
1774,hängen::V,зурчӏай тӏун,ӧшавны
1775,hängen::V,зурчӏай тӏун,karāties
1776,werden::V,хьун,лоны
1777,werden::V,хьун,tapt
1778,passieren::V,хьун,лоны
1779,passieren::V,хьун,notikt
1780,beginnen::V,дайдишин,кутчысьны
1781,beginnen::V,дайдишин,кутны
1782,beginnen::V,дайдишин,sākties
1783,beginnen::V,дайдирхьуну дикӏан,кутчысьны
1784,beginnen::V,дайдирхьуну дикӏан,кутны
1785,beginnen::V,дайдирхьуну дикӏан,sākties
1786,enden::V,къуртал дан,помасьны
1787,enden::V,къуртал дан,beigties
1788,wechseln::V,даххана хьун,вежсьыны
1789,wechseln::V,даххана хьун,mainīties
1790,wechseln::V,даххана дуллан,вежсьыны
1791,wechseln::V,даххана дуллан,mainīties
1792,aufgehen[Sonne]::V,буклай бур,петны
1793,aufgehen[Sonne]::V,буклай бур,lēkt
1794,aufgehen[Sonne]::V,буклай бур,uzlēkt
1795,untergehen[Sonne]::V,лаглай бур,пуксьыны
1796,untergehen[Sonne]::V,лаглай бур,noiet
1797,untergehen[Sonne]::V,лаглай бур,rietēt
1798,scheinen[Sonne]::V,битан,югъявны
1799,scheinen[Sonne]::V,битан,югвидзны
1800,scheinen[Sonne]::V,битан,spīdēt
1801,scheinen[Sonne]::V,чани буллан,югъявны
1802,scheinen[Sonne]::V,чани буллан,югвидзны
1803,scheinen[Sonne]::V,чани буллан,spīdēt
1804,donnern::V,тӏий бур,гымавны
1805,donnern::V,тӏий бур,dārdēt
1806,wehen::V,бишлай бур,пӧльтны
1807,wehen::V,бишлай бур,pūst
1808,strömen::V,экьинан,киссьыны
1809,strömen::V,экьинан,līt
1810,strömen::V,экьинан,plūst
1811,fließen::V,экьинан,визувтны
1812,fließen::V,экьинан,tecēt
1813,sich drehen::V,гьанан,бергавны
1814,sich drehen::V,гьанан,grozīties
1815,schwanken::V,хъюлчу тӏун,легны
1816,schwanken::V,хъюлчу тӏун,лайкъявны
1817,schwanken::V,хъюлчу тӏун,līgoties
1818,schwanken::V,хъюлчу тӏун,grīļoties
1819,schwanken::V,хӏуркку тӏун,легны
1820,schwanken::V,хӏуркку тӏун,лайкъявны
1821,schwanken::V,хӏуркку тӏун,līgoties
1822,schwanken::V,хӏуркку тӏун,grīļoties
1823,schwingen::V,хъюлчай тӏун,лайкъявны
1824,schwingen::V,хъюлчай тӏун,люллявны
1825,schwingen::V,хъюлчай тӏун,vēzēties
1826,schwingen::V,хъюлчу тӏун,лайкъявны
1827,schwingen::V,хъюлчу тӏун,люллявны
1828,schwingen::V,хъюлчу тӏун,vēzēties
1829,fallen::V,багьлан,усьны
1830,fallen::V,багьлан,krist
1831,brennen::V,ччучлан,сотчыны
1832,brennen::V,ччучлан,degt
1833,rauchen::V,пуркӏу тӏун,тшынӧдны
1834,rauchen::V,пуркӏу тӏун,dūmot
1835,regnen::V,лачӏун,зэрны
1836,regnen::V,лачӏун,līt
1837,regnen::V,лачIлай дур,зэрны
1838,regnen::V,лачIлай дур,līt
1839,gefrieren::V,микӏ лачӏун,кынмыны
1840,gefrieren::V,микӏ лачӏун,sasalt
1841,tauen::V,баслан,сывны
1842,tauen::V,баслан,kust
1843,schmelzen::V,баслан,сывны
1844,schmelzen::V,баслан,kust
1845,schmelzen::V,баслан,nokust
1846,trocknen::V,кьакьан,косьмыны
1847,trocknen::V,кьакьан,žūt
1848,trocknen::V,кьакьан,kaltēties
1849,sieden::V,щаран,пуны
1850,sieden::V,щаран,virt
1851,sieden::V,щаран,vārīties
1852,faulen::V,аьллан,сісьмыны
1853,faulen::V,аьллан,pūt
1854,faulen::V,аьллан,trudēt
1855,verfaulen::V,аьллан,сісьмыны
1856,verfaulen::V,аьллан,sapūt
1857,verfaulen::V,аьллан,satrūdēt
1858,verfaulen::V,аьян,сісьмыны
1859,verfaulen::V,аьян,sapūt
1860,verfaulen::V,аьян,satrūdēt
1861,reißen::V,ххя дукан,орны
1862,reißen::V,ххя дукан,plīst
1863,reißen::V,ххя дукан,satrūkt
1864,versinken::V,оькьлан,вӧйны
1865,versinken::V,оькьлан,grimt
1866,versinken::V,оькьлан,nogrimt
1867,versinken::V,оькьан,вӧйны
1868,versinken::V,оькьан,grimt
1869,versinken::V,оькьан,nogrimt
1870,vergehen::V,лялиян,кольны
1871,vergehen::V,лялиян,ордйыны
1872,vergehen::V,лялиян,paiet
1873,erscheinen::V,буккан,петкӧдчыны
1874,erscheinen::V,буккан,parādīties
1875,erscheinen::V,загьир хьун,петкӧдчыны
1876,erscheinen::V,загьир хьун,parādīties
1877,verschwinden::V,бат хьун,бырны
1878,verschwinden::V,бат хьун,nozust
1879,verschwinden::V,акъа хьун,бырны
1880,verschwinden::V,акъа хьун,nozust
1881,sinken::V,чахь учин,вӧйны
1882,sinken::V,чахь учин,kristies
1883,abnehmen::V,чан хьун,чинны
1884,abnehmen::V,чан хьун,noplakt
1885,abnehmen::V,чан хьун,mazināties
1886,abnehmen::V,ссуссукьу хьун,чинны
1887,abnehmen::V,ссуссукьу хьун,noplakt
1888,abnehmen::V,ссуссукьу хьун,mazināties
1889,zunehmen::V,гьарза хьун,содны
1890,zunehmen::V,гьарза хьун,ыдждыны
1891,zunehmen::V,гьарза хьун,pieaugt
1892,zunehmen::V,гьарза хьун,pieņemties
1893,steigen::V,гьаз хьун,лыбны
1894,steigen::V,гьаз хьун,kāpt
1895,wachsen::V,ххяххан,быдмыны
1896,wachsen::V,ххяххан,augt
1897,glänzen::V,цӏай буккан,югъявны
1898,glänzen::V,цӏай буккан,дзирдавны
1899,glänzen::V,цӏай буккан,zaigot
1900,glänzen::V,цӏай буккан,laistīties
1901,funkeln::V,цӏай-цӏай тӏун,югъявны
1902,funkeln::V,цӏай-цӏай тӏун,дзирдавны
1903,funkeln::V,цӏай-цӏай тӏун,mirdzēt
1904,funkeln::V,цӏай-цӏай тӏун,dzirkstēt
1905,lärmen::V,чӏу буллан,жувгыны
1906,lärmen::V,чӏу буллан,ыугыны
1907,lärmen::V,чӏу буллан,шумитны
1908,lärmen::V,чӏу буллан,ālēties
1909,lärmen::V,чӏу буллан,trokšņot
1910,lärmen::V,аьлагъужа буллан,жувгыны
1911,lärmen::V,аьлагъужа буллан,ыугыны
1912,lärmen::V,аьлагъужа буллан,шумитны
1913,lärmen::V,аьлагъужа буллан,ālēties
1914,lärmen::V,аьлагъужа буллан,trokšņot
1915,läuten::V,занг ришлан,жургыны
1916,läuten::V,занг ришлан,zvanīt
1917,läuten::V,занг дуллан,жургыны
1918,läuten::V,занг дуллан,zvanīt
1919,klingeln::V,занг ришлан,звӧнитны
1920,klingeln::V,занг ришлан,zvanīt
1921,klingeln::V,занг дуллан,звӧнитны
1922,klingeln::V,занг дуллан,zvanīt
1923,brausen::V,никъащилан,буавны
1924,brausen::V,никъащилан,krākt
1925,brausen::V,никъащилан,brāzmot
1926,rauschen::V,щурщур тӏун,кышакывны
1927,rauschen::V,щурщур тӏун,šalkt
1928,klingen::V,чӏу буклан,шыавны
1929,klingen::V,чӏу буклан,юргыны
1930,klingen::V,чӏу буклан,skanēt
1931,klingen::V,чӏу буклан,izklausīties
1932,bellen::V,хӏап тӏун,увтны
1933,bellen::V,хӏап тӏун,riet
1934,blasen::V,уф тӏун,пӧльтны
1935,blasen::V,уф тӏун,pūst
1936,pfeifen::V,щютӏа тӏун,шутьлявны
1937,pfeifen::V,щютӏа тӏун,svilpt
1938,pfeifen::V,щютӏа тӏун,svilpot
1939,schreien::V,чӏу бан,горзыны
1940,schreien::V,чӏу бан,brēkt
1941,schreien::V,чӏу бан,kliegt
1942,stöhnen::V,угь-къак тӏун,ымзыны
1943,stöhnen::V,угь-къак тӏун,vaidēt
1944,zittern::V,зурзу чин,тіравны
1945,zittern::V,зурзу чин,drebēt
1946,zittern::V,зурзу тӏун,тіравны
1947,zittern::V,зурзу тӏун,drebēt
1948,leben::V,ялапар хъанан,овны
1949,leben::V,ялапар хъанан,dzīvot
1950,geboren werden::V,ан,чужны
1951,geboren werden::V,ан,dzimt
1952,atmen::V,ссихӏ ласлан,кашкыны
1953,atmen::V,ссихӏ ласлан,пошиктыны
1954,atmen::V,ссихӏ ласлан,elpot
1955,atmen::V,ссихӏ бигьлан,кашкыны
1956,atmen::V,ссихӏ бигьлан,пошиктыны
1957,atmen::V,ссихӏ бигьлан,elpot
1958,trinken::V,хӏачӏан,юны
1959,trinken::V,хӏачӏан,dzert
1960,trinken::V,хӏачӏлан,юны
1961,trinken::V,хӏачӏлан,dzert
1962,essen::V,канан,сёйны
1963,essen::V,канан,ēst
1964,schlucken::V,кьюлтӏа тӏун,ньылавны
1965,schlucken::V,кьюлтӏа тӏун,rīt
1966,müde werden::V,аьхчӏин,мудзны
1967,müde werden::V,аьхчӏин,nokust
1968,einschlafen::V,шанан икӏан,ланьтны
1969,einschlafen::V,шанан икӏан,унмовсьны
1970,einschlafen::V,шанан икӏан,iemigt
1971,einschlafen::V,шанан икӏан,aizmigt
1972,schlafen::V,шанан,узьны
1973,schlafen::V,шанан,gulēt
1974,aufwachen::V,чантӏ учин,садьмыны
1975,aufwachen::V,чантӏ учин,mosties
1976,aufstehen::V,бизан,чеччыны
1977,aufstehen::V,бизан,celties
1978,sich erholen::V,бигьалаган,шойччыны
1979,sich erholen::V,бигьалаган,atžirgt
1980,sich erholen::V,бигьалаган,atpūsties
1981,krank werden::V,къашай хьун,висьмыны
1982,krank werden::V,къашай хьун,sasirgt
1983,krank sein::V,къашай хъанан,висьны
1984,krank sein::V,къашай хъанан,slimot
1985,krank sein::V,къашавай икӏан,висьны
1986,krank sein::V,къашавай икӏан,slimot
1987,schmerzen::V,цӏун,висьны
1988,schmerzen::V,цӏун,sāpēt
1989,schmerzen::V,цӏун,smelgt
1990,husten::V,хъугьу чин,кызны
1991,husten::V,хъугьу чин,klepot
1992,husten::V,хъугьу тӏун,кызны
1993,husten::V,хъугьу тӏун,klepot
1994,genesen::V,хъин хьун,бурдны
1995,genesen::V,хъин хьун,veseļoties
1996,genesen::V,сагъ лаган,бурдны
1997,genesen::V,сагъ лаган,veseļoties
1998,sterben::V,ивчӏан,кувны
1999,sterben::V,ивчӏан,mirt
2000,sterben::V,ивчӏан,nomirt
2001,umkommen::V,лиллан,кувны
2002,umkommen::V,лиллан,apsprāgt
2003,umkommen::V,лиллан,aiziet bojā
2004,umkommen::V,литӏлан,кувны
2005,umkommen::V,литӏлан,apsprāgt
2006,umkommen::V,литӏлан,aiziet bojā
2007,umkommen::V,ажал биян,кувны
2008,umkommen::V,ажал биян,apsprāgt
2009,umkommen::V,ажал биян,aiziet bojā
2010,umkommen::V,личӏи хьун,кувны
2011,umkommen::V,личӏи хьун,apsprāgt
2012,umkommen::V,личӏи хьун,aiziet bojā
2013,umkommen::V,иакьлу хьун,кувны
2014,umkommen::V,иакьлу хьун,apsprāgt
2015,umkommen::V,иакьлу хьун,aiziet bojā
2016,umkommen::V,ахир жан хъанан,кувны
2017,umkommen::V,ахир жан хъанан,apsprāgt
2018,umkommen::V,ахир жан хъанан,aiziet bojā
2019,umkommen::V,рухӏирачӏа икӏан,кувны
2020,umkommen::V,рухӏирачӏа икӏан,apsprāgt
2021,umkommen::V,рухӏирачӏа икӏан,aiziet bojā
2022,sich bewegen::V,сукку хьун,вӧрзьыны
2023,sich bewegen::V,сукку хьун,virzīties
2024,sich rühren::V,сукку хьун,вӧрны
2025,sich rühren::V,сукку хьун,вӧрӧдчыны
2026,sich rühren::V,сукку хьун,sagrozīties
2027,sich erheben::V,бизан,сувтны
2028,sich erheben::V,бизан,piecelties
2029,sich setzen::V,щяикӏан,пуксьыны
2030,sich setzen::V,щяикӏан,sēsties
2031,sich setzen::V,щябикӏан,пуксьыны
2032,sich setzen::V,щябикӏан,sēsties
2033,hinfallen::V,багьан,усьны
2034,hinfallen::V,багьан,sabirt
2035,hinfallen::V,багьан,pakrist
2036,laufen::V,занан,мyнны
2037,laufen::V,занан,iet
2038,laufen::V,занан,skraidīt
2039,schreiten::V,ша ласлан,восьлавны
2040,schreiten::V,ша ласлан,soļot
2041,spazierengehen::V,сайр буллан,гуляйтны
2042,spazierengehen::V,сайр буллан,staigāt
2043,spazierengehen::V,сайр буллан,pastaigāties
2044,eilen::V,анавар буккан,тэрмасьны
2045,eilen::V,анавар буккан,traukt
2046,sich beeilen::V,анавар буккан,тэрмасьны
2047,sich beeilen::V,анавар буккан,steigties
2048,sich beeilen::V,анавар буккан,pasteigties
2049,sausen::V,никъа щилан,тӧвзьыны
2050,sausen::V,никъа щилан,drāzt
2051,sausen::V,никъа щилан,brāzties
2052,sausen::V,никъа щун,тӧвзьыны
2053,sausen::V,никъа щун,drāzt
2054,sausen::V,никъа щун,brāzties
2055,rennen::V,лечлан,котӧртны
2056,rennen::V,лечлан,skriet
2057,springen::V,тӏанкӏ дан,чеччавны
2058,springen::V,тӏанкӏ дан,lēkt
2059,klettern::V,лахълан,кышасьны
2060,klettern::V,лахълан,кавшасьны
2061,klettern::V,лахълан,kāpt
2062,klettern::V,лахълан,rāpties
2063,schaukeln::V,гьайжак бигьлан,гычасьны
2064,schaukeln::V,гьайжак бигьлан,šūpoties
2065,schaukeln::V,гьайжак бигьлан,zvalstīties
2066,kriechen::V,ххярк тӏун,кыссьыны
2067,kriechen::V,ххярк тӏун,līst
