,Concept_ID,fa,hr
1508,reden::V,صحبت کردن,besjediti
1509,sich unterhalten::V,گپ زدن,razgovarati se
1510,fragen::V,پرسیدن,pitati
1511,fragen::V,سؤال کردن,pitati
1512,bitten::V,خواهش کردن,moliti
1513,bitten::V,درخواست کردن,moliti
1514,erzählen::V,نقل کردن,ispričati
1515,erzählen::V,نقل کردن,pripovjediti
1516,erzählen::V,حکایت کردن,ispričati
1517,erzählen::V,حکایت کردن,pripovjediti
1518,mitteilen::V,خبر دادن,saopćiti
1519,nennen::V,نامیدن,nazvati
1520,rufen::V,صدا کردن,zvati
1521,rufen::V,صدا کردن,dozvati
1522,prahlen::V,پز آمدن,hvalisati se
1523,übersetzen::V,ترجمه کردن,prevesti
1524,denken::V,فکر کردن,misliti
1525,glauben::V,باور کردن,vjerovati
1526,glauben::V,عقیده داشتن,vjerovati
1527,bemerken::V,متوجه شدن,zapaziti
1528,bemerken::V,متوجه شدن,primijetiti
1529,erkennen::V,شناختن,prepoznati
1530,erkennen::V,تشخیص دادن,prepoznati
1531,begreifen::V,فهمیدن,pojmiti
1532,begreifen::V,فهمیدن,shvatiti
1533,begreifen::V,درک کردن,pojmiti
1534,begreifen::V,درک کردن,shvatiti
1535,verstehen::V,فهمیدن,razabrati
1536,lernen::V,آموختن,učiti se
1537,lernen::V,یاد گرفتن,učiti se
1538,wissen::V,دانستن,znati
1539,sich erinnern an::V,به یاد آوردن,sjetiti se
1540,vergessen::V,فراموش کردن,zaboraviti
1541,messen::V,اندازه گرفتن,mjeriti
1542,zählen::V,شمردن,brojiti
1543,rechnen::V,حساب کردن,računati
1544,lesen::V,خواندن,čitati
1545,malen::V,نقاشی کردن,slikati
1546,zeichnen::V,کشیدن,crtati
1547,zeichnen::V,رسم کردن,crtati
1548,schreiben::V,نوشتن,pisati
1549,besitzen::V,داشتن,imati
1550,besitzen::V,داشتن,posjedovati
1551,kaufen::V,خریدن,kupiti
1552,kaufen::V,خرید کردن,kupiti
1553,verkaufen::V,فروختن,prodati
1554,verkaufen::V,فروختن,raspačati
1555,bezahlen::V,پرداختن,platiti
1556,zahlen::V,پرداخت کردن,plaćati
1557,beherrschen::V,مسلط بودن,vladati
1558,beherrschen::V,مسلط بودن,gospodariti
1559,ertragen::V,تحمل کردن,trpjeti
1560,ertragen::V,تحمل کردن,podnijeti
