,Concept_ID,kl,ka
1296,zuerst::ADV,,ჯერ
1297,niemals::ADV,,არასდროს
1298,von hier::ADV,,აქედან
1299,dort::ADV,,იქ
1300,oben::ADV,,ზემოთ
1301,hinauf::ADV,,ზევით
1302,nicht::ADV,,არ
1303,ein wenig::ADV,,ცოტა
1304,so::ADV,,ისე
1305,nur::ADV,,მხოლოდ
1306,vor::PRP,,წინ
1307,hinter::PRP,,უკან
1308,hinter::PRP,,მიღმა
1309,unter::PRP,,ქვეშ
1310,unter::PRP,,ქვევით
1311,durch::PRP,,გავლით
1312,neben::PRP,,გვერდით
1313,zwischen::PRP,,შუა
1314,zwischen::PRP,,შორის
1315,wegen::PRP,,გამო
1316,wegen::PRP,,შედეგად
1317,alles::PRN,,ყველაფერი
1318,aufgehen[Sonne]::V,,ამოდის
1319,strömen::V,,იღვრება
1320,fließen::V,,დის
1321,fließen::V,,მიედინება
1322,faulen::V,,ლპება
1323,verfaulen::V,,ლპება
1324,verschwinden::V,,გააქრება
1325,verschwinden::V,,დაიკარგება
1326,lärmen::V,,ხმაურობს
1327,klirren::V,,დააწკარუნებს
1328,rauschen::V,,შრიალებს
1329,klingen::V,,ხმას გამოსცემს
1330,müde werden::V,,დაიქანცება
1331,krank werden::V,,ავად გახდება
1332,krank sein::V,,ავადმყოფობს
1333,umkommen::V,,დაიღუპება
1334,sich rühren::V,,გაინძრევა
1335,sich erheben::V,,ადგება
1336,hinfallen::V,,დაეცემა
1337,kriechen::V,,დაბობღავს
1338,gehen::V,,მიდის
1339,abfahren::V,,მიემგზავრება
1340,erwarten::V,,ელის
1341,erwarten::V,,დაიცდის
1342,lachen::V,,იცინის
1343,anschauen::V,,ნახავს
1344,probieren::V,,გასინჯავს
1345,zu sehen sein::V,,მოჩანს
1346,vernehmen::V,,გაიგებს
1347,können::V,,შეიძლება
1348,gelingen::V,,მოახერხებს
1349,geraten::V,,გამოდის
1350,ändern::V,,შეცვლის
1351,drehen::V,,ატრიალებს
1352,schieben::V,,მისწევს
1353,rütteln::V,,არხევს
1354,schütten::V,,ღვრის
1355,schütten::V,,დააქცევს
1356,packen::V,,სტაცებს
1357,hinzufügen::V,,დაამატებს
1358,wählen::V,,გადაარჩევს
1359,auswählen::V,,ამოარჩევს
1360,behindern::V,,აბრკოლებს
1361,behindern::V,,გააძნელებს
1362,beschädigen::V,,დააზიანებს
1363,reichen::V,,მიაწოდებს
1364,schenken::V,,აჩუქებს
1365,wiegen::V,,არხევს
1366,lassen::V,,ა--ინებს
1367,verlassen::V,,მიატოვებს
1368,bewachen::V,,დარაჯობს
1369,bewachen::V,,უთვალთვალებს
1370,verteidigen::V,,დაიცავს
1371,sich schlagen::V,,იჩხუბებს
1372,siegen::V,,გაიმარჯვებს
1373,belästigen::V,,მობეზრდება
1374,täuschen::V,,შეცდებს
1375,pflücken::V,,კრეფს
1376,fassen::V,,დააჭერს
1377,hüten::V,,მწყემსავს
1378,treiben::V,,მიერეკება
1379,melken::V,,წველის
1380,hacken::V,,კეპავს
1381,reifen::V,,მწიფდება
1382,zubereiten::V,,მოამზადებს
1383,backen::V,,გამოაცხობს
1384,stricken::V,,ქსოვს
1385,nähen::V,,გაკერავს
1386,spülen::V,,გაავლებს
1387,kehren::V,,დაგვის
1388,kämmen::V,,დავარცხნის
1389,schmücken::V,,მორთავს
1390,sich unterhalten::V,,ბაასობს
1391,sich unterhalten::V,,მუსაიფობს
1392,nennen::V,,უწოდებს
1393,bemerken::V,,შენიშვნავს
1394,begreifen::V,,გაიგებს
1395,zeichnen::V,,ხაზავს
1396,besitzen::V,,ექნება
1397,zahlen::V,,გადაიხდის
