,Concept_ID,cv,kk
1410,küssen::V,чуп ту,сүю
1411,wiegen::V,сиктер,тербеу
1412,wiegen::V,силле,тербеу
1413,zudecken::V,вит,бүркеу
1414,wecken::V,вӑрат,ояту
1415,zeigen::V,кӑтарт,көрсету
1416,führen::V,илсе пыр,ерту
1417,führen::V,илсе пыр,жетектеу
1418,führen::V,ҫавӑтса пыр,ерту
1419,führen::V,ҫавӑтса пыр,жетектеу
1420,lehren::V,вёрент,оқыту
1421,unterrichten::V,вёрент,оқыту
1422,aufziehen::V,вӗрент,бағу
1423,leiten::V,тытса пыр,басқару
1424,leiten::V,тытса пыр,жетекшілік ету
1425,antreiben::V,васкат,асықтыру
1426,lassen::V,пусахла,-ткізу
1427,lassen::V,пусахла,мәжбүр ету
1428,lassen::V,хуш,-ткізу
1429,lassen::V,хуш,мәжбүр ету
1430,einladen::V,чӗн,шақыру
1431,vereinigen::V,пӗрлештер,біріктіру
1432,vereinigen::V,пӗрлештер,біріктіріп қою
1433,besuchen::V,ҫит,кіріп шығу
1434,besuchen::V,ҫит,барып шығу
1435,besuchen::V,кӗрсе кур,кіріп шығу
1436,besuchen::V,кӗрсе кур,барып шығу
1437,treffen::V,тӗл пул,кездесу
1438,sich versammeln::V,пуҫтарӑн,топталу
1439,spielen::V,выля,ойнау
1440,singen::V,юрла,сайрау
1441,tanzen::V,ташла,билеу
1442,sich trennen::V,уйрӑл,айрылысу
1443,verlassen::V,хӑвар,тастау
1444,retten::V,ҫӑл,құтқару
1445,bewachen::V,хуралла,күзету
1446,schützen::V,сыхла,жақтау
1447,schützen::V,сыхла,жақтасу
1448,verteidigen::V,хӳтӗле,қорғау
1449,sich schlagen::V,ҫапӑҫ,алысу
1450,schießen::V,пер,ату
1451,siegen::V,ҫӗн,жеңу
1452,siegen::V,ҫӗнтер,жеңу
1453,ärgern::V,тарӑхтар,ашуландыру
1454,ärgern::V,ҫиллентер,ашуландыру
1455,schlagen::V,ҫап,ұру
1456,treten::V,тап,тебу
1457,stechen::V,чик,шаншу
1458,stoßen::V,чыш,түрту
1459,stehlen::V,вӑрла,ұрлау
1460,stören::V,кансӗрле,кесірлен
1461,belästigen::V,аптӑрат,мазасын алу
1462,belästigen::V,хупла,мазасын алу
1463,verbergen::V,пытар,сездірмеу
1464,täuschen::V,суй,жалған айту
1465,betrügen::V,ултала,алдау
1466,betrügen::V,ултала,алдап кету
1467,betrügen::V,ултала,ақымақ қылу
1468,töten::V,вӗлер,құрту
1469,töten::V,вӗлер,өлтіру
1470,wohnen::V,чуна пар,мекендеу
1471,wohnen::V,чуна пар,өмір сүру
1472,wohnen::V,парӑнса тӑр,мекендеу
1473,wohnen::V,парӑнса тӑр,өмір сүру
1474,arbeiten::V,ӗҫле,істеу
1475,arbeiten::V,ӗҫле,еңбектену
1476,sammeln::V,пух,жыю
1477,pflücken::V,тат,жұлу
1478,jagen::V,сунара ҫӳре,аулау
1479,fischen::V,пулӑ тыт,балык_аулау
1480,fassen::V,тыт,ұстау
1481,hüten::V,кӗт,жаю
1482,hüten::V,кӗт,бағу
1483,treiben::V,хӑвала,айдау
1484,anbinden::V,кӑкар,байлау
1485,füttern::V,ҫитер,ас ішкізу
1486,füttern::V,ҫитер,азықтандыру
1487,füttern::V,ҫитер,қоректендіру
1488,melken::V,су,сауу
1489,hacken::V,вакла,турау
1490,gießen::V,шӑвар,суару
1491,reifen::V,пиҫ,жетілу
1492,zubereiten::V,пӗҫер,даяр ету
1493,kochen::V,пӗҫер,асу
1494,backen::V,пӗҫер,пісіру
1495,braten::V,ӑшала,қуыру
1496,umrühren::V,хутӑштар,былғалау
1497,umrühren::V,хутӑштар,сапырылыстыру
1498,stricken::V,ҫых,торлау
1499,stricken::V,ҫых,тоқу
1500,nähen::V,ҫӗле,тігу
1501,färben::V,пӗвет,бояу
1502,färben::V,пӗвет,сырлау
1503,reinigen::V,тасат,аршу
1504,reinigen::V,тасат,тазалау
1505,waschen::V,ҫу,жуу
1506,abwischen::V,шӑл,сүрту
1507,spülen::V,чӳхе,шаю
1508,fegen::V,шӑл,сыпыру
1509,kehren::V,шӑл,сыпыру
1510,baden::V,шыва кӗр,шомылу
1511,sich waschen::V,ҫӑвӑн,жуыну
1512,ausziehen::V,салан,шешу
1513,anziehen::V,тӑхӑн,кигізу
1514,sich anziehen::V,тӑхӑн,киіну
1515,kämmen::V,тура,тарау
1516,schmücken::V,илемлет,әсемдеу
1517,schmücken::V,илемлет,мәнерлеу
1518,schmücken::V,илемлет,көріктендіру
1519,sagen::V,те,деу
1520,sagen::V,те,айту
1521,sprechen::V,кала,деу
1522,sprechen::V,кала,айту
1523,reden::V,сӑмахла,сөйлеу
1524,reden::V,сӑмахла,сөйлесу
1525,reden::V,сӑмахла,тіл қатысу
1526,reden::V,калаҫ,сөйлеу
1527,reden::V,калаҫ,сөйлесу
1528,reden::V,калаҫ,тіл қатысу
1529,sich unterhalten::V,пупле,сұхбаттасу
1530,fragen::V,ыйт,сұрау
1531,bitten::V,ыйт,өтіну
1532,bitten::V,ыйт,жалыну
1533,erzählen::V,каласа пар,айту
1534,mitteilen::V,пӗлтер,білдіру
1535,mitteilen::V,хыпарла,білдіру
1536,nennen::V,те,атау
1537,nennen::V,чӗн,атау
1538,rufen::V,чӗн,шақыру
1539,prahlen::V,мухтан,бөсу
1540,prahlen::V,вӗҫкӗнлен,бөсу
1541,übersetzen::V,куҫар,аудару
1542,denken::V,шухӑшла,ойлау
1543,glauben::V,ӗнен,нану
1544,glauben::V,ӗнен,илану
1545,bemerken::V,асӑрха,аңғару
1546,erkennen::V,палла,тану
1547,begreifen::V,ӑнлан,ұғу
1548,begreifen::V,ӑнлан,аңғарып алу
1549,verstehen::V,пӗл,пайым
1550,verstehen::V,пӗл,түсіну
1551,lernen::V,вӗрен,оқу
1552,wissen::V,пӗл,хабардар болу
1553,wissen::V,ӑнкар,хабардар болу
1554,sich erinnern an::V,аса ил,еске түсіру
1555,vergessen::V,ман,ұмыту
1556,vergessen::V,манса кай,ұмыту
1557,messen::V,виҫ,өлшеу
1558,zählen::V,шутла,санау
1559,rechnen::V,шутла,санап шығару
1560,rechnen::V,шутла,санап шығу
1561,rechnen::V,шутла,санау
1562,lesen::V,вула,оқу
1563,malen::V,ӳкер,сурет салу
1564,zeichnen::V,ӳкер,сурет салу
1565,schreiben::V,ҫыр,жазу
1566,besitzen::V,тыт,болу
1567,kaufen::V,ил,алу
1568,kaufen::V,ил,әперу
1569,kaufen::V,туян,алу
1570,kaufen::V,туян,әперу
1571,verkaufen::V,сут,сату
1572,bezahlen::V,тӳле,төлеу
1573,bezahlen::V,тӳле,ақы беру
1574,bezahlen::V,тӳле,ақы төлеу
1575,zahlen::V,тӳле,төлеу
1576,beherrschen::V,тыт,билеу
1577,ertragen::V,тӳс,төзу
1578,ertragen::V,тӳс,шыдау
1579,Bauch::N,,қарын
