,Concept_ID,hi,az
1436,kratzen::V,खुरचना,qaşımaq
1437,kratzen::V,खुजलाना,qaşımaq
1438,lecken::V,चाटना,yalamaq
1439,beißen::V,काटना,dişləmək
1440,abreißen::V,तोड़ना,qoparmaq
1441,abschneiden::V,काट करना,ayırmaq
1442,binden::V,बाँधना,bağlamaq
1443,stecken::V,खोंसना,soxmaq
1444,brechen::V,तोड़ना,qırmaq
1445,klopfen::V,खटखटाना,sındırmaq
1446,hauen::V,ठोकना,vurmaq
1447,kleben::V,चिपकाना,apışdırmaq
1448,reiben::V,घिसना,ovmaq
1449,reiben::V,रगड़ना,ovmaq
1450,streichen::V,लगाना,sürtmək
1451,schleifen::V,तेज़ करना,bülövləmək
1452,schneiden::V,कतरना,kəsmək
1453,rütteln::V,झकझोरना,sirkələmək
1454,schütteln::V,हिलाना,çalxalamaq
1455,schwenken::V,घुमाना,yelləmək
1456,schütten::V,उँडेलना,tökmək
1457,füllen::V,भरना,doldurmaq
1458,füllen::V,ठूसना,doldurmaq
1459,einwickeln::V,लपेटना,sarımaq
1460,tragen::V,ढोना,daşımaq
1461,schleppen::V,घसीटना,sürükləmək
1462,ziehen::V,खींचना,çəkmək
1463,aufbewahren::V,रखना,gizlətmək
1464,werfen::V,फेंकना,atmaq
1465,fangen::V,पकड़ना,tutmaq
1466,packen::V,पकड़ना,yaxalamaq
1467,verstecken::V,छिपाना,gizlətmək
1468,teilen::V,बाँटना,bölmək
1469,schicken::V,भेजना,yollamaq
1470,schicken::V,भेजना,göndərmək
1471,bringen::V,लाना,gətirmək
1472,hinzufügen::V,जोड़ना,əlavə etmək
1473,bekommen::V,पाना,almaq
1474,bekommen::V,पाना,əldə etmək
1475,erhalten::V,पाना,almaq
1476,erhalten::V,मिलना,almaq
1477,nehmen::V,लेना,almaq
1478,wählen::V,चुनना,seçmək
1479,auswählen::V,चुनना,arımaq
1480,bewahren::V,बनाए रखना,qorumaq
1481,behindern::V,रोकना,mane olmaq
1482,verderben::V,ख़राब करना,pozmaq
1483,beschädigen::V,नुक़सान पहुँचाना,zədələmək
1484,zerbrechen::V,तोड़ना,qırmaq
1485,zerbrechen::V,तोड़ना,sındırmaq
1486,zerreißen::V,तोड़ना,yırtmaq
1487,zerstören::V,नष्ट करना,dağıtmaq
1488,zerstören::V,बरबाद करना,dağıtmaq
1489,verbrennen::V,जलाना,yandırmaq
1490,geben::V,देना,vermək
1491,reichen::V,थमाना,uzatmaq
1492,schenken::V,भेंट देना,vermək
1493,versprechen::V,वादा करना,vəd vermək
1494,wünschen::V,कामना करना,arzulamaq
1495,loben::V,तारीफ़ करना,tərifləmək
1496,küssen::V,चूमना,öpmək
1497,wiegen::V,झुलाना,tərpətmək
1498,zudecken::V,ढकना,örtmək
1499,wecken::V,जगाना,oyatmaq
1500,zeigen::V,दिखाना,göstərmək
1501,führen::V,रास्ता दिखाना,rəhbərlik etmək
1502,lehren::V,पढ़ाना,öyrətmək
1503,unterrichten::V,सिखाना,öyrətmək
1504,unterrichten::V,सिखाना,dərs vermək
1505,aufziehen::V,पालना,tərbiyə etmək
1506,leiten::V,संचालन करना,idarə etmək
1507,antreiben::V,हड़बड़ाना,bizləmək
1508,lassen::V,-आना,-tırmaq
1509,lassen::V,कराना,-tırmaq
1510,einladen::V,बुलाना,dəvət etmək
1511,vereinigen::V,मिलाना,birləşdirmək
1512,vereinigen::V,संयुक्त करना,birləşdirmək
1513,besuchen::V,मिलना से,baş çəkmək
1514,besuchen::V,मिलना से,ziyarət etmək
1515,besuchen::V,मिलने जाना से,baş çəkmək
1516,besuchen::V,मिलने जाना से,ziyarət etmək
1517,treffen::V,मिलना,rastlaşmaq
1518,treffen::V,मिलना,rast gəlmək
1519,sich versammeln::V,इकट्ठा होना,toplanmaq
1520,spielen::V,खेलना,oynamaq
1521,singen::V,गाना,oxumaq
1522,tanzen::V,नाचना,oynamaq
1523,tanzen::V,नाचना,rəqs etmək
1524,sich trennen::V,अलग होना,ayrılmaq
1525,verlassen::V,छोड़ना,tərk etmək
1526,retten::V,बचाना,xilas etmək
1527,bewachen::V,आँख रखना पर,gözətmək
1528,schützen::V,रक्षा करना,qorumaq
1529,verteidigen::V,रक्षा करना,qorumaq
1530,sich schlagen::V,हाथापाई करना,döyüşmək
1531,schießen::V,गोली मारना,atmaq
1532,schießen::V,गोली मारना,atəş açmaq
1533,siegen::V,जीतना,yenmək
1534,siegen::V,विजय पाना,yenmək
1535,ärgern::V,चिढ़ाना,acışdırmaq
1536,schlagen::V,मारना,döymək
1537,treten::V,ठोकर मारना,təpmək
1538,stechen::V,भेदना,soxmaq
1539,stechen::V,भोंकना,soxmaq
1540,stoßen::V,धक्का देना,itələmək
1541,stoßen::V,झटका देना,itələmək
1542,stehlen::V,चोरी करना,çalmaq
1543,stehlen::V,चोरी करना,oğurlamaq
1544,stören::V,बुरा लगना,pozmaq
1545,belästigen::V,तंग करना,narahat etmək
1546,verbergen::V,लुकाना,gizləmək
1547,täuschen::V,धोखा देना,aldatmaq
1548,betrügen::V,धोखा देना,aldatmaq
1549,töten::V,मारना,öldürmək
1550,töten::V,मार डालना,öldürmək
1551,wohnen::V,रहना,yaşamaq
1552,arbeiten::V,काम करना,işləmək
1553,arbeiten::V,काम करना,çalışmaq
1554,sammeln::V,जमा करना,yığmaq
1555,sammeln::V,जमा करना,toplamaq
1556,pflücken::V,चुनना,qoparmaq
1557,pflücken::V,तोड़ना,qoparmaq
1558,jagen::V,आखेट करना,ovlamaq
1559,jagen::V,शिकार करना,ovlamaq
1560,fischen::V,मछली पकड़ना,balıq tutmaq
1561,fassen::V,पकड़ना,tutmaq
1562,hüten::V,चराना,güdmək
1563,treiben::V,हाँकना,haylamaq
1564,anbinden::V,बाँधना,bağlamaq
1565,füttern::V,खिलाना,bəsləmək
1566,melken::V,दुहना,sağmaq
1567,hacken::V,काटना,yarmaq
1568,gießen::V,सींचना,sulamaq
1569,reifen::V,पकना,dəymək
1570,zubereiten::V,पकाना,bişirmək
1571,kochen::V,पकाना,qaynatmaq
1572,kochen::V,राँधना,qaynatmaq
1573,backen::V,पकाना,bişirmək
1574,braten::V,तलना,qızartmaq
1575,braten::V,भूनना,qızartmaq
1576,umrühren::V,फेंटना,qarışdırmaq
1577,stricken::V,बुनना,hörmək
1578,nähen::V,सीना,tikmək
1579,färben::V,रँगना,boyamaq
1580,reinigen::V,साफ़ करना,təmizləmək
1581,reinigen::V,शुद्ध करना,təmizləmək
1582,waschen::V,धोना,yumaq
1583,abwischen::V,पोंछ्ना,silmək
1584,spülen::V,माँजना,çalxamaq
1585,spülen::V,खँगालना,çalxamaq
1586,fegen::V,बुहारना,süpürmək
1587,kehren::V,झाड़ना,süpürmək
1588,baden::V,स्नान करना,çimmək
1589,sich waschen::V,नहाना,yuyunmaq
1590,sich waschen::V,हाथ-मुँह धोना,yuyunmaq
1591,ausziehen::V,उतारना,soyunmaq
1592,anziehen::V,पहनना,geymək
1593,sich anziehen::V,कपड़े पहनना,geyinmək
1594,kämmen::V,कंघी करना,daramaq
1595,schmücken::V,सजाना,bəzəmək
1596,schmücken::V,सँवारना,bəzəmək
1597,sagen::V,कहना,demək
1598,sagen::V,कहना,söymek
1599,sagen::V,बताना,demək
1600,sagen::V,बताना,söymek
1601,sprechen::V,बोलना,danışmaq
1602,reden::V,बोलना,danışmaq
1603,reden::V,बात करना,danışmaq
1604,sich unterhalten::V,बात करना,söhbət etmək
1605,sich unterhalten::V,बातचीत करना,söhbət etmək
1606,fragen::V,पूछ्ना,soruşmaq
1607,fragen::V,प्रश्न करना,soruşmaq
1608,bitten::V,माँगना से,diləmək
1609,bitten::V,माँगना से,xahiş etmək
1610,erzählen::V,बताना,bəhs etmək
1611,mitteilen::V,ख़बर देना,bildirmək
1612,mitteilen::V,सूचना देना,bildirmək
1613,nennen::V,नाम देना,adlandırmaq
1614,rufen::V,बुलाना,çağırmaq
1615,prahlen::V,शेख़ी बघारना,öyünmək
1616,übersetzen::V,अनुवाद करना,tərcümə etmək
1617,denken::V,सोचना,düşünmək
1618,denken::V,सोचना,fikirləşmək
1619,glauben::V,विश्वास करना,inanmaq
1620,bemerken::V,ध्यान देना पर,qeyd etmək
1621,erkennen::V,पहचानना,tanımaq
1622,begreifen::V,समझना,anlamaq
1623,verstehen::V,सुनना,duymaq
1624,lernen::V,पढ़ना,öyrənmək
1625,wissen::V,जानना,bilmək
1626,wissen::V,मालूम होना,bilmək
1627,sich erinnern an::V,याद करना,xatırlamaq
1628,vergessen::V,भूलना,unutmaq
1629,vergessen::V,बिसारना,unutmaq
1630,messen::V,नापना,ölçmək
1631,zählen::V,गिनना,saymaq
1632,rechnen::V,गणना करना,hesablamaq
1633,rechnen::V,हिसाब करना,hesablamaq
1634,lesen::V,पढ़ना,oxumaq
1635,malen::V,कींचना,şəkil çəkmək
1636,zeichnen::V,चित्र कींचना,cızmaq
1637,schreiben::V,लिखना,yazmaq
1638,besitzen::V,मालिक होना,yiyələnmək
1639,besitzen::V,मालिक होना,malik olmaq
1640,besitzen::V,स्वामी होना,yiyələnmək
1641,besitzen::V,स्वामी होना,malik olmaq
1642,kaufen::V,ख़रीदना,satın almaq
1643,verkaufen::V,बेचना,satmaq
1644,bezahlen::V,चुकाना,ödəmək
1645,bezahlen::V,अदा करना,ödəmək
1646,zahlen::V,अदा करना,ödəmək
1647,beherrschen::V,शासन करना पर,idarə etmək
1648,ertragen::V,सहना,dözmək
