,Concept_ID,kl,it
1445,erwarten::V,,attèndere
1446,lachen::V,,rìdere
1447,anschauen::V,,guardare
1448,probieren::V,,degustare
1449,probieren::V,,assaggiare
1450,zu sehen sein::V,,vedersi
1451,vernehmen::V,,sentire
1452,vernehmen::V,,percepire
1453,können::V,,sapere
1454,gelingen::V,,riuscire
1455,geraten::V,,stare
1456,ändern::V,,mutare
1457,ändern::V,,cambiare
1458,drehen::V,,girare
1459,schieben::V,,spìngere
1460,rütteln::V,,scuòtere
1461,schütten::V,,versare
1462,packen::V,,pigliare
1463,packen::V,,afferrare
1464,hinzufügen::V,,aggiùngere
1465,wählen::V,,elèggere
1466,wählen::V,,scegliere
1467,auswählen::V,,scegliere
1468,behindern::V,,impedire
1469,beschädigen::V,,danneggiare
1470,reichen::V,,pòrgere
1471,schenken::V,,regalare
1472,wiegen::V,,cullare
1473,wiegen::V,,dondolare
1474,lassen::V,,fare
1475,verlassen::V,,lasciare
1476,verlassen::V,,abbandonare
1477,bewachen::V,,custodire
1478,verteidigen::V,,difèndere
1479,sich schlagen::V,,bàttersi
1480,siegen::V,,vìncere
1481,belästigen::V,,molestare
1482,belästigen::V,,importunare
1483,täuschen::V,,ingannare
1484,pflücken::V,,cògliere
1485,fassen::V,,catturare
1486,fassen::V,,acchiappare
1487,hüten::V,,pascolare
1488,treiben::V,,spìngere
1489,melken::V,,mùngere
1490,hacken::V,,tritare
1491,hacken::V,,spaccare
1492,reifen::V,,maturare
1493,zubereiten::V,,preparare
1494,backen::V,,cuòcere
1495,backen::V,,cuòcere al forno
1496,stricken::V,,llavorare a maglia
1497,nähen::V,,cucire
1498,spülen::V,,lavare
1499,spülen::V,,sciacquare
1500,kehren::V,,spazzare
1501,kämmen::V,,pettinare
1502,schmücken::V,,ornare
1503,schmücken::V,,decorare
1504,sich unterhalten::V,,conversare
1505,nennen::V,,nominare
1506,bemerken::V,,notare
1507,bemerken::V,,osservare
1508,begreifen::V,,capire
1509,begreifen::V,,comprèndere
1510,zeichnen::V,,disegnare
1511,besitzen::V,,possedere
1512,zahlen::V,,pagare
