,Concept_ID,fa,kn
1078,beschädigen::V,صدمه زدن,ಹಾಳುಮಾಡು
1079,zerbrechen::V,شکستن,ಮುರಿ
1080,zerreißen::V,دریدن,ಸೀಳು
1081,zerreißen::V,پاره کردن,ಸೀಳು
1082,zerstören::V,خراب کردن,ಅಳಿಸು
1083,zerstören::V,ویران کردن,ಅಳಿಸು
1084,verbrennen::V,سوزاندن,ಸುಡು
1085,geben::V,دادن,ಕೊಡು
1086,reichen::V,دادن,ಕೊಡು
1087,schenken::V,هدیه دادن,ಅರ್ಪಿಸು
1088,versprechen::V,قول دادن,ವಾಗ್ದಾನಮಾಡು
1089,versprechen::V,وعده دادن,ವಾಗ್ದಾನಮಾಡು
1090,wünschen::V,آرزو کردن,ಬಯಸು
1091,loben::V,ستایش کردن,ಹೊಗಳು
1092,küssen::V,بوسیدن,ಚುಂಬಿಸು
1093,wiegen::V,نوسان کردن,ತೂಗು
1094,zudecken::V,پوشاندن,ಹಾಸು
1095,wecken::V,بیدار کردن,ಎಬ್ಬಿಸು
1096,zeigen::V,نشان دادن,ತೋರಿಸು
1097,führen::V,رهنمائی کردن,ದಾರಿತೋರಿಸು
1098,lehren::V,آموختن,ಕಲಿಸು
1099,lehren::V,یاد دادن,ಕಲಿಸು
1100,unterrichten::V,درس دادن,ಬೋಧಿಸು
1101,unterrichten::V,تدریس کردن,ಬೋಧಿಸು
1102,aufziehen::V,تربیت کردن,ಸಲಹು
1103,leiten::V,اداره کردن,ಮುಂದಾಳಾಗಿರು 
1104,antreiben::V,عجله دادن,ಓಡಿಸು
1105,lassen::V,وادار کردن,ಮಾಡಲುಬಿಡು
1106,einladen::V,دعوت کردن,ಆಹ್ವಾನಿಸು
1107,einladen::V,مهمان کردن,ಆಹ್ವಾನಿಸು
1108,vereinigen::V,یکی کردن,ಒಂದಾಗು
1109,vereinigen::V,متحد کردن,ಒಂದಾಗು
1110,besuchen::V,دیدار کردن,ಭೇಟಿಯಾಗು
1111,treffen::V,ملاقات کردن,ಸಂಧಿಸು
1112,sich versammeln::V,جمع شدن,ನೆರೆ
1113,spielen::V,بازی کردن,ಆಡು
1114,singen::V,آواز خواندن,ಹಾಡು
1115,tanzen::V,رقصیدن,ಕುಣಿ
1116,sich trennen::V,جدا شدن,ಪ್ರತ್ಯೇಮಾಡು
1117,verlassen::V,ترک کردن,ಕಳೆ
1118,retten::V,نجات دادن,ರಕ್ಷಿಸು
1119,bewachen::V,حراست کردن,ಕಾಪಾಡು
1120,schützen::V,حفظ کردن,ಸಂರಕ್ಷಿಸು
1121,verteidigen::V,دفاع کردن,ಕಾಪಿಡು
1122,sich schlagen::V,کتک‌کاری کردن,ಕಿತ್ತಾಟ
1123,schießen::V,تیر زدن,ಎಸೆ
1124,siegen::V,پیروز شدن,ಗೆಲ್ಲು
1125,ärgern::V,ناراحت کردن,ರೇಗಿಸು
1126,schlagen::V,زدن,ಹೊಡೆ
1127,schlagen::V,کوبیدن,ಹೊಡೆ
1128,treten::V,لگد زدن,ಒದೆ
1129,stechen::V,چاقو زدن,ಚುಚ್ಚು
1130,stoßen::V,هل دادن,ತಳ್ಳು
1131,stehlen::V,دزدیدن,ಕದಿ
1132,stören::V,مزاحم شدن,ಕತಕು
1133,belästigen::V,زحمت دادن,ತೊಂದರೆ
1134,verbergen::V,پنهان کردن,ಮರೆಮಾಜು
1135,täuschen::V,گول زدن,ಠಕ್ಕಿಸು
1136,täuschen::V,فریب دادن,ಠಕ್ಕಿಸು
1137,betrügen::V,گول زدن,ವಂಚಿಸು
1138,betrügen::V,فریب دادن,ವಂಚಿಸು
1139,töten::V,کشتن,ಕೊಲ್ಲು
1140,wohnen::V,منزل داشتن,ವಾಸಿಸು
1141,wohnen::V,سکونت داشتن,ವಾಸಿಸು
1142,arbeiten::V,کار کردن,ಕೆಲಸ ಮಾಡು
1143,sammeln::V,جمع کردن,ಸಂಚಯಿಸು
1144,pflücken::V,چیدن,ಬಿಡಿಸು
1145,jagen::V,شکار کردن,ಬೇಟೆಯಾಡು
1146,fischen::V,صید کردن,ಮೀನು ಹಿಡಿ
1147,fischen::V,ماهی‌گیری کردن,ಮೀನು ಹಿಡಿ
1148,fassen::V,گرفتن,ಹಿಡಿ
1149,hüten::V,چراندن,ಗುಂಪುಸೇರಿಸು
1150,hüten::V,مراقبت کردن,ಗುಂಪುಸೇರಿಸು
1151,treiben::V,راندن,ದಬ್ಬು
1152,anbinden::V,متصل کردن,ಬಿಗಿ
1153,füttern::V,غذا دادن,ಮೇಯಿಸು
1154,melken::V,دوشیدن,ಹಾಲು ಕರೆ
1155,hacken::V,خرد کردن,ತುಂಡರಿಸು
1156,gießen::V,ریختن,ನೀರುಹಾಕು
1157,reifen::V,رسیدن,ಕಳಿ
1158,zubereiten::V,طبخ کردن,ಅಡಿಗೆಮಾಡು
1159,zubereiten::V,آماده کردن,ಅಡಿಗೆಮಾಡು
1160,kochen::V,پختن,ಅಡು
1161,kochen::V,آشپزی کردن,ಅಡು
1162,backen::V,پختن,ಬೇಯಿಸು
1163,braten::V,سرخ کردن,ಕರಿ
1164,umrühren::V,هم زدن,ಕಲಕು
1165,stricken::V,بافتن,ಹೆಣೆ
1166,nähen::V,دوختن,ಹೊಲಿ
1167,färben::V,رنگ زدن,ಬಣ್ಣ ಹತ್ತು
1168,reinigen::V,پاک کردن,ಸ್ವಚ್ಛಮಾಡು
1169,reinigen::V,تمیز کردن,ಸ್ವಚ್ಛಮಾಡು
1170,waschen::V,شستن,ತೊಳೆ
1171,abwischen::V,زدودن,ಒರಸು
1172,spülen::V,شستن,ಗಲಬರಿಸು
1173,fegen::V,جارو کردن,ಗುಡಿಸು
1174,kehren::V,جارو کردن,ಗುಡಿಸು
1175,baden::V,شنا کردن,ಸ್ನಾನಮಾಡು
1176,baden::V,حمام کردن,ಸ್ನಾನಮಾಡು
1177,sich waschen::V,شستشو کردن,ತೊಳೆ
1178,ausziehen::V,درآوردن,ಬಿಚ್ಚು
1179,anziehen::V,پوشیدن,ಹಾಕು
1180,sich anziehen::V,لباس پوشیدن,ಹಾಕು
1181,kämmen::V,شانه زدن,ಬಾಚು
1182,schmücken::V,زینت دادن,ಅಲಂಕರಿಸು
1183,sagen::V,گفتن,ಹೇಳು
1184,sprechen::V,حرف زدن,ನುಡಿ
1185,sprechen::V,صحبت کردن,ನುಡಿ
1186,reden::V,حرف زدن,ನುಡಿ
1187,reden::V,صحبت کردن,ನುಡಿ
1188,sich unterhalten::V,گپ زدن,ಹರಟೆ ಹೊಡಿ
1189,fragen::V,پرسیدن,ವಿಚಾರಿಸು
1190,fragen::V,سؤال کردن,ವಿಚಾರಿಸು
1191,bitten::V,خواهش کردن,ಬೇಡು
1192,bitten::V,درخواست کردن,ಬೇಡು
1193,erzählen::V,نقل کردن,ಹೇಳು
1194,erzählen::V,حکایت کردن,ಹೇಳು
1195,mitteilen::V,خبر دادن,ತಿಳಿಸು
1196,nennen::V,نامیدن,ಹೆಸರಿಡು
1197,rufen::V,صدا کردن,ಕರೆ
1198,prahlen::V,پز آمدن,ಜಂಬ ಕೊಚ್ಚು
1199,übersetzen::V,ترجمه کردن,ಭಾಷಾಂತರಿಸು
1200,denken::V,فکر کردن,ಯೋಚಿಸು
1201,glauben::V,باور کردن,ನಂಬು
1202,glauben::V,عقیده داشتن,ನಂಬು
1203,bemerken::V,متوجه شدن,ಗಮನಿಸು
1204,erkennen::V,شناختن,ಗುರುತುಹಿಡಿ
1205,erkennen::V,تشخیص دادن,ಗುರುತುಹಿಡಿ
1206,begreifen::V,فهمیدن,ಗ್ರಹಿಸು
1207,begreifen::V,درک کردن,ಗ್ರಹಿಸು
1208,verstehen::V,فهمیدن,ಅರ್ಥಮಾಡಿಕೊ
1209,lernen::V,آموختن,ಕಲಿ
1210,lernen::V,یاد گرفتن,ಕಲಿ
1211,wissen::V,دانستن,ಅರಿ
1212,sich erinnern an::V,به یاد آوردن,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1213,vergessen::V,فراموش کردن,ಮರೆತುವಿಡು
1214,messen::V,اندازه گرفتن,ಅಳೆ
1215,zählen::V,شمردن,ಗಣಿಸು
1216,rechnen::V,حساب کردن,ಲೆಕ್ಕ ಹಾಕು
1217,lesen::V,خواندن,ಓದು
1218,malen::V,نقاشی کردن,ಬಿಡಿಸು
1219,zeichnen::V,کشیدن,ಬಿಡಿಸು
1220,zeichnen::V,رسم کردن,ಬಿಡಿಸು
1221,schreiben::V,نوشتن,ಬರೆ
1222,besitzen::V,داشتن,ಒಡೆಯನಾಗಿರು
1223,kaufen::V,خریدن,ಕೊಳ್ಳು
1224,kaufen::V,خرید کردن,ಕೊಳ್ಳು
1225,verkaufen::V,فروختن,ಕೊಡು
1226,bezahlen::V,پرداختن,ಬೆಲೆತೆರು
1227,zahlen::V,پرداخت کردن,ಹಣವನ್ನುಕೊಡು
1228,beherrschen::V,مسلط بودن,ಅಧಿಕಾರ ನಡೆಸು
1229,ertragen::V,تحمل کردن,ಸಹಿಸು
