,Concept_ID,se,ady
3975,geizig::A,hánes,тхьацэ
3976,geizig::A,gáhcci,тхьацэ
3977,geizig::A,gárži,тхьацэ
3978,geizig::A,käcci,тхьацэ
3979,geizig::A,häänis,тхьацэ
3980,geizig::A,kä´cc,тхьацэ
3981,geizig::A,сыннҍ,тхьацэ
3982,geizig::A,скухьпесь,тхьацэ
3983,klug::A,vihtehks,акъылышӏу́
3984,klug::A,vijses,акъылышӏу́
3985,klug::A,jiermmá,акъылышӏу́
3986,klug::A,fihtolaš,акъылышӏу́
3987,klug::A,jiä'rmálâš,акъылышӏу́
3988,klug::A,hitrai,акъылышӏу́
3989,klug::A,то̄ӆӆкэш,акъылышӏу́
3990,klug::A,вӣллвэсь,акъылышӏу́
3991,geschickt::A,tjiehpies,ӏэпэӏэсэ́
3992,geschickt::A,tjiehpies,шо́у шӏыгъэ́
3993,geschickt::A,tjiehppe,ӏэпэӏэсэ́
3994,geschickt::A,tjiehppe,шо́у шӏыгъэ́
3995,geschickt::A,čeahppi,ӏэпэӏэсэ́
3996,geschickt::A,čeahppi,шо́у шӏыгъэ́
3997,geschickt::A,čeppi,ӏэпэӏэсэ́
3998,geschickt::A,čeppi,шо́у шӏыгъэ́
3999,geschickt::A,čeä´p'p,ӏэпэӏэсэ́
4000,geschickt::A,čeä´p'p,шо́у шӏыгъэ́
4001,geschickt::A,чепесь,ӏэпэӏэсэ́
4002,geschickt::A,чепесь,шо́у шӏыгъэ́
4003,lieb::A,boerehks,псэм фэд
4004,lieb::A,lådje,псэм фэд
4005,lieb::A,gieres,псэм фэд
4006,lieb::A,ráhkis,псэм фэд
4007,lieb::A,láđis,псэм фэд
4008,lieb::A,räähis,псэм фэд
4009,lieb::A,pue´rr,псэм фэд
4010,lieb::A,rää´ǩǩes,псэм фэд
4011,lieb::A,мӣлса,псэм фэд
4012,lustig::A,lustes,чэф
4013,lustig::A,suohtas,чэф
4014,lustig::A,hávski,чэф
4015,lustig::A,hitruu,чэф
4016,lustig::A,iilooš,чэф
4017,lustig::A,hää´sǩ,чэф
4018,lustig::A,viä´s'sel,чэф
4019,lustig::A,руэняс,чэф
4020,sanft::A,lïemkeds,ӏушъа́б
4021,sanft::A,lines,ӏушъа́б
4022,sanft::A,lágŋet,ӏушъа́б
4023,sanft::A,linis,ӏушъа́б
4024,sanft::A,láđis,ӏушъа́б
4025,sanft::A,liägus,ӏушъа́б
4026,sanft::A,pivvâl,ӏушъа́б
4027,sanft::A,heä´nn,ӏушъа́б
4028,sanft::A,э̄йвсесь,ӏушъа́б
4029,krank::A,skïemtje,сыма́дж
4030,krank::A,skibás,сыма́дж
4031,krank::A,buohcci,сыма́дж
4032,krank::A,pyec'cee,сыма́дж
4033,krank::A,puõcci,сыма́дж
4034,krank::A,panntiõrvas,сыма́дж
4035,krank::A,кэ̄бп,сыма́дж
4036,nackt::A,båadtsoeh,пцӏанэ́
4037,nackt::A,rihtso,пцӏанэ́
4038,nackt::A,álás,пцӏанэ́
4039,nackt::A,pie'tittem,пцӏанэ́
4040,nackt::A,piät'táá,пцӏанэ́
4041,nackt::A,päälljas,пцӏанэ́
4042,nackt::A,пефта,пцӏанэ́
4043,nackt::A,па̄льяс,пцӏанэ́
4044,traurig::A,håjnoes,нэшхъэй
4045,traurig::A,suohtas,нэшхъэй
4046,traurig::A,hådje,нэшхъэй
4047,traurig::A,ahkit,нэшхъэй
4048,traurig::A,ahheev,нэшхъэй
4049,traurig::A,â´ǩǩed,нэшхъэй
4050,traurig::A,чуэввесь,нэшхъэй
4051,lebendig::A,jielije,
4052,lebendig::A,viesso,
4053,lebendig::A,ealli,
4054,lebendig::A,eeleev,
4055,lebendig::A,jie´lli,
4056,lebendig::A,е̄лльгденҍ,
4057,gut::A,buerie,дэгъу́
4058,gut::A,buorre,дэгъу́
4059,gut::A,buorre,дэгъу́
4060,gut::A,pyeṛi,дэгъу́
4061,gut::A,šiõǥǥ,дэгъу́
4062,gut::A,pue´rr,дэгъу́
4063,gut::A,шувв,дэгъу́
4064,gut::A,пуррь,дэгъу́
4065,schlecht::A,nåake,дэи
4066,schlecht::A,skraape,дэи
4067,schlecht::A,mådtan,дэи
4068,schlecht::A,nievrre,дэи
4069,schlecht::A,headju,дэи
4070,schlecht::A,heittot,дэи
4071,schlecht::A,hyeṇi,дэи
4072,schlecht::A,niev'ri,дэи
4073,schlecht::A,hue´nn,дэи
4074,schlecht::A,нюэссь,дэи
4075,schlecht::A,ню̄э̄зесь,дэи
4076,richtig::A,rïekte,тэрэз
4077,richtig::A,duolla,тэрэз
4078,richtig::A,rievtes,тэрэз
4079,richtig::A,riekta,тэрэз
4080,richtig::A,vuoi'gâ,тэрэз
4081,richtig::A,vuõiǥâs,тэрэз
4082,richtig::A,вӯййк,тэрэз
4083,richtig::A,вӯйкэсс,тэрэз
4084,schlimm::A,nåake,щынэгъо
4085,schlimm::A,bahá,щынэгъо
4086,schlimm::A,vearrái,щынэгъо
4087,schlimm::A,niev'ri,щынэгъо
4088,schlimm::A,neu´rr,щынэгъо
4089,schlimm::A,ню̄э̄зесь,щынэгъо
4090,wahr::A,saetnies,шъыпкъэ́
4091,wahr::A,sádnes,шъыпкъэ́
4092,wahr::A,duohta,шъыпкъэ́
4093,wahr::A,tuotâ,шъыпкъэ́
4094,wahr::A,tuõtt,шъыпкъэ́
4095,wahr::A,вӯйкас,шъыпкъэ́
4096,alt::A,båeries,жъы
4097,alt::A,oames,жъы
4098,alt::A,boaris,жъы
4099,alt::A,uámis,жъы
4100,alt::A,vuä´mes,жъы
4101,alt::A,вуэммь,жъы
4102,neu::A,orre,кӏэ
4103,neu::A,ådås,кӏэ
4104,neu::A,ođas,кӏэ
4105,neu::A,uuđâs,кӏэ
4106,neu::A,oođâs,кӏэ
4107,neu::A,о̄дт,кӏэ
4108,ehemalig::A,evtebe,-щтыгъэ
4109,ehemalig::A,evtebe,-гъэ
4110,ehemalig::A,åvdep,-щтыгъэ
4111,ehemalig::A,åvdep,-гъэ
4112,ehemalig::A,dološ,-щтыгъэ
4113,ehemalig::A,dološ,-гъэ
4114,ehemalig::A,oovdiš,-щтыгъэ
4115,ehemalig::A,oovdiš,-гъэ
4116,ehemalig::A,tuâl'jõž,-щтыгъэ
4117,ehemalig::A,tuâl'jõž,-гъэ
4118,ehemalig::A,туллъя,-щтыгъэ
4119,ehemalig::A,туллъя,-гъэ
4120,ehemalig::A,э̄ввтлэсь,-щтыгъэ
4121,ehemalig::A,э̄ввтлэсь,-гъэ
4122,alt[Lebewesen]::A,voeres,жъы
4123,alt[Lebewesen]::A,vuoras,жъы
4124,alt[Lebewesen]::A,boares,жъы
4125,alt[Lebewesen]::A,vuoras,жъы
4126,alt[Lebewesen]::A,puáris,жъы
4127,alt[Lebewesen]::A,puä´res,жъы
4128,alt[Lebewesen]::A,пуэресь,жъы
4129,jung::A,noere,ныбжьыкӏэ́
4130,jung::A,nuorra,ныбжьыкӏэ́
4131,jung::A,nuorra,ныбжьыкӏэ́
4132,jung::A,nuoṛâ,ныбжьыкӏэ́
4133,jung::A,nuõrr,ныбжьыкӏэ́
4134,jung::A,нӯрр,ныбжьыкӏэ́
4135,arm::A,giefies,тхьамы́кӏ
4136,arm::A,hædjo,тхьамы́кӏ
4137,arm::A,geafi,тхьамы́кӏ
4138,arm::A,kevhi,тхьамы́кӏ
4139,arm::A,ǩeeu´h,тхьамы́кӏ
4140,arm::A,ва̄йваш,тхьамы́кӏ
4141,reich::A,ræjhkoes,бай
4142,reich::A,boanndá,бай
4143,reich::A,rikkis,бай
4144,reich::A,riges,бай
4145,reich::A,ree´ǧǧes,бай
4146,reich::A,ва̄птэк,бай
4147,bekannt::A,åehpies,нэӏуа́с
4148,bekannt::A,oahpes,нэӏуа́с
4149,bekannt::A,dieđus,нэӏуа́с
4150,bekannt::A,uápis,нэӏуа́с
4151,bekannt::A,tuubdâs,нэӏуа́с
4152,bekannt::A,toobdâs,нэӏуа́с
4153,bekannt::A,томтас,нэӏуа́с
4154,berühmt::A,byögke,цӏэры́ӏу
4155,berühmt::A,mihtos,цӏэры́ӏу
4156,berühmt::A,beakkán,цӏэры́ӏу
4157,berühmt::A,beakkálmas,цӏэры́ӏу
4158,berühmt::A,mááinuh,цӏэры́ӏу
4159,berühmt::A,peeggâlm,цӏэры́ӏу
4160,berühmt::A,snäätnai,цӏэры́ӏу
4161,berühmt::A,куллъей,цӏэры́ӏу
4162,fremd::A,ammes,хымэ
4163,fremd::A,amás,хымэ
4164,fremd::A,vieres,хымэ
4165,fremd::A,amas,хымэ
4166,fremd::A,vie'res,хымэ
4167,fremd::A,puigâ,хымэ
4168,fremd::A,vee´res,хымэ
4169,fremd::A,е̄ххк,хымэ
4170,fremd::A,вӣресь,хымэ
4171,verschieden::A,ovmese,зэфэшъхьафы
4172,verschieden::A,moattelágásj,зэфэшъхьафы
4173,verschieden::A,iesjgeŋgalágásj,зэфэшъхьафы
4174,verschieden::A,eará,зэфэшъхьафы
4175,verschieden::A,eresláván,зэфэшъхьафы
4176,verschieden::A,jee´res,зэфэшъхьафы
4177,verschieden::A,jee´resnallšem,зэфэшъхьафы
4178,verschieden::A,югке,зэфэшъхьафы
4179,verschieden::A,югкеналшэм,зэфэшъхьафы
4180,nah::A,gietskies,благъэ́
4181,nah::A,lahka,благъэ́
4182,nah::A,lagas,благъэ́
4183,nah::A,a'ldemuš,благъэ́
4184,nah::A,âlddlõs,благъэ́
4185,nah::A,альтэсь,благъэ́
4186,fern::A,gahkese,чыжьэ
4187,fern::A,guhkken,чыжьэ
4188,fern::A,gáiddus,чыжьэ
4189,fern::A,kuhás,чыжьэ
4190,fern::A,ku´ǩes,чыжьэ
4191,fern::A,туммплэсь,чыжьэ
4192,linker::A,gårroeh,сэмэ́гу
4193,linker::A,gåro,сэмэ́гу
4194,linker::A,gurut,сэмэ́гу
4195,linker::A,čižet,сэмэ́гу
4196,linker::A,či´ǯǯ,сэмэ́гу
4197,linker::A,чинч,сэмэ́гу
4198,rechter::A,åelkies,джабгъу
4199,rechter::A,oalges,джабгъу
4200,rechter::A,olgeš,джабгъу
4201,rechter::A,uál'gis,джабгъу
4202,rechter::A,vuõiǥâs,джабгъу
4203,rechter::A,вуэлькесь,джабгъу
4204,anderer::A,jeatjebe,нэмы́кӏ
4205,anderer::A,nubbe,нэмы́кӏ
4206,anderer::A,eará,нэмы́кӏ
4207,anderer::A,nubbi,нэмы́кӏ
4208,anderer::A,nubbe,нэмы́кӏ
4209,anderer::A,nu´bb,нэмы́кӏ
4210,anderer::A,jee´res,нэмы́кӏ
4211,anderer::A,мудта,нэмы́кӏ
4212,anderer::A,е̄ресь,нэмы́кӏ
4213,erster::A,voestes,апэр
4214,erster::A,vuostasj,апэр
4215,erster::A,vuosttaš,апэр
4216,erster::A,vuos'muš,апэр
4217,erster::A,vuõs's,апэр
4218,erster::A,õõu´dmõs,апэр
4219,erster::A,авьтмусс,апэр
4220,zweiter::A,mubpie,я́тӏонэр
4221,zweiter::A,nubbe,я́тӏонэр
4222,zweiter::A,nubbi,я́тӏонэр
4223,zweiter::A,nubbe,я́тӏонэр
4224,zweiter::A,nu´bb,я́тӏонэр
4225,zweiter::A,ныммьп,я́тӏонэр
4226,dritter::A,gåalmede,ящэнэр
4227,dritter::A,goalmát,ящэнэр
4228,dritter::A,goalmmát,ящэнэр
4229,dritter::A,kuálmád,ящэнэр
4230,dritter::A,kuälmad,ящэнэр
4231,dritter::A,кӯа̄ллмант,ящэнэр
4232,letzter::A,minngemes,аужыр
4233,letzter::A,maŋemus,аужыр
4234,letzter::A,maŋimus,аужыр
4235,letzter::A,majemuš,аужыр
4236,letzter::A,mââi´mõs,аужыр
4237,letzter::A,маӈьмусс,аужыр
4238,allein::ADV,oktegh,зы
4239,allein::ADV,oktegimse,зы
4240,allein::ADV,oktebisnie,зы
4241,allein::ADV,aktu,зы
4242,allein::ADV,okto,зы
4243,allein::ADV,ohtuu,зы
4244,allein::ADV,õhttu,зы
4245,allein::ADV,о̄ххтэ,зы
4246,zusammen::ADV,ektine,зэгъусэхэ́у
4247,zusammen::ADV,ektesne,зэгъусэхэ́у
4248,zusammen::ADV,tjåenghkesne,зэгъусэхэ́у
4249,zusammen::ADV,siegen,зэгъусэхэ́у
4250,zusammen::ADV,oktan,зэгъусэхэ́у
4251,zusammen::ADV,ovttas,зэгъусэхэ́у
4252,zusammen::ADV,čoahkis,зэгъусэхэ́у
4253,zusammen::ADV,oovtâst,зэгъусэхэ́у
4254,zusammen::ADV,õõutsââ´jest,зэгъусэхэ́у
4255,zusammen::ADV,аххтан,зэгъусэхэ́у
4256,zusammen::ADV,эфтэсьт,зэгъусэхэ́у
4257,lange::ADV,guhkiem,бэрэ́
4258,lange::ADV,guhkev,бэрэ́
4259,lange::ADV,mælggadav,бэрэ́
4260,lange::ADV,guhká,бэрэ́
4261,lange::ADV,kuhe,бэрэ́
4262,lange::ADV,kuhháá,бэрэ́
4263,lange::ADV,kuu´ǩǩ,бэрэ́
4264,lange::ADV,кугкь,бэрэ́
4265,plötzlich::ADV,faahketji,зэкӏэм
4266,plötzlich::ADV,hæhkkat,зэкӏэм
4267,plötzlich::ADV,fáhkkestaga,зэкӏэм
4268,plötzlich::ADV,fakkist,зэкӏэм
4269,plötzlich::ADV,kruu´ta,зэкӏэм
4270,plötzlich::ADV,а̄йнханна,зэкӏэм
4271,sofort::ADV,dallegh,ардэдэм
4272,sofort::ADV,dallegh,асыхьатым
4273,sofort::ADV,dalá,ардэдэм
4274,sofort::ADV,dalá,асыхьатым
4275,sofort::ADV,dalánagi,ардэдэм
4276,sofort::ADV,dalánagi,асыхьатым
4277,sofort::ADV,dakkavide,ардэдэм
4278,sofort::ADV,dakkavide,асыхьатым
4279,sofort::ADV,dakkaviđe,ардэдэм
4280,sofort::ADV,dakkaviđe,асыхьатым
4281,sofort::ADV,tállán,ардэдэм
4282,sofort::ADV,tállán,асыхьатым
4283,sofort::ADV,naraaz,ардэдэм
4284,sofort::ADV,naraaz,асыхьатым
4285,sofort::ADV,атть,ардэдэм
4286,sofort::ADV,атть,асыхьатым
4287,später::ADV,mænngan ,нэужым
4288,später::ADV,maŋŋebut,нэужым
4289,später::ADV,maŋŋel,нэужым
4290,später::ADV,maŋ̣eláá,нэужым
4291,später::ADV,mâ´ŋŋlakast,нэужым
4292,später::ADV,маӈӈа,нэужым
4293,jetzt::ADV,daelie,джы
4294,jetzt::ADV,dal,джы
4295,jetzt::ADV,dal,джы
4296,jetzt::ADV,tääl,джы
4297,jetzt::ADV,ââ´n,джы
4298,jetzt::ADV,атть,джы
4299,heute::ADV,daenbien,непэ́
4300,heute::ADV,uddni,непэ́
4301,heute::ADV,odne,непэ́
4302,heute::ADV,onne,непэ́
4303,heute::ADV,tä´bbe,непэ́
4304,heute::ADV,та̄ррьм,непэ́
4305,morgen::ADV,jirreden,неу́щы
4306,morgen::ADV,idet,неу́щы
4307,morgen::ADV,ihttin,неу́щы
4308,morgen::ADV,itten,неу́щы
4309,morgen::ADV,jâđđa,неу́щы
4310,morgen::ADV,янта,неу́щы
4311,bald::ADV,varke,псынкӏэу
4312,bald::ADV,ruvva,псынкӏэу
4313,bald::ADV,farga,псынкӏэу
4314,bald::ADV,vorgâ,псынкӏэу
4315,bald::ADV,sõrgg,псынкӏэу
4316,bald::ADV,вэхтэнне,псынкӏэу
4317,dann::ADV,die,нэужым
4318,dann::ADV,dalloj,нэужым
4319,dann::ADV,de,нэужым
4320,dann::ADV,te,нэужым
4321,dann::ADV,de,нэужым
4322,dann::ADV,teä,нэужым
4323,dann::ADV,â´tte,нэужым
4324,dann::ADV,те,нэужым
4325,gestern::ADV,jååktan,тыгъуа́с
4326,gestern::ADV,iektu,тыгъуа́с
4327,gestern::ADV,ikte,тыгъуа́с
4328,gestern::ADV,jieh't,тыгъуа́с
4329,gestern::ADV,jåhtta,тыгъуа́с
4330,gestern::ADV,яххта,тыгъуа́с
4331,einst::ADV,dejpeli,зэгорэ́м
4332,einst::ADV,åvdebut,зэгорэ́м
4333,einst::ADV,áigi,зэгорэ́м
4334,einst::ADV,dolin,зэгорэ́м
4335,einst::ADV,tovle,зэгорэ́м
4336,einst::ADV,tuu´l,зэгорэ́м
4337,einst::ADV,э̄ххьтэшьт,зэгорэ́м
4338,damals::ADV,aejkien,армэ
4339,damals::ADV,aejkien,ащыгъум
4340,damals::ADV,dalloj,армэ
4341,damals::ADV,dalloj,ащыгъум
4342,damals::ADV,dalle,армэ
4343,damals::ADV,dalle,ащыгъум
4344,damals::ADV,talle,армэ
4345,damals::ADV,talle,ащыгъум
4346,damals::ADV,te´l,армэ
4347,damals::ADV,te´l,ащыгъум
4348,damals::ADV,teä´l,армэ
4349,damals::ADV,teä´l,ащыгъум
4350,damals::ADV,танна,армэ
4351,damals::ADV,танна,ащыгъум
4352,danach::ADV,mïnngesne,нэужым
4353,danach::ADV,dan maŋŋela,нэужым
4354,danach::ADV,maŋŋil,нэужым
4355,danach::ADV,das maŋŋá,нэужым
4356,danach::ADV,maŋ̣a,нэужым
4357,danach::ADV,mâ´ŋŋlest,нэужым
4358,danach::ADV,маӈӈа,нэужым
4359,vorher::ADV,aarebi,нахьыпэм
4360,vorher::ADV,åvddål,нахьыпэм
4361,vorher::ADV,árat,нахьыпэм
4362,vorher::ADV,ovdâl,нахьыпэм
4363,vorher::ADV,ouddâl,нахьыпэм
4364,vorher::ADV,а̄йка,нахьыпэм
4365,zuerst::ADV,voestegh,
4366,zuerst::ADV,álgon,
4367,zuerst::ADV,vuos,
4368,zuerst::ADV,vuohččan,
4369,zuerst::ADV,vuoč'čin,
4370,zuerst::ADV,vuõ´ste,
4371,zuerst::ADV,vuõs'smõõssân,
4372,zuerst::ADV,э̄ввтла,
4373,zuerst::ADV,э̄ввтэль,
4374,einmal::ADV,ikth,зэ
4375,einmal::ADV,akti,зэ
4376,einmal::ADV,okte,зэ
4377,einmal::ADV,ohtii,зэ
4378,einmal::ADV,kojo,зэ
4379,einmal::ADV,måttmešt,зэ
4380,einmal::ADV,э̄фт вэ̄рр,зэ
4381,manchmal::ADV,muvhtene,
4382,manchmal::ADV,muhttijn,
4383,manchmal::ADV,duolla dálla,
4384,manchmal::ADV,muhtumin,
4385,manchmal::ADV,kuásnii,
4386,manchmal::ADV,måttmešt,
4387,manchmal::ADV,kuä´ss-ne,
4388,manchmal::ADV,мудта вэ̄р,
4389,oft::ADV,daamtaj,бэрэ
4390,oft::ADV,álu,бэрэ
4391,oft::ADV,ábaj,бэрэ
4392,oft::ADV,dájvvá,бэрэ
4393,oft::ADV,dávjá,бэрэ
4394,oft::ADV,távjá,бэрэ
4395,oft::ADV,täujja,бэрэ
4396,oft::ADV,то̄а̄ййв,бэрэ
4397,immer::ADV,iktesth,ренэ́у
4398,immer::ADV,eejnegen,ренэ́у
4399,immer::ADV,agev,ренэ́у
4400,immer::ADV,álo,ренэ́у
4401,immer::ADV,ain,ренэ́у
4402,immer::ADV,ovttuu,ренэ́у
4403,immer::ADV,pâi,ренэ́у
4404,immer::ADV,пай,ренэ́у
4405,niemals::ADV,ij gåessie,
4406,niemals::ADV,ij goassak,
4407,niemals::ADV,ij ihkenis,
4408,niemals::ADV,ii goassege,
4409,niemals::ADV,ij kuás'sin,
4410,niemals::ADV,ij ni kuä´ss,
4411,niemals::ADV,эйй никуэссь,
4412,hier::ADV,daagkoe,
4413,hier::ADV,dála,
4414,hier::ADV,dánna,
4415,hier::ADV,dá,
4416,hier::ADV,dás,
4417,hier::ADV,taa,
4418,hier::ADV,tää,
4419,hier::ADV,ta´ltte,
4420,hier::ADV,тала,
4421,hier::ADV,тэста,
4422,hierhin::ADV,diekie,
4423,hierhin::ADV,dási,
4424,hierhin::ADV,diehki,
4425,hierhin::ADV,deike,
4426,hierhin::ADV,teehi,
4427,hierhin::ADV,tii´ǩ,
4428,hierhin::ADV,тӣге,
4429,von hier::ADV,daebpede,
4430,von hier::ADV,dássta,
4431,von hier::ADV,dáppelt,
4432,von hier::ADV,dáppe,
4433,von hier::ADV,tástán,
4434,von hier::ADV,tääiǥ,
4435,von hier::ADV,tääi´ben,
4436,von hier::ADV,тэста,
4437,dort::ADV,dagkoe,модэ
4438,dort::ADV,dale,модэ
4439,dort::ADV,dakko,модэ
4440,dort::ADV,tuo,модэ
4441,dort::ADV,tovben,модэ
4442,dort::ADV,to´ben,модэ
4443,dort::ADV,тёллэ,модэ
4444,dort::ADV,тамьпе,модэ
4445,dorthin::ADV,dahkoe,модэ́
4446,dorthin::ADV,dåhku,модэ́
4447,dorthin::ADV,dohko,модэ́
4448,dorthin::ADV,diehko,модэ́
4449,dorthin::ADV,tuohu,модэ́
4450,dorthin::ADV,tok,модэ́
4451,dorthin::ADV,tok-aa,модэ́
4452,dorthin::ADV,то̄гэ,модэ́
4453,vorwärts::ADV,fraamme,ыпэкӏэ
4454,vorwärts::ADV,åvddån,ыпэкӏэ
4455,vorwärts::ADV,ovddas,ыпэкӏэ
4456,vorwärts::ADV,oovdâs,ыпэкӏэ
4457,vorwärts::ADV,ooudâs,ыпэкӏэ
4458,vorwärts::ADV,ooudårra,ыпэкӏэ
4459,vorwärts::ADV,эвтэс,ыпэкӏэ
4460,rückwärts::ADV,mænngese,ыужыкӏэ́
4461,rückwärts::ADV,ruoptobadáj,ыужыкӏэ́
4462,rückwärts::ADV,maŋás,ыужыкӏэ́
4463,rückwärts::ADV,majaskulij,ыужыкӏэ́
4464,rückwärts::ADV,mââjas,ыужыкӏэ́
4465,rückwärts::ADV,mâ´ŋŋla,ыужыкӏэ́
4466,rückwärts::ADV,мо̄а̄з,ыужыкӏэ́
4467,rückwärts::ADV,мо̄а̄ст,ыужыкӏэ́
4468,zurück::ADV,bååstede,ыужыкӏэ́
4469,zurück::ADV,ruoptus,ыужыкӏэ́
4470,zurück::ADV,maŋus,ыужыкӏэ́
4471,zurück::ADV,ruoktot,ыужыкӏэ́
4472,zurück::ADV,maassâd,ыужыкӏэ́
4473,zurück::ADV,vä´st,ыужыкӏэ́
4474,zurück::ADV,mååusat,ыужыкӏэ́
4475,zurück::ADV,мо̄а̄з,ыужыкӏэ́
4476,zurück::ADV,мо̄а̄ст,ыужыкӏэ́
4477,unten::ADV,vuelnie,ычӏэкӏэ́
4478,unten::ADV,vuollen,ычӏэкӏэ́
4479,unten::ADV,vuollin,ычӏэкӏэ́
4480,unten::ADV,vyellin,ычӏэкӏэ́
4481,unten::ADV,vue´llen,ычӏэкӏэ́
4482,unten::ADV,вӯлльн,ычӏэкӏэ́
4483,hinab::ADV,våålese,ычӏэгъы́
4484,hinab::ADV,våålese,ычӏэкӏэ́
4485,hinab::ADV,vuolus,ычӏэгъы́
4486,hinab::ADV,vuolus,ычӏэкӏэ́
4487,hinab::ADV,vulos,ычӏэгъы́
4488,hinab::ADV,vulos,ычӏэкӏэ́
4489,hinab::ADV,vuá'lás,ычӏэгъы́
4490,hinab::ADV,vuá'lás,ычӏэкӏэ́
4491,hinab::ADV,vuâlas,ычӏэгъы́
4492,hinab::ADV,vuâlas,ычӏэкӏэ́
4493,hinab::ADV,валас,ычӏэгъы́
4494,hinab::ADV,валас,ычӏэкӏэ́
4495,oben::ADV,bijjene,ышъхьагъы
4496,oben::ADV,baddjen,ышъхьагъы
4497,oben::ADV,badjin,ышъхьагъы
4498,oben::ADV,paijeen,ышъхьагъы
4499,oben::ADV,pâ´jjen,ышъхьагъы
4500,oben::ADV,tunââ´lmest,ышъхьагъы
4501,oben::ADV,пайенҍ,ышъхьагъы
4502,hinauf::ADV,bæjjese,ышъхьагъыкӏэ
4503,hinauf::ADV,bajás,ышъхьагъыкӏэ
4504,hinauf::ADV,bajás,ышъхьагъыкӏэ
4505,hinauf::ADV,pajas,ышъхьагъыкӏэ
4506,hinauf::ADV,pââjas,ышъхьагъыкӏэ
4507,hinauf::ADV,пайяс,ышъхьагъыкӏэ
4508,überall::ADV,gaajhkene lehkesne,тыди́
4509,überall::ADV,gaajhkene lehkesne,тыдэкӏи́
4510,überall::ADV,juohkka sajen,тыди́
4511,überall::ADV,juohkka sajen,тыдэкӏи́
4512,überall::ADV,juohke sajis,тыди́
4513,überall::ADV,juohke sajis,тыдэкӏи́
4514,überall::ADV,jya'hisaajeest,тыди́
4515,überall::ADV,jya'hisaajeest,тыдэкӏи́
4516,überall::ADV,vee´zz,тыди́
4517,überall::ADV,vee´zz,тыдэкӏи́
4518,überall::ADV,pukvee´zz,тыди́
4519,überall::ADV,pukvee´zz,тыдэкӏи́
4520,überall::ADV,пугквесь,тыди́
4521,überall::ADV,пугквесь,тыдэкӏи́
4522,nicht::ADV,ij,-п
4523,nicht::ADV,ij,мы-
4524,nicht::ADV,ij,-п
4525,nicht::ADV,ij,мы-
4526,nicht::ADV,ii,-п
4527,nicht::ADV,ii,мы-
4528,nicht::ADV,ij,-п
4529,nicht::ADV,ij,мы-
4530,nicht::ADV,ij,-п
4531,nicht::ADV,ij,мы-
4532,nicht::ADV,эйй,-п
4533,nicht::ADV,эйй,мы-
4534,ein wenig::ADV,ånnetje,тӏэкӏу
4535,ein wenig::ADV,ahtjetje,тӏэкӏу
4536,ein wenig::ADV,binná,тӏэкӏу
4537,ein wenig::ADV,veahá,тӏэкӏу
4538,ein wenig::ADV,ucánjii,тӏэкӏу
4539,ein wenig::ADV,occanj,тӏэкӏу
4540,ein wenig::ADV,simmna,тӏэкӏу
4541,ein wenig::ADV,сада,тӏэкӏу
4542,ein wenig::ADV,садаматта,тӏэкӏу
4543,kaum::ADV,jallan,къоды́й
4544,kaum::ADV,vánet,къоды́й
4545,kaum::ADV,báljo,къоды́й
4546,kaum::ADV,illá,къоды́й
4547,kaum::ADV,illvaa,къоды́й
4548,kaum::ADV,мале,къоды́й
4549,kaum::ADV,элэлэ,къоды́й
4550,sehr::ADV,sagk,дэд
4551,sehr::ADV,riek,дэд
4552,sehr::ADV,sieldes,дэд
4553,sehr::ADV,hui,дэд
4554,sehr::ADV,ollu,дэд
4555,sehr::ADV,čuuvtij,дэд
4556,sehr::ADV,sami,дэд
4557,sehr::ADV,čuu´t,дэд
4558,sehr::ADV,пэре,дэд
4559,sehr::ADV,чофта,дэд
4560,so::ADV,numhtie,ащ фэд
4561,so::ADV,numhtie,мыщ фэд
4562,so::ADV,numhtie,джащ фэд
4563,so::ADV,nav,ащ фэд
4564,so::ADV,nav,мыщ фэд
4565,so::ADV,nav,джащ фэд
4566,so::ADV,nuov,ащ фэд
4567,so::ADV,nuov,мыщ фэд
4568,so::ADV,nuov,джащ фэд
4569,so::ADV,nåv,ащ фэд
4570,so::ADV,nåv,мыщ фэд
4571,so::ADV,nåv,джащ фэд
4572,so::ADV,nu,ащ фэд
4573,so::ADV,nu,мыщ фэд
4574,so::ADV,nu,джащ фэд
4575,so::ADV,näävt,ащ фэд
4576,so::ADV,näävt,мыщ фэд
4577,so::ADV,näävt,джащ фэд
4578,so::ADV,de,ащ фэд
4579,so::ADV,de,мыщ фэд
4580,so::ADV,de,джащ фэд
4581,so::ADV,nu´t,ащ фэд
4582,so::ADV,nu´t,мыщ фэд
4583,so::ADV,nu´t,джащ фэд
4584,so::ADV,nääi´t,ащ фэд
4585,so::ADV,nääi´t,мыщ фэд
4586,so::ADV,nääi´t,джащ фэд
4587,so::ADV,те̄льнэ,ащ фэд
4588,so::ADV,те̄льнэ,мыщ фэд
4589,so::ADV,те̄льнэ,джащ фэд
4590,noch::ADV,annje,джыри
4591,noch::ADV,ájn,джыри
4592,noch::ADV,vilá,джыри
4593,noch::ADV,ain,джыри
4594,noch::ADV,vela,джыри
4595,noch::ADV,võl,джыри
4596,noch::ADV,veâl,джыри
4597,noch::ADV,вя̄л,джыри
4598,nur::ADV,ajve,ныӏэ́п
