,Concept_ID,kn,se
6067,lecken::V,ನೆಕ್ಕು,njuällad
6068,lecken::V,ನೆಕ್ಕು,нюаллэ
6069,beißen::V,ಕಚ್ಚು,gaektjedh
6070,beißen::V,ಕಚ್ಚು,gássket
6071,beißen::V,ಕಚ್ಚು,gáskestit
6072,beißen::V,ಕಚ್ಚು,gáskit
6073,beißen::V,ಕಚ್ಚು,käskiđ
6074,beißen::V,ಕಚ್ಚು,kä´cǩǩed
6075,beißen::V,ಕಚ್ಚು,ка̄ццьке
6076,abreißen::V,ಹರಿ,bïhkedh
6077,abreißen::V,ಹರಿ,gajkkot
6078,abreißen::V,ಹರಿ,gaikkihit
6079,abreißen::V,ಹರಿ,roottâđ
6080,abreißen::V,ಹರಿ,ra´šǩǩeed
6081,abreißen::V,ಹರಿ,rååttad
6082,abreißen::V,ಹರಿ,ро̄дтҍе
6083,abreißen::V,ಹರಿ,пӯттҍкье
6084,abschneiden::V,ಕತ್ತರಿಸು,tjoehpestidh
6085,abschneiden::V,ಕತ್ತರಿಸು,jallat
6086,abschneiden::V,ಕತ್ತರಿಸು,čuohppat
6087,abschneiden::V,ಕತ್ತರಿಸು,jogâldiđ
6088,abschneiden::V,ಕತ್ತರಿಸು,geerelidh
6089,abschneiden::V,ಕತ್ತರಿಸು,е̄дтэ
6090,abschneiden::V,ಕತ್ತರಿಸು,е̄дтлэ
6091,binden::V,ಕಟ್ಟು,gårredidh
6092,binden::V,ಕಟ್ಟು,tjadnat
6093,binden::V,ಕಟ್ಟು,gárrat
6094,binden::V,ಕಟ್ಟು,čoonnâđ
6095,binden::V,ಕಟ್ಟು,čõõnnâd
6096,binden::V,ಕಟ್ಟು,čuõlmmâd
6097,binden::V,ಕಟ್ಟು,ко̄ррэ
6098,binden::V,ಕಟ್ಟು,чӯллмдэ
6099,binden::V,ಕಟ್ಟು,ко̄а̄ррэ
6100,stecken::V,ಸಿಕ್ಕಿಸು,rïjtedh
6101,stecken::V,ಸಿಕ್ಕಿಸು,tsævkkat
6102,stecken::V,ಸಿಕ್ಕಿಸು,cáhkit
6103,stecken::V,ಸಿಕ್ಕಿಸು,cuggâđ
6104,stecken::V,ಸಿಕ್ಕಿಸು,čuõ´ǧ'ǧeed
6105,stecken::V,ಸಿಕ್ಕಿಸು,чогксэ
6106,stecken::V,ಸಿಕ್ಕಿಸು,це̄ӈькхэ
6107,brechen::V,ಮುರಿ,dåajodh
6108,brechen::V,ಮುರಿ,tsåapkodh
6109,brechen::V,ಮುರಿ,doaddjut
6110,brechen::V,ಮುರಿ,cuvket
6111,brechen::V,ಮುರಿ,moorrâđ
6112,brechen::V,ಮುರಿ,mu´rdded
6113,brechen::V,ಮುರಿ,муррьтэ
6114,klopfen::V,ತಟ್ಟು,beenghkedh
6115,klopfen::V,ತಟ್ಟು,goalkkalit
6116,klopfen::V,ತಟ್ಟು,tsábbmet
6117,klopfen::V,ತಟ್ಟು,goalkit
6118,klopfen::V,ತಟ್ಟು,skoalkit
6119,klopfen::V,ತಟ್ಟು,skuá'lkuttiđ
6120,klopfen::V,ತಟ್ಟು,kuälkted
6121,klopfen::V,ತಟ್ಟು,та̄гкэ
6122,hauen::V,ಹೊಡೆ,beenghkedh
6123,hauen::V,ಹೊಡೆ,tjuollat
6124,hauen::V,ಹೊಡೆ,čuollat
6125,hauen::V,ಹೊಡೆ,čurmâđ
6126,hauen::V,ಹೊಡೆ,čâ´cǩǩed
6127,hauen::V,ಹೊಡೆ,та̄гкэ
6128,hauen::V,ಹೊಡೆ,ва̄сстэ
6129,kleben::V,ಅಂಟಿಸು,njamkedh
6130,kleben::V,ಅಂಟಿಸು,dædnjodit
6131,kleben::V,ಅಂಟಿಸು,liibmet
6132,kleben::V,ಅಂಟಿಸು,taṃadiđ
6133,kleben::V,ಅಂಟಿಸು,li´jmmjed
6134,kleben::V,ಅಂಟಿಸು,нямхэ
6135,reiben::V,ಉಜ್ಜು,daanjedh
6136,reiben::V,ಉಜ್ಜು,ruvvit
6137,reiben::V,ಉಜ್ಜು,ruvvet
6138,reiben::V,ಉಜ್ಜು,fiärruđ
6139,reiben::V,ಉಜ್ಜು,heârrad
6140,reiben::V,ಉಜ್ಜು,ru´vvjed
6141,reiben::V,ಉಜ್ಜು,е̄ррэ
6142,streichen::V,ಹರಡು,daejdedh
6143,streichen::V,ಹರಡು,badtjadidh
6144,streichen::V,ಹರಡು,vuojddat
6145,streichen::V,ಹರಡು,málet
6146,streichen::V,ಹರಡು,njuohtat
6147,streichen::V,ಹರಡು,njuottâđ
6148,streichen::V,ಹರಡು,puák'suđ
6149,streichen::V,ಹರಡು,påhssad
6150,streichen::V,ಹರಡು,мо̄а̄шшэ
6151,schleifen::V,ಮಸೆ,slijhpedh
6152,schleifen::V,ಮಸೆ,sadjet
6153,schleifen::V,ಮಸೆ,sadjit
6154,schleifen::V,ಮಸೆ,šliipet
6155,schleifen::V,ಮಸೆ,saijeeđ
6156,schleifen::V,ಮಸೆ,sââjjad
6157,schleifen::V,ಮಸೆ,tabǯsted
6158,schleifen::V,ಮಸೆ,то̄а̄мчсе
6159,schneiden::V,ಕತ್ತರಿಸು,bietskedh
6160,schneiden::V,ಕತ್ತರಿಸು,suoddat
6161,schneiden::V,ಕತ್ತರಿಸು,tjuohppat
6162,schneiden::V,ಕತ್ತರಿಸು,biesskedit
6163,schneiden::V,ಕತ್ತರಿಸು,čuohppat
6164,schneiden::V,ಕತ್ತರಿಸು,čuop'pâđ
6165,schneiden::V,ಕತ್ತರಿಸು,čuõp'pâd
6166,schneiden::V,ಕತ್ತರಿಸು,е̄дтэ
6167,schneiden::V,ಕತ್ತರಿಸು,пе̄ррэ
6168,schneiden::V,ಕತ್ತರಿಸು,чӯххпэ
6169,rütteln::V,ಕುಲುಕಿಸು,firredh
6170,rütteln::V,ಕುಲುಕಿಸು,doargestit
6171,rütteln::V,ಕುಲುಕಿಸು,šluvgit
6172,rütteln::V,ಕುಲುಕಿಸು,pušteđ
6173,rütteln::V,ಕುಲುಕಿಸು,pu´štted
6174,rütteln::V,ಕುಲುಕಿಸು,пушшьтэ
6175,schütteln::V,ಅಲುಗಿಸು,firredh
6176,schütteln::V,ಅಲುಗಿಸು,sjavnnjet
6177,schütteln::V,ಅಲುಗಿಸು,sillnat
6178,schütteln::V,ಅಲುಗಿಸು,skullhet
6179,schütteln::V,ಅಲುಗಿಸು,salkalit
6180,schütteln::V,ಅಲುಗಿಸು,pušteđ
6181,schütteln::V,ಅಲುಗಿಸು,pu´štted
6182,schütteln::V,ಅಲುಗಿಸು,пушшьтэ
6183,schwenken::V,ತೂಗಾಡು,svinhtedh
6184,schwenken::V,ತೂಗಾಡು,svikkastit
6185,schwenken::V,ತೂಗಾಡು,šlivgut
6186,schwenken::V,ತೂಗಾಡು,hiä'iluttiđ
6187,schwenken::V,ತೂಗಾಡು,heeilted
6188,schwenken::V,ತೂಗಾಡು,маххъе
6189,schütten::V,ಎರೆ,gurhkedh
6190,schütten::V,ಎರೆ,hállit
6191,schütten::V,ಎರೆ,liejkkit
6192,schütten::V,ಎರೆ,leškiđ
6193,schütten::V,ಎರೆ,virâttiđ
6194,schütten::V,ಎರೆ,väällad
6195,schütten::V,ಎರೆ,ва̄ллэ
6196,füllen::V,ತುಂಬಿಸು,dievhtedh
6197,füllen::V,ತುಂಬಿಸು,dievddet
6198,füllen::V,ತುಂಬಿಸು,deavdit
6199,füllen::V,ತುಂಬಿಸು,tevdiđ
6200,füllen::V,ತುಂಬಿಸು,tiudded
6201,füllen::V,ತುಂಬಿಸು,тӣввтэ
6202,einwickeln::V,ಹೊದಿಸು,gïesedh
6203,einwickeln::V,ಹೊದಿಸು,giessat
6204,einwickeln::V,ಹೊದಿಸು,gárrat
6205,einwickeln::V,ಹೊದಿಸು,giessat
6206,einwickeln::V,ಹೊದಿಸು,gurpat
6207,einwickeln::V,ಹೊದಿಸು,kiessâđ
6208,einwickeln::V,ಹೊದಿಸು,ǩiõssâd
6209,einwickeln::V,ಹೊದಿಸು,кӣссэ
6210,tragen::V,ಹೊರು,guedtedh
6211,tragen::V,ಹೊರು,guoddet
6212,tragen::V,ಹೊರು,guoddit
6213,tragen::V,ಹೊರು,kyed'diđ
6214,tragen::V,ಹೊರು,kue´d'ded
6215,tragen::V,ಹೊರು,кӯннҌтэ
6216,schleppen::V,ಜಗ್ಗು,fatnehtidh
6217,schleppen::V,ಜಗ್ಗು,sliehpit
6218,schleppen::V,ಜಗ್ಗು,feastit
6219,schleppen::V,ಜಗ್ಗು,vie'šidiđ
6220,schleppen::V,ಜಗ್ಗು,hinnađ
6221,schleppen::V,ಜಗ್ಗು,nje´ʒʒed
6222,schleppen::V,ಜಗ್ಗು,чуввкэ
6223,ziehen::V,ಎಳೆ,giesedh
6224,ziehen::V,ಎಳೆ,giesset
6225,ziehen::V,ಎಳೆ,geassit
6226,ziehen::V,ಎಳೆ,keessiđ
6227,ziehen::V,ಎಳೆ,ǩie´ssed
6228,ziehen::V,ಎಳೆ,ке̄ссе
6229,aufbewahren::V,ಇಟ್ಟುಕೊ,vöörhkedh
6230,aufbewahren::V,ಇಟ್ಟುಕೊ,vuorkkit
6231,aufbewahren::V,ಇಟ್ಟುಕೊ,seailluhit
6232,aufbewahren::V,ಇಟ್ಟುಕೊ,siä'iluttiđ
6233,aufbewahren::V,ಇಟ್ಟುಕೊ,seeilted
6234,aufbewahren::V,ಇಟ್ಟುಕೊ,рӯкнэ
6235,werfen::V,ಎಸೆ,slampestidh
6236,werfen::V,ಎಸೆ,bálkkot
6237,werfen::V,ಎಸೆ,suhppet
6238,werfen::V,ಎಸೆ,šlivgiđ
6239,werfen::V,ಎಸೆ,čeâǥǥted
6240,werfen::V,ಎಸೆ,суэххпэ
6241,fangen::V,ಹಿಡಿ,bivtedh
6242,fangen::V,ಹಿಡಿ,giddit
6243,fangen::V,ಹಿಡಿ,bivdit
6244,fangen::V,ಹಿಡಿ,toppiđ
6245,fangen::V,ಹಿಡಿ,tää´vted
6246,fangen::V,ಹಿಡಿ,та̄бпэ
6247,fangen::V,ಹಿಡಿ,со̄а̄гкэ
6248,packen::V,ಸೆಳೆ,doerelidh
6249,packen::V,ಸೆಳೆ,kreemsedh
6250,packen::V,ಸೆಳೆ,doahppit
6251,packen::V,ಸೆಳೆ,doahput
6252,packen::V,ಸೆಳೆ,tuáppuđ
6253,packen::V,ಸೆಳೆ,ká'ivâstiđ
6254,packen::V,ಸೆಳೆ,tää´vted
6255,packen::V,ಸೆಳೆ,каццсе
6256,packen::V,ಸೆಳೆ,туэрркэ
6257,packen::V,ಸೆಳೆ,ро̄а̄ппчье
6258,verstecken::V,ಮುಚ್ಚಿಡು,tjïekedh
6259,verstecken::V,ಮುಚ್ಚಿಡು,tjiehkat
6260,verstecken::V,ಮುಚ್ಚಿಡು,čiehkat
6261,verstecken::V,ಮುಚ್ಚಿಡು,čieḥâđ
6262,verstecken::V,ಮುಚ್ಚಿಡು,peittad
6263,verstecken::V,ಮುಚ್ಚಿಡು,пе̄йхьтэ
6264,teilen::V,ವಿಭಜಿಸು,juekedh
6265,teilen::V,ವಿಭಜಿಸು,juohket
6266,teilen::V,ವಿಭಜಿಸು,juohkit
6267,teilen::V,ವಿಭಜಿಸು,jyeḥiđ
6268,teilen::V,ವಿಭಜಿಸು,jue´ǩǩed
6269,teilen::V,ವಿಭಜಿಸು,ю̄гке
6270,teilen::V,ವಿಭಜಿಸು,ра̄ттҍке
6271,schicken::V,ಕಳುಹಿಸು,saadtodh
6272,schicken::V,ಕಳುಹಿಸು,sáddit
6273,schicken::V,ಕಳುಹಿಸು,sáddet
6274,schicken::V,ಕಳುಹಿಸು,vuo'lgâttiđ
6275,schicken::V,ಕಳುಹಿಸು,vuõltteed
6276,schicken::V,ಕಳುಹಿಸು,вӯлкхэ
6277,bringen::V,ತರು,buektedh
6278,bringen::V,ತರು,doalvvot
6279,bringen::V,ತರು,buktit
6280,bringen::V,ತರು,tuál'vuđ
6281,bringen::V,ತರು,pu´htted
6282,bringen::V,ತರು,пыххьтэ
6283,hinzufügen::V,ಕೂಡಿಸು,dievhtedh
6284,hinzufügen::V,ಕೂಡಿಸು,duoddit
6285,hinzufügen::V,ಕೂಡಿಸು,lasedit
6286,hinzufügen::V,ಕೂಡಿಸು,lasihit
6287,hinzufügen::V,ಕೂಡಿಸು,lasettiđ
6288,hinzufügen::V,ಕೂಡಿಸು,lââ´zzted
6289,hinzufügen::V,ಕೂಡಿಸು,лажьхе
6290,bekommen::V,ಸಂಪಾದಿಸು,åadtjodh
6291,bekommen::V,ಸಂಪಾದಿಸು,åttjudit
6292,bekommen::V,ಸಂಪಾದಿಸು,oažžut
6293,bekommen::V,ಸಂಪಾದಿಸು,juksâđ
6294,bekommen::V,ಸಂಪಾದಿಸು,uáž'žuđ
6295,bekommen::V,ಸಂಪಾದಿಸು,vuäǯ'ǯâd
6296,bekommen::V,ಸಂಪಾದಿಸು,вуаннче
6297,erhalten::V,ಪಡೆ,åadtjodh
6298,erhalten::V,ಪಡೆ,oadtjot
6299,erhalten::V,ಪಡೆ,oažžut
6300,erhalten::V,ಪಡೆ,uáž'žuđ
6301,erhalten::V,ಪಡೆ,vuäǯ'ǯâd
6302,erhalten::V,ಪಡೆ,ва̄лльтэ
6303,nehmen::V,ಹಿಡಿ,vaeltedh
6304,nehmen::V,ಹಿಡಿ,válldet
6305,nehmen::V,ಹಿಡಿ,váldit
6306,nehmen::V,ಹಿಡಿ,väldiđ
6307,nehmen::V,ಹಿಡಿ,vä´ldded
6308,nehmen::V,ಹಿಡಿ,ва̄лльтэ
6309,wählen::V,ಆರಿಸು,veeljedh
6310,wählen::V,ಆರಿಸು,válljit
6311,wählen::V,ಆರಿಸು,válljet
6312,wählen::V,ಆರಿಸು,valjiđ
6313,wählen::V,ಆರಿಸು,vaalšed
6314,wählen::V,ಆರಿಸು,va´lljeed
6315,wählen::V,ಆರಿಸು,воалшэ
6316,auswählen::V,ಆಯಿ,veeljedh
6317,auswählen::V,ಆಯಿ,tjuolldet
6318,auswählen::V,ಆಯಿ,válljet
6319,auswählen::V,ಆಯಿ,valjiđ
6320,auswählen::V,ಆಯಿ,vaalšed
6321,auswählen::V,ಆಯಿ,va´lljeed
6322,auswählen::V,ಆಯಿ,воалшэ
6323,bewahren::V,ರಕ್ಷಿಸಿಡು,vaarjelidh
6324,bewahren::V,ರಕ್ಷಿಸಿಡು,bisodit
6325,bewahren::V,ರಕ್ಷಿಸಿಡು,várjjalit
6326,bewahren::V,ರಕ್ಷಿಸಿಡು,seailluhit
6327,bewahren::V,ರಕ್ಷಿಸಿಡು,varjâliđ
6328,bewahren::V,ರಕ್ಷಿಸಿಡು,varjjled
6329,bewahren::V,ರಕ್ಷಿಸಿಡು,ӣшшьтэ
6330,bewahren::V,ರಕ್ಷಿಸಿಡು,во̄а̄ррьдэ
6331,behindern::V,ಅಡ್ಡಿಮಾಡು,hööptdeh
6332,behindern::V,ಅಡ್ಡಿಮಾಡು,hieredit
6333,behindern::V,ಅಡ್ಡಿಮಾಡು,muhttet
6334,behindern::V,ಅಡ್ಡಿಮಾಡು,eastadit
6335,behindern::V,ಅಡ್ಡಿಮಾಡು,estiđ
6336,behindern::V,ಅಡ್ಡಿಮಾಡು,coggâđ
6337,behindern::V,ಅಡ್ಡಿಮಾಡು,hettiđ
6338,behindern::V,ಅಡ್ಡಿಮಾಡು,cõggâd
6339,behindern::V,ಅಡ್ಡಿಮಾಡು,е̄кхэллэ
6340,verderben::V,ಕೆಡಿಸು,biejstedh
6341,verderben::V,ಕೆಡಿಸು,spedjat
6342,verderben::V,ಕೆಡಿಸು,billistit
6343,verderben::V,ಕೆಡಿಸು,pillediđ
6344,verderben::V,ಕೆಡಿಸು,tårmmad
6345,verderben::V,ಕೆಡಿಸು,pe´llsted
6346,verderben::V,ಕೆಡಿಸು,тоаррмэ
6347,verderben::V,ಕೆಡಿಸು,ма̄ййкэ
6348,beschädigen::V,ಹಾಳುಮಾಡು,fæjloedidh
6349,beschädigen::V,ಹಾಳುಮಾಡು,vahágahttet
6350,beschädigen::V,ಹಾಳುಮಾಡು,bilidit
6351,beschädigen::V,ಹಾಳುಮಾಡು,vahâgittiđ
6352,beschädigen::V,ಹಾಳುಮಾಡು,pä´rtteed
6353,beschädigen::V,ಹಾಳುಮಾಡು,муррьтэ
6354,zerbrechen::V,ಮುರಿ,tsööpkedh
6355,zerbrechen::V,ಮುರಿ,doadjet
6356,zerbrechen::V,ಮುರಿ,cuvket
6357,zerbrechen::V,ಮುರಿ,cuov'kkiđ
6358,zerbrechen::V,ಮುರಿ,muårrâd
6359,zerbrechen::V,ಮುರಿ,cu´vǩǩeed
6360,zerbrechen::V,ಮುರಿ,муррьтэ
6361,zerreißen::V,ಸೀಳು,gejhkielidh
6362,zerreißen::V,ಸೀಳು,gajkudit
6363,zerreißen::V,ಸೀಳು,gaikkodit
6364,zerreißen::V,ಸೀಳು,ráisket
6365,zerreißen::V,ಸೀಳು,kiškođ
6366,zerreißen::V,ಸೀಳು,ra´šǩǩeed
6367,zerreißen::V,ಸೀಳು,пуатткэ
6368,zerstören::V,ಅಳಿಸು,eerjedh
6369,zerstören::V,ಅಳಿಸು,biejsstet
6370,zerstören::V,ಅಳಿಸು,håhkkidit
6371,zerstören::V,ಅಳಿಸು,heavahit
6372,zerstören::V,ಅಳಿಸು,duš'šadit
6373,zerstören::V,ಅಳಿಸು,bilidit
6374,zerstören::V,ಅಳಿಸು,hevâttiđ
6375,zerstören::V,ಅಳಿಸು,hiâvted
6376,zerstören::V,ಅಳಿಸು,ёҏтэ
6377,verbrennen::V,ಸುಡು,båeltedh
6378,verbrennen::V,ಸುಡು,boalldet
6379,verbrennen::V,ಸುಡು,boaldit
6380,verbrennen::V,ಸುಡು,puál'diđ
6381,verbrennen::V,ಸುಡು,puä´ldded
6382,verbrennen::V,ಸುಡು,пуэлльтэ
6383,geben::V,ಕೊಡು,vedtedh
6384,geben::V,ಕೊಡು,vaddet
6385,geben::V,ಕೊಡು,addit
6386,geben::V,ಕೊಡು,addliđ
6387,geben::V,ಕೊಡು,ä´n
6388,geben::V,ಕೊಡು,аннҍтэ
6389,reichen::V,ಕೊಡು,geelkedh
6390,reichen::V,ಕೊಡು,lagádit
6391,reichen::V,ಕೊಡು,geiget
6392,reichen::V,ಕೊಡು,keigiđ
6393,reichen::V,ಕೊಡು,vuõiggâ´stted
6394,reichen::V,ಕೊಡು,аннҍтэ
6395,schenken::V,ಅರ್ಪಿಸು,vedtedh
6396,schenken::V,ಅರ್ಪಿಸು,vaddet
6397,schenken::V,ಅರ್ಪಿಸು,skeaŋkut
6398,schenken::V,ಅರ್ಪಿಸು,skeŋket
6399,schenken::V,ಅರ್ಪಿಸು,skeŋkkiđ
6400,schenken::V,ಅರ್ಪಿಸು,sǩiâŋkkâd
6401,schenken::V,ಅರ್ಪಿಸು,ла̄ххе
6402,versprechen::V,ವಾಗ್ದಾನಮಾಡು,luhpiedidh
6403,versprechen::V,ವಾಗ್ದಾನಮಾಡು,jáhttet
6404,versprechen::V,ವಾಗ್ದಾನಮಾಡು,lohpidit
6405,versprechen::V,ವಾಗ್ದಾನಮಾಡು,lopediđ
6406,versprechen::V,ವಾಗ್ದಾನಮಾಡು,lå´ppeed
6407,versprechen::V,ವಾಗ್ದಾನಮಾಡು,о̄а̄шштҍе
6408,wünschen::V,ಬಯಸು,lahkoehtidh
6409,wünschen::V,ಬಯಸು,sávvat
6410,wünschen::V,ಬಯಸು,sávadit
6411,wünschen::V,ಬಯಸು,doaivvuhit
6412,wünschen::V,ಬಯಸು,tuá'ivuttiđ
6413,wünschen::V,ಬಯಸು,tuâivvad
6414,wünschen::V,ಬಯಸು,туввэ
6415,loben::V,ಹೊಗಳು,girmedh
6416,loben::V,ಹೊಗಳು,májnnot
6417,loben::V,ಹೊಗಳು,rámmpot
6418,loben::V,ಹೊಗಳು,máidnut
6419,loben::V,ಹೊಗಳು,rámidit
6420,loben::V,ಹೊಗಳು,rammuđ
6421,loben::V,ಹೊಗಳು,rämidiđ
6422,loben::V,ಹೊಗಳು,ââ´leed
6423,loben::V,ಹೊಗಳು,ǩei´tted
6424,loben::V,ಹೊಗಳು,кыйта
6425,küssen::V,ಚುಂಬಿಸು,tjånnahtidh
6426,küssen::V,ಚುಂಬಿಸು,tjuvliestidh
6427,küssen::V,ಚುಂಬಿಸು,tjullit
6428,küssen::V,ಚುಂಬಿಸು,tjulestit
6429,küssen::V,ಚುಂಬಿಸು,cum'mát
6430,küssen::V,ಚುಂಬಿಸು,cummistit
6431,küssen::V,ಚುಂಬಿಸು,cummâliđ
6432,küssen::V,ಚುಂಬಿಸು,cu´mmsted
6433,küssen::V,ಚುಂಬಿಸು,cu´mmstõõllâd
6434,küssen::V,ಚುಂಬಿಸು,нӣссэ
6435,wiegen::V,ತೂಗು,sjammadidh
6436,wiegen::V,ತೂಗು,vuohttot
6437,wiegen::V,ತೂಗು,vuohtudit
6438,wiegen::V,ತೂಗು,vuohttut
6439,wiegen::V,ತೂಗು,vuát'tuđ
6440,wiegen::V,ತೂಗು,nuäkkad
6441,wiegen::V,ತೂಗು,suâibted
6442,wiegen::V,ತೂಗು,нуагкэ
6443,zudecken::V,ಹಾಸು,gaptjedh
6444,zudecken::V,ಹಾಸು,loavddet
6445,zudecken::V,ಹಾಸು,gokčat
6446,zudecken::V,ಹಾಸು,luáv'diđ
6447,zudecken::V,ಹಾಸು,kä´tted
6448,zudecken::V,ಹಾಸು,ка̄ххьтэ
6449,wecken::V,ಎಬ್ಬಿಸು,gåaskodh
6450,wecken::V,ಎಬ್ಬಿಸು,båktet
6451,wecken::V,ಎಬ್ಬಿಸು,boktit
6452,wecken::V,ಎಬ್ಬಿಸು,rávkat
6453,wecken::V,ಎಬ್ಬಿಸು,cuvnâđ
6454,wecken::V,ಎಬ್ಬಿಸು,counnâd
6455,wecken::V,ಎಬ್ಬಿಸು,цо̄ввнэ
6456,zeigen::V,ತೋರಿಸು,vuesiehtidh
6457,zeigen::V,ತೋರಿಸು,vuosedit
6458,zeigen::V,ತೋರಿಸು,giejgget
6459,zeigen::V,ತೋರಿಸು,čájehit
6460,zeigen::V,ತೋರಿಸು,čäittiđ
6461,zeigen::V,ತೋರಿಸು,čujottiđ
6462,zeigen::V,ತೋರಿಸು,čuäi´ted
6463,zeigen::V,ತೋರಿಸು,вӯзьхе
6464,führen::V,ದಾರಿತೋರಿಸು,steeredh
6465,führen::V,ದಾರಿತೋರಿಸು,doalvvot
6466,führen::V,ದಾರಿತೋರಿಸು,láidet
6467,führen::V,ದಾರಿತೋರಿಸು,jođettiđ
6468,führen::V,ದಾರಿತೋರಿಸು,jåå´đted
6469,führen::V,ದಾರಿತೋರಿಸು,выгкэ
6470,lehren::V,ಕಲಿಸು,ööhpehtidh
6471,lehren::V,ಕಲಿಸು,åhpadit
6472,lehren::V,ಕಲಿಸು,oahpahit
6473,lehren::V,ಕಲಿಸು,máttááttiđ
6474,lehren::V,ಕಲಿಸು,mätt'ted
6475,lehren::V,ಕಲಿಸು,vuä´ppsted
6476,lehren::V,ಕಲಿಸು,ма̄тҍха
6477,unterrichten::V,ಬೋಧಿಸು,ööhpehtidh
6478,unterrichten::V,ಬೋಧಿಸು,lågådit
6479,unterrichten::V,ಬೋಧಿಸು,åhpadit
6480,unterrichten::V,ಬೋಧಿಸು,oahpahit
6481,unterrichten::V,ಬೋಧಿಸು,škovliđ
6482,unterrichten::V,ಬೋಧಿಸು,máttááttiđ
6483,unterrichten::V,ಬೋಧಿಸು,mätt'ted
6484,unterrichten::V,ಬೋಧಿಸು,vuä´ppsted
6485,unterrichten::V,ಬೋಧಿಸು,ма̄тҍха
6486,aufziehen::V,ಸಲಹು,eeledh
6487,aufziehen::V,ಸಲಹು,bajedit
6488,aufziehen::V,ಸಲಹು,biebmat
6489,aufziehen::V,ಸಲಹು,pajaskeessiđ
6490,aufziehen::V,ಸಲಹು,šoddâdiđ
6491,aufziehen::V,ಸಲಹು,šõddeed
6492,aufziehen::V,ಸಲಹು,peâm'mad
6493,aufziehen::V,ಸಲಹು,вуэпьсе
6494,leiten::V,ಮುಂದಾಳಾಗಿರು ,lijrehtidh
6495,leiten::V,ಮುಂದಾಳಾಗಿರು ,lájddit
6496,leiten::V,ಮುಂದಾಳಾಗಿರು ,oatsodit
6497,leiten::V,ಮುಂದಾಳಾಗಿರು ,jođihit
6498,leiten::V,ಮುಂದಾಳಾಗಿರು ,stivriđ
6499,leiten::V,ಮುಂದಾಳಾಗಿರು ,hovdiđ
6500,leiten::V,ಮುಂದಾಳಾಗಿರು ,jåå´đted
6501,leiten::V,ಮುಂದಾಳಾಗಿರು ,выгкэ
6502,leiten::V,ಮುಂದಾಳಾಗಿರು ,вӯййкье
6503,antreiben::V,ಓಡಿಸು,eadtjoestidh
6504,antreiben::V,ಓಡಿಸು,hasodit
6505,antreiben::V,ಓಡಿಸು,hállsjedit
6506,antreiben::V,ಓಡಿಸು,gevret
6507,antreiben::V,ಓಡಿಸು,rássat
6508,antreiben::V,ಓಡಿಸು,kušottiđ
6509,antreiben::V,ಓಡಿಸು,huá'puttiđ
6510,antreiben::V,ಓಡಿಸು,rääskted
6511,antreiben::V,ಓಡಿಸು,hõškkled
6512,antreiben::V,ಓಡಿಸು,ёадҌхе
6513,lassen::V,ಮಾಡಲುಬಿಡು,baajedh
6514,lassen::V,ಮಾಡಲುಬಿಡು,-ahttet
6515,lassen::V,ಮಾಡಲುಬಿಡು,diktit
6516,lassen::V,ಮಾಡಲುಬಿಡು,-ttiđ
6517,lassen::V,ಮಾಡಲುಬಿಡು,ä´n
6518,lassen::V,ಮಾಡಲುಬಿಡು,па̄ххкэ
6519,einladen::V,ಆಹ್ವಾನಿಸು,bööredh
6520,einladen::V,ಆಹ್ವಾನಿಸು,bivddit
6521,einladen::V,ಆಹ್ವಾನಿಸು,gåhttjot
6522,einladen::V,ಆಹ್ವಾನಿಸು,bovdet
6523,einladen::V,ಆಹ್ವಾನಿಸು,koččođ
6524,einladen::V,ಆಹ್ವಾನಿಸು,kåččad
6525,einladen::V,ಆಹ್ವಾನಿಸು,коаххче
6526,vereinigen::V,ಒಂದಾಗು,iktedidh
6527,vereinigen::V,ಒಂದಾಗು,aktidit
6528,vereinigen::V,ಒಂದಾಗು,ovttastahttit
6529,vereinigen::V,ಒಂದಾಗು,o'vtâstittiđ
6530,vereinigen::V,ಒಂದಾಗು,õhtteed
6531,vereinigen::V,ಒಂದಾಗು,э̄хтхэ
6532,besuchen::V,ಭೇಟಿಯಾಗು,åahpodh
6533,besuchen::V,ಭೇಟಿಯಾಗು,goevlelidh
6534,besuchen::V,ಭೇಟಿಯಾಗು,guossit
6535,besuchen::V,ಭೇಟಿಯಾಗು,gal'let
6536,besuchen::V,ಭೇಟಿಯಾಗು,fitnat
6537,besuchen::V,ಭೇಟಿಯಾಗು,kolliđ
6538,besuchen::V,ಭೇಟಿಯಾಗು,kõ´ll'jed
6539,besuchen::V,ಭೇಟಿಯಾಗು,по̄дтлэ
6540,besuchen::V,ಭೇಟಿಯಾಗು,во̄тэдтэ
6541,besuchen::V,ಭೇಟಿಯಾಗು,во̄а̄ррдэ
6542,treffen::V,ಸಂಧಿಸು,dieviedidh
6543,treffen::V,ಸಂಧಿಸು,iejvvit
6544,treffen::V,ಸಂಧಿಸು,deaivat
6545,treffen::V,ಸಂಧಿಸು,staaviđ
6546,treffen::V,ಸಂಧಿಸು,teividiđ
6547,treffen::V,ಸಂಧಿಸು,o´ddjõõttâd
6548,treffen::V,ಸಂಧಿಸು,вуэсстлэ
6549,sich versammeln::V,ನೆರೆ,gaavnedidh
