,Concept_ID,ka,el
1282,kämmen::V,დავარცხნის,χτενίζω
1283,schmücken::V,მორთავს,στολίζω
1284,sagen::V,იტყვის,λέω
1285,sprechen::V,ლაპარაკობს,μιλώ
1286,reden::V,საუბრობს,μιλώ
1287,reden::V,საუბრობს,κουβεντιάζω
1288,sich unterhalten::V,ბაასობს,συνομιλώ
1289,sich unterhalten::V,ბაასობს,κουβεντιάζω
1290,sich unterhalten::V,მუსაიფობს,συνομιλώ
1291,sich unterhalten::V,მუსაიფობს,κουβεντιάζω
1292,fragen::V,ჰკითხავს,ρωτώ
1293,bitten::V,სთხოვს,ζητώ
1294,bitten::V,სთხოვს,παρακαλώ
1295,erzählen::V,მოუთხრობს,διηγούμαι
1296,mitteilen::V,აუწყებს,πληροφορώ
1297,mitteilen::V,აცნობებს,πληροφορώ
1298,nennen::V,უწოდებს,ονομάζω
1299,rufen::V,დაუძახებს,φωνάζω
1300,prahlen::V,ტრაბახობს,καυχιέμαι
1301,übersetzen::V,გადათარგმნის,μεταφράζω
1302,denken::V,ფიქრობს,σκέφτομαι
1303,denken::V,აზროვნებს,σκέφτομαι
1304,glauben::V,სჯერა,πιστεύω
1305,bemerken::V,შენიშვნავს,παρατηρώ
1306,erkennen::V,გამოიცნობს,αναγνωρίζω
1307,begreifen::V,გაიგებს,καταλαβαίνω
1308,verstehen::V,გაიგონებს,ακούω
1309,lernen::V,ისწავლის,μαθαίνω
1310,wissen::V,ეცოდინება,ξέρω
1311,sich erinnern an::V,მოიგონებს,θυμάμαι
1312,sich erinnern an::V,გაიხსენებს,θυμάμαι
1313,vergessen::V,ივიწყებს,ξεχνώ
1314,messen::V,ზომავს,μετρώ
1315,zählen::V,ითვლის,μετρώ
1316,rechnen::V,გაიანგარიშებს,λογαριάζω
1317,lesen::V,კითხულობს,διαβάζω
1318,malen::V,ხატავს,ζωγραφίζω
1319,zeichnen::V,ხაზავს,σχεδιάζω
1320,schreiben::V,დაწერს,γράφω
1321,besitzen::V,ექნება,κατέχω
1322,kaufen::V,ყიდულობს,αγοράζω
1323,verkaufen::V,გაყიდის,πουλώ
1324,bezahlen::V,გადაიხდის,πληρώνω
1325,zahlen::V,გადაიხდის,πληρώνω
1326,beherrschen::V,ფლობს,κυριαρχώ
1327,ertragen::V,მოითმენს,βαστώ
1328,ertragen::V,მოითმენს,αντέχω
