,Concept_ID,eu,tr
1532,sich unterhalten::V,solastu,sohbet etmek
1533,sich unterhalten::V,solas egin,sohbet etmek
1534,fragen::V,galdetu,sormak
1535,bitten::V,eskatu,dilemek
1536,bitten::V,eskatu,rica etmek
1537,bitten::V,galdegin,dilemek
1538,bitten::V,galdegin,rica etmek
1539,erzählen::V,edestu,bahsetmek
1540,erzählen::V,edestu,hikâye etmek
1541,erzählen::V,kontatu,bahsetmek
1542,erzählen::V,kontatu,hikâye etmek
1543,mitteilen::V,jakinarazi,bildirmek
1544,nennen::V,izena eman,adlandırmak
1545,rufen::V,dei egin,çağırmak
1546,prahlen::V,harrokerian ibili,övünmek
1547,prahlen::V,ahoberokeriak esan,övünmek
1548,übersetzen::V,itzuli,çevirmek
1549,übersetzen::V,itzuli,tercüme etmek
1550,denken::V,pentsatu,düşünmek
1551,denken::V,gogoeta egin,düşünmek
1552,glauben::V,sinetsi,inanmak
1553,glauben::V,sinetsi,zannetmek
1554,bemerken::V,ohartu,farkına varmak
1555,bemerken::V,konturatu,farkına varmak
1556,erkennen::V,ezagutu,tanımak
1557,erkennen::V,antzeman,tanımak
1558,begreifen::V,ulertu,anlamak
1559,begreifen::V,ulertu,kavramak
1560,verstehen::V,aditu,duymak
1561,verstehen::V,aditu,anlamak
1562,lernen::V,ikasi,öğrenmek
1563,wissen::V,jakin,bilmek
1564,sich erinnern an::V,gogoratu,hatırlamak
1565,sich erinnern an::V,gogoan izan,hatırlamak
1566,vergessen::V,ahaztu,unutmak
1567,vergessen::V,ahantzi,unutmak
1568,messen::V,neurtu,ölçmek
1569,zählen::V,zenbatu,saymak
1570,zählen::V,kopuratu,saymak
1571,rechnen::V,kalkulatu,hesap etmek
1572,lesen::V,irakurri,okumak
1573,malen::V,margotu,resmini yapmak
1574,zeichnen::V,marraztu,çizmek
1575,schreiben::V,idatzi,yazmak
1576,besitzen::V,ukan,haiz olmak
1577,besitzen::V,ukan,sahip olmak
1578,besitzen::V,eduki,haiz olmak
1579,besitzen::V,eduki,sahip olmak
1580,kaufen::V,erosi,almak
1581,verkaufen::V,saldu,satmak
1582,bezahlen::V,ordaindu,ödemek
1583,zahlen::V,ordaindu,ödemek
1584,beherrschen::V,menpean izan,hâkim olmak
1585,ertragen::V,jasan,dayanmak
1586,ertragen::V,jasan,katlanmak
1587,ertragen::V,pairatu,dayanmak
1588,ertragen::V,pairatu,katlanmak
