,Concept_ID,os,fr
1448,sich anziehen::V,дарæс скæнын,s'habiller
1449,kämmen::V,ныффасын,peigner
1450,kämmen::V,æрфасын,peigner
1451,schmücken::V,фӕлындын,orner
1452,schmücken::V,фӕлындын,décorer
1453,sagen::V,зæгъын,dire
1454,sprechen::V,дзурын,parler
1455,reden::V,ныхас кӕнын,parler
1456,sich unterhalten::V,ныхас кæнын,bavarder
1457,sich unterhalten::V,ныхас кæнын,s'entretenir
1458,fragen::V,фӕрсын,demander
1459,bitten::V,курын,prier
1460,erzählen::V,радзурын,raconter
1461,erzählen::V,ратаурæгъ кæнын,raconter
1462,mitteilen::V,фехъусын кæнын,communiquer
1463,nennen::V,хонын,nommer
1464,nennen::V,хонын,appeler
1465,rufen::V,сидын,appeler
1466,prahlen::V,ӕппӕлын,se vanter
1467,übersetzen::V,ратæлмац кæнын,traduire
1468,denken::V,ӕнхъӕлын,penser
1469,denken::V,хъуыды кӕнын,penser
1470,glauben::V,уырнын,croire
1471,bemerken::V,фенын,remarquer
1472,bemerken::V,фенын,apercevoir
1473,erkennen::V,базонын,reconnaître
1474,begreifen::V,ӕмбарын,concevoir
1475,begreifen::V,бамбарын,concevoir
1476,lernen::V,ахуыр кӕнын,apprendre
1477,wissen::V,зонын,savoir
1478,sich erinnern an::V,зæрдыл æрлæууын,se souvenir de
1479,sich erinnern an::V,æрымысын,se souvenir de
1480,sich erinnern an::V,æрбаймысын,se souvenir de
1481,sich erinnern an::V,æрхъуыды кæнын,se souvenir de
1482,vergessen::V,ферох кæнын,oublier
1483,vergessen::V,айрох кæнын,oublier
1484,messen::V,барын,mesurer
1485,zählen::V,нымайын,compter
1486,rechnen::V,хынцын,calculer
1487,lesen::V,кӕсын,lire
1488,lesen::V,фӕрсын,lire
1489,malen::V,ныв кӕнын,peindre
1490,zeichnen::V,ныв кӕнын,dessiner
1491,schreiben::V,фыссын,écrire
1492,besitzen::V,хицау уын,posséder
1493,kaufen::V,балхӕнын,acheter
1494,verkaufen::V,уӕй кӕнын,vendre
1495,bezahlen::V,бафидын,payer
1496,zahlen::V,фидын,payer
1497,beherrschen::V,æлдариуæг кæнын,dominer
1498,beherrschen::V,æлдариуæг кæнын,maîtriser
1499,ertragen::V,бавзарын,tolérer
1500,ertragen::V,бавзарын,supporter
1501,Leine::N,,laisse
1502,rauschen::V,,bruire
1503,treten::V,,botter
1504,treten::V,,donner un coup de pied à
1505,verstehen::V,,entendre
1506,verstehen::V,,comprendre
