,Concept_ID,ga,kk
1518,schlagen::V,buail,ұру
1519,treten::V,ciceáil,тебу
1520,stechen::V,sáigh,шаншу
1521,stoßen::V,brúigh,түрту
1522,stoßen::V,soncáil,түрту
1523,stehlen::V,goid,ұрлау
1524,stören::V,cuir isteach ar,кесірлен
1525,belästigen::V,cuir as do,мазасын алу
1526,verbergen::V,ceil,сездірмеу
1527,täuschen::V,cuir dallamullóg ar,жалған айту
1528,betrügen::V,déan calaois ar,алдау
1529,betrügen::V,déan calaois ar,алдап кету
1530,betrügen::V,déan calaois ar,ақымақ қылу
1531,töten::V,maraigh,құрту
1532,töten::V,maraigh,өлтіру
1533,wohnen::V,cuir faoi,мекендеу
1534,wohnen::V,cuir faoi,өмір сүру
1535,wohnen::V,tá ina chónaí,мекендеу
1536,wohnen::V,tá ina chónaí,өмір сүру
1537,arbeiten::V,oibrigh,істеу
1538,arbeiten::V,oibrigh,еңбектену
1539,sammeln::V,bailigh,жыю
1540,sammeln::V,cruinnigh,жыю
1541,pflücken::V,pioc,жұлу
1542,jagen::V,seilg,аулау
1543,fischen::V,iasc,балык_аулау
1544,fassen::V,beir ar,ұстау
1545,hüten::V,aoirigh,жаю
1546,hüten::V,aoirigh,бағу
1547,treiben::V,seol,айдау
1548,treiben::V,tiomáin,айдау
1549,anbinden::V,ceangail,байлау
1550,füttern::V,cothaigh,ас ішкізу
1551,füttern::V,cothaigh,азықтандыру
1552,füttern::V,cothaigh,қоректендіру
1553,füttern::V,beathaigh,ас ішкізу
1554,füttern::V,beathaigh,азықтандыру
1555,füttern::V,beathaigh,қоректендіру
1556,melken::V,bligh,сауу
1557,melken::V,crúigh,сауу
1558,hacken::V,gearr,турау
1559,gießen::V,uiscigh,суару
1560,reifen::V,aibigh,жетілу
1561,zubereiten::V,cócaráil,даяр ету
1562,kochen::V,bruith,асу
1563,kochen::V,beirigh,асу
1564,backen::V,bácáil,пісіру
1565,braten::V,róst,қуыру
1566,braten::V,frioch,қуыру
1567,umrühren::V,measc,былғалау
1568,umrühren::V,measc,сапырылыстыру
1569,stricken::V,cniotáil,торлау
1570,stricken::V,cniotáil,тоқу
1571,nähen::V,fuaigh,тігу
1572,färben::V,dathaigh,бояу
1573,färben::V,dathaigh,сырлау
1574,reinigen::V,glan,аршу
1575,reinigen::V,glan,тазалау
1576,waschen::V,nigh,жуу
1577,abwischen::V,glan,сүрту
1578,spülen::V,sruthlaigh,шаю
1579,fegen::V,scuab,сыпыру
1580,kehren::V,scuab,сыпыру
1581,baden::V,folc,шомылу
1582,sich waschen::V,nigh é féin,жуыну
1583,ausziehen::V,bain de,шешу
1584,anziehen::V,cuir ar,кигізу
1585,sich anziehen::V,gléas é féin,киіну
1586,kämmen::V,cíor,тарау
1587,schmücken::V,maisigh,әсемдеу
1588,schmücken::V,maisigh,мәнерлеу
1589,schmücken::V,maisigh,көріктендіру
1590,sagen::V,abair,деу
1591,sagen::V,abair,айту
1592,sprechen::V,labhair,деу
1593,sprechen::V,labhair,айту
1594,reden::V,caintigh,сөйлеу
1595,reden::V,caintigh,сөйлесу
1596,reden::V,caintigh,тіл қатысу
1597,sich unterhalten::V,caintigh,сұхбаттасу
1598,sich unterhalten::V,tá ag comhrá,сұхбаттасу
1599,fragen::V,fiafraigh,сұрау
1600,fragen::V,cuir ceist,сұрау
1601,bitten::V,iarr,өтіну
1602,bitten::V,iarr,жалыну
1603,erzählen::V,inis,айту
1604,erzählen::V,eachtraigh,айту
1605,mitteilen::V,aithris,білдіру
1606,mitteilen::V,cuir in iúl,білдіру
1607,nennen::V,ainmnigh,атау
1608,rufen::V,glaoigh,шақыру
1609,prahlen::V,maígh,бөсу
1610,übersetzen::V,aistrigh,аудару
1611,denken::V,síl,ойлау
1612,denken::V,ceap,ойлау
1613,glauben::V,creid,нану
1614,glauben::V,creid,илану
1615,bemerken::V,tabhair faoi deara,аңғару
1616,erkennen::V,aithin,тану
1617,begreifen::V,tuig,ұғу
1618,begreifen::V,tuig,аңғарып алу
1619,verstehen::V,tuig,пайым
1620,verstehen::V,tuig,түсіну
1621,lernen::V,foghlaim,оқу
1622,wissen::V,tá a fhios ag,хабардар болу
1623,sich erinnern an::V,cuimhnigh ar,еске түсіру
1624,sich erinnern an::V,is cuimhne ar,еске түсіру
1625,vergessen::V,dearmad,ұмыту
1626,messen::V,tomhais,өлшеу
1627,zählen::V,cuntais,санау
1628,rechnen::V,ríomh,санап шығару
1629,rechnen::V,ríomh,санап шығу
1630,rechnen::V,ríomh,санау
1631,rechnen::V,áirigh,санап шығару
1632,rechnen::V,áirigh,санап шығу
1633,rechnen::V,áirigh,санау
1634,lesen::V,léigh,оқу
1635,malen::V,péinteáil,сурет салу
1636,zeichnen::V,línigh,сурет салу
1637,zeichnen::V,tarraing,сурет салу
1638,schreiben::V,scríobh,жазу
1639,besitzen::V,is le,болу
1640,kaufen::V,ceannaigh,алу
1641,kaufen::V,ceannaigh,әперу
1642,verkaufen::V,díol,сату
1643,bezahlen::V,íoc as,төлеу
1644,bezahlen::V,íoc as,ақы беру
1645,bezahlen::V,íoc as,ақы төлеу
1646,zahlen::V,íoc,төлеу
1647,beherrschen::V,rialaigh,билеу
1648,ertragen::V,seas,төзу
1649,ertragen::V,seas,шыдау
1650,ertragen::V,fulaing,төзу
1651,ertragen::V,fulaing,шыдау
1652,ertragen::V,foighnigh,төзу
1653,ertragen::V,foighnigh,шыдау
1654,Ader::N,,көктамыр
1655,Ader::N,,күретамыр
1656,vorwärts::ADV,,ілгері
