,Concept_ID,kk,ab
1393,arbeiten::V,еңбектену,аусура
1394,sammeln::V,жыю,аҟəшəара
1395,pflücken::V,жұлу,аҿыршəара
1396,pflücken::V,жұлу,аҿыхра
1397,jagen::V,аулау,ашəарыцара
1398,fischen::V,балык_аулау,аҧсыӡ икуеит
1399,fassen::V,ұстау,акра
1400,hüten::V,жаю,арҳəра
1401,hüten::V,жаю,ахьчара
1402,hüten::V,бағу,арҳəра
1403,hüten::V,бағу,ахьчара
1404,treiben::V,айдау,акацара
1405,anbinden::V,байлау,адҳəалара
1406,füttern::V,ас ішкізу,акырҿаҵара
1407,füttern::V,азықтандыру,акырҿаҵара
1408,füttern::V,қоректендіру,акырҿаҵара
1409,melken::V,сауу,ахьара
1410,hacken::V,турау,аҟəаҟəара
1411,gießen::V,суару,аҵаҭəара
1412,reifen::V,жетілу,ашəра
1413,reifen::V,жетілу,аҟалара
1414,zubereiten::V,даяр ету,ацура
1415,kochen::V,асу,ажəра
1416,backen::V,пісіру,аӡра
1417,braten::V,қуыру,аӡра
1418,umrühren::V,былғалау,аилрыхра
1419,umrühren::V,сапырылыстыру,аилрыхра
1420,stricken::V,торлау,аҧара
1421,stricken::V,тоқу,аҧара
1422,nähen::V,тігу,аӡахра
1423,färben::V,бояу,ашəра
1424,färben::V,сырлау,ашəра
1425,reinigen::V,аршу,арыцқьара
1426,reinigen::V,тазалау,арыцқьара
1427,waschen::V,жуу,аӡәӡәара
1428,abwischen::V,сүрту,арбара
1429,spülen::V,шаю,аҭыршара
1430,fegen::V,сыпыру,аҧссара
1431,kehren::V,сыпыру,
1432,baden::V,шомылу,аҽыкəабара
1433,sich waschen::V,жуыну,аҽыӡəӡəара
1434,ausziehen::V,шешу,ашəыхра
1435,anziehen::V,кигізу,ашəҵара
1436,sich anziehen::V,киіну,аҽеилаҳəара
1437,kämmen::V,тарау,аҳəара
1438,schmücken::V,әсемдеу,арҧшӡара
1439,schmücken::V,мәнерлеу,арҧшӡара
1440,schmücken::V,көріктендіру,арҧшӡара
1441,sagen::V,деу,аҳəара
1442,sagen::V,айту,аҳəара
1443,sprechen::V,деу,ацəажəара
1444,sprechen::V,айту,ацəажəара
1445,reden::V,сөйлеу,ацəажəара
1446,reden::V,сөйлеу,аицәажәара
1447,reden::V,сөйлесу,ацəажəара
1448,reden::V,сөйлесу,аицәажәара
1449,reden::V,тіл қатысу,ацəажəара
1450,reden::V,тіл қатысу,аицәажәара
1451,sich unterhalten::V,сұхбаттасу,аицәажәара
1452,fragen::V,сұрау,азҵаара
1453,bitten::V,өтіну,аҳəара
1454,bitten::V,жалыну,аҳəара
1455,erzählen::V,айту,аҳəара
1456,mitteilen::V,білдіру,азыцҳара
1457,nennen::V,атау,ахьӡҵара
1458,rufen::V,шақыру,азҿыҭра
1459,prahlen::V,бөсу,аҽхəара
1460,übersetzen::V,аудару,аиҭагара
1461,denken::V,ойлау,азхəыцра
1462,glauben::V,нану,ахаҵара
1463,glauben::V,илану,ахаҵара
1464,bemerken::V,аңғару,агəаҭара
1465,erkennen::V,тану,адырра
1466,begreifen::V,ұғу,аилкаара
1467,begreifen::V,аңғарып алу,аилкаара
1468,verstehen::V,пайым,аҳара
1469,verstehen::V,түсіну,аҳара
1470,lernen::V,оқу,аҵара
1471,wissen::V,хабардар болу,адырра
1472,sich erinnern an::V,еске түсіру,агəаларшəара
1473,vergessen::V,ұмыту,ахашҭра
1474,messen::V,өлшеу,ашəара
1475,zählen::V,санау,аҧхьаӡара
1476,rechnen::V,санап шығару,аҳасабра
1477,rechnen::V,санап шығу,аҳасабра
1478,rechnen::V,санау,аҳасабра
1479,lesen::V,оқу,аҧхьара
1480,malen::V,сурет салу,
1481,zeichnen::V,сурет салу,
1482,schreiben::V,жазу,
1483,besitzen::V,болу,амазаара
1484,kaufen::V,алу,Аахəара
1485,kaufen::V,әперу,Аахəара
1486,verkaufen::V,сату,аҭира
1487,bezahlen::V,төлеу,ахҭынҵара
1488,bezahlen::V,төлеу,ашəара
1489,bezahlen::V,ақы беру,ахҭынҵара
1490,bezahlen::V,ақы беру,ашəара
1491,bezahlen::V,ақы төлеу,ахҭынҵара
1492,bezahlen::V,ақы төлеу,ашəара
1493,zahlen::V,төлеу,ашəара
1494,beherrschen::V,билеу,
1495,ertragen::V,төзу,ачҳара
1496,ertragen::V,шыдау,ачҳара
