,Concept_ID,el,el
1287,leiten::V,ηγούμαι,ηγούμαι
1288,leiten::V,ηγούμαι,διευθύνω
1289,leiten::V,διευθύνω,ηγούμαι
1290,leiten::V,διευθύνω,διευθύνω
1291,antreiben::V,σπρώχνω,σπρώχνω
1292,antreiben::V,σπρώχνω,παρακινώ
1293,antreiben::V,παρακινώ,σπρώχνω
1294,antreiben::V,παρακινώ,παρακινώ
1295,lassen::V,αφήνω,αφήνω
1296,einladen::V,προσκαλώ,προσκαλώ
1297,vereinigen::V,ενώνω,ενώνω
1298,besuchen::V,επισκέπτομαι,επισκέπτομαι
1299,treffen::V,συναντώ,συναντώ
1300,sich versammeln::V,μαζεύομαι,μαζεύομαι
1301,spielen::V,παίζω,παίζω
1302,singen::V,τραγουδώ,τραγουδώ
1303,tanzen::V,χορεύω,χορεύω
1304,sich trennen::V,αποχωρίζομαι,αποχωρίζομαι
1305,verlassen::V,εγκαταλείπω,εγκαταλείπω
1306,retten::V,σώζω,σώζω
1307,bewachen::V,φρουρώ,φρουρώ
1308,schützen::V,προστατεύω,προστατεύω
1309,verteidigen::V,υπερασπίζω,υπερασπίζω
1310,sich schlagen::V,χτυπιέμαι,χτυπιέμαι
1311,schießen::V,πυροβολώ,πυροβολώ
1312,siegen::V,νικώ,νικώ
1313,ärgern::V,τσαντίζω,τσαντίζω
1314,schlagen::V,χτυπώ,χτυπώ
1315,treten::V,κλοτσώ,κλοτσώ
1316,stechen::V,τρυπώ,τρυπώ
1317,stoßen::V,ωθώ,ωθώ
1318,stoßen::V,ωθώ,σπρώχνω
1319,stoßen::V,σπρώχνω,ωθώ
1320,stoßen::V,σπρώχνω,σπρώχνω
1321,stehlen::V,κλέβω,κλέβω
1322,stören::V,διαταράσσω,διαταράσσω
1323,belästigen::V,ενοχλώ,ενοχλώ
1324,verbergen::V,κρύβω,κρύβω
1325,täuschen::V,παραπλανώ,παραπλανώ
1326,betrügen::V,απατώ,απατώ
1327,töten::V,σκοτώνω,σκοτώνω
1328,töten::V,σκοτώνω,θανατώνω
1329,töten::V,θανατώνω,σκοτώνω
1330,töten::V,θανατώνω,θανατώνω
1331,wohnen::V,μένω,μένω
1332,wohnen::V,μένω,κατοικώ
1333,wohnen::V,κατοικώ,μένω
1334,wohnen::V,κατοικώ,κατοικώ
1335,arbeiten::V,δουλεύω,δουλεύω
1336,arbeiten::V,δουλεύω,εργάζομαι
1337,arbeiten::V,εργάζομαι,δουλεύω
1338,arbeiten::V,εργάζομαι,εργάζομαι
1339,sammeln::V,μαζεύω,μαζεύω
1340,sammeln::V,μαζεύω,συλλέγω
1341,sammeln::V,συλλέγω,μαζεύω
1342,sammeln::V,συλλέγω,συλλέγω
1343,pflücken::V,κόβω,κόβω
1344,jagen::V,κυνηγώ,κυνηγώ
1345,fischen::V,ψαρεύω,ψαρεύω
1346,fassen::V,πιάνω,πιάνω
1347,hüten::V,φυλάγω,φυλάγω
1348,hüten::V,φυλάγω,προσέχω
1349,hüten::V,προσέχω,φυλάγω
1350,hüten::V,προσέχω,προσέχω
1351,treiben::V,οδηγώ,οδηγώ
1352,anbinden::V,δένω,δένω
1353,füttern::V,ταΐζω,ταΐζω
1354,melken::V,αρμέγω,αρμέγω
1355,hacken::V,κόβω,κόβω
1356,gießen::V,ποτίζω,ποτίζω
1357,reifen::V,ωριμάζω,ωριμάζω
1358,zubereiten::V,ετοιμάζω,ετοιμάζω
1359,kochen::V,βράζω,βράζω
1360,backen::V,ψήνω,ψήνω
1361,braten::V,τηγανίζω,τηγανίζω
1362,umrühren::V,ανακατεύω,ανακατεύω
1363,stricken::V,πλέκω,πλέκω
1364,nähen::V,ράβω,ράβω
1365,färben::V,βάφω,βάφω
1366,färben::V,βάφω,χρωματίζω
1367,färben::V,χρωματίζω,βάφω
1368,färben::V,χρωματίζω,χρωματίζω
1369,reinigen::V,καθαρίζω,καθαρίζω
1370,waschen::V,πλένω,πλένω
1371,abwischen::V,σφουγγίζω,σφουγγίζω
1372,spülen::V,ξεπλένω,ξεπλένω
1373,fegen::V,σκουπίζω,σκουπίζω
1374,kehren::V,σκουπίζω,σκουπίζω
1375,baden::V,κάνω μπάνιο,κάνω μπάνιο
1376,sich waschen::V,πλένομαι,πλένομαι
1377,ausziehen::V,βγάζω,βγάζω
1378,anziehen::V,φορώ,φορώ
1379,sich anziehen::V,ντύνομαι,ντύνομαι
1380,kämmen::V,χτενίζω,χτενίζω
1381,schmücken::V,στολίζω,στολίζω
1382,sagen::V,λέω,λέω
1383,sprechen::V,μιλώ,μιλώ
1384,reden::V,μιλώ,μιλώ
1385,reden::V,μιλώ,κουβεντιάζω
1386,reden::V,κουβεντιάζω,μιλώ
1387,reden::V,κουβεντιάζω,κουβεντιάζω
1388,sich unterhalten::V,συνομιλώ,συνομιλώ
1389,sich unterhalten::V,συνομιλώ,κουβεντιάζω
1390,sich unterhalten::V,κουβεντιάζω,συνομιλώ
1391,sich unterhalten::V,κουβεντιάζω,κουβεντιάζω
1392,fragen::V,ρωτώ,ρωτώ
1393,bitten::V,ζητώ,ζητώ
1394,bitten::V,ζητώ,παρακαλώ
1395,bitten::V,παρακαλώ,ζητώ
1396,bitten::V,παρακαλώ,παρακαλώ
1397,erzählen::V,διηγούμαι,διηγούμαι
1398,mitteilen::V,πληροφορώ,πληροφορώ
1399,nennen::V,ονομάζω,ονομάζω
1400,rufen::V,φωνάζω,φωνάζω
1401,prahlen::V,καυχιέμαι,καυχιέμαι
1402,übersetzen::V,μεταφράζω,μεταφράζω
1403,denken::V,σκέφτομαι,σκέφτομαι
1404,glauben::V,πιστεύω,πιστεύω
1405,bemerken::V,παρατηρώ,παρατηρώ
1406,erkennen::V,αναγνωρίζω,αναγνωρίζω
1407,begreifen::V,καταλαβαίνω,καταλαβαίνω
1408,verstehen::V,ακούω,ακούω
1409,lernen::V,μαθαίνω,μαθαίνω
1410,wissen::V,ξέρω,ξέρω
1411,sich erinnern an::V,θυμάμαι,θυμάμαι
1412,vergessen::V,ξεχνώ,ξεχνώ
1413,messen::V,μετρώ,μετρώ
1414,zählen::V,μετρώ,μετρώ
1415,rechnen::V,λογαριάζω,λογαριάζω
1416,lesen::V,διαβάζω,διαβάζω
1417,malen::V,ζωγραφίζω,ζωγραφίζω
1418,zeichnen::V,σχεδιάζω,σχεδιάζω
1419,schreiben::V,γράφω,γράφω
1420,besitzen::V,κατέχω,κατέχω
1421,kaufen::V,αγοράζω,αγοράζω
1422,verkaufen::V,πουλώ,πουλώ
1423,bezahlen::V,πληρώνω,πληρώνω
1424,zahlen::V,πληρώνω,πληρώνω
1425,beherrschen::V,κυριαρχώ,κυριαρχώ
1426,ertragen::V,βαστώ,βαστώ
1427,ertragen::V,βαστώ,αντέχω
1428,ertragen::V,αντέχω,βαστώ
1429,ertragen::V,αντέχω,αντέχω
