,Concept_ID,lv,ab
2056,spazierengehen::V,staigāt,анеи-ааира
2057,spazierengehen::V,pastaigāties,анеи-ааира
2058,eilen::V,тэрмасьны,аццакра
2059,eilen::V,traukt,аццакра
2060,sich beeilen::V,тэрмасьны,аццакра
2061,sich beeilen::V,steigties,аццакра
2062,sich beeilen::V,pasteigties,аццакра
2063,sausen::V,тӧвзьыны,аҧырра
2064,sausen::V,тӧвзьыны,иҭрысны
2065,sausen::V,тӧвзьыны,ишьҭҟьаны ацара
2066,sausen::V,drāzt,аҧырра
2067,sausen::V,drāzt,иҭрысны
2068,sausen::V,drāzt,ишьҭҟьаны ацара
2069,sausen::V,brāzties,аҧырра
2070,sausen::V,brāzties,иҭрысны
2071,sausen::V,brāzties,ишьҭҟьаны ацара
2072,rennen::V,котӧртны,аҩра
2073,rennen::V,skriet,аҩра
2074,springen::V,чеччавны,аҧара
2075,springen::V,lēkt,аҧара
2076,klettern::V,кышасьны,ақəлара
2077,klettern::V,кавшасьны,ақəлара
2078,klettern::V,kāpt,ақəлара
2079,klettern::V,rāpties,ақəлара
2080,schaukeln::V,гычасьны,аҟəараҟəанҽара
2081,schaukeln::V,šūpoties,аҟəараҟəанҽара
2082,schaukeln::V,zvalstīties,аҟəараҟəанҽара
2083,kriechen::V,кыссьыны,аҳəазара
2084,kriechen::V,līst,аҳəазара
2085,kriechen::V,rāpot,аҳəазара
2086,schwimmen::V,уявны,аӡсара
2087,schwimmen::V,peldēt,аӡсара
2088,tauchen::V,сунавны,ахəӡааҵəира
2089,tauchen::V,gremdēties,ахəӡааҵəира
2090,rudern::V,пелысасьны,аҵшьра
2091,rudern::V,airēt,аҵшьра
2092,rudern::V,irties,аҵшьра
2093,fahren::V,мунны,акала
2094,fahren::V,braukt,акала
2095,fliegen::V,лэбны,аҧырра
2096,fliegen::V,lidot,аҧырра
2097,fliegen::V,laisties,аҧырра
2098,gehen::V,мyнны,аиҭаҵра
2099,gehen::V,iet,аиҭаҵра
2100,weggehen::V,мунавны,ацара
2101,weggehen::V,aiziet,ацара
2102,abfahren::V,мӧдӧдчыны,адəықəлара
2103,abfahren::V,мӧдӧдчыны,ацара
2104,abfahren::V,atiet,адəықəлара
2105,abfahren::V,atiet,ацара
2106,abfahren::V,aizbraukt,адəықəлара
2107,abfahren::V,aizbraukt,ацара
2108,anhalten::V,джӧмдыны,ааныргылара
2109,anhalten::V,apstāties,ааныргылара
2110,hineingehen::V,пырны,аҭалара
2111,hineingehen::V,ieiet,аҭалара
2112,eintreten::V,пырны,аҩналара
2113,eintreten::V,ienākt,аҩналара
2114,kommen::V,воны,аара
2115,kommen::V,воны,ааира
2116,kommen::V,локны,аара
2117,kommen::V,локны,ааира
2118,kommen::V,nākt,аара
2119,kommen::V,nākt,ааира
2120,ankommen::V,воны,ааира
2121,ankommen::V,воны,аара
2122,ankommen::V,воны,анеира
2123,ankommen::V,локны,ааира
2124,ankommen::V,локны,аара
2125,ankommen::V,локны,анеира
2126,ankommen::V,nonākt,ааира
2127,ankommen::V,nonākt,аара
2128,ankommen::V,nonākt,анеира
2129,ankommen::V,ierasties,ааира
2130,ankommen::V,ierasties,аара
2131,ankommen::V,ierasties,анеира
2132,zurückkommen::V,косны,азыхынҳəра
2133,zurückkommen::V,бергӧдчыны,азыхынҳəра
2134,zurückkommen::V,atgriezties,азыхынҳəра
2135,bleiben::V,кольны,аанхара
2136,bleiben::V,кольны,анхара
2137,bleiben::V,кольны,аангылара
2138,bleiben::V,palikt,аанхара
2139,bleiben::V,palikt,анхара
2140,bleiben::V,palikt,аангылара
2141,warten::V,виччысьны,азҧшзаара
2142,warten::V,gaidīt,азҧшзаара
2143,erwarten::V,виччысьны,азҧшра
2144,erwarten::V,sagaidīt,азҧшра
2145,suchen::V,корсьны,ашьҭазаара
2146,suchen::V,meklēt,ашьҭазаара
2147,finden::V,казявны,аҧшаара
2148,finden::V,rast,аҧшаара
2149,finden::V,atrast,аҧшаара
2150,versuchen::V,заводитчывны,аҽазкра
2151,versuchen::V,mēģināt,аҽазкра
2152,vorbereiten::V,дасьтыны,армазеира
2153,vorbereiten::V,gatavot,армазеира
2154,vorbereiten::V,sagatavot,армазеира
2155,lieben::V,радейтны,абзиабара
2156,lieben::V,mīlēt,абзиабара
2157,mögen::V,радейтны,агəаҧхара
2158,mögen::V,gribēties,агəаҧхара
2159,lachen::V,серавны,аччара
2160,lachen::V,серавлыны,аччара
2161,lachen::V,smiet,аччара
2162,lachen::V,smieties,аччара
2163,rühren::V,нормӧдны,арҵəуара
2164,rühren::V,aizgrābt,арҵəуара
2165,weinen::V,бӧрдны,аҵəуара
2166,weinen::V,raudāt,аҵəуара
2167,schimpfen::V,видчыны,ацəҳара
2168,schimpfen::V,rāties,ацəҳара
2169,schimpfen::V,lamāties,ацəҳара
2170,sich ärgern::V,скӧравны,агəаара
2171,sich ärgern::V,īgt,агəаара
2172,sich ärgern::V,pukoties,агəаара
2173,sich ärgern::V,dusmoties,агəаара
2174,sich fürchten::V,повны,аӡыӡара
2175,sich fürchten::V,bīties,аӡыӡара
2176,sich fürchten::V,baidīties,аӡыӡара
2177,fürchten::V,повны,ацəшəара
2178,fürchten::V,baidīties no,ацəшəара
2179,fliehen::V,пышйыны,абналара
2180,fliehen::V,пышйыны,ацəцара
2181,fliehen::V,bēgt,абналара
2182,fliehen::V,bēgt,ацəцара
2183,flüchten::V,пышйыны,абналара
2184,flüchten::V,пышйыны,ацəцара
2185,flüchten::V,aizbēgt,абналара
2186,flüchten::V,aizbēgt,ацəцара
2187,sehen::V,аддзыны,абара
2188,sehen::V,redzēt,абара
2189,anschauen::V,видзӧдны,ахəаҧшра
2190,anschauen::V,paraudzīties,ахəаҧшра
2191,ansehen::V,видзӧдны,ахəаҧшра
2192,ansehen::V,aplūkot,ахəаҧшра
2193,hören::V,кывны,аҳара
2194,hören::V,dzirdēt,аҳара
2195,zuhören::V,кывзыны,азыӡырҩра
2196,zuhören::V,klausīties,азыӡырҩра
2197,probieren::V,видлыны,аҧышəара
2198,probieren::V,nogaršot,аҧышəара
2199,riechen::V,чушкыны,афыҩра
2200,riechen::V,ost,афыҩра
2201,riechen::V,ostīt,афыҩра
2202,fühlen::V,вежӧртны,анырра
2203,fühlen::V,вежӧртны,ацәакырра
2204,fühlen::V,гӧгӧрвоны,анырра
2205,fühlen::V,гӧгӧрвоны,ацәакырра
2206,fühlen::V,just,анырра
2207,fühlen::V,just,ацәакырра
2208,fühlen::V,izjust,анырра
2209,fühlen::V,izjust,ацәакырра
2210,scheinen::V,кажитчыны,шәа
2211,scheinen::V,кажитчыны,аацәырҵа
2212,scheinen::V,šķist,шәа
2213,scheinen::V,šķist,аацәырҵа
2214,scheinen::V,likties,шәа
2215,scheinen::V,likties,аацәырҵа
2216,zu sehen sein::V,тыдавны,
2217,zu sehen sein::V,parādīties,
2218,vernehmen::V,кывны,аҳара
2219,vernehmen::V,saklausīt,аҳара
2220,frieren::V,кынмыны,ашəра
2221,frieren::V,кынмыны,аҵаара
2222,frieren::V,salt,ашəра
2223,frieren::V,salt,аҵаара
2224,tun::V,керны,аҟаҵара
2225,tun::V,darīt,аҟаҵара
2226,können::V,кужны,алшара
2227,können::V,prast,алшара
2228,wollen::V,кӧсйыны,аҭахра
2229,wollen::V,gribēt,аҭахра
2230,anfangen::V,заводитны,алагара
2231,anfangen::V,пондыны,алагара
2232,anfangen::V,sākt,алагара
2233,anfangen::V,iesākt,алагара
2234,beenden::V,помавны,алгара
2235,beenden::V,beigt,алгара
2236,beenden::V,pabeigt,алгара
2237,aufhören::V,дугӧдны,аҟəыҵра
2238,aufhören::V,pārtraukt,аҟəыҵра
2239,gelingen::V,артмыны,аура
2240,gelingen::V,артмыны,аманшəалахара
2241,gelingen::V,артмыны,алҵра
2242,gelingen::V,izdoties,аура
2243,gelingen::V,izdoties,аманшəалахара
2244,gelingen::V,izdoties,алҵра
2245,geraten::V,сюрны,нзаарын
2246,geraten::V,веськавны,нзаарын
2247,geraten::V,veikties,нзаарын
2248,öffnen::V,восьтыны,аартра
2249,öffnen::V,atvērt,аартра
2250,öffnen::V,attaisīt,аартра
2251,schließen::V,пӧдлавны,аркра
2252,schließen::V,slēgt,аркра
2253,schließen::V,aizvērt,аркра
2254,schließen::V,aiztaisīt,аркра
2255,stellen::V,сувтӧдны,аргылара
2256,stellen::V,likt,аргылара
2257,stellen::V,nolikt,аргылара
2258,setzen::V,пуксьӧдны,артəара
2259,setzen::V,sēdināt,артəара
2260,legen::V,пуктыны,ақəҵара
2261,legen::V,likt,ақəҵара
2262,berühren::V,вӧрзьӧдны,акьысра
2263,berühren::V,вӧрзьӧдны,алакьысра
2264,berühren::V,инмӧдчывны,акьысра
2265,berühren::V,инмӧдчывны,алакьысра
2266,berühren::V,skart,акьысра
2267,berühren::V,skart,алакьысра
2268,berühren::V,aizskart,акьысра
2269,berühren::V,aizskart,алакьысра
2270,verbinden::V,йитны,аҿаҳəара
2271,verbinden::V,saistīt,аҿаҳəара
2272,verbinden::V,savienot,аҿаҳəара
2273,bedecken::V,вевттьыны,ақəршəра
2274,bedecken::V,apsegt,ақəршəра
2275,bedecken::V,pārsegt,ақəршəра
2276,aufhängen::V,ӧшӧдны,акнаҳара
2277,aufhängen::V,джагӧдны,акнаҳара
2278,aufhängen::V,uzkārt,акнаҳара
2279,anzünden::V,ӧзтыны,аркра
2280,anzünden::V,aizdegt,аркра
2281,anzünden::V,aizdedzināt,аркра
2282,aufheben::V,чеччӧдны,ашьҭыхра
2283,aufheben::V,сувтӧдны,ашьҭыхра
2284,aufheben::V,pacelt,ашьҭыхра
2285,zurücklassen::V,кольны,аныжьра
2286,zurücklassen::V,atstāt,аныжьра
2287,verlieren::V,воштыны,ацəыӡра
2288,verlieren::V,zaudēt,ацəыӡра
2289,verlieren::V,pazaudēt,ацəыӡра
2290,fallen lassen::V,уськӧдны,ацəкаҳара
2291,fallen lassen::V,nomest,ацəкаҳара
2292,machen::V,вӧчны,ачаҧара
2293,machen::V,лӧсьӧдны,ачаҧара
2294,machen::V,darīt,ачаҧара
2295,herstellen::V,лӧсьӧдны,аиҵдара
2296,herstellen::V,ražot,аиҵдара
2297,herstellen::V,izgatavot,аиҵдара
2298,bauen::V,лэптыны,аргылара
2299,bauen::V,celt,аргылара
2300,bauen::V,būvēt,аргылара
2301,reparieren::V,дзоньтавны,арҽеира
2302,reparieren::V,labot,арҽеира
2303,reparieren::V,remontēt,арҽеира
2304,verbessern::V,бурмӧдны,аиҕьтəра
2305,verbessern::V,labot,аиҕьтəра
2306,verbessern::V,izlabot,аиҕьтəра
2307,ändern::V,вежны,аҧсахра
2308,ändern::V,mainīt,аҧсахра
2309,graben::V,кодйыны,ажра
2310,graben::V,rakt,ажра
2311,beugen::V,куснявны,арҟəра
2312,beugen::V,куснявны,архəара
2313,beugen::V,liekt,арҟəра
2314,beugen::V,liekt,архəара
2315,biegen::V,куснявны,арҟəра
2316,biegen::V,куснявны,архəара
2317,biegen::V,liekt,арҟəра
2318,biegen::V,liekt,архəара
2319,drehen::V,бергӧдлыны,аргьежьра
2320,drehen::V,griezt,аргьежьра
2321,wenden::V,бергӧдны,
2322,wenden::V,apgriezt,
2323,umdrehen::V,бергӧдны,аарҳәра
2324,umdrehen::V,apgriezt,аарҳәра
2325,heben::V,лэптыны,аҩахара
2326,heben::V,лэптыны,араҳара
2327,heben::V,celt,аҩахара
2328,heben::V,celt,араҳара
2329,heben::V,cilāt,аҩахара
2330,heben::V,cilāt,араҳара
2331,heben::V,pacelt,аҩахара
2332,heben::V,pacelt,араҳара
2333,hochheben::V,кыпӧдны,ахагалара
2334,hochheben::V,кыпӧдны,ашьҭҳəара
2335,hochheben::V,pacelt,ахагалара
2336,hochheben::V,pacelt,ашьҭҳəара
2337,ergreifen::V,кутны,
2338,ergreifen::V,paķert,
2339,ergreifen::V,satvert,
2340,halten::V,кутны,акра
2341,halten::V,turēt,акра
2342,halten::V,saturēt,акра
2343,drücken::V,личкыны,ақəрӷəӷəара
2344,drücken::V,топӧдны,ақəрӷəӷəара
2345,drücken::V,spiest,ақəрӷəӷəара
2346,schieben::V,ӧтдортны,аҵгəара
2347,schieben::V,ӧтдортны,агəара
2348,schieben::V,йӧткыштны,аҵгəара
2349,schieben::V,йӧткыштны,агəара
2350,schieben::V,stumt,аҵгəара
2351,schieben::V,stumt,агəара
2352,kratzen::V,гуджӧдны,ацəҟьара
2353,kratzen::V,kasīt,ацəҟьара
2354,kratzen::V,skrāpēt,ацəҟьара
2355,lecken::V,нювны,арбзара
2356,lecken::V,lakt,арбзара
2357,lecken::V,laizīt,арбзара
2358,beißen::V,курччыны,ацҳара
2359,beißen::V,kost,ацҳара
2360,abreißen::V,орӧдны,амжəара
2361,abreißen::V,atraut,амжəара
2362,abreißen::V,atplēst,амжəара
2363,abschneiden::V,вундавны,ахҵəара
2364,abschneiden::V,вундавны,аҿахҵəара
2365,abschneiden::V,nogriezt,ахҵəара
2366,abschneiden::V,nogriezt,аҿахҵəара
2367,binden::V,гӧрддзавны,аҿаҳəара
2368,binden::V,кӧртавны,аҿаҳəара
2369,binden::V,siet,аҿаҳəара
2370,binden::V,aptīt,аҿаҳəара
2371,stecken::V,сюйны,алаҵара
2372,stecken::V,bāzt,алаҵара
2373,stecken::V,spraust,алаҵара
2374,brechen::V,чегны,аҧҵəара
2375,brechen::V,lauzt,аҧҵəара
2376,brechen::V,lauzīt,аҧҵəара
2377,klopfen::V,камгыны,асра
2378,klopfen::V,klauvēt,асра
2379,hauen::V,нӧйнты,ақəкшара
2380,hauen::V,кучкыны,ақəкшара
2381,hauen::V,cirst,ақəкшара
2382,hauen::V,dauzīt,ақəкшара
2383,kleben::V,лемавны,аҷабра
2384,kleben::V,ляскавны,аҷабра
2385,kleben::V,līmēt,аҷабра
2386,kleben::V,lipināt,аҷабра
2387,reiben::V,тільны,арҟəыҷра
2388,reiben::V,зыравны,арҟəыҷра
2389,reiben::V,rīvēt,арҟəыҷра
2390,reiben::V,berzēt,арҟəыҷра
2391,streichen::V,мавтны,ахьшьра
2392,streichen::V,ziest,ахьшьра
2393,streichen::V,triept,ахьшьра
2394,schleifen::V,кеслыны,ахра
2395,schleifen::V,trīt,ахра
2396,schleifen::V,asināt,ахра
2397,schneiden::V,шырны,аҧҟара
2398,schneiden::V,griezt,аҧҟара
2399,schneiden::V,sagriezt,аҧҟара
2400,rütteln::V,легӧдны,арҵысра
2401,rütteln::V,катлӧдлыны,арҵысра
2402,rütteln::V,kratīt,арҵысра
2403,rütteln::V,purināt,арҵысра
2404,schütteln::V,тракӧдны,аршəшəара
2405,schütteln::V,kratīt,аршəшəара
2406,schwenken::V,ӧвтны,аҟьара
2407,schwenken::V,шенасьны,аҟьара
2408,schwenken::V,vēzēt,аҟьара
2409,schwenken::V,vēcināt,аҟьара
2410,schütten::V,кисьтны,аҭаҭəара
2411,schütten::V,bērt,аҭаҭəара
2412,füllen::V,тыртны,арҭəра
2413,füllen::V,pildīt,арҭəра
2414,füllen::V,piepildīt,арҭəра
2415,einwickeln::V,тубыртны,алаҳəара
2416,einwickeln::V,ietīt,алаҳəара
2417,tragen::V,нуны,аҩагара
2418,tragen::V,nest,аҩагара
2419,schleppen::V,кыскавны,арҳəазара
2420,schleppen::V,stiept,арҳəазара
2421,schleppen::V,staipīt,арҳəазара
2422,ziehen::V,кыскыны,ахара
2423,ziehen::V,vilkt,ахара
2424,aufbewahren::V,видзны,аҵəахра
2425,aufbewahren::V,glabāt,аҵəахра
2426,aufbewahren::V,uzglabāt,аҵəахра
2427,werfen::V,чӧвтны,аршəра
2428,werfen::V,шыбитны,аршəра
2429,werfen::V,mest,аршəра
2430,werfen::V,sviest,аршəра
2431,fangen::V,кутны,акра
2432,fangen::V,ķert,акра
2433,fangen::V,uzķert,акра
2434,packen::V,босьтны,анкра
2435,packen::V,босьтны,аҵкаара
2436,packen::V,paķert,анкра
2437,packen::V,paķert,аҵкаара
2438,packen::V,satvert,анкра
2439,packen::V,satvert,аҵкаара
2440,verstecken::V,дзебны,аҵəахра
2441,verstecken::V,slēpt,аҵəахра
2442,verstecken::V,noglabāt,аҵəахра
2443,teilen::V,юкны,ашара
2444,teilen::V,dalīt,ашара
2445,schicken::V,ыстыны,ашьҭра
2446,schicken::V,sūtīt,ашьҭра
2447,schicken::V,atsūtīt,ашьҭра
2448,bringen::V,вайны,аагара
2449,bringen::V,atvest,аагара
2450,hinzufügen::V,содтыны,ацҵара
2451,hinzufügen::V,pievienot,ацҵара
2452,bekommen::V,босьтны,аҧшаара
2453,bekommen::V,босьтны,архиара
2454,bekommen::V,босьтны,аура
2455,bekommen::V,dabūt,аҧшаара
2456,bekommen::V,dabūt,архиара
2457,bekommen::V,dabūt,аура
2458,erhalten::V,босьтны,аиура
2459,erhalten::V,saņemt,аиура
2460,nehmen::V,босьтны,агара
2461,nehmen::V,ņemt,агара
2462,nehmen::V,paņemt,агара
2463,wählen::V,бӧрйыны,алҧшаара
2464,wählen::V,ievēlēt,алҧшаара
2465,auswählen::V,бӧрйыны,алхра
2466,auswählen::V,izvēlēt,алхра
2467,bewahren::V,видзны,
2468,bewahren::V,saglabāt,
2469,behindern::V,конйӧдлыны,аҧырхагахара
2470,behindern::V,джӧмдӧдны,аҧырхагахара
2471,behindern::V,kavēt,аҧырхагахара
2472,behindern::V,aizkavēt,аҧырхагахара
2473,verderben::V,тшыкӧдны,алгара
2474,verderben::V,тшыкӧдны,абжьыхра
2475,verderben::V,тшыкӧдны,аҧхасҭатəра
2476,verderben::V,sabojāt,алгара
2477,verderben::V,sabojāt,абжьыхра
2478,verderben::V,sabojāt,аҧхасҭатəра
2479,beschädigen::V,тшыкӧдны,аҧхасҭатəра
2480,beschädigen::V,bojāt,аҧхасҭатəра
2481,beschädigen::V,maitāt,аҧхасҭатəра
2482,zerbrechen::V,жуглыны,аҧҽра
2483,zerbrechen::V,salauzt,аҧҽра
2484,zerbrechen::V,sadauzīt,аҧҽра
2485,zerreißen::V,орӧдны,аҧжəара
2486,zerreißen::V,pārraut,аҧжəара
2487,zerstören::V,жугӧдны,аилаҧыххаара
2488,zerstören::V,кисьтны,аилаҧыххаара
2489,zerstören::V,косявны,аилаҧыххаара
2490,zerstören::V,graut,аилаҧыххаара
2491,zerstören::V,sagraut,аилаҧыххаара
2492,verbrennen::V,сотны,абылра
2493,verbrennen::V,сотчыны,абылра
2494,verbrennen::V,dedzināt,абылра
2495,verbrennen::V,sadedzināt,абылра
2496,geben::V,сетны,аҭара
2497,geben::V,dot,аҭара
2498,geben::V,padot,аҭара
2499,reichen::V,сетны,аҭара
2500,reichen::V,padot,аҭара
2501,reichen::V,sniegt,аҭара
2502,schenken::V,козьнавны,аҩгара
2503,schenken::V,dāvāt,аҩгара
2504,schenken::V,dāvināt,аҩгара
2505,versprechen::V,кыв сетны,ақəргəыӷра
2506,versprechen::V,solīt,ақəргəыӷра
2507,versprechen::V,apsolīt,ақəргəыӷра
2508,wünschen::V,кӧсйыны,
2509,wünschen::V,vēlēt,
2510,wünschen::V,novēlēt,
2511,loben::V,ошкыны,арҽхəара
2512,loben::V,lielīt,арҽхəара
2513,küssen::V,окавны,агəӡра
2514,küssen::V,bučot,агəӡра
2515,küssen::V,skūpstīt,агəӡра
2516,wiegen::V,гудрӧдлыны,
2517,wiegen::V,šūpot,
2518,zudecken::V,веввттьыны,аҵахҩара
2519,zudecken::V,веввттьыны,ақəршəра
2520,zudecken::V,apklāt,аҵахҩара
2521,zudecken::V,apklāt,ақəршəра
2522,zudecken::V,aizsegt,аҵахҩара
2523,zudecken::V,aizsegt,ақəршəра
2524,wecken::V,садьмӧдны,арҿыхара
2525,wecken::V,чуксавны,арҿыхара
2526,wecken::V,modināt,арҿыхара
2527,zeigen::V,петкӧдлыны,арбара
2528,zeigen::V,rādīt,арбара
2529,führen::V,нуӧдны,аныҟəгара
2530,führen::V,vadīt,аныҟəгара
2531,lehren::V,велӧдны,арҵара
2532,lehren::V,mācīt,арҵара
2533,lehren::V,iemācīt,арҵара
2534,unterrichten::V,велӧдны,арҧхьара
2535,unterrichten::V,apmācīt,арҧхьара
2536,aufziehen::V,быдтыны,ааӡара
2537,aufziehen::V,uzaudzināt,ааӡара
2538,leiten::V,веськӧдлыны,ахагылазаара
2539,leiten::V,vadīt,ахагылазаара
2540,leiten::V,pārzināt,ахагылазаара
2541,antreiben::V,тэрмӧдны,арццакра
2542,antreiben::V,urdīt,арццакра
2543,antreiben::V,mudināt,арццакра
2544,lassen::V,тшӧктыны,арҟаҵара
2545,lassen::V,ļaut,арҟаҵара
2546,einladen::V,корны,ааҕхьара
2547,einladen::V,корны,анаҧхьара
2548,einladen::V,ielūgt,ааҕхьара
2549,einladen::V,ielūgt,анаҧхьара
2550,einladen::V,aicināt,ааҕхьара
2551,einladen::V,aicināt,анаҧхьара
2552,vereinigen::V,ӧтувтны,аилаҵара
2553,vereinigen::V,котыртны,аилаҵара
2554,vereinigen::V,vienot,аилаҵара
2555,vereinigen::V,apvienot,аилаҵара
2556,besuchen::V,волыны,абара
2557,besuchen::V,ветлыны,абара
2558,besuchen::V,apciemot,абара
2559,treffen::V,вочаӧдны,аҧылара
2560,treffen::V,паныдавны,аҧылара
2561,treffen::V,satikt,аҧылара
2562,treffen::V,sastapt,аҧылара
2563,sich versammeln::V,лӧсьӧдчыны,аизара
2564,sich versammeln::V,salasīties,аизара
2565,sich versammeln::V,sapulcēties,аизара
2566,spielen::V,ворсны,ахəмарра
2567,spielen::V,spēlēt,ахəмарра
2568,spielen::V,spēlēties,ахəмарра
2569,singen::V,сьывны,ашəаҳəара
2570,singen::V,dziedāt,ашəаҳəара
2571,tanzen::V,йӧктыны,акəашара
2572,tanzen::V,diet,акəашара
2573,tanzen::V,dejot,акəашара
2574,tanzen::V,dancot,акəашара
2575,sich trennen::V,торйӧдчыны,аилыҵра
2576,sich trennen::V,šķirties,аилыҵра
2577,sich trennen::V,izšķirties,аилыҵра
2578,verlassen::V,эновтны,акажьра
2579,verlassen::V,atstāt,акажьра
2580,retten::V,видзны,Аиқəрхара
2581,retten::V,мездыны,Аиқəрхара
2582,retten::V,glābt,Аиқəрхара
2583,bewachen::V,видзны,ахьчара
2584,bewachen::V,sargāt,ахьчара
2585,schützen::V,видзны,ацəыхьчара
2586,schützen::V,pasargāt,ацəыхьчара
2587,schützen::V,aizsargāt,ацəыхьчара
2588,verteidigen::V,дорйыны,ахьчара
2589,verteidigen::V,aizstāvēt,ахьчара
2590,sich schlagen::V,косясьны,аисра
2591,sich schlagen::V,kauties,аисра
2592,sich schlagen::V,izkauties,аисра
2593,schießen::V,лыйны,ахысра
2594,schießen::V,šaut,ахысра
2595,schießen::V,šaudīt,ахысра
2596,siegen::V,вермыны,аиааира
2597,siegen::V,uzvarēt,аиааира
2598,ärgern::V,лӧгӧдны,аргəаара
2599,ärgern::V,лёкмӧдны,аргəаара
2600,ärgern::V,скӧрмӧдны,аргəаара
2601,ärgern::V,sadusmot,аргəаара
2602,schlagen::V,вартны,асра
2603,schlagen::V,вартны,аҭасра
2604,schlagen::V,sist,асра
2605,schlagen::V,sist,аҭасра
2606,schlagen::V,triekt,асра
2607,schlagen::V,triekt,аҭасра
2608,treten::V,лёгны,
2609,treten::V,майкны,
2610,treten::V,mīt,
2611,treten::V,paspert,
2612,stechen::V,бышткыны,алакшара
2613,stechen::V,durt,алакшара
2614,stoßen::V,тойлыны,агəҭасра
2615,stoßen::V,йӧткавны,агəҭасра
2616,stoßen::V,grūst,агəҭасра
2617,stehlen::V,гусявны,аӡара
2618,stehlen::V,zagt,аӡара
2619,stören::V,падмӧдны,аҧырхагахара
2620,stören::V,traucēt,аҧырхагахара
2621,belästigen::V,дӧзмӧдны,аргəамҵра
2622,belästigen::V,apgrūtināt,аргəамҵра
2623,verbergen::V,дзебны,аӡара
2624,verbergen::V,сайӧдны,аӡара
2625,verbergen::V,slēpt,аӡара
2626,verbergen::V,paslēpt,аӡара
2627,täuschen::V,пӧръявны,ажьара
2628,täuschen::V,ылӧдны,ажьара
2629,täuschen::V,mānīt,ажьара
2630,täuschen::V,maldināt,ажьара
2631,betrügen::V,сӧрны,ажьара
2632,betrügen::V,krāpt,ажьара
2633,betrügen::V,apkrāpt,ажьара
2634,töten::V,вины,ашьра
2635,töten::V,nāvēt,ашьра
2636,töten::V,nogalināt,ашьра
2637,wohnen::V,овны,анхара
2638,wohnen::V,dzīvot,анхара
2639,arbeiten::V,уджавны,аусура
2640,arbeiten::V,strādāt,аусура
2641,arbeiten::V,darboties,аусура
2642,sammeln::V,чукӧртны,аҟəшəара
2643,sammeln::V,vākt,аҟəшəара
2644,pflücken::V,вотны,аҿыршəара
2645,pflücken::V,вотны,аҿыхра
2646,pflücken::V,ӧктыны,аҿыршəара
2647,pflücken::V,ӧктыны,аҿыхра
2648,pflücken::V,raut,аҿыршəара
2649,pflücken::V,raut,аҿыхра
2650,pflücken::V,plūkt,аҿыршəара
2651,pflücken::V,plūkt,аҿыхра
2652,jagen::V,кыйсьыны,ашəарыцара
2653,jagen::V,medīt,ашəарыцара
2654,fischen::V,чери кыйны,аҧсыӡ икуеит
2655,fischen::V,zvejot,аҧсыӡ икуеит
2656,fassen::V,кутны,акра
2657,fassen::V,saķert,акра
2658,hüten::V,видзны,арҳəра
2659,hüten::V,видзны,ахьчара
2660,hüten::V,йирӧдны,арҳəра
2661,hüten::V,йирӧдны,ахьчара
2662,hüten::V,ganīt,арҳəра
2663,hüten::V,ganīt,ахьчара
2664,treiben::V,вӧтлыны,акацара
2665,treiben::V,dzīt,акацара
2666,anbinden::V,домавны,адҳəалара
2667,anbinden::V,piesiet,адҳəалара
2668,anbinden::V,piesaistīt,адҳəалара
2669,füttern::V,вердны,акырҿаҵара
2670,füttern::V,barot,акырҿаҵара
2671,melken::V,лысьтыны,ахьара
2672,melken::V,slaukt,ахьара
2673,hacken::V,керавны,аҟəаҟəара
2674,hacken::V,kapāt,аҟəаҟəара
2675,gießen::V,киськавны,аҵаҭəара
2676,gießen::V,liet,аҵаҭəара
2677,gießen::V,laistīt,аҵаҭəара
2678,reifen::V,кисьмыны,ашəра
2679,reifen::V,кисьмыны,аҟалара
2680,reifen::V,briest,ашəра
2681,reifen::V,briest,аҟалара
2682,zubereiten::V,дасьтыны,ацура
2683,zubereiten::V,taisīt,ацура
2684,zubereiten::V,gatavot,ацура
2685,kochen::V,пуны,ажəра
2686,kochen::V,vārīt,ажəра
2687,backen::V,пӧжавны,аӡра
2688,backen::V,cept,аӡра
2689,braten::V,пражитны,аӡра
2690,braten::V,cept,аӡра
2691,braten::V,cepināt,аӡра
2692,umrühren::V,сорлавны,аилрыхра
2693,umrühren::V,maisīt,аилрыхра
2694,umrühren::V,apmaisīt,аилрыхра
2695,stricken::V,кӧртны,аҧара
2696,stricken::V,adīt,аҧара
2697,nähen::V,вурны,аӡахра
2698,nähen::V,šūt,аӡахра
2699,färben::V,мичӧдны,ашəра
2700,färben::V,краситны,ашəра
2701,färben::V,krāsot,ашəра
2702,färben::V,nokrāsot,ашəра
2703,reinigen::V,весавны,арыцқьара
2704,reinigen::V,tīrīt,арыцқьара
2705,reinigen::V,attīrīt,арыцқьара
2706,waschen::V,мыськыны,аӡәӡәара
2707,waschen::V,mazgāt,аӡәӡәара
2708,abwischen::V,чышкыны,арбара
2709,abwischen::V,noslaucīt,арбара
2710,spülen::V,пожъявны,аҭыршара
2711,spülen::V,skalot,аҭыршара
2712,fegen::V,чышкыны,аҧссара
2713,fegen::V,slaucīt,аҧссара
2714,kehren::V,чышкыны,
2715,kehren::V,mēzt,
2716,baden::V,купайтчыны,аҽыкəабара
2717,baden::V,peldēties,аҽыкəабара
