,Concept_ID,pt,lt
1560,kehren::V,varrer,šluoti
1561,baden::V,banhar,maudytis
1562,baden::V,tomar banho,maudytis
1563,sich waschen::V,lavar-se,praustis
1564,ausziehen::V,despir,numauti
1565,ausziehen::V,despir,nuvilkti
1566,anziehen::V,vestir,mauti
1567,anziehen::V,vestir,apsivilkti
1568,sich anziehen::V,vestir-se,rengtis
1569,sich anziehen::V,vestir-se,apsirengti
1570,kämmen::V,pentear,šukuoti
1571,schmücken::V,adornar,puošti
1572,schmücken::V,adornar,dabinti
1573,schmücken::V,adornar,gražinti
1574,sagen::V,dizer,tarti
1575,sprechen::V,falar,kalbėti
1576,reden::V,falar,šnekėti
1577,sich unterhalten::V,conversar,kalbėtis
1578,sich unterhalten::V,conversar,šnekučiuotis
1579,fragen::V,perguntar,klausti
1580,bitten::V,pedir,prašyti
1581,erzählen::V,contar,pasakoti
1582,mitteilen::V,comunicar,skelbti
1583,mitteilen::V,comunicar,pranešti
1584,mitteilen::V,participar,skelbti
1585,mitteilen::V,participar,pranešti
1586,nennen::V,nomear,vadinti
1587,nennen::V,nomear,vardyti
1588,nennen::V,apelidar,vadinti
1589,nennen::V,apelidar,vardyti
1590,rufen::V,chamar,šaukti
1591,rufen::V,chamar,kviesti
1592,prahlen::V,gabar-se,girtis
1593,prahlen::V,vangloriar-se,girtis
1594,übersetzen::V,traduzir,versti
1595,übersetzen::V,traduzir,išversti
1596,denken::V,pensar,galvoti
1597,glauben::V,crer,manyti
1598,glauben::V,crer,tikėti
1599,bemerken::V,notar,pamatyti
1600,bemerken::V,notar,pastebėti
1601,bemerken::V,observar,pamatyti
1602,bemerken::V,observar,pastebėti
1603,erkennen::V,reconhecer,pažinti
1604,erkennen::V,reconhecer,atpažinti
1605,begreifen::V,apreender,suvokti
1606,begreifen::V,compreender,suvokti
1607,verstehen::V,entender,suprasti
1608,verstehen::V,compreender,suprasti
1609,lernen::V,aprender,mokytis
1610,wissen::V,saber,žinoti
1611,sich erinnern an::V,lembrar-se de,prisiminti
1612,sich erinnern an::V,recordar-se de,prisiminti
1613,vergessen::V,esquecer,užmiršti
1614,messen::V,medir,matuoti
1615,zählen::V,contar,skaičiuoti
1616,rechnen::V,calcular,skaičiuoti
1617,lesen::V,ler,skaityti
1618,malen::V,pintar,tapyti
1619,zeichnen::V,desenhar,piešti
1620,zeichnen::V,desenhar,žymėti
1621,zeichnen::V,desenhar,braižyti
1622,schreiben::V,escrever,rašyti
1623,besitzen::V,possuir,turėti
1624,kaufen::V,comprar,pirkti
1625,verkaufen::V,vender,parduoti
1626,bezahlen::V,pagar,apmokėti
1627,zahlen::V,pagar,mokėti
1628,beherrschen::V,imperar,valdyti
1629,ertragen::V,suportar,kę̃sti
1630,ertragen::V,suportar,pakelti
1631,ertragen::V,suportar,iškę̃sti
