,Concept_ID,kl,ro
1450,von hier::ADV,,de aici
1451,dort::ADV,,acolo
1452,oben::ADV,,sus
1453,oben::ADV,,deasupra
1454,hinauf::ADV,,în sus
1455,nicht::ADV,,nu
1456,ein wenig::ADV,,puțin
1457,so::ADV,,așa
1458,so::ADV,,atât
1459,nur::ADV,,doar
1460,vor::PRP,,înainte de
1461,hinter::PRP,,după
1462,hinter::PRP,,în spatele
1463,unter::PRP,,sub
1464,durch::PRP,,prin
1465,neben::PRP,,lângă
1466,neben::PRP,,alături de
1467,zwischen::PRP,,între
1468,zwischen::PRP,,dintre
1469,wegen::PRP,,pentru
1470,alles::PRN,,tot
1471,aufgehen[Sonne]::V,,răsări
1472,strömen::V,,curge în șiroaie
1473,fließen::V,,curge
1474,faulen::V,,se împuți
1475,verfaulen::V,,putrezi
1476,verschwinden::V,,dispărea
1477,lärmen::V,,face larmă
1478,klirren::V,,zăngăni
1479,rauschen::V,,vâjâi
1480,klingen::V,,suna
1481,müde werden::V,,se obosi
1482,krank werden::V,,se îmbolnăvi
1483,krank sein::V,,zăcea
1484,krank sein::V,,fi bolnav
1485,umkommen::V,,pieri
1486,sich rühren::V,,se mișca
1487,sich erheben::V,,se ridica
1488,hinfallen::V,,cădea jos
1489,kriechen::V,,se târî
1490,gehen::V,,merge
1491,abfahren::V,,pleca
1492,erwarten::V,,aștepta
1493,lachen::V,,râde
1494,anschauen::V,,privi
1495,probieren::V,,gusta
1496,zu sehen sein::V,,se vedea
1497,vernehmen::V,,auzi
1498,können::V,,ști
1499,können::V,,putea
1500,gelingen::V,,reuși
1501,gelingen::V,,izbuti
1502,geraten::V,,reuși
1503,ändern::V,,schimba
1504,ändern::V,,modifica
1505,drehen::V,,învârti
1506,schieben::V,,împinge
1507,rütteln::V,,zgâlțâi
1508,schütten::V,,vărsa
1509,packen::V,,apuca
1510,hinzufügen::V,,adăuga
1511,wählen::V,,opta
1512,wählen::V,,alege
1513,auswählen::V,,selecta
1514,behindern::V,,stingheri
1515,beschädigen::V,,strica
1516,reichen::V,,întinde
1517,schenken::V,,dărui
1518,wiegen::V,,legăna
1519,lassen::V,,pune pe să
1520,verlassen::V,,părăsi
1521,verlassen::V,,abandona
1522,bewachen::V,,păzi
1523,verteidigen::V,,apăra
1524,sich schlagen::V,,se bate
1525,siegen::V,,birui
1526,siegen::V,,învinge
1527,belästigen::V,,importuna
1528,täuschen::V,,amăgi
1529,pflücken::V,,culege
1530,fassen::V,,prinde
1531,hüten::V,,paște
1532,treiben::V,,mână
1533,melken::V,,mulge
1534,hacken::V,,toca
1535,hacken::V,,sparge
1536,reifen::V,,pârgui
1537,zubereiten::V,,găti
1538,backen::V,,coace
1539,stricken::V,,împleti
1540,nähen::V,,coase
1541,spülen::V,,clăti
1542,kehren::V,,mătura
1543,kämmen::V,,pieptăna
1544,schmücken::V,,împodobi
1545,sich unterhalten::V,,conversa
1546,sich unterhalten::V,,sta de vorbă
1547,nennen::V,,numi
1548,nennen::V,,chema
1549,bemerken::V,,observa
1550,begreifen::V,,pricepe
1551,begreifen::V,,înțelege
1552,zeichnen::V,,desena
1553,besitzen::V,,avea
1554,besitzen::V,,poseda
1555,zahlen::V,,plăti
