,Concept_ID,no,hi
1513,stoßen::V,støte,झटका देना
1514,stehlen::V,stjele,चोरी करना
1515,stören::V,forstyrre,बुरा लगना
1516,belästigen::V,plage,तंग करना
1517,belästigen::V,sjenere,तंग करना
1518,verbergen::V,gjemme,लुकाना
1519,täuschen::V,villede,धोखा देना
1520,betrügen::V,bedra,धोखा देना
1521,töten::V,drepe,मारना
1522,töten::V,drepe,मार डालना
1523,wohnen::V,bo,रहना
1524,arbeiten::V,arbeide,काम करना
1525,sammeln::V,samle,जमा करना
1526,pflücken::V,plukke,चुनना
1527,pflücken::V,plukke,तोड़ना
1528,jagen::V,jage,आखेट करना
1529,jagen::V,jage,शिकार करना
1530,fischen::V,fiske,मछली पकड़ना
1531,fassen::V,fange,पकड़ना
1532,hüten::V,vokte,चराना
1533,treiben::V,drive,हाँकना
1534,anbinden::V,feste,बाँधना
1535,füttern::V,fore,खिलाना
1536,melken::V,melke,दुहना
1537,hacken::V,hakke,काटना
1538,gießen::V,helle,सींचना
1539,reifen::V,modne,पकना
1540,zubereiten::V,lage,पकाना
1541,zubereiten::V,tilberede,पकाना
1542,kochen::V,koke,पकाना
1543,kochen::V,koke,राँधना
1544,backen::V,bake,पकाना
1545,braten::V,steke,तलना
1546,braten::V,steke,भूनना
1547,umrühren::V,røre om,फेंटना
1548,stricken::V,strikke,बुनना
1549,nähen::V,sy,सीना
1550,färben::V,farge,रँगना
1551,reinigen::V,rense,साफ़ करना
1552,reinigen::V,rense,शुद्ध करना
1553,reinigen::V,gjøre ren,साफ़ करना
1554,reinigen::V,gjøre ren,शुद्ध करना
1555,waschen::V,vaske,धोना
1556,abwischen::V,tørke av,पोंछ्ना
1557,spülen::V,spyle,माँजना
1558,spülen::V,spyle,खँगालना
1559,spülen::V,skylle,माँजना
1560,spülen::V,skylle,खँगालना
1561,fegen::V,feie,बुहारना
1562,kehren::V,koste,झाड़ना
1563,baden::V,bade,स्नान करना
1564,sich waschen::V,vaske seg,नहाना
1565,sich waschen::V,vaske seg,हाथ-मुँह धोना
1566,ausziehen::V,ta av,उतारना
1567,anziehen::V,ta på,पहनना
1568,sich anziehen::V,kle på seg,कपड़े पहनना
1569,kämmen::V,gre,कंघी करना
1570,kämmen::V,kjemme,कंघी करना
1571,schmücken::V,pynte,सजाना
1572,schmücken::V,pynte,सँवारना
1573,schmücken::V,smykke,सजाना
1574,schmücken::V,smykke,सँवारना
1575,sagen::V,si,कहना
1576,sagen::V,si,बताना
1577,sprechen::V,snakke,बोलना
1578,reden::V,tale,बोलना
1579,reden::V,tale,बात करना
1580,reden::V,snakke,बोलना
1581,reden::V,snakke,बात करना
1582,sich unterhalten::V,samtale,बात करना
1583,sich unterhalten::V,samtale,बातचीत करना
1584,fragen::V,spørre,पूछ्ना
1585,fragen::V,spørre,प्रश्न करना
1586,bitten::V,be,माँगना से
1587,erzählen::V,fortelle,बताना
1588,mitteilen::V,meddele,ख़बर देना
1589,mitteilen::V,meddele,सूचना देना
1590,nennen::V,kalle,नाम देना
1591,rufen::V,rope,बुलाना
1592,prahlen::V,skryte,शेख़ी बघारना
1593,übersetzen::V,oversette,अनुवाद करना
1594,denken::V,tenke,सोचना
1595,glauben::V,tro,विश्वास करना
1596,bemerken::V,bemerke,ध्यान देना पर
1597,bemerken::V,legge merke til,ध्यान देना पर
1598,erkennen::V,gjenkjenne,पहचानना
1599,begreifen::V,begripe,समझना
1600,verstehen::V,forstå,सुनना
1601,verstehen::V,skjønne,सुनना
1602,lernen::V,lære,पढ़ना
1603,wissen::V,vite,जानना
1604,wissen::V,vite,मालूम होना
1605,sich erinnern an::V,huske på,याद करना
1606,vergessen::V,glemme,भूलना
1607,vergessen::V,glemme,बिसारना
1608,messen::V,måle,नापना
1609,zählen::V,telle,गिनना
1610,rechnen::V,regne,गणना करना
1611,rechnen::V,regne,हिसाब करना
1612,lesen::V,lese,पढ़ना
1613,malen::V,male,कींचना
1614,zeichnen::V,tegne,चित्र कींचना
1615,schreiben::V,skrive,लिखना
1616,besitzen::V,eie,मालिक होना
1617,besitzen::V,eie,स्वामी होना
1618,besitzen::V,inneha,मालिक होना
1619,besitzen::V,inneha,स्वामी होना
1620,kaufen::V,kjøpe,ख़रीदना
1621,verkaufen::V,selge,बेचना
1622,bezahlen::V,betale,चुकाना
1623,bezahlen::V,betale,अदा करना
1624,zahlen::V,betale,अदा करना
1625,beherrschen::V,beherske,शासन करना पर
1626,ertragen::V,orke,सहना
1627,schlagen::V,,मारना
