,Concept_ID,se,udm
4321,geschickt::A,čeahppi,усто
4322,geschickt::A,čeahppi,быгатӥсь
4323,geschickt::A,čeppi,усто
4324,geschickt::A,čeppi,быгатӥсь
4325,geschickt::A,čeä´p'p,усто
4326,geschickt::A,čeä´p'p,быгатӥсь
4327,geschickt::A,чепесь,усто
4328,geschickt::A,чепесь,быгатӥсь
4329,lieb::A,boerehks,мусо
4330,lieb::A,lådje,мусо
4331,lieb::A,gieres,мусо
4332,lieb::A,ráhkis,мусо
4333,lieb::A,láđis,мусо
4334,lieb::A,räähis,мусо
4335,lieb::A,pue´rr,мусо
4336,lieb::A,rää´ǩǩes,мусо
4337,lieb::A,мӣлса,мусо
4338,lustig::A,lustes,шулдыр
4339,lustig::A,suohtas,шулдыр
4340,lustig::A,hávski,шулдыр
4341,lustig::A,hitruu,шулдыр
4342,lustig::A,iilooš,шулдыр
4343,lustig::A,hää´sǩ,шулдыр
4344,lustig::A,viä´s'sel,шулдыр
4345,lustig::A,руэняс,шулдыр
4346,sanft::A,lïemkeds,мусо
4347,sanft::A,lïemkeds,эрке
4348,sanft::A,lines,мусо
4349,sanft::A,lines,эрке
4350,sanft::A,lágŋet,мусо
4351,sanft::A,lágŋet,эрке
4352,sanft::A,linis,мусо
4353,sanft::A,linis,эрке
4354,sanft::A,láđis,мусо
4355,sanft::A,láđis,эрке
4356,sanft::A,liägus,мусо
4357,sanft::A,liägus,эрке
4358,sanft::A,pivvâl,мусо
4359,sanft::A,pivvâl,эрке
4360,sanft::A,heä´nn,мусо
4361,sanft::A,heä´nn,эрке
4362,sanft::A,э̄йвсесь,мусо
4363,sanft::A,э̄йвсесь,эрке
4364,krank::A,skïemtje,висись
4365,krank::A,skibás,висись
4366,krank::A,buohcci,висись
4367,krank::A,pyec'cee,висись
4368,krank::A,puõcci,висись
4369,krank::A,panntiõrvas,висись
4370,krank::A,кэ̄бп,висись
4371,nackt::A,båadtsoeh,гольык
4372,nackt::A,rihtso,гольык
4373,nackt::A,álás,гольык
4374,nackt::A,pie'tittem,гольык
4375,nackt::A,piät'táá,гольык
4376,nackt::A,päälljas,гольык
4377,nackt::A,пефта,гольык
4378,nackt::A,па̄льяс,гольык
4379,traurig::A,håjnoes,мӧзмыт
4380,traurig::A,suohtas,мӧзмыт
4381,traurig::A,hådje,мӧзмыт
4382,traurig::A,ahkit,мӧзмыт
4383,traurig::A,ahheev,мӧзмыт
4384,traurig::A,â´ǩǩed,мӧзмыт
4385,traurig::A,чуэввесь,мӧзмыт
4386,lebendig::A,jielije,улэп
4387,lebendig::A,viesso,улэп
4388,lebendig::A,ealli,улэп
4389,lebendig::A,eeleev,улэп
4390,lebendig::A,jie´lli,улэп
4391,lebendig::A,е̄лльгденҍ,улэп
4392,gut::A,buerie,ӟеч
4393,gut::A,buerie,умой
4394,gut::A,buorre,ӟеч
4395,gut::A,buorre,умой
4396,gut::A,buorre,ӟеч
4397,gut::A,buorre,умой
4398,gut::A,pyeṛi,ӟеч
4399,gut::A,pyeṛi,умой
4400,gut::A,šiõǥǥ,ӟеч
4401,gut::A,šiõǥǥ,умой
4402,gut::A,pue´rr,ӟеч
4403,gut::A,pue´rr,умой
4404,gut::A,шувв,ӟеч
4405,gut::A,шувв,умой
4406,gut::A,пуррь,ӟеч
4407,gut::A,пуррь,умой
4408,schlecht::A,nåake,урод
4409,schlecht::A,nåake,алама
4410,schlecht::A,skraape,урод
4411,schlecht::A,skraape,алама
4412,schlecht::A,mådtan,урод
4413,schlecht::A,mådtan,алама
4414,schlecht::A,nievrre,урод
4415,schlecht::A,nievrre,алама
4416,schlecht::A,headju,урод
4417,schlecht::A,headju,алама
4418,schlecht::A,heittot,урод
4419,schlecht::A,heittot,алама
4420,schlecht::A,hyeṇi,урод
4421,schlecht::A,hyeṇi,алама
4422,schlecht::A,niev'ri,урод
4423,schlecht::A,niev'ri,алама
4424,schlecht::A,hue´nn,урод
4425,schlecht::A,hue´nn,алама
4426,schlecht::A,нюэссь,урод
4427,schlecht::A,нюэссь,алама
4428,schlecht::A,ню̄э̄зесь,урод
4429,schlecht::A,ню̄э̄зесь,алама
4430,richtig::A,rïekte,шонер
4431,richtig::A,duolla,шонер
4432,richtig::A,rievtes,шонер
4433,richtig::A,riekta,шонер
4434,richtig::A,vuoi'gâ,шонер
4435,richtig::A,vuõiǥâs,шонер
4436,richtig::A,вӯййк,шонер
4437,richtig::A,вӯйкэсс,шонер
4438,schlimm::A,nåake,алама
4439,schlimm::A,bahá,алама
4440,schlimm::A,vearrái,алама
4441,schlimm::A,niev'ri,алама
4442,schlimm::A,neu´rr,алама
4443,schlimm::A,ню̄э̄зесь,алама
4444,wahr::A,saetnies,зэмос
4445,wahr::A,sádnes,зэмос
4446,wahr::A,duohta,зэмос
4447,wahr::A,tuotâ,зэмос
4448,wahr::A,tuõtt,зэмос
4449,wahr::A,вӯйкас,зэмос
4450,alt::A,båeries,вуж
4451,alt::A,oames,вуж
4452,alt::A,boaris,вуж
4453,alt::A,uámis,вуж
4454,alt::A,vuä´mes,вуж
4455,alt::A,вуэммь,вуж
4456,neu::A,orre,выль
4457,neu::A,ådås,выль
4458,neu::A,ođas,выль
4459,neu::A,uuđâs,выль
4460,neu::A,oođâs,выль
4461,neu::A,о̄дт,выль
4462,ehemalig::A,evtebe,азьвылэз
4463,ehemalig::A,åvdep,азьвылэз
4464,ehemalig::A,dološ,азьвылэз
4465,ehemalig::A,oovdiš,азьвылэз
4466,ehemalig::A,tuâl'jõž,азьвылэз
4467,ehemalig::A,туллъя,азьвылэз
4468,ehemalig::A,э̄ввтлэсь,азьвылэз
4469,alt[Lebewesen]::A,voeres,пересь
4470,alt[Lebewesen]::A,vuoras,пересь
4471,alt[Lebewesen]::A,boares,пересь
4472,alt[Lebewesen]::A,vuoras,пересь
4473,alt[Lebewesen]::A,puáris,пересь
4474,alt[Lebewesen]::A,puä´res,пересь
4475,alt[Lebewesen]::A,пуэресь,пересь
4476,jung::A,noere,егит
4477,jung::A,noere,пинал
4478,jung::A,nuorra,егит
4479,jung::A,nuorra,пинал
4480,jung::A,nuorra,егит
4481,jung::A,nuorra,пинал
4482,jung::A,nuoṛâ,егит
4483,jung::A,nuoṛâ,пинал
4484,jung::A,nuõrr,егит
4485,jung::A,nuõrr,пинал
4486,jung::A,нӯрр,егит
4487,jung::A,нӯрр,пинал
4488,arm::A,giefies,начар
4489,arm::A,giefies,куанер
4490,arm::A,hædjo,начар
4491,arm::A,hædjo,куанер
4492,arm::A,geafi,начар
4493,arm::A,geafi,куанер
4494,arm::A,kevhi,начар
4495,arm::A,kevhi,куанер
4496,arm::A,ǩeeu´h,начар
4497,arm::A,ǩeeu´h,куанер
4498,arm::A,ва̄йваш,начар
4499,arm::A,ва̄йваш,куанер
4500,reich::A,ræjhkoes,узыр
4501,reich::A,boanndá,узыр
4502,reich::A,rikkis,узыр
4503,reich::A,riges,узыр
4504,reich::A,ree´ǧǧes,узыр
4505,reich::A,ва̄птэк,узыр
4506,bekannt::A,åehpies,тодмо
4507,bekannt::A,oahpes,тодмо
4508,bekannt::A,dieđus,тодмо
4509,bekannt::A,uápis,тодмо
4510,bekannt::A,tuubdâs,тодмо
4511,bekannt::A,toobdâs,тодмо
4512,bekannt::A,томтас,тодмо
4513,berühmt::A,byögke,дано
4514,berühmt::A,mihtos,дано
4515,berühmt::A,beakkán,дано
4516,berühmt::A,beakkálmas,дано
4517,berühmt::A,mááinuh,дано
4518,berühmt::A,peeggâlm,дано
4519,berühmt::A,snäätnai,дано
4520,berühmt::A,куллъей,дано
4521,fremd::A,ammes,ят
4522,fremd::A,amás,ят
4523,fremd::A,vieres,ят
4524,fremd::A,amas,ят
4525,fremd::A,vie'res,ят
4526,fremd::A,puigâ,ят
4527,fremd::A,vee´res,ят
4528,fremd::A,е̄ххк,ят
4529,fremd::A,вӣресь,ят
4530,verschieden::A,ovmese,пӧртэм
4531,verschieden::A,moattelágásj,пӧртэм
4532,verschieden::A,iesjgeŋgalágásj,пӧртэм
4533,verschieden::A,eará,пӧртэм
4534,verschieden::A,eresláván,пӧртэм
4535,verschieden::A,jee´res,пӧртэм
4536,verschieden::A,jee´resnallšem,пӧртэм
4537,verschieden::A,югке,пӧртэм
4538,verschieden::A,югкеналшэм,пӧртэм
4539,nah::A,gietskies,матысь
4540,nah::A,lahka,матысь
4541,nah::A,lagas,матысь
4542,nah::A,a'ldemuš,матысь
4543,nah::A,âlddlõs,матысь
4544,nah::A,альтэсь,матысь
4545,fern::A,gahkese,кыдёкысь
4546,fern::A,guhkken,кыдёкысь
4547,fern::A,gáiddus,кыдёкысь
4548,fern::A,kuhás,кыдёкысь
4549,fern::A,ku´ǩes,кыдёкысь
4550,fern::A,туммплэсь,кыдёкысь
4551,linker::A,gårroeh,паллян
4552,linker::A,gåro,паллян
4553,linker::A,gurut,паллян
4554,linker::A,čižet,паллян
4555,linker::A,či´ǯǯ,паллян
4556,linker::A,чинч,паллян
4557,rechter::A,åelkies,бур
4558,rechter::A,åelkies,бурпал
4559,rechter::A,oalges,бур
4560,rechter::A,oalges,бурпал
4561,rechter::A,olgeš,бур
4562,rechter::A,olgeš,бурпал
4563,rechter::A,uál'gis,бур
4564,rechter::A,uál'gis,бурпал
4565,rechter::A,vuõiǥâs,бур
4566,rechter::A,vuõiǥâs,бурпал
4567,rechter::A,вуэлькесь,бур
4568,rechter::A,вуэлькесь,бурпал
4569,anderer::A,jeatjebe,мукет
4570,anderer::A,nubbe,мукет
4571,anderer::A,eará,мукет
4572,anderer::A,nubbi,мукет
4573,anderer::A,nubbe,мукет
4574,anderer::A,nu´bb,мукет
4575,anderer::A,jee´res,мукет
4576,anderer::A,мудта,мукет
4577,anderer::A,е̄ресь,мукет
4578,erster::A,voestes,нырысетӥез
4579,erster::A,vuostasj,нырысетӥез
4580,erster::A,vuosttaš,нырысетӥез
4581,erster::A,vuos'muš,нырысетӥез
4582,erster::A,vuõs's,нырысетӥез
4583,erster::A,õõu´dmõs,нырысетӥез
4584,erster::A,авьтмусс,нырысетӥез
4585,zweiter::A,mubpie,кыктэтӥез
4586,zweiter::A,nubbe,кыктэтӥез
4587,zweiter::A,nubbi,кыктэтӥез
4588,zweiter::A,nubbe,кыктэтӥез
4589,zweiter::A,nu´bb,кыктэтӥез
4590,zweiter::A,ныммьп,кыктэтӥез
4591,dritter::A,gåalmede,кунньметӥез
4592,dritter::A,goalmát,кунньметӥез
4593,dritter::A,goalmmát,кунньметӥез
4594,dritter::A,kuálmád,кунньметӥез
4595,dritter::A,kuälmad,кунньметӥез
4596,dritter::A,кӯа̄ллмант,кунньметӥез
4597,letzter::A,minngemes,берло
4598,letzter::A,minngemes,берпум
4599,letzter::A,maŋemus,берло
4600,letzter::A,maŋemus,берпум
4601,letzter::A,maŋimus,берло
4602,letzter::A,maŋimus,берпум
4603,letzter::A,majemuš,берло
4604,letzter::A,majemuš,берпум
4605,letzter::A,mââi´mõs,берло
4606,letzter::A,mââi´mõs,берпум
4607,letzter::A,маӈьмусс,берло
4608,letzter::A,маӈьмусс,берпум
4609,allein::ADV,oktegh,огназ
4610,allein::ADV,oktegimse,огназ
4611,allein::ADV,oktebisnie,огназ
4612,allein::ADV,aktu,огназ
4613,allein::ADV,okto,огназ
4614,allein::ADV,ohtuu,огназ
4615,allein::ADV,õhttu,огназ
4616,allein::ADV,о̄ххтэ,огназ
4617,zusammen::ADV,ektine,ӵош
4618,zusammen::ADV,ektine,валче
4619,zusammen::ADV,ektesne,ӵош
4620,zusammen::ADV,ektesne,валче
4621,zusammen::ADV,tjåenghkesne,ӵош
4622,zusammen::ADV,tjåenghkesne,валче
4623,zusammen::ADV,siegen,ӵош
4624,zusammen::ADV,siegen,валче
4625,zusammen::ADV,oktan,ӵош
4626,zusammen::ADV,oktan,валче
4627,zusammen::ADV,ovttas,ӵош
4628,zusammen::ADV,ovttas,валче
4629,zusammen::ADV,čoahkis,ӵош
4630,zusammen::ADV,čoahkis,валче
4631,zusammen::ADV,oovtâst,ӵош
4632,zusammen::ADV,oovtâst,валче
4633,zusammen::ADV,õõutsââ´jest,ӵош
4634,zusammen::ADV,õõutsââ´jest,валче
4635,zusammen::ADV,аххтан,ӵош
4636,zusammen::ADV,аххтан,валче
4637,zusammen::ADV,эфтэсьт,ӵош
4638,zusammen::ADV,эфтэсьт,валче
4639,lange::ADV,guhkiem,кема
4640,lange::ADV,guhkev,кема
4641,lange::ADV,mælggadav,кема
4642,lange::ADV,guhká,кема
4643,lange::ADV,kuhe,кема
4644,lange::ADV,kuhháá,кема
4645,lange::ADV,kuu´ǩǩ,кема
4646,lange::ADV,кугкь,кема
4647,plötzlich::ADV,faahketji,мапламтэ шорысь
4648,plötzlich::ADV,hæhkkat,мапламтэ шорысь
4649,plötzlich::ADV,fáhkkestaga,мапламтэ шорысь
4650,plötzlich::ADV,fakkist,мапламтэ шорысь
4651,plötzlich::ADV,kruu´ta,мапламтэ шорысь
4652,plötzlich::ADV,а̄йнханна,мапламтэ шорысь
4653,sofort::ADV,dallegh,али ик
4654,sofort::ADV,dalá,али ик
4655,sofort::ADV,dalánagi,али ик
4656,sofort::ADV,dakkavide,али ик
4657,sofort::ADV,dakkaviđe,али ик
4658,sofort::ADV,tállán,али ик
4659,sofort::ADV,naraaz,али ик
4660,sofort::ADV,атть,али ик
4661,später::ADV,mænngan ,бергес
4662,später::ADV,mænngan ,берлогес
4663,später::ADV,maŋŋebut,бергес
4664,später::ADV,maŋŋebut,берлогес
4665,später::ADV,maŋŋel,бергес
4666,später::ADV,maŋŋel,берлогес
4667,später::ADV,maŋ̣eláá,бергес
4668,später::ADV,maŋ̣eláá,берлогес
4669,später::ADV,mâ´ŋŋlakast,бергес
4670,später::ADV,mâ´ŋŋlakast,берлогес
4671,später::ADV,маӈӈа,бергес
4672,später::ADV,маӈӈа,берлогес
4673,jetzt::ADV,daelie,али
4674,jetzt::ADV,daelie,табере
4675,jetzt::ADV,dal,али
4676,jetzt::ADV,dal,табере
4677,jetzt::ADV,dal,али
4678,jetzt::ADV,dal,табере
4679,jetzt::ADV,tääl,али
4680,jetzt::ADV,tääl,табере
4681,jetzt::ADV,ââ´n,али
4682,jetzt::ADV,ââ´n,табере
4683,jetzt::ADV,атть,али
4684,jetzt::ADV,атть,табере
4685,heute::ADV,daenbien,туннэ
4686,heute::ADV,uddni,туннэ
4687,heute::ADV,odne,туннэ
4688,heute::ADV,onne,туннэ
4689,heute::ADV,tä´bbe,туннэ
4690,heute::ADV,та̄ррьм,туннэ
4691,morgen::ADV,jirreden,ӵуказе
4692,morgen::ADV,idet,ӵуказе
4693,morgen::ADV,ihttin,ӵуказе
4694,morgen::ADV,itten,ӵуказе
4695,morgen::ADV,jâđđa,ӵуказе
4696,morgen::ADV,янта,ӵуказе
4697,bald::ADV,varke,ӝоген
4698,bald::ADV,ruvva,ӝоген
4699,bald::ADV,farga,ӝоген
4700,bald::ADV,vorgâ,ӝоген
4701,bald::ADV,sõrgg,ӝоген
4702,bald::ADV,вэхтэнне,ӝоген
4703,dann::ADV,die,берло
4704,dann::ADV,dalloj,берло
4705,dann::ADV,de,берло
4706,dann::ADV,te,берло
4707,dann::ADV,de,берло
4708,dann::ADV,teä,берло
4709,dann::ADV,â´tte,берло
4710,dann::ADV,те,берло
4711,gestern::ADV,jååktan,толон
4712,gestern::ADV,iektu,толон
4713,gestern::ADV,ikte,толон
4714,gestern::ADV,jieh't,толон
4715,gestern::ADV,jåhtta,толон
4716,gestern::ADV,яххта,толон
4717,einst::ADV,dejpeli,огпол
4718,einst::ADV,dejpeli,одӥг пол
4719,einst::ADV,åvdebut,огпол
4720,einst::ADV,åvdebut,одӥг пол
4721,einst::ADV,áigi,огпол
4722,einst::ADV,áigi,одӥг пол
4723,einst::ADV,dolin,огпол
4724,einst::ADV,dolin,одӥг пол
4725,einst::ADV,tovle,огпол
4726,einst::ADV,tovle,одӥг пол
4727,einst::ADV,tuu´l,огпол
4728,einst::ADV,tuu´l,одӥг пол
4729,einst::ADV,э̄ххьтэшьт,огпол
4730,einst::ADV,э̄ххьтэшьт,одӥг пол
4731,damals::ADV,aejkien,соку
4732,damals::ADV,dalloj,соку
4733,damals::ADV,dalle,соку
4734,damals::ADV,talle,соку
4735,damals::ADV,te´l,соку
4736,damals::ADV,teä´l,соку
4737,damals::ADV,танна,соку
4738,danach::ADV,mïnngesne,собере
4739,danach::ADV,dan maŋŋela,собере
4740,danach::ADV,maŋŋil,собере
4741,danach::ADV,das maŋŋá,собере
4742,danach::ADV,maŋ̣a,собере
4743,danach::ADV,mâ´ŋŋlest,собере
4744,danach::ADV,маӈӈа,собере
4745,vorher::ADV,aarebi,азьло
4746,vorher::ADV,aarebi,азьвыл
4747,vorher::ADV,åvddål,азьло
4748,vorher::ADV,åvddål,азьвыл
4749,vorher::ADV,árat,азьло
4750,vorher::ADV,árat,азьвыл
4751,vorher::ADV,ovdâl,азьло
4752,vorher::ADV,ovdâl,азьвыл
4753,vorher::ADV,ouddâl,азьло
4754,vorher::ADV,ouddâl,азьвыл
4755,vorher::ADV,а̄йка,азьло
4756,vorher::ADV,а̄йка,азьвыл
4757,zuerst::ADV,voestegh,азьло
4758,zuerst::ADV,álgon,азьло
4759,zuerst::ADV,vuos,азьло
4760,zuerst::ADV,vuohččan,азьло
4761,zuerst::ADV,vuoč'čin,азьло
4762,zuerst::ADV,vuõ´ste,азьло
4763,zuerst::ADV,vuõs'smõõssân,азьло
4764,zuerst::ADV,э̄ввтла,азьло
4765,zuerst::ADV,э̄ввтэль,азьло
4766,einmal::ADV,ikth,огпол
4767,einmal::ADV,akti,огпол
4768,einmal::ADV,okte,огпол
4769,einmal::ADV,ohtii,огпол
4770,einmal::ADV,kojo,огпол
4771,einmal::ADV,måttmešt,огпол
4772,einmal::ADV,э̄фт вэ̄рр,огпол
4773,manchmal::ADV,muvhtene,куддыръя
4774,manchmal::ADV,muhttijn,куддыръя
4775,manchmal::ADV,duolla dálla,куддыръя
4776,manchmal::ADV,muhtumin,куддыръя
4777,manchmal::ADV,kuásnii,куддыръя
4778,manchmal::ADV,måttmešt,куддыръя
4779,manchmal::ADV,kuä´ss-ne,куддыръя
4780,manchmal::ADV,мудта вэ̄р,куддыръя
4781,oft::ADV,daamtaj,ӵем
4782,oft::ADV,álu,ӵем
4783,oft::ADV,ábaj,ӵем
4784,oft::ADV,dájvvá,ӵем
4785,oft::ADV,dávjá,ӵем
4786,oft::ADV,távjá,ӵем
4787,oft::ADV,täujja,ӵем
4788,oft::ADV,то̄а̄ййв,ӵем
4789,immer::ADV,iktesth,пыр
4790,immer::ADV,iktesth,котьку
4791,immer::ADV,eejnegen,пыр
4792,immer::ADV,eejnegen,котьку
4793,immer::ADV,agev,пыр
4794,immer::ADV,agev,котьку
4795,immer::ADV,álo,пыр
4796,immer::ADV,álo,котьку
4797,immer::ADV,ain,пыр
4798,immer::ADV,ain,котьку
4799,immer::ADV,ovttuu,пыр
4800,immer::ADV,ovttuu,котьку
4801,immer::ADV,pâi,пыр
4802,immer::ADV,pâi,котьку
4803,immer::ADV,пай,пыр
4804,immer::ADV,пай,котьку
4805,niemals::ADV,ij gåessie,уз ноку
4806,niemals::ADV,ij goassak,уз ноку
4807,niemals::ADV,ij ihkenis,уз ноку
4808,niemals::ADV,ii goassege,уз ноку
4809,niemals::ADV,ij kuás'sin,уз ноку
4810,niemals::ADV,ij ni kuä´ss,уз ноку
4811,niemals::ADV,эйй никуэссь,уз ноку
4812,hier::ADV,daagkoe,татын
4813,hier::ADV,dála,татын
4814,hier::ADV,dánna,татын
4815,hier::ADV,dá,татын
4816,hier::ADV,dás,татын
4817,hier::ADV,taa,татын
4818,hier::ADV,tää,татын
4819,hier::ADV,ta´ltte,татын
4820,hier::ADV,тала,татын
4821,hier::ADV,тэста,татын
4822,hierhin::ADV,diekie,татчы
4823,hierhin::ADV,dási,татчы
4824,hierhin::ADV,diehki,татчы
4825,hierhin::ADV,deike,татчы
4826,hierhin::ADV,teehi,татчы
4827,hierhin::ADV,tii´ǩ,татчы
4828,hierhin::ADV,тӣге,татчы
4829,von hier::ADV,daebpede,татысь
4830,von hier::ADV,dássta,татысь
4831,von hier::ADV,dáppelt,татысь
4832,von hier::ADV,dáppe,татысь
4833,von hier::ADV,tástán,татысь
4834,von hier::ADV,tääiǥ,татысь
4835,von hier::ADV,tääi´ben,татысь
4836,von hier::ADV,тэста,татысь
4837,dort::ADV,dagkoe,отӥ
4838,dort::ADV,dagkoe,отын
4839,dort::ADV,dale,отӥ
4840,dort::ADV,dale,отын
4841,dort::ADV,dakko,отӥ
4842,dort::ADV,dakko,отын
4843,dort::ADV,tuo,отӥ
4844,dort::ADV,tuo,отын
4845,dort::ADV,tovben,отӥ
4846,dort::ADV,tovben,отын
4847,dort::ADV,to´ben,отӥ
4848,dort::ADV,to´ben,отын
4849,dort::ADV,тёллэ,отӥ
4850,dort::ADV,тёллэ,отын
4851,dort::ADV,тамьпе,отӥ
4852,dort::ADV,тамьпе,отын
4853,dorthin::ADV,dahkoe,отчы
4854,dorthin::ADV,dåhku,отчы
4855,dorthin::ADV,dohko,отчы
4856,dorthin::ADV,diehko,отчы
4857,dorthin::ADV,tuohu,отчы
4858,dorthin::ADV,tok,отчы
4859,dorthin::ADV,tok-aa,отчы
4860,dorthin::ADV,то̄гэ,отчы
4861,vorwärts::ADV,fraamme,азьлань
4862,vorwärts::ADV,åvddån,азьлань
4863,vorwärts::ADV,ovddas,азьлань
4864,vorwärts::ADV,oovdâs,азьлань
4865,vorwärts::ADV,ooudâs,азьлань
4866,vorwärts::ADV,ooudårra,азьлань
4867,vorwärts::ADV,эвтэс,азьлань
4868,rückwärts::ADV,mænngese,берлань
4869,rückwärts::ADV,ruoptobadáj,берлань
4870,rückwärts::ADV,maŋás,берлань
4871,rückwärts::ADV,majaskulij,берлань
4872,rückwärts::ADV,mââjas,берлань
4873,rückwärts::ADV,mâ´ŋŋla,берлань
4874,rückwärts::ADV,мо̄а̄з,берлань
4875,rückwärts::ADV,мо̄а̄ст,берлань
4876,zurück::ADV,bååstede,берен
4877,zurück::ADV,bååstede,берлань
4878,zurück::ADV,ruoptus,берен
4879,zurück::ADV,ruoptus,берлань
4880,zurück::ADV,maŋus,берен
4881,zurück::ADV,maŋus,берлань
4882,zurück::ADV,ruoktot,берен
4883,zurück::ADV,ruoktot,берлань
4884,zurück::ADV,maassâd,берен
4885,zurück::ADV,maassâd,берлань
4886,zurück::ADV,vä´st,берен
4887,zurück::ADV,vä´st,берлань
4888,zurück::ADV,mååusat,берен
4889,zurück::ADV,mååusat,берлань
4890,zurück::ADV,мо̄а̄з,берен
4891,zurück::ADV,мо̄а̄з,берлань
4892,zurück::ADV,мо̄а̄ст,берен
4893,zurück::ADV,мо̄а̄ст,берлань
4894,unten::ADV,vuelnie,улын
4895,unten::ADV,vuollen,улын
4896,unten::ADV,vuollin,улын
4897,unten::ADV,vyellin,улын
4898,unten::ADV,vue´llen,улын
4899,unten::ADV,вӯлльн,улын
4900,hinab::ADV,våålese,улэ
4901,hinab::ADV,vuolus,улэ
4902,hinab::ADV,vulos,улэ
4903,hinab::ADV,vuá'lás,улэ
4904,hinab::ADV,vuâlas,улэ
4905,hinab::ADV,валас,улэ
4906,oben::ADV,bijjene,вылын
4907,oben::ADV,bijjene,вылӥын
4908,oben::ADV,baddjen,вылын
4909,oben::ADV,baddjen,вылӥын
4910,oben::ADV,badjin,вылын
4911,oben::ADV,badjin,вылӥын
4912,oben::ADV,paijeen,вылын
4913,oben::ADV,paijeen,вылӥын
4914,oben::ADV,pâ´jjen,вылын
4915,oben::ADV,pâ´jjen,вылӥын
4916,oben::ADV,tunââ´lmest,вылын
4917,oben::ADV,tunââ´lmest,вылӥын
4918,oben::ADV,пайенҍ,вылын
4919,oben::ADV,пайенҍ,вылӥын
4920,hinauf::ADV,bæjjese,вылэ
4921,hinauf::ADV,bæjjese,вылӥе
4922,hinauf::ADV,bæjjese,выллань
4923,hinauf::ADV,bajás,вылэ
4924,hinauf::ADV,bajás,вылӥе
4925,hinauf::ADV,bajás,выллань
4926,hinauf::ADV,bajás,вылэ
4927,hinauf::ADV,bajás,вылӥе
4928,hinauf::ADV,bajás,выллань
4929,hinauf::ADV,pajas,вылэ
4930,hinauf::ADV,pajas,вылӥе
4931,hinauf::ADV,pajas,выллань
4932,hinauf::ADV,pââjas,вылэ
4933,hinauf::ADV,pââjas,вылӥе
4934,hinauf::ADV,pââjas,выллань
4935,hinauf::ADV,пайяс,вылэ
4936,hinauf::ADV,пайяс,вылӥе
4937,hinauf::ADV,пайяс,выллань
4938,überall::ADV,gaajhkene lehkesne,котькытын
4939,überall::ADV,gaajhkene lehkesne,пасьтана
4940,überall::ADV,juohkka sajen,котькытын
4941,überall::ADV,juohkka sajen,пасьтана
4942,überall::ADV,juohke sajis,котькытын
4943,überall::ADV,juohke sajis,пасьтана
4944,überall::ADV,jya'hisaajeest,котькытын
4945,überall::ADV,jya'hisaajeest,пасьтана
4946,überall::ADV,vee´zz,котькытын
4947,überall::ADV,vee´zz,пасьтана
4948,überall::ADV,pukvee´zz,котькытын
4949,überall::ADV,pukvee´zz,пасьтана
4950,überall::ADV,пугквесь,котькытын
4951,überall::ADV,пугквесь,пасьтана
4952,nicht::ADV,ij,уз
4953,nicht::ADV,ij,уз
4954,nicht::ADV,ii,уз
4955,nicht::ADV,ij,уз
4956,nicht::ADV,ij,уз
4957,nicht::ADV,эйй,уз
4958,ein wenig::ADV,ånnetje,ичи
4959,ein wenig::ADV,ånnetje,ӧжыт
4960,ein wenig::ADV,ånnetje,огшап
4961,ein wenig::ADV,ahtjetje,ичи
4962,ein wenig::ADV,ahtjetje,ӧжыт
4963,ein wenig::ADV,ahtjetje,огшап
4964,ein wenig::ADV,binná,ичи
4965,ein wenig::ADV,binná,ӧжыт
4966,ein wenig::ADV,binná,огшап
4967,ein wenig::ADV,veahá,ичи
4968,ein wenig::ADV,veahá,ӧжыт
4969,ein wenig::ADV,veahá,огшап
4970,ein wenig::ADV,ucánjii,ичи
4971,ein wenig::ADV,ucánjii,ӧжыт
4972,ein wenig::ADV,ucánjii,огшап
4973,ein wenig::ADV,occanj,ичи
4974,ein wenig::ADV,occanj,ӧжыт
4975,ein wenig::ADV,occanj,огшап
4976,ein wenig::ADV,simmna,ичи
4977,ein wenig::ADV,simmna,ӧжыт
4978,ein wenig::ADV,simmna,огшап
4979,ein wenig::ADV,сада,ичи
4980,ein wenig::ADV,сада,ӧжыт
4981,ein wenig::ADV,сада,огшап
4982,ein wenig::ADV,садаматта,ичи
4983,ein wenig::ADV,садаматта,ӧжыт
4984,ein wenig::ADV,садаматта,огшап
4985,kaum::ADV,jallan,муртса
4986,kaum::ADV,vánet,муртса
4987,kaum::ADV,báljo,муртса
4988,kaum::ADV,illá,муртса
4989,kaum::ADV,illvaa,муртса
4990,kaum::ADV,мале,муртса
4991,kaum::ADV,элэлэ,муртса
4992,sehr::ADV,sagk,туж
4993,sehr::ADV,sagk,лекос
4994,sehr::ADV,riek,туж
4995,sehr::ADV,riek,лекос
4996,sehr::ADV,sieldes,туж
4997,sehr::ADV,sieldes,лекос
4998,sehr::ADV,hui,туж
4999,sehr::ADV,hui,лекос
5000,sehr::ADV,ollu,туж
5001,sehr::ADV,ollu,лекос
5002,sehr::ADV,čuuvtij,туж
5003,sehr::ADV,čuuvtij,лекос
5004,sehr::ADV,sami,туж
5005,sehr::ADV,sami,лекос
5006,sehr::ADV,čuu´t,туж
5007,sehr::ADV,čuu´t,лекос
5008,sehr::ADV,пэре,туж
5009,sehr::ADV,пэре,лекос
5010,sehr::ADV,чофта,туж
5011,sehr::ADV,чофта,лекос
