,Concept_ID,de,hi
1446,prahlen::V,prahlen,शेख़ी बघारना
1447,übersetzen::V,übersetzen,अनुवाद करना
1448,denken::V,denken,सोचना
1449,glauben::V,glauben,विश्वास करना
1450,bemerken::V,bemerken,ध्यान देना पर
1451,erkennen::V,erkennen,पहचानना
1452,begreifen::V,begreifen,समझना
1453,verstehen::V,verstehen,सुनना
1454,lernen::V,lernen,पढ़ना
1455,wissen::V,wissen,जानना
1456,wissen::V,wissen,मालूम होना
1457,sich erinnern an::V,sich erinnern an,याद करना
1458,vergessen::V,vergessen,भूलना
1459,vergessen::V,vergessen,बिसारना
1460,messen::V,messen,नापना
1461,zählen::V,zählen,गिनना
1462,rechnen::V,rechnen,गणना करना
1463,rechnen::V,rechnen,हिसाब करना
1464,lesen::V,lesen,पढ़ना
1465,malen::V,malen,कींचना
1466,zeichnen::V,zeichnen,चित्र कींचना
1467,schreiben::V,schreiben,लिखना
1468,besitzen::V,besitzen,मालिक होना
1469,besitzen::V,besitzen,स्वामी होना
1470,kaufen::V,kaufen,ख़रीदना
1471,verkaufen::V,verkaufen,बेचना
1472,bezahlen::V,bezahlen,चुकाना
1473,bezahlen::V,bezahlen,अदा करना
1474,zahlen::V,zahlen,अदा करना
1475,beherrschen::V,beherrschen,शासन करना पर
1476,ertragen::V,ertragen,सहना
