,Concept_ID,hi,fa
1440,bleiben::V,रुकना,ماندن
1441,warten::V,इंतज़ार करना,منتظر بودن
1442,erwarten::V,प्रतीक्षा करना,انتظار داشتن
1443,suchen::V,ढूँढ़ना,جستجو کردن
1444,finden::V,पाना,یافتن
1445,finden::V,पाना,پیدا کردن
1446,finden::V,ढूँढ़ निकालना,یافتن
1447,finden::V,ढूँढ़ निकालना,پیدا کردن
1448,versuchen::V,कोशिश करना,سعی کردن
1449,versuchen::V,कोशिश करना,کوشش کردن
1450,vorbereiten::V,तैयार करना,آماده کردن
1451,lieben::V,प्यार करना,عاشق بودن
1452,mögen::V,पसंद होना,میل داشتن
1453,mögen::V,पसंद होना,دوست داشتن
1454,lachen::V,हँसना,خندیدن
1455,rühren::V,छूना,به رقت آوردن
1456,weinen::V,रोना,گریه کردن
1457,schimpfen::V,गाली देना,فحاشی کردن
1458,sich ärgern::V,चिढ़ना,ناراحت شدن
1459,sich ärgern::V,नाराज़ होना,ناراحت شدن
1460,sich fürchten::V,डरना,واهمه کردن
1461,sich fürchten::V,भय खाना,واهمه کردن
1462,fürchten::V,डरना से,ترسیدن
1463,fürchten::V,भय खाना से,ترسیدن
1464,fliehen::V,भागना,گریختن
1465,flüchten::V,निकल भागना,فرار کردن
1466,sehen::V,देखना,دیدن
1467,anschauen::V,देखना,نگاه کردن
1468,ansehen::V,दृष्टि डालना पर,تماشا کردن
1469,hören::V,सुनना,شنیدن
1470,zuhören::V,सुनना,گوش دادن
1471,probieren::V,चखना,چشیدن
1472,riechen::V,सूँघना,بوییدن
1473,riechen::V,सूँघना,بو کردن
1474,fühlen::V,महसूस करना,احساس کردن
1475,scheinen::V,लगना,بنظر آمدن
1476,zu sehen sein::V,दिखाई देना,دیده شدن
1477,vernehmen::V,सुनना,شنیدن
1478,frieren::V,ठंड लगना,سرد بودن
1479,frieren::V,सर्दी लगना,سرد بودن
1480,tun::V,करना,کردن
1481,können::V,सकना,توانستن
1482,können::V,जानना,توانستن
1483,wollen::V,चाहना,خواستن
1484,anfangen::V,शुरू करना,شروع کردن
1485,beenden::V,ख़त्म करना,تمام کردن
1486,beenden::V,ख़त्म करना,پایان دادن
1487,beenden::V,समाप्त करना,تمام کردن
1488,beenden::V,समाप्त करना,پایان دادن
1489,aufhören::V,बंद जाना,دست کشیدن
1490,aufhören::V,समाप्त जाना,دست کشیدن
1491,gelingen::V,बनना,موفق شدن
1492,gelingen::V,अच्छा होना,موفق شدن
1493,geraten::V,बन पड़ना,نتیجه دادن
1494,öffnen::V,खोलना,گشودن
1495,öffnen::V,खोलना,باز کردن
1496,schließen::V,बंद करना,بستن
1497,schließen::V,बंद करना,قفل کردن
1498,stellen::V,रखना,گذاردن
1499,setzen::V,रखना,نشاندن
1500,setzen::V,बिठाना,نشاندن
1501,legen::V,रखना,گذاشتن
1502,legen::V,लिटाना,گذاشتن
1503,berühren::V,छूना,دست زدن
1504,berühren::V,छूना,لمس کردن
1505,berühren::V,स्पर्श करना,دست زدن
1506,berühren::V,स्पर्श करना,لمس کردن
1507,verbinden::V,बाँधना,وصل کردن
1508,bedecken::V,ढकना,پوشاندن
1509,aufhängen::V,लटकाना,آویختن
1510,anzünden::V,जलाना,سوزاندن
1511,aufheben::V,उठाना,برداشتن
1512,aufheben::V,उठाना,بلند کردن
1513,zurücklassen::V,पीछे छोड़ना,گذاشتن
1514,verlieren::V,खोना,گم کردن
1515,verlieren::V,गँवाना,گم کردن
1516,fallen lassen::V,गिराना,انداختن
1517,machen::V,करना,کردن
1518,machen::V,करना,ساختن
1519,machen::V,बनाना,کردن
1520,machen::V,बनाना,ساختن
1521,herstellen::V,बनाना,ساختن
1522,herstellen::V,बनाना,تولید کردن
1523,herstellen::V,तैयार करना,ساختن
1524,herstellen::V,तैयार करना,تولید کردن
1525,bauen::V,बनाना,ساختن
1526,bauen::V,बनाना,بنا کردن
1527,bauen::V,निर्माण करना,ساختن
1528,bauen::V,निर्माण करना,بنا کردن
1529,reparieren::V,मरम्मत करना,درست کردن
1530,reparieren::V,मरम्मत करना,تعمیر کردن
1531,verbessern::V,सुधारना,بهتر کردن
1532,ändern::V,बदलना,تغییر دادن
1533,ändern::V,परीवर्तन करना,تغییر دادن
1534,graben::V,खोदना,کندن
1535,graben::V,खोदना,گود کردن
1536,beugen::V,झुकाना,کج کردن
1537,biegen::V,झुकाना,خم کردن
1538,drehen::V,फेरना,چرخاندن
1539,drehen::V,घुमाना,چرخاندن
1540,wenden::V,पलटना,برگرداندن
1541,wenden::V,मोड़ना,برگرداندن
1542,umdrehen::V,घुमाना,برگرداندن
1543,heben::V,उठाना,برداشتن
1544,heben::V,ऊँचा करना,برداشتن
1545,hochheben::V,उठाना,برآوردن
1546,hochheben::V,उठाना,بلند کردن
1547,hochheben::V,ऊपर को उठाना,برآوردن
1548,hochheben::V,ऊपर को उठाना,بلند کردن
1549,ergreifen::V,पकड़ना,گرفتن
1550,ergreifen::V,हाथ में लेना,گرفتن
1551,halten::V,धरना,نگاه داشتن
1552,halten::V,पकड़ना,نگاه داشتن
1553,drücken::V,दबाना,فشار دادن
1554,drücken::V,दबाना,فشار آوردن
1555,schieben::V,सरकाना,هل دادن
1556,schieben::V,खिसकाना,هل دادن
1557,kratzen::V,खुरचना,خاریدن
1558,kratzen::V,खुजलाना,خاریدن
1559,lecken::V,चाटना,لیسیدن
1560,beißen::V,काटना,گاز زدن
1561,abreißen::V,तोड़ना,پاره کردن
1562,abschneiden::V,काट करना,بریدن
1563,abschneiden::V,काट करना,قطع کردن
1564,binden::V,बाँधना,بستن
1565,stecken::V,खोंसना,فرو کردن
1566,brechen::V,तोड़ना,شکستن
1567,klopfen::V,खटखटाना,کوبیدن
1568,hauen::V,ठोकना,زدن
1569,kleben::V,चिपकाना,چسباندن
1570,reiben::V,घिसना,مالش دادن
1571,reiben::V,रगड़ना,مالش دادن
1572,streichen::V,लगाना,مالیدن
1573,schleifen::V,तेज़ करना,تیز کردن
1574,schneiden::V,कतरना,چیدن
1575,schneiden::V,कतरना,بریدن
1576,rütteln::V,झकझोरना,لرزاندن
1577,rütteln::V,झकझोरना,تکان دادن
1578,schütteln::V,हिलाना,تکان دادن
1579,schwenken::V,घुमाना,تاب دادن
1580,schütten::V,उँडेलना,ریختن
1581,füllen::V,भरना,پر کردن
1582,füllen::V,ठूसना,پر کردن
1583,einwickeln::V,लपेटना,پیچیدن
1584,tragen::V,ढोना,بردن
1585,tragen::V,ढोना,حمل کردن
1586,schleppen::V,घसीटना,کشیدن
1587,ziehen::V,खींचना,کشیدن
1588,aufbewahren::V,रखना,نگهداری کردن
1589,werfen::V,फेंकना,انداختن
1590,werfen::V,फेंकना,پرتاب کردن
1591,fangen::V,पकड़ना,گرفتن
1592,packen::V,पकड़ना,گرفتن
1593,verstecken::V,छिपाना,قایم کردن
1594,verstecken::V,छिपाना,پنهان کردن
1595,teilen::V,बाँटना,قسمت کردن
1596,teilen::V,बाँटना,تقسیم کردن
1597,schicken::V,भेजना,فرستادن
1598,schicken::V,भेजना,ارسال کردن
1599,bringen::V,लाना,آوردن
1600,hinzufügen::V,जोड़ना,افزودن
1601,hinzufügen::V,जोड़ना,اضافه کردن
1602,bekommen::V,पाना,گرفتن
1603,erhalten::V,पाना,دریافت کردن
1604,erhalten::V,मिलना,دریافت کردن
1605,nehmen::V,लेना,گرفتن
1606,nehmen::V,लेना,برداشتن
1607,wählen::V,चुनना,انتخاب کردن
1608,auswählen::V,चुनना,برگزیدن
1609,bewahren::V,बनाए रखना,حفظ کردن
1610,bewahren::V,बनाए रखना,حفاظت کردن
1611,behindern::V,रोकना,مانع بودن
1612,verderben::V,ख़राब करना,از بین بردن
1613,beschädigen::V,नुक़सान पहुँचाना,صدمه زدن
1614,zerbrechen::V,तोड़ना,شکستن
1615,zerreißen::V,तोड़ना,دریدن
1616,zerreißen::V,तोड़ना,پاره کردن
1617,zerstören::V,नष्ट करना,خراب کردن
1618,zerstören::V,नष्ट करना,ویران کردن
1619,zerstören::V,बरबाद करना,خراب کردن
1620,zerstören::V,बरबाद करना,ویران کردن
1621,verbrennen::V,जलाना,سوزاندن
1622,geben::V,देना,دادن
1623,reichen::V,थमाना,دادن
1624,schenken::V,भेंट देना,هدیه دادن
1625,versprechen::V,वादा करना,قول دادن
1626,versprechen::V,वादा करना,وعده دادن
1627,wünschen::V,कामना करना,آرزو کردن
1628,loben::V,तारीफ़ करना,ستایش کردن
1629,küssen::V,चूमना,بوسیدن
1630,wiegen::V,झुलाना,نوسان کردن
1631,zudecken::V,ढकना,پوشاندن
1632,wecken::V,जगाना,بیدار کردن
1633,zeigen::V,दिखाना,نشان دادن
1634,führen::V,रास्ता दिखाना,رهنمائی کردن
1635,lehren::V,पढ़ाना,آموختن
1636,lehren::V,पढ़ाना,یاد دادن
1637,unterrichten::V,सिखाना,درس دادن
1638,unterrichten::V,सिखाना,تدریس کردن
1639,aufziehen::V,पालना,تربیت کردن
1640,leiten::V,संचालन करना,اداره کردن
1641,antreiben::V,हड़बड़ाना,عجله دادن
1642,lassen::V,-आना,وادار کردن
1643,lassen::V,कराना,وادار کردن
1644,einladen::V,बुलाना,دعوت کردن
1645,einladen::V,बुलाना,مهمان کردن
1646,vereinigen::V,मिलाना,یکی کردن
1647,vereinigen::V,मिलाना,متحد کردن
1648,vereinigen::V,संयुक्त करना,یکی کردن
1649,vereinigen::V,संयुक्त करना,متحد کردن
1650,besuchen::V,मिलना से,دیدار کردن
1651,besuchen::V,मिलने जाना से,دیدار کردن
1652,treffen::V,मिलना,ملاقات کردن
1653,sich versammeln::V,इकट्ठा होना,جمع شدن
1654,spielen::V,खेलना,بازی کردن
1655,singen::V,गाना,آواز خواندن
1656,tanzen::V,नाचना,رقصیدن
1657,sich trennen::V,अलग होना,جدا شدن
1658,verlassen::V,छोड़ना,ترک کردن
1659,retten::V,बचाना,نجات دادن
1660,bewachen::V,आँख रखना पर,حراست کردن
1661,schützen::V,रक्षा करना,حفظ کردن
1662,verteidigen::V,रक्षा करना,دفاع کردن
1663,sich schlagen::V,हाथापाई करना,کتک‌کاری کردن
1664,schießen::V,गोली मारना,تیر زدن
1665,siegen::V,जीतना,پیروز شدن
1666,siegen::V,विजय पाना,پیروز شدن
1667,ärgern::V,चिढ़ाना,ناراحت کردن
1668,schlagen::V,मारना,زدن
1669,schlagen::V,मारना,کوبیدن
1670,treten::V,ठोकर मारना,لگد زدن
1671,stechen::V,भेदना,چاقو زدن
1672,stechen::V,भोंकना,چاقو زدن
1673,stoßen::V,धक्का देना,هل دادن
1674,stoßen::V,झटका देना,هل دادن
1675,stehlen::V,चोरी करना,دزدیدن
1676,stören::V,बुरा लगना,مزاحم شدن
1677,belästigen::V,तंग करना,زحمت دادن
1678,verbergen::V,लुकाना,پنهان کردن
1679,täuschen::V,धोखा देना,گول زدن
1680,täuschen::V,धोखा देना,فریب دادن
1681,betrügen::V,धोखा देना,گول زدن
1682,betrügen::V,धोखा देना,فریب دادن
1683,töten::V,मारना,کشتن
1684,töten::V,मार डालना,کشتن
1685,wohnen::V,रहना,منزل داشتن
1686,wohnen::V,रहना,سکونت داشتن
1687,arbeiten::V,काम करना,کار کردن
1688,sammeln::V,जमा करना,جمع کردن
1689,pflücken::V,चुनना,چیدن
1690,pflücken::V,तोड़ना,چیدن
1691,jagen::V,आखेट करना,شکار کردن
1692,jagen::V,शिकार करना,شکار کردن
1693,fischen::V,मछली पकड़ना,صید کردن
1694,fischen::V,मछली पकड़ना,ماهی‌گیری کردن
1695,fassen::V,पकड़ना,گرفتن
1696,hüten::V,चराना,چراندن
1697,hüten::V,चराना,مراقبت کردن
1698,treiben::V,हाँकना,راندن
1699,anbinden::V,बाँधना,متصل کردن
1700,füttern::V,खिलाना,غذا دادن
1701,melken::V,दुहना,دوشیدن
1702,hacken::V,काटना,خرد کردن
1703,gießen::V,सींचना,ریختن
1704,reifen::V,पकना,رسیدن
1705,zubereiten::V,पकाना,طبخ کردن
1706,zubereiten::V,पकाना,آماده کردن
1707,kochen::V,पकाना,پختن
1708,kochen::V,पकाना,آشپزی کردن
1709,kochen::V,राँधना,پختن
1710,kochen::V,राँधना,آشپزی کردن
1711,backen::V,पकाना,پختن
1712,braten::V,तलना,سرخ کردن
1713,braten::V,भूनना,سرخ کردن
1714,umrühren::V,फेंटना,هم زدن
1715,stricken::V,बुनना,بافتن
1716,nähen::V,सीना,دوختن
1717,färben::V,रँगना,رنگ زدن
1718,reinigen::V,साफ़ करना,پاک کردن
1719,reinigen::V,साफ़ करना,تمیز کردن
1720,reinigen::V,शुद्ध करना,پاک کردن
1721,reinigen::V,शुद्ध करना,تمیز کردن
1722,waschen::V,धोना,شستن
1723,abwischen::V,पोंछ्ना,زدودن
1724,spülen::V,माँजना,شستن
1725,spülen::V,खँगालना,شستن
1726,fegen::V,बुहारना,جارو کردن
1727,kehren::V,झाड़ना,جارو کردن
1728,baden::V,स्नान करना,شنا کردن
1729,baden::V,स्नान करना,حمام کردن
1730,sich waschen::V,नहाना,شستشو کردن
1731,sich waschen::V,हाथ-मुँह धोना,شستشو کردن
1732,ausziehen::V,उतारना,درآوردن
1733,anziehen::V,पहनना,پوشیدن
1734,sich anziehen::V,कपड़े पहनना,لباس پوشیدن
1735,kämmen::V,कंघी करना,شانه زدن
1736,schmücken::V,सजाना,زینت دادن
1737,schmücken::V,सँवारना,زینت دادن
1738,sagen::V,कहना,گفتن
1739,sagen::V,बताना,گفتن
1740,sprechen::V,बोलना,حرف زدن
1741,sprechen::V,बोलना,صحبت کردن
1742,reden::V,बोलना,حرف زدن
1743,reden::V,बोलना,صحبت کردن
1744,reden::V,बात करना,حرف زدن
1745,reden::V,बात करना,صحبت کردن
1746,sich unterhalten::V,बात करना,گپ زدن
1747,sich unterhalten::V,बातचीत करना,گپ زدن
1748,fragen::V,पूछ्ना,پرسیدن
1749,fragen::V,पूछ्ना,سؤال کردن
1750,fragen::V,प्रश्न करना,پرسیدن
1751,fragen::V,प्रश्न करना,سؤال کردن
1752,bitten::V,माँगना से,خواهش کردن
1753,bitten::V,माँगना से,درخواست کردن
1754,erzählen::V,बताना,نقل کردن
1755,erzählen::V,बताना,حکایت کردن
1756,mitteilen::V,ख़बर देना,خبر دادن
1757,mitteilen::V,सूचना देना,خبر دادن
1758,nennen::V,नाम देना,نامیدن
1759,rufen::V,बुलाना,صدا کردن
1760,prahlen::V,शेख़ी बघारना,پز آمدن
1761,übersetzen::V,अनुवाद करना,ترجمه کردن
1762,denken::V,सोचना,فکر کردن
1763,glauben::V,विश्वास करना,باور کردن
1764,glauben::V,विश्वास करना,عقیده داشتن
1765,bemerken::V,ध्यान देना पर,متوجه شدن
1766,erkennen::V,पहचानना,شناختن
1767,erkennen::V,पहचानना,تشخیص دادن
1768,begreifen::V,समझना,فهمیدن
1769,begreifen::V,समझना,درک کردن
1770,verstehen::V,सुनना,فهمیدن
1771,lernen::V,पढ़ना,آموختن
1772,lernen::V,पढ़ना,یاد گرفتن
1773,wissen::V,जानना,دانستن
1774,wissen::V,मालूम होना,دانستن
1775,sich erinnern an::V,याद करना,به یاد آوردن
1776,vergessen::V,भूलना,فراموش کردن
1777,vergessen::V,बिसारना,فراموش کردن
1778,messen::V,नापना,اندازه گرفتن
1779,zählen::V,गिनना,شمردن
1780,rechnen::V,गणना करना,حساب کردن
1781,rechnen::V,हिसाब करना,حساب کردن
1782,lesen::V,पढ़ना,خواندن
1783,malen::V,कींचना,نقاشی کردن
1784,zeichnen::V,चित्र कींचना,کشیدن
1785,zeichnen::V,चित्र कींचना,رسم کردن
1786,schreiben::V,लिखना,نوشتن
1787,besitzen::V,मालिक होना,داشتن
1788,besitzen::V,स्वामी होना,داشتن
1789,kaufen::V,ख़रीदना,خریدن
1790,kaufen::V,ख़रीदना,خرید کردن
1791,verkaufen::V,बेचना,فروختن
1792,bezahlen::V,चुकाना,پرداختن
1793,bezahlen::V,अदा करना,پرداختن
1794,zahlen::V,अदा करना,پرداخت کردن
1795,beherrschen::V,शासन करना पर,مسلط بودن
1796,ertragen::V,सहना,تحمل کردن
