,Concept_ID,hi,hu
1498,verlieren::V,खोना,veszít
1499,verlieren::V,खोना,elveszít
1500,verlieren::V,गँवाना,veszít
1501,verlieren::V,गँवाना,elveszít
1502,fallen lassen::V,गिराना,elejt
1503,machen::V,करना,tesz
1504,machen::V,करना,csinál
1505,machen::V,बनाना,tesz
1506,machen::V,बनाना,csinál
1507,herstellen::V,बनाना,gyárt
1508,herstellen::V,बनाना,előállít
1509,herstellen::V,तैयार करना,gyárt
1510,herstellen::V,तैयार करना,előállít
1511,bauen::V,बनाना,épít
1512,bauen::V,निर्माण करना,épít
1513,reparieren::V,मरम्मत करना,javít
1514,reparieren::V,मरम्मत करना,kijavít
1515,reparieren::V,मरम्मत करना,megjavít
1516,verbessern::V,सुधारना,megjavít
1517,ändern::V,बदलना,változtat
1518,ändern::V,बदलना,megváltoztat
1519,ändern::V,परीवर्तन करना,változtat
1520,ändern::V,परीवर्तन करना,megváltoztat
1521,graben::V,खोदना,ás
1522,beugen::V,झुकाना,meghajt
1523,biegen::V,झुकाना,hajlít
1524,drehen::V,फेरना,forgat
1525,drehen::V,घुमाना,forgat
1526,wenden::V,पलटना,fordít
1527,wenden::V,पलटना,megfordít
1528,wenden::V,मोड़ना,fordít
1529,wenden::V,मोड़ना,megfordít
1530,umdrehen::V,घुमाना,megfordít
1531,umdrehen::V,घुमाना,megforgat
1532,heben::V,उठाना,emel
1533,heben::V,ऊँचा करना,emel
1534,hochheben::V,उठाना,felemel
1535,hochheben::V,ऊपर को उठाना,felemel
1536,ergreifen::V,पकड़ना,megfog
1537,ergreifen::V,हाथ में लेना,megfog
1538,halten::V,धरना,tart
1539,halten::V,पकड़ना,tart
1540,drücken::V,दबाना,nyom
1541,drücken::V,दबाना,megnyom
1542,schieben::V,सरकाना,tol
1543,schieben::V,खिसकाना,tol
1544,kratzen::V,खुरचना,vakar
1545,kratzen::V,खुजलाना,vakar
1546,lecken::V,चाटना,nyal
1547,beißen::V,काटना,harap
1548,abreißen::V,तोड़ना,letép
1549,abschneiden::V,काट करना,levág
1550,binden::V,बाँधना,köt
1551,binden::V,बाँधना,kötöz
1552,stecken::V,खोंसना,dug
1553,brechen::V,तोड़ना,tör
1554,brechen::V,तोड़ना,eltör
1555,klopfen::V,खटखटाना,kopogtat
1556,hauen::V,ठोकना,vág
1557,hauen::V,ठोकना,levág
1558,kleben::V,चिपकाना,tapaszt
1559,reiben::V,घिसना,dörzsöl
1560,reiben::V,घिसना,súrol
1561,reiben::V,रगड़ना,dörzsöl
1562,reiben::V,रगड़ना,súrol
1563,streichen::V,लगाना,simít
1564,schleifen::V,तेज़ करना,fen
1565,schleifen::V,तेज़ करना,csiszol
1566,schleifen::V,तेज़ करना,köszörül
1567,schneiden::V,कतरना,vág
1568,schneiden::V,कतरना,szel
1569,schneiden::V,कतरना,metsz
1570,rütteln::V,झकझोरना,ráz
1571,schütteln::V,हिलाना,ráz
1572,schütteln::V,हिलाना,megráz
1573,schwenken::V,घुमाना,lóbál
1574,schwenken::V,घुमाना,lobogtat
1575,schütten::V,उँडेलना,önt
1576,füllen::V,भरना,tölt
1577,füllen::V,भरना,megtölt
1578,füllen::V,ठूसना,tölt
1579,füllen::V,ठूसना,megtölt
1580,einwickeln::V,लपेटना,becsavar
1581,tragen::V,ढोना,hord
1582,schleppen::V,घसीटना,vonszol
1583,ziehen::V,खींचना,húz
1584,aufbewahren::V,रखना,megőriz
1585,werfen::V,फेंकना,dob
1586,werfen::V,फेंकना,hajít
1587,fangen::V,पकड़ना,fog
1588,packen::V,पकड़ना,megragad
1589,verstecken::V,छिपाना,eldug
1590,verstecken::V,छिपाना,elrejt
1591,teilen::V,बाँटना,oszt
1592,teilen::V,बाँटना,megoszt
1593,schicken::V,भेजना,küld
1594,bringen::V,लाना,hoz
1595,bringen::V,लाना,visz
1596,hinzufügen::V,जोड़ना,hozzáad
1597,bekommen::V,पाना,kap
1598,bekommen::V,पाना,megkap
1599,erhalten::V,पाना,kap
1600,erhalten::V,पाना,megkap
1601,erhalten::V,मिलना,kap
1602,erhalten::V,मिलना,megkap
1603,nehmen::V,लेना,vesz
1604,wählen::V,चुनना,választ
1605,auswählen::V,चुनना,kiválaszt
1606,bewahren::V,बनाए रखना,megtart
1607,behindern::V,रोकना,akadályoz
1608,behindern::V,रोकना,gátol
1609,verderben::V,ख़राब करना,elront
1610,beschädigen::V,नुक़सान पहुँचाना,rongál
1611,zerbrechen::V,तोड़ना,eltör
1612,zerbrechen::V,तोड़ना,széttör
1613,zerbrechen::V,तोड़ना,kettétör
1614,zerreißen::V,तोड़ना,eltép
1615,zerreißen::V,तोड़ना,széttép
1616,zerstören::V,नष्ट करना,elpusztít
1617,zerstören::V,बरबाद करना,elpusztít
1618,verbrennen::V,जलाना,éget
1619,verbrennen::V,जलाना,eléget
1620,geben::V,देना,ad
1621,reichen::V,थमाना,nyújt
1622,schenken::V,भेंट देना,ajándékoz
1623,versprechen::V,वादा करना,ígér
1624,wünschen::V,कामना करना,kíván
1625,loben::V,तारीफ़ करना,dicsér
1626,küssen::V,चूमना,csókol
1627,wiegen::V,झुलाना,ringat
1628,zudecken::V,ढकना,betakar
1629,wecken::V,जगाना,kelt
1630,wecken::V,जगाना,ébreszt
1631,zeigen::V,दिखाना,mutat
1632,führen::V,रास्ता दिखाना,visz
1633,führen::V,रास्ता दिखाना,vezet
1634,lehren::V,पढ़ाना,tanít
1635,unterrichten::V,सिखाना,tanít
1636,aufziehen::V,पालना,felnevel
1637,leiten::V,संचालन करना,vezet
1638,leiten::V,संचालन करना,vezérel
1639,antreiben::V,हड़बड़ाना,hajt
1640,lassen::V,-आना,-tat
1641,lassen::V,-आना,-at
1642,lassen::V,कराना,-tat
1643,lassen::V,कराना,-at
1644,einladen::V,बुलाना,meghív
1645,vereinigen::V,मिलाना,egyesít
1646,vereinigen::V,संयुक्त करना,egyesít
1647,besuchen::V,मिलना से,látogat
1648,besuchen::V,मिलने जाना से,látogat
1649,treffen::V,मिलना,talál
1650,sich versammeln::V,इकट्ठा होना,gyülekezik
1651,sich versammeln::V,इकट्ठा होना,összegyűlik
1652,spielen::V,खेलना,játszik
1653,singen::V,गाना,énekel
1654,tanzen::V,नाचना,táncol
1655,sich trennen::V,अलग होना,elválik
1656,verlassen::V,छोड़ना,elhagy
1657,retten::V,बचाना,ment
1658,bewachen::V,आँख रखना पर,őriz
1659,schützen::V,रक्षा करना,óv
1660,schützen::V,रक्षा करना,véd
1661,verteidigen::V,रक्षा करना,véd
1662,sich schlagen::V,हाथापाई करना,verekszik
1663,schießen::V,गोली मारना,lő
1664,siegen::V,जीतना,győz
1665,siegen::V,विजय पाना,győz
1666,ärgern::V,चिढ़ाना,bosszant
1667,schlagen::V,मारना,üt
1668,schlagen::V,मारना,ver
1669,treten::V,ठोकर मारना,rúg
1670,stechen::V,भेदना,döf
1671,stechen::V,भेदना,szúr
1672,stechen::V,भोंकना,döf
1673,stechen::V,भोंकना,szúr
1674,stoßen::V,धक्का देना,lök
1675,stoßen::V,झटका देना,lök
1676,stehlen::V,चोरी करना,lop
1677,stören::V,बुरा लगना,zavar
1678,belästigen::V,तंग करना,zaklat
1679,verbergen::V,लुकाना,rejt
1680,verbergen::V,लुकाना,elrejt
1681,täuschen::V,धोखा देना,megtéveszt
1682,betrügen::V,धोखा देना,csal
1683,töten::V,मारना,öl
1684,töten::V,मार डालना,öl
1685,wohnen::V,रहना,lakik
1686,arbeiten::V,काम करना,dolgozik
1687,sammeln::V,जमा करना,szed
1688,sammeln::V,जमा करना,gyűjt
1689,pflücken::V,चुनना,szed
1690,pflücken::V,तोड़ना,szed
1691,jagen::V,आखेट करना,vadászik
1692,jagen::V,शिकार करना,vadászik
1693,fischen::V,मछली पकड़ना,halászik
1694,fassen::V,पकड़ना,fog
1695,hüten::V,चराना,őriz
1696,hüten::V,चराना,legeltet
1697,treiben::V,हाँकना,hajt
1698,anbinden::V,बाँधना,köt
1699,füttern::V,खिलाना,etet
1700,melken::V,दुहना,fej
1701,hacken::V,काटना,vág
1702,gießen::V,सींचना,öntöz
1703,reifen::V,पकना,érik
1704,zubereiten::V,पकाना,elkészít
1705,kochen::V,पकाना,főz
1706,kochen::V,राँधना,főz
1707,backen::V,पकाना,süt
1708,braten::V,तलना,süt
1709,braten::V,भूनना,süt
1710,umrühren::V,फेंटना,megkever
1711,stricken::V,बुनना,köt
1712,nähen::V,सीना,varr
1713,färben::V,रँगना,fest
1714,reinigen::V,साफ़ करना,tisztít
1715,reinigen::V,शुद्ध करना,tisztít
1716,waschen::V,धोना,mos
1717,abwischen::V,पोंछ्ना,letöröl
1718,spülen::V,माँजना,mosogat
1719,spülen::V,खँगालना,mosogat
1720,fegen::V,बुहारना,söpör
1721,kehren::V,झाड़ना,söpör
1722,baden::V,स्नान करना,fürdik
1723,sich waschen::V,नहाना,mosdik
1724,sich waschen::V,नहाना,mosakszik
1725,sich waschen::V,हाथ-मुँह धोना,mosdik
1726,sich waschen::V,हाथ-मुँह धोना,mosakszik
1727,ausziehen::V,उतारना,levesz
1728,anziehen::V,पहनना,felölt
1729,anziehen::V,पहनना,felvesz
1730,sich anziehen::V,कपड़े पहनना,öltözik
1731,sich anziehen::V,कपड़े पहनना,felöltözik
1732,kämmen::V,कंघी करना,fésül
1733,schmücken::V,सजाना,díszít
1734,schmücken::V,सँवारना,díszít
1735,sagen::V,कहना,mond
1736,sagen::V,बताना,mond
1737,sprechen::V,बोलना,beszél
1738,reden::V,बोलना,beszél
1739,reden::V,बात करना,beszél
1740,sich unterhalten::V,बात करना,beszélget
1741,sich unterhalten::V,बातचीत करना,beszélget
1742,fragen::V,पूछ्ना,kérdez
1743,fragen::V,प्रश्न करना,kérdez
1744,bitten::V,माँगना से,kér
1745,erzählen::V,बताना,mesél
1746,erzählen::V,बताना,elbeszél
1747,mitteilen::V,ख़बर देना,közöl
1748,mitteilen::V,सूचना देना,közöl
1749,nennen::V,नाम देना,hív
1750,nennen::V,नाम देना,nevez
1751,rufen::V,बुलाना,hív
1752,prahlen::V,शेख़ी बघारना,dicsekszik
1753,übersetzen::V,अनुवाद करना,fordít
1754,denken::V,सोचना,gondol
1755,glauben::V,विश्वास करना,hisz
1756,bemerken::V,ध्यान देना पर,észrevesz
1757,erkennen::V,पहचानना,ráismer
1758,erkennen::V,पहचानना,felismer
1759,begreifen::V,समझना,felfog
1760,verstehen::V,सुनना,ért
1761,verstehen::V,सुनना,megért
1762,lernen::V,पढ़ना,tanul
1763,lernen::V,पढ़ना,megtanul
1764,wissen::V,जानना,tud
1765,wissen::V,मालूम होना,tud
1766,sich erinnern an::V,याद करना,emlékszik
1767,vergessen::V,भूलना,felejt
1768,vergessen::V,भूलना,elfelejt
1769,vergessen::V,बिसारना,felejt
1770,vergessen::V,बिसारना,elfelejt
1771,messen::V,नापना,mér
1772,messen::V,नापना,megmér
1773,zählen::V,गिनना,számol
1774,zählen::V,गिनना,megszámol
1775,rechnen::V,गणना करना,számít
1776,rechnen::V,हिसाब करना,számít
1777,lesen::V,पढ़ना,olvas
1778,malen::V,कींचना,fest
1779,zeichnen::V,चित्र कींचना,rajzol
1780,schreiben::V,लिखना,ír
1781,besitzen::V,मालिक होना,birtokol
1782,besitzen::V,स्वामी होना,birtokol
1783,kaufen::V,ख़रीदना,vesz
1784,kaufen::V,ख़रीदना,megvesz
1785,verkaufen::V,बेचना,elad
1786,bezahlen::V,चुकाना,fizet
1787,bezahlen::V,चुकाना,kifizet
1788,bezahlen::V,अदा करना,fizet
1789,bezahlen::V,अदा करना,kifizet
1790,zahlen::V,अदा करना,fizet
1791,zahlen::V,अदा करना,megfizet
1792,beherrschen::V,शासन करना पर,ural
1793,ertragen::V,सहना,elbír
1794,ertragen::V,सहना,elvisel
