,Concept_ID,vep,hi
1482,teilen::V,jagada,बाँटना
1483,schicken::V,oigeta,भेजना
1484,bringen::V,veda,लाना
1485,hinzufügen::V,ližata,जोड़ना
1486,bekommen::V,sada,पाना
1487,erhalten::V,sada,पाना
1488,erhalten::V,sada,मिलना
1489,nehmen::V,otta,लेना
1490,wählen::V,valita,चुनना
1491,auswählen::V,valita,चुनना
1492,bewahren::V,kaita,बनाए रखना
1493,behindern::V,telustada,रोकना
1494,verderben::V,travida,ख़राब करना
1495,beschädigen::V,satatada,नुक़सान पहुँचाना
1496,zerbrechen::V,mureta,तोड़ना
1497,zerreißen::V,rebitada,तोड़ना
1498,zerstören::V,mureta,नष्ट करना
1499,zerstören::V,mureta,बरबाद करना
1500,verbrennen::V,poltta,जलाना
1501,geben::V,antta,देना
1502,reichen::V,antta,थमाना
1503,schenken::V,lahjoita,भेंट देना
1504,versprechen::V,toivotada,वादा करना
1505,wünschen::V,toivotada,कामना करना
1506,loben::V,kitta,तारीफ़ करना
1507,küssen::V,tervehtada,चूमना
1508,wiegen::V,likutada,झुलाना
1509,zudecken::V,katta,ढकना
1510,wecken::V,noustatada,जगाना
1511,zeigen::V,ozutada,दिखाना
1512,führen::V,astutada,रास्ता दिखाना
1513,lehren::V,opeta,पढ़ाना
1514,unterrichten::V,opeta,सिखाना
1515,aufziehen::V,kazvatada,पालना
1516,leiten::V,ohjata,संचालन करना
1517,antreiben::V,rigehtoitta,हड़बड़ाना
1518,lassen::V,käskta,-आना
1519,lassen::V,käskta,कराना
1520,einladen::V,kucta,बुलाना
1521,vereinigen::V,ühtenzoitta,मिलाना
1522,vereinigen::V,ühtenzoitta,संयुक्त करना
1523,besuchen::V,rižada,मिलना से
1524,besuchen::V,rižada,मिलने जाना से
1525,treffen::V,vastata,मिलना
1526,sich versammeln::V,kägeta,इकट्ठा होना
1527,sich versammeln::V,sätas,इकट्ठा होना
1528,spielen::V,väta,खेलना
1529,singen::V,pajatada,गाना
1530,tanzen::V,kargaita,नाचना
1531,sich trennen::V,erigata,अलग होना
1532,verlassen::V,jätta,छोड़ना
1533,retten::V,päzutada,बचाना
1534,bewachen::V,varjoita,आँख रखना पर
1535,schützen::V,kaita,रक्षा करना
1536,verteidigen::V,kaita,रक्षा करना
1537,sich schlagen::V,torata,हाथापाई करना
1538,schießen::V,ampta,गोली मारना
1539,siegen::V,vägestada,जीतना
1540,siegen::V,vägestada,विजय पाना
1541,ärgern::V,verdutada,चिढ़ाना
1542,ärgern::V,rändütada,चिढ़ाना
1543,schlagen::V,löda,मारना
1544,schlagen::V,iškta,मारना
1545,treten::V,peksta,ठोकर मारना
1546,treten::V,topsta,ठोकर मारना
1547,stechen::V,pystiä,भेदना
1548,stechen::V,pystiä,भोंकना
1549,stoßen::V,iškta,धक्का देना
1550,stoßen::V,iškta,झटका देना
1551,stoßen::V,pudištada,धक्का देना
1552,stoßen::V,pudištada,झटका देना
1553,stehlen::V,vargastada,चोरी करना
1554,stören::V,keskustada,बुरा लगना
1555,belästigen::V,tartuteldas,तंग करना
1556,verbergen::V,katelda,लुकाना
1557,täuschen::V,manitada,धोखा देना
1558,betrügen::V,manitada,धोखा देना
1559,töten::V,rikta,मारना
1560,töten::V,rikta,मार डालना
1561,töten::V,surmita,मारना
1562,töten::V,surmita,मार डालना
1563,wohnen::V,eläda,रहना
1564,arbeiten::V,rata,काम करना
1565,sammeln::V,kogota,जमा करना
1566,pflücken::V,poimda,चुनना
1567,pflücken::V,poimda,तोड़ना
1568,jagen::V,mecata,आखेट करना
1569,jagen::V,mecata,शिकार करना
1570,fischen::V,kalatada,मछली पकड़ना
1571,fassen::V,tabata,पकड़ना
1572,hüten::V,paimeta,चराना
1573,treiben::V,ajada,हाँकना
1574,anbinden::V,küttestada,बाँधना
1575,anbinden::V,sidoda,बाँधना
1576,füttern::V,sötta,खिलाना
1577,melken::V,lüpsta,दुहना
1578,hacken::V,sauda,काटना
1579,gießen::V,valada,सींचना
1580,reifen::V,küpseta,पकना
1581,zubereiten::V,vaumištada,पकाना
1582,kochen::V,keitta,पकाना
1583,kochen::V,keitta,राँधना
1584,backen::V,paštta,पकाना
1585,braten::V,žarda,तलना
1586,braten::V,žarda,भूनना
1587,umrühren::V,segoitada,फेंटना
1588,stricken::V,kudoda,बुनना
1589,nähen::V,ombelta,सीना
1590,färben::V,mujutada,रँगना
1591,reinigen::V,puhtastada,साफ़ करना
1592,reinigen::V,puhtastada,शुद्ध करना
1593,waschen::V,pesta,धोना
1594,abwischen::V,pühktä,पोंछ्ना
1595,spülen::V,huhtoida,माँजना
1596,spülen::V,huhtoida,खँगालना
1597,fegen::V,pühkta,बुहारना
1598,kehren::V,uhoita,झाड़ना
1599,baden::V,kül'ptäs,स्नान करना
1600,sich waschen::V,pestas,नहाना
1601,sich waschen::V,pestas,हाथ-मुँह धोना
1602,ausziehen::V,riičta,उतारना
1603,ausziehen::V,rušta,उतारना
1604,anziehen::V,panda päle,पहनना
1605,anziehen::V,panda kädehe,पहनना
1606,anziehen::V,panda jaugha,पहनना
1607,sich anziehen::V,sobdas,कपड़े पहनना
1608,kämmen::V,harjata,कंघी करना
1609,schmücken::V,čomitada,सजाना
1610,schmücken::V,čomitada,सँवारना
1611,sagen::V,sanuda,कहना
1612,sagen::V,sanuda,बताना
1613,sprechen::V,pagišta,बोलना
1614,reden::V,pagišta,बोलना
1615,reden::V,pagišta,बात करना
1616,sich unterhalten::V,lodaita,बात करना
1617,sich unterhalten::V,lodaita,बातचीत करना
1618,fragen::V,küzuda,पूछ्ना
1619,fragen::V,küzuda,प्रश्न करना
1620,bitten::V,pakita,माँगना से
1621,erzählen::V,sanuda,बताना
1622,erzählen::V,starinoita,बताना
1623,mitteilen::V,tedotada,ख़बर देना
1624,mitteilen::V,tedotada,सूचना देना
1625,nennen::V,nimitada,नाम देना
1626,rufen::V,kucta,बुलाना
1627,prahlen::V,kittäs,शेख़ी बघारना
1628,übersetzen::V,käta,अनुवाद करना
1629,denken::V,meletada,सोचना
1630,glauben::V,uskta,विश्वास करना
1631,bemerken::V,homaita,ध्यान देना पर
1632,erkennen::V,tundištada,पहचानना
1633,begreifen::V,tabata,समझना
1634,verstehen::V,el'geta,सुनना
1635,verstehen::V,toimetada,सुनना
1636,lernen::V,opetas,पढ़ना
1637,wissen::V,teta,जानना
1638,wissen::V,teta,मालूम होना
1639,sich erinnern an::V,johtutada,याद करना
1640,vergessen::V,unohtada,भूलना
1641,vergessen::V,unohtada,बिसारना
1642,messen::V,märita,नापना
1643,zählen::V,lugeda,गिनना
1644,rechnen::V,lugeda,गणना करना
1645,rechnen::V,lugeda,हिसाब करना
1646,lesen::V,lugeda,पढ़ना
1647,malen::V,pirta,कींचना
1648,zeichnen::V,pirta,चित्र कींचना
1649,schreiben::V,kirjutada,लिखना
1650,besitzen::V,omištada,मालिक होना
1651,besitzen::V,omištada,स्वामी होना
1652,kaufen::V,ostta,ख़रीदना
1653,verkaufen::V,möda,बेचना
1654,bezahlen::V,maksta,चुकाना
1655,bezahlen::V,maksta,अदा करना
1656,zahlen::V,maksta,अदा करना
1657,beherrschen::V,valdoita,शासन करना पर
1658,ertragen::V,tirpta,सहना
