,Concept_ID,ka,se
3911,dicht::A,მჭიდრო,čavos
3912,dicht::A,მჭიდრო,naaggâs
3913,dicht::A,მჭიდრო,то̄а̄йвас
3914,dick[Gegenstand]::A,სქელი,gïsse
3915,dick[Gegenstand]::A,სქელი,jassijes
3916,dick[Gegenstand]::A,სქელი,assá
3917,dick[Gegenstand]::A,სქელი,assái
3918,dick[Gegenstand]::A,სქელი,assaa
3919,dick[Gegenstand]::A,სქელი,asalâš
3920,dick[Gegenstand]::A,სქელი,kõssâd
3921,dick[Gegenstand]::A,სქელი,âssai
3922,dick[Gegenstand]::A,სქელი,кэ̄сс
3923,dünn::A,წვრილი,jissehts
3924,dünn::A,წვრილი,asidasj
3925,dünn::A,წვრილი,asehaš
3926,dünn::A,წვრილი,asettem
3927,dünn::A,წვრილი,ââ´zzte´m
3928,dünn::A,წვრილი,рашшь
3929,dünn::A,წვრილი,ражесь
3930,fein::A,თხელი,fijne
3931,fein::A,თხელი,seaggi
3932,fein::A,თხელი,fiinnis
3933,fein::A,თხელი,fiijnes
3934,fein::A,თხელი,fiinâs
3935,fein::A,თხელი,се̄ӈькесь
3936,fest::A,მყარი,nænnoes
3937,fest::A,მყარი,tjavdes
3938,fest::A,მყარი,tjårggåt
3939,fest::A,მყარი,nanus
3940,fest::A,მყარი,nanos
3941,fest::A,მყარი,nâânas
3942,fest::A,მყარი,роавас
3943,fest::A,მყარი,роаввсэсь
3944,flach::A,ბრტყელი,plïehtje
3945,flach::A,ბრტყელი,duolbo
3946,flach::A,ბრტყელი,duolbuk
3947,flach::A,ბრტყელი,duolba
3948,flach::A,ბრტყელი,tuolbâs
3949,flach::A,ბრტყელი,toobžâs
3950,flach::A,ბრტყელი,tuõlbâs
3951,flach::A,ბრტყელი,тӯллп
3952,glatt::A,გლუ,njalhkedihks
3953,glatt::A,გლუ,njalkas
3954,glatt::A,გლუ,njalkkas
3955,glatt::A,გლუ,šoollâd
3956,glatt::A,გლუ,šolbâd
3957,glatt::A,გლუ,lää´ttes
3958,glatt::A,გლუ,ла̄тӭсь
3959,glatt::A,გლუ,нё̄ллькесь
3960,hart::A,მაგარი,garre
3961,hart::A,მაგარი,garras
3962,hart::A,მაგარი,garas
3963,hart::A,მაგარი,koorâs
3964,hart::A,მაგარი,kõõrâs
3965,hart::A,მაგარი,куйяс
3966,hart::A,მაგარი,кэ̄рас
3967,weich::A,რბილი,möövhkes
3968,weich::A,რბილი,dimes
3969,weich::A,რბილი,dimis
3970,weich::A,რბილი,times
3971,weich::A,რბილი,lines
3972,weich::A,რბილი,tee´mes
3973,weich::A,რბილი,сӯбпесь
3974,rund::A,მრგვალი,jorpe
3975,rund::A,მრგვალი,jårbås
3976,rund::A,მრგვალი,jårbbåt
3977,rund::A,მრგვალი,jorbbas
3978,rund::A,მრგვალი,juurbâs
3979,rund::A,მრგვალი,joorbâs
3980,rund::A,მრგვალი,ё̄рпп
3981,spitz::A,წვეტიანი,snjåhtjoeh
3982,spitz::A,წვეტიანი,snutjek
3983,spitz::A,წვეტიანი,snjurtjuk
3984,spitz::A,წვეტიანი,čogas
3985,spitz::A,წვეტიანი,cuppas
3986,spitz::A,წვეტიანი,čuuṿâs
3987,spitz::A,წვეტიანი,pâ´sttel
3988,spitz::A,წვეტიანი,чо̄гк
3989,spitz::A,წვეტიანი,пассьтэль
3990,scharf::A,მჭრელი,besteles
3991,scharf::A,მჭრელი,basstel
3992,scharf::A,მჭრელი,tjiesskis
3993,scharf::A,მჭრელი,bastilit
3994,scharf::A,მჭრელი,čuuḥâl
3995,scharf::A,მჭრელი,pâ´sttel
3996,scharf::A,მჭრელი,пассьтэль
3997,scharf::A,მჭრელი,пассьтлесь
3998,stumpf::A,ბლაგვი,baenehts
3999,stumpf::A,ბლაგვი,jåbbe
4000,stumpf::A,ბლაგვი,nearas
4001,stumpf::A,ბლაგვი,basttoheapme
4002,stumpf::A,ბლაგვი,tulcce
4003,stumpf::A,ბლაგვი,miä´r'res
4004,stumpf::A,ბლაგვი,ме̄ресь
4005,schwer::A,მძიმე,leevles
4006,schwer::A,მძიმე,låssåt
4007,schwer::A,მძიმე,lossat
4008,schwer::A,მძიმე,lussâd
4009,schwer::A,მძიმე,lossâd
4010,schwer::A,მძიმე,ло̄ссэ
4011,schwer::A,მძიმე,ло̄ссэсь
4012,schön::A,ლამაზი,tjaebpies
4013,schön::A,ლამაზი,tjábbe
4014,schön::A,ლამაზი,čáppat
4015,schön::A,ლამაზი,muččâd
4016,schön::A,ლამაზი,mooččâd
4017,schön::A,ლამაზი,мо̄джесь
4018,heiß::A,ცხელი,baahke
4019,heiß::A,ცხელი,báhkas
4020,heiß::A,ცხელი,báhkas
4021,heiß::A,ცხელი,paahâs
4022,heiß::A,ცხელი,paakkâs
4023,heiß::A,ცხელი,жоарр
4024,heiß::A,ცხელი,по̄а̄ххк
4025,warm::A,თბილი,bïjveles
4026,warm::A,თბილი,liekkas
4027,warm::A,თბილი,liekkas
4028,warm::A,თბილი,liegâs
4029,warm::A,თბილი,liõggâs
4030,warm::A,თბილი,по̄а̄ххк
4031,kalt::A,ცივი,galme
4032,kalt::A,ცივი,galmas
4033,kalt::A,ცივი,tjoaskes
4034,kalt::A,ცივი,galmmas
4035,kalt::A,ცივი,koolmâs
4036,kalt::A,ცივი,kõõlmâs
4037,kalt::A,ცივი,кэ̄ллм
4038,kühl::A,გრილი,jueskies
4039,kühl::A,გრილი,gujos
4040,kühl::A,გრილი,goasos
4041,kühl::A,გრილი,čoaskkis
4042,kühl::A,გრილი,čuássid
4043,kühl::A,გრილი,čue´cǩes
4044,kühl::A,გრილი,чуэцькесь
4045,frisch::A,სუფთა,fïerske
4046,frisch::A,სუფთა,varás
4047,frisch::A,სუფთა,varres
4048,frisch::A,სუფთა,varas
4049,frisch::A,სუფთა,voorâs
4050,frisch::A,სუფთა,võõrâs
4051,frisch::A,სუფთა,вэрс
4052,feucht::A,ნოტიო,låpsoes
4053,feucht::A,ნოტიო,suolnos
4054,feucht::A,ნოტიო,njuoskas
4055,feucht::A,ნოტიო,gásttas
4056,feucht::A,ნოტიო,laavtâs
4057,feucht::A,ნოტიო,nje´bll
4058,feucht::A,ნოტიო,ню̄ццк
4059,nass::A,სველი,lovve
4060,nass::A,სველი,njuoskas
4061,nass::A,სველი,luvás
4062,nass::A,სველი,njuoskkas
4063,nass::A,სველი,njuoskâs
4064,nass::A,სველი,njuõckas
4065,nass::A,სველი,ню̄ццк
4066,trocken::A,მშრალი,gejhkie
4067,trocken::A,მშრალი,gåjkes
4068,trocken::A,მშრალი,goikkis
4069,trocken::A,მშრალი,ko'škes
4070,trocken::A,მშრალი,kååšǩes
4071,trocken::A,მშრალი,коашшьк
4072,voll::A,სავსე,dïeve
4073,voll::A,სავსე,dievas
4074,voll::A,სავსე,dievva
4075,voll::A,სავსე,tievâs
4076,voll::A,სავსე,tiiudas
4077,voll::A,სავსე,тӣввт
4078,leer::A,ცარიელი,tovme
4079,leer::A,ცარიელი,gåaroes
4080,leer::A,ცარიელი,guoros
4081,leer::A,ცარიელი,guorus
4082,leer::A,ცარიელი,kuárus
4083,leer::A,ცარიელი,kuâras
4084,leer::A,ცარიელი,курас
4085,offen::A,ღია,latjkes
4086,offen::A,ღია,rabás
4087,offen::A,ღია,rabas
4088,offen::A,ღია,áávus
4089,offen::A,ღია,jââ´ldes
4090,offen::A,ღია,а̄в
4091,offen::A,გაშლილი,latjkes
4092,offen::A,გაშლილი,rabás
4093,offen::A,გაშლილი,rabas
4094,offen::A,გაშლილი,áávus
4095,offen::A,გაშლილი,jââ´ldes
4096,offen::A,გაშლილი,а̄в
4097,geschlossen::A,დახურული,måskoes
4098,geschlossen::A,დახურული,dahpas
4099,geschlossen::A,დახურული,gitta
4100,geschlossen::A,დახურული,kiddâ
4101,geschlossen::A,დახურული,ǩidd
4102,geschlossen::A,დახურული,mååskas
4103,sauber::A,სუფთა,raejnies
4104,sauber::A,სუფთა,rájnas
4105,sauber::A,სუფთა,buhtes
4106,sauber::A,სუფთა,ráinnas
4107,sauber::A,სუფთა,čurgâd
4108,sauber::A,სუფთა,puu´ttes
4109,sauber::A,სუფთა,чӣллк
4110,sauber::A,წმინდა,raejnies
4111,sauber::A,წმინდა,rájnas
4112,sauber::A,წმინდა,buhtes
4113,sauber::A,წმინდა,ráinnas
4114,sauber::A,წმინდა,čurgâd
4115,sauber::A,წმინდა,puu´ttes
4116,sauber::A,წმინდა,чӣллк
4117,schmutzig::A,ტალახიანი,sleagroeh
4118,schmutzig::A,ტალახიანი,duolvas
4119,schmutzig::A,ტალახიანი,duolvvas
4120,schmutzig::A,ტალახიანი,tuol'vii
4121,schmutzig::A,ტალახიანი,sähssai
4122,schmutzig::A,ტალახიანი,са̄ккьс
4123,roh::A,უმი,saajpe
4124,roh::A,უმი,saajpes
4125,roh::A,უმი,njuoskas
4126,roh::A,უმი,njuoskkas
4127,roh::A,უმი,njuoskâs
4128,roh::A,უმი,njuõckas
4129,roh::A,უმი,ню̄ццк
4130,reif::A,მწიფე,njoetseldh
4131,reif::A,მწიფე,láddam
4132,reif::A,მწიფე,givssas
4133,reif::A,მწიფე,кӣркна
4134,reif::A,მწიფე,са̄ххьплуввма
4135,lecker::A,გემრიელი,hearskoes
4136,lecker::A,გემრიელი,hærssko
4137,lecker::A,გემრიელი,njálggat
4138,lecker::A,გემრიელი,njäälgis
4139,lecker::A,გემრიელი,njõ´ddi
4140,lecker::A,გემრიელი,шӣг
4141,süß::A,ტკბილი,sieties
4142,süß::A,ტკბილი,hálmes
4143,süß::A,ტკბილი,hálmmá
4144,süß::A,ტკბილი,njálggat
4145,süß::A,ტკბილი,njäälgis
4146,süß::A,ტკბილი,njää´ljes
4147,süß::A,ტკბილი,ня̄ллькесь
4148,bitter::A,მწარე,bihtseds
4149,bitter::A,მწარე,baetjkies
4150,bitter::A,მწარე,bitjes
4151,bitter::A,მწარე,tsibtsa
4152,bitter::A,მწარე,bahča
4153,bitter::A,მწარე,pišker
4154,bitter::A,მწარე,poččâ
4155,bitter::A,მწარე,pe´čǩǩer
4156,bitter::A,მწარე,пыччкар
4157,sauer::A,მჟავე,baetjkies
4158,sauer::A,მჟავე,goastes
4159,sauer::A,მჟავე,suvres
4160,sauer::A,მჟავე,suvrris
4161,sauer::A,მჟავე,suuvres
4162,sauer::A,მჟავე,kuástis
4163,sauer::A,მჟავე,kuä´stt
4164,sauer::A,მჟავე,кӯцц
4165,hell::A,ნათელი,tjuavkeds
4166,hell::A,ნათელი,tjuovggat
4167,hell::A,ნათელი,čuovgat
4168,hell::A,ნათელი,čuovvâd
4169,hell::A,ნათელი,čuõvvâd
4170,hell::A,ნათელი,чуввесь
4171,dunkel::A,ბნელი,sjuevnjeds
4172,dunkel::A,ბნელი,sjævnnjat
4173,dunkel::A,ბნელი,seavdnjat
4174,dunkel::A,ბნელი,sevŋâd
4175,dunkel::A,ბნელი,seu´nnjed
4176,dunkel::A,ბნელი,се̄ввьнесь
4177,schwarz::A,შავი,tjeehpes
4178,schwarz::A,შავი,tjáhppat
4179,schwarz::A,შავი,čáhppes
4180,schwarz::A,შავი,čappâd
4181,schwarz::A,შავი,čappâd
4182,schwarz::A,შავი,чо̄а̄хпесь
4183,weiß::A,თეთრი,veelkes
4184,weiß::A,თეთრი,bedjat
4185,weiß::A,თეთრი,vielggat
4186,weiß::A,თეთრი,vielgat
4187,weiß::A,თეთრი,viel'gâd
4188,weiß::A,თეთრი,viõlggâd
4189,weiß::A,თეთრი,вӣллькесь
4190,rot::A,წითელი,rööpses
4191,rot::A,წითელი,ruoppsat
4192,rot::A,წითელი,ruoksat
4193,rot::A,წითელი,ruop'sâd
4194,rot::A,წითელი,ruõpssâd
4195,rot::A,წითელი,рӯппсесь
4196,gelb::A,ყვითელი,viskes
4197,gelb::A,ყვითელი,visská
4198,gelb::A,ყვითელი,fiskes
4199,gelb::A,ყვითელი,viskâd
4200,gelb::A,ყვითელი,viskkâd
4201,gelb::A,ყვითელი,руччк'сь
4202,blau::A,ლურჯი,plaave
4203,blau::A,ლურჯი,alek
4204,blau::A,ლურჯი,lahtte
4205,blau::A,ლურჯი,alit
4206,blau::A,ლურჯი,čuov'jâd
4207,blau::A,ლურჯი,ââ´liǩ
4208,blau::A,ლურჯი,алехь
4209,blau::A,ცისფერი,plaave
4210,blau::A,ცისფერი,alek
4211,blau::A,ცისფერი,lahtte
4212,blau::A,ცისფერი,alit
4213,blau::A,ცისფერი,čuov'jâd
4214,blau::A,ცისფერი,ââ´liǩ
4215,blau::A,ცისფერი,алехь
4216,grün::A,მწვანე,kruana
4217,grün::A,მწვანე,kroenes
4218,grün::A,მწვანე,ruodná
4219,grün::A,მწვანე,ruoná
4220,grün::A,მწვანე,ruonas
4221,grün::A,მწვანე,ruánáá
4222,grün::A,მწვანე,ruânn
4223,grün::A,მწვანე,ruõnâs
4224,grün::A,მწვანე,руэнн
4225,grau::A,რუხი,kraevies
4226,grau::A,რუხი,rávuk
4227,grau::A,რუხი,rávvat
4228,grau::A,რუხი,ránis
4229,grau::A,რუხი,räänis
4230,grau::A,რუხი,rää´nes
4231,grau::A,რუხი,кӯввесь
4232,grau::A,ნაცრისფერი,kraevies
4233,grau::A,ნაცრისფერი,rávuk
4234,grau::A,ნაცრისფერი,rávvat
4235,grau::A,ნაცრისფერი,ránis
4236,grau::A,ნაცრისფერი,räänis
4237,grau::A,ნაცრისფერი,rää´nes
4238,grau::A,ნაცრისფერი,кӯввесь
4239,bunt::A,ჭრელი,girjak
4240,bunt::A,ჭრელი,girjái
4241,bunt::A,ჭრელი,máŋggaivnat
4242,bunt::A,ჭრელი,ivdnái
4243,bunt::A,ჭრელი,kirjáá
4244,bunt::A,ჭრელი,ǩe´rjj
4245,bunt::A,ჭრელი,ǩeârjaž
4246,bunt::A,ჭრელი,кыррьй
4247,bunt::A,ფერადი,girjak
4248,bunt::A,ფერადი,girjái
4249,bunt::A,ფერადი,máŋggaivnat
4250,bunt::A,ფერადი,ivdnái
4251,bunt::A,ფერადი,kirjáá
4252,bunt::A,ფერადი,ǩe´rjj
4253,bunt::A,ფერადი,ǩeârjaž
4254,bunt::A,ფერადი,кыррьй
4255,billig::A,იაფი,aelpies
4256,billig::A,იაფი,liehties
4257,billig::A,იაფი,álbbe
4258,billig::A,იაფი,hálbi
4259,billig::A,იაფი,hälbi
4260,billig::A,იაფი,hä´lbb
4261,billig::A,იაფი,вӯгас
4262,billig::A,იაფი,вӯгкесь
4263,teuer::A,ძვირი,dovres
4264,teuer::A,ძვირი,divras
4265,teuer::A,ძვირი,divrras
4266,teuer::A,ძვირი,tiivrâs
4267,teuer::A,ძვირი,kaallâš
4268,teuer::A,ძვირი,ко̄а̄ллэш
4269,wertvoll::A,ღირსიანი,aarvoes
4270,wertvoll::A,ღირსიანი,árvulasj
4271,wertvoll::A,ღირსიანი,árvvolaš
4272,wertvoll::A,ღირსიანი,tiivrâs
4273,wertvoll::A,ღირსიანი,kaallâš
4274,wertvoll::A,ღირსიანი,а̄ррвъесь
4275,wertvoll::A,ღირსიანი,ко̄а̄ллшэсь
4276,blind::A,ბრმა,tjelmehts
4277,blind::A,ბრმა,tjalmedibme
4278,blind::A,ბრმა,čalmmeheapme
4279,blind::A,ბრმა,čuovggaheapme
4280,blind::A,ბრმა,šoohâd
4281,blind::A,ბრმა,ča'lmettem
4282,blind::A,ბრმა,čââ´lmte´m
4283,blind::A,ბრმა,чальмхем
4284,taub::A,ყრუ,bieljehts
4285,taub::A,ყრუ,bieljedibme
4286,taub::A,ყრუ,bealjeheapmi
4287,taub::A,ყრუ,pel'jittem
4288,taub::A,ყრუ,pee´lljte´m
4289,taub::A,ყრუ,пе̄лльйхем
4290,taub::A,ყრუ,кулхэмесь
4291,taub::A,ყრუ,кулнаххьтэм
4292,kräftig::A,ძალავანი,veaksehks
4293,kräftig::A,ძალავანი,gievrra
4294,kräftig::A,ძალავანი,gievra
4295,kräftig::A,ძალავანი,viek'sâ
4296,kräftig::A,ძალავანი,viõhss
4297,kräftig::A,ძალავანი,вӣгкъесь
4298,kräftig::A,ძალავანი,тоаввсамусс
4299,stark::A,ძლიერი,raavtehtje
4300,stark::A,ძლიერი,nanos
4301,stark::A,ძლიერი,gievrra
4302,stark::A,ძლიერი,kievra
4303,stark::A,ძლიერი,nanus
4304,stark::A,ძლიერი,viek'sâ
4305,stark::A,ძლიერი,raavâs
4306,stark::A,ძლიერი,роавас
4307,stark::A,ღონიერი,raavtehtje
4308,stark::A,ღონიერი,nanos
4309,stark::A,ღონიერი,gievrra
4310,stark::A,ღონიერი,kievra
4311,stark::A,ღონიერი,nanus
4312,stark::A,ღონიერი,viek'sâ
4313,stark::A,ღონიერი,raavâs
4314,stark::A,ღონიერი,роавас
4315,schwach::A,სუსტი,dåsmoes
4316,schwach::A,სუსტი,fámodibme
4317,schwach::A,სუსტი,fámoheapme
4318,schwach::A,სუსტი,njuoras
4319,schwach::A,სუსტი,hiäju
4320,schwach::A,სუსტი,njuorâs
4321,schwach::A,სუსტი,rââ´šš
4322,schwach::A,სუსტი,njuõrâs
4323,schwach::A,სუსტი,рашшь
4324,schwach::A,სუსტი,ражесь
4325,schwach::A,სუსტი,са̄мхэм
4326,fett::A,სქელი,buajtehks
4327,fett::A,სქელი,buojdák
4328,fett::A,სქელი,buoidi
4329,fett::A,სქელი,puáidáh
4330,fett::A,სქელი,pueidaǥ
4331,fett::A,სქელი,пуййт
4332,schlank::A,გამხდარი,siegkies
4333,schlank::A,გამხდარი,bievrek
4334,schlank::A,გამხდარი,njuorro
4335,schlank::A,გამხდარი,seaggi
4336,schlank::A,გამხდარი,šoođbâs
4337,schlank::A,გამხდარი,seä´ǧ'ǧ
4338,schlank::A,გამხდარი,се̄ӈькесь
4339,hübsch::A,ეშხიანი,faavroes
4340,hübsch::A,ეშხიანი,fávrro
4341,hübsch::A,ეშხიანი,fávru
4342,hübsch::A,ეშხიანი,muččâd
4343,hübsch::A,ეშხიანი,mooččâd
4344,hübsch::A,ეშხიანი,мо̄джесь
4345,hübsch::A,მშვენიერი,faavroes
4346,hübsch::A,მშვენიერი,fávrro
4347,hübsch::A,მშვენიერი,fávru
4348,hübsch::A,მშვენიერი,muččâd
4349,hübsch::A,მშვენიერი,mooččâd
4350,hübsch::A,მშვენიერი,мо̄джесь
4351,böse::A,ავი,vesties
4352,böse::A,ავი,bahá
4353,böse::A,ავი,bahá
4354,böse::A,ავი,paa
4355,böse::A,ავი,ilbâd
4356,böse::A,ავი,paas
4357,böse::A,ავი,ilbbâd
4358,böse::A,ავი,поасс
4359,böse::A,ავი,кэ̄рряй
4360,böse::A,ბოროტი,vesties
4361,böse::A,ბოროტი,bahá
4362,böse::A,ბოროტი,bahá
4363,böse::A,ბოროტი,paa
4364,böse::A,ბოროტი,ilbâd
4365,böse::A,ბოროტი,paas
4366,böse::A,ბოროტი,ilbbâd
4367,böse::A,ბოროტი,поасс
4368,böse::A,ბოროტი,кэ̄рряй
4369,dumm::A,ბოთე,gåffoeh
4370,dumm::A,ბოთე,jalla
4371,dumm::A,ბოთე,doavki
4372,dumm::A,ბოთე,tuhme
4373,dumm::A,ბოთე,tu´hmm
4374,dumm::A,ბოთე,о̄менэш
4375,dumm::A,ბოთე,то̄ӆӆкхем
4376,dumm::A,სულელი,gåffoeh
4377,dumm::A,სულელი,jalla
4378,dumm::A,სულელი,doavki
4379,dumm::A,სულელი,tuhme
4380,dumm::A,სულელი,tu´hmm
4381,dumm::A,სულელი,о̄менэш
4382,dumm::A,სულელი,то̄ӆӆкхем
4383,faul::A,ზანტი,aeblehts
4384,faul::A,ზანტი,lájkke
4385,faul::A,ზანტი,láiki
4386,faul::A,ზანტი,läški
4387,faul::A,ზანტი,lä´šǩǩ
4388,faul::A,ზანტი,ла̄шькесь
4389,faul::A,ზარმაცი,aeblehts
4390,faul::A,ზარმაცი,lájkke
4391,faul::A,ზარმაცი,láiki
4392,faul::A,ზარმაცი,läški
4393,faul::A,ზარმაცი,lä´šǩǩ
4394,faul::A,ზარმაცი,ла̄шькесь
4395,fleißig::A,ბეჯითი,rudtjege
4396,fleißig::A,ბეჯითი,vïssjeles
4397,fleißig::A,ბეჯითი,vissjal
4398,fleißig::A,ბეჯითი,viššal
4399,fleißig::A,ბეჯითი,doaimmalaš
4400,fleißig::A,ბეჯითი,viššâl
4401,fleißig::A,ბეჯითი,re´ttev
4402,fleißig::A,მუყაითი,rudtjege
4403,fleißig::A,მუყაითი,vïssjeles
4404,fleißig::A,მუყაითი,vissjal
4405,fleißig::A,მუყაითი,viššal
4406,fleißig::A,მუყაითი,doaimmalaš
4407,fleißig::A,მუყაითი,viššâl
4408,fleißig::A,მუყაითი,re´ttev
4409,geizig::A,ძუნწი,saejkies
4410,geizig::A,ძუნწი,hánes
4411,geizig::A,ძუნწი,gáhcci
4412,geizig::A,ძუნწი,gárži
4413,geizig::A,ძუნწი,käcci
4414,geizig::A,ძუნწი,häänis
4415,geizig::A,ძუნწი,kä´cc
4416,geizig::A,ძუნწი,сыннҍ
4417,geizig::A,ძუნწი,скухьпесь
4418,klug::A,ჭკვიანი,vihtehks
4419,klug::A,ჭკვიანი,vijses
4420,klug::A,ჭკვიანი,jiermmá
4421,klug::A,ჭკვიანი,fihtolaš
4422,klug::A,ჭკვიანი,jiä'rmálâš
4423,klug::A,ჭკვიანი,hitrai
4424,klug::A,ჭკვიანი,то̄ӆӆкэш
4425,klug::A,ჭკვიანი,вӣллвэсь
4426,geschickt::A,მარჯვე,tjiehpies
4427,geschickt::A,მარჯვე,tjiehppe
4428,geschickt::A,მარჯვე,čeahppi
4429,geschickt::A,მარჯვე,čeppi
4430,geschickt::A,მარჯვე,čeä´p'p
4431,geschickt::A,მარჯვე,чепесь
4432,geschickt::A,გაწაფული,tjiehpies
4433,geschickt::A,გაწაფული,tjiehppe
4434,geschickt::A,გაწაფული,čeahppi
4435,geschickt::A,გაწაფული,čeppi
4436,geschickt::A,გაწაფული,čeä´p'p
4437,geschickt::A,გაწაფული,чепесь
4438,lieb::A,სატრფიალო,boerehks
4439,lieb::A,სატრფიალო,lådje
4440,lieb::A,სატრფიალო,gieres
4441,lieb::A,სატრფიალო,ráhkis
4442,lieb::A,სატრფიალო,láđis
4443,lieb::A,სატრფიალო,räähis
4444,lieb::A,სატრფიალო,pue´rr
4445,lieb::A,სატრფიალო,rää´ǩǩes
4446,lieb::A,სატრფიალო,мӣлса
4447,lustig::A,მხიარული,lustes
4448,lustig::A,მხიარული,suohtas
4449,lustig::A,მხიარული,hávski
4450,lustig::A,მხიარული,hitruu
4451,lustig::A,მხიარული,iilooš
4452,lustig::A,მხიარული,hää´sǩ
4453,lustig::A,მხიარული,viä´s'sel
4454,lustig::A,მხიარული,руэняс
4455,sanft::A,ალერსიანი,lïemkeds
4456,sanft::A,ალერსიანი,lines
4457,sanft::A,ალერსიანი,lágŋet
4458,sanft::A,ალერსიანი,linis
4459,sanft::A,ალერსიანი,láđis
4460,sanft::A,ალერსიანი,liägus
4461,sanft::A,ალერსიანი,pivvâl
4462,sanft::A,ალერსიანი,heä´nn
4463,sanft::A,ალერსიანი,э̄йвсесь
4464,sanft::A,გრძნობიერი,lïemkeds
4465,sanft::A,გრძნობიერი,lines
4466,sanft::A,გრძნობიერი,lágŋet
4467,sanft::A,გრძნობიერი,linis
4468,sanft::A,გრძნობიერი,láđis
4469,sanft::A,გრძნობიერი,liägus
4470,sanft::A,გრძნობიერი,pivvâl
4471,sanft::A,გრძნობიერი,heä´nn
4472,sanft::A,გრძნობიერი,э̄йвсесь
4473,hungrig::A,მშიერი,nælggomin
4474,hungrig::A,მშიერი,nealggas
4475,hungrig::A,მშიერი,neälǥlaž
4476,hungrig::A,მშიერი,не̄лльк
4477,krank::A,სნეული,skïemtje
4478,krank::A,სნეული,skibás
4479,krank::A,სნეული,buohcci
4480,krank::A,სნეული,pyec'cee
4481,krank::A,სნეული,puõcci
4482,krank::A,სნეული,panntiõrvas
4483,krank::A,სნეული,кэ̄бп
4484,krank::A,ავადმყოფი,skïemtje
4485,krank::A,ავადმყოფი,skibás
4486,krank::A,ავადმყოფი,buohcci
4487,krank::A,ავადმყოფი,pyec'cee
4488,krank::A,ავადმყოფი,puõcci
4489,krank::A,ავადმყოფი,panntiõrvas
4490,krank::A,ავადმყოფი,кэ̄бп
4491,nackt::A,ტიტველი,båadtsoeh
4492,nackt::A,ტიტველი,rihtso
4493,nackt::A,ტიტველი,álás
4494,nackt::A,ტიტველი,pie'tittem
4495,nackt::A,ტიტველი,piät'táá
4496,nackt::A,ტიტველი,päälljas
4497,nackt::A,ტიტველი,пефта
4498,nackt::A,ტიტველი,па̄льяс
4499,traurig::A,მწუხარე,håjnoes
4500,traurig::A,მწუხარე,suohtas
4501,traurig::A,მწუხარე,hådje
4502,traurig::A,მწუხარე,ahkit
4503,traurig::A,მწუხარე,ahheev
4504,traurig::A,მწუხარე,â´ǩǩed
4505,traurig::A,მწუხარე,чуэввесь
4506,traurig::A,სევდიანი,håjnoes
4507,traurig::A,სევდიანი,suohtas
4508,traurig::A,სევდიანი,hådje
4509,traurig::A,სევდიანი,ahkit
4510,traurig::A,სევდიანი,ahheev
4511,traurig::A,სევდიანი,â´ǩǩed
4512,traurig::A,სევდიანი,чуэввесь
4513,lebendig::A,ცოცხალი,jielije
4514,lebendig::A,ცოცხალი,viesso
4515,lebendig::A,ცოცხალი,ealli
4516,lebendig::A,ცოცხალი,eeleev
4517,lebendig::A,ცოცხალი,jie´lli
4518,lebendig::A,ცოცხალი,е̄лльгденҍ
4519,gut::A,კარგი,buerie
4520,gut::A,კარგი,buorre
4521,gut::A,კარგი,buorre
4522,gut::A,კარგი,pyeṛi
4523,gut::A,კარგი,šiõǥǥ
4524,gut::A,კარგი,pue´rr
4525,gut::A,კარგი,шувв
4526,gut::A,კარგი,пуррь
4527,schlecht::A,უხეირო,nåake
4528,schlecht::A,უხეირო,skraape
4529,schlecht::A,უხეირო,mådtan
4530,schlecht::A,უხეირო,nievrre
4531,schlecht::A,უხეირო,headju
4532,schlecht::A,უხეირო,heittot
4533,schlecht::A,უხეირო,hyeṇi
4534,schlecht::A,უხეირო,niev'ri
4535,schlecht::A,უხეირო,hue´nn
4536,schlecht::A,უხეირო,нюэссь
4537,schlecht::A,უხეირო,ню̄э̄зесь
4538,richtig::A,ნამდვილი,rïekte
4539,richtig::A,ნამდვილი,duolla
4540,richtig::A,ნამდვილი,rievtes
4541,richtig::A,ნამდვილი,riekta
4542,richtig::A,ნამდვილი,vuoi'gâ
4543,richtig::A,ნამდვილი,vuõiǥâs
4544,richtig::A,ნამდვილი,вӯййк
4545,richtig::A,ნამდვილი,вӯйкэсс
4546,schlimm::A,ცუდი,nåake
4547,schlimm::A,ცუდი,bahá
4548,schlimm::A,ცუდი,vearrái
4549,schlimm::A,ცუდი,niev'ri
4550,schlimm::A,ცუდი,neu´rr
4551,schlimm::A,ცუდი,ню̄э̄зесь
4552,wahr::A,სწორი,saetnies
4553,wahr::A,სწორი,sádnes
4554,wahr::A,სწორი,duohta
4555,wahr::A,სწორი,tuotâ
4556,wahr::A,სწორი,tuõtt
4557,wahr::A,სწორი,вӯйкас
4558,wahr::A,ჭეშმარიტი,saetnies
4559,wahr::A,ჭეშმარიტი,sádnes
4560,wahr::A,ჭეშმარიტი,duohta
4561,wahr::A,ჭეშმარიტი,tuotâ
4562,wahr::A,ჭეშმარიტი,tuõtt
4563,wahr::A,ჭეშმარიტი,вӯйкас
4564,alt::A,ძველი,båeries
4565,alt::A,ძველი,oames
4566,alt::A,ძველი,boaris
4567,alt::A,ძველი,uámis
4568,alt::A,ძველი,vuä´mes
4569,alt::A,ძველი,вуэммь
