,Concept_ID,lv,sk
2952,zählen::V,skaitīt,počítať
2953,rechnen::V,лыддьыны,rátať
2954,rechnen::V,лыддьыны,počítať
2955,rechnen::V,rēķināt,rátať
2956,rechnen::V,rēķināt,počítať
2957,lesen::V,лыддьыны,čítať
2958,lesen::V,lasīt,čítať
2959,malen::V,серпасавны,maľovať
2960,malen::V,gleznot,maľovať
2961,zeichnen::V,серпасавны,kresliť
2962,zeichnen::V,zīmēt,kresliť
2963,schreiben::V,гижны,písať
2964,schreiben::V,rakstīt,písať
2965,besitzen::V,лоны,mať
2966,besitzen::V,лоны,vlastniť
2967,besitzen::V,piederēt,mať
2968,besitzen::V,piederēt,vlastniť
2969,kaufen::V,ньӧбны,kúpiť
2970,kaufen::V,pirkt,kúpiť
2971,verkaufen::V,вузавны,predať
2972,verkaufen::V,pārdot,predať
2973,bezahlen::V,мынтыны,zaplatiť
2974,bezahlen::V,мынтысьны,zaplatiť
2975,bezahlen::V,apmaksāt,zaplatiť
2976,zahlen::V,мынтыны,platiť
2977,zahlen::V,maksāt,platiť
2978,beherrschen::V,ас улын кутны,ovládať
2979,beherrschen::V,valdīt,ovládať
2980,ertragen::V,пыкны,znášať
2981,ertragen::V,пыкны,vydržať
2982,ertragen::V,лэптыны,znášať
2983,ertragen::V,лэптыны,vydržať
2984,ertragen::V,panest,znášať
2985,ertragen::V,panest,vydržať
2986,ertragen::V,paciest,znášať
2987,ertragen::V,paciest,vydržať
