,Concept_ID,lv,ru
1601,vierzig::NUM,нелямын,сорок
1602,vierzig::NUM,četrdesmit,сорок
1603,fünfzig::NUM,ветымын,пятьдесят
1604,fünfzig::NUM,piecdesmit,пятьдесят
1605,sechzig::NUM,квайтымын,шестьдесят
1606,sechzig::NUM,sešdesmit,шестьдесят
1607,siebzig::NUM,сизимдас,семьдесят
1608,siebzig::NUM,septiņdesmit,семьдесят
1609,achtzig::NUM,кӧкъямысдас,восемьдесят
1610,achtzig::NUM,astoņdesmit,восемьдесят
1611,neunzig::NUM,ӧкмысдас,девяносто
1612,neunzig::NUM,deviņdesmit,девяносто
1613,hundert::NUM,сё,сто
1614,hundert::NUM,simt,сто
1615,tausend::NUM,сюрс,тысяча
1616,tausend::NUM,tūkstoš,тысяча
1617,und::CNJ,и,и
1618,und::CNJ,un,и
1619,oder::CNJ,либӧ,или
1620,oder::CNJ,либӧ,либо
1621,oder::CNJ,jeb,или
1622,oder::CNJ,jeb,либо
1623,stehen::V,сулавны,стоять
1624,stehen::V,stāvēt,стоять
1625,sitzen::V,пукавны,сидеть
1626,sitzen::V,sēdēt,сидеть
1627,liegen::V,куйлыны,лежать
1628,liegen::V,gulēt,лежать
1629,hängen::V,ӧшавны,висеть
1630,hängen::V,karāties,висеть
1631,werden::V,лоны,стать
1632,werden::V,tapt,стать
1633,passieren::V,лоны,случиться
1634,passieren::V,notikt,случиться
1635,beginnen::V,кутчысьны,начаться
1636,beginnen::V,кутны,начаться
1637,beginnen::V,sākties,начаться
1638,enden::V,помасьны,кончиться
1639,enden::V,beigties,кончиться
1640,wechseln::V,вежсьыны,меняться
1641,wechseln::V,mainīties,меняться
1642,aufgehen[Sonne]::V,петны,взойти
1643,aufgehen[Sonne]::V,lēkt,взойти
1644,aufgehen[Sonne]::V,uzlēkt,взойти
1645,untergehen[Sonne]::V,пуксьыны,зайти
1646,untergehen[Sonne]::V,noiet,зайти
1647,untergehen[Sonne]::V,rietēt,зайти
1648,scheinen[Sonne]::V,югъявны,светить
1649,scheinen[Sonne]::V,югвидзны,светить
1650,scheinen[Sonne]::V,spīdēt,светить
1651,donnern::V,гымавны,греметь
1652,donnern::V,dārdēt,греметь
1653,wehen::V,пӧльтны,дуть
1654,wehen::V,pūst,дуть
1655,strömen::V,киссьыны,литься
1656,strömen::V,līt,литься
1657,strömen::V,plūst,литься
1658,fließen::V,визувтны,течь
1659,fließen::V,tecēt,течь
1660,sich drehen::V,бергавны,вращаться
1661,sich drehen::V,grozīties,вращаться
1662,schwanken::V,легны,колебаться
1663,schwanken::V,лайкъявны,колебаться
1664,schwanken::V,līgoties,колебаться
1665,schwanken::V,grīļoties,колебаться
1666,schwingen::V,лайкъявны,качаться
1667,schwingen::V,люллявны,качаться
1668,schwingen::V,vēzēties,качаться
1669,fallen::V,усьны,падать
1670,fallen::V,krist,падать
1671,brennen::V,сотчыны,гореть
1672,brennen::V,degt,гореть
1673,rauchen::V,тшынӧдны,дымить
1674,rauchen::V,dūmot,дымить
1675,regnen::V,зэрны,дождить
1676,regnen::V,līt,дождить
1677,gefrieren::V,кынмыны,замерзнуть
1678,gefrieren::V,sasalt,замерзнуть
1679,tauen::V,сывны,таять
1680,tauen::V,kust,таять
1681,schmelzen::V,сывны,плавиться
1682,schmelzen::V,kust,плавиться
1683,schmelzen::V,nokust,плавиться
1684,trocknen::V,косьмыны,сохнуть
1685,trocknen::V,žūt,сохнуть
1686,trocknen::V,kaltēties,сохнуть
1687,sieden::V,пуны,кипеть
1688,sieden::V,virt,кипеть
1689,sieden::V,vārīties,кипеть
1690,faulen::V,сісьмыны,гнить
1691,faulen::V,pūt,гнить
1692,faulen::V,trudēt,гнить
1693,verfaulen::V,сісьмыны,сгнить
1694,verfaulen::V,sapūt,сгнить
1695,verfaulen::V,satrūdēt,сгнить
1696,reißen::V,орны,рваться
1697,reißen::V,plīst,рваться
1698,reißen::V,satrūkt,рваться
1699,versinken::V,вӧйны,тонуть
1700,versinken::V,grimt,тонуть
1701,versinken::V,nogrimt,тонуть
1702,vergehen::V,кольны,проходить
1703,vergehen::V,ордйыны,проходить
1704,vergehen::V,paiet,проходить
1705,erscheinen::V,петкӧдчыны,появиться
1706,erscheinen::V,parādīties,появиться
1707,verschwinden::V,бырны,исчезнуть
1708,verschwinden::V,nozust,исчезнуть
1709,sinken::V,вӧйны,спадать
1710,sinken::V,kristies,спадать
1711,abnehmen::V,чинны,уменьшиться
1712,abnehmen::V,noplakt,уменьшиться
1713,abnehmen::V,mazināties,уменьшиться
1714,zunehmen::V,содны,увеличиваться
1715,zunehmen::V,ыдждыны,увеличиваться
1716,zunehmen::V,pieaugt,увеличиваться
1717,zunehmen::V,pieņemties,увеличиваться
1718,steigen::V,лыбны,подниматься
1719,steigen::V,kāpt,подниматься
1720,wachsen::V,быдмыны,расти
1721,wachsen::V,augt,расти
1722,glänzen::V,югъявны,блестеть
1723,glänzen::V,дзирдавны,блестеть
1724,glänzen::V,zaigot,блестеть
1725,glänzen::V,laistīties,блестеть
1726,funkeln::V,югъявны,сверкать
1727,funkeln::V,дзирдавны,сверкать
1728,funkeln::V,mirdzēt,сверкать
1729,funkeln::V,dzirkstēt,сверкать
1730,lärmen::V,жувгыны,шуметь
1731,lärmen::V,ыугыны,шуметь
1732,lärmen::V,шумитны,шуметь
1733,lärmen::V,ālēties,шуметь
1734,lärmen::V,trokšņot,шуметь
1735,läuten::V,жургыны,звонить
1736,läuten::V,zvanīt,звонить
1737,klingeln::V,звӧнитны,звонить
1738,klingeln::V,zvanīt,звонить
1739,klirren::V,гольскöдчыны,звякать
1740,klirren::V,tinkšķēt,звякать
1741,klirren::V,džinkstēt,звякать
1742,brausen::V,буавны,бушевать
1743,brausen::V,krākt,бушевать
1744,brausen::V,brāzmot,бушевать
1745,rauschen::V,кышакывны,шелестеть
1746,rauschen::V,šalkt,шелестеть
1747,klingen::V,шыавны,звучать
1748,klingen::V,юргыны,звучать
1749,klingen::V,skanēt,звучать
1750,klingen::V,izklausīties,звучать
1751,bellen::V,увтны,лаять
1752,bellen::V,riet,лаять
1753,heulen::V,омлявны,выть
1754,heulen::V,вурзавны,выть
1755,heulen::V,kaukt,выть
1756,heulen::V,gaudot,выть
1757,blasen::V,пӧльтны,дунуть
1758,blasen::V,pūst,дунуть
1759,pfeifen::V,шутьлявны,свистеть
1760,pfeifen::V,svilpt,свистеть
1761,pfeifen::V,svilpot,свистеть
1762,schreien::V,горзыны,кричать
1763,schreien::V,brēkt,кричать
1764,schreien::V,kliegt,кричать
1765,stöhnen::V,ымзыны,стонать
1766,stöhnen::V,vaidēt,стонать
1767,zittern::V,тіравны,дрожать
1768,zittern::V,drebēt,дрожать
1769,leben::V,овны,жить
1770,leben::V,dzīvot,жить
1771,geboren werden::V,чужны,родиться
1772,geboren werden::V,dzimt,родиться
1773,atmen::V,кашкыны,дышать
1774,atmen::V,пошиктыны,дышать
1775,atmen::V,elpot,дышать
1776,trinken::V,юны,пить
1777,trinken::V,dzert,пить
1778,essen::V,сёйны,есть
1779,essen::V,сёйны,кушать
1780,essen::V,ēst,есть
1781,essen::V,ēst,кушать
1782,schlucken::V,ньылавны,глотать
1783,schlucken::V,rīt,глотать
1784,müde werden::V,мудзны,устать
1785,müde werden::V,nokust,устать
1786,einschlafen::V,ланьтны,заснуть
1787,einschlafen::V,унмовсьны,заснуть
1788,einschlafen::V,iemigt,заснуть
1789,einschlafen::V,aizmigt,заснуть
1790,schlafen::V,узьны,спать
1791,schlafen::V,gulēt,спать
1792,aufwachen::V,садьмыны,проснуться
1793,aufwachen::V,mosties,проснуться
1794,aufstehen::V,чеччыны,встать
1795,aufstehen::V,celties,встать
1796,sich erholen::V,шойччыны,отдыхать
1797,sich erholen::V,atžirgt,отдыхать
1798,sich erholen::V,atpūsties,отдыхать
1799,krank werden::V,висьмыны,заболеть
1800,krank werden::V,sasirgt,заболеть
1801,krank sein::V,висьны,болеть
1802,krank sein::V,slimot,болеть
1803,schmerzen::V,висьны,болеть
1804,schmerzen::V,sāpēt,болеть
1805,schmerzen::V,smelgt,болеть
1806,husten::V,кызны,кашлять
1807,husten::V,klepot,кашлять
1808,genesen::V,бурдны,поправиться
1809,genesen::V,veseļoties,поправиться
1810,sterben::V,кувны,умереть
1811,sterben::V,mirt,умереть
1812,sterben::V,nomirt,умереть
1813,umkommen::V,кувны,погибнуть
1814,umkommen::V,apsprāgt,погибнуть
1815,umkommen::V,aiziet bojā,погибнуть
1816,sich bewegen::V,вӧрзьыны,двигаться
1817,sich bewegen::V,virzīties,двигаться
1818,sich rühren::V,вӧрны,шевельнуться
1819,sich rühren::V,вӧрӧдчыны,шевельнуться
1820,sich rühren::V,sagrozīties,шевельнуться
1821,sich erheben::V,сувтны,встать
1822,sich erheben::V,piecelties,встать
1823,sich setzen::V,пуксьыны,сесть
1824,sich setzen::V,sēsties,сесть
1825,hinfallen::V,усьны,упасть
1826,hinfallen::V,sabirt,упасть
1827,hinfallen::V,pakrist,упасть
1828,laufen::V,мyнны,ходить
1829,laufen::V,iet,ходить
1830,laufen::V,skraidīt,ходить
1831,schreiten::V,восьлавны,шагать
1832,schreiten::V,soļot,шагать
1833,spazierengehen::V,гуляйтны,гулять
1834,spazierengehen::V,staigāt,гулять
1835,spazierengehen::V,pastaigāties,гулять
1836,eilen::V,тэрмасьны,спешить
1837,eilen::V,traukt,спешить
1838,sich beeilen::V,тэрмасьны,торопиться
1839,sich beeilen::V,steigties,торопиться
1840,sich beeilen::V,pasteigties,торопиться
1841,sausen::V,тӧвзьыны,мчаться
1842,sausen::V,drāzt,мчаться
1843,sausen::V,brāzties,мчаться
1844,rennen::V,котӧртны,бегать
1845,rennen::V,skriet,бегать
1846,springen::V,чеччавны,прыгать
1847,springen::V,lēkt,прыгать
1848,klettern::V,кышасьны,лазать
1849,klettern::V,кавшасьны,лазать
1850,klettern::V,kāpt,лазать
1851,klettern::V,rāpties,лазать
1852,schaukeln::V,гычасьны,раскачиваться
1853,schaukeln::V,šūpoties,раскачиваться
1854,schaukeln::V,zvalstīties,раскачиваться
1855,kriechen::V,кыссьыны,ползать
1856,kriechen::V,līst,ползать
1857,kriechen::V,rāpot,ползать
1858,schwimmen::V,уявны,плавать
1859,schwimmen::V,peldēt,плавать
1860,tauchen::V,сунавны,нырять
1861,tauchen::V,gremdēties,нырять
1862,rudern::V,пелысасьны,грести
1863,rudern::V,airēt,грести
1864,rudern::V,irties,грести
1865,fahren::V,мунны,ехать
1866,fahren::V,braukt,ехать
1867,fliegen::V,лэбны,летать
1868,fliegen::V,lidot,летать
1869,fliegen::V,laisties,летать
1870,gehen::V,мyнны,идти
1871,gehen::V,iet,идти
1872,weggehen::V,мунавны,уйти
1873,weggehen::V,aiziet,уйти
1874,abfahren::V,мӧдӧдчыны,отправиться
1875,abfahren::V,atiet,отправиться
1876,abfahren::V,aizbraukt,отправиться
1877,anhalten::V,джӧмдыны,остановиться
1878,anhalten::V,apstāties,остановиться
1879,hineingehen::V,пырны,входить
1880,hineingehen::V,ieiet,входить
1881,eintreten::V,пырны,войти
1882,eintreten::V,ienākt,войти
1883,kommen::V,воны,прийти
1884,kommen::V,локны,прийти
1885,kommen::V,nākt,прийти
1886,ankommen::V,воны,прибыть
1887,ankommen::V,локны,прибыть
1888,ankommen::V,nonākt,прибыть
1889,ankommen::V,ierasties,прибыть
1890,zurückkommen::V,косны,возвратиться
1891,zurückkommen::V,бергӧдчыны,возвратиться
1892,zurückkommen::V,atgriezties,возвратиться
1893,bleiben::V,кольны,остаться
1894,bleiben::V,palikt,остаться
1895,warten::V,виччысьны,ждать
1896,warten::V,gaidīt,ждать
1897,erwarten::V,виччысьны,ожидать
1898,erwarten::V,sagaidīt,ожидать
1899,suchen::V,корсьны,искать
1900,suchen::V,meklēt,искать
1901,finden::V,казявны,найти
1902,finden::V,rast,найти
1903,finden::V,atrast,найти
1904,versuchen::V,заводитчывны,пытаться
1905,versuchen::V,mēģināt,пытаться
1906,vorbereiten::V,дасьтыны,подготовить
1907,vorbereiten::V,gatavot,подготовить
1908,vorbereiten::V,sagatavot,подготовить
1909,lieben::V,радейтны,любить
1910,lieben::V,mīlēt,любить
1911,mögen::V,радейтны,любить
1912,mögen::V,gribēties,любить
1913,lachen::V,серавны,смеяться
1914,lachen::V,серавлыны,смеяться
1915,lachen::V,smiet,смеяться
1916,lachen::V,smieties,смеяться
1917,rühren::V,нормӧдны,растрогать
1918,rühren::V,aizgrābt,растрогать
1919,weinen::V,бӧрдны,плакать
1920,weinen::V,raudāt,плакать
1921,schimpfen::V,видчыны,ругаться
1922,schimpfen::V,rāties,ругаться
1923,schimpfen::V,lamāties,ругаться
1924,sich ärgern::V,скӧравны,сердиться
1925,sich ärgern::V,īgt,сердиться
1926,sich ärgern::V,pukoties,сердиться
1927,sich ärgern::V,dusmoties,сердиться
1928,sich fürchten::V,повны,бояться
1929,sich fürchten::V,bīties,бояться
1930,sich fürchten::V,baidīties,бояться
1931,fürchten::V,повны,бояться
1932,fürchten::V,baidīties no,бояться
1933,fliehen::V,пышйыны,убегать
1934,fliehen::V,bēgt,убегать
1935,flüchten::V,пышйыны,убежать
1936,flüchten::V,aizbēgt,убежать
1937,sehen::V,аддзыны,видеть
1938,sehen::V,redzēt,видеть
1939,anschauen::V,видзӧдны,посмотреть
1940,anschauen::V,paraudzīties,посмотреть
1941,ansehen::V,видзӧдны,смотреть
1942,ansehen::V,aplūkot,смотреть
1943,hören::V,кывны,слышать
1944,hören::V,dzirdēt,слышать
1945,zuhören::V,кывзыны,слушать
1946,zuhören::V,klausīties,слушать
1947,probieren::V,видлыны,пробовать
1948,probieren::V,nogaršot,пробовать
1949,riechen::V,чушкыны,нюхать
1950,riechen::V,ost,нюхать
1951,riechen::V,ostīt,нюхать
1952,fühlen::V,вежӧртны,чувствовать
1953,fühlen::V,гӧгӧрвоны,чувствовать
1954,fühlen::V,just,чувствовать
1955,fühlen::V,izjust,чувствовать
1956,scheinen::V,кажитчыны,казаться
1957,scheinen::V,šķist,казаться
1958,scheinen::V,likties,казаться
1959,zu sehen sein::V,тыдавны,виднеться
1960,zu sehen sein::V,parādīties,виднеться
1961,vernehmen::V,кывны,услышать
1962,vernehmen::V,saklausīt,услышать
1963,frieren::V,кынмыны,мерзнуть
1964,frieren::V,salt,мерзнуть
1965,tun::V,керны,делать
1966,tun::V,darīt,делать
1967,können::V,кужны,мочь
1968,können::V,кужны,уметь
1969,können::V,prast,мочь
1970,können::V,prast,уметь
1971,wollen::V,кӧсйыны,хотеть
1972,wollen::V,gribēt,хотеть
1973,anfangen::V,заводитны,начать
1974,anfangen::V,пондыны,начать
1975,anfangen::V,sākt,начать
1976,anfangen::V,iesākt,начать
1977,beenden::V,помавны,закончить
1978,beenden::V,beigt,закончить
1979,beenden::V,pabeigt,закончить
1980,aufhören::V,дугӧдны,перестать
1981,aufhören::V,pārtraukt,перестать
1982,gelingen::V,артмыны,удаться
1983,gelingen::V,izdoties,удаться
1984,geraten::V,сюрны,оказаться
1985,geraten::V,веськавны,оказаться
1986,geraten::V,veikties,оказаться
1987,öffnen::V,восьтыны,открыть
1988,öffnen::V,atvērt,открыть
1989,öffnen::V,attaisīt,открыть
1990,schließen::V,пӧдлавны,закрыть
1991,schließen::V,slēgt,закрыть
1992,schließen::V,aizvērt,закрыть
1993,schließen::V,aiztaisīt,закрыть
1994,stellen::V,сувтӧдны,поставить
1995,stellen::V,likt,поставить
1996,stellen::V,nolikt,поставить
1997,setzen::V,пуксьӧдны,посадить
1998,setzen::V,sēdināt,посадить
1999,legen::V,пуктыны,класть
2000,legen::V,likt,класть
2001,berühren::V,вӧрзьӧдны,трогать
2002,berühren::V,инмӧдчывны,трогать
2003,berühren::V,skart,трогать
2004,berühren::V,aizskart,трогать
2005,verbinden::V,йитны,связать
2006,verbinden::V,saistīt,связать
2007,verbinden::V,savienot,связать
2008,bedecken::V,вевттьыны,покрыть
2009,bedecken::V,apsegt,покрыть
2010,bedecken::V,pārsegt,покрыть
2011,aufhängen::V,ӧшӧдны,повесить
2012,aufhängen::V,джагӧдны,повесить
2013,aufhängen::V,uzkārt,повесить
2014,anzünden::V,ӧзтыны,зажечь
2015,anzünden::V,aizdegt,зажечь
2016,anzünden::V,aizdedzināt,зажечь
2017,aufheben::V,чеччӧдны,поднять
2018,aufheben::V,сувтӧдны,поднять
2019,aufheben::V,pacelt,поднять
2020,zurücklassen::V,кольны,оставить
2021,zurücklassen::V,atstāt,оставить
2022,verlieren::V,воштыны,потерять
2023,verlieren::V,zaudēt,потерять
2024,verlieren::V,pazaudēt,потерять
2025,fallen lassen::V,уськӧдны,уронить
2026,fallen lassen::V,nomest,уронить
2027,machen::V,вӧчны,сделать
2028,machen::V,лӧсьӧдны,сделать
2029,machen::V,darīt,сделать
2030,herstellen::V,лӧсьӧдны,изготовить
2031,herstellen::V,ražot,изготовить
2032,herstellen::V,izgatavot,изготовить
2033,bauen::V,лэптыны,строить
2034,bauen::V,celt,строить
2035,bauen::V,būvēt,строить
2036,reparieren::V,дзоньтавны,чинить
2037,reparieren::V,labot,чинить
2038,reparieren::V,remontēt,чинить
2039,verbessern::V,бурмӧдны,улучшить
2040,verbessern::V,labot,улучшить
2041,verbessern::V,izlabot,улучшить
2042,ändern::V,вежны,изменить
2043,ändern::V,mainīt,изменить
2044,graben::V,кодйыны,копать
2045,graben::V,rakt,копать
2046,beugen::V,куснявны,согнуть
2047,beugen::V,liekt,согнуть
2048,biegen::V,куснявны,погнуть
2049,biegen::V,liekt,погнуть
2050,drehen::V,бергӧдлыны,вертеть
2051,drehen::V,griezt,вертеть
2052,wenden::V,бергӧдны,повернуть
2053,wenden::V,apgriezt,повернуть
2054,umdrehen::V,бергӧдны,перевернуть
2055,umdrehen::V,apgriezt,перевернуть
2056,heben::V,лэптыны,поднимать
2057,heben::V,celt,поднимать
2058,heben::V,cilāt,поднимать
2059,heben::V,pacelt,поднимать
2060,hochheben::V,кыпӧдны,поднять
2061,hochheben::V,pacelt,поднять
2062,ergreifen::V,кутны,схватить
2063,ergreifen::V,paķert,схватить
2064,ergreifen::V,satvert,схватить
2065,halten::V,кутны,держать
2066,halten::V,turēt,держать
2067,halten::V,saturēt,держать
2068,drücken::V,личкыны,нажимать
2069,drücken::V,топӧдны,нажимать
2070,drücken::V,spiest,нажимать
2071,schieben::V,ӧтдортны,толкать
2072,schieben::V,йӧткыштны,толкать
2073,schieben::V,stumt,толкать
2074,kratzen::V,гуджӧдны,скрести
2075,kratzen::V,kasīt,скрести
2076,kratzen::V,skrāpēt,скрести
2077,lecken::V,нювны,лизать
2078,lecken::V,lakt,лизать
2079,lecken::V,laizīt,лизать
2080,beißen::V,курччыны,кусать
2081,beißen::V,kost,кусать
2082,abreißen::V,орӧдны,оторвать
2083,abreißen::V,atraut,оторвать
2084,abreißen::V,atplēst,оторвать
2085,abschneiden::V,вундавны,отрезать
2086,abschneiden::V,nogriezt,отрезать
2087,binden::V,гӧрддзавны,вязать
2088,binden::V,кӧртавны,вязать
2089,binden::V,siet,вязать
2090,binden::V,aptīt,вязать
2091,stecken::V,сюйны,воткнуть
2092,stecken::V,bāzt,воткнуть
2093,stecken::V,spraust,воткнуть
2094,brechen::V,чегны,сломать
2095,brechen::V,lauzt,сломать
2096,brechen::V,lauzīt,сломать
2097,klopfen::V,камгыны,стучать
2098,klopfen::V,klauvēt,стучать
2099,hauen::V,нӧйнты,бить
2100,hauen::V,кучкыны,бить
2101,hauen::V,cirst,бить
2102,hauen::V,dauzīt,бить
2103,kleben::V,лемавны,клеить
2104,kleben::V,ляскавны,клеить
2105,kleben::V,līmēt,клеить
2106,kleben::V,lipināt,клеить
2107,reiben::V,тільны,тереть
2108,reiben::V,зыравны,тереть
2109,reiben::V,rīvēt,тереть
2110,reiben::V,berzēt,тереть
2111,streichen::V,мавтны,намазать
2112,streichen::V,ziest,намазать
2113,streichen::V,triept,намазать
2114,schleifen::V,кеслыны,точить
2115,schleifen::V,trīt,точить
2116,schleifen::V,asināt,точить
2117,schneiden::V,шырны,резать
2118,schneiden::V,griezt,резать
2119,schneiden::V,sagriezt,резать
2120,rütteln::V,легӧдны,шатать
2121,rütteln::V,катлӧдлыны,шатать
2122,rütteln::V,kratīt,шатать
2123,rütteln::V,purināt,шатать
2124,schütteln::V,тракӧдны,трясти
2125,schütteln::V,kratīt,трясти
2126,schwenken::V,ӧвтны,махать
2127,schwenken::V,шенасьны,махать
2128,schwenken::V,vēzēt,махать
2129,schwenken::V,vēcināt,махать
2130,schütten::V,кисьтны,налить
2131,schütten::V,bērt,налить
2132,füllen::V,тыртны,наполнить
2133,füllen::V,pildīt,наполнить
2134,füllen::V,piepildīt,наполнить
2135,einwickeln::V,тубыртны,завернуть
2136,einwickeln::V,ietīt,завернуть
2137,tragen::V,нуны,нести
2138,tragen::V,nest,нести
2139,schleppen::V,кыскавны,тащить
2140,schleppen::V,stiept,тащить
2141,schleppen::V,staipīt,тащить
2142,ziehen::V,кыскыны,тянуть
2143,ziehen::V,vilkt,тянуть
2144,aufbewahren::V,видзны,хранить
2145,aufbewahren::V,glabāt,хранить
2146,aufbewahren::V,uzglabāt,хранить
2147,werfen::V,чӧвтны,бросать
2148,werfen::V,шыбитны,бросать
2149,werfen::V,mest,бросать
2150,werfen::V,sviest,бросать
2151,fangen::V,кутны,ловить
2152,fangen::V,ķert,ловить
2153,fangen::V,uzķert,ловить
2154,packen::V,босьтны,схватить
2155,packen::V,paķert,схватить
2156,packen::V,satvert,схватить
2157,verstecken::V,дзебны,спрятать
2158,verstecken::V,slēpt,спрятать
2159,verstecken::V,noglabāt,спрятать
2160,teilen::V,юкны,разделить
2161,teilen::V,dalīt,разделить
2162,schicken::V,ыстыны,посылать
2163,schicken::V,sūtīt,посылать
2164,schicken::V,atsūtīt,посылать
2165,bringen::V,вайны,принести
2166,bringen::V,atvest,принести
2167,hinzufügen::V,содтыны,добавить
2168,hinzufügen::V,pievienot,добавить
2169,bekommen::V,босьтны,достать
2170,bekommen::V,dabūt,достать
2171,erhalten::V,босьтны,получить
2172,erhalten::V,saņemt,получить
2173,nehmen::V,босьтны,взять
2174,nehmen::V,ņemt,взять
2175,nehmen::V,paņemt,взять
2176,wählen::V,бӧрйыны,выбрать
2177,wählen::V,ievēlēt,выбрать
2178,auswählen::V,бӧрйыны,отобрать
2179,auswählen::V,izvēlēt,отобрать
2180,bewahren::V,видзны,сохранить
2181,bewahren::V,saglabāt,сохранить
2182,behindern::V,конйӧдлыны,препятствовать
2183,behindern::V,джӧмдӧдны,препятствовать
2184,behindern::V,kavēt,препятствовать
2185,behindern::V,aizkavēt,препятствовать
2186,verderben::V,тшыкӧдны,испортить
2187,verderben::V,sabojāt,испортить
2188,beschädigen::V,тшыкӧдны,повредить
2189,beschädigen::V,bojāt,повредить
2190,beschädigen::V,maitāt,повредить
2191,zerbrechen::V,жуглыны,разбить
2192,zerbrechen::V,salauzt,разбить
2193,zerbrechen::V,sadauzīt,разбить
2194,zerreißen::V,орӧдны,разорвать
2195,zerreißen::V,pārraut,разорвать
2196,zerstören::V,жугӧдны,разрушить
2197,zerstören::V,кисьтны,разрушить
2198,zerstören::V,косявны,разрушить
2199,zerstören::V,graut,разрушить
2200,zerstören::V,sagraut,разрушить
2201,verbrennen::V,сотны,сжечь
2202,verbrennen::V,сотчыны,сжечь
2203,verbrennen::V,dedzināt,сжечь
2204,verbrennen::V,sadedzināt,сжечь
2205,geben::V,сетны,дать
2206,geben::V,dot,дать
2207,geben::V,padot,дать
2208,reichen::V,сетны,передать
2209,reichen::V,padot,передать
2210,reichen::V,sniegt,передать
2211,schenken::V,козьнавны,дарить
2212,schenken::V,dāvāt,дарить
2213,schenken::V,dāvināt,дарить
2214,versprechen::V,кыв сетны,обещать
2215,versprechen::V,solīt,обещать
2216,versprechen::V,apsolīt,обещать
2217,wünschen::V,кӧсйыны,желать
2218,wünschen::V,vēlēt,желать
2219,wünschen::V,novēlēt,желать
2220,loben::V,ошкыны,хвалить
2221,loben::V,lielīt,хвалить
2222,küssen::V,окавны,целовать
2223,küssen::V,bučot,целовать
2224,küssen::V,skūpstīt,целовать
2225,wiegen::V,гудрӧдлыны,качать
2226,wiegen::V,šūpot,качать
2227,zudecken::V,веввттьыны,накрыть
2228,zudecken::V,apklāt,накрыть
2229,zudecken::V,aizsegt,накрыть
2230,wecken::V,садьмӧдны,разбудить
2231,wecken::V,чуксавны,разбудить
2232,wecken::V,modināt,разбудить
2233,zeigen::V,петкӧдлыны,показать
2234,zeigen::V,rādīt,показать
2235,führen::V,нуӧдны,вести
2236,führen::V,vadīt,вести
2237,lehren::V,велӧдны,учить
2238,lehren::V,mācīt,учить
2239,lehren::V,iemācīt,учить
2240,unterrichten::V,велӧдны,преподавать
2241,unterrichten::V,apmācīt,преподавать
2242,aufziehen::V,быдтыны,воспитать
2243,aufziehen::V,uzaudzināt,воспитать
2244,leiten::V,веськӧдлыны,руководить
2245,leiten::V,vadīt,руководить
2246,leiten::V,pārzināt,руководить
2247,antreiben::V,тэрмӧдны,подгонять
2248,antreiben::V,urdīt,подгонять
2249,antreiben::V,mudināt,подгонять
2250,lassen::V,тшӧктыны,заставить
2251,lassen::V,ļaut,заставить
2252,einladen::V,корны,пригласить
2253,einladen::V,ielūgt,пригласить
2254,einladen::V,aicināt,пригласить
2255,vereinigen::V,ӧтувтны,объединить
2256,vereinigen::V,котыртны,объединить
2257,vereinigen::V,vienot,объединить
2258,vereinigen::V,apvienot,объединить
2259,besuchen::V,волыны,посетить
2260,besuchen::V,ветлыны,посетить
2261,besuchen::V,apciemot,посетить
2262,treffen::V,вочаӧдны,встретить
2263,treffen::V,паныдавны,встретить
2264,treffen::V,satikt,встретить
2265,treffen::V,sastapt,встретить
2266,sich versammeln::V,лӧсьӧдчыны,собраться
2267,sich versammeln::V,salasīties,собраться
2268,sich versammeln::V,sapulcēties,собраться
2269,spielen::V,ворсны,играть
2270,spielen::V,spēlēt,играть
2271,spielen::V,spēlēties,играть
2272,singen::V,сьывны,петь
2273,singen::V,dziedāt,петь
2274,tanzen::V,йӧктыны,плясать
2275,tanzen::V,йӧктыны,танцевать
2276,tanzen::V,diet,плясать
2277,tanzen::V,diet,танцевать
2278,tanzen::V,dejot,плясать
2279,tanzen::V,dejot,танцевать
2280,tanzen::V,dancot,плясать
2281,tanzen::V,dancot,танцевать
2282,sich trennen::V,торйӧдчыны,расстаться
2283,sich trennen::V,šķirties,расстаться
2284,sich trennen::V,izšķirties,расстаться
2285,verlassen::V,эновтны,покинуть
2286,verlassen::V,atstāt,покинуть
2287,retten::V,видзны,спасти
2288,retten::V,мездыны,спасти
2289,retten::V,glābt,спасти
2290,bewachen::V,видзны,охранять
2291,bewachen::V,sargāt,охранять
2292,schützen::V,видзны,уберегать
2293,schützen::V,pasargāt,уберегать
2294,schützen::V,aizsargāt,уберегать
2295,verteidigen::V,дорйыны,защитить
2296,verteidigen::V,aizstāvēt,защитить
2297,sich schlagen::V,косясьны,драться
2298,sich schlagen::V,kauties,драться
2299,sich schlagen::V,izkauties,драться
2300,schießen::V,лыйны,стрелять
2301,schießen::V,šaut,стрелять
2302,schießen::V,šaudīt,стрелять
2303,siegen::V,вермыны,победить
2304,siegen::V,uzvarēt,победить
2305,ärgern::V,лӧгӧдны,сердить
2306,ärgern::V,лёкмӧдны,сердить
2307,ärgern::V,скӧрмӧдны,сердить
2308,ärgern::V,sadusmot,сердить
2309,schlagen::V,вартны,ударить
2310,schlagen::V,sist,ударить
2311,schlagen::V,triekt,ударить
2312,treten::V,лёгны,пинать
2313,treten::V,майкны,пинать
2314,treten::V,mīt,пинать
2315,treten::V,paspert,пинать
2316,stechen::V,бышткыны,уколоть
