,Concept_ID,lv,ar
1540,sofort::ADV,tūlīt,فورا
1541,später::ADV,сэсся,فيما بعد
1542,später::ADV,vēlāk,فيما بعد
1543,jetzt::ADV,ӧні,الآن
1544,jetzt::ADV,ӧні,حاليا
1545,jetzt::ADV,tagad,الآن
1546,jetzt::ADV,tagad,حاليا
1547,heute::ADV,талун,اليوم
1548,heute::ADV,šodien,اليوم
1549,morgen::ADV,аски,غدا
1550,morgen::ADV,rīt,غدا
1551,bald::ADV,регыд,قريبا
1552,bald::ADV,drīz,قريبا
1553,dann::ADV,бӧрын,ثم
1554,dann::ADV,бӧрти,ثم
1555,dann::ADV,tad,ثم
1556,gestern::ADV,тӧнлун,أمس
1557,gestern::ADV,тӧнлун,البارحة
1558,gestern::ADV,vakar,أمس
1559,gestern::ADV,vakar,البارحة
1560,einst::ADV,ӧтчыд,قديما
1561,einst::ADV,ӧтпыр,قديما
1562,einst::ADV,citreiz,قديما
1563,damals::ADV,сэки,حينئذ
1564,damals::ADV,toreiz,حينئذ
1565,danach::ADV,сэсся,ثم
1566,danach::ADV,сэсся,بعد ذلك
1567,danach::ADV,pēc tam,ثم
1568,danach::ADV,pēc tam,بعد ذلك
1569,vorher::ADV,войдӧр,من قبل
1570,vorher::ADV,войдӧр,قبل ذلك
1571,vorher::ADV,iepriekš,من قبل
1572,vorher::ADV,iepriekš,قبل ذلك
1573,vorher::ADV,pirms tam,من قبل
1574,vorher::ADV,pirms tam,قبل ذلك
1575,zuerst::ADV,войдӧр,أولا
1576,zuerst::ADV,vis'pirms,أولا
1577,einmal::ADV,ӧтчыдысь,مرة
1578,einmal::ADV,reiz,مرة
1579,einmal::ADV,vienreiz,مرة
1580,manchmal::ADV,корсюрӧ,أحيانا
1581,manchmal::ADV,dažkārt,أحيانا
1582,oft::ADV,тшӧкыда,كثيرا
1583,oft::ADV,bieži,كثيرا
1584,immer::ADV,век,دائما
1585,immer::ADV,allaž,دائما
1586,immer::ADV,vien'mēr,دائما
1587,niemals::ADV,оз некор,لا أبدا
1588,niemals::ADV,nemūžam,لا أبدا
1589,hier::ADV,со,هنا
1590,hier::ADV,тонӧ,هنا
1591,hier::ADV,te,هنا
1592,hier::ADV,šeit,هنا
1593,hierhin::ADV,татчӧ,إلى هنا
1594,hierhin::ADV,талань,إلى هنا
1595,hierhin::ADV,šurp,إلى هنا
1596,hierhin::ADV,uz šejieni,إلى هنا
1597,von hier::ADV,тасянь,من هنا
1598,von hier::ADV,no šejienes,من هنا
1599,dort::ADV,сэні,هناك
1600,dort::ADV,tur,هناك
1601,dorthin::ADV,сэтчӧ,إلى هناك
1602,dorthin::ADV,turp,إلى هناك
1603,dorthin::ADV,uz turieni,إلى هناك
1604,geradeaus::ADV,веськыда,إلى الأمام
1605,geradeaus::ADV,taisni uz priekšu,إلى الأمام
1606,vorwärts::ADV,водзӧ,إلى الأمام
1607,vorwärts::ADV,uz priekšu,إلى الأمام
1608,rückwärts::ADV,бӧрӧ,إلى الوراء
1609,rückwärts::ADV,atmuguriski,إلى الوراء
1610,zurück::ADV,бӧр,عودا
1611,zurück::ADV,бӧр,إلى الخلف
1612,zurück::ADV,atpakāļ,عودا
1613,zurück::ADV,atpakāļ,إلى الخلف
1614,unten::ADV,улын,تحت
1615,unten::ADV,улын,في الأسفل
1616,unten::ADV,уліын,تحت
1617,unten::ADV,уліын,في الأسفل
1618,unten::ADV,lejā,تحت
1619,unten::ADV,lejā,في الأسفل
1620,unten::ADV,apakšā,تحت
1621,unten::ADV,apakšā,في الأسفل
1622,hinab::ADV,улӧ,إلى تحت
1623,hinab::ADV,увлан,إلى تحت
1624,hinab::ADV,uz leju,إلى تحت
1625,oben::ADV,вылын,فوق
1626,oben::ADV,вылын,في الأعلى
1627,oben::ADV,выліын,فوق
1628,oben::ADV,выліын,في الأعلى
1629,oben::ADV,virsū,فوق
1630,oben::ADV,virsū,في الأعلى
1631,hinauf::ADV,выліӧ,إلى فوق
1632,hinauf::ADV,выліӧ,إلى الأعلى
1633,hinauf::ADV,augšā,إلى فوق
1634,hinauf::ADV,augšā,إلى الأعلى
1635,hinauf::ADV,uz augšu,إلى فوق
1636,hinauf::ADV,uz augšu,إلى الأعلى
1637,überall::ADV,быдлаын,في كل مكان
1638,überall::ADV,visur,في كل مكان
1639,nicht::ADV,oз,لا
1640,nicht::ADV,oз,لم
1641,nicht::ADV,ne,لا
1642,nicht::ADV,ne,لم
1643,ein wenig::ADV,неуна,قليلا
1644,ein wenig::ADV,drusku,قليلا
1645,kaum::ADV,мырдэм,كاد لا
1646,kaum::ADV,diezin vai,كاد لا
1647,sehr::ADV,зэв,جدا
1648,sehr::ADV,зэв,كثيرا
1649,sehr::ADV,ļoti,جدا
1650,sehr::ADV,ļoti,كثيرا
1651,sehr::ADV,gaužām,جدا
1652,sehr::ADV,gaužām,كثيرا
1653,so::ADV,тадз,كذا
1654,so::ADV,тадз,كذلك
1655,so::ADV,сідз,كذا
1656,so::ADV,сідз,كذلك
1657,so::ADV,tā,كذا
1658,so::ADV,tā,كذلك
1659,so::ADV,tik,كذا
1660,so::ADV,tik,كذلك
1661,noch::ADV,на,ما زال
1662,noch::ADV,нӧшта,ما زال
1663,noch::ADV,vēl,ما زال
1664,nur::ADV,куш,فقط
1665,nur::ADV,сӧмын,فقط
1666,nur::ADV,vien,فقط
1667,nur::ADV,tikai,فقط
1668,schon::ADV,нин,قد
1669,schon::ADV,jau,قد
1670,wieder::ADV,бара,من جديد
1671,wieder::ADV,бара,مرة أخرى
1672,wieder::ADV,atkal,من جديد
1673,wieder::ADV,atkal,مرة أخرى
1674,vergebens::ADV,весьшӧрӧ,عبثا
1675,vergebens::ADV,velti,عبثا
1676,vor::PRP,водзын,أمام
1677,vor::PRP,priekš,أمام
1678,hinter::PRP,бӧрнын,خلف
1679,hinter::PRP,бӧрнын,وراء
1680,hinter::PRP,aiz,خلف
1681,hinter::PRP,aiz,وراء
1682,unter::PRP,улын,تحت
1683,unter::PRP,zem,تحت
1684,durch::PRP,пыр,عبر
1685,durch::PRP,пыр,خلال
1686,durch::PRP,пырыс,عبر
1687,durch::PRP,пырыс,خلال
1688,durch::PRP,caur,عبر
1689,durch::PRP,caur,خلال
1690,durch::PRP,cauri,عبر
1691,durch::PRP,cauri,خلال
1692,neben::PRP,бердын,جنب
1693,neben::PRP,бердын,بجانب
1694,neben::PRP,līdzās,جنب
1695,neben::PRP,līdzās,بجانب
1696,zwischen::PRP,костын,بين
1697,zwischen::PRP,starp,بين
1698,wegen::PRP,вӧсна,بسبب
1699,wegen::PRP,pēc,بسبب
1700,dies::PRN,тайӧ,هذا
1701,dies::PRN,šis,هذا
1702,das::PRN,ciйö,ذلك
1703,das::PRN,tas,ذلك
1704,alles::PRN,став,الكل
1705,alles::PRN,viss,الكل
1706,ich::PRN,ме,أنا
1707,ich::PRN,es,أنا
1708,du::PRN,тэ,أنت
1709,du::PRN,tu,أنت
1710,er::PRN,сійӧ,هو
1711,er::PRN,viņš,هو
1712,wir::PRN,ми,نحن
1713,wir::PRN,mēs,نحن
1714,ihr::PRN,тi,أنتم
1715,ihr::PRN,тi,أنتن
1716,ihr::PRN,jūs,أنتم
1717,ihr::PRN,jūs,أنتن
1718,sie::PRN,найö,هم
1719,sie::PRN,найö,هن
1720,sie::PRN,viņi,هم
1721,sie::PRN,viņi,هن
1722,sie::PRN,viņas,هم
1723,sie::PRN,viņas,هن
1724,was::FPRN,мый,ما
1725,was::FPRN,kas,ما
1726,wer::FPRN,код,من
1727,wer::FPRN,kas,من
1728,wo::FADV,кыті,أين
1729,wo::FADV,kur,أين
1730,wohin::FADV,кытчӧ,إلى أين
1731,wohin::FADV,kurp,إلى أين
1732,wohin::FADV,uz kurieni,إلى أين
1733,wie::FADV,кыдзи,كيف
1734,wie::FADV,kā,كيف
1735,warum::FADV,мыйла,لماذا
1736,warum::FADV,kāpēc,لماذا
1737,wieviel::FNUM,кымын,كم
1738,wieviel::FNUM,cik,كم
1739,eins::NUM,ӧтик,واحد
1740,eins::NUM,viens,واحد
1741,zwei::NUM,кык,اثنين
1742,zwei::NUM,divi,اثنين
1743,drei::NUM,куим,ثلاثة
1744,drei::NUM,trīs,ثلاثة
1745,vier::NUM,нель,أربعة
1746,vier::NUM,četri,أربعة
1747,fünf::NUM,вит,خمسة
1748,fünf::NUM,pieci,خمسة
1749,sechs::NUM,квайт,ستة
1750,sechs::NUM,seši,ستة
1751,sieben::NUM,сизим,سبعة
1752,sieben::NUM,septiņi,سبعة
1753,acht::NUM,кӧкъямыс,ثمانية
1754,acht::NUM,astoņi,ثمانية
1755,neun::NUM,ӧкмыс,تسعة
1756,neun::NUM,deviņi,تسعة
1757,zehn::NUM,дас,عشرة
1758,zehn::NUM,desmit,عشرة
1759,elf::NUM,дас ӧтик,أحد عشر
1760,elf::NUM,vienpadsmit,أحد عشر
1761,zwölf::NUM,дас кык,اثنا عشر
1762,zwölf::NUM,divpadsmit,اثنا عشر
1763,zwanzig::NUM,кызь,عشرون
1764,zwanzig::NUM,divdesmit,عشرون
1765,dreißig::NUM,комын,ثلاثون
1766,dreißig::NUM,trīsdesmit,ثلاثون
1767,vierzig::NUM,нелямын,أربعون
1768,vierzig::NUM,četrdesmit,أربعون
1769,fünfzig::NUM,ветымын,خمسون
1770,fünfzig::NUM,piecdesmit,خمسون
1771,sechzig::NUM,квайтымын,ستون
1772,sechzig::NUM,sešdesmit,ستون
1773,siebzig::NUM,сизимдас,سبعون
1774,siebzig::NUM,septiņdesmit,سبعون
1775,achtzig::NUM,кӧкъямысдас,ثمانون
1776,achtzig::NUM,astoņdesmit,ثمانون
1777,neunzig::NUM,ӧкмысдас,تسعون
1778,neunzig::NUM,deviņdesmit,تسعون
1779,hundert::NUM,сё,مئة
1780,hundert::NUM,simt,مئة
1781,tausend::NUM,сюрс,ألف
1782,tausend::NUM,tūkstoš,ألف
1783,und::CNJ,и,و
1784,und::CNJ,un,و
1785,oder::CNJ,либӧ,أو
1786,oder::CNJ,jeb,أو
1787,stehen::V,сулавны,وقف
1788,stehen::V,stāvēt,وقف
1789,sitzen::V,пукавны,جلس
1790,sitzen::V,sēdēt,جلس
1791,liegen::V,куйлыны,رقد
1792,liegen::V,gulēt,رقد
1793,hängen::V,ӧшавны,تعلق
1794,hängen::V,karāties,تعلق
1795,werden::V,лоны,صار
1796,werden::V,лоны,أصبح
1797,werden::V,tapt,صار
1798,werden::V,tapt,أصبح
1799,passieren::V,лоны,حدث
1800,passieren::V,notikt,حدث
1801,beginnen::V,кутчысьны,ابتدأ
1802,beginnen::V,кутны,ابتدأ
1803,beginnen::V,sākties,ابتدأ
1804,enden::V,помасьны,انتهى
1805,enden::V,beigties,انتهى
1806,wechseln::V,вежсьыны,تغير
1807,wechseln::V,mainīties,تغير
1808,aufgehen[Sonne]::V,петны,شرق
1809,aufgehen[Sonne]::V,lēkt,شرق
1810,aufgehen[Sonne]::V,uzlēkt,شرق
1811,untergehen[Sonne]::V,пуксьыны,غرب
1812,untergehen[Sonne]::V,noiet,غرب
1813,untergehen[Sonne]::V,rietēt,غرب
1814,scheinen[Sonne]::V,югъявны,أضاء
1815,scheinen[Sonne]::V,югвидзны,أضاء
1816,scheinen[Sonne]::V,spīdēt,أضاء
1817,donnern::V,гымавны,رعد
1818,donnern::V,dārdēt,رعد
1819,wehen::V,пӧльтны,هب
1820,wehen::V,pūst,هب
1821,strömen::V,киссьыны,جرى
1822,strömen::V,līt,جرى
1823,strömen::V,plūst,جرى
1824,fließen::V,визувтны,سال
1825,fließen::V,tecēt,سال
1826,sich drehen::V,бергавны,دار
1827,sich drehen::V,grozīties,دار
1828,schwanken::V,легны,ترنح
1829,schwanken::V,лайкъявны,ترنح
1830,schwanken::V,līgoties,ترنح
1831,schwanken::V,grīļoties,ترنح
1832,schwingen::V,лайкъявны,ترجح
1833,schwingen::V,люллявны,ترجح
1834,schwingen::V,vēzēties,ترجح
1835,fallen::V,усьны,سقط
1836,fallen::V,krist,سقط
1837,brennen::V,сотчыны,احترق
1838,brennen::V,degt,احترق
1839,rauchen::V,тшынӧдны,دخن
1840,rauchen::V,dūmot,دخن
1841,regnen::V,зэрны,أمطر
1842,regnen::V,līt,أمطر
1843,gefrieren::V,кынмыны,تجمد
1844,gefrieren::V,sasalt,تجمد
1845,tauen::V,сывны,ذاب
1846,tauen::V,kust,ذاب
1847,schmelzen::V,сывны,ذاب
1848,schmelzen::V,kust,ذاب
1849,schmelzen::V,nokust,ذاب
1850,trocknen::V,косьмыны,نشف
1851,trocknen::V,žūt,نشف
1852,trocknen::V,kaltēties,نشف
1853,sieden::V,пуны,غلى
1854,sieden::V,virt,غلى
1855,sieden::V,vārīties,غلى
1856,faulen::V,сісьмыны,فسد
1857,faulen::V,pūt,فسد
1858,faulen::V,trudēt,فسد
1859,verfaulen::V,сісьмыны,تعفن
1860,verfaulen::V,sapūt,تعفن
1861,verfaulen::V,satrūdēt,تعفن
1862,reißen::V,орны,انقطع
1863,reißen::V,plīst,انقطع
1864,reißen::V,satrūkt,انقطع
1865,versinken::V,вӧйны,غرق
1866,versinken::V,grimt,غرق
1867,versinken::V,nogrimt,غرق
1868,vergehen::V,кольны,مضى
1869,vergehen::V,ордйыны,مضى
1870,vergehen::V,paiet,مضى
1871,erscheinen::V,петкӧдчыны,لاح
1872,erscheinen::V,петкӧдчыны,ظهر
1873,erscheinen::V,parādīties,لاح
1874,erscheinen::V,parādīties,ظهر
1875,verschwinden::V,бырны,غاب
1876,verschwinden::V,nozust,غاب
1877,sinken::V,вӧйны,هبط
1878,sinken::V,kristies,هبط
1879,abnehmen::V,чинны,نقص
1880,abnehmen::V,noplakt,نقص
1881,abnehmen::V,mazināties,نقص
1882,zunehmen::V,содны,ازداد
1883,zunehmen::V,ыдждыны,ازداد
1884,zunehmen::V,pieaugt,ازداد
1885,zunehmen::V,pieņemties,ازداد
1886,steigen::V,лыбны,صعد
1887,steigen::V,лыбны,ارتفع
1888,steigen::V,kāpt,صعد
1889,steigen::V,kāpt,ارتفع
1890,wachsen::V,быдмыны,نما
1891,wachsen::V,быдмыны,نبت
1892,wachsen::V,augt,نما
1893,wachsen::V,augt,نبت
1894,glänzen::V,югъявны,لمع
1895,glänzen::V,дзирдавны,لمع
1896,glänzen::V,zaigot,لمع
1897,glänzen::V,laistīties,لمع
1898,funkeln::V,югъявны,تلألأ
1899,funkeln::V,дзирдавны,تلألأ
1900,funkeln::V,mirdzēt,تلألأ
1901,funkeln::V,dzirkstēt,تلألأ
1902,lärmen::V,жувгыны,ضج
1903,lärmen::V,жувгыны,صخب
1904,lärmen::V,ыугыны,ضج
1905,lärmen::V,ыугыны,صخب
1906,lärmen::V,шумитны,ضج
1907,lärmen::V,шумитны,صخب
1908,lärmen::V,ālēties,ضج
1909,lärmen::V,ālēties,صخب
1910,lärmen::V,trokšņot,ضج
1911,lärmen::V,trokšņot,صخب
1912,läuten::V,жургыны,قرع
1913,läuten::V,zvanīt,قرع
1914,klingeln::V,звӧнитны,دق
1915,klingeln::V,zvanīt,دق
1916,klirren::V,гольскöдчыны,قعقع
1917,klirren::V,tinkšķēt,قعقع
1918,klirren::V,džinkstēt,قعقع
1919,brausen::V,буавны,عج
1920,brausen::V,krākt,عج
1921,brausen::V,brāzmot,عج
1922,rauschen::V,кышакывны,حف
1923,rauschen::V,šalkt,حف
1924,klingen::V,шыавны,رن
1925,klingen::V,юргыны,رن
1926,klingen::V,skanēt,رن
1927,klingen::V,izklausīties,رن
1928,bellen::V,увтны,نبح
1929,bellen::V,riet,نبح
1930,heulen::V,омлявны,عوى
1931,heulen::V,вурзавны,عوى
1932,heulen::V,kaukt,عوى
1933,heulen::V,gaudot,عوى
1934,blasen::V,пӧльтны,نفخ
1935,blasen::V,pūst,نفخ
1936,pfeifen::V,шутьлявны,صفر
1937,pfeifen::V,svilpt,صفر
1938,pfeifen::V,svilpot,صفر
1939,schreien::V,горзыны,صرخ
1940,schreien::V,brēkt,صرخ
1941,schreien::V,kliegt,صرخ
1942,stöhnen::V,ымзыны,أن
1943,stöhnen::V,vaidēt,أن
1944,zittern::V,тіравны,ارتعش
1945,zittern::V,drebēt,ارتعش
1946,leben::V,овны,عاش
1947,leben::V,dzīvot,عاش
1948,geboren werden::V,чужны,ولد
1949,geboren werden::V,dzimt,ولد
1950,atmen::V,кашкыны,تنفس
1951,atmen::V,пошиктыны,تنفس
1952,atmen::V,elpot,تنفس
1953,trinken::V,юны,شرب
1954,trinken::V,dzert,شرب
1955,essen::V,сёйны,أكل
1956,essen::V,ēst,أكل
1957,schlucken::V,ньылавны,جرع
1958,schlucken::V,rīt,جرع
1959,müde werden::V,мудзны,تعب
1960,müde werden::V,nokust,تعب
1961,einschlafen::V,ланьтны,نام
1962,einschlafen::V,унмовсьны,نام
1963,einschlafen::V,iemigt,نام
1964,einschlafen::V,aizmigt,نام
1965,schlafen::V,узьны,نام
1966,schlafen::V,gulēt,نام
1967,aufwachen::V,садьмыны,استيقظ
1968,aufwachen::V,mosties,استيقظ
1969,aufstehen::V,чеччыны,قام
1970,aufstehen::V,celties,قام
1971,sich erholen::V,шойччыны,استجم
1972,sich erholen::V,atžirgt,استجم
1973,sich erholen::V,atpūsties,استجم
1974,krank werden::V,висьмыны,مرض
1975,krank werden::V,sasirgt,مرض
1976,krank sein::V,висьны,مرض
1977,krank sein::V,slimot,مرض
1978,schmerzen::V,висьны,آلم
1979,schmerzen::V,sāpēt,آلم
1980,schmerzen::V,smelgt,آلم
1981,husten::V,кызны,كح
1982,husten::V,кызны,سعل
1983,husten::V,klepot,كح
1984,husten::V,klepot,سعل
1985,genesen::V,бурдны,نقه
1986,genesen::V,veseļoties,نقه
1987,sterben::V,кувны,مات
1988,sterben::V,mirt,مات
1989,sterben::V,nomirt,مات
1990,umkommen::V,кувны,هلك
1991,umkommen::V,apsprāgt,هلك
1992,umkommen::V,aiziet bojā,هلك
1993,sich bewegen::V,вӧрзьыны,تحرك
1994,sich bewegen::V,virzīties,تحرك
1995,sich rühren::V,вӧрны,تحرك
1996,sich rühren::V,вӧрӧдчыны,تحرك
1997,sich rühren::V,sagrozīties,تحرك
1998,sich erheben::V,сувтны,قام
1999,sich erheben::V,piecelties,قام
2000,sich setzen::V,пуксьыны,جلس
2001,sich setzen::V,sēsties,جلس
2002,hinfallen::V,усьны,وقع
2003,hinfallen::V,sabirt,وقع
2004,hinfallen::V,pakrist,وقع
2005,laufen::V,мyнны,مشى
2006,laufen::V,iet,مشى
2007,laufen::V,skraidīt,مشى
2008,schreiten::V,восьлавны,خطا
2009,schreiten::V,soļot,خطا
2010,spazierengehen::V,гуляйтны,تنزه
2011,spazierengehen::V,staigāt,تنزه
2012,spazierengehen::V,pastaigāties,تنزه
2013,eilen::V,тэрмасьны,عجل
2014,eilen::V,traukt,عجل
2015,sich beeilen::V,тэрмасьны,استعجل
2016,sich beeilen::V,steigties,استعجل
2017,sich beeilen::V,pasteigties,استعجل
2018,sausen::V,тӧвзьыны,أسرع
2019,sausen::V,drāzt,أسرع
2020,sausen::V,brāzties,أسرع
2021,rennen::V,котӧртны,عدا
2022,rennen::V,котӧртны,ركض
2023,rennen::V,skriet,عدا
2024,rennen::V,skriet,ركض
2025,springen::V,чеччавны,قفز
2026,springen::V,lēkt,قفز
2027,klettern::V,кышасьны,تسلق
2028,klettern::V,кавшасьны,تسلق
2029,klettern::V,kāpt,تسلق
2030,klettern::V,rāpties,تسلق
2031,schaukeln::V,гычасьны,تأرجح
2032,schaukeln::V,šūpoties,تأرجح
2033,schaukeln::V,zvalstīties,تأرجح
2034,kriechen::V,кыссьыны,دب
2035,kriechen::V,кыссьыны,زحف
2036,kriechen::V,līst,دب
2037,kriechen::V,līst,زحف
2038,kriechen::V,rāpot,دب
2039,kriechen::V,rāpot,زحف
2040,schwimmen::V,уявны,سبح
2041,schwimmen::V,peldēt,سبح
2042,tauchen::V,сунавны,غطس
2043,tauchen::V,gremdēties,غطس
2044,rudern::V,пелысасьны,جذف
2045,rudern::V,airēt,جذف
2046,rudern::V,irties,جذف
2047,fahren::V,мунны,ركب
2048,fahren::V,мунны,سافر
2049,fahren::V,braukt,ركب
2050,fahren::V,braukt,سافر
2051,fliegen::V,лэбны,طار
2052,fliegen::V,lidot,طار
2053,fliegen::V,laisties,طار
2054,gehen::V,мyнны,سار
2055,gehen::V,мyнны,ذهب
2056,gehen::V,iet,سار
2057,gehen::V,iet,ذهب
2058,weggehen::V,мунавны,ذهب
2059,weggehen::V,мунавны,انصرف
2060,weggehen::V,aiziet,ذهب
2061,weggehen::V,aiziet,انصرف
2062,abfahren::V,мӧдӧдчыны,رحل
2063,abfahren::V,atiet,رحل
2064,abfahren::V,aizbraukt,رحل
2065,anhalten::V,джӧмдыны,توقف
2066,anhalten::V,apstāties,توقف
2067,hineingehen::V,пырны,دخل
2068,hineingehen::V,ieiet,دخل
2069,eintreten::V,пырны,دخل
2070,eintreten::V,ienākt,دخل
2071,kommen::V,воны,أتى
2072,kommen::V,воны,جاء
2073,kommen::V,локны,أتى
2074,kommen::V,локны,جاء
2075,kommen::V,nākt,أتى
2076,kommen::V,nākt,جاء
2077,ankommen::V,воны,وصل
2078,ankommen::V,локны,وصل
2079,ankommen::V,nonākt,وصل
2080,ankommen::V,ierasties,وصل
2081,zurückkommen::V,косны,عاد
2082,zurückkommen::V,косны,رجع
2083,zurückkommen::V,бергӧдчыны,عاد
2084,zurückkommen::V,бергӧдчыны,رجع
2085,zurückkommen::V,atgriezties,عاد
2086,zurückkommen::V,atgriezties,رجع
2087,bleiben::V,кольны,مكث
2088,bleiben::V,palikt,مكث
2089,warten::V,виччысьны,انتظر
2090,warten::V,gaidīt,انتظر
2091,erwarten::V,виччысьны,ترقب
2092,erwarten::V,виччысьны,انتظر
2093,erwarten::V,sagaidīt,ترقب
2094,erwarten::V,sagaidīt,انتظر
2095,suchen::V,корсьны,بحث
2096,suchen::V,meklēt,بحث
2097,finden::V,казявны,وجد
2098,finden::V,rast,وجد
2099,finden::V,atrast,وجد
2100,versuchen::V,заводитчывны,حاول
2101,versuchen::V,mēģināt,حاول
2102,vorbereiten::V,дасьтыны,أعد
2103,vorbereiten::V,дасьтыны,حضر
2104,vorbereiten::V,gatavot,أعد
2105,vorbereiten::V,gatavot,حضر
2106,vorbereiten::V,sagatavot,أعد
2107,vorbereiten::V,sagatavot,حضر
2108,lieben::V,радейтны,أحب
2109,lieben::V,mīlēt,أحب
2110,mögen::V,радейтны,أحب
2111,mögen::V,gribēties,أحب
2112,lachen::V,серавны,ضحك
2113,lachen::V,серавлыны,ضحك
2114,lachen::V,smiet,ضحك
2115,lachen::V,smieties,ضحك
2116,rühren::V,нормӧдны,أثر
2117,rühren::V,aizgrābt,أثر
2118,weinen::V,бӧрдны,بكى
2119,weinen::V,raudāt,بكى
2120,schimpfen::V,видчыны,سب
2121,schimpfen::V,видчыны,شتم
2122,schimpfen::V,rāties,سب
2123,schimpfen::V,rāties,شتم
2124,schimpfen::V,lamāties,سب
2125,schimpfen::V,lamāties,شتم
2126,sich ärgern::V,скӧравны,زعل
2127,sich ärgern::V,īgt,زعل
2128,sich ärgern::V,pukoties,زعل
2129,sich ärgern::V,dusmoties,زعل
2130,sich fürchten::V,повны,هاب
2131,sich fürchten::V,bīties,هاب
2132,sich fürchten::V,baidīties,هاب
2133,fürchten::V,повны,خاف
2134,fürchten::V,повны,خشي
2135,fürchten::V,baidīties no,خاف
2136,fürchten::V,baidīties no,خشي
2137,fliehen::V,пышйыны,هرب
2138,fliehen::V,bēgt,هرب
2139,flüchten::V,пышйыны,فر
2140,flüchten::V,aizbēgt,فر
2141,sehen::V,аддзыны,رأى
2142,sehen::V,redzēt,رأى
2143,anschauen::V,видзӧдны,نظر
2144,anschauen::V,paraudzīties,نظر
2145,ansehen::V,видзӧдны,نظر
2146,ansehen::V,aplūkot,نظر
2147,hören::V,кывны,سمع
2148,hören::V,dzirdēt,سمع
2149,zuhören::V,кывзыны,أصغى
2150,zuhören::V,klausīties,أصغى
2151,probieren::V,видлыны,ذاق
2152,probieren::V,nogaršot,ذاق
2153,riechen::V,чушкыны,شم
2154,riechen::V,чушкыны,استنشق
2155,riechen::V,ost,شم
2156,riechen::V,ost,استنشق
2157,riechen::V,ostīt,شم
2158,riechen::V,ostīt,استنشق
2159,fühlen::V,вежӧртны,شعر
2160,fühlen::V,гӧгӧрвоны,شعر
2161,fühlen::V,just,شعر
2162,fühlen::V,izjust,شعر
2163,scheinen::V,кажитчыны,ظهر
2164,scheinen::V,šķist,ظهر
2165,scheinen::V,likties,ظهر
2166,zu sehen sein::V,тыдавны,ظهر
2167,zu sehen sein::V,parādīties,ظهر
2168,vernehmen::V,кывны,سمع
2169,vernehmen::V,saklausīt,سمع
2170,frieren::V,кынмыны,بردان
2171,frieren::V,salt,بردان
2172,tun::V,керны,فعل
2173,tun::V,darīt,فعل
2174,können::V,кужны,قدر
2175,können::V,кужны,استطاع
2176,können::V,prast,قدر
2177,können::V,prast,استطاع
2178,wollen::V,кӧсйыны,شاء
2179,wollen::V,кӧсйыны,أراد
2180,wollen::V,gribēt,شاء
2181,wollen::V,gribēt,أراد
2182,anfangen::V,заводитны,بدأ
2183,anfangen::V,пондыны,بدأ
2184,anfangen::V,sākt,بدأ
2185,anfangen::V,iesākt,بدأ
2186,beenden::V,помавны,أنهى
2187,beenden::V,beigt,أنهى
2188,beenden::V,pabeigt,أنهى
2189,aufhören::V,дугӧдны,توقف
2190,aufhören::V,дугӧдны,انقطع
2191,aufhören::V,pārtraukt,توقف
2192,aufhören::V,pārtraukt,انقطع
2193,gelingen::V,артмыны,نجح
2194,gelingen::V,izdoties,نجح
2195,geraten::V,сюрны,طلع
2196,geraten::V,веськавны,طلع
2197,geraten::V,veikties,طلع
2198,öffnen::V,восьтыны,فتح
2199,öffnen::V,atvērt,فتح
2200,öffnen::V,attaisīt,فتح
2201,schließen::V,пӧдлавны,أغلق
2202,schließen::V,slēgt,أغلق
2203,schließen::V,aizvērt,أغلق
2204,schließen::V,aiztaisīt,أغلق
2205,stellen::V,сувтӧдны,وضع
2206,stellen::V,сувтӧдны,أقام
2207,stellen::V,likt,وضع
2208,stellen::V,likt,أقام
2209,stellen::V,nolikt,وضع
2210,stellen::V,nolikt,أقام
2211,setzen::V,пуксьӧдны,أجلس
2212,setzen::V,sēdināt,أجلس
2213,legen::V,пуктыны,وضع
2214,legen::V,likt,وضع
2215,berühren::V,вӧрзьӧдны,مس
2216,berühren::V,вӧрзьӧдны,لمس
2217,berühren::V,инмӧдчывны,مس
2218,berühren::V,инмӧдчывны,لمس
2219,berühren::V,skart,مس
2220,berühren::V,skart,لمس
2221,berühren::V,aizskart,مس
2222,berühren::V,aizskart,لمس
2223,verbinden::V,йитны,ربط
2224,verbinden::V,йитны,وصل
2225,verbinden::V,saistīt,ربط
2226,verbinden::V,saistīt,وصل
2227,verbinden::V,savienot,ربط
2228,verbinden::V,savienot,وصل
2229,bedecken::V,вевттьыны,غطى
2230,bedecken::V,apsegt,غطى
2231,bedecken::V,pārsegt,غطى
2232,aufhängen::V,ӧшӧдны,علق
2233,aufhängen::V,джагӧдны,علق
2234,aufhängen::V,uzkārt,علق
2235,anzünden::V,ӧзтыны,أوقد
2236,anzünden::V,aizdegt,أوقد
2237,anzünden::V,aizdedzināt,أوقد
2238,aufheben::V,чеччӧдны,لقط
2239,aufheben::V,сувтӧдны,لقط
2240,aufheben::V,pacelt,لقط
2241,zurücklassen::V,кольны,ترك
2242,zurücklassen::V,atstāt,ترك
2243,verlieren::V,воштыны,فقد
2244,verlieren::V,zaudēt,فقد
2245,verlieren::V,pazaudēt,فقد
2246,fallen lassen::V,уськӧдны,أسقط
