,Concept_ID,myv,se
6516,geraten::V,лисемс,gevvat
6517,geraten::V,лисемс,gártat
6518,geraten::V,лисемс,šaddat
6519,geraten::V,лисемс,latkiitiiđ
6520,geraten::V,лисемс,suuijâđ
6521,geraten::V,лисемс,šõddâd
6522,geraten::V,лисемс,оччтэдтэ
6523,geraten::V,лисемс,очендэдтэ
6524,öffnen::V,панжомс,rïhpestidh
6525,öffnen::V,панжомс,rahpat
6526,öffnen::V,панжомс,rabádit
6527,öffnen::V,панжомс,rahpat
6528,öffnen::V,панжомс,ávustiđ
6529,öffnen::V,панжомс,čuáv'diđ
6530,öffnen::V,панжомс,riččâd
6531,öffnen::V,панжомс,ää´veed
6532,öffnen::V,панжомс,čåu´dded
6533,öffnen::V,панжомс,а̄вьдэ
6534,schließen::V,пекстамс,steegkedh
6535,schließen::V,пекстамс,dahppat
6536,schließen::V,пекстамс,gokčat
6537,schließen::V,пекстамс,kiddiđ
6538,schließen::V,пекстамс,toppâđ
6539,schließen::V,пекстамс,kä´tted
6540,schließen::V,пекстамс,тэ̄ффкэ
6541,schließen::V,пекстамс,ка̄ххьтэ
6542,schließen::V,сёлгомс,steegkedh
6543,schließen::V,сёлгомс,dahppat
6544,schließen::V,сёлгомс,gokčat
6545,schließen::V,сёлгомс,kiddiđ
6546,schließen::V,сёлгомс,toppâđ
6547,schließen::V,сёлгомс,kä´tted
6548,schließen::V,сёлгомс,тэ̄ффкэ
6549,schließen::V,сёлгомс,ка̄ххьтэ
6550,schließen::V,конямс,steegkedh
6551,schließen::V,конямс,dahppat
6552,schließen::V,конямс,gokčat
6553,schließen::V,конямс,kiddiđ
6554,schließen::V,конямс,toppâđ
6555,schließen::V,конямс,kä´tted
6556,schließen::V,конямс,тэ̄ффкэ
6557,schließen::V,конямс,ка̄ххьтэ
6558,stellen::V,аравтомс,bïejedh
6559,stellen::V,аравтомс,biejadit
6560,stellen::V,аравтомс,bidjat
6561,stellen::V,аравтомс,asâttiđ
6562,stellen::V,аравтомс,piijjâd
6563,stellen::V,аравтомс,cää´ǩǩed
6564,stellen::V,аравтомс,пыййе
6565,setzen::V,ойсевтемс,bïejedh
6566,setzen::V,ойсевтемс,biejadit
6567,setzen::V,ойсевтемс,bidjat
6568,setzen::V,ойсевтемс,i'štâttiđ
6569,setzen::V,ойсевтемс,piijjâd
6570,setzen::V,ойсевтемс,пыййе
6571,setzen::V,озавтнемс,bïejedh
6572,setzen::V,озавтнемс,biejadit
6573,setzen::V,озавтнемс,bidjat
6574,setzen::V,озавтнемс,i'štâttiđ
6575,setzen::V,озавтнемс,piijjâd
6576,setzen::V,озавтнемс,пыййе
6577,legen::V,путомс,bïejedh
6578,legen::V,путомс,biedjat
6579,legen::V,путомс,biejadit
6580,legen::V,путомс,bidjat
6581,legen::V,путомс,asâttiđ
6582,legen::V,путомс,piijjâd
6583,legen::V,путомс,пыййе
6584,berühren::V,токамс,gaajesjidh
6585,berühren::V,токамс,duohttat
6586,berühren::V,токамс,giehtadit
6587,berühren::V,токамс,guoskat
6588,berühren::V,токамс,guoskkahit
6589,berühren::V,токамс,kuos'kâđ
6590,berühren::V,токамс,kuo'skâttiđ
6591,berühren::V,токамс,nja'vhâstiđ
6592,berühren::V,токамс,kuõskted
6593,berühren::V,токамс,njaauksted
6594,berühren::V,токамс,кӯсскэ
6595,berühren::V,токамс,лыксаххьтэ
6596,verbinden::V,содомс,ektiedidh
6597,verbinden::V,содомс,gårredidh
6598,verbinden::V,содомс,tjadnat
6599,verbinden::V,содомс,ovttastahttit
6600,verbinden::V,содомс,o'vtâstittiđ
6601,verbinden::V,содомс,lahteđ
6602,verbinden::V,содомс,lâ´htted
6603,verbinden::V,содомс,чӯллмдэ
6604,bedecken::V,вельтямс,gaptjedh
6605,bedecken::V,вельтямс,jávvet
6606,bedecken::V,вельтямс,gåbttjåt
6607,bedecken::V,вельтямс,gokčat
6608,bedecken::V,вельтямс,luáv'diđ
6609,bedecken::V,вельтямс,kä´tted
6610,bedecken::V,вельтямс,tu´vdded
6611,bedecken::V,вельтямс,аййдэ
6612,bedecken::V,вельтямс,тэ̄ффкэ
6613,bedecken::V,вельтямс,ка̄ххьтэ
6614,aufhängen::V,понгавтомс,gævnjodh
6615,aufhängen::V,понгавтомс,gæhtsasjidh
6616,aufhängen::V,понгавтомс,gahtsot
6617,aufhängen::V,понгавтомс,gatsostit
6618,aufhängen::V,понгавтомс,heŋget
6619,aufhängen::V,понгавтомс,heŋgiđ
6620,aufhängen::V,понгавтомс,he'ŋgâstiđ
6621,aufhängen::V,понгавтомс,kååccad
6622,aufhängen::V,понгавтомс,коадсэ
6623,anzünden::V,кирвастемс,tsïhkijehtedh
6624,anzünden::V,кирвастемс,buollidit
6625,anzünden::V,кирвастемс,tsahkkidit
6626,anzünden::V,кирвастемс,cahkkedit
6627,anzünden::V,кирвастемс,cokkiittiđ
6628,anzünden::V,кирвастемс,cõ´ǩǩted
6629,anzünden::V,кирвастемс,puâl'lted
6630,anzünden::V,кирвастемс,пуэллхэ
6631,aufheben::V,кепедемс,bijjiedidh
6632,aufheben::V,кепедемс,låpptit
6633,aufheben::V,кепедемс,bajidit
6634,aufheben::V,кепедемс,pajediđ
6635,aufheben::V,кепедемс,pââi´ded
6636,aufheben::V,кепедемс,пайнэ
6637,zurücklassen::V,кадомс,laehpedh
6638,zurücklassen::V,кадомс,guodet
6639,zurücklassen::V,кадомс,guođđit
6640,zurücklassen::V,кадомс,kyeđđiḋ
6641,zurücklassen::V,кадомс,kue´đđed
6642,zurücklassen::V,кадомс,кӯдтӭ
6643,verlieren::V,ёмавтомс,dassedh
6644,verlieren::V,ёмавтомс,biestedh
6645,verlieren::V,ёмавтомс,masset
6646,verlieren::V,ёмавтомс,láhppet
6647,verlieren::V,ёмавтомс,láhppit
6648,verlieren::V,ёмавтомс,läppiđ
6649,verlieren::V,ёмавтомс,monâttiđ
6650,verlieren::V,ёмавтомс,lä´pped
6651,verlieren::V,ёмавтомс,rââ´ppted
6652,verlieren::V,ёмавтомс,ка̄дхэ
6653,verlieren::V,ёмавтомс,кӯдтъе
6654,fallen lassen::V,правтомс,gahtjehtidh
6655,fallen lassen::V,правтомс,luojttet
6656,fallen lassen::V,правтомс,luojttalit
6657,fallen lassen::V,правтомс,gahčahit
6658,fallen lassen::V,правтомс,lyeš'tiđ
6659,fallen lassen::V,правтомс,kočâttiđ
6660,fallen lassen::V,правтомс,rõpsted
6661,fallen lassen::V,правтомс,kõõččted
6662,fallen lassen::V,правтомс,ёҏтэ
6663,fallen lassen::V,правтомс,кэчхэ
6664,machen::V,теемс,daajhtodh
6665,machen::V,теемс,dahkat
6666,machen::V,теемс,dahkat
6667,machen::V,теемс,rähtiđ
6668,machen::V,теемс,raajjâd
6669,machen::V,теемс,tue´j'jeed
6670,machen::V,теемс,тӯййше
6671,machen::V,теемс,ӣллькье
6672,herstellen::V,анокстамс,skaepiedidh
6673,herstellen::V,анокстамс,buvtadit
6674,herstellen::V,анокстамс,dudjot
6675,herstellen::V,анокстамс,a'mnâstiđ
6676,herstellen::V,анокстамс,va'lmâštiđ
6677,herstellen::V,анокстамс,vaalmšted
6678,herstellen::V,анокстамс,лыххкэ
6679,herstellen::V,анокстамс,ӣллькье
6680,bauen::V,путомс,bigkedh
6681,bauen::V,путомс,biggit
6682,bauen::V,путомс,ráhkadit
6683,bauen::V,путомс,huksiđ
6684,bauen::V,путомс,raajjâd
6685,bauen::V,путомс,тӯййше
6686,reparieren::V,витемс,davvodh
6687,reparieren::V,витемс,divvot
6688,reparieren::V,витемс,divvut
6689,reparieren::V,витемс,tivvoođ
6690,reparieren::V,витемс,čihtâđ
6691,reparieren::V,витемс,teevvad
6692,reparieren::V,витемс,чиннэ
6693,verbessern::V,паролгавтомс,bueriedidh
6694,verbessern::V,паролгавтомс,báredit
6695,verbessern::V,паролгавтомс,buoredit
6696,verbessern::V,паролгавтомс,buoridit
6697,verbessern::V,паролгавтомс,pye'rediđ
6698,verbessern::V,паролгавтомс,pue´reed
6699,verbessern::V,паролгавтомс,шӣгнэ
6700,verbessern::V,вадрялгавтомс,bueriedidh
6701,verbessern::V,вадрялгавтомс,báredit
6702,verbessern::V,вадрялгавтомс,buoredit
6703,verbessern::V,вадрялгавтомс,buoridit
6704,verbessern::V,вадрялгавтомс,pye'rediđ
6705,verbessern::V,вадрялгавтомс,pue´reed
6706,verbessern::V,вадрялгавтомс,шӣгнэ
6707,ändern::V,полавтомс,jeatjahtehtedh
6708,ändern::V,полавтомс,rievddadit
6709,ändern::V,полавтомс,muhttit
6710,ändern::V,полавтомс,molsut
6711,ändern::V,полавтомс,mutteđ
6712,ändern::V,полавтомс,mu´tted
6713,ändern::V,полавтомс,вуайхе
6714,ändern::V,полавтомс,ка̄вьсе
6715,graben::V,чувомс,berkedh
6716,graben::V,чувомс,kroehkedh
6717,graben::V,чувомс,bállet
6718,graben::V,чувомс,goaivut
6719,graben::V,чувомс,roggat
6720,graben::V,чувомс,kuái'vuđ
6721,graben::V,чувомс,rääppad
6722,graben::V,чувомс,kuäivvad
6723,graben::V,чувомс,ра̄бпэ
6724,graben::V,чувомс,куаййве
6725,graben::V,таргамс,berkedh
6726,graben::V,таргамс,kroehkedh
6727,graben::V,таргамс,bállet
6728,graben::V,таргамс,goaivut
6729,graben::V,таргамс,roggat
6730,graben::V,таргамс,kuái'vuđ
6731,graben::V,таргамс,rääppad
6732,graben::V,таргамс,kuäivvad
6733,graben::V,таргамс,ра̄бпэ
6734,graben::V,таргамс,куаййве
6735,beugen::V,мендемс,sojjedidh
6736,beugen::V,мендемс,såjådit
6737,beugen::V,мендемс,sojahit
6738,beugen::V,мендемс,sujâttiđ
6739,beugen::V,мендемс,kå´mrded
6740,beugen::V,мендемс,njikklõõttâd
6741,beugen::V,мендемс,сойхьтэ
6742,beugen::V,мендемс,то̄а̄ххкэ
6743,beugen::V,мендемс,нигклаххьтэ
6744,biegen::V,комавтомс,sojjehtidh
6745,biegen::V,комавтомс,såjådit
6746,biegen::V,комавтомс,niejddet
6747,biegen::V,комавтомс,sojahit
6748,biegen::V,комавтомс,čipteđ
6749,biegen::V,комавтомс,soojted
6750,biegen::V,комавтомс,сойхьтэ
6751,drehen::V,чаравтомс,jårrehtidh
6752,drehen::V,чаравтомс,bådnjåt
6753,drehen::V,чаравтомс,botnjat
6754,drehen::V,чаравтомс,jurâttiđ
6755,drehen::V,чаравтомс,jåårǥlâ´tted
6756,drehen::V,чаравтомс,чоӊӊтэ
6757,drehen::V,велявтнемс,jårrehtidh
6758,drehen::V,велявтнемс,bådnjåt
6759,drehen::V,велявтнемс,botnjat
6760,drehen::V,велявтнемс,jurâttiđ
6761,drehen::V,велявтнемс,jåårǥlâ´tted
6762,drehen::V,велявтнемс,чоӊӊтэ
6763,wenden::V,велявтомс,jarkelidh
6764,wenden::V,велявтомс,jårggålit
6765,wenden::V,велявтомс,jorgalit
6766,wenden::V,велявтомс,jurgâliđ
6767,wenden::V,велявтомс,jåårǥlâ´tted
6768,wenden::V,велявтомс,вӣррлаххътэ
6769,wenden::V,велявтомс,ка̄вьсе
6770,umdrehen::V,велявтомс,jarkedh
6771,umdrehen::V,велявтомс,måttsåstit
6772,umdrehen::V,велявтомс,botnjat
6773,umdrehen::V,велявтомс,jorgođ
6774,umdrehen::V,велявтомс,jårǥsted
6775,umdrehen::V,велявтомс,коамьхе
6776,umdrehen::V,велявтомс,калльтлэ
6777,heben::V,кепедемс,luknjedh
6778,heben::V,кепедемс,baavhkestidh
6779,heben::V,кепедемс,bajedit
6780,heben::V,кепедемс,loktet
6781,heben::V,кепедемс,bajidit
6782,heben::V,кепедемс,pajediđ
6783,heben::V,кепедемс,kokkiđ
6784,heben::V,кепедемс,kaggâd
6785,heben::V,кепедемс,pââ´jeed
6786,heben::V,кепедемс,пайнэ
6787,heben::V,кепедемс,пайнэллэ
6788,hochheben::V,кепедемс,lutnjedh
6789,hochheben::V,кепедемс,låggŋit
6790,hochheben::V,кепедемс,loktet
6791,hochheben::V,кепедемс,pajediđ
6792,hochheben::V,кепедемс,kuåstteed
6793,hochheben::V,кепедемс,пайнэ
6794,ergreifen::V,кундамс,fihkelidh
6795,ergreifen::V,кундамс,sårjjot
6796,ergreifen::V,кундамс,doahppit
6797,ergreifen::V,кундамс,fáhtet
6798,ergreifen::V,кундамс,tuáppuđ
6799,ergreifen::V,кундамс,poppâ´tted
6800,ergreifen::V,кундамс,каццсе
6801,ergreifen::V,кундамс,туэрркэ
6802,ergreifen::V,кундамс,ро̄а̄ппчье
6803,halten::V,кирдемс,steeredh
6804,halten::V,кирдемс,utniedidh
6805,halten::V,кирдемс,anedit
6806,halten::V,кирдемс,adnalit
6807,halten::V,кирдемс,doallat
6808,halten::V,кирдемс,toollâd
6809,halten::V,кирдемс,tue´rjjeed
6810,halten::V,кирдемс,туаррье
6811,drücken::V,нуемс,dïelkestidh
6812,drücken::V,нуемс,dieddet
6813,drücken::V,нуемс,deaddit
6814,drücken::V,нуемс,čárvet
6815,drücken::V,нуемс,čárvuđ
6816,drücken::V,нуемс,čärvvad
6817,drücken::V,нуемс,teä´d'ded
6818,drücken::V,нуемс,пе̄ррэ
6819,drücken::V,нуемс,ра̄ппче
6820,schieben::V,шаштомс,vuetjedh
6821,schieben::V,шаштомс,sjáhtjat
6822,schieben::V,шаштомс,cáhkit
6823,schieben::V,шаштомс,cuggâđ
6824,schieben::V,шаштомс,oi´ǧǧeed
6825,schieben::V,шаштомс,оййкье
6826,kratzen::V,ангордамс,våhtsodh
6827,kratzen::V,ангордамс,skreepedh
6828,kratzen::V,ангордамс,ruohkkat
6829,kratzen::V,ангордамс,ruohkastit
6830,kratzen::V,ангордамс,gazzut
6831,kratzen::V,ангордамс,kazzođ
6832,kratzen::V,ангордамс,võckkâd
6833,kratzen::V,ангордамс,кышшкэ
6834,kratzen::V,ангордамс,каххьце
6835,lecken::V,нолсемс,njåalodh
6836,lecken::V,нолсемс,njoallot
6837,lecken::V,нолсемс,njolodit
6838,lecken::V,нолсемс,njuálluđ
6839,lecken::V,нолсемс,njuällad
6840,lecken::V,нолсемс,нюаллэ
6841,beißen::V,сускомс,gaektjedh
6842,beißen::V,сускомс,gássket
6843,beißen::V,сускомс,gáskestit
6844,beißen::V,сускомс,gáskit
6845,beißen::V,сускомс,käskiđ
6846,beißen::V,сускомс,kä´cǩǩed
6847,beißen::V,сускомс,ка̄ццьке
6848,abreißen::V,сеземс,bïhkedh
6849,abreißen::V,сеземс,gajkkot
6850,abreißen::V,сеземс,gaikkihit
6851,abreißen::V,сеземс,roottâđ
6852,abreißen::V,сеземс,ra´šǩǩeed
6853,abreißen::V,сеземс,rååttad
6854,abreißen::V,сеземс,ро̄дтҍе
6855,abreißen::V,сеземс,пӯттҍкье
6856,abschneiden::V,печкемс,tjoehpestidh
6857,abschneiden::V,печкемс,jallat
6858,abschneiden::V,печкемс,čuohppat
6859,abschneiden::V,печкемс,jogâldiđ
6860,abschneiden::V,печкемс,geerelidh
6861,abschneiden::V,печкемс,е̄дтэ
6862,abschneiden::V,печкемс,е̄дтлэ
6863,binden::V,кодамс,gårredidh
6864,binden::V,кодамс,tjadnat
6865,binden::V,кодамс,gárrat
6866,binden::V,кодамс,čoonnâđ
6867,binden::V,кодамс,čõõnnâd
6868,binden::V,кодамс,čuõlmmâd
6869,binden::V,кодамс,ко̄ррэ
6870,binden::V,кодамс,чӯллмдэ
6871,binden::V,кодамс,ко̄а̄ррэ
6872,binden::V,сюлмамс,gårredidh
6873,binden::V,сюлмамс,tjadnat
6874,binden::V,сюлмамс,gárrat
6875,binden::V,сюлмамс,čoonnâđ
6876,binden::V,сюлмамс,čõõnnâd
6877,binden::V,сюлмамс,čuõlmmâd
6878,binden::V,сюлмамс,ко̄ррэ
6879,binden::V,сюлмамс,чӯллмдэ
6880,binden::V,сюлмамс,ко̄а̄ррэ
6881,stecken::V,сялгомс,rïjtedh
6882,stecken::V,сялгомс,tsævkkat
6883,stecken::V,сялгомс,cáhkit
6884,stecken::V,сялгомс,cuggâđ
6885,stecken::V,сялгомс,čuõ´ǧ'ǧeed
6886,stecken::V,сялгомс,чогксэ
6887,stecken::V,сялгомс,це̄ӈькхэ
6888,brechen::V,синдемс,dåajodh
6889,brechen::V,синдемс,tsåapkodh
6890,brechen::V,синдемс,doaddjut
6891,brechen::V,синдемс,cuvket
6892,brechen::V,синдемс,moorrâđ
6893,brechen::V,синдемс,mu´rdded
6894,brechen::V,синдемс,муррьтэ
6895,brechen::V,калавтомс,dåajodh
6896,brechen::V,калавтомс,tsåapkodh
6897,brechen::V,калавтомс,doaddjut
6898,brechen::V,калавтомс,cuvket
6899,brechen::V,калавтомс,moorrâđ
6900,brechen::V,калавтомс,mu´rdded
6901,brechen::V,калавтомс,муррьтэ
6902,klopfen::V,калтаямс,beenghkedh
6903,klopfen::V,калтаямс,goalkkalit
6904,klopfen::V,калтаямс,tsábbmet
6905,klopfen::V,калтаямс,goalkit
6906,klopfen::V,калтаямс,skoalkit
6907,klopfen::V,калтаямс,skuá'lkuttiđ
6908,klopfen::V,калтаямс,kuälkted
6909,klopfen::V,калтаямс,та̄гкэ
6910,hauen::V,чавомс,beenghkedh
6911,hauen::V,чавомс,tjuollat
6912,hauen::V,чавомс,čuollat
6913,hauen::V,чавомс,čurmâđ
6914,hauen::V,чавомс,čâ´cǩǩed
6915,hauen::V,чавомс,та̄гкэ
6916,hauen::V,чавомс,ва̄сстэ
6917,kleben::V,педявтнемс,njamkedh
6918,kleben::V,педявтнемс,dædnjodit
6919,kleben::V,педявтнемс,liibmet
6920,kleben::V,педявтнемс,taṃadiđ
6921,kleben::V,педявтнемс,li´jmmjed
6922,kleben::V,педявтнемс,нямхэ
6923,reiben::V,ёзамс,daanjedh
6924,reiben::V,ёзамс,ruvvit
6925,reiben::V,ёзамс,ruvvet
6926,reiben::V,ёзамс,fiärruđ
6927,reiben::V,ёзамс,heârrad
6928,reiben::V,ёзамс,ru´vvjed
6929,reiben::V,ёзамс,е̄ррэ
6930,streichen::V,вадемс,daejdedh
6931,streichen::V,вадемс,badtjadidh
6932,streichen::V,вадемс,vuojddat
6933,streichen::V,вадемс,málet
6934,streichen::V,вадемс,njuohtat
6935,streichen::V,вадемс,njuottâđ
6936,streichen::V,вадемс,puák'suđ
6937,streichen::V,вадемс,påhssad
6938,streichen::V,вадемс,мо̄а̄шшэ
6939,schleifen::V,човамс,slijhpedh
6940,schleifen::V,човамс,sadjet
6941,schleifen::V,човамс,sadjit
6942,schleifen::V,човамс,šliipet
6943,schleifen::V,човамс,saijeeđ
6944,schleifen::V,човамс,sââjjad
6945,schleifen::V,човамс,tabǯsted
6946,schleifen::V,човамс,то̄а̄мчсе
6947,schneiden::V,керямс,bietskedh
6948,schneiden::V,керямс,suoddat
6949,schneiden::V,керямс,tjuohppat
6950,schneiden::V,керямс,biesskedit
6951,schneiden::V,керямс,čuohppat
6952,schneiden::V,керямс,čuop'pâđ
6953,schneiden::V,керямс,čuõp'pâd
6954,schneiden::V,керямс,е̄дтэ
6955,schneiden::V,керямс,пе̄ррэ
6956,schneiden::V,керямс,чӯххпэ
6957,rütteln::V,чукамс,firredh
6958,rütteln::V,чукамс,doargestit
6959,rütteln::V,чукамс,šluvgit
6960,rütteln::V,чукамс,pušteđ
6961,rütteln::V,чукамс,pu´štted
6962,rütteln::V,чукамс,пушшьтэ
6963,rütteln::V,лыкавтомс,firredh
6964,rütteln::V,лыкавтомс,doargestit
6965,rütteln::V,лыкавтомс,šluvgit
6966,rütteln::V,лыкавтомс,pušteđ
6967,rütteln::V,лыкавтомс,pu´štted
6968,rütteln::V,лыкавтомс,пушшьтэ
6969,schütteln::V,чукамс,firredh
6970,schütteln::V,чукамс,sjavnnjet
6971,schütteln::V,чукамс,sillnat
6972,schütteln::V,чукамс,skullhet
6973,schütteln::V,чукамс,salkalit
6974,schütteln::V,чукамс,pušteđ
6975,schütteln::V,чукамс,pu´štted
6976,schütteln::V,чукамс,пушшьтэ
6977,schwenken::V,яхолемс,svinhtedh
6978,schwenken::V,яхолемс,svikkastit
6979,schwenken::V,яхолемс,šlivgut
6980,schwenken::V,яхолемс,hiä'iluttiđ
6981,schwenken::V,яхолемс,heeilted
6982,schwenken::V,яхолемс,маххъе
6983,schütten::V,каямс,gurhkedh
6984,schütten::V,каямс,hállit
6985,schütten::V,каямс,liejkkit
6986,schütten::V,каямс,leškiđ
6987,schütten::V,каямс,virâttiđ
6988,schütten::V,каямс,väällad
6989,schütten::V,каямс,ва̄ллэ
6990,füllen::V,пештямс,dievhtedh
6991,füllen::V,пештямс,dievddet
6992,füllen::V,пештямс,deavdit
6993,füllen::V,пештямс,tevdiđ
6994,füllen::V,пештямс,tiudded
6995,füllen::V,пештямс,тӣввтэ
6996,einwickeln::V,тапарямс,gïesedh
6997,einwickeln::V,тапарямс,giessat
6998,einwickeln::V,тапарямс,gárrat
6999,einwickeln::V,тапарямс,giessat
7000,einwickeln::V,тапарямс,gurpat
7001,einwickeln::V,тапарямс,kiessâđ
7002,einwickeln::V,тапарямс,ǩiõssâd
7003,einwickeln::V,тапарямс,кӣссэ
7004,tragen::V,кандомс,guedtedh
7005,tragen::V,кандомс,guoddet
7006,tragen::V,кандомс,guoddit
7007,tragen::V,кандомс,kyed'diđ
7008,tragen::V,кандомс,kue´d'ded
7009,tragen::V,кандомс,кӯннҌтэ
7010,schleppen::V,ускомс,fatnehtidh
7011,schleppen::V,ускомс,sliehpit
7012,schleppen::V,ускомс,feastit
7013,schleppen::V,ускомс,vie'šidiđ
7014,schleppen::V,ускомс,hinnađ
7015,schleppen::V,ускомс,nje´ʒʒed
7016,schleppen::V,ускомс,чуввкэ
7017,ziehen::V,ускомс,giesedh
7018,ziehen::V,ускомс,giesset
7019,ziehen::V,ускомс,geassit
7020,ziehen::V,ускомс,keessiđ
7021,ziehen::V,ускомс,ǩie´ssed
7022,ziehen::V,ускомс,ке̄ссе
7023,aufbewahren::V,ванстомс,vöörhkedh
7024,aufbewahren::V,ванстомс,vuorkkit
7025,aufbewahren::V,ванстомс,seailluhit
7026,aufbewahren::V,ванстомс,siä'iluttiđ
7027,aufbewahren::V,ванстомс,seeilted
7028,aufbewahren::V,ванстомс,рӯкнэ
7029,werfen::V,ёртомс,slampestidh
7030,werfen::V,ёртомс,bálkkot
7031,werfen::V,ёртомс,suhppet
7032,werfen::V,ёртомс,šlivgiđ
7033,werfen::V,ёртомс,čeâǥǥted
7034,werfen::V,ёртомс,суэххпэ
7035,fangen::V,кундамс,bivtedh
7036,fangen::V,кундамс,giddit
7037,fangen::V,кундамс,bivdit
7038,fangen::V,кундамс,toppiđ
7039,fangen::V,кундамс,tää´vted
7040,fangen::V,кундамс,та̄бпэ
7041,fangen::V,кундамс,со̄а̄гкэ
7042,packen::V,кундамс,doerelidh
7043,packen::V,кундамс,kreemsedh
7044,packen::V,кундамс,doahppit
7045,packen::V,кундамс,doahput
7046,packen::V,кундамс,tuáppuđ
7047,packen::V,кундамс,ká'ivâstiđ
7048,packen::V,кундамс,tää´vted
7049,packen::V,кундамс,каццсе
7050,packen::V,кундамс,туэрркэ
7051,packen::V,кундамс,ро̄а̄ппчье
7052,verstecken::V,кекшемс,tjïekedh
7053,verstecken::V,кекшемс,tjiehkat
7054,verstecken::V,кекшемс,čiehkat
7055,verstecken::V,кекшемс,čieḥâđ
7056,verstecken::V,кекшемс,peittad
7057,verstecken::V,кекшемс,пе̄йхьтэ
7058,teilen::V,явомс,juekedh
7059,teilen::V,явомс,juohket
7060,teilen::V,явомс,juohkit
7061,teilen::V,явомс,jyeḥiđ
7062,teilen::V,явомс,jue´ǩǩed
7063,teilen::V,явомс,ю̄гке
7064,teilen::V,явомс,ра̄ттҍке
7065,schicken::V,кучомс,saadtodh
7066,schicken::V,кучомс,sáddit
7067,schicken::V,кучомс,sáddet
7068,schicken::V,кучомс,vuo'lgâttiđ
7069,schicken::V,кучомс,vuõltteed
7070,schicken::V,кучомс,вӯлкхэ
7071,bringen::V,кандомс,buektedh
7072,bringen::V,кандомс,doalvvot
7073,bringen::V,кандомс,buktit
7074,bringen::V,кандомс,tuál'vuđ
7075,bringen::V,кандомс,pu´htted
7076,bringen::V,кандомс,пыххьтэ
7077,hinzufügen::V,путомс,dievhtedh
7078,hinzufügen::V,путомс,duoddit
7079,hinzufügen::V,путомс,lasedit
7080,hinzufügen::V,путомс,lasihit
7081,hinzufügen::V,путомс,lasettiđ
7082,hinzufügen::V,путомс,lââ´zzted
7083,hinzufügen::V,путомс,лажьхе
7084,hinzufügen::V,максомс,dievhtedh
7085,hinzufügen::V,максомс,duoddit
7086,hinzufügen::V,максомс,lasedit
7087,hinzufügen::V,максомс,lasihit
7088,hinzufügen::V,максомс,lasettiđ
7089,hinzufügen::V,максомс,lââ´zzted
7090,hinzufügen::V,максомс,лажьхе
7091,bekommen::V,саемс,åadtjodh
7092,bekommen::V,саемс,åttjudit
7093,bekommen::V,саемс,oažžut
7094,bekommen::V,саемс,juksâđ
7095,bekommen::V,саемс,uáž'žuđ
7096,bekommen::V,саемс,vuäǯ'ǯâd
7097,bekommen::V,саемс,вуаннче
7098,erhalten::V,саемс,åadtjodh
7099,erhalten::V,саемс,oadtjot
7100,erhalten::V,саемс,oažžut
7101,erhalten::V,саемс,uáž'žuđ
7102,erhalten::V,саемс,vuäǯ'ǯâd
7103,erhalten::V,саемс,ва̄лльтэ
7104,nehmen::V,саемс,vaeltedh
7105,nehmen::V,саемс,válldet
7106,nehmen::V,саемс,váldit
7107,nehmen::V,саемс,väldiđ
7108,nehmen::V,саемс,vä´ldded
7109,nehmen::V,саемс,ва̄лльтэ
7110,wählen::V,кочкамс,veeljedh
7111,wählen::V,кочкамс,válljit
7112,wählen::V,кочкамс,válljet
7113,wählen::V,кочкамс,valjiđ
7114,wählen::V,кочкамс,vaalšed
7115,wählen::V,кочкамс,va´lljeed
7116,wählen::V,кочкамс,воалшэ
7117,auswählen::V,кочкамс,veeljedh
7118,auswählen::V,кочкамс,tjuolldet
7119,auswählen::V,кочкамс,válljet
7120,auswählen::V,кочкамс,valjiđ
7121,auswählen::V,кочкамс,vaalšed
7122,auswählen::V,кочкамс,va´lljeed
7123,auswählen::V,кочкамс,воалшэ
7124,bewahren::V,ванстомс,vaarjelidh
7125,bewahren::V,ванстомс,bisodit
7126,bewahren::V,ванстомс,várjjalit
7127,bewahren::V,ванстомс,seailluhit
7128,bewahren::V,ванстомс,varjâliđ
7129,bewahren::V,ванстомс,varjjled
7130,bewahren::V,ванстомс,ӣшшьтэ
7131,bewahren::V,ванстомс,во̄а̄ррьдэ
7132,behindern::V,кирдемс,hööptdeh
7133,behindern::V,кирдемс,hieredit
7134,behindern::V,кирдемс,muhttet
7135,behindern::V,кирдемс,eastadit
7136,behindern::V,кирдемс,estiđ
7137,behindern::V,кирдемс,coggâđ
7138,behindern::V,кирдемс,hettiđ
7139,behindern::V,кирдемс,cõggâd
7140,behindern::V,кирдемс,е̄кхэллэ
7141,verderben::V,коламс,biejstedh
7142,verderben::V,коламс,spedjat
7143,verderben::V,коламс,billistit
7144,verderben::V,коламс,pillediđ
7145,verderben::V,коламс,tårmmad
7146,verderben::V,коламс,pe´llsted
7147,verderben::V,коламс,тоаррмэ
7148,verderben::V,коламс,ма̄ййкэ
7149,beschädigen::V,теемс зыян,fæjloedidh
7150,beschädigen::V,теемс зыян,vahágahttet
7151,beschädigen::V,теемс зыян,bilidit
7152,beschädigen::V,теемс зыян,vahâgittiđ
7153,beschädigen::V,теемс зыян,pä´rtteed
7154,beschädigen::V,теемс зыян,муррьтэ
7155,zerbrechen::V,коламс,tsööpkedh
7156,zerbrechen::V,коламс,doadjet
