,Concept_ID,ka,ga
1397,gießen::V,რწყავს,uiscigh
1398,reifen::V,მწიფდება,aibigh
1399,zubereiten::V,მოამზადებს,cócaráil
1400,kochen::V,მოხარშავს,bruith
1401,kochen::V,მოხარშავს,beirigh
1402,backen::V,გამოაცხობს,bácáil
1403,braten::V,შეწვავს,róst
1404,braten::V,შეწვავს,frioch
1405,umrühren::V,შეურევს,measc
1406,umrühren::V,გათქვეფს,measc
1407,stricken::V,ქსოვს,cniotáil
1408,nähen::V,გაკერავს,fuaigh
1409,färben::V,შეღებავს,dathaigh
1410,reinigen::V,გაწმენდს,glan
1411,reinigen::V,გასუფთავებს,glan
1412,waschen::V,გარეცხავს,nigh
1413,abwischen::V,წაშლის,glan
1414,spülen::V,გაავლებს,sruthlaigh
1415,fegen::V,დაბლანდავს,scuab
1416,kehren::V,დაგვის,scuab
1417,baden::V,ბანაობს,folc
1418,sich waschen::V,იბანება,nigh é féin
1419,ausziehen::V,გაიხდის,bain de
1420,anziehen::V,ჩაიცვამს,cuir ar
1421,sich anziehen::V,ჩაიცვამს,gléas é féin
1422,kämmen::V,დავარცხნის,cíor
1423,schmücken::V,მორთავს,maisigh
1424,sagen::V,იტყვის,abair
1425,sprechen::V,ლაპარაკობს,labhair
1426,reden::V,საუბრობს,caintigh
1427,sich unterhalten::V,ბაასობს,caintigh
1428,sich unterhalten::V,ბაასობს,tá ag comhrá
1429,sich unterhalten::V,მუსაიფობს,caintigh
1430,sich unterhalten::V,მუსაიფობს,tá ag comhrá
1431,fragen::V,ჰკითხავს,fiafraigh
1432,fragen::V,ჰკითხავს,cuir ceist
1433,bitten::V,სთხოვს,iarr
1434,erzählen::V,მოუთხრობს,inis
1435,erzählen::V,მოუთხრობს,eachtraigh
1436,mitteilen::V,აუწყებს,aithris
1437,mitteilen::V,აუწყებს,cuir in iúl
1438,mitteilen::V,აცნობებს,aithris
1439,mitteilen::V,აცნობებს,cuir in iúl
1440,nennen::V,უწოდებს,ainmnigh
1441,rufen::V,დაუძახებს,glaoigh
1442,prahlen::V,ტრაბახობს,maígh
1443,übersetzen::V,გადათარგმნის,aistrigh
1444,denken::V,ფიქრობს,síl
1445,denken::V,ფიქრობს,ceap
1446,denken::V,აზროვნებს,síl
1447,denken::V,აზროვნებს,ceap
1448,glauben::V,სჯერა,creid
1449,bemerken::V,შენიშვნავს,tabhair faoi deara
1450,erkennen::V,გამოიცნობს,aithin
1451,begreifen::V,გაიგებს,tuig
1452,verstehen::V,გაიგონებს,tuig
1453,lernen::V,ისწავლის,foghlaim
1454,wissen::V,ეცოდინება,tá a fhios ag
1455,sich erinnern an::V,მოიგონებს,cuimhnigh ar
1456,sich erinnern an::V,მოიგონებს,is cuimhne ar
1457,sich erinnern an::V,გაიხსენებს,cuimhnigh ar
1458,sich erinnern an::V,გაიხსენებს,is cuimhne ar
1459,vergessen::V,ივიწყებს,dearmad
1460,messen::V,ზომავს,tomhais
1461,zählen::V,ითვლის,cuntais
1462,rechnen::V,გაიანგარიშებს,ríomh
1463,rechnen::V,გაიანგარიშებს,áirigh
1464,lesen::V,კითხულობს,léigh
1465,malen::V,ხატავს,péinteáil
1466,zeichnen::V,ხაზავს,línigh
1467,zeichnen::V,ხაზავს,tarraing
1468,schreiben::V,დაწერს,scríobh
1469,besitzen::V,ექნება,is le
1470,kaufen::V,ყიდულობს,ceannaigh
1471,verkaufen::V,გაყიდის,díol
1472,bezahlen::V,გადაიხდის,íoc as
1473,zahlen::V,გადაიხდის,íoc
1474,beherrschen::V,ფლობს,rialaigh
1475,ertragen::V,მოითმენს,seas
1476,ertragen::V,მოითმენს,fulaing
1477,ertragen::V,მოითმენს,foighnigh
