,Concept_ID,lv,fr
1613,schlecht::A,slikts,mauvais
1614,richtig::A,инӧд,juste
1615,richtig::A,инӧд,correct
1616,richtig::A,riktīgs,juste
1617,richtig::A,riktīgs,correct
1618,schlimm::A,омӧль,grave
1619,schlimm::A,омӧль,mauvais
1620,schlimm::A,туйтӧм,grave
1621,schlimm::A,туйтӧм,mauvais
1622,schlimm::A,nelāgs,grave
1623,schlimm::A,nelāgs,mauvais
1624,schlimm::A,nejauks,grave
1625,schlimm::A,nejauks,mauvais
1626,wahr::A,абу ылӧг,vrai
1627,wahr::A,абу ылӧг,véritable
1628,wahr::A,īsts,vrai
1629,wahr::A,īsts,véritable
1630,wahr::A,patiess,vrai
1631,wahr::A,patiess,véritable
1632,alt::A,важ,vieux
1633,alt::A,sens,vieux
1634,alt::A,vęcs,vieux
1635,neu::A,выль,neuf
1636,neu::A,выль,nouveau
1637,neu::A,jauns,neuf
1638,neu::A,jauns,nouveau
1639,ehemalig::A,вӧвлӧм,ancien
1640,ehemalig::A,bijušais,ancien
1641,alt[Lebewesen]::A,пӧрысь,âgé
1642,alt[Lebewesen]::A,пӧрысь,vieux
1643,alt[Lebewesen]::A,vecs,âgé
1644,alt[Lebewesen]::A,vecs,vieux
1645,jung::A,том,jeune
1646,jung::A,jauns,jeune
1647,arm::A,гӧль,pauvre
1648,arm::A,nabags,pauvre
1649,reich::A,озыр,riche
1650,reich::A,bagāts,riche
1651,bekannt::A,тӧдса,connu
1652,bekannt::A,zināms,connu
1653,bekannt::A,pazīstams,connu
1654,berühmt::A,нималан,fameux
1655,berühmt::A,нималан,célèbre
1656,berühmt::A,кывсян,fameux
1657,berühmt::A,кывсян,célèbre
1658,berühmt::A,slavens,fameux
1659,berühmt::A,slavens,célèbre
1660,fremd::A,йӧз,étranger
1661,fremd::A,svešs,étranger
1662,verschieden::A,абу ӧткодь,différent
1663,verschieden::A,разнӧй,différent
1664,verschieden::A,dažāds,différent
1665,nah::A,матыс,lié
1666,nah::A,матыс,proche
1667,nah::A,tuvs,lié
1668,nah::A,tuvs,proche
1669,fern::A,ылі,éloigné
1670,fern::A,ылі,lointain
1671,fern::A,tāls,éloigné
1672,fern::A,tāls,lointain
1673,linker::A,шуйга,gauche
1674,linker::A,kreisais,gauche
1675,rechter::A,веськыд,droit
1676,rechter::A,labais,droit
1677,anderer::A,мукӧд,autre
1678,anderer::A,otrs,autre
1679,erster::A,медводдза,premier
1680,erster::A,pirmais,premier
1681,zweiter::A,мӧд,second
1682,zweiter::A,мӧд,deuxième
1683,zweiter::A,otrais,second
1684,zweiter::A,otrais,deuxième
1685,dritter::A,коймӧд,troisième
1686,dritter::A,trešais,troisième
1687,letzter::A,бӧръя,dernier
1688,letzter::A,beidzamais,dernier
1689,allein::ADV,ӧтка,seul
1690,allein::ADV,viens pats,seul
1691,auf einmal::ADV,ӧтпырйӧ,à la fois
1692,auf einmal::ADV,reizē,à la fois
1693,zusammen::ADV,тшӧтш,ensemble
1694,zusammen::ADV,kopā,ensemble
1695,zusammen::ADV,vienviet,ensemble
1696,lange::ADV,дыр,longtemps
1697,lange::ADV,ilgi,longtemps
1698,plötzlich::ADV,друг,tout à coup
1699,plötzlich::ADV,pēkšņi,tout à coup
1700,sofort::ADV,дзик пыр,immédiatement
1701,sofort::ADV,tūlīt,immédiatement
1702,später::ADV,сэсся,plus tard
1703,später::ADV,vēlāk,plus tard
1704,jetzt::ADV,ӧні,maintenant
1705,jetzt::ADV,tagad,maintenant
1706,heute::ADV,талун,aujourd'hui
1707,heute::ADV,šodien,aujourd'hui
1708,morgen::ADV,аски,demain
1709,morgen::ADV,rīt,demain
1710,bald::ADV,регыд,bientôt
1711,bald::ADV,drīz,bientôt
1712,dann::ADV,бӧрын,puis
1713,dann::ADV,бӧрын,ensuite
1714,dann::ADV,бӧрти,puis
1715,dann::ADV,бӧрти,ensuite
1716,dann::ADV,tad,puis
1717,dann::ADV,tad,ensuite
1718,gestern::ADV,тӧнлун,hier
1719,gestern::ADV,vakar,hier
1720,einst::ADV,ӧтчыд,jadis
1721,einst::ADV,ӧтчыд,autrefois
1722,einst::ADV,ӧтпыр,jadis
1723,einst::ADV,ӧтпыр,autrefois
1724,einst::ADV,citreiz,jadis
1725,einst::ADV,citreiz,autrefois
1726,damals::ADV,сэки,alors
1727,damals::ADV,сэки,à l'époque
1728,damals::ADV,toreiz,alors
1729,damals::ADV,toreiz,à l'époque
1730,danach::ADV,сэсся,après
1731,danach::ADV,сэсся,ensuite
1732,danach::ADV,pēc tam,après
1733,danach::ADV,pēc tam,ensuite
1734,vorher::ADV,войдӧр,auparavant
1735,vorher::ADV,iepriekš,auparavant
1736,vorher::ADV,pirms tam,auparavant
1737,zuerst::ADV,войдӧр,d'abord
1738,zuerst::ADV,войдӧр,premièrement
1739,zuerst::ADV,vis'pirms,d'abord
1740,zuerst::ADV,vis'pirms,premièrement
1741,einmal::ADV,ӧтчыдысь,une fois
1742,einmal::ADV,reiz,une fois
1743,einmal::ADV,vienreiz,une fois
1744,manchmal::ADV,корсюрӧ,parfois
1745,manchmal::ADV,корсюрӧ,quelquefois
1746,manchmal::ADV,dažkārt,parfois
1747,manchmal::ADV,dažkārt,quelquefois
1748,oft::ADV,тшӧкыда,souvent
1749,oft::ADV,bieži,souvent
1750,immer::ADV,век,toujours
1751,immer::ADV,allaž,toujours
1752,immer::ADV,vien'mēr,toujours
1753,niemals::ADV,оз некор,ne ... jamais
1754,niemals::ADV,nemūžam,ne ... jamais
1755,hier::ADV,со,ici
1756,hier::ADV,тонӧ,ici
1757,hier::ADV,te,ici
1758,hier::ADV,šeit,ici
1759,hierhin::ADV,татчӧ,par ici
1760,hierhin::ADV,талань,par ici
1761,hierhin::ADV,šurp,par ici
1762,hierhin::ADV,uz šejieni,par ici
1763,von hier::ADV,тасянь,d'ici
1764,von hier::ADV,no šejienes,d'ici
1765,dort::ADV,сэні,là
1766,dort::ADV,сэні,là-bas
1767,dort::ADV,tur,là
1768,dort::ADV,tur,là-bas
1769,dorthin::ADV,сэтчӧ,y
1770,dorthin::ADV,сэтчӧ,par là
1771,dorthin::ADV,turp,y
1772,dorthin::ADV,turp,par là
1773,dorthin::ADV,uz turieni,y
1774,dorthin::ADV,uz turieni,par là
1775,geradeaus::ADV,веськыда,tout droit
1776,geradeaus::ADV,taisni uz priekšu,tout droit
1777,vorwärts::ADV,водзӧ,en avant
1778,vorwärts::ADV,uz priekšu,en avant
1779,rückwärts::ADV,бӧрӧ,en arrière
1780,rückwärts::ADV,atmuguriski,en arrière
1781,zurück::ADV,бӧр,de retour
1782,zurück::ADV,atpakāļ,de retour
1783,unten::ADV,улын,en bas
1784,unten::ADV,улын,au-dessous
1785,unten::ADV,уліын,en bas
1786,unten::ADV,уліын,au-dessous
1787,unten::ADV,lejā,en bas
1788,unten::ADV,lejā,au-dessous
1789,unten::ADV,apakšā,en bas
1790,unten::ADV,apakšā,au-dessous
1791,hinab::ADV,улӧ,en bas
1792,hinab::ADV,улӧ,vers le bas
1793,hinab::ADV,увлан,en bas
1794,hinab::ADV,увлан,vers le bas
1795,hinab::ADV,uz leju,en bas
1796,hinab::ADV,uz leju,vers le bas
1797,oben::ADV,вылын,dessus
1798,oben::ADV,вылын,en haut
1799,oben::ADV,выліын,dessus
1800,oben::ADV,выліын,en haut
1801,oben::ADV,virsū,dessus
1802,oben::ADV,virsū,en haut
1803,hinauf::ADV,выліӧ,en haut
1804,hinauf::ADV,выліӧ,vers le haut
1805,hinauf::ADV,augšā,en haut
1806,hinauf::ADV,augšā,vers le haut
1807,hinauf::ADV,uz augšu,en haut
1808,hinauf::ADV,uz augšu,vers le haut
1809,überall::ADV,быдлаын,partout
1810,überall::ADV,visur,partout
1811,nicht::ADV,oз,ne ... pas
1812,nicht::ADV,ne,ne ... pas
1813,ein wenig::ADV,неуна,un peu
1814,ein wenig::ADV,drusku,un peu
1815,kaum::ADV,мырдэм,à peine
1816,kaum::ADV,diezin vai,à peine
1817,sehr::ADV,зэв,très
1818,sehr::ADV,ļoti,très
1819,sehr::ADV,gaužām,très
1820,so::ADV,тадз,si
1821,so::ADV,тадз,ainsi
1822,so::ADV,сідз,si
1823,so::ADV,сідз,ainsi
1824,so::ADV,tā,si
1825,so::ADV,tā,ainsi
1826,so::ADV,tik,si
1827,so::ADV,tik,ainsi
1828,noch::ADV,на,encore
1829,noch::ADV,нӧшта,encore
1830,noch::ADV,vēl,encore
1831,nur::ADV,куш,seulement
1832,nur::ADV,куш,ne ... que
1833,nur::ADV,сӧмын,seulement
1834,nur::ADV,сӧмын,ne ... que
1835,nur::ADV,vien,seulement
1836,nur::ADV,vien,ne ... que
1837,nur::ADV,tikai,seulement
1838,nur::ADV,tikai,ne ... que
1839,schon::ADV,нин,déjà
1840,schon::ADV,jau,déjà
1841,wieder::ADV,бара,de nouveau
1842,wieder::ADV,atkal,de nouveau
1843,vergebens::ADV,весьшӧрӧ,en vain
1844,vergebens::ADV,velti,en vain
1845,vor::PRP,водзын,devant
1846,vor::PRP,priekš,devant
1847,hinter::PRP,бӧрнын,derrière
1848,hinter::PRP,aiz,derrière
1849,unter::PRP,улын,sous
1850,unter::PRP,улын,au-dessous de
1851,unter::PRP,zem,sous
1852,unter::PRP,zem,au-dessous de
1853,durch::PRP,пыр,par
1854,durch::PRP,пыр,à travers
1855,durch::PRP,пырыс,par
1856,durch::PRP,пырыс,à travers
1857,durch::PRP,caur,par
1858,durch::PRP,caur,à travers
1859,durch::PRP,cauri,par
1860,durch::PRP,cauri,à travers
1861,neben::PRP,бердын,à côté de
1862,neben::PRP,līdzās,à côté de
1863,zwischen::PRP,костын,entre
1864,zwischen::PRP,starp,entre
1865,wegen::PRP,вӧсна,à cause de
1866,wegen::PRP,pēc,à cause de
1867,dies::PRN,тайӧ,ceci
1868,dies::PRN,šis,ceci
1869,das::PRN,ciйö,ce
1870,das::PRN,ciйö,cela
1871,das::PRN,tas,ce
1872,das::PRN,tas,cela
1873,alles::PRN,став,tout
1874,alles::PRN,viss,tout
1875,ich::PRN,ме,je
1876,ich::PRN,ме,moi
1877,ich::PRN,es,je
1878,ich::PRN,es,moi
1879,du::PRN,тэ,tu
1880,du::PRN,тэ,toi
1881,du::PRN,tu,tu
1882,du::PRN,tu,toi
1883,er::PRN,сійӧ,il
1884,er::PRN,сійӧ,lui
1885,er::PRN,viņš,il
1886,er::PRN,viņš,lui
1887,wir::PRN,ми,nous
1888,wir::PRN,mēs,nous
1889,ihr::PRN,тi,vous
1890,ihr::PRN,jūs,vous
1891,sie::PRN,найö,ils
1892,sie::PRN,найö,elles
1893,sie::PRN,viņi,ils
1894,sie::PRN,viņi,elles
1895,sie::PRN,viņas,ils
1896,sie::PRN,viņas,elles
1897,was::FPRN,мый,que
1898,was::FPRN,мый,quoi
1899,was::FPRN,kas,que
1900,was::FPRN,kas,quoi
1901,wer::FPRN,код,qui
1902,wer::FPRN,kas,qui
1903,wo::FADV,кыті,où
1904,wo::FADV,kur,où
1905,wohin::FADV,кытчӧ,où
1906,wohin::FADV,kurp,où
1907,wohin::FADV,uz kurieni,où
1908,wie::FADV,кыдзи,comment
1909,wie::FADV,kā,comment
1910,warum::FADV,мыйла,pourquoi
1911,warum::FADV,kāpēc,pourquoi
1912,wieviel::FNUM,кымын,combien
1913,wieviel::FNUM,cik,combien
1914,eins::NUM,ӧтик,un
1915,eins::NUM,viens,un
1916,zwei::NUM,кык,deux
1917,zwei::NUM,divi,deux
1918,drei::NUM,куим,trois
1919,drei::NUM,trīs,trois
1920,vier::NUM,нель,quatre
1921,vier::NUM,četri,quatre
1922,fünf::NUM,вит,cinq
1923,fünf::NUM,pieci,cinq
1924,sechs::NUM,квайт,six
1925,sechs::NUM,seši,six
1926,sieben::NUM,сизим,sept
1927,sieben::NUM,septiņi,sept
1928,acht::NUM,кӧкъямыс,huit
1929,acht::NUM,astoņi,huit
1930,neun::NUM,ӧкмыс,neuf
1931,neun::NUM,deviņi,neuf
1932,zehn::NUM,дас,dix
1933,zehn::NUM,desmit,dix
1934,elf::NUM,дас ӧтик,onze
1935,elf::NUM,vienpadsmit,onze
1936,zwölf::NUM,дас кык,douze
1937,zwölf::NUM,divpadsmit,douze
1938,zwanzig::NUM,кызь,vingt
1939,zwanzig::NUM,divdesmit,vingt
1940,dreißig::NUM,комын,trente
1941,dreißig::NUM,trīsdesmit,trente
1942,vierzig::NUM,нелямын,quarante
1943,vierzig::NUM,četrdesmit,quarante
1944,fünfzig::NUM,ветымын,cinquante
1945,fünfzig::NUM,piecdesmit,cinquante
1946,sechzig::NUM,квайтымын,soixante
1947,sechzig::NUM,sešdesmit,soixante
1948,siebzig::NUM,сизимдас,soixante-dix
1949,siebzig::NUM,septiņdesmit,soixante-dix
1950,achtzig::NUM,кӧкъямысдас,quatre-vingt
1951,achtzig::NUM,astoņdesmit,quatre-vingt
1952,neunzig::NUM,ӧкмысдас,quatre-vingt-dix
1953,neunzig::NUM,deviņdesmit,quatre-vingt-dix
1954,hundert::NUM,сё,cent
1955,hundert::NUM,simt,cent
1956,tausend::NUM,сюрс,mille
1957,tausend::NUM,tūkstoš,mille
1958,und::CNJ,и,et
1959,und::CNJ,un,et
1960,oder::CNJ,либӧ,ou
1961,oder::CNJ,jeb,ou
1962,stehen::V,сулавны,être debout
1963,stehen::V,stāvēt,être debout
1964,sitzen::V,пукавны,être assis
1965,sitzen::V,sēdēt,être assis
1966,liegen::V,куйлыны,être couché
1967,liegen::V,gulēt,être couché
1968,hängen::V,ӧшавны,pendre
1969,hängen::V,karāties,pendre
1970,werden::V,лоны,devenir
1971,werden::V,tapt,devenir
1972,passieren::V,лоны,se passer
1973,passieren::V,notikt,se passer
1974,beginnen::V,кутчысьны,commencer
1975,beginnen::V,кутны,commencer
1976,beginnen::V,sākties,commencer
1977,enden::V,помасьны,finir
1978,enden::V,помасьны,se terminer
1979,enden::V,beigties,finir
1980,enden::V,beigties,se terminer
1981,wechseln::V,вежсьыны,changer
1982,wechseln::V,вежсьыны,alterner
1983,wechseln::V,mainīties,changer
1984,wechseln::V,mainīties,alterner
1985,aufgehen[Sonne]::V,петны,se lever
1986,aufgehen[Sonne]::V,lēkt,se lever
1987,aufgehen[Sonne]::V,uzlēkt,se lever
1988,untergehen[Sonne]::V,пуксьыны,se coucher
1989,untergehen[Sonne]::V,noiet,se coucher
1990,untergehen[Sonne]::V,rietēt,se coucher
1991,scheinen[Sonne]::V,югъявны,briller
1992,scheinen[Sonne]::V,югвидзны,briller
1993,scheinen[Sonne]::V,spīdēt,briller
1994,donnern::V,гымавны,tonner
1995,donnern::V,dārdēt,tonner
1996,wehen::V,пӧльтны,souffler
1997,wehen::V,pūst,souffler
1998,strömen::V,киссьыны,affluer
1999,strömen::V,līt,affluer
2000,strömen::V,plūst,affluer
2001,fließen::V,визувтны,couler
2002,fließen::V,tecēt,couler
2003,sich drehen::V,бергавны,tourner
2004,sich drehen::V,grozīties,tourner
2005,schwanken::V,легны,osciller
2006,schwanken::V,легны,chanceler
2007,schwanken::V,лайкъявны,osciller
2008,schwanken::V,лайкъявны,chanceler
2009,schwanken::V,līgoties,osciller
2010,schwanken::V,līgoties,chanceler
2011,schwanken::V,grīļoties,osciller
2012,schwanken::V,grīļoties,chanceler
2013,schwingen::V,лайкъявны,vibrer
2014,schwingen::V,лайкъявны,osciller
2015,schwingen::V,люллявны,vibrer
2016,schwingen::V,люллявны,osciller
2017,schwingen::V,vēzēties,vibrer
2018,schwingen::V,vēzēties,osciller
2019,fallen::V,усьны,tomber
2020,fallen::V,krist,tomber
2021,brennen::V,сотчыны,brûler
2022,brennen::V,сотчыны,flamber
2023,brennen::V,degt,brûler
2024,brennen::V,degt,flamber
2025,rauchen::V,тшынӧдны,fumer
2026,rauchen::V,dūmot,fumer
2027,regnen::V,зэрны,pleuvoir
2028,regnen::V,līt,pleuvoir
2029,gefrieren::V,кынмыны,geler
2030,gefrieren::V,sasalt,geler
2031,tauen::V,сывны,dégeler
2032,tauen::V,kust,dégeler
2033,schmelzen::V,сывны,fondre
2034,schmelzen::V,kust,fondre
2035,schmelzen::V,nokust,fondre
2036,trocknen::V,косьмыны,sécher
2037,trocknen::V,žūt,sécher
2038,trocknen::V,kaltēties,sécher
2039,sieden::V,пуны,bouillir
2040,sieden::V,virt,bouillir
2041,sieden::V,vārīties,bouillir
2042,faulen::V,сісьмыны,pourrir
2043,faulen::V,сісьмыны,se putréfier
2044,faulen::V,pūt,pourrir
2045,faulen::V,pūt,se putréfier
2046,faulen::V,trudēt,pourrir
2047,faulen::V,trudēt,se putréfier
2048,verfaulen::V,сісьмыны,pourrir
2049,verfaulen::V,sapūt,pourrir
2050,verfaulen::V,satrūdēt,pourrir
2051,reißen::V,орны,rompre
2052,reißen::V,орны,se déchirer
2053,reißen::V,plīst,rompre
2054,reißen::V,plīst,se déchirer
2055,reißen::V,satrūkt,rompre
2056,reißen::V,satrūkt,se déchirer
2057,versinken::V,вӧйны,s'enfoncer
2058,versinken::V,grimt,s'enfoncer
2059,versinken::V,nogrimt,s'enfoncer
2060,vergehen::V,кольны,passer
2061,vergehen::V,ордйыны,passer
2062,vergehen::V,paiet,passer
2063,erscheinen::V,петкӧдчыны,apparaître
2064,erscheinen::V,parādīties,apparaître
2065,verschwinden::V,бырны,disparaître
2066,verschwinden::V,nozust,disparaître
2067,sinken::V,вӧйны,descendre
2068,sinken::V,вӧйны,s'abaisser
2069,sinken::V,kristies,descendre
2070,sinken::V,kristies,s'abaisser
2071,abnehmen::V,чинны,diminuer
2072,abnehmen::V,noplakt,diminuer
2073,abnehmen::V,mazināties,diminuer
2074,zunehmen::V,содны,augmenter
2075,zunehmen::V,ыдждыны,augmenter
2076,zunehmen::V,pieaugt,augmenter
2077,zunehmen::V,pieņemties,augmenter
2078,steigen::V,лыбны,monter
2079,steigen::V,kāpt,monter
2080,wachsen::V,быдмыны,croître
2081,wachsen::V,augt,croître
2082,glänzen::V,югъявны,briller
2083,glänzen::V,дзирдавны,briller
2084,glänzen::V,zaigot,briller
2085,glänzen::V,laistīties,briller
2086,funkeln::V,югъявны,étinceler
2087,funkeln::V,дзирдавны,étinceler
2088,funkeln::V,mirdzēt,étinceler
2089,funkeln::V,dzirkstēt,étinceler
2090,lärmen::V,жувгыны,faire du bruit
2091,lärmen::V,ыугыны,faire du bruit
2092,lärmen::V,шумитны,faire du bruit
2093,lärmen::V,ālēties,faire du bruit
2094,lärmen::V,trokšņot,faire du bruit
2095,läuten::V,жургыны,sonner
2096,läuten::V,zvanīt,sonner
2097,klingeln::V,звӧнитны,sonner
2098,klingeln::V,zvanīt,sonner
2099,klirren::V,гольскöдчыны,cliqueter
2100,klirren::V,tinkšķēt,cliqueter
2101,klirren::V,džinkstēt,cliqueter
2102,brausen::V,буавны,mugir
2103,brausen::V,krākt,mugir
2104,brausen::V,brāzmot,mugir
2105,rauschen::V,кышакывны,bruire
2106,rauschen::V,šalkt,bruire
2107,klingen::V,шыавны,sonner
2108,klingen::V,юргыны,sonner
2109,klingen::V,skanēt,sonner
2110,klingen::V,izklausīties,sonner
2111,bellen::V,увтны,aboyer
2112,bellen::V,riet,aboyer
2113,heulen::V,омлявны,hurler
2114,heulen::V,вурзавны,hurler
2115,heulen::V,kaukt,hurler
2116,heulen::V,gaudot,hurler
2117,blasen::V,пӧльтны,souffler
2118,blasen::V,pūst,souffler
2119,pfeifen::V,шутьлявны,siffler
2120,pfeifen::V,svilpt,siffler
2121,pfeifen::V,svilpot,siffler
2122,schreien::V,горзыны,crier
2123,schreien::V,brēkt,crier
2124,schreien::V,kliegt,crier
2125,stöhnen::V,ымзыны,gémir
2126,stöhnen::V,vaidēt,gémir
2127,zittern::V,тіравны,trembler
2128,zittern::V,drebēt,trembler
2129,leben::V,овны,vivre
2130,leben::V,dzīvot,vivre
2131,geboren werden::V,чужны,naître
2132,geboren werden::V,dzimt,naître
2133,atmen::V,кашкыны,respirer
2134,atmen::V,пошиктыны,respirer
2135,atmen::V,elpot,respirer
2136,trinken::V,юны,boire
2137,trinken::V,dzert,boire
2138,essen::V,сёйны,manger
2139,essen::V,ēst,manger
2140,schlucken::V,ньылавны,avaler
2141,schlucken::V,rīt,avaler
2142,müde werden::V,мудзны,se lasser
2143,müde werden::V,мудзны,se fatiguer
2144,müde werden::V,nokust,se lasser
2145,müde werden::V,nokust,se fatiguer
2146,einschlafen::V,ланьтны,s'endormir
2147,einschlafen::V,унмовсьны,s'endormir
2148,einschlafen::V,iemigt,s'endormir
2149,einschlafen::V,aizmigt,s'endormir
2150,schlafen::V,узьны,dormir
2151,schlafen::V,gulēt,dormir
2152,aufwachen::V,садьмыны,se réveiller
2153,aufwachen::V,mosties,se réveiller
2154,aufstehen::V,чеччыны,se lever
2155,aufstehen::V,celties,se lever
2156,sich erholen::V,шойччыны,se reposer
2157,sich erholen::V,шойччыны,se détendre
2158,sich erholen::V,atžirgt,se reposer
2159,sich erholen::V,atžirgt,se détendre
2160,sich erholen::V,atpūsties,se reposer
2161,sich erholen::V,atpūsties,se détendre
2162,krank werden::V,висьмыны,tomber malade
2163,krank werden::V,sasirgt,tomber malade
2164,krank sein::V,висьны,être malade
2165,krank sein::V,slimot,être malade
2166,schmerzen::V,висьны,faire mal
2167,schmerzen::V,sāpēt,faire mal
2168,schmerzen::V,smelgt,faire mal
2169,husten::V,кызны,tousser
2170,husten::V,klepot,tousser
2171,genesen::V,бурдны,guérir
2172,genesen::V,бурдны,se remettre
2173,genesen::V,veseļoties,guérir
2174,genesen::V,veseļoties,se remettre
2175,sterben::V,кувны,mourir
2176,sterben::V,mirt,mourir
2177,sterben::V,nomirt,mourir
2178,umkommen::V,кувны,périr
2179,umkommen::V,apsprāgt,périr
2180,umkommen::V,aiziet bojā,périr
2181,sich bewegen::V,вӧрзьыны,bouger
2182,sich bewegen::V,virzīties,bouger
2183,sich rühren::V,вӧрны,broncher
2184,sich rühren::V,вӧрӧдчыны,broncher
2185,sich rühren::V,sagrozīties,broncher
2186,sich erheben::V,сувтны,se lever
2187,sich erheben::V,piecelties,se lever
2188,sich setzen::V,пуксьыны,s'asseoir
2189,sich setzen::V,sēsties,s'asseoir
2190,hinfallen::V,усьны,tomber
2191,hinfallen::V,sabirt,tomber
2192,hinfallen::V,pakrist,tomber
2193,laufen::V,мyнны,marcher
2194,laufen::V,мyнны,aller à pied
2195,laufen::V,iet,marcher
2196,laufen::V,iet,aller à pied
2197,laufen::V,skraidīt,marcher
2198,laufen::V,skraidīt,aller à pied
2199,schreiten::V,восьлавны,marcher
2200,schreiten::V,soļot,marcher
2201,spazierengehen::V,гуляйтны,se promener
2202,spazierengehen::V,staigāt,se promener
2203,spazierengehen::V,pastaigāties,se promener
2204,eilen::V,тэрмасьны,courir
2205,eilen::V,traukt,courir
2206,sich beeilen::V,тэрмасьны,se hâter
2207,sich beeilen::V,тэрмасьны,se dépêcher
2208,sich beeilen::V,steigties,se hâter
2209,sich beeilen::V,steigties,se dépêcher
2210,sich beeilen::V,pasteigties,se hâter
2211,sich beeilen::V,pasteigties,se dépêcher
2212,sausen::V,тӧвзьыны,filer
2213,sausen::V,drāzt,filer
2214,sausen::V,brāzties,filer
2215,rennen::V,котӧртны,courir
2216,rennen::V,skriet,courir
2217,springen::V,чеччавны,sauter
2218,springen::V,lēkt,sauter
2219,klettern::V,кышасьны,grimper
2220,klettern::V,кавшасьны,grimper
2221,klettern::V,kāpt,grimper
2222,klettern::V,rāpties,grimper
2223,schaukeln::V,гычасьны,se balancer
2224,schaukeln::V,šūpoties,se balancer
2225,schaukeln::V,zvalstīties,se balancer
2226,kriechen::V,кыссьыны,ramper
2227,kriechen::V,līst,ramper
2228,kriechen::V,rāpot,ramper
2229,schwimmen::V,уявны,nager
2230,schwimmen::V,peldēt,nager
2231,tauchen::V,сунавны,plonger
2232,tauchen::V,gremdēties,plonger
2233,rudern::V,пелысасьны,ramer
2234,rudern::V,airēt,ramer
2235,rudern::V,irties,ramer
2236,fahren::V,мунны,aller
2237,fahren::V,мунны,rouler
2238,fahren::V,braukt,aller
2239,fahren::V,braukt,rouler
2240,fliegen::V,лэбны,voler
2241,fliegen::V,lidot,voler
2242,fliegen::V,laisties,voler
2243,gehen::V,мyнны,aller
2244,gehen::V,iet,aller
2245,weggehen::V,мунавны,s'en aller
2246,weggehen::V,aiziet,s'en aller
2247,abfahren::V,мӧдӧдчыны,partir
2248,abfahren::V,atiet,partir
2249,abfahren::V,aizbraukt,partir
2250,anhalten::V,джӧмдыны,s'arrêter
2251,anhalten::V,apstāties,s'arrêter
2252,hineingehen::V,пырны,entrer
2253,hineingehen::V,ieiet,entrer
2254,eintreten::V,пырны,entrer
2255,eintreten::V,ienākt,entrer
2256,kommen::V,воны,venir
2257,kommen::V,локны,venir
2258,kommen::V,nākt,venir
2259,ankommen::V,воны,arriver
2260,ankommen::V,локны,arriver
2261,ankommen::V,nonākt,arriver
2262,ankommen::V,ierasties,arriver
2263,zurückkommen::V,косны,revenir
2264,zurückkommen::V,бергӧдчыны,revenir
2265,zurückkommen::V,atgriezties,revenir
2266,bleiben::V,кольны,rester
2267,bleiben::V,кольны,demeurer
2268,bleiben::V,palikt,rester
2269,bleiben::V,palikt,demeurer
2270,warten::V,виччысьны,attendre
2271,warten::V,gaidīt,attendre
2272,erwarten::V,виччысьны,attendre
2273,erwarten::V,sagaidīt,attendre
2274,suchen::V,корсьны,chercher
2275,suchen::V,meklēt,chercher
2276,finden::V,казявны,trouver
2277,finden::V,rast,trouver
2278,finden::V,atrast,trouver
2279,versuchen::V,заводитчывны,essayer
2280,versuchen::V,mēģināt,essayer
2281,vorbereiten::V,дасьтыны,préparer
2282,vorbereiten::V,gatavot,préparer
2283,vorbereiten::V,sagatavot,préparer
2284,lieben::V,радейтны,aimer
2285,lieben::V,mīlēt,aimer
2286,mögen::V,радейтны,aimer
2287,mögen::V,радейтны,vouloir
2288,mögen::V,gribēties,aimer
2289,mögen::V,gribēties,vouloir
2290,lachen::V,серавны,rire
2291,lachen::V,серавлыны,rire
2292,lachen::V,smiet,rire
2293,lachen::V,smieties,rire
2294,rühren::V,нормӧдны,toucher
2295,rühren::V,нормӧдны,attendrir
2296,rühren::V,aizgrābt,toucher
2297,rühren::V,aizgrābt,attendrir
2298,weinen::V,бӧрдны,pleurer
2299,weinen::V,raudāt,pleurer
2300,schimpfen::V,видчыны,gronder
2301,schimpfen::V,rāties,gronder
2302,schimpfen::V,lamāties,gronder
2303,sich ärgern::V,скӧравны,se fâcher
2304,sich ärgern::V,īgt,se fâcher
2305,sich ärgern::V,pukoties,se fâcher
2306,sich ärgern::V,dusmoties,se fâcher
2307,sich fürchten::V,повны,avoir peur
2308,sich fürchten::V,bīties,avoir peur
2309,sich fürchten::V,baidīties,avoir peur
2310,fürchten::V,повны,craindre
2311,fürchten::V,повны,avoir peur de
2312,fürchten::V,baidīties no,craindre
2313,fürchten::V,baidīties no,avoir peur de
2314,fliehen::V,пышйыны,fuir
2315,fliehen::V,bēgt,fuir
2316,flüchten::V,пышйыны,s'enfuir
2317,flüchten::V,aizbēgt,s'enfuir
2318,sehen::V,аддзыны,voir
2319,sehen::V,redzēt,voir
2320,anschauen::V,видзӧдны,regarder
2321,anschauen::V,paraudzīties,regarder
2322,ansehen::V,видзӧдны,regarder
2323,ansehen::V,aplūkot,regarder
2324,hören::V,кывны,entendre
2325,hören::V,dzirdēt,entendre
2326,zuhören::V,кывзыны,écouter
2327,zuhören::V,klausīties,écouter
2328,probieren::V,видлыны,goûter
2329,probieren::V,nogaršot,goûter
2330,riechen::V,чушкыны,sentir
2331,riechen::V,ost,sentir
2332,riechen::V,ostīt,sentir
2333,fühlen::V,вежӧртны,sentir
